COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
3052-1	t ɯ ³¹									
3064-1	t ou ²¹									
3084-1	tʰ ə˞ ⁴⁴									
3117-1	ts i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	tɕ ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e ³⁵									
3340-1	tɕ ou ⁴⁴									
3362-1	ts j ³⁵									
3409-1	m i ³³									
3454-1	k o ŋ									
3493-1	ʂ ou ⁴⁴									
3536-1	ʂ j ou ³⁵									
3548-1	f o ⁴²									
3645-1	ʂ u ³⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	t ou ²¹									
3779-1	k o ⁴²									
3813-1	x e n									
3835-1	ʂ j ³⁵ n									
3855-1	p ə˞ ²¹									
3885-1	ʂ w e ⁴⁴									
3907-1	pʰ ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ ə˞ ə˞ ³⁵									
4023-1	ɕʰ j ə˞ ³⁵									
4034-1	tɕ ɯ ³⁵									
4143-1	tɕ i ⁴²									
4185-1	m ou ⁴⁴									
4227-1	tsʰ j ³⁵									
4238-1	tɕ ou ²¹									
4249-1	k a ¹³									
4271-1	ts i ⁴²									
4304-1	tɕ o ⁴²									
4315-1	t o ³³									
4336-1	t ɯ ⁴²									
4400-1	ʂ a ¹³									
4411-1	x e n									
4441-1	t ou ²¹									
4557-1	k ou ⁵⁵									
4591-1	j o ³³ ³³									
4602-1	ɣ ɯ ³¹									
4687-1	x e n									
4720-1	k ə˞ ³⁵									
4731-1	t e ⁴²									
4763-1	ts ɯ ³¹									
4918-1	tsʰ ɯ ³¹									
4976-1	t ɯ ⁴⁴									
4998-1	ɕʰ ɥ i ³³									
5037-1	t ɯ ⁴²									
5048-1	tɕ i ⁴⁴									
5100-1	m ou ²¹									
5111-1	p ə˞ ⁴²									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ i ³⁵									
5192-1	tɕ o ²¹									
5225-1	n u ³¹									
5236-1	tʰ i ³³									
247-1	p ɯ ²¹									
289-1	ʂ i ⁴⁴									
338-1	k w e ⁴⁴									
378-1	ts ɯ ²¹									
621-1	k w a ⁴⁴									
632-1	n o ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	ʈʂʰ o ou									
809-1	pʰ u ³¹									
853-1	kʰ o ŋ									
916-1	ts o ¹³									
960-1	m i ³⁵									
1001-1	k ɯ ³⁵									
1074-1	x ou ³⁵									
1130-1	pʰ ə˞ ⁴⁴									
1184-1	ʂ i ³⁵									
1230-1	kʰ w a ³³									
1263-1	m ɯ ³¹									
1423-1	k o ¹³									
1433-1	m ɯ ²¹									
1462-1	w e ³³ ³³									
1629-1	f ʯ ³⁵									
1682-1	ɕʰ o ¹³ ⁵⁵									
1706-1	tɕ j a ⁴²									
1925-1	tɕ ɯ ³³									
1991-1	tɕ o ³³									
2040-1	p ou ³³									
2107-1	x ou ³¹									
2118-1	p ɯ ³³									
2141-1	ʂ j ou ŋ									
2540-1	tɕ o ²¹									
2576-1	m ə˞ ³³									
2664-1	m ɯ ⁴⁴									
2753-1	ɕʰ j o ¹³									
2848-1	tɕ i ⁴²									
2870-1	ɣ ɯ ³³									
2871-1	s w a ⁴⁴									
2952-1	ŋ w ⁴⁴ ⁴⁴									
3020-1	p ɯ ³³									
3214-1	p ə˞ n									
3285-1	tʰ a ⁴⁴									
3373-1	ʈʂʰ ə˞ ⁴⁴									
3397-1	j a ⁴⁴									
3443-1	k ɯ ²¹									
3566-1	k ə˞ ⁴⁴									
3590-1	s a ⁴⁴									
3601-1	k ə˞ ⁴²									
3634-1	tɕ o ³³									
3689-1	k ə˞ ³³									
3964-1	x ə˞ n ⁵⁵									
4056-1	t a ⁴²									
4102-1	ʈʂʰ u ³¹									
4326-1	k ɯ ³³									
4412-1	m ə˞ ²¹									
4511-1	tɕ ə˞ ⁴⁴									
4581-1	k ɯ ⁵⁵									
4676-1	ʈʂʰ u ⁵⁵									
4688-1	m ə˞ ²¹									
4708-1	ou ⁴⁴									
4814-1	ts i ⁴²									
4844-1	tsʰ ou ⁴⁴									
4854-1	k o ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n									
5027-1	tɕ ou ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k w a ⁴⁴									
5248-1	tʰ i ³³									
82-1	ʈʂʰ i ⁴⁴									
132-1	x a ŋ									
141-1	ŋ u ³¹									
227-1	tɕʰ i ⁴⁴									
359-1	w ẽ n ²¹									
379-1	p e ²¹									
422-1	tɕ i ³⁵									
979-1	s e ⁴⁴									
1046-1	ts ou ⁴²									
1274-1	ɯ ³³									
1315-1	tɕ w ə˞ n									
1337-1	k o ²¹									
1390-1	j ɯ ⁴⁴									
1651-1	ts ɯ ²¹									
1693-1	tɕ a ŋ									
1742-1	x ɯ ³³									
1851-1	ʂ w a ŋ									
1958-1	t i ²¹									
1980-1	w e n ³⁵									
2174-1	ts o ²¹									
2218-1	ts o ⁴²									
2355-1	p a ⁴² ⁴²									
2439-1	s u ³³									
2474-1	m ə˞ ²¹									
2517-1	w e n ³⁵									
2551-1	ts i ³³									
2816-1	ts ə˞ ⁴⁴									
3225-1	ts ou ⁴⁴									
3251-1	j a ⁴⁴									
3384-1	m e ³⁵									
3612-1	k ɯ ³⁵									
3656-1	ʈʂʰ i o									
3667-1	k ɯ ²¹									
3712-1	tɕ j ə˞ ³¹									
3790-1	f o ⁴⁴									
3801-1	p e ²¹									
3975-1	ʂ w a ŋ									
4045-1	p ɯ ⁴²									
4081-1	k w a ⁴²									
4196-1	tɕ i ⁴⁴									
4357-1	ʈʂʰ i ³¹									
4452-1	w ə˞ ⁴²									
4462-1	p ə˞ ³¹									
4548-1	ʂ o ³¹									
4657-1	p ə˞ ²¹									
4774-1	t i e ⁴²									
4815-1	n e ⁴⁴									
4909-1	k a ¹³									
5009-1	tɕʰ j ə˞ ³⁵									
5082-1	m ɯ ⁴⁴									
1-1	m ə˞ ²¹									
119-1	tɕʰ i ⁵⁵									
423-1	k a ⁴⁴									
501-1	f ʯ ⁴⁴									
523-1	f ʯ ⁴²									
610-1	j e n ²¹									
971-1	m i ⁵⁵									
1026-1	p ə˞ ²¹									
1119-1	tsʰ w a ³³									
1218-1	f õ ³⁵									
1359-1	tɕ i ²¹									
1360-1	j u ⁴⁴									
1484-1	f ʯ ³¹									
1564-1	x w i ³³									
1717-1	o ²¹									
1751-1	s w a ¹³									
1829-1	tɕ j e n ⁵⁵									
32-2		m a ⁴⁴								
53-2		ts ɛ ²¹								
93-2		q ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ²² ²²								
267-2		ts i ⁴²								
316-2		p ɯ ²²								
327-2		ɣ i ²²								
348-2		ts o ⁴⁴								
400-2		z u ²¹								
452-2		q a ⁴⁴								
463-2		qʰ a ⁴⁴								
512-2		t o ⁴²								
534-2		ts u ⁴⁴								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		q u ²¹								
678-2		q o ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		pʰ ɛ ɛ								
786-2		q ɛ ⁵⁵								
820-2		ts o ⁴²								
839-2		t i ²¹								
863-2		qʰ o ²²								
896-2		q a ⁵⁵								
929-2		ts i ⁴²								
1015-2		ɕ u ⁵⁵								
1035-2		ts o ²²								
1107-2		ɕ a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		d u ²¹								
1294-2		q a ⁵⁵								
1326-2		ts ɥ ²²								
1348-2		dʑ i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s i ²²								
1473-2		t w ɛ ²² ²²								
1507-2		tɕʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		ɕ ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		q u ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ u ŋ ⁵⁵								
1762-2		ɕ w a ⁴²								
1773-2		t ɯ ⁴⁴								
1794-2		q u ŋ								
1805-2		z i ⁴²								
1816-2		s u ²²								
1862-2		ts i ⁵⁵								
1885-2		qʰ a ⁴⁴								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		ɕ i ⁵⁵								
2018-2		ts u ⁴²								
2029-2		q a ⁵⁵								
2051-2		ts u ²¹								
2074-2		q o ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		ts o ⁴²								
2269-2		m ɛ ²²								
2280-2		s u ⁴²								
2291-2		s ɛ ⁴²								
2316-2		ts i ⁴⁴								
2364-2		ts i ²²								
2395-2		tsʰ a ⁵⁵								
2406-2		tɕʰ j a ⁵⁵								
2417-2		q o ⁴²								
2428-2		q a ⁵⁵								
2450-2		ts u ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		q u ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j u ⁴⁴								
2632-2		w a ⁴⁴								
2644-2		w a ⁴⁴								
2674-2		m u ²²								
2698-2		ɕ u ²²								
2709-2		n ɛ ²¹								
2720-2		ts o ⁴²								
2772-2		q a ⁴⁴								
2791-2		tɕ a ⁵⁵ ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		ɕ ɛ ⁵⁵								
2889-2		tɕ j ²² ²²								
2900-2		q u ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts i ²²								
3031-2		tʰ i ²²								
3052-2		t ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t ɛ ⁴²								
3161-2		ts i ²²								
3172-2		ts ɛ ²²								
3263-2		j a ⁴⁴								
3274-2		q a ⁴²								
3308-2		qʰ ɛ ⁵⁵								
3340-2		ts u ⁴⁴								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q u ŋ								
3493-2		s u ⁴⁴								
3536-2		ɕ o ⁵⁵								
3548-2		f ʯ ⁴²								
3645-2		ɕ o ⁵⁵								
3678-2		tɕʰ i ⁴⁴								
3757-2		d u ²¹								
3779-2		q o ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		ɕ ɛ ⁵⁵								
3855-2		p a ²¹								
3885-2		ɕ w ɛ ⁴⁴								
3907-2		pʰ a ⁵⁵								
3942-2		ts i ²²								
3953-2		tʰ a ⁵⁵								
4023-2		ɕ j a ⁵⁵								
4034-2		ts ɯ ⁵⁵								
4143-2		ts o ⁴²								
4185-2		m u ⁴⁴								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		ts u ²¹								
4249-2		q a ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		ts o ⁴²								
4315-2		t u ²²								
4336-2		ts i ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		d u ²¹								
4557-2		qʰ u ⁵⁵								
4591-2		ɲ o ŋ ²²								
4602-2		ɣ ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		ts ɛ ⁴²								
4763-2		ts i ⁴²								
4918-2		tsʰ i ⁴²								
4976-2		t i ⁴⁴								
4998-2		ɕ ɥ i ²²								
5037-2		t i ⁴²								
5048-2		tsʰ i ⁵⁵								
5100-2		m u ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		ts o ²¹								
5225-2		n u ⁴²								
5236-2		tʰ i ²²								
64-2		pʰ a ⁴²								
104-2		x w a ⁴⁴								
247-2		p ɯ ²¹								
289-2		s ɛ ⁴⁴								
338-2		q w ɛ ⁴²								
378-2		ts i ²²								
412-2		t a ⁵⁵								
621-2		q w a ⁴⁴								
632-2		n u ²²								
645-2		p a ⁴²								
742-2		q a ⁴⁴								
752-2		ŋ i ²¹								
799-2		ts u ⁴²								
809-2		pʰ u ⁴²								
853-2		kʰ u ⁵⁵								
1001-2		q ɯ ⁵⁵								
1074-2		x u ⁵⁵								
1086-2		qʰ u ⁴⁴								
1097-2		kʰ u ⁴⁴								
1184-2		ɕ ɛ ⁵⁵								
1230-2		qʰ w a ŋ ²²								
1263-2		m ɯ ⁴²								
1423-2		qʰ u ŋ								
1433-2		m ɯ ²¹								
1462-2		y w ²² ²²								
1545-2		ts ɛ ²²								
1706-2		tɕ a a								
1925-2		ts i ²²								
1991-2		ts o ²²								
2040-2		p u ²²								
2107-2		x u ⁴²								
2118-2		p ɯ ²²								
2141-2		ɕ o u ⁵⁵								
2540-2		ts o ²¹								
2576-2		m a ²²								
2742-2		ɕ a ²²								
2753-2		ɕ j u ⁵⁵								
2870-2		ɣ ɯ ²²								
2871-2		s w a ⁴⁴								
2952-2		w a ⁴⁴								
3020-2		p ɯ ²²								
3214-2		p a ²² ²²								
3285-2		tʰ a ⁴⁴								
3330-2		n i ²¹								
3373-2		tʰ a ⁴⁴								
3397-2		j a ⁴⁴								
3433-2		q u ²¹								
3443-2		q ɯ ²¹								
3566-2		q a ⁴⁴								
3590-2		s a ⁴⁴								
3601-2		q a ⁴²								
3634-2		ts o ²² ²²								
3689-2		q a ²²								
3964-2		x a ⁵⁵								
4056-2		t a ⁴²								
4102-2		tsʰ o ⁴²								
4412-2		m a ²¹								
4511-2		tɕ a ⁴⁴								
4581-2		q ɯ ⁵⁵								
4688-2		m a ²¹								
4708-2		u ⁴⁴								
4814-2		ts i ⁴²								
4844-2		tsʰ u ⁴⁴								
4929-2		j ɯ ²¹								
5027-2		ts u ⁴⁴								
5071-2		m ɯ ⁴⁴								
5083-2		q w a ⁴⁴								
5248-2		tʰ i ²²								
4378-2		x ɯ ²²								
11-2		ts u ⁴²								
65-2		m a ⁴² ²²								
82-2		tʰ o ⁴⁴								
132-2		x a ⁴²								
141-2		ŋ u ⁴²								
359-2		y w ⁵⁵ ²¹								
422-2		tɕ i ⁵⁵								
907-2		n u ²¹								
979-2		s ɛ ⁴⁴								
1046-2		ts u ⁴²								
1056-2		q a ²² ²²								
1274-2		ɯ ²²								
1315-2		ts w a ²² ²²								
1337-2		q u ²¹								
1390-2		j i ⁴⁴								
1651-2		ts i ⁴²								
1693-2		tɕ a ⁴⁴								
1851-2		ɕ w a ŋ								
2163-2		p ɯ ²¹								
2439-2		s u ²²								
2551-2		ts i ²²								
2816-2		ts a ⁴⁴								
2918-2		a ⁴²								
3205-2		ɕ i ²²								
3234-2		tɕ i ⁵⁵								
3235-2		q w i ⁵⁵								
3384-2		m ɛ ⁵⁵								
3612-2		q ɯ ⁵⁵								
3656-2		tʰ o ⁴⁴								
3667-2		q ɯ ²¹								
3975-2		ɕ w a ŋ								
4045-2		p ɯ ⁴²								
4081-2		q w a ⁴²								
4357-2		tɕʰ i ⁴²								
4452-2		w a ⁴²								
2379-2		l a ⁵⁵								
4537-2		m ɯ ²²								
4548-2		ɕ o ⁴²								
4625-2		n u ⁴²								
4774-2		t w i ⁴²								
4900-2		q ɯ ⁴²								
5082-2		m ɯ ⁴⁴								
119-2		tɕʰ i ⁵⁵								
423-2		qʰ a ⁴⁴								
501-2		f o								
579-2		pʰ ɯ ⁵⁵								
940-2		n u ⁴²								
1066-2		tsʰ u ŋ								
1305-2		q w a ⁵⁵								
1359-2		tɕ i ⁴²								
1360-2		j u ⁴⁴								
1484-2		f ɛ ⁴²								
1587-2		ŋ u ⁵⁵								
1598-2		ŋ u ²²								
1609-2		s ɛ ⁵⁵								
1717-2		u ²¹								
1751-2		s w a ŋ								
1897-2		t ɛ ²¹								
1898-2		m ɛ ⁵⁵								
32-3			m æ ⁵⁵							
53-3			ts ɿ ²¹							
93-3			q ɯ ²¹							
216-3			ɕ w a ⁵⁵							
236-3			ts o ²²							
267-3			ts i ɛ							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts o ⁵⁵							
400-3			tɕ o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			d o ²¹							
534-3			ts o ⁵⁵							
556-3			qʰ u ²²							
568-3			x ɯ ⁵⁵							
588-3			ɕ w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			q u ²¹							
678-3			q o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p i ɛ ²⁴							
786-3			q ɛ ²⁴							
820-3			ts o ⁴³							
839-3			t i ²¹							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			ts i ⁴³							
1015-3			ɕ u ²⁴							
1035-3			ts o ²²							
1107-3			ɕ æ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			d o ²¹							
1294-3			q a ²⁴							
1326-3			ts ɥ ²²							
1348-3			tɕ i ⁴³							
1401-3			s ɛ ⁴³							
1451-3			ɕ i ²²							
1473-3			t w ɛ ²² ²²							
1507-3			tɕʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ i ²²							
1575-3			ɕ i ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			q o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ o o							
1762-3			ɕ w a ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			q o ²⁴							
1805-3			tɕ i ⁴³							
1816-3			s o ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ i ²²							
1936-3			p ɯ ²²							
1969-3			ɕ i ɛ ²⁴							
2018-3			ts o ²¹							
2029-3			q a ²⁴							
2051-3			ts o ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			ts o ²¹							
2269-3			m ɛ ²²							
2280-3			ɕ o ⁴³							
2291-3			ɕ ɛ ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts i ²²							
2395-3			tʰ æ ²⁴							
2406-3			tɕʰ j æ ²⁴							
2417-3			q o ²¹							
2428-3			q a ²⁴							
2450-3			ts o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			q o ²¹							
2565-3			t i ²⁴							
2611-3			j o ⁵⁵							
2632-3			ŋ a a ⁵⁵							
2644-3			ŋ a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ o ²²							
2709-3			²⁴ ɛ ²¹							
2720-3			ts o ²¹							
2772-3			q æ ⁵⁵							
2791-3			ts j ²² ²⁴							
2837-3			ts ɿ ²⁴							
2859-3			ɕ i ɛ ²⁴							
2889-3			tɕ i ²²							
2900-3			q u ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts i ²²							
3031-3			tʰ i ²²							
3052-3			d ɯ ⁴³							
3064-3			t a ²¹							
3084-3			tʰ æ ⁵⁵							
3117-3			ts ɿ ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			ts i ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ²¹							
3308-3			qʰ ɛ ²⁴							
3340-3			ts o ⁵⁵							
3362-3			ts ɿ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			ɕ o ⁵⁵							
3536-3			ɕ j o							
3548-3			f o ²¹							
3645-3			ɕ u ²⁴							
3678-3			tɕʰ i ⁵⁵							
3757-3			d o ²¹							
3779-3			q o ²¹							
3813-3			x ɛ ²⁴							
3835-3			ɕ i ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			ɕ w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ æ ²⁴ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			ts ɯ ²⁴							
4143-3			ts o ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			ts o ²¹							
4249-3			q a ²⁴							
4271-3			ts ɿ ²¹							
4304-3			ts o ²¹							
4315-3			d o ²²							
4336-3			d i ⁴³							
4400-3			ɕ a ²⁴							
4411-3			x ɛ ²⁴							
4441-3			d o ²¹							
4557-3			qʰ o ²⁴							
4591-3			j o o ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			x ɛ ²⁴							
4720-3			q æ ²⁴							
4731-3			ts i ²¹							
4763-3			ts i ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			ɕ ɥ i ²²							
5037-3			t ɯ ²¹							
5048-3			ts i ⁵⁵							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			ts o ²¹							
5225-3			²⁴ o ⁴³							
5236-3			tʰ i ²²							
64-3			pʰ æ ⁴³							
104-3			x w a ⁵⁵							
247-3			p i ²¹							
289-3			ɕ i ⁵⁵							
338-3			q w ɛ ⁴³							
378-3			ts i ²¹							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			²⁴ o ²²							
645-3			p a ²¹							
742-3			q æ ⁵⁵							
752-3			ŋ ɯ ²¹							
763-3			tʰ o ²⁴							
799-3			ts o ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			ts o ²⁴							
960-3			m i ²⁴							
1001-3			q ɯ ²⁴							
1074-3			x o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			kʰ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			ɕ ɿ ²⁴							
1230-3			qʰ w a ²¹ ²²							
1263-3			m ɯ ⁴³							
1423-3			qʰ o ²⁴							
1433-3			m ɯ ²¹							
1462-3			ŋ w ²² ²²							
1545-3			ts ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ o ²⁴ ²⁴							
1706-3			tɕ j a ²¹							
1925-3			ts i ²²							
1991-3			ts o ²²							
2040-3			b o ²²							
2107-3			x o ⁴³							
2118-3			b ɯ ²²							
2141-3			ɕ i o ²⁴							
2540-3			ts o ²¹							
2576-3			m æ ²²							
2664-3			m o ⁵⁵							
2742-3			ɕ ɿ ²²							
2753-3			ɕ i o ²⁴							
2848-3			tɕ i ²¹							
2870-3			ɣ ɯ ²¹							
2871-3			s w a ⁵⁵							
2952-3			ŋ w a ⁵⁵							
3020-3			p u ²²							
3214-3			p æ ²²							
3285-3			tʰ a ⁵⁵							
3330-3			n o ²¹							
3373-3			tʰ æ ⁵⁵							
3397-3			j a ⁵⁵							
3433-3			q o ²¹							
3443-3			q ɯ ²¹							
3566-3			q æ ⁵⁵							
3590-3			s a ⁵⁵							
3601-3			q æ ²¹							
3634-3			ts o ²² ²²							
3689-3			q æ ²²							
3964-3			x æ ²⁴							
4056-3			t a ²¹							
4102-3			tʰ u ⁴³							
4326-3			q ɯ ²²							
4412-3			m æ ²¹							
4511-3			tɕ j æ ⁵⁵							
4581-3			q ɯ ²⁴							
4676-3			tʰ i ²⁴							
4688-3			m æ ²¹							
4708-3			o ⁵⁵							
4814-3			ts i ²¹							
4844-3			tsʰ o ⁵⁵							
4854-3			q o ²¹ ²²							
4929-3			j ɯ ²¹							
4940-3			t w ɛ ²⁴							
5027-3			ts o ⁵⁵							
5071-3			m ɯ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			x ɯ ²²							
11-3			ts o ²¹							
65-3			m æ ⁴³							
82-3			tʰ o ⁵⁵							
132-3			x a ²¹							
141-3			ŋ o ⁴³							
227-3			tɕʰ i ⁵⁵							
359-3			w w ²⁴ ²¹							
379-3			p i ²¹							
422-3			tɕ i ²⁴							
907-3			n o ²¹							
979-3			ɕ ɛ ⁵⁵							
1046-3			ts o ⁴³							
1056-3			q æ ²²							
1274-3			ɯ ²²							
1390-3			j i ⁵⁵							
1651-3			ts i ²¹							
1693-3			tɕ a ⁴³							
1742-3			x ɯ ²²							
1958-3			d i ²¹							
1980-3			w ɛ ²⁴ ²⁴							
2163-3			p ɯ ²¹							
2174-3			ts o ²¹							
2218-3			ts o ²¹							
2355-3			p a ²¹							
2439-3			s o ²²							
2474-3			m æ ²¹							
2517-3			w ɛ ²⁴ ²⁴							
2918-3			a ⁴³							
3205-3			ɕ ɿ ²²							
3225-3			ts o ⁵⁵							
3234-3			tɕ i ²⁴							
