COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		v u ⁵¹ ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		u ²¹							
331-2		l o ²¹							
665-3			ŋ a ⁵⁵						
495-3			n u ⁵⁵						
838-3			n a ʔ						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m j ³¹						
221-3			j a ʔ ⁵⁵						
202-3			k au ³¹						
935-3			s ³¹						
93-3			t a ³⁵						
7-3			p ɛ̃ ³¹ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k j ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j a̱ ⁵⁵						
464-3			m au ³¹						
119-3			m a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ⁵⁵						
891-3			t a̱ ŋ ³⁵						
528-3			ɣ a ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a ʔ ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n ɔ̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s a ʔ ⁵⁵						
833-3			n ɛ̱̃ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ a ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɛ̃ ⁵⁵ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			s a ʔ ⁵⁵						
779-3			ŋ a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j a ³¹						
785-3			kʰ a ³¹						
331-3			l a ³⁵						
665-4				ŋ o ³¹					
495-4				n j ³¹					
838-4				n ɔ ³¹ ³¹					
438-4				l j ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ei ⁵⁵					
394-4				m j i ³³					
221-4				j uː p ⁵⁵					
202-4				k aːu ⁵⁵					
935-4				ŋ ³³					
93-4				s ɔː ⁵⁵					
7-4				p a n ⁵⁵					
664-4				w uː ŋ ³¹					
246-4				k ɔ ʔ ³¹					
547-4				s ə̱ː k ⁵⁵					
555-4				j ə̱ m ³¹					
464-4				m ou ³³					
119-4				m j ŋ ³³					
835-4				n a̱ p ⁵⁵					
79-4				t ɔ ⁵⁵					
693-4				ŋ ou ³¹					
477-4				n j p ³¹					
891-4				t ə̱ː ŋ ⁵⁵					
528-4				j uː ³³					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				ts w t t					
452-4				m j uː k ³¹					
580-4				s ɔ k ⁵⁵					
833-4				n a̱ ³¹					
390-4				m a ŋ ³¹					
696-4				ŋ ɛː ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵³					
61-4				j a m ³³					
536-4				s ɔː ʔ ⁵⁵					
731-4				ʃ ɛ̱ ⁵⁵					
779-4				ŋ ɔ					
589-4				tʰ ɔ ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w uː m ³¹					
456-4				m j aː ŋ ³³					
183-4				k j ɔː ³³					
785-4				kʰ ɔː ⁵⁵					
714-4				s a̱ t					
331-4				l ɔː ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					n ɔ ʔ ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m j i ³⁵				
221-5					j ɛ̱ ʔ ⁵⁵				
202-5					k u k ³¹				
935-5					s ³⁵				
93-5					ts ɔ ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ ³¹ ³¹				
464-5					m u k ⁵⁵				
119-5					m a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u k ³¹				
477-5					n j ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					ɣ ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a ʔ ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s a̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ a ³¹				
86-5					t au ŋ ³¹				
384-5					m ɛ̃ ŋ				
61-5					t ɛ̃ ³¹				
536-5					s ɔ ʔ ³¹				
731-5					ʃ ai ³⁵				
779-5					v ɔ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					au a̱ ³¹				
331-5					l ɔ ³⁵				
665-6						ŋ a			
495-6						n ui̯ ⁵			
838-6						nʰ a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j			
394-6						m i ⁵ ⁵			
221-6						j u p			
202-6						k ui̯ ⁵			
935-6						tʃʰ ⁵ ⁵			
93-6						c a ⁵			
7-6						p a m ⁵			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s i k			
555-6						j u m			
464-6						m ui̯ ⁵			
119-6						c a ɲ			
835-6						nʰ a p			
79-6						t u ⁵			
693-6						ɲ ui̯			
477-6						m a ⁵			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ j ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s u t			
833-6						nʰ a m			
390-6						m a ŋ ⁵			
696-6						ɲ u			
86-6						c ɔ ɲ			
731-6						rʰ ai ⁵			
680-6						ŋ a k			
658-6						w a m			
183-6						k r ai ⁵			
714-6						tʃʰ u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							n a m ¹		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m i ai ²		
221-7							j a p ⁴		
202-7							g u ²		
935-7							s ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							s i k ⁴		
555-7							ˀj ai m ¹		
464-7							m u ²		
119-7							d i ŋ ¹		
835-7							ˀn a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							n a t ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk j u k ⁴		
493-7							n i k ⁴		
217-7							j a t ⁴		
896-7							ˀts u t ⁴		
452-7							m j u k ⁴		
580-7							ˀs a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ u ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a n ¹		
536-7							s a k ⁴		
731-7							ʃ ai ²		
779-7							ʔ ¹		
589-7							t a ŋ ¹		
680-7							ˀŋ a k ⁴		
658-7							w a m ¹		
456-7							m r a ŋ ²		
183-7							g r ai ²		
785-7							ˀk a ²		
714-7							ts ai		
331-7							l a ²		
665-8								ŋ ɛ ⁵³	
495-8								n o ⁵⁵	
838-8								j ɛ ʔ ⁴	
438-8								m j ɛ ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								l ɛ ²²	
394-8								m i ⁵⁵	
221-8								j o ʔ ⁴	
202-8								k ɑu ⁵⁵	
935-8								w ɑ	
93-8								t ɑ ⁵⁵	
7-8								p õ ⁵⁵	
664-8								j ĩ ²²	
246-8								k ɑ ʔ ⁴	
547-8								t θ ʔ ⁴	
555-8								j õ ²²	
464-8								h m ⁵⁵	
119-8								tɕʰ i ²²	
835-8								n̥ ɑ ʔ ⁴	
79-8								t w ⁵⁵	
693-8								h m o ²²	
477-8								n i ʔ ⁴	
891-8								tʰ e ⁵³	
528-8								j ɛ	
797-8								tɕ o ʔ ʔ ⁴	
493-8								n i ʔ ⁴	
217-8								j ɛ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ʔ ⁴	
833-8								n̥ ɑ ⁵⁵	
390-8								m ɑ̃u ⁵⁵ ⁵⁵	
696-8								h θ ²²	
86-8								t ɑ̃u ²²	
384-8								m ɑ ɑ̃	
61-8								j ĩ ²²	
536-8								t θ ʔ ⁴	
731-8								t θ ⁵⁵	
779-8								w ɛ	
589-8								tʰ ɑ̃u ²²	
680-8								n̥ ɛ ʔ ⁴ ⁴	
658-8								w ɑ ²²	
456-8								m j ĩ	
183-8								tɕ w e ²²	
785-8								kʰ ɑ ⁵⁵	
714-8								sʰ o	
331-8								l ɑ ⁵⁵	
665-9									ɲ ɔ ⁵⁵
495-9									n u ³¹
838-9									ʐ ɔ ⁵⁵ ⁵⁵
438-9									m ʐ ɔ ʔ
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									n i ³¹
221-9									j p ⁵⁵
202-9									k ɔ ³¹
935-9									tʃʰ ³¹
93-9									ʈʂʰ ɔ ³¹
7-9									p a n ³¹
664-9									ʐ a ŋ ⁵⁵
246-9									k ɔ ʔ ⁵⁵
547-9									ʂ ɯ ⁵⁵ ⁵⁵
555-9									j a m
464-9									m ɔ ³¹
119-9									n i ŋ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									ɲ ɛ ⁵⁵
477-9									n a ⁵⁵ ⁵⁵
891-9									tʰ ɤ ŋ
528-9									ʐ ɔ ⁵⁵
797-9									k ʐ u ʔ ⁵⁵
493-9									n ɔ ⁵⁵ ⁵⁵
217-9									j a p ⁵⁵
896-9									u u t ⁵⁵
452-9									m ʐ u ʔ ⁵⁵
580-9									s u ʔ ⁵⁵
833-9									n̥ u ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									ɲ u ⁵⁵
86-9									tʰ u ŋ ⁵⁵
384-9									m a n ⁵⁵
61-9									ʈʂ a m ⁵⁵
536-9									s o ʔ ⁵⁵
731-9									ç ɔ ³¹
779-9									ɔ ɔ ⁵⁵
589-9									tʰ ɔ ŋ ⁵⁵
680-9									ɲ ɔ ʔ ⁵⁵
658-9									o a m ⁵⁵
456-9									m ʐ a ŋ ⁵⁵
183-9									k ʐ ɔ ³¹
785-9									x ɔ ³¹
714-9									u ⁵⁵
331-9									l ɔ ³¹
