COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2941-1	kʰ ɯ ³⁵									
2998-1	ts i ³³									
3031-1	tʰ u									
3052-1	t ɯ ³¹									
3064-1	t a ²¹									
3084-1	tʰ a ³³									
3117-1	kʰ ə˞ ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	j ɯ									
3172-1	ts j ɛ̃ ³³									
3263-1	j a ³³									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e n ⁵⁵									
3340-1	ts ou ³³									
3362-1	ts ə˞ n ³⁵									
3409-1	m e ³³									
3454-1	k o n ³⁵									
3493-1	ʂ ou ³³									
3536-1	ʂ ou ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	s u ³⁵									
3678-1	tɕʰ i ³³									
3757-1	l ou ²¹									
3779-1	k ʯ ⁴²									
3813-1	x e n ⁵⁵									
3835-1	s j e n ⁵⁵									
3855-1	p ə˞ ²¹									
3885-1	ʂ i ³³									
3907-1	pʰ ə˞ ³⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ j ə̃˞ ⁵⁵									
4023-1	s j ə̃˞ ⁵⁵									
4034-1	ts ɯ ³⁵									
4143-1	ẽ ou ŋ ⁴²									
4185-1	m u ŋ ³³									
4227-1	ʈʂʰ ə˞ n ⁵⁵									
4238-1	ts ou ²¹									
4249-1	k ã ³⁵									
4271-1	kʰ ə˞ ⁴²									
4304-1	v o ⁴²									
4315-1	t o ŋ ³³									
4336-1	tɕ ɯ ⁴²									
4400-1	ʂ ã ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	l ou ²¹									
4557-1	kʰ ou ³⁵									
4591-1	j o ŋ ³³									
4602-1	ɣ ɯ ²¹									
4687-1	x e n ⁵⁵									
4720-1	k ɛ̃ ⁵⁵									
4731-1	e ⁴²									
4763-1	v ɯ ³¹									
4918-1	ʈʂʰ ɯ ³¹									
4976-1	t ɯ ³³									
4998-1	ʂ w i ³³									
5037-1	t ɯ ⁴²									
5048-1	v i ³⁵									
5100-1	m u ²¹									
5111-1	p ə˞ ⁴²									
5122-1	kʰ w a ³³									
5163-1	tɕ ə ³⁵									
5192-1	v õ ²¹									
5225-1	n ou ŋ ³¹									
5236-1	tʰ i									
247-1	p i ²¹									
289-1	s ə˞ ³³									
338-1	k w ə˞ ⁴⁴									
378-1	j ɯ ³¹									
621-1	k w a ³³									
632-1	n o ŋ ³³									
645-1	p a ⁴²									
742-1	k ə˞ ³³									
752-1	kʰ ɯ ²¹									
763-1	ʈʂʰ o ŋ ⁵⁵									
809-1	pʰ ou ³¹									
853-1	kʰ o ŋ ⁵⁵									
916-1	ts o ŋ ³⁵									
960-1	m e ³⁵									
1001-1	k ɯ ⁵⁵									
1074-1	kʰ ou ³⁵									
1130-1	pʰ ə˞ ⁴⁴									
1184-1	ʂ ə˞ n ⁵⁵									
1230-1	kʰ w ã n ³³									
1263-1	m ɯ ²¹									
1423-1	kʰ o ⁵⁵									
1433-1	m ə˞ ŋ ²¹									
1462-1	w e n ³³									
1629-1	f ʯ ³⁵									
1682-1	ʂ i o ŋ ³⁵									
1706-1	tɕ i a ⁴²									
1925-1	kʰ i ³³									
1991-1	v õ ³³									
2040-1	p o ³³									
2107-1	kʰ ou ³¹									
2118-1	p u ³³									
2141-1	ʂ ou ŋ ⁵⁵									
2540-1	v o ²¹									
2576-1	m ə˞ ³³									
2664-1	m ɯ ³³									
2753-1	ʂ i o ŋ ³⁵									
2848-1	tɕ i ⁴²									
2870-1	ɣ ɯ ³³									
2871-1	ʂ u a ²¹									
2952-1	a ⁴⁴									
3020-1	p u ³³									
3214-1	p ə̃˞ ³³									
3285-1	tʰ a ³³									
3373-1	ʈʂʰ ə˞ ³³									
3397-1	j a ³³									
3443-1	k ɯ ²¹									
3566-1	k ə˞ ³³									
3590-1	s a ³³									
3601-1	k ə˞ ⁴²									
3634-1	ts o ³³									
3689-1	k a ³³									
3964-1	x ə̃˞ ⁵⁵									
4056-1	t a ⁴²									
4102-1	ʈʂʰ u ³¹									
4326-1	k ɯ ³³									
4412-1	v ə˞ ẽ ²¹									
4511-1	tɕ ə˞ ⁴⁴									
4581-1	k ɯ ³⁵									
4676-1	ʈʂʰ u ⁵⁵									
4688-1	v ə˞ ẽ ²¹									
4708-1	ou ³³									
4814-1	kʰ ə˞ ⁴²									
4844-1	ʈʂʰ ou ³³									
4854-1	k o ŋ ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n ³⁵									
5027-1	ts ou ³³									
5071-1	m ɯ ³³									
5083-1	k w a ³³									
5248-1	tʰ i ³³									
82-1	ʈʂʰ ou ³³									
132-1	v a ⁴²									
141-1	kʰ u ³¹									
227-1	tɕʰ i ⁴⁴									
359-1	w e n ³¹									
379-1	p e ²¹									
422-1	v j e ³³									
979-1	kʰ e ³³									
1046-1	ts ou ⁴²									
1274-1	ɯ ³³									
1315-1	ts w ə̃˞ ³³									
1337-1	k o ŋ ²¹									
1390-1	j ɯ ³³									
1651-1	j ɯ ³¹									
1693-1	tɕ i a ³¹									
1742-1	x ɯ ³³									
1851-1	ʂ w ã ŋ ³⁵									
1958-1	t ɯ ²¹									
1980-1	tɕ w e n ³⁵									
32-2		m a ⁵⁵								
53-2		tɕ ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁵⁵								
236-2		ts ɛ ²²								
267-2		ts ɛ ⁴²								
316-2		p ɯ ²²								
327-2		x ɛ ⁴⁴								
348-2		tɕ u ⁴⁴								
400-2		z u ²¹								
452-2		q a ⁵⁵								
463-2		qʰ a ⁵⁵								
512-2		tɕ o ⁴²								
534-2		ts o ⁵⁵								
556-2		qʰ j u ⁵⁵								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁵⁵								
599-2		tɕ ɯ ⁵⁵								
656-2		k j u ²¹								
678-2		k u ⁴²								
689-2		m a ⁴²								
700-2		m ɛ̃ ⁴²								
775-2		p ɛ ⁴²								
786-2		q i ⁵⁵								
820-2		tɕ i ⁴²								
839-2		tɕ ɯ ²¹								
863-2		qʰ ɥ o ²²								
896-2		q w ⁴⁴								
929-2		tɕ ɯ ⁴²								
1015-2		s j u ⁴⁴								
1035-2		tɕ j u ⁵⁵								
1107-2		z a ⁴⁴								
1173-2		s ɥ i ²²								
1195-2		s ɥ i ²²								
1241-2		m ɛ̃ ²¹								
1252-2		l u ²¹								
1294-2		q w ⁴⁴								
1326-2		ts ɥ i ⁵⁵								
1348-2		ts i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s ɥ i ²²								
1473-2		t w i ²²								
1507-2		ts i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		z ɥ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁵⁵								
1671-2		s i ⁴⁴								
1731-2		s i a ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t u ⁴⁴								
1794-2		k w ⁵⁵								
1805-2		z i ⁴²								
1816-2		s w ²²								
1862-2		ts i ⁴⁴								
1885-2		qʰ a ⁵⁵								
1914-2		z ɥ i ²²								
1936-2		p ɯ ⁵⁵								
1969-2		s ɛ ⁵⁵								
2018-2		ts w ⁴²								
2029-2		q w ⁴⁴								
2051-2		tɕ u ²¹								
2074-2		q w ⁴⁴								
2085-2		m w ²²								
2130-2		p a ⁵⁵								
2245-2		t j o ²¹								
2269-2		m ɛ̃ ²²								
2280-2		s u ⁴²								
2291-2		s ɛ ⁴²								
2316-2		ts i ⁴⁴								
2364-2		z i ²²								
2395-2		tɕ ŋ a ⁵⁵								
2406-2		ts i ⁵⁵								
2417-2		k u ⁴²								
2428-2		q w ⁴⁴								
2450-2		a ²¹								
2484-2		z i ⁴⁴								
2495-2		k o ²¹								
2565-2		t i ⁴⁴								
2611-2		j o ⁵⁵								
2632-2		y w a ⁵⁵								
2644-2		tɕ a ⁵⁵								
2674-2		m w ²²								
2698-2		s j u ⁵⁵								
2709-2		n i ²¹								
2720-2		tɕ i ²¹								
2772-2		q a ⁴⁴								
2791-2		ts i ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tɕ ɥ i ²²								
2900-2		k u ⁵⁵								
2928-2		tsʰ w ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts ɥ i ²²								
3031-2		tɕ j u ⁵⁵								
3052-2		tɕ ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tɕ a ⁴⁴								
3117-2		ts ɛ ²²								
3128-2		q a ⁵⁵								
3150-2		t ɛ ⁴²								
3161-2		tɕ ɯ ²²								
3172-2		ts i ²²								
3263-2		a ⁵⁵								
3274-2		q a ⁴²								
3308-2		qʰ ɛ ⁵⁵								
3340-2		tɕ o ⁴⁴								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q w ⁴⁴								
3493-2		s o ⁵⁵								
3536-2		z j o ⁴⁴								
3548-2		f u ⁴²								
3645-2		s j u ⁴⁴								
3678-2		tsʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k u ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p w ⁴²								
3885-2		s w y i ⁴⁴								
3907-2		pʰ a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕ ŋ a ⁵⁵								
4023-2		s i ⁵⁵								
4034-2		tɕ ɯ ⁵⁵								
4143-2		t i ²¹								
4185-2		m w ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tɕ o ²¹								
4249-2		q w ⁴⁴								
4271-2		ts ɛ ²²								
4304-2		tɕ j o ⁴²								
4315-2		tɕ a ²²								
4336-2		tɕ j i ⁴²								
4400-2		s w ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		qʰ u ⁴²								
4591-2		ɲ i a ²²								
4602-2		ɣ ɯ ²¹								
4687-2		x ɛ ⁵⁵								
4720-2		q w ⁴⁴								
4731-2		tɕ i ⁴²								
4763-2		tɕ ɯ ⁴²								
4918-2		tsʰ u ⁴²								
4976-2		t u ⁴⁴								
4998-2		z w i ²²								
5037-2		t ɛ ⁴²								
5048-2		t ɯ ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁵⁵								
5163-2		tɕ i ⁵⁵								
5192-2		tɕ i ²¹								
5225-2		n w ⁴²								
5236-2		tɕ j i ²²								
64-2		pʰ w ⁴²								
104-2		x w a ⁵⁵								
247-2		p ɯ ⁴²								
289-2		s i ⁵⁵								
338-2		q w i ⁴²								
378-2		tɕ ɯ ⁴²								
412-2		t w ⁵⁵								
621-2		q w a ⁴⁴								
632-2		n w ²²								
645-2		p a ⁴²								
742-2		k a ⁵⁵								
752-2		ŋ ɯ ⁴⁴								
799-2		ts u ²¹								
809-2		pʰ o ⁴²								
853-2		kʰ w ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		tɕ u ⁵⁵								
1086-2		qʰ o ⁵⁵								
1097-2		kʰ u ⁵⁵								
1184-2		tɕ o ⁵⁵								
1230-2		qʰ w a ²²								
1263-2		m ɯ ⁴²								
1423-2		qʰ w ⁵⁵								
1433-2		m w ²¹								
1462-2		tɕ w i ²²								
1545-2		ts i ²²								
1706-2		tɕ a ⁴²								
1925-2		ts i ²²								
1991-2		ts w ²²								
2040-2		b w ²²								
2107-2		x o ⁴²								
2118-2		b ɯ ⁵⁵								
2141-2		z i a ⁵⁵								
2540-2		tɕ i ²¹								
2576-2		m w ²²								
2742-2		s ɛ ²²								
2753-2		z i a ⁵⁵								
2870-2		ɣ ɯ ²¹								
2871-2		s w a ⁴⁴								
2952-2		tɕ w a ²²								
3020-2		p ɯ ⁵⁵								
3214-2		tɕ ²²								
3285-2		tɕ a ⁴⁴								
3330-2		n j a ²¹								
3373-2		tɕ a ⁴⁴								
3397-2		j a ⁵⁵								
3433-2		k o ²¹								
3443-2		k ɯ ²²								
3566-2		q a ⁵⁵								
3590-2		s a ⁵⁵								
3601-2		q a ⁵⁵								
3634-2		tɕ w ²²								
3689-2		q w ²²								
3964-2		x w ⁵⁵								
4056-2		t a ⁴²								
4102-2		tɕ i ⁴²								
4412-2		m w ²¹								
4511-2		tɕ j a ⁴⁴								
4581-2		q ɯ ⁵⁵								
4688-2		m w ²¹								
4708-2		u ⁵⁵								
4814-2		tɕ u ²¹								
4844-2		tsʰ o ⁵⁵								
4929-2		ŋ ɯ ⁴⁴								
5027-2		tɕ j u ⁴⁴								
5071-2		m ɯ ⁵⁵								
5083-2		q w a ⁴⁴								
5248-2		tɕ j i ²²								
4378-2		x ɯ ²²								
11-2		tɕ j o ²¹								
65-2		m ŋ a ⁴²								
82-2		tɕ j o ⁵⁵								
132-2		x w ⁴²								
141-2		u ⁴²								
359-2		tɕ w i ⁴⁴								
422-2		tɕ i ⁴⁴								
907-2		n w ²¹								
979-2		s ɛ ⁵⁵								
1046-2		tɕ u ⁴²								
1056-2		q w ²²								
1274-2		w ²²								
1315-2		tɕ w a ²²								
1337-2		kʰ w ²¹								
1390-2		j i ⁵⁵								
1651-2		tɕ ɯ ⁴²								
1693-2		tɕ u ⁴²								
1851-2		tɕ w a ⁵⁵								
32-3			m æ ⁵⁵							
53-3			ts ɿ ⁴³							
93-3			k ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts æ ²²							
267-3			ts j ɿ ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts u ⁵⁵							
400-3			s o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			t o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ u ²²							
568-3			tɕ ɯ ⁵⁵							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			k u ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m æ ⁴³							
775-3			p j ɛ ⁴³							
786-3			q i ²⁴							
820-3			tɕ o ⁴³							
839-3			t ɯ ²¹							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			t ɯ ⁴³							
1015-3			s u ²²							
1035-3			ts o ²²							
1107-3			s æ ⁵⁵							
1173-3			s i ²²							
1195-3			s i ²²							
1241-3			m æ ¹²							
1252-3			l o ¹²							
1294-3			q æ ²⁴							
1326-3			ts a ²²							
1348-3			dʑ i ⁴³							
1401-3			s æ ⁴³							
1451-3			s ɿ ²²							
1473-3			t w ɛ ²²							
1507-3			tɕ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			s ɯ ²²							
1575-3			s j ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k u ⁵⁵							
1671-3			s i ⁵⁵							
1731-3			s o ɛ ²⁴							
1762-3			s a ɛ ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			k o ²⁴							
1805-3			s ɯ ⁴³							
1816-3			s æ ²²							
1862-3			ts i ²²							
1885-3			qʰ æ ⁵⁵							
1914-3			s ɯ ²²							
1936-3			p ɯ ²²							
1969-3			s j ɿ ²⁴							
2018-3			ts o ²¹							
2029-3			q æ ²⁴							
2051-3			tɕ æ ¹²							
2074-3			q o ɛ ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			t o ²¹							
2269-3			m æ ²²							
2280-3			s o ⁴³							
2291-3			s ɛ ɛ ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts ɿ ²²							
2395-3			tʰ æ ²⁴							
2406-3			tɕ j æ ²⁴							
2417-3			k o ⁴³							
2428-3			q æ ²⁴							
2450-3			t j o ¹²							
2484-3			s i ⁵⁵							
2495-3			k o ²¹							
2565-3			t ɯ ²²							
2611-3			j u ⁵⁵							
2632-3			ŋ w a ɛ ⁵⁵							
2644-3			m w a ɛ ⁵⁵							
2674-3			m o ²²							
2698-3			s o ²²							
2709-3			n i ²¹							
2720-3			ɛ ¹²							
2772-3			q æ ⁵⁵							
2791-3			ts æ ²⁴							
2837-3			ts ɛ ²⁴							
2859-3			s j ɛ ²⁴							
2889-3			tɕ ɯ ³³							
2900-3			k u ²²							
2928-3			tsʰ æ ²⁴							
2941-3			qʰ i ²⁴							
2998-3			ts ɿ ²²							
3031-3			tʰ a ²²							
3052-3			t ɯ ⁴³							
3064-3			t o ²¹							
3084-3			tʰ æ ²⁴							
3117-3			ts ɿ ²¹							
3128-3			q æ ²⁴							
3150-3			t ɛ ²¹							
3161-3			t ɯ ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ æ ²⁴							
3340-3			t u ⁵⁵							
3362-3			ts ɛ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s u ⁵⁵							
3536-3			s u ²²							
3548-3			f o ⁴³							
3645-3			s a ²²							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k o ⁴³							
3813-3			tɕ æ ²⁴							
3835-3			s j ɿ ²⁴							
3855-3			p æ ¹²							
3885-3			s w i ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ æ ²⁴							
4023-3			s j æ ²⁴							
4034-3			t ɯ ²⁴							
4143-3			t o ¹²							
4185-3			m o ⁵⁵							
4227-3			tsʰ i ɛ ²⁴							
4238-3			t o ²¹							
4249-3			q æ ²⁴							
4271-3			ts ɿ ²¹							
4304-3			o ²¹							
4315-3			t o ²²							
4336-3			t i ⁴³							
4400-3			s æ ²⁴							
4411-3			tɕ æ ²⁴							
4441-3			l o ²¹							
4557-3			qʰ o ²⁴							
4591-3			m j o ɛ ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			tɕ æ ²⁴							
4720-3			q æ ²⁴							
4731-3			t ɛ ²¹							
4763-3			t ɯ ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			s j i ²²							
5037-3			t ɯ ⁴³							
5048-3			t ɯ ²⁴							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			ɛ ¹²							
5225-3			n o ⁴³							
5236-3			tʰ ɿ ²²							
64-3			pʰ æ ⁴³							
104-3			x w a ⁵⁵							
247-3			p u ²¹							
289-3			tsʰ i ⁵⁵							
338-3			q w ɛ ⁵⁵							
378-3			t j ɯ ⁴³							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			n o ²²							
645-3			p a ²¹							
742-3			k æ ⁵⁵							
752-3			ŋ ɯ ²¹							
763-3			tʰ o ²⁴							
799-3			ts o ²¹							
809-3			pʰ o ⁴³							
853-3			tɕ o ²⁴							
916-3			t o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			tɕ o ²⁴							
1086-3			qʰ u ⁵⁵							
1097-3			qʰ u ²⁴							
1130-3			pʰ æ ⁵⁵							
1184-3			s i ɛ ²⁴							
1230-3			qʰ w a ²²							
1263-3			m ɯ ⁴³							
1423-3			tɕ o ²⁴							
1433-3			m æ ¹²							
1462-3			m w ɛ ²²							
1545-3			ts ɿ ²²							
1629-3			f ɛ ²²							
1682-3			s j o ²⁴							
1706-3			tɕ j a ²¹							
1925-3			tɕ ɯ ²²							
1991-3			ts æ ²²							
2040-3			p o ²²							
2107-3			tɕ o ⁴³							
2118-3			p ɯ ²²							
2141-3			s o ²⁴							
2540-3			j o ¹²							
2576-3			m æ ²²							
2664-3			m æ ɛ ⁵⁵							
2742-3			s ɛ ɛ ²²							
2753-3			tɕ a ²⁴							
2848-3			dʑ i ²¹							
2870-3			tɕ ɛ ²¹							
2871-3			s a ⁵⁵							
2952-3			ŋ w a ɛ ⁵⁵							
3020-3			p u ²²							
3214-3			p æ ²²							
3285-3			tʰ a ²⁴							
3330-3			n i o ²¹							
3373-3			tʰ i æ ²⁴							
3397-3			j a ²⁴							
3433-3			k o ²¹							
3443-3			k ɯ ²¹							
3566-3			q æ ⁵⁵							
3590-3			s a ²⁴							
3601-3			q æ ²⁴							
3634-3			tɕ æ ²²							
3689-3			q æ ²²							
3964-3			tɕ æ ²⁴							
4056-3			t a ²¹							
4102-3			tʰ i u ⁴³							
4326-3			ɣ ɯ ²¹							
4412-3			tɕ æ ¹²							
4511-3			tɕ j æ ⁵⁵							
4581-3			q ɯ ²⁴							
4676-3			tʰ i a ²²							
4688-3			tɕ æ ¹²							
4708-3			u ⁵⁵							
4814-3			ts i ²¹							
4844-3			tsʰ u ⁵⁵							
4854-3			k o ²²							
4929-3			j ɯ ²¹							
4940-3			t w ɛ ²⁴							
5027-3			t u ⁵⁵							
5071-3			m ɯ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			x ɯ ²²							
11-3			o ²¹							
65-3			tɕ i ɛ ²¹							
82-3			tʰ u ⁵⁵							
132-3			tɕ æ ⁴³							
141-3			ŋ o ⁴³							
227-3			tɕ i ⁵⁵							
359-3			m w ɛ ²¹							
379-3			p i ²¹							
422-3			tɕ ɯ ²²							
907-3			n o ²¹							
979-3			s ɛ ²⁴							
1046-3			ts o ⁴³							
1056-3			q æ ²²							
1274-3			a ²²							
1390-3			j ɯ ⁵⁵							
1651-3			t j i ⁴³							
1693-3			tɕ a ⁴³							
1742-3			tɕ æ ²²							
1958-3			t ɯ ²¹							
1980-3			m w ɛ ²⁴							
32-4				m æ ²⁴						
53-4				ts i ¹²						
93-4				q ɯ ¹²						
216-4				dz w a ²⁴						
236-4				ts o ŋ ³³						
267-4				tɕ j e n ⁴²						
316-4				b ɯ ²²						
327-4				q i ²²						
348-4				ts u ²⁴						
400-4				dz ao ¹²						
452-4				q æ ⁵⁵						
463-4				qʰ ao ⁵⁵						
512-4				t u ⁴²						
534-4				ts u ²⁴						
556-4				qʰ v u ²²						
568-4				dz ɯ ¹²						
588-4				dz w a ²⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				q v ao ¹²						
678-4				q ao ¹²						
689-4				m æ ⁴²						
700-4				m e n ⁴²						
775-4				tɕ j e n ⁴²						
786-4				q u ⁵⁵						
820-4				ts u ⁴²						
839-4				t ɯ ¹²						
863-4				qʰ v u ²²						
896-4				q a n ⁵⁵						
929-4				ts ɯ ²¹						
1015-4				s ao ⁵⁵						
1035-4				ts u ²²						
1107-4				ɕ æ ²⁴						
1173-4				s i ²²						
1195-4				s i ²²						
1241-4				m e n ¹²						
1252-4				l o ŋ ¹²						
1294-4				q ao ŋ ⁵⁵						
1326-4				tɕ i ²²						
1348-4				dʑ i ²¹						
1401-4				ɥ e n ⁴²						
1451-4				ʂ i ²²						
1473-4				t w ɛ n ²²						
1507-4				tɕ i ²²						
1532-4				q ɯ ⁵⁵						
1543-4				ɕ ɯ ²²						
1575-4				ʂ j e n ²²						
1618-4				b ɯ ¹²						
1640-4				k u ⁵⁵						
1671-4				s i ¹²						
1731-4				s o ŋ ²²						
1762-4				ɕ w a ŋ ⁴²						
1773-4				d e ²⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				ʐ i ²¹						
1816-4				s ũ ²²						
1862-4				ts i ⁵⁵						
1885-4				qʰ æ ⁵⁵						
1914-4				ɕ ɯ ²²						
1936-4				b i ²²						
1969-4				ʂ j e n ²²						
2018-4				ts o ŋ ¹²						
2029-4				q ao ŋ ⁵⁵						
2051-4				ts o ŋ ¹²						
2074-4				q u ²⁴						
2085-4				m æ ²²						
2130-4				b æ ²⁴						
2245-4				ts u ¹²						
2269-4				m e n ²²						
2280-4				w u ⁴²						
2291-4				ʂ j e n ⁴²						
2316-4				tɕ i ¹²						
2364-4				ts i ²²						
2395-4				tsʰ a n ²²						
2406-4				tɕ æ n ⁵⁵						
2417-4				k u ⁴²						
2428-4				q ao ŋ ⁵⁵						
2450-4				b o ¹²						
2484-4				ɕ i ¹²						
2495-4				q ao ¹²						
2565-4				tɕ i ⁵⁵						
2611-4				j u ²⁴						
2632-4				ŋ w a ²⁴						
2644-4				w a ²⁴						
2674-4				m u ³³						
2698-4				s ao ²²						
2709-4				n o ¹²						
2720-4				dʑ u ²¹						
2772-4				q æ ⁵⁵						
2791-4				tɕ a ŋ ⁵⁵						
2837-4				ts i ²²						
2859-4				z j e n ²²						
2889-4				tɕ ɯ ²²						
2900-4				k u ²²						
2928-4				tsʰ u ⁵⁵						
2941-4				qʰ ɯ ⁵⁵						
2998-4				ts i ²²						
3031-4				tsʰ e u ²²						
3052-4				t ɯ ²¹						
3064-4				t ao ¹²						
3084-4				tsʰ v æ ²⁴						
3117-4				ts i ²¹						
3128-4				qʰ a ²¹						
3150-4				t e ²¹						
3161-4				i ²²						
3172-4				ts e ²²						
