COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
114-3			t o k i							
115-3			i a i							
133-3			tʃ i t a a							
144-3			a t a i a a							
150-3			k a w							
234-3			a o i							
236-3			o i k i k							
241-3			a w i							
249-3			i a							
1-3			w a tʃ a							
2-3			o w i							
65-3			i w i							
93-3			t o t a a i a							
95-3			a i i							
106-3			tʃ i ɲ i tʃ							
119-3			k a t i i							
128-3			i k k i							
147-3			tʃ i ɲ i a							
231-3			t a k a t a							
232-3			w i r i							
239-3			m a a a k a							
266-3			i i i i							
3-3			o a a i a o							
4-3			w a a i							
55-3			i h i a							
109-3			i o r tʃ i							
121-3			k a t i a a i i							
149-3			tʃ o k							
160-3			k i a i k							
207-3			m i							
112-3			t a t a t a							
125-3			k a i i a a i							
134-3			k i t a tʃ i							
135-3			t r k i							
139-3			a o i e i e							
57-3			t i k w a							
71-3			a i i							
131-3			t i k a i i a j							
146-3			i i i a							
227-3			a a i i i t							
132-3			i i i a							
240-3			tʃ i m a k							
52-4				i t e						
56-4				i m a						
96-4				a a a a						
99-4				a a i						
114-4				t o k						
115-4				u a						
133-4				t i p a a a						
144-4				a t a w a						
150-4				k a w						
234-4				k o m						
236-4				p a k i n						
241-4				a w i n						
249-4				i tʃ						
1-4				w a t a						
2-4				w e						
65-4				i w						
74-4				p a n a						
93-4				t a p a i a						
95-4				w i i						
106-4				t u n a						
119-4				i a t t						
128-4				k o k						
147-4				t i m i						
231-4				p a n a w o						
232-4				p i i						
239-4				n a m a k a						
266-4				i t i m						
3-4				w a i k a						
4-4				w a a						
51-4				u w						
97-4				m a p a m						
109-4				i p k						
121-4				k a p a a a k						
149-4				t o k						
160-4				k i i k						
163-4				u p i n						
167-4				p a						
207-4				m i						
259-4				t o w a						
66-4				k a a a k a w						
116-4				t w p a k a						
134-4				n i p a t						
135-4				t a m i						
139-4				k i i m i						
142-4				p a a a m a						
145-4				k a t a t						
148-4				t a a a w						
162-4				i n i n						
166-4				i m i						
179-4				t a						
201-4				p a						
21-4				t a w a						
24-4				w a k a a						
45-4				a i a i m a						
50-4				i n a						
57-4				t o k a w a n						
71-4				w m						
84-4				p i w a n						
91-4				m o k o n						
131-4				t o k a ʒ̟ i m						
146-4				k i i m a						
151-4				k i w						
154-4				w a						
192-4				t n t						
205-4				i p a n						
227-4				w a p i a o						
235-4				w w w						
237-4				m a m a a						
246-4				i w i						
250-4				m p a t a n						
251-4				w a n a						
271-4				tʃ i w						
284-4				w i t i						
285-4				i a a w i n						
44-4				w a a a a						
75-4				i p i j a						
79-4				t a n						
94-4				k k a a a						
104-4				k a p w a						
132-4				m						
153-4				tʃ a k						
157-4				t a a a m						
174-4				p i u						
177-4				t w						
240-4				t i m a k						
270-4				k a w a t i						
52-5					e t					
56-5					i m					
96-5					a t					
99-5					a i					
114-5					t o k					
115-5					i i					
133-5					t i p a					
144-5					a t a a					
150-5					k a w					
234-5					k o m					
236-5					p i k e k					
241-5					a w i					
249-5					i s					
1-5					w a t a					
2-5					w a					
65-5					i w					
74-5					p a n a					
93-5					t o p a i					
95-5					w i k					
106-5					t i i					
119-5					m a t i					
128-5					k o k					
147-5					t i k i					
239-5					m a k a k a					
266-5					i t i m					
3-5					w i k o					
4-5					w a r i					
51-5					i w i					
55-5					i w a m					
97-5					m a i o m					
109-5					i p i k i					
149-5					t o k					
160-5					k i i k					
163-5					i p e					
167-5					p a					
207-5					m i					
259-5					t o w a					
66-5					k a a k a w					
112-5					t a a j i					
116-5					t o p a k					
134-5					i p a t					
135-5					t i k i					
139-5					m o k o i i					
142-5					p a a a m					
145-5					k a t a t i					
148-5					t a r a w					
162-5					i k i					
166-5					i m i					
179-5					t a					
201-5					p i					
21-5					t a o					
45-5					i a i a i					
50-5					i a					
71-5					o m i					
84-5					p i w a k					
91-5					m o k o n					
146-5					k i i a					
151-5					k i w					
154-5					w e					
192-5					t i t					
197-5					t a r i m					
205-5					i p a					
235-5					s o w i					
237-5					k i m a j i					
250-5					m o r a k o k					
251-5					w a n a					
267-5					t o w a					
271-5					s i w					
284-5					w i a i					
285-5					i a w i n					
39-5					n a r i i					
42-5					k i t a r a					
44-5					w a k a a					
75-5					i p i j a					
79-5					t a y					
94-5					i k e r					
104-5					k a f i					
122-5					p i k i n a k i					
153-5					s a k					
157-5					t a a a m					
174-5					f i i					
177-5					t o					
270-5					k a w a t i					
52-6						i t a				
56-6						i i a				
96-6						a a a				
99-6						a i m a				
114-6						t i k i				
115-6						t i				
133-6						t i p a a a				
144-6						a a a a a a				
150-6						k a w				
234-6						k k u				
236-6						p i k i k				
241-6						a w i k				
249-6						i tʃ i				
1-6						w a t a				
2-6						a h i				
65-6						i w i				
74-6						p a k a				
93-6						t a a a i				
95-6						w i i i				
106-6						t i k i i				
119-6						i a a i i a				
128-6						k a k i				
147-6						t i m i i				
231-6						t a k a a				
232-6						t i i i				
239-6						a i a k a				
266-6						i t i i i				
3-6						a a a i k				
4-6						w a tʃ i				
55-6						i h a m				
97-6						i a m a tʃ				
109-6						i p i tʃ i				
160-6						k i a i k				
207-6						m i				
112-6						t a a u a i a i				
116-6						t k p a k a				
125-6						k a u i m a i				
134-6						i i p a t i				
135-6						k i m i tʃ				
139-6						k a i u i i i				
201-6						p a i				
21-6						m a k i				
24-6						t a k a				
57-6						t i k a w a k				
131-6						t i k a u i m i				
227-6						a a m i i t i				
267-6						t w a				
132-6						i m m				
240-6						tʃ i m a k				
52-7							a a a			
56-7							i k a			
96-7							a a a			
99-7							a i			
114-7							z u k i			
115-7							i a			
133-7							z i p a			
144-7							a a a w a			
150-7							k a w			
234-7							k u m			
236-7							p i k i k			
241-7							a w i n			
249-7							i ʃ			
1-7							w a z a			
2-7							a a i			
65-7							i w i			
74-7							p a k a			
93-7							z a p a i			
95-7							w i k i			
106-7							t i k i n i			
119-7							i a a i			
128-7							k u k i			
147-7							t i k i n i			
231-7							p a k a w u			
232-7							p i i i			
266-7							i a i m			
3-7							a i i k u			
4-7							w a r i			
51-7							w w a			
55-7							i h a m			
97-7							k a k i m			
109-7							i p i k i			
121-7							k a p i b a k			
149-7							t u k			
160-7							k i i k			
163-7							i p a n			
167-7							p a			
207-7							k i			
259-7							t u w a			
66-7							k a a k a w			
125-7							k a i i a a i			
135-7							k i k i			
142-7							p a a a a i			
145-7							k a r a t i			
148-7							z a r a w			
162-7							i k i n			
166-7							i m i			
179-7							t a			
201-7							p a			
21-7							t a w			
24-7							h a k			
50-7							i n a			
57-7							t t k a w a			
71-7							u i i			
84-7							p i w a k			
131-7							t i k a i i a			
146-7							k i i a a			
151-7							k i w			
197-7							z a k i			
205-7							i p a n			
227-7							k a p i i t i			
237-7							k a m a b i			
246-7							i w i			
250-7							i u r a k i p			
251-7							w a n a			
267-7							z u w a			
271-7							t i w			
284-7							w i t i			
285-7							i a w i n			
122-7							t i k i k a t i			
132-7							i k i			
240-7							t i k a n			
52-8								s t		
56-8								e k		
96-8								a a		
99-8								a w		
114-8								t e k		
115-8								w		
133-8								t w a a		
144-8								a a a		
150-8								k a j		
234-8								k o		
236-8								a a k e e		
241-8								a a w e		
249-8								w a		
1-8								j a t a		
2-8								a s		
65-8								w j		
74-8								a a e a		
93-8								t a a		
95-8								a w		
119-8								a w		
231-8								a a e a j		
232-8								v w w		
239-8								a k a k a e		
3-8								a w v e		
4-8								j a k		
51-8								v a		
55-8								w k a a		
109-8								w a a k		
121-8								k a a a a k		
149-8								t e k		
163-8								v a e		
167-8								a a		
259-8								t o a		
66-8								k a a k a j		
112-8								t a a a		
116-8								t o a a k		
125-8								k a t a a		
145-8								k a a t		
45-8								u e w a e		
91-8								k k o		
235-8								a o		
246-8								w j w		
250-8								k e s t e k		
271-8								a w i		
284-8								j w w		
39-8								d a m m		
42-8								k t a a		
177-8								t e		
52-9									i t	
56-9									i r a	
96-9									a t a	
99-9									a i	
114-9									t a k i	
115-9									w r	
133-9									t i p a a	
144-9									a a a w a	
150-9									k a w	
234-9									k a m	
236-9									p i k i n	
241-9									a w i n	
249-9									i ʃ	
1-9									w a t a	
2-9									w a	
65-9									i w	
74-9									p a n a	
93-9									t r p a i	
95-9									w i k	
106-9									t i n i i	
119-9									i a t i i	
128-9									k a k i	
147-9									t i k i	
231-9									p a o a w	
232-9									p i i i	
239-9									m a k a k a o	
266-9									i r i	
3-9									w a i k a	
4-9									w a r i	
51-9									i w i	
55-9									i w a r	
97-9									r a p a r	
109-9									i p i t i	
121-9									k a p i j a k i	
149-9									t o k	
160-9									k i i k	
163-9									p p n	
167-9									p a	
207-9									r i	
259-9									t o w a	
66-9									k a a k a w	
112-9									t a a i	
116-9									t u p a k a	
125-9									k a m i r a	
134-9									h a p a t	
135-9									t i r i	
142-9									p a t a a a	
145-9									k a t a t i	
148-9									t a a a a	
162-9									i k i	
166-9									i r i	
179-9									t a	
201-9									p r	
21-9									t a a	
24-9									w a k a	
45-9									i w i j a	
50-9									i n a	
57-9									t e k w a	
71-9									r r i	
91-9									r a k a n	
151-9									k i w	
154-9									w w	
192-9									t i t	
197-9									t i r	
205-9									i p a m	
227-9									a a p w i t	
235-9									ʃ r w i	
237-9									h a r a j i	
246-9									i w i	
251-9									w a n a	
267-9									t r w a	
284-9									w i t i	
285-9									i a w i h	
39-9									h a r i i a	
42-9									k i t a a a a	
44-9									w a j a a	
75-9									i p i j a	
79-9									t a j i	
94-9									i k i a i	
104-9									k i p w	
122-9									ʃ i k i h a o i	
153-9									ʃ a k	
157-9									t a r a r	
174-9									p a ʔ	
177-9									t o	
270-9									k a w a t i	
52-10										i t e
56-10										i m e
96-10										a r
99-10										a i o
114-10										t o k
115-10										i m
133-10										t i p a
144-10										a t a w a
150-10										k a w
234-10										k o m
236-10										p i k i n
241-10										a w i n
249-10										i ʔ e
1-10										w a t a
2-10										w a i
65-10										i w i
74-10										p a n a
93-10										t o p a i
95-10										w i k
106-10										t i i
119-10										i e t i i
128-10										t o k
147-10										t i m i
231-10										p a a w
232-10										p i i i
239-10										m a m a k a
266-10										i t i m
3-10										w i k o
4-10										w a r i
51-10										i w i
55-10										i h a m
97-10										m a h o m
121-10										k a p i a a k
149-10										t o k
160-10										k i i k
163-10										i p e n
167-10										p a
207-10										m i
259-10										t o w a
112-10										t a a i t
116-10										t o p a k a i
125-10										k a t i m a i
134-10										n i p a t
139-10										m k o i i
142-10										o a a a a ʔ
145-10										k a r a t i
148-10										t a a a
162-10										i m i n
166-10										i m i
179-10										t a
201-10										p i
24-10										k a k a a
45-10										i a i a
50-10										i n a
71-10										o m i
84-10										p i w a m
91-10										m o k o
146-10										i k i m a
151-10										k i w
154-10										w w
192-10										t i t
197-10										t i e i
205-10										i p a n
235-10										ʔ o w i
237-10										m i m a j i
250-10										m o o t i k
251-10										w a n a
267-10										t o w a
271-10										ʔ i w
284-10										w i t i
285-10										i a w i n
39-10										j a m a r i m a
42-10										k i t a m a
44-10										w a a a ʔ
79-10										t a i
94-10										i k e r ʔ
104-10										k a h i r
122-10										p i k i o k i
132-10										i m i
153-10										i a k
157-10										t a a a m ʔ
174-10										h i i
177-10										t o
270-10										k a w a t i
