COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5301-4				p ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m b												
463-4				d u m b u												
762-4				b a n a k k												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m b												
3219-4				p aː dʒ u												
4120-4				k o r o												
4184-4				ɲ ɛ												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i j e												
4904-4				n u ŋ a												
4960-4				ɣ i n aː dʒ u												
4980-4				t ɔ												
5059-4				g u r o												
5125-4				ɔ n dʒ ɔ												
5549-4				t a w a												
5771-4				dʒ u ɣ u												
5922-4				b i r ɛ												
1-4				p ɛ												
629-4				d ɔ												
667-4				ɛ w ɛ												
1254-4				dʒ a m d u r u												
1415-4				ɲ ɛ												
1542-4				n ɔ												
1683-4				s i j												
1898-4				p u r̃ o												
2551-4				r i												
3251-4				s a r̃ a												
3885-4				d ɛ r ɛ												
5622-4				p ɛ r e j j												
6006-4				p i r̃ a												
43-4				s aː												
135-4				t u n d u												
158-4				m ɔ s u												
221-4				ɛ s u												
650-4				b e dʒ i												
1374-4				k ɔ ŋ ɔ												
1452-4				g aː r a												
1789-4				n u m ɔ												
1862-4				i s i												
2108-4				n a j												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛ j												
4888-4				s a m n a												
5180-4				s ɛ m b ɛ												
5583-4				t a ŋ g												
5981-4				a r̃ a												
25-4				a r u s ɛ ɣ												
114-4				d ɔ j												
702-4				ɔ ɣ ɔ ɲ ɔ ɔ												
851-4				k tʃ												
872-4				ɛ n dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m a												
3448-4				b w̃ d u												
3482-4				m i s i d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ b ɔ												
4520-4				p e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				s a dʒ a												
5982-4				k u dʒ u												
196-4				k u l ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m b u												
1070-4				l u g o												
1298-4				ɣ u r u m b a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m b												
2456-4				k ɔ l u												
2514-4				d u dʒ u												
3132-4				d u n g												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s w̃												
4039-4				d ɔ r̃ u												
4278-4				k u n dʒ u												
4361-4				t e g e												
4570-4				g ɔ ɣ												
715-5					d u											
1089-5					n a											
1319-5					n ɛː											
1398-5					s u n u l u											
1557-5					g i r e											
1626-5					w a g a											
1840-5					t e n											
2247-5					g oː											
4677-5					k u l e j											
5162-5					m i n ɛ											
5406-5					t oː n d i											
359-5					g a l u											
1577-5					g i r e											
2196-5					n a l a											
2230-5					s i g e											
3605-5					k a n d a											
3866-5					o dʒ u											
4553-5					t a g e											
4822-5					k u m b											
5254-5					d u l ɔ											
1356-5					m a j											
1881-5					n u m											
2084-5					j aː b i											
2420-5					k u l ɛ											
3218-5					p u s u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n i											
4694-5					g u dʒ u											
2476-5					k oː											
2842-5					d i g e											
3719-5					m i											
4081-5					d a m b e											
5514-5					n ɛ n d ɛ											
260-5					b ɛ r e											
385-5					dʒ ɛ m b ɛ											
890-5					a m b i r i											
1703-5					b a											
1769-5					t ɛ m b e											
2735-5					d a n a											
4591-5					t aː r e											
5301-5					b ɛ l u											
63-5					k a r a											
296-5					dʒ a m b											
463-5					d u m b u											
762-5					b a n a k k											
1788-5					s e											
3219-5					b a s u											
4120-5					k o l o											
4759-5					n e j e											
4960-5					g i n oː dʒ e											
5059-5					g u j o											
5549-5					t a w a											
5771-5					dʒ u g u											
5905-5					t i n e											
5938-5					a d u n a											
1415-5					ɲ ɛː											
1542-5					n ɛː											
1898-5					p u l o											
2551-5					r i											
2957-5					m a n d e											
3048-5					b i j e											
4402-5					j e											
5081-5					b i n d i											
6006-5					p o n i											
135-5					t u n d u											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u g											
3113-5					t e g e											
3136-5					j a r a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r u											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					k oː											
2179-5					n d e											
2351-5					b a b a											
2496-5					n u											
3448-5					b s d u											
4781-5					s a dʒ e											
4921-5					s a m b e											
196-5					k u l a											
789-5					g a a											
931-5					b ɛ											
1298-5					g u l u m b a											
2145-5					dʒ oː											
3639-5					t o w a											
3977-5					m n n dʒ i											
3978-5					m n n dʒ e											
4260-5					ɔ m b											
715-6						d u										
1089-6						n aː										
1319-6						n ɔ										
1398-6						dʒ u g u l u										
1557-6						g i r i										
1626-6						p a g a										
1840-6						t i n										
2247-6						g ɔ										
4677-6						k u l o j										
5162-6						m i n ɛ										
5406-6						t aː n d u										
359-6						g a l a										
1577-6						g i r ɛ										
2196-6						n a l a										
2230-6						dʒ i g o										
2533-6						b a r a										
3605-6						k a n d a										
4553-6						t a g u										
4822-6						k u m b										
5254-6						d u l ɔ										
503-6						k i n a										
1356-6						m a j										
1881-6						n u m										
2084-6						j aː b i										
2420-6						k u l ɛ										
3218-6						p u dʒ u										
3372-6						n a m a										
3718-6						a r a										
4135-6						b a n u										
4694-6						g u dʒ u										
807-6						k o m										
2320-6						k a n ɛ										
2842-6						d i g u										
3719-6						m										
4081-6						d a m b i										
4313-6						n ɛ m										
4460-6						dʒ ɛ j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛ										
93-6						d ɔ										
890-6						a m b r r										
1336-6						t i g ɛ										
1703-6						b aː										
4591-6						t aː r i										
5605-6						t i m a										
63-6						k a r a										
296-6						dʒ a m b i										
463-6						d u m b u										
762-6						b a n a k k										
3425-6						j u										
4120-6						k o l o										
4423-6						d ɔ n ɔ										
4759-6						n i j ɛ										
4904-6						n u ŋ a										
4960-6						g i n aː dʒ u										
5125-6						ɛ n dʒ ɛ										
5339-6						p a g a										
5771-6						dʒ u g u										
5922-6						b i r ɛ										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n ɔ										
1683-6						k i j										
2551-6						r i										
2957-6						m a n d i										
3048-6						b i j o										
4402-6						j i										
5081-6						b i n d i										
5622-6						p ɛ l i j j										
650-6						b ɛ dʒ ɛ										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m a										
1862-6						i dʒ i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u g										
2924-6						p o l										
3136-6						j a r a										
3405-6						ɛ m ɛ										
3811-6						l ɛ										
4535-6						t u g ɔ										
4888-6						k a m n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m a										
3482-6						m i dʒ i d ɛ										
4202-6						g o l o										
4781-6						k a dʒ a										
4921-6						dʒ a m b a										
5982-6						k u dʒ u										
408-6						j ɛ m b u										
526-6						d a r a g a										
789-6						g a a										
1298-6						g u l u m b a										
1942-6						j a										
2666-6						dʒ i g i										
3015-6						n a n d a										
3905-6						n u										
3977-6						m n n dʒ										
3978-6						m n n d o										
4152-6						k i n a										
4334-6						k ɔ l										
4648-6						j o										
715-7							d i									
1089-7							n a									
1319-7							n ɔ									
1398-7							s u g i r i									
1557-7							g i r e									
1626-7							w a g a									
1840-7							t i n									
2247-7							g o									
4677-7							k u r o j									
5162-7							m i n ɛ									
5406-7							t aː n d									
359-7							k a r i									
1577-7							g i r e									
2196-7							n a r̃ a									
2230-7							s i g e									
2533-7							b a r a									
3605-7							k a n d a									
3866-7							o s i									
4553-7							t a g i									
4822-7							k i m b									
5254-7							d i r ɔ									
503-7							k i n a									
1356-7							m a j									
1881-7							n u m									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a n i									
4694-7							g i s i									
807-7							k ɔ m ɔ									
2320-7							k a ŋ ɛ									
2476-7							k u									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ m									
4460-7							s ɔ j									
5514-7							n ɛ n d ɛ									
5810-7							p i r i									
93-7							d ɔ									
260-7							b ɛ r ɛ									
385-7							s ɛ m b ɛ									
890-7							a m b r̃ r i									
1336-7							t e g e									
1703-7							b a									
1769-7							t ɛ m b i									
2162-7							b ɛ r ɛ									
2635-7							s o									
2735-7							d a n a									
3031-7							d ɛ g ɛ									
4591-7							t aː r i									
5301-7							p ɛ r i									
5605-7							t i m ɛ									
296-7							dʒ a m b									
463-7							d u m b i									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s i									
2044-7							d i m b									
2713-7							t ɛː m d ɛ r ɛ									
3425-7							j u									
4184-7							ŋ ɛː									
4423-7							d ɔ r̃ ɔ									
4629-7							n i ŋ ɔ									
4759-7							n i j i									
4904-7							n i ŋ a									
4960-7							g i n aː s i									
5059-7							g i r o									
5125-7							ɔ n dʒ i									
5339-7							p a g a									
5549-7							t a b a									
5771-7							dʒ u g u									
5905-7							t i n i									
5922-7							b i r ɛ									
1-7							p ɛ									
483-7							g i s i									
667-7							ɛ b ɛ									
1542-7							n ɔ									
1683-7							s iː									
1898-7							p u r̃ o									
2551-7							r i									
2901-7							t i n g i									
2957-7							m a n d i									
3048-7							b i j e									
3251-7							b a r a									
3885-7							t ɛ r ɛ									
4402-7							j i									
5081-7							b i n d i									
5622-7							p ɛ r i j									
6006-7							p i r̃ a									
43-7							s a									
135-7							t u n d u									
158-7							m ɔ s i									
194-7							b ɛ									
221-7							ɛ s i									
650-7							b ɛ s i									
1152-7							t i b ɛ									
1374-7							k ɔ r ɔ									
1452-7							g a r a									
1862-7							i s i									
2083-7							k a n									
2108-7							n a j									
2880-7							k i n dʒ i g									
2924-7							p o r									
2941-7							b i r i									
3113-7							t e g e									
3136-7							j a r a									
3405-7							ɛ m ɛ									
3572-7							b ɛ r i									
3751-7							p ɛ j									
3959-7							t o r i									
4066-7							g ɔ n ɔ									
4535-7							s u g ɔ									
5180-7							s ɛ m b i									
5583-7							t a ŋ g i									
5981-7							a r̃ a									
25-7							a s i g ɛ g									
114-7							d ɔ j̃									
702-7							ɔ g ɔ ŋ ɔ ɔ									
872-7							ɛ n dʒ ɛ									
1941-7							k i r i									
2179-7							n d ɛ									
2351-7							b a b a									
2496-7							n u									
3588-7							k ɔ r ɔ									
4202-7							g o r o									
4609-7							k ɔ r ɔ									
4921-7							s a m b a									
408-7							j ɔ m b i									
526-7							d g r a g									
545-7							i r i									
978-7							t o m									
999-7							j ɛ									
1052-7							n a m b									
1070-7							l i g o									
1942-7							j e									
2456-7							k ɔ l i									
2514-7							d u s u									
2666-7							s i g i									
2817-7							a n g aː									
3300-7							ɛ w a									
3977-7							m n n d									
3978-7							m n n d									
4039-7							d ɔ n									
4152-7							k i n e									
4260-7							ɔ m b									
4278-7							k i n dʒ i									
4648-7							j e									
715-8								d u								
1089-8								n a								
1319-8								n ɔː								
1398-8								s u n u l								
1557-8								g i r e								
1626-8								w a g a								
1840-8								t e n								
2247-8								g iː								
4677-8								k u l e j								
5162-8								m i n ɛ								
5406-8								t ɛː n d u								
359-8								g a l								
1577-8								g i r e								
2196-8								n a l a								
2230-8								s u g e								
2533-8								b a l a								
3605-8								k a n d a								
3866-8								o dʒ u								
4553-8								t a g a								
4822-8								k u m b								
5254-8								d u l ɔ								
1881-8								n u m								
2084-8								j aː b i								
2420-8								k u l ɛ								
3218-8								p u s u								
3372-8								n a m a								
3718-8								a l a								
4694-8								g u dʒ u								
2320-8								k a n e								
2476-8								k o								
2842-8								d u g u								
3719-8								m								
4081-8								d a m b u								
4313-8								n ɛ m								
5514-8								n ɛ n d ɛ								
385-8								dʒ ɛ m b ɛ								
1336-8								t e g e								
1769-8								t ɛ m b ɛ								
2735-8								d a n a								
3031-8								d ɛ g ɛ								
4591-8								t aː l e								
5301-8								p ɛ l u								
63-8								k a r a								
1788-8								s e								
2713-8								t ɛ m d d d ɛ								
4120-8								k o l o								
4184-8								n oː								
4759-8								n e j e								
5059-8								g u s dʒ								
5771-8								dʒ u g u								
5938-8								a d u n a								
629-8								d ɔ								
1415-8								ɲ ɛ								
1898-8								p u l o								
2551-8								r e								
2957-8								m a n d e								
3048-8								b i j e								
6006-8								p u r a								
135-8								t u n d u								
716-8								j ɛ								
1152-8								t u w ɛ								
2083-8								k a n i								
2618-8								k ɛ l ɛ								
2636-8								m								
2880-8								k u n dʒ u g								
2941-8								b i l i								
3405-8								ɛ m ɛ								
3811-8								l ɛ								
4535-8								s u g ɔ								
4888-8								s a m n n								
5751-8								t i j ɛ								
851-8								k ɔː								
4202-8								g d l ɔ								
4781-8								s a dʒ e								
4921-8								s a m b e								
196-8								k u l ɛ								
408-8								j a m b u								
789-8								g a ŋ a								
1942-8								j e								
2145-8								dʒ oː								
2456-8								k ɔ l u								
3639-8								t dʒ w a								
3977-8								m n n dʒ								
3978-8								m n n dʒ e								
4278-8								k u n dʒ u								
715-9									d u							
1089-9									n aː							
1319-9									n ɔ							
1398-9									s u g u r u							
1557-9									g i r e							
1626-9									w a g a							
1840-9									t i n							
2247-9									g oː							
4677-9									k u r o j							
5162-9									m i n ɛ							
5406-9									t aː n d							
359-9									g a r u							
1577-9									g i r e							
2196-9									n a l a							
2230-9									s u g o							
2533-9									b a r a							
3605-9									k a n d a							
3866-9									o s u							
4553-9									t a g u							
4822-9									k u m b							
5254-9									d u r ɔ							
503-9									k i r̃ a							
1356-9									m a j							
1881-9									n u m							
2084-9									j aː b ɛ							
2420-9									k u l ɔ							
3218-9									p u s u							
3372-9									n a m a							
3718-9									a r a							
4135-9									b a n u							
4694-9									g u s u							
807-9									k o m ɔ							
2320-9									k a ŋ ɛ							
2476-9									k u							
2842-9									d i g u							
4081-9									d a m b i							
4313-9									n ɛ m							
4460-9									s ɔ j							
5810-9									p i r u							
93-9									d ɔ							
260-9									b ɛ r ɛ							
385-9									dʒ ɛ m b ɛ							
890-9									a m b iː r							
1336-9									t e g e							
1703-9									b aː							
1769-9									t ɛ m b							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									t aː r a							
5301-9									p ɛ r u							
5605-9									t i m ɛ							
63-9									k a r a							
296-9									dʒ a m b							
463-9									d u m b u							
762-9									b a n a k k							
1432-9									t a r u							
1474-9									t ɔ							
1788-9									s e							
2044-9									d i m b							
2713-9									t ɛ m d ɛ r r							
3219-9									p aː s u							
3425-9									j u							
4120-9									k o l o							
4184-9									n aː							
4423-9									d ɔ r̃ ɔ							
4629-9									n u ŋ ɔ							
4759-9									n iː j ɛ							
4904-9									n u ŋ a							
4960-9									dʒ i n aː dʒ u							
4980-9									t ɔ							
5059-9									g u r o							
5125-9									ɔ n dʒ							
5339-9									p a g a							
5549-9									t a w a							
5771-9									dʒ u g u							
5905-9									t i n u							
5922-9									b i r ɛ							
1-9									p ɛ							
483-9									g o s u							
629-9									d o							
667-9									ɛ w ɛ							
1254-9									s a m d u r u							
1415-9									n ɛː							
1542-9									n u							
1683-9									s iː							
1898-9									p u r̃ o							
2551-9									r a							
2901-9									t u n g							
3251-9									s a r a							
3885-9									t ɛ r ɛ							
4402-9									j i							
5081-9									b i n d u							
5622-9									p ɛ r ɛ j j							
43-9									s aː							
158-9									m ɔ s u							
194-9									b ɛ							
221-9									ɛ s u							
716-9									j ɔ							
1374-9									k ɔ ŋ ɔ							
1452-9									g aː r a							
1789-9									n u m a							
1862-9									i s i							
2108-9									n a j							
2618-9									k ɛ l ɛ							
2636-9									m							
2941-9									b i l u							
3113-9									t e g e							
3136-9									j a r a							
3572-9									b ɛ r u							
3811-9									l ɛ							
3959-9									t o r u							
4066-9									g ɔ r̃ ɔ							
4888-9									s a m n a							
5180-9									s ɛ m b							
5583-9									t a ŋ g							
5981-9									a r̃ a							
25-9									a r u s ɛ g ɛ							
114-9									d ɔ j							
702-9									ɔ g ɔ n ɔ ɔ							
851-9									k oː							
872-9									ɛ n ɛ ɛ							
952-9									k u r u							
1941-9									k i l i							
2442-9									n u m a							
3448-9									b p d u							
3497-9									n aː							
3588-9									k ɔ r ɔ							
4101-9									a r̃ a							
4202-9									g o r o							
4293-9									s ɔ w ɔ							
4520-9									p ɛː dʒ u							
4609-9									k ɔ r ɔ							
4740-9									g u n ɔ							
4921-9									s a m b a							
5982-9									k u s u							
978-9									t a m							
1052-9									n aː m b							
1070-9									l u g o							
1942-9									j e							
1989-9									m ɛ n ɛ							
2145-9									dʒ oː							
2306-9									a m a a							
2456-9									k ɔ r u							
2514-9									d u s u							
2666-9									s u g o							
3132-9									d u ŋ g u							
3300-9									ɛ w ɛ							
3774-9									t u r u							
3976-9									s w̃							
4039-9									d ɔ n							
4152-9									k i r̃ a							
4260-9									ɔ m b							
4278-9									k u n s u							
4361-9									t e g e							
4570-9									g ɔ g							
715-10										d u						
1089-10										n a						
1319-10										n ɔː						
1398-10										d u g u						
1557-10										g i r i						
1626-10										w a g a						
1840-10										t i n						
2247-10										g oː						
4677-10										k u r o j						
5162-10										m i n ɛ						
5406-10										t aː n d						
359-10										g a r a						
1577-10										g i r e						
2230-10										d i g i						
2533-10										b a r i						
3605-10										k a n d a						
3866-10										o d u						
4822-10										k u m b						
