COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
174-1	d l a m ³						
181-1	n j ɔ ʔ ³¹						
193-1	b ɛ ³						
205-1	n ṵ ʔ ⁵⁴						
206-1	n a ³						
212-1	j ɔ ʔ ⁵⁴						
214-1	l ṵ m ³						
217-1	ʔ u ³						
224-1	n j i ⁵						
228-1	b u ³¹						
238-1	j au ⁵						
241-1	ʃ ɔ ³						
246-1	g j ei ⁵						
256-1	ʔ a ³						
257-1	pʰ u ³¹						
272-1	n ɔ ⁵						
273-1	ʔ a ⁵						
274-1	m a ŋ ³						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ³						
294-1	ʔ u ⁵						
301-1	j ɔ ʔ ³¹						
306-1	tʃʰ w ɛ t ³¹						
307-1	ŋ u p ³¹						
321-1	tʰ a ŋ ³¹						
331-1	m ɔə ³						
332-1	l a m ³¹						
335-1	g j ɔ ³¹						
336-1	n a m ³¹						
340-1	ŋ au ³¹						
342-1	n j u ⁵						
360-1	tʃʰ w ɔ p ³¹						
376-1	ʃ w ɔ ⁴⁵						
389-1	n a̰ k ʔ ³						
395-1	n a ³¹						
401-1	ʃ ei ³¹						
404-1	d ts u ŋ ³						
408-1	d u ³						
409-1	l ɔ ³¹						
413-1	d u n ³						
421-1	n j u k ⁴²						
425-1	pʰ j ei ³¹						
430-1	tʰ ei ³						
442-1	d u ³						
447-1	tʰ u n ³						
456-1	g ɔ ⁵						
458-1	ʃ e ⁵						
469-1	kʰ au ⁵						
470-1	d a ³¹						
475-1	m ə̰ ³						
477-1	n j a̰ t ⁵⁴						
478-1	d ts ɛ t ³¹						
480-1	k au ⁵						
485-1	n j ɔ ³²						
495-1	ŋ ɔ̰ ³¹						
499-1	n j u ʔ ³						
500-1	j ɔ m ³						
501-1	tʰ u ³						
506-1	d a t ⁵⁴						
507-1	n ɔ ʔ ³¹						
509-1	l ṵ ŋ ³						
510-1	b j ɔə ŋ ⁵						
511-1	l ɔ ʔ ³²						
521-1	h au ³						
525-1	n j au ³¹						
538-1	tʰ ɔə ³						
539-1	j ɛ n ³						
544-1	g j ɔ ʔ ⁵³						
550-1	tʰ j ɔ ʔ ⁵⁴						
562-1	n j u ŋ ³						
568-1	g ɛ ³¹						
2-1	kʰ u ŋ ³						
11-1	s u ŋ ³						
12-1	j ɔ ʔ ³¹						
22-1	k u ŋ ³						
28-1	d w ɔ ³¹						
1-2		n ai ⁵²					
4-2		m u ⁵²					
18-2		n w ai ²³					
19-2		n ai ³					
44-2		l ai k ⁵²					
50-2		ʃ ai ²³					
62-2		ʃ au ²³					
70-2		p ai ²³					
75-2		n j a ʔ ⁵²					
97-2		ts ai ŋ ⁵²					
112-2		ʃ a ⁵²					
122-2		n j ai ⁵²					
127-2		ɣ ai ⁵²					
132-2		w ai ʔ ⁵²					
133-2		n ai ²³					
135-2		n ai ⁵²					
142-2		t ts ai ⁵²					
143-2		n ai ʔ ⁵²					
149-2		ʔ ḭ ʔ ³					
152-2		n a ²³					
157-2		p ə ⁵²					
183-2		ʔ u ³					
184-2		n a ⁵²					
185-2		ʃ ḭ ²³					
189-2		n j ai ʔ ⁵²					
192-2		n ai ²³					
195-2		m a ³					
200-2		ts ai ²³					
216-2		ʃ ai ²³					
218-2		l a ʔ ⁵²					
225-2		ʃ au ŋ ²³					
235-2		k ai ³					
244-2		ʃ ai ⁵²					
253-2		n j ai ⁵²					
270-2		n ai ²³					
278-2		n w ai ŋ ³					
279-2		ʃʰ ai ⁵²					
285-2		w ai ³					
308-2		ts ai ³					
322-2		n ai ⁵²					
325-2		k ai ⁵²					
337-2		n j ai ŋ ³					
341-2		t ʃʰ ai ⁵²					
347-2		ʃ a̰ ʔ ⁵²					
362-2		w ai ³					
391-2		j au ³					
394-2		n au ʔ ⁵²					
397-2		ts au ⁵²					
443-2		n j ai ʔ ³					
460-2		ʃ au ʔ ⁵²					
463-2		j ai ³					
464-2		ts o ŋ ⁵²					
473-2		ʃ au m ⁵²					
476-2		k j ai ³					
481-2		ts ḭ ³					
494-2		ɣ ai ⁵²					
496-2		ʃ w ai ŋ ³					
516-2		j u ⁵²					
522-2		n a ʔ ⁵²					
523-2		j ai ³					
524-2		m u ⁵²					
540-2		ts a ²³					
3-2		ai ²³					
6-2		k ai ⁵²					
7-2		ɣ au ²³					
20-2		n e ²³					
39-2		n ai ʔ ³					
51-2		n ai ⁵²					
72-2		ʔ u ³					
94-2		n w ai ²³					
100-2		ts j ai ²³					
116-2		j ai ⁵²					
136-2		l j i ⁵²					
137-2		k j o ⁵²					
139-2		n ai ⁵²					
150-2		k w a ʔ ⁵²					
154-2		n w ai ³					
166-2		ɣ j a ⁵²					
169-2		k w ai ŋ ³					
170-2		p j a ⁵²					
171-2		j õ ³					
174-2		l ai ²³					
181-2		n j ai ʔ ⁵²					
205-2		n õ ʔ ⁵²					
206-2		n ai ⁵²					
214-2		l õ ⁵²					
217-2		ʔ u ³					
224-2		n j o ⁵²					
228-2		p ə ³					
246-2		k j u ³					
256-2		ʔ ḭ ²³					
257-2		p a ʔ ³					
273-2		ʔ u ³					
286-2		k ai m ²³					
307-2		n õ ²³					
335-2		k j a ⁵²					
342-2		n j o ⁵²					
376-2		ts a̰ ʔ ⁵²					
389-2		n õ ²³					
404-2		t ts ai ŋ ⁵²					
408-2		t ai ⁵²					
413-2		t w ai ²³					
421-2		n a k ³					
430-2		pʰ au ²³					
458-2		ʃʰ a ³					
470-2		t au ³					
475-2		m ³					
477-2		n o ⁵²					
478-2		ts i ²³					
480-2		k ai ⁵²					
485-2		n j ai ⁵²					
495-2		n u ⁵²					
499-2		n w ai ŋ ³					
500-2		n j w o ³					
506-2		ts ai ²³					
509-2		l õ ²³					
525-2		n j o ⁵²					
22-2		k a ŋ ⁵²					
28-2		p a ⁵²					
1-3			m au ⁴				
4-3			l e ³²				
18-3			m j e ³²				
19-3			n j e ³¹				
44-3			l o k ³²				
50-3			ts j o̰i ŋ ⁵⁴				
62-3			s ə k ⁵³				
70-3			b o̰i ŋ ³²				
75-3			m j o k ³²				
97-3			d a ŋ ³¹				
112-3			tsʰ u ³²				
122-3			m j o k ³²				
127-3			kʰ ə ⁵¹				
132-3			w ɛ ʔ ³²				
133-3			n o ⁵²				
135-3			n au ⁵				
142-3			d z u ³¹				
143-3			ŋ o̰i ʔ ³²				
149-3			ʔ ə ʔ ⁵³				
152-3			ŋ o ³¹				
157-3			b ɔ ⁵				
183-3			ʔ u ³				
184-3			n o̰i ⁵⁴				
185-3			tsʰ a m ³				
189-3			m j ɔ ʔ ³²				
192-3			n o̰i ³¹				
195-3			n o ³²				
200-3			ə ⁵				
216-3			ʔ o̰i ŋ ³²				
218-3			l o ʔ ³²				
225-3			s ə ŋ ⁵³				
235-3			kʰ j e ³¹				
244-3			s ə ⁵³				
253-3			m j e ³¹				
270-3			m j o ³²				
278-3			m j o ŋ ⁵¹				
279-3			j ɛ ³				
285-3			j o m ⁵¹				
308-3			ʔ u ⁵				
322-3			m j e ⁴				
325-3			kʰ au ⁴				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ³				
347-3			ʃ o ʔ ³²				
362-3			j ə ³¹				
391-3			j o ʔ ⁵³				
394-3			m ɔ ʔ ³²				
397-3			tʃʰ e ⁵				
443-3			m j o p ³²				
460-3			s ai ʔ ⁵³				
463-3			w ḛ ³¹				
464-3			ʔ o ŋ ⁵				
473-3			s ə m ⁵³				
476-3			kʰ j o k ³²				
481-3			tsʰ ə ³¹				
494-3			g ɛ ⁵¹				
496-3			ts j a ŋ ³¹				
516-3			j e ³²				
522-3			n o ʔ ³¹				
523-3			pʰ j u ³¹				
524-3			n e ⁵¹				
540-3			g ɔ ⁵				
3-3			b ə ²				
6-3			g ə ⁵¹				
7-3			dʒ ə ⁵³				
20-3			n a p ³¹				
39-3			m o ⁵				
51-3			ŋ ə ³²				
64-3			g ɔ ³¹				
65-3			g o ʔ ⁵³				
66-3			d z u ³				
71-3			ʃ i ⁵				
72-3			ʔ ə ³				
76-3			j o ³²				
77-3			m j o ʔ ³²				
78-3			m au ³¹				
82-3			pʰ o ŋ ⁵				
87-3			ŋ ɔ ʔ ³				
93-3			l a m ³				
94-3			m j e ³²				
100-3			s o̰i ³¹				
116-3			l ɔ ³				
119-3			j a m ³¹				
124-3			b j o ³¹				
136-3			l ɨ ³¹				
137-3			kʰ j ɔ̰ ⁵⁴				
139-3			m e ⁵¹				
144-3			s ɛ ʔ ⁵²				
145-3			d o ŋ ³¹				
146-3			m au ³¹				
150-3			g j ɔ ʔ ³²				
154-3			m j u ³¹				
165-3			g a ⁵				
166-3			pʰ j ɔ ³				
169-3			g j a ŋ ³¹				
170-3			b j ɔ ⁴				
171-3			j a ŋ ³				
174-3			l a m ³¹				
181-3			m j ɔ ʔ ³²				
193-3			b u ³²				
205-3			n ə ʔ ⁵²				
206-3			m ə ³¹				
212-3			z ɔ ʔ ³²				
214-3			l a m ⁵¹				
217-3			ʔ ə ³				
224-3			n j ɔ̰ ⁵				
228-3			b u ⁵³				
238-3			j o ³¹				
241-3			ʃ ɔ ⁵				
246-3			g j u ⁴				
256-3			ʔ ə ⁵³				
257-3			b õ ⁴				
272-3			m ɔ ⁵				
273-3			ʔ ə ³				
274-3			m a ŋ ³				
286-3			kʰ a m ⁵				
289-3			kʰ o ŋ ⁵				
294-3			ʔ u ⁵				
301-3			j ɔ ʔ ³				
306-3			kʰ j ɛ p ³¹				
307-3			ŋ ə p ⁵³				
321-3			tʰ a ŋ ³¹				
331-3			m ɔ̰ ³¹				
332-3			l a m ³				
335-3			g j ɔ ⁴				
336-3			tʃ a m ³¹				
340-3			ŋ au ³¹				
342-3			m j ɔ̰ ³²				
360-3			tʃʰ ɛ p ⁵³				
376-3			s e ʔ ⁵³				
389-3			n ə ⁵⁴				
395-3			n o ³¹				
401-3			ʃ e ³¹				
404-3			d z o ŋ ³¹				
408-3			d u ³				
409-3			l o ³¹				
413-3			d ɛ ²				
421-3			n j ɛ p ³²				
425-3			b j e ³¹				
430-3			tʃʰ e ⁵				
442-3			d o ³¹				
447-3			tʰ o ŋ ⁵				
456-3			g ɔ ⁵				
458-3			ʃ ɛ ⁵				
469-3			kʰ au ⁴				
470-3			d õ ³				
475-3			ŋ ³²				
477-3			n j ə ⁵²				
478-3			ʃ e ⁵³				
480-3			g au ³²				
485-3			m j ɔ ⁴				
495-3			ŋ ɔ̃ ⁵¹				
499-3			m j a ŋ ³¹				
500-3			j ɔ̰ m ⁵				
501-3			tʰ u ⁵³				
506-3			o̰i ⁵¹				
507-3			n o ʔ ³²				
509-3			l a ⁵³				
510-3			b j o̰i ŋ ⁵				
511-3			l o ʔ ³				
521-3			h au ³¹				
525-3			n j ɔ̰ ⁵⁴				
538-3			d au ⁵⁴				
539-3			pʰ j e n ³²				
544-3			g j o k ³²				
550-3			tʰ ɔ ʔ ⁵²				
562-3			m j o ŋ ³¹				
568-3			g ḛ ⁵				
2-3			kʰ o ŋ ³¹				
11-3			s ə ŋ ⁴¹				
12-3			j a ŋ ³¹				
22-3			g a ŋ ³¹				
28-3			b ɨ ³¹				
1-4				m o̰ k ⁵⁴			
4-4				l au			
18-4				m j ɪ n ⁵			
19-4				n ḭ ʔ ⁵⁴			
44-4				l au ʔ ³¹			
50-4				ʃ a n ⁵⁴			
62-4				ʃ a k ⁵			
70-4				b ɪ n ³¹			
75-4				m j ɔ ʔ ³²			
97-4				dʒ a ³²			
112-4				tsʰ au ³²			
122-4				m j æu ʔ ³²			
127-4				kʰ au ⁵			
132-4				j u k ³²			
133-4				n o ʔ ⁵⁴			
135-4				n o̰ k ⁵⁴			
142-4				d z au ³¹			
143-4				ŋ ɪ ʔ ⁵⁴			
149-4				ʔ au k ⁵⁴			
152-4				ŋ a ³²			
157-4				b au ²			
183-4				ʔ au ²			
184-4				n a̰ ʔ ³¹			
185-4				tsʰ e ²			
189-4				m j ɔ ʔ ³²			
192-4				n ɪ ⁵⁴			
195-4				n ɪ ²			
200-4				ɪ ⁵⁴			
216-4				ʃ a n ²			
218-4				l au ʔ ³²			
225-4				ʃ a ŋ ⁵			
235-4				kʰ j a t ⁵			
244-4				ʃ au ³¹			
253-4				m a ³¹			
270-4				m a ⁵			
278-4				m a ³²			
279-4				j ɔ ³²			
285-4				j ɪ m ⁵			
308-4				b ɔ ³¹			
322-4				m au ³¹			
325-4				kʰ o̰ k ⁵⁴			
337-4				m j a ³²			
341-4				d z ɔ ³²			
347-4				ʃ æu ʔ ³¹			
362-4				j i ⁵⁴			
391-4				j au ʔ ⁵			
394-4				m ɔ ʔ ⁵⁴			
397-4				tʃʰ ɪ ⁵			
443-4				m j a ʔ ⁵			
460-4				ʃ e ʔ ⁵			
463-4				ʃ ø ⁵⁴			
464-4				ʔ au ŋ ⁵			
473-4				ʃ a m ³¹			
476-4				kʰ j æu ʔ ³¹			
481-4				tsʰ au ²			
494-4				g a ⁵			
496-4				ʃ a ŋ ⁵			
516-4				j a ²			
522-4				n au ʔ ³²			
523-4				b j u ³¹			
524-4				n au ²			
540-4				kʰ au ⁵			
3-4				b a ³²			
6-4				g au ⁵			
7-4				g a ⁴			
20-4				n e ³²			
39-4				m a t ⁵⁴			
51-4				ŋ ɪ ³¹			
64-4				kʰ æu ŋ ³			
65-4				kʰ æu ʔ ⁵⁴			
66-4				d z au ³²			
71-4				h i ⁴³			
72-4				ʔ a ²			
76-4				j o ³			
77-4				m ø ³			
78-4				m u k ⁵⁴			
82-4				b a ŋ ³²			
87-4				ŋ o̰ ⁵⁴			
93-4				l o ³			
94-4				m a ʔ ⁵			
119-4				ʒ au ³			
124-4				b j u ³			
136-4				l ɔ ³¹			
137-4				kʰ j u ʔ ⁵⁴			
139-4				m a ³¹			
144-4				s a t ⁵⁴			
145-4				d au ŋ ³¹			
146-4				m o̰ ʔ ⁵⁴			
150-4				ʃ j ɔ ʔ ³²			
154-4				m au ³¹			
165-4				kʰ ɪ ⁵⁴			
166-4				b j o ⁵¹			
169-4				g j a̰ ⁴			
170-4				b j ɔ ³²			
174-4				l e ³			
181-4				m j ɔ ʔ ³²			
193-4				b ə ³			
205-4				n a̰ t ⁵			
206-4				m i ⁵⁴			
212-4				dʒ ɔ ʔ ⁵⁴			
217-4				ʔ au ²			
224-4				n j au ⁵⁴			
228-4				b o k ⁵⁴			
238-4				u ʔ ⁵⁴			
241-4				h au ³²			
246-4				g j i ²			
256-4				ʔ a ³²			
257-4				b au ³¹			
272-4				m o ²			
273-4				ʔ a ²			
274-4				m a ⁵¹			
286-4				kʰ e ⁵⁴			
289-4				kʰ au ŋ ³			
294-4				ʔ au k ²			
301-4				j o ʔ ³²			
306-4				tʃʰ a p ⁵			
307-4				ʔ e ʔ ⁵			
321-4				tʰ a ²			
331-4				m ɔ ³²			
332-4				l a̰ ⁵⁴			
335-4				g j ɔ ³¹			
336-4				n a ³			
340-4				ŋ o̰ k ⁵⁴			
342-4				m j u ʔ ⁵⁴			
360-4				dʒ a p ⁵			
389-4				n a ⁵			
395-4				n au ³			
401-4				ʃ a ²			
404-4				d z a̰u ŋ ³²			
408-4				d o ³²			
409-4				l au ⁵⁴			
413-4				d ɪ n ⁵			
421-4				m j æu ʔ ⁵			
425-4				b ɪ t ⁵⁴			
430-4				tʃʰ ɪ ⁵			
442-4				d au ³			
447-4				tʰ au ŋ ²			
456-4				g au ²			
458-4				ʃ au ⁴³			
469-4				kʰ o ʔ ⁵⁴			
470-4				d au ³²			
475-4				m ²			
477-4				n j a̰ t ⁵			
478-4				ʃ ɪ t ⁵			
480-4				g o ʔ ⁵⁴			
485-4				m j ɔ ³²			
495-4				ŋ a ³¹			
499-4				m j a̰ ⁴			
500-4				n j au m ⁵			
501-4				tʰ au ²			
507-4				n au ʔ ³			
510-4				b a ŋ ⁵			
511-4				l o ʔ ³²			
521-4				ʃ o̰ ʔ ⁵⁴			
525-4				n j u t ⁵⁴			
538-4				dʒ u k ⁵⁴			
539-4				kʰ ɪ n ⁵			
544-4				g j e ʔ ⁵⁴			
550-4				tʰ o̰ ʔ ⁵⁴			
562-4				m j æu ŋ ³²			
568-4				g a ³			
2-4				kʰ au ŋ ³			
11-4				s a ⁵⁴			
12-4				j o̰ ʔ ⁵⁴			
22-4				g au ³²			
28-4				b au ³²			
1-5					m ai ʔ ³¹		
4-5					j i ³¹		
18-5					m ɹ ai ³¹		
19-5					m j ai ʔ ⁵⁵		
44-5					l ai ʔ ³¹		
50-5					ʃ t i ³¹		
62-5					ʃ e ʔ ³¹		
70-5					tʰ w ai ŋ ³¹		
75-5					m l ai ʔ ³¹		
97-5					ts ai ³¹		
112-5					sʰ a ³¹		
122-5					m j ai ʔ ⁵⁵		
127-5					ʔ i ³¹		
132-5					z ai ʔ ⁵⁵		
133-5					m j ai ʔ ³¹		
135-5					m o ʔ ³¹		
142-5					tʰ ʃ ə ⁵⁵		
143-5					m ai ʔ ⁵⁵		
149-5					sʰ ai t ³¹		
152-5					m ə ʔ ³¹		
157-5					p a ³¹		
183-5					p i ³¹		
184-5					m ai t ⁵⁵		
185-5					ʃ ai ³¹		
189-5					m j ai ʔ ⁵⁵		
192-5					m ai ʔ ⁵⁵		
195-5					n e ³¹		
200-5					ai ³¹		
216-5					tsʰ t ai ŋ ³¹		
218-5					l ai ʔ ⁵⁵		
225-5					ʃ e ŋ ³¹		
235-5					ʔ ɹ ai ʔ ³¹		
244-5					ʃ ə ³¹		
253-5					m i ³¹		
270-5					m t ai t ³¹		
278-5					m ɹ ai ŋ ⁵⁵		
279-5					ə ³¹		
285-5					ɹ ai ŋ ³¹		
308-5					ʔ u ⁵⁵		
322-5					m t ə ³¹		
325-5					ʔ o ʔ ⁵⁵		
337-5					m ɹ ai ³¹		
341-5					ʔ sʰ ə ³¹		
347-5					ʃ w ai ʔ ³¹		
362-5					ɹ ai ʔ ⁵⁵		
391-5					ɹ ai ʔ ³¹		
394-5					m ai ʔ ⁵⁵		
397-5					ʔ ai ³¹		
443-5					m ɹ ai ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					j ai ʔ ⁵⁵		
464-5					ts ai ³¹		
473-5					ʃ e ŋ ³¹		
476-5					tʰ ɹ ai ʔ ³¹		
481-5					ʃ ai ʔ ³¹		
494-5					ʔ i ³¹		
496-5					ʃ j ai ŋ ³¹		
516-5					sʰ i ³¹		
522-5					m e ʔ ³¹		
523-5					ʔ ɹ ai ʔ ⁵⁵		
524-5					n i ³¹		
540-5					p a ³¹		
39-5					m ai ʔ ³¹		
64-5					o ³¹		
65-5					tʰ w o ʔ ³¹		
66-5					ts sʰ u ³¹		
71-5					ʃ e ³¹		
72-5					p i ³¹		
76-5					j a ³¹		
77-5					m j u ʔ ³¹		
78-5					m u ⁵⁵		
82-5					tʰ w o ŋ ³¹		
87-5					m o ³¹		
93-5					l e ⁵⁵		
100-5					ʃ ai ŋ ³¹		
116-5					p a ³¹		
119-5					j e ⁵⁵		
124-5					ʔ ɹ o ʔ ³¹		
136-5					j u ³¹		
139-5					m ə ³¹		
144-5					ʃ j o ʔ ³¹		
145-5					ʔ a ³¹		
146-5					m o ʔ ⁵⁵		
165-5					tʰ j o ŋ ³¹		
171-5					j ə ³¹		
193-5					p a ³¹		
212-5					ts o ʔ ³¹		
214-5					l ai ³¹		
238-5					ʃ o ʔ ⁵⁵		
241-5					ʃ a ³¹		
246-5					pʰ ə		
256-5					ʔ ə ³¹		
257-5					pʰ ai ŋ ³¹		
272-5					n a ³¹		
274-5					m i ³¹		
289-5					ʔ e ⁵⁵		
294-5					sʰ ai ⁵⁵		
301-5					ɹ e ʔ ³¹		
306-5					tʰ o ʔ ³¹		
321-5					ʔ i ⁵⁵		
331-5					m u ³¹		
332-5					l o ⁵⁵		
336-5					m w o ³¹		
340-5					m o ʔ ⁵⁵		
360-5					tʰ w ai ʔ ³¹		
376-5					s w ai ³¹		
395-5					m e ʔ ⁵⁵		
401-5					ʃ e ³¹		
409-5					l a ʔ ⁵⁵		
425-5					ʔ j i ʔ ³¹		
430-5					sʰ i ³¹		
442-5					ʔ a ³¹		
447-5					ʔ a ³¹		
456-5					p a ³¹		
458-5					ʃ e ³¹		
469-5					ʔ o ʔ ³¹		
470-5					ʔ ai ŋ ³¹		
478-5					ʃ ai ʔ ³¹		
495-5					m i		
501-5					ʔ a ⁵⁵		
506-5					ʔ ai ʔ ³¹		
507-5					m e ʔ ³¹		
509-5					l ai ³¹		
510-5					tʰ j i ³¹		
511-5					l e ʔ ³¹		
521-5					ʃ o ʔ ⁵⁵		
538-5					u ⁵⁵		
539-5					tʰ j i ŋ ⁵⁵		
544-5					tʰ ɹ o ʔ ³¹		
550-5					tʰ t o ʔ ³¹		
562-5					m ɹ o ŋ ³¹		
568-5					ʔ i ⁵⁵		
11-5					ʃ e ʔ ⁵⁵		
12-5					j o ʔ ⁵⁵		
1-6						m w iː	
4-6						l aː	
18-6						m j a	
19-6						m j u	
44-6						h l au	
50-6						s j j iː	
62-6						s a	
70-6						p a	
75-6						m a	
97-6						kʰ j a	
112-6						tsʰ aː	
122-6						m r au k	
127-6						k j aː	
132-6						h w u t	
133-6						m j a	
135-6						m w iː	
142-6						tsʰ aː	
143-6						h n a t	
149-6						ʔ uˀ	
152-6						n	
157-6						ʔ aː	
183-6						ʔ aː	
184-6						h n u	
185-6						tsʰ a	
189-6						h j a k	
192-6						h n a	
195-6						n aː	
200-6						a	
216-6						s j a n	
218-6						l a k	
225-6						s uˀ	
235-6						kʰ j u	
244-6						s aː	
253-6						m aː	
270-6						m j a	
278-6						m j u	
279-6						h j aː	
285-6						k j a m	
308-6						h p aː	
322-6						n j aː	
325-6						k j iː	
337-6						m j a ŋ	
341-6						aː	
347-6						s au	
362-6						j iː	
391-6						j uˀ p	
394-6						m a k	
397-6						tsʰ uˀ	
443-6						m j a t	
460-6						s uˀ	
463-6						j iː	
464-6						k uˀ n	
473-6						s uˀ m	
476-6						k j au	
481-6						tsʰ uˀ	
494-6						k j aː	
496-6						s a ŋ	
516-6						j aː	
522-6						n uˀ k	
523-6						tsʰ j u	
524-6						n aː	
540-6						ʔ aː	
3-6						p u	
6-6						k iː	
7-6						tsʰ uˀ	
20-6						n uˀ	
39-6						m j a	
51-6						n j u	
64-6						k j u	
65-6						k j u	
66-6						ʔ w aː	
71-6						s aː	
72-6						ʔ aː	
76-6						j aː	
77-6						m j iː t	
78-6						h m w iː	
82-6						p u	
87-6						h n a t	
93-6						l a	
94-6						m r a	
100-6						s a	
116-6						h lʷ aː	
119-6						r a n	
124-6						p j u	
137-6						kʰ j w a	
139-6						m j aː	
144-6						s u t	
145-6						t au m	
146-6						m w iː	
150-6						j a k	
154-6						m iː	
165-6						k u	
166-6						pʰ j aˀ	
169-6						k j a	
170-6						j aˀ	
171-6						j uˀ ŋ	
174-6						l a	
181-6						h j a k	
193-6						p aː	
205-6						n u t	
206-6						n iː	
212-6						h b a t	
214-6						l uˀ m	
217-6						ʔ u	
224-6						h r a mˀ	
228-6						p uˀ	
238-6						r w a	
241-6						s aː	
246-6						k l aː	
257-6						k uˀ	
272-6						n aː	
273-6						k uˀ	
274-6						n a ŋ	
286-6						k u m	
289-6						kʰ au ŋ	
294-6						ʔ u	
301-6						j a k	
306-6						kʰ u p	
307-6						h a	
321-6						t a ŋ	
331-6						h n aː	
332-6						h l a m	
335-6						k j aˀ	
336-6						m a m	
340-6						m w iː	
342-6						h r w a	
360-6						tsʰ u p	
376-6						s a t	
389-6						n aˀ	
395-6						n a	
401-6						s a	
404-6						tsʰ au ŋ	
408-6						w iː	
409-6						l a	
413-6						tsʰ a m	
421-6						h r a k	
425-6						p j a	
442-6						t u	
447-6						t au ŋ	
456-6						ʔ aː	
469-6						kʰ j iː	
470-6						a	
475-6						n	
477-6						h n aˀ	
480-6						k j iː	
485-6						n j aˀ	
495-6						n iː	
499-6						m j a	
500-6						h r w iː	
501-6						t au	
506-6						tsʰ u	
507-6						n a k	
509-6						l uˀ	
510-6						p r w iː	
511-6						l a k	
521-6						s w iː	
525-6						h r w iː	
538-6						h tsʰ w iː	
539-6						ʔ j a ts	
544-6						k j a	
550-6						a k	
562-6						m j au ŋ	
568-6						kʰ a	
2-6						kʰ au ŋ	
11-6						tsʰ a	
1-7							m au ³
4-7							l ə ³¹
18-7							m i m ³¹
19-7							n i ³¹
44-7							l u ʔ ⁵³
50-7							ʃ ə ŋ ⁵³
62-7							ʃ ɪ ʔ ⁵⁴
70-7							b a n ⁵³
75-7							m ɔ ʔ ³²
97-7							d a ŋ ⁵³
112-7							tsʰ ɔ ³¹
122-7							m j u ʔ ³¹
127-7							kʰ ai ³¹
132-7							β ɔ ʔ ³
133-7							n ɔ ⁵³
135-7							n au ³
142-7							d z w ai ³¹
143-7							ŋ ɔ ʔ ³²
149-7							ʔ u ⁴³
152-7							ŋ ə ³
157-7							b ɔ ³¹
