COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
142-2		t w i ³					
143-2		ŋ a̰u ʔ ⁵²					
149-2		ʔ au ⁵²					
152-2		ŋ a ⁵²					
157-2		p au ²³					
183-2		ʔ u ⁵²					
184-2		n a̰ː ʔ ⁵²					
185-2		au a ³					
189-2		m j a ʔ ⁵²					
192-2		n a̰u ⁵²					
195-2		n a ⁵²					
200-2		ts a ⁵²					
216-2		s a ⁵²					
218-2		l a̰ ʔ ⁵²					
225-2		s a ŋ ⁵²					
235-2		kʰ i ³					
244-2		s w i ⁵²					
253-2		m j i ³					
270-2		m i ⁵²					
278-2		m a̰ ŋ ³					
279-2		w a ⁵²					
285-2		j a̰ m ³					
308-2		p j ẽ ⁵²					
322-2		m ḭ ⁵²					
325-2		kʰ au ⁵²					
337-2		m j a ŋ ³					
341-2		t a ⁵²					
347-2		s u ʔ ⁵²					
362-2		j ḭ ³					
391-2		j a̰ ʔ ⁵²					
394-2		m a ʔ ⁵²					
397-2		tʃʰ i ⁵²					
443-2		n j a̰ ʔ ⁵²					
460-2		s a ʔ ⁵²					
463-2		w ai ³					
464-2		ʔ au ŋ ⁵²					
473-2		s a m ⁵²					
476-2		kʰ j a k ⁵²					
481-2		au ɛ ⁵²					
494-2		ɣ au ⁵²					
496-2		ɛ a ŋ ³					
516-2		w ɛ ⁵²					
1-3			m au ³				
4-3			l a̰u ⁵³				
18-3			m j ə ŋ ³⁵				
19-3			n e ⁴				
44-3			l o̰ ʔ ³				
50-3			f ə ŋ ³¹				
62-3			s ə k ⁵³				
70-3			b æ n ³				
75-3			m j ɔ ⁴				
97-3			tʃʰ a ŋ ⁵				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ³				
127-3			kʰ e ⁴				
132-3			w ɔ̃ ʔ ³				
133-3			n õ ³				
135-3			n au ⁵				
142-3			d z w i ⁵¹				
143-3			ŋ ẽ ʔ ⁵³				
149-3			ʔ u ⁴²				
152-3			ŋ ɔ ³				
157-3			b ɔ ⁵				
183-3			ʔ u ³				
184-3			n o̰ k ʔ ³				
185-3			ts æ m ⁴³				
189-3			m j ɔ ʔ ³				
192-3			n ɔ ⁴³				
195-3			n ɔ ³				
200-3			k u ⁵				
216-3			s e ŋ ⁴				
218-3			l ɔ̰ ʔ ³				
225-3			s ə ŋ ⁴				
235-3			kʰ j e ⁴³				
244-3			s w e ⁴				
253-3			m e ³¹				
270-3			m e ³²				
278-3			m j e ŋ ⁵¹				
279-3			w o ³²				
285-3			j ɛ̃ m ³¹				
308-3			d j æ ⁵				
322-3			m ḭ ³				
325-3			kʰ au ⁴				
337-3			m j a ŋ ⁵¹				
341-3			d z ɔ ³				
347-3			ʃ o̰ k ⁵³				
362-3			j i ³¹				
391-3			j ɛ̃ b ⁵³				
394-3			m ɔ ʔ ³				
397-3			tʃʰ e ⁴				
443-3			m j o̰i p ⁵³				
460-3			s æ ʔ ⁵³				
463-3			w e ³¹				
464-3			ʔ o ŋ ⁴				
473-3			s ɛ m ⁵³				
476-3			kʰ j o k ³¹				
481-3			tsʰ e ⁴³				
494-3			k ɛ ⁴				
496-3			f j ə ŋ ³²				
516-3			w e ³				
1-4				m o.k ⁴			
4-4				l ø ⁵⁴			
18-4				m j ø n ³			
19-4				n ḭ ²			
44-4				l au ʔ ³			
50-4				ʃ a ŋ ³¹			
62-4				s a k ⁵⁴			
70-4				b e n ⁴			
75-4				m j u ʔ ⁵			
97-4				tʃʰ a ŋ ⁵⁴			
112-4				tsʰ ɔ ³			
122-4				m j au ʔ ³²			
127-4				kʰ w i ⁵			
132-4				w o ʔ ⁴³			
133-4				n u ²			
135-4				n o.k ³⁴			
142-4				d z i ³¹			
143-4				ŋ ɔ ʔ ⁵⁴			
149-4				ʔ au ³			
152-4				ŋ a̰ ³			
157-4				b ɔ ³			
183-4				ʔ au ³			
184-4				n au ʔ ʔ ³			
185-4				tsʰ e ³¹			
189-4				m j o ʔ ³⁴			
192-4				n ɔ ³¹			
195-4				n ɔ ³			
200-4				g ɪ n ⁵			
216-4				s a̰ n ³			
218-4				l ɔ ʔ ⁴			
225-4				s a̰ ŋ ⁵			
235-4				kʰ i ³¹			
244-4				s œ i ³			
253-4				m i ²³			
270-4				m ḭ ³¹			
278-4				m a ŋ ²³			
279-4				w a ³			
285-4				j a̰ m ⁵⁴			
308-4				t ḭ ³			
322-4				m i ²			
325-4				kʰ o.k ³			
337-4				m j a ŋ ³²			
341-4				d z o ⁴			
347-4				ʃ au ʔ ³			
362-4				ɣ i ²³			
391-4				j a̰ p ³			
394-4				m o ʔ ³¹			
397-4				tʃʰ i.t ³			
443-4				m j a̰ p ⁵⁴			
460-4				s e t ³¹			
463-4				v i ²³			
464-4				ʔ a ŋ ³¹			
473-4				s a m ³			
476-4				kʰ j au ʔ ³¹			
481-4				tsʰ ai ³¹			
494-4				g ḭ ³			
496-4				ʃ a ŋ ³			
516-4				w i ²			
1-5					m u ³¹		
4-5					l ai ³¹		
18-5					m ai		
19-5					n ai		
44-5					l o ʔ ³¹		
50-5					ai ai		
62-5					ʃ ai ʔ ³¹		
70-5					p o n ³¹		
75-5					m u ʔ ³¹		
97-5					ʃ o ³¹		
112-5					ʃ a ³¹		
122-5					m j ɔ ʔ ⁵⁵		
127-5					kʰ w i ³¹		
132-5					w a ʔ ³¹		
133-5					n a ³¹		
135-5					n u ³¹		
142-5					t sʰ i		
143-5					ŋ.j ai ʔ		
149-5					ʔ ai ³¹		
152-5					ŋ a ³¹		
157-5					ʔ a ³¹		
183-5					ʔ ai		
184-5					n o ʔ ⁵⁵		
185-5					ʃ o ⁵⁵		
189-5					m j u ʔ ³¹		
192-5					n o ⁵⁵		
195-5					n a ³¹		
200-5					s a ʔ ³¹		
216-5					ʃ ai ŋ.j ³¹		
218-5					l u ʔ ³¹		
225-5					ʃ ai ŋ ³¹		
235-5					kʰ j i ⁵⁵		
244-5					ʃ ai ³¹		
253-5					m i ³¹		
270-5					m i ³¹		
278-5					m ai ŋ		
279-5					w o ³¹		
285-5					ai m		
308-5					pʰ a ³¹		
322-5					m i ³¹		
325-5					kʰ u ³¹		
337-5					m j o ³¹		
341-5					t sʰ a ³¹		
347-5					ʃ a ʔ		
362-5					r e ³¹		
391-5					j ai ʔ		
394-5					m u ʔ		
397-5					ʃ i ³¹		
443-5					j ai ʔ ³¹		
460-5					ʃ a ʔ ³¹		
463-5					w ai ⁵⁵		
464-5					ʔ a		
473-5					ʃ a m ³¹		
476-5					kʰ j ɔ ʔ ³¹		
481-5					ʃ ɛ		
494-5					k i ³¹		
496-5					ai ai ŋ		
516-5					w i ⁵⁵		
1-6						m iː	
4-6						l aː	
18-6						m r aː n	
19-6						n r e	
44-6						l au m	
50-6						u u ŋ	
62-6						s a k	
70-6						p a ɲ	
75-6						m w aː k	
97-6						kʰ.j a ŋ	
112-6						tsʰ aː	
122-6						m j a k	
127-6						kʰ w au.ŋ	
132-6						w aː k	
133-6						n aː	
135-6						n iː	
142-6						t w w iː	
143-6						ŋ aː k	
149-6						ʔ uː	
152-6						ŋ aː	
157-6						p aː	
183-6						ʔ u	
184-6						n au k	
185-6						tsʰ a m	
189-6						m j a k	
192-6						n aː	
195-6						n a	
200-6						k e m	
216-6						s u ɲ	
218-6						l a k	
225-6						s u ŋ	
235-6						kʰ r e	
244-6						s w iː	
253-6						m ai	
270-6						m iː	
278-6						m r aː ŋ	
279-6						w aː	
285-6						j u m	
308-6						r a	
322-6						m e	
325-6						kʰ iː	
337-6						m j a ŋ	
341-6						t w aː	
347-6						s au k	
362-6						h r iː	
391-6						j i p	
394-6						m aː k	
397-6						kʰ.j e	
443-6						n j aː p	
460-6						s a t	
463-6						w w e	
464-6						k aː ŋ	
473-6						s u m	
476-6						k j au ts	
481-6						tsʰ aː	
494-6						k u	
496-6						u r u ŋ	
516-6						w e	
1-7							m au ³
4-7							l a̰ ³²
18-7							m j ɪ̰ ŋ ⁵³
19-7							n i ³¹
44-7							l u ʔ ³²
50-7							ʃ i ŋ ⁵³
62-7							s i k ³¹
70-7							b i n ³¹
75-7							m j a ʔ ³
97-7							tʃʰ a ŋ ³²
112-7							tsʰ ɔ ³²
122-7							m j u ʔ ³¹
127-7							kʰ i ³¹
132-7							β w ɔ ʔ ³¹
133-7							n ḭ ³¹
135-7							n au ³
142-7							d z w i ³¹
143-7							ŋ ɔ ʔ ⁵⁴
149-7							ʔ u ⁵⁴
152-7							ŋ ə ³
157-7							p u ³
183-7							ʔ u ³¹
184-7							n u ʔ ⁵³
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ⁵³
192-7							n i ⁵³
195-7							n ɔ ⁵³
200-7							g i ³²
216-7							s i ŋ ³¹
218-7							l ɔ ʔ ³¹
225-7							s i ŋ ³²
235-7							kʰ i ⁵³
244-7							s i ³¹
253-7							m ɪ ³
270-7							m i ³¹
278-7							m i ŋ ⁵³
279-7							w i ⁵³
285-7							j ṵ m ⁵³
308-7							b e ³¹
322-7							m i ³²
325-7							kʰ au ³¹
337-7							m j a ŋ ³¹
341-7							d z ɔ ³¹
347-7							ʃ u t ³²
362-7							w ḭ ³²
391-7							j ɔ b ⁵³
394-7							m ɔ ʔ ³¹
397-7							tʃʰ i t ³¹
443-7							n j a̰ p ⁵⁴
460-7							s a t ⁵⁴
463-7							w i ³²
464-7							ʔ u ŋ ³²
473-7							s u m ⁵³
476-7							kʰ j u k ⁵
481-7							tsʰ i ⁵³
494-7							g i ³
496-7							ʃ i ŋ ³²
516-7							w e ³²
