COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
1936-1	p ɯ ³³									
1969-1	ɕ e n ³⁵									
2018-1	ʈʂ o ŋ ²¹									
2029-1	k a ŋ ³⁵									
2051-1	ʈʂ o ²¹									
2074-1	k o ⁴⁴									
2085-1	m ə˞ ³³									
2130-1	p ə˞ ⁴⁴									
2245-1	ʈʂ ou ⁴²									
2269-1	m e ³³									
2280-1	sʰ u ³¹									
2291-1	s e n ⁴²									
2316-1	ts i ⁴⁴									
2364-1	ʈʂ i ³³									
2395-1	ʈʂʰ ə̃˞ ⁵⁵									
2406-1	tɕʰ j ə̃˞ ⁵⁵									
2417-1	k o ⁴²									
2428-1	k a ŋ ³⁵									
2450-1	ʈʂ o ²¹									
2484-1	ɕ i ⁴⁴									
2495-1	k u ²¹									
2565-1	tɕ i ³⁵									
2611-1	j u ⁴⁴									
2632-1	w a ŋ ⁴⁴									
2644-1	w a ⁴⁴									
2674-1	m u ³³									
2698-1	ʂ o ³³									
2709-1	n i ³¹									
2720-1	ʈʂ u ⁴²									
2772-1	k ə̃˞ ⁴⁴									
2791-1	tɕ j ə˞ ⁵⁵									
2837-1	ts kʰ ³⁵									
2859-1	ɕ e n ³⁵									
2889-1	tɕ j ɯ ³³									
2900-1	k u ³³									
2928-1	tsʰ u ⁵⁵									
2941-1	kʰ u ⁵⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	kʰ ə̃ ³¹									
3064-1	t u ²¹									
3084-1	tʰ ə ⁴⁴									
3117-1	ʈʂ i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	ʈʂ ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e n ⁵⁵									
3340-1	ʈʂ ou ⁴⁴									
3362-1	ts kʰ ³⁵									
3409-1	m e ³³									
3454-1	k o ŋ ³⁵									
3493-1	sʰ ou ⁴⁴									
3536-1	ʂ u ⁵⁵									
3548-1	f o ⁴²									
3645-1	ʂ u ³⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	kʰ u ²¹									
3779-1	k o ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ɕ e n ⁵⁵									
3855-1	p ə˞ ²¹									
3885-1	sʰ w i ⁴⁴									
3907-1	kʰ ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ ə̃˞ ⁵⁵									
4023-1	ɕ j ə̃˞ ⁵⁵									
4034-1	ʈʂ ə̃ ³⁵									
4143-1	ʈʂ ou ⁴²									
4185-1	m u ⁴⁴									
4227-1	tsʰ kʰ ⁵⁵									
4238-1	ʈʂ u ²¹									
4249-1	k a ŋ ³⁵									
4271-1	ʈʂ i ⁴²									
4304-1	ʈʂ o ⁴²									
4315-1	kʰ o ŋ ³³									
4336-1	ʈʂ i ³¹									
4400-1	sʰ ã ŋ ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	kʰ u ²¹									
4557-1	kʰ u ⁵⁵									
4591-1	j o ŋ ³³									
4602-1	ɣ ə̃ ²¹									
4687-1	x e n ⁵⁵									
4720-1	k ə˞ ⁵⁵									
4731-1	ʈʂ e ⁴²									
4763-1	ʈʂ ɯ ³¹									
4918-1	tsʰ ɯ ³¹									
4976-1	t ə̃ ⁴⁴									
4998-1	ɕ kʰ i ³³									
5037-1	t ə̃ ³¹									
5048-1	ʈʂʰ i ⁵⁵									
5100-1	m õ ²¹									
5111-1	p ə˞ ⁴²									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ i ³⁵									
5192-1	ʈʂ o ²¹									
5225-1	n õ ³¹									
5236-1	tʰ i ³³									
247-1	p u ²¹									
289-1	ʂ i ⁴⁴									
338-1	k w e ³¹									
378-1	ʈʂ ɯ ³¹									
621-1	k w a ⁴⁴									
632-1	n o ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	ʈʂʰ o ⁵⁵									
809-1	kʰ õ ³¹									
853-1	kʰ o ⁵⁵									
916-1	ʈʂ o ³⁵									
960-1	m e ³⁵									
1001-1	k ɯ ³⁵									
1074-1	x o ³⁵									
1130-1	kʰ ə˞ ⁴⁴									
1184-1	sʰ ɛ̃ ⁵⁵									
1230-1	kʰ w a ŋ ³³									
1263-1	m ə̃ ²¹									
1423-1	kʰ o ŋ ³⁵									
1433-1	m ə̃ ²¹									
1462-1	w e ³³									
1629-1	f ʯ ³⁵									
1682-1	ɕ j o ³⁵									
1706-1	tɕ j a ⁴²									
1925-1	ʈʂ i ³³									
1991-1	ʈʂ o ³³									
2040-1	p o ³³									
2107-1	x õ ³¹									
2118-1	ɯ ³³									
32-2		m a ⁴⁴								
53-2		tɕ ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts ɛ ²²								
267-2		tɕ ɛ ⁴²								
316-2		p ɯ ²²								
327-2		x ɯ ²²								
348-2		tɕ u ⁵⁵								
400-2		qʰ ɯ ²¹								
452-2		q a ⁴⁴								
463-2		t a ⁴⁴								
512-2		t o ⁴²								
534-2		ts o ⁵⁵								
556-2		t ɯ ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		t ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k u ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		p ɛ ⁴²								
786-2		q i ⁵⁵								
820-2		tɕ i u ⁴²								
839-2		t ɯ ²¹								
863-2		t o ²²								
896-2		q a ⁵⁵								
929-2		qʰ i ⁴²								
1015-2		s u ⁵⁵								
1035-2		tɕ u ²²								
1107-2		ɕ a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		t o ²¹								
1294-2		q i ⁵⁵								
1326-2		tɕ ɥ i ²²								
1348-2		qʰ i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s i ²²								
1473-2		t ɛ ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ o ⁵⁵								
1762-2		s w i ⁴²								
1773-2		t i ⁴⁴								
1794-2		k o ⁵⁵								
1805-2		t i ⁴²								
1816-2		s ɛ ²²								
1862-2		tɕ i ⁵⁵								
1885-2		t a ⁴⁴								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		s ɛ ⁵⁵								
2018-2		ts o ²¹								
2029-2		q i ⁵⁵								
2051-2		t u ²¹								
2074-2		q o ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		t o ⁴²								
2269-2		m ɛ ²²								
2280-2		s u ⁴²								
2291-2		s ɛ ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		qʰ i ²²								
2395-2		tɕʰ ã ⁵⁵								
2406-2		tsʰ j a ⁵⁵								
2417-2		k o ⁴²								
2428-2		q i ⁵⁵								
2450-2		tɕ u ²¹								
2484-2		ɕ i ⁵⁵								
2495-2		k o ²¹								
2565-2		t i ⁵⁵								
2611-2		j o ⁴⁴								
2632-2		w a ⁵⁵								
2644-2		w a ⁵⁵								
2674-2		m o ²²								
2698-2		s u ²²								
2709-2		n ɛ ²¹								
2720-2		tɕ i u ⁴²								
2772-2		q a ⁴⁴								
2791-2		tɕʰ a ⁵⁵								
2837-2		tɕ ɛ ⁵⁵								
2859-2		ɕ ɛ ⁵⁵								
2889-2		tɕ i ²²								
2900-2		k u ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		t ɯ ⁵⁵								
2998-2		tɕ ɛ ²²								
3031-2		tʰ u ²²								
3052-2		t ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t ɛ ⁴²								
3161-2		qʰ u ²²								
3172-2		tɕ ɛ ²²								
3263-2		j a ⁴⁴								
3274-2		q a ⁴²								
3308-2		t ɛ ⁵⁵								
3340-2		tɕ o ⁵⁵								
3362-2		tɕ ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q o ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		ɕ o ⁵⁵								
3548-2		f u ⁴²								
3645-2		s i ⁵⁵								
3678-2		tsʰ i ⁴⁴								
3757-2		t o ²¹								
3779-2		k u ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p i ²¹								
3885-2		s w i ⁴⁴								
3907-2		t a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕʰ ã ⁵⁵								
4023-2		ɕ a ⁵⁵								
4034-2		tɕ ɯ̃ ⁵⁵								
4143-2		t o ⁴²								
4185-2		m o ⁴⁴								
4227-2		tɕʰ ɛ ⁵⁵								
4238-2		tɕ o ²¹								
4249-2		q i ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		tɕ u ⁴²								
4315-2		t ɯ ²²								
4336-2		ts i ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		t o ²¹								
4557-2		t o ⁵⁵								
4591-2		j u ²²								
4602-2		ɣ ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		qʰ ɛ ⁴²								
4763-2		qʰ i ⁴²								
4918-2		tsʰ i ⁴²								
4976-2		t i ⁴⁴								
4998-2		ɕ i ²²								
5037-2		t i ⁴²								
5048-2		t ɯ ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		t w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		t i u ²¹								
5225-2		n o ⁴²								
5236-2		tʰ i ²²								
64-2		t a ⁴²								
104-2		x w a ⁴⁴								
247-2		p u ²¹								
289-2		s ɛ ⁵⁵								
338-2		q w ɛ̃ ⁴²								
378-2		dʑ i ⁴²								
412-2		t a ⁵⁵								
621-2		q w a ⁴⁴								
632-2		n o ²²								
645-2		p a ⁴²								
742-2		k a ⁴⁴								
752-2		ŋ ɯ ²¹								
799-2		ts y ⁴²								
809-2		l o ⁴²								
853-2		l o ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		t o ⁴⁴								
1097-2		t u ⁴⁴								
1184-2		s ɛ ⁵⁵								
1230-2		kʰ w a ²²								
1263-2		m ɯ ⁴²								
1423-2		qʰ o ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w ɛ ²²								
1545-2		ts ɛ ²²								
1706-2		tɕ j a ⁴²								
1925-2		qʰ i ²²								
1991-2		dʑ u ²²								
2040-2		b o ²²								
2107-2		x o ⁴²								
2118-2		b ɯ ²²								
32-3			m æ ⁵⁵							
53-3			tɕ ɿ ²¹							
93-3			k ɯ ²¹							
216-3			ɕ w a ⁵⁵							
236-3			ts o ²²							
267-3			ts j i ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			tɕ o ⁵⁵							
400-3			qʰ o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			t o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ i.u ²²							
568-3			χ ɯ ⁵⁵							
588-3			ɕ w a ⁵⁵							
599-3			kʰ ɯ ²⁴							
656-3			k i.u ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p dz ɛ ⁴³							
786-3			q ɛ ²⁴							
820-3			tɕ o ⁴³							
839-3			t ɯ ²¹							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			d j ɯ ⁴³							
1015-3			ɕ o ²⁴							
1035-3			tɕ o ²²							
1107-3			ɕ æ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			qʰ o ²¹							
1294-3			q o ²⁴							
1326-3			ts i.u ²²							
1348-3			tɕ i ⁴³							
1401-3			s ɛ ⁴³							
1451-3			ɕ i ²²							
1473-3			t ɥ i ²²							
1507-3			tɕʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ j ɯ ²²							
1575-3			ɕ j ɛ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ j o ²⁴							
1762-3			ɕ w a ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			k o ²⁴							
1805-3			qʰ i ⁴³							
1816-3			s o ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ j ɯ ²²							
1936-3			p ɯ ²²							
1969-3			ɕ j i ²⁴							
2018-3			ts o ²¹							
2029-3			q o ²⁴							
2051-3			tɕ o ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			tʲ i u ²¹							
2269-3			m ɛ ²²							
2280-3			ɕ u ⁴³							
2291-3			ɕ j i ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts i ²²							
2395-3			tʰ j æ ²⁴							
2406-3			tɕʰ j æ ²⁴							
2417-3			k o ⁴³							
2428-3			q o ²⁴							
2450-3			tɕ o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			tɕ j ɯ ²⁴							
2611-3			j o ⁵⁵							
2632-3			w a ⁵⁵							
2644-3			ŋ w a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ o ²²							
2709-3			n ɛ ²¹							
2720-3			tɕ u ²¹							
2772-3			q æ ⁵⁵							
2791-3			ts ɛ ²⁴							
2837-3			ts i ²⁴							
2859-3			ɕ j ɛ ²⁴							
2889-3			tɕ ɯ ²²							
2900-3			k i.u ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts ɿ ²²							
3031-3			tʰ.w i u ²²							
3052-3			d j ɯ ⁴³							
3064-3			t o ²¹							
3084-3			tʰ.w æ ⁵⁵							
3117-3			ts ɿ ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			tɕ j ɯ ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ ɛ ²⁴							
3340-3			tʲ u ⁵⁵							
3362-3			ts æ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			ɕ u ⁵⁵							
3536-3			ɕ j o ²⁴							
3548-3			f o ⁴³							
3645-3			ɕ i.u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			qʰ o ²¹							
3779-3			k o ⁴³							
3813-3			χ ɛ ²⁴							
3835-3			ɕ j ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			ɕ w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ j æ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			tɕ ɯ ²⁴							
4143-3			ts u ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			tɕ j o ²¹							
4249-3			q o ²⁴							
4271-3			ts ɿ ²¹							
4304-3			tɕ j o ²¹							
4315-3			t o ²²							
4336-3			t ɛ ⁴³							
4400-3			ɕ a ²⁴							
4411-3			χ ɛ ²⁴							
4441-3			qʰ o ²¹							
4557-3			kʰ o ²⁴							
4591-3			ɲ j o ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			χ ɛ ²⁴							
4720-3			q æ ²⁴							
4731-3			t ɛ ²¹							
4763-3			d j ɯ ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			ɕ qʰ i ²²							
5037-3			t j ɯ ²¹							
5048-3			tɕ ɯ ⁵⁵							
5100-3			m o ²¹							
5111-3			b æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			tɕ o ²¹							
5225-3			n o ⁴³							
5236-3			tʰ.w i ²²							
64-3			pʰ æ ⁴³							
104-3			χ w a ⁵⁵							
247-3			p j u ²¹							
289-3			ɕ i ⁵⁵							
338-3			q w ɛ ⁴³							
378-3			d j ɯ ⁴³							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			n o ²²							
645-3			p a ²¹							
742-3			k æ ⁵⁵							
752-3			ɴ ɯ ²¹							
763-3			tʰ j o ²⁴							
799-3			ts u ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			t j o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			χ o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			kʰ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			ɕ ɿ ²⁴							
1230-3			kʰ w a ²²							
1263-3			m ɯ ⁴³							
1423-3			ɯ o ²⁴							
1433-3			m ɯ ²¹							
1462-3			ŋ w i ²²							
1545-3			ts ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ o ²⁴							
1706-3			tɕ j a ²¹							
1925-3			ts ɯ ²²							
1991-3			d o ²²							
2040-3			p o ²²							
2107-3			χ o ⁴³							
2118-3			b ɯ ²²							
32-4				m æ ²⁴						
53-4				ɖʐ i ¹²						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts a ŋ ²²						
267-4				dʑ e n ⁴²						
316-4				p ɯ ²²						
327-4				ɣ e ²²						
348-4				ts o ²⁴						
400-4				qʰ ao ¹²						
452-4				q æ ²⁴						
463-4				qʰ a ²⁴						
512-4				d ao ⁴²						
534-4				ts u ²⁴						
556-4				qʰ u ²²						
568-4				h ɯ ²⁴						
588-4				s w a ²⁴						
599-4				qʰ ɯ ⁵⁵						
656-4				g u ¹²						
678-4				g u ¹²						
689-4				m æ ⁴²						
700-4				m ɛ ⁴²						
775-4				p e n ⁴²						
786-4				q ɛ ⁵⁵						
820-4				dz u ⁴²						
839-4				d i ¹²						
863-4				qʰ u ²²						
896-4				q æ n ⁵⁵						
929-4				ɖʐ i ⁴²						
1015-4				s u ⁵⁵						
1035-4				ts u ²²						
1107-4				s æ ²⁴						
1173-4				s i ²²						
1195-4				s i ²²						
1241-4				m ɛ ¹²						
1252-4				qʰ u ŋ ¹²						
1294-4				q a ŋ ⁵⁵						
1326-4				ts y ²²						
1348-4				dʑ i ⁴²						
1401-4				s e n ⁴²						
1451-4				ʂ i ²²						
1473-4				t ɥ e n ²²						
1507-4				tɕʰ i ⁵⁵						
1532-4				q ɯ ⁵⁵						
1543-4				s i ²²						
1575-4				s e n ⁵⁵						
1618-4				b ɯ ¹²						
1640-4				k u ²⁴						
1671-4				s i ²⁴						
1731-4				s o ŋ ⁵⁵						
1762-4				s w a ŋ ⁴²						
1773-4				t e ²⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				s i ⁴²						
1816-4				s a ²²						
1862-4				ts i ⁵⁵						
1885-4				qʰ æ ²⁴						
1914-4				s i ²²						
1936-4				p u ²²						
1969-4				s e n ⁵⁵						
2018-4				ts o ŋ ¹²						
2029-4				q a ŋ ⁵⁵						
2051-4				dz ao ŋ ¹²						
2074-4				q u ²⁴						
2085-4				m æ ²²						
2130-4				p æ ²⁴						
2245-4				dz u ²¹						
2269-4				m ɛ ²²						
2280-4				s u ⁴²						
2291-4				s e n ⁴²						
2316-4				dʑ i ²⁴						
2364-4				ɖʐ i ²²						
2395-4				tsʰ a n ⁵⁵						
2406-4				tɕʰ j a ŋ ⁵⁵						
2417-4				k õ ⁴²						
2428-4				q a ŋ ⁵⁵						
2450-4				ts o ¹²						
2484-4				ɕ i ²⁴						
2495-4				g u ¹²						
2565-4				dʑ i ⁵⁵						
2611-4				j u ²⁴						
2632-4				ŋ w a ²⁴						
2644-4				w a ²⁴						
2674-4				m u ²²						
2698-4				s u ²²						
2709-4				n ɛ ²¹						
2720-4				dz a ²¹						
2772-4				q æ ²⁴						
2791-4				ts æ ŋ ⁵⁵						
2837-4				ts i ⁵⁵						
2859-4				s e n ⁵⁵						
2889-4				tɕ i ²²						
2900-4				k u ²²						
2928-4				tsʰ a ⁵⁵						
2941-4				qʰ ɯ ⁵⁵						
2998-4				ts i ²²						
3031-4				tʰ u ²²						
3052-4				d e ⁴²						
3064-4				d ao ¹²						
3084-4				tʰ æ ²⁴						
3117-4				ɖʐ i ²¹						
3128-4				ɣ æ ²¹						
3150-4				d ɛ ²¹						
3161-4				ɖʐ i ²²						
3172-4				ts ə̃˞ ²²						
3263-4				j a ²⁴						
3274-4				q æ ⁴²						
3308-4				qʰ e n ⁵⁵						
3340-4				ts u ²⁴						
3362-4				ts ə̃˞ ⁵⁵						
3409-4				m i ²²						
3454-4				q o ŋ ⁵⁵						
3493-4				s u ²⁴						
3536-4				s a ⁵⁵						
3548-4				pf u ⁴²						
3645-4				s u ⁵⁵						
3678-4				tɕʰ i ²⁴						
3757-4				qʰ ao ¹²						
3779-4				k u ⁴²						
3813-4				x e n ⁵⁵						
3835-4				s e n ⁵⁵						
3855-4				b a ŋ ¹²						
3885-4				s w ɛ ²⁴						
3907-4				qʰ æ ⁵⁵						
3942-4				ts i ²²						
3953-4				tsʰ a n ⁵⁵						
4023-4				s j a n ⁵⁵						
4034-4				ts e.n ⁵⁵						
4143-4				dz i ²¹						
4185-4				m u ²⁴						
4227-4				ʈʂʰ i ⁵⁵						
4238-4				ts ao ¹²						
4249-4				q a ŋ ⁵⁵						
4271-4				ɖʐ i ²¹						
4304-4				dz u ²¹						
4315-4				d o ŋ ²²						
4336-4				ɖʐ ɛ ⁴²						
4400-4				s a ŋ ⁵⁵						
4411-4				x e n ⁵⁵						
4441-4				qʰ ao ¹²						
4557-4				qʰ u ⁵⁵						
4591-4				j o ŋ ²²						
4602-4				ɣ e ⁴²						
4687-4				x e n ⁵⁵						
4720-4				q a n ⁵⁵						
4731-4				ɖʐ ɛ ²¹						
4763-4				ɖʐ i ⁴²						
4918-4				tsʰ i ⁴²						
4976-4				d e ²⁴						
4998-4				ɕ ɥ i ²²						
5037-4				d i ⁴²						
5048-4				dz i ²⁴						
5100-4				m u ¹²						
5111-4				b æ ²¹						
5122-4				qʰ w a ²⁴						
5163-4				tɕ i ⁵⁵						
5192-4				dz o ¹²						
5225-4				n ao ⁴²						
5236-4				tʰ i ²²						
64-4				pʰ æ n ⁴²						
104-4				h w a ²⁴						
247-4				p ɯ ¹²						
338-4				q w ɛ ⁴²						
378-4				ɖʐ i ⁴²						
412-4				t æ ⁵⁵						
621-4				q w a ²⁴						
632-4				n o ²²						
645-4				b a ²¹						
742-4				k æ ²⁴						
752-4				ŋ e ¹²						
763-4				ʈʂʰ o ŋ ⁵⁵						
799-4				ɖʐ u ²¹						
809-4				l ao ⁴²						
853-4				l o ŋ ⁵⁵						
916-4				ts o ŋ ⁵⁵						
960-4				m i ⁵⁵						
1074-4				χ ao ⁵⁵						
1086-4				kʰ u ²⁴						
1097-4				kʰ o ²⁴						
1130-4				qʰ æ ²²						
1184-4				s i ⁵⁵						
1230-4				kʰ w a ŋ ²²						
1423-4				qʰ o ŋ ⁵⁵						
1433-4				m u ¹²						
1462-4				w i n ²²						
1545-4				ts i ²²						
1629-4				pf e ⁵⁵						
1682-4				ɕ o ŋ ⁵⁵						
1706-4				dʑ j a ²¹						
1925-4				qʰ i ²²						
1991-4				ɖʐ a ŋ ²²						
2040-4				b o ŋ ²²						
2107-4				h ao ⁴²						
2118-4				b u ²²						
32-5					m a ⁵⁵					
53-5					tɕ ĩ ²¹					
93-5					k ɯ ²¹					
216-5					s w a ⁵⁵					
236-5					ts õ ²²					
267-5					ts ə˞ ⁴²					
316-5					p ɯ ²²					
327-5					u ɯ ²²					
348-5					tɕ u ⁵⁵					
400-5					qʰ o ²¹					
452-5					q a ⁵⁵					
463-5					qʰ ã ⁵⁵					
512-5					qʰ o ⁴²					
534-5					ts u ⁵⁵					
556-5					qʰ u ²²					
568-5					x ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					qʰ ɯ ⁵⁵					
656-5					k ʯ ²¹					
678-5					k ʯ ²¹					
689-5					m a ⁴²					
700-5					m e ⁴²					
775-5					p e ⁴²					
786-5					q e ⁵⁵					
820-5					tɕ i ⁴²					
839-5					ʈ ɯ ²¹					
863-5					qʰ o ²²					
896-5					q ã ⁵⁵					
929-5					ɖ ɯ ⁴²					
1015-5					ɕ ʯ ⁵⁵					
1035-5					tɕ u ²²					
1107-5					ɕ a ⁵⁵					
1173-5					ʂ i ²²					
1195-5					ʂ i ²²					
1241-5					m e ²¹					
1252-5					qʰ u ²¹					
1294-5					q a ⁵⁵					
1326-5					tɕ ɥ u ²²					
1348-5					tɕ i ⁴²					
1401-5					s e ⁴²					
1451-5					ʂ ĩ ²²					
1473-5					t ɥ i ²²					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ɕ ɯ ²²					
1575-5					ʂ ẽ ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					k u ⁵⁵					
1671-5					ʂ i ⁵⁵					
1731-5					ɕ õ ŋ ⁵⁵					
1762-5					s w a ⁴²					
1773-5					t ɯ ⁵⁵					
1794-5					k õ ⁵⁵					
1805-5					qʰ ĩ ⁴²					
1816-5					s ʯ ²²					
1862-5					ʈʂ ĩ ⁵⁵					
1885-5					qʰ a ⁵⁵					
1914-5					ɕ ɯ ²²					
1936-5					p ɯ ²²					
1969-5					ʂ ə˞ ⁵⁵					
2018-5					ts õ ²¹					
2029-5					q a ⁵⁵					
