COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
59-1	t ɔ ʔ ⁵⁵								
506-1	pʰ i ⁵⁵								
29-1	p i ʔ ⁵⁵								
316-1	tʰ w a ʔ ⁵⁵								
389-1	m ʐ w a ŋ ⁵⁵								
118-1	m ɔ ³¹								
312-1	pʰ w o ³¹								
490-1	n a ³⁵								
436-1	ȵ a ³¹								
927-1	m a n ⁵⁵								
383-1	m ɔ ʔ ⁵⁵								
211-1	ʑ a m ⁵⁵								
873-1	l o ŋ ⁵⁵								
877-1	ʂ a ³⁵								
344-1	l a m ⁵⁵								
666-1	ɔ ³¹								
595-1	tʰ w a ŋ ³⁵								
660-1	a p ⁵⁵								
642-1	pʰ a ŋ ³⁵								
257-1	ʐ a m ⁵⁵								
167-1	ʐ a ³¹								
880-1	tʰ a p ⁵⁵								
484-1	n w a ŋ ⁵⁵								
574-1	ʐ au m ³¹								
718-1	ʐ a n ³¹								
811-1	tsʰ au ³¹								
458-1	t au ŋ ³¹								
884-1	tʰ ə ³⁵								
205-1	k o ʔ ⁵⁵								
499-1	n ə ⁵⁵								
706-1	ʂ a ⁵⁵								
920-1	o ŋ ³¹								
36-1	p a ŋ ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n u ⁵⁵							
838-2		j o̱ t ²¹							
438-2		m j i̱ ʔ ⁵⁵							
334-2		l u ʔ ²¹							
360-2		l i ²¹							
394-2		m j i ²¹							
221-2		j i p ²¹							
202-2		k ui ²¹							
935-2		v ui ²¹							
93-2		ʃ u ²¹							
7-2		p u n ²¹							
664-2		v a ŋ ⁵¹							
246-2		k o̱ ʔ ⁵⁵							
547-2		s i k ⁵⁵							
555-2		j o̱ m ⁵¹							
464-2		m u ²¹							
119-2		j i ŋ ⁵⁵							
835-2		n a p ⁵⁵							
79-2		t i̱ ²¹							
693-2		ŋ u ⁵¹							
477-2		ŋ j u̱ ²¹							
891-2		t i ŋ ⁵⁵							
528-2		j o̱ ⁵¹							
797-2		k j o̱ k ⁵⁵							
493-2		n i k ²¹							
217-2		j a p ²¹							
896-2		tsʰ o̱ t ⁵⁵							
452-2		m j u ʔ ²¹							
580-2		s o̱ t ⁵⁵							
833-2		n o̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ u ⁵¹							
86-2		tʃʰ u ŋ ⁵¹							
384-2		m a n ⁵⁵							
61-2		tʰ a m ⁵¹							
536-2		ʃ o̱ ʔ ⁵⁵							
731-2		s i ²¹							
779-2		v o̱ ⁵¹							
589-2		kʰ u ŋ ⁵¹							
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		v a̱i m ²¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		t o̱ t ²¹							
331-2		l o ²¹							
206-2		j o ⁵¹							
930-2		ŋ a̱ p ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		k i̱ ²¹							
179-2		j o t ²¹							
194-2		j o ʔ ²¹							
727-2		ʃ a ŋ ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k j a m ⁵¹							
53-2		p u m ⁵¹							
59-2		t o ʔ ²¹							
506-2		pʰ i ʔ ⁵⁵							
29-2		p i ʔ ²¹							
316-2		p o̱ ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ o̱ ²¹							
490-2		ŋ j i ⁵⁵							
436-2		m j i̱ ²¹							
927-2		ŋ a̱ n ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		ʃ a ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ t ²¹							
595-2		pʰ a ⁵⁵							
660-2		v u t ²¹							
642-2		tʃʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a p ²¹							
337-2		o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		s i̱ m ²¹							
718-2		ʃ o̱ n ²¹							
811-2		kʰ u ²¹							
458-2		pʰ u ŋ ²¹							
884-2		tʃʰ i ⁵⁵							
205-2		k u ʔ ²¹							
499-2		n a ⁵¹							
706-2		j o ⁵¹							
920-2		u ŋ ²¹							
36-2		p j a t ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			j i ³¹						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			n i ³⁵						
221-3			j a p ⁵⁵						
202-3			k au ³¹						
935-3			ɔ ³¹						
93-3			t a̱u ³¹						
7-3			p ɛ̃ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			ʃ a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			tsʰ a ŋ ⁵⁵						
835-3			ŋ ɛ̱ ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ⁵⁵						
891-3			t ə̱i ŋ ³⁵						
528-3			ɣ ɔ ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			tsʰ a̱ ʔ ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			ʃ a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ i ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m a̱u ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			ʃ au ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			kʰ ɔ̃ ⁵⁵						
680-3			n a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a p ³¹						
194-3			j a ʔ ³¹						
727-3			s ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			pʰ a ʔ ⁵⁵						
312-3			kʰ au ³¹						
436-3			m j a ³¹						
927-3			n a̱ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			t ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			j a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			ʃ ɛ̃ m ³¹						
718-3			ʃ a ³¹						
811-3			t ɔ ³¹						
458-3			kʰ au ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k ɔ̆ ʔ ³¹						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			au ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n aː ⁵⁵					
838-4				j ɔː ŋ ³¹					
438-4				pʰ l a k ³¹					
334-4				l ɔː k ³¹					
360-4				l ə ⁵⁵					
394-4				m j i ⁵⁵					
221-4				j a p ³¹					
202-4				k a ³¹					
935-4				ŋ uː ⁵⁵					
93-4				tsʰ a ⁵⁵					
7-4				p a n ⁵⁵					
664-4				w aː ŋ ³¹					
246-4				k j a ʔ ³¹					
547-4				s i k ⁵⁵					
555-4				j uː m ³¹					
464-4				m a ⁵⁵					
119-4				w i ŋ ⁵⁵					
835-4				n a p ⁵⁵					
79-4				t ɔː ⁵⁵					
693-4				ŋ a̱ːu ³¹					
477-4				ŋ j a k ³¹					
891-4				t e̱ːi ŋ ⁵⁵					
528-4				j o ³¹					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				tsʰ uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				ŋ a k ⁵⁵					
833-4				n uː ³¹					
390-4				m aː ŋ ³³					
696-4				ŋ uː ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				ts a n ³¹					
536-4				s a n ⁵⁵					
731-4				s ɔ̱ː ⁵⁵					
779-4				ŋ ɔ̱ː ³¹					
589-4				t uː ŋ ³¹					
680-4				ŋ uː ʔ ⁵⁵					
658-4				w aː m ³¹					
456-4				m j a ŋ ³¹					
183-4				k j i ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				ŋ uː ³³					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ a p ⁵⁵					
353-4				l ə ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ ei ⁵⁵					
179-4				pʰ j ɔː k ³¹					
194-4				j ɔː k ³¹					
727-4				ʃ a ŋ ³¹					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³¹					
53-4				p ə m ³¹					
59-4				t ɔ k ³¹					
506-4				pʰ u k ⁵⁵					
29-4				p ə k ³¹					
316-4				t ɔ p ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔ̱ː ⁵⁵					
312-4				kʰ o ⁵⁵					
490-4				ŋ j e̱ːi ⁵⁵					
436-4				m j ɔː ³³					
927-4				ŋ a n ³¹					
383-4				m a k ³¹					
211-4				j a m ³¹					
873-4				j u ŋ ³¹					
371-4				l ə ŋ ⁵⁵					
877-4				s ɛː ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ ɔː ⁵⁵					
595-4				t a ŋ ³³					
660-4				j uː p ³¹					
642-4				tʃ a ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j ɔː ⁵⁵					
880-4				t a̱ː p ⁵⁵					
337-4				j eːi ³¹					
484-4				n aː ŋ ³³					
574-4				x u m ³³					
718-4				ʃ uː n ⁵⁵					
811-4				kʰ jː ⁵⁵					
458-4				t uː ŋ ⁵⁵					
884-4				tʃ ei ⁵⁵					
499-4				n ɛː ³¹					
706-4				s ɔː ³¹					
920-4				tʃʰ ei ŋ ⁵⁵					
36-4				p j a ŋ ³¹					
665-5					ŋ ɔ ³¹				
495-5					ŋ u ⁵⁵				
838-5					ŋ a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i ³⁵				
394-5					ŋ i ³⁵				
221-5					v a p ⁵⁵				
202-5					k u k ³⁵				
935-5					ai ³⁵				
93-5					tsʰ a ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k au ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					v ɛ̃ ŋ ³¹				
464-5					m u k ³⁵				
119-5					tsʰ a ŋ ³¹				
835-5					ŋ ɛ̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u k ³¹				
477-5					ŋ ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					ɣ u ³¹				
797-5					k j au k ⁵⁵				
493-5					ŋ a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					t au p ⁵⁵				
452-5					m j au k ³¹				
580-5					s au p ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ au ³¹				
86-5					t a ŋ ³¹				
384-5					m ə ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ ɔ ʔ ⁵⁵				
731-5					s ø ³⁵				
779-5					ɔ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ø ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					ø ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ̱ ʔ ⁵⁵				
353-5					l i ³¹				
161-5					k ɔ̃ ³¹				
814-5					kʰ au ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a ŋ ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					tʰ ɔ k ⁵⁵				
389-5					m j ɔ ³¹				
118-5					m ø ⁵⁵				
312-5					kʰ u ³⁵				
490-5					ŋ a ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ ə ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					ʃ ai ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					t ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ³¹				
337-5					j ɔ ³¹				
484-5					ŋ ɔ̃ ³¹				
718-5					ʃ a ŋ ³⁵				
458-5					t au ŋ ³⁵				
884-5					t i k ⁵⁵				
205-5					k au p ³¹				
499-5					ŋ ɛ ³¹				
706-5					s ɔ ³¹				
920-5					au ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯			
838-6						ɲʰ a k			
438-6						m lʰ a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						n i ⁵			
221-6						w a t			
202-6						t u ⁵			
935-6						tʃʰ u ⁵			
93-6						tʃʰ a ⁵			
7-6						t a t			
664-6						w a ŋ			
246-6						nʰ a t			
547-6						r a t			
555-6						w i m			
464-6						m ui̯ ⁵			
119-6						t a ɲ			
835-6						ɲʰ a t			
79-6						t u ⁵			
693-6						ŋ ui̯			
477-6						n a t			
891-6						t a t ʔ			
528-6						r ʊ			
797-6						nʰ r u t			
493-6						n a k			
217-6						j a t			
896-6						tʃʰ u t			
452-6						nʰ j u t			
580-6						r u t			
833-6						ɲʰ a j			
390-6						m a ŋ ⁵			
696-6						ŋ u			
86-6						t u t			
731-6						s i j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						tʃʰ u j			
206-6						w a			
353-6						lʰ i j			
814-6						kʰ u ⁵			
179-6						k r a k			
29-6						t a k			
389-6						m r a ŋ			
118-6						m a ʔ			
490-6						n i j ʔ			
436-6						m j a ⁵			
383-6						m a k			
873-6						r a t			
371-6						lʰ a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						t a			
484-6						n a ŋ			
574-6						r u m ⁵			
811-6						c ui̯ ⁵			
205-6						k u k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							r a ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m i ²		
221-7							j i k ⁴		
202-7							g u ²		
935-7							ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							ʃ i k ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							ˀr r i ŋ ¹		
835-7							n a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ts u k ⁴		
452-7							m j u k ⁴		
580-7							ʃ a k ⁴		
833-7							ˀɲ a ¹		
390-7							m a ŋ ²		
696-7							ŋ a ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							dz a m ²		
536-7							ʃ a k ⁴		
731-7							ʃ i ²		
779-7							a ¹		
589-7							t a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							ʊ ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							ŋ a t ⁴		
353-7							ˀl i ¹		
161-7							g a ŋ ¹		
814-7							ˀk ʊ ²		
179-7							g r a k ⁴		
194-7							ʃ a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k j a t ⁴		
144-7							g a ŋ ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							k a k ¹		
389-7							m r a ŋ ¹		
118-7							m a ⁴		
312-7							k o ²		
490-7							n i ²		
436-7							m j a ²		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							ˀl i ŋ ²		
877-7							s ɛ ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ ³		
660-7							w a p ⁴		
642-7							dʒ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							d a k ⁴		
337-7							j a ¹		
484-7							ˀn a ŋ ¹		
574-7							ʃ u m ²		
718-7							ʃ i ŋ ²		
811-7							k u ²		
458-7							t u ŋ ²		
884-7							ˀt i ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							r a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
665-8								m ɑ ²²	
495-8								m o ⁵³	
838-8								n e ʔ ⁴	
438-8								n̥ ȵ ũ ʔ ⁴	
334-8								ɬ ɛ ʔ ⁴	
360-8								ɬ e ⁵⁵	
394-8								m e ²²	
221-8								j o ʔ ⁴	
202-8								k o ⁵⁵	
935-8								ɛ ⁵⁵	
93-8								θ ɑ̃u ⁵⁵	
7-8								pʰ ɛ ⁵⁵	
664-8								tɕ ɑ̃u ²²	
246-8								sʰ ũ ⁴	
547-8								t θ e ʔ ⁴	
555-8								j e ²²	
464-8								m o ⁵⁵	
119-8								e ²²	
835-8								t m ɑ ʔ ⁴	
79-8								o ⁵⁵	
693-8								m o ²²	
477-8								n̥ ũ ⁵³	
891-8								e ⁵³	
528-8								s o ²²	
797-8								tɕʰ ũ ʔ ⁴	
493-8								m o ʔ ⁴	
217-8								j ɑ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								n̥ ȵ ũ ʔ ⁴	
580-8								t θ o ʔ ⁴	
833-8								m ɑ ²²	
390-8								m ũ ²²	
696-8								m ũ ²²	
86-8								pʰ ɑ̃u ²²	
384-8								m ɛ ⁵⁵	
61-8								sʰ ɛ ²²	
536-8								t θ ɛ ʔ ⁴	
731-8								θ e ⁵⁵	
779-8								j ɑ ²²	
589-8								k ɑ̃u ²²	
680-8								m ɑ ʔ ⁵³	
658-8								j ɑ ²²	
456-8								m j ɑ̃u ²²	
183-8								o ⁵⁵	
785-8								sʰ ɛ ⁵⁵	
714-8								p e ²²	
331-8								ɬ ɛ ⁵⁵	
206-8								j ɑ ²²	
930-8								m ɑ ʔ ⁴	
353-8								ɬ e ²²	
161-8								ɔ ²²	
814-8								tɕʰ ũ ⁵⁵	
179-8								w ũ ʔ ⁴	
194-8								p j ɛ ʔ ⁴	
727-8								θ ɑ̃u ²²	
260-8								tɕʰ ɑ ʔ ⁴	
144-8								sʰ ɔ ²²	
53-8								o ²²	
59-8								k ɛ ʔ ⁴	
506-8								pʰ o ⁴	
316-8								ɔ ʔ ⁴	
389-8								m tɕʰ ɔ ²²	
118-8								m ɑ ⁵⁵	
312-8								sʰ o ⁵⁵	
490-8								m e ⁵³	
436-8								m j ũ ²²	
927-8								m o ²²	
211-8								j ɑ ²²	
371-8								ɬ ɛ ²²	
877-8								θ ɑ ⁵⁵	
344-8								ɬ ɑ ²²	
666-8								n ɑ ⁵⁵	
595-8								sʰ ɔ ⁵⁵	
660-8								j ɑ̃u ʔ ⁴	
642-8								sʰ ɑ̃u ⁵⁵	
257-8								tɕʰ ɑ ²²	
167-8								tɕʰ o ⁵⁵	
880-8								sʰ ɑ ʔ ⁴	
337-8								tɕ ɑ ²²	
574-8								t s ĩ ⁵⁵	
718-8								t θ ɑ̃u ²²	
811-8								t i ⁵⁵	
458-8								k ɑ̃u ⁵⁵	
884-8								k e ⁵³	
205-8								k o ⁴	
499-8								m ɑ ²²	
706-8								t θ o ²²	
920-8								u ⁵⁵	
36-8								j ɑ ²²	
665-9									n̥ ɔ ⁵⁵
495-9									n au ⁵⁵
838-9									ɔ ⁵⁵
438-9									ʐ au ³⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l au ³¹
394-9									n i ³¹
221-9									j au p ⁵⁵
202-9									k ɔ ³¹
935-9									u ³¹
93-9									ʂ au ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									k ʐ au ʔ ³⁵
547-9									ʂ ɯ k ⁵⁵
555-9									j a ŋ ⁵⁵
464-9									m au ³¹
119-9									t i ⁵⁵
835-9									n a p ⁵⁵
79-9									t ɔ ³¹
693-9									n̥ au ⁵⁵
477-9									n au ⁵⁵
891-9									k i ³⁵
528-9									ʐ au ⁵⁵
797-9									ʐ u ʔ ⁵⁵
493-9									n ɯ k ⁵⁵
217-9									ʐ a p ⁵⁵
896-9									ʈʂʰ u t ⁵⁵
452-9									n̥ ʐ u ʔ ⁵⁵
580-9									ʂ o ʔ ³⁵
833-9									n̥ ɔ ⁵⁵
390-9									m au ŋ ³¹
696-9									n̥ o ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m a n ³¹
61-9									ʈʂʰ a ŋ ⁵⁵
536-9									ʂ a ʔ ⁵⁵
731-9									s ui ³¹
779-9									c ɔ ⁵⁵
589-9									pʰ ɔ ŋ ⁵⁵
680-9									n a ʔ ⁵⁵
658-9									a ŋ ⁵⁵
456-9									m ʐ a ŋ ³¹
183-9									kʰ c au ³¹
785-9									k ɔ ³¹
714-9									au ⁵⁵
331-9									c ɔ ³¹
206-9									l ɔ ⁵⁵
930-9									n a p ⁵⁵
353-9									l ai ⁵⁵
161-9									k a ŋ ⁵⁵
814-9									t ui ³¹
179-9									ʐ ɔ ʔ ³⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									ʂ a ŋ ⁵⁵
260-9									ʐ a p ⁵⁵
144-9									k a ŋ ⁵⁵
53-9									p u m ⁵⁵
59-9									pʰ ɔ ʔ ⁵⁵
506-9									pʰ a ʔ ⁵⁵
29-9									p ɔ ʔ ⁵⁵
316-9									k o ʔ ⁵⁵
389-9									m ɔ ŋ ⁵⁵
118-9									m ɔ ³¹
312-9									k ɔ ³¹
490-9									n i ³⁵
927-9									n̥ a n ⁵⁵
383-9									n̥ ɔ ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s ɔ ŋ ⁵⁵
371-9									l ai ŋ ³¹
877-9									s o ⁵⁵
344-9									l a m ⁵⁵
666-9									n̥ ɔ ³¹
595-9									tʰ a ŋ ³¹
660-9									a ʔ ⁵⁵
642-9									tʃʰ a ŋ ⁵⁵
257-9									k ʐ a ŋ ⁵⁵
167-9									ʐ ɔ ³¹
880-9									pʰ a ʔ ⁵⁵
337-9									ʐ au ⁵⁵
484-9									n̥ a ŋ ⁵⁵
574-9									ʐ u ŋ ³¹
718-9									ʂ a ŋ ³¹
811-9									ts au ³¹
458-9									pʰ u ŋ ³¹
884-9									c ɔ ⁵⁵
205-9									k ɤ ʔ ⁵⁵
499-9									n̥ ɛ ⁵⁵
706-9									ʐ ɛ ⁵⁵
920-9									u ŋ ³¹
36-9									p a ŋ ⁵⁵
