COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m ɨ m				
98-6						p a n a				
99-6						k u ts ɨ				
-102-6						s i t a				
103-6						ts u m i				
110-6						t i				
116-6						m u n i				
120-6						n u m u				
132-6						k ɨ k				
139-6						k u u s u				
140-6						u j u g				
156-6						t a i				
168-6						ts ɨ ts ɨ				
169-6						p u s i				
170-6						m i vː				
173-6						i s				
180-6						k u m u				
185-6						p i i				
186-6						m u i				
187-6						m i ts ɨ				
190-6						a k a				
193-6						k u u				
194-6						s ɨ u				
195-6						k u u				
216-6						m a				
221-6						n a				
239-6						i ts ɨ				
252-6						m ɨː i				
253-6						j u i ɨ				
254-6						i ts ɨ ts ɨ				
266-6						k a vː i				
267-6						n a g a i ɭ				
268-6						u m				
272-6						a m i				
276-6						a a u				
281-6						m u s ɨ				
304-6						ts ɨ vː a				
305-6						t i				
308-6						p a n a				
309-6						k u s a				
310-6						t u				
311-6						n				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ i t o			
36-7							ɸ u t a tɕ u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s i r a m			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a tɕː e r			
168-7							ts u k i			
169-7							h o s i			
170-7							m i z u			
173-7							i s i			
180-7							k u m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a			
193-7							k i r o			
194-7							s i r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a			
239-7							i tɕ u			
252-7							m i z u			
253-7							j o z u			
254-7							i tɕ u tɕ u			
266-7							k a z e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a tː e r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r u		
221-8								n a		
239-8								i ts u		
252-8								m i e u		
253-8								j o d u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
14-9									k u r i	
18-9									d a r i	
35-9									h i t u ɕ u	
36-9									h u t a ɕ u	
48-9									n a g a s	
60-9									t u r i	
63-9									s i r a m i	
64-9									k i	
67-9									h aː	
68-9									n iː	
71-9									tɕ i	
76-9									h u n i	
83-9									ɕ i n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u tɕ i	
-102-9									s i u a	
103-9									ɕ u m i	
110-9									t iː	
116-9									m u n i	
120-9									n u m u	
132-9									tɕ i k u	
139-9									k u i u s i	
140-9									ʔ j u g u	
156-9									t a tsː u r	
168-9									ɕ i tɕ i	
169-9									h u s i	
170-9									m i b u	
173-9									i s i	
180-9									k u m u	
185-9									h a i	
186-9									m u i r ɴ	
187-9									m i tɕ i	
190-9									a k a i	
193-9									tɕ iː r u i	
194-9									s i r u s	
195-9									k u r u s	
216-9									m a r u	
221-9									n a	
239-9									i ɕ u	
252-9									m i i u	
253-9									j u i u	
254-9									i ɕ u ɕ u	
266-9									k a h i	
267-9									n a g a r i i u	
268-9									ʔ m i	
272-9									ʔ m i	
276-9									ʔ r a u	
281-9									m u s i	
304-9									ɕ i b a	
305-9									tɕ i	
308-9									h a n a	
309-9									k u s a	
310-9									t u	
311-9									n i	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o j o ŋ u
156-10										t a tː e r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k iː r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i e u
253-10										j o z u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i tɕ
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
