COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
873-1	pʰ ə ŋ ⁵⁵								
877-1	s a ³⁵								
344-1	l a m ⁵⁵								
666-1	ŋ a ³¹								
595-1	t w a ŋ ³⁵								
660-1	o pʰ ³¹								
642-1	t a ŋ ³⁵								
257-1	pʰ a m ⁵⁵								
167-1	a a ³¹								
880-1	tʰ a pʰ ⁵⁵								
484-1	n w a ŋ ⁵⁵								
574-1	s u m ³¹								
718-1	ʐ ʂ a n ³¹								
811-1	x au ³¹								
458-1	t u ŋ ³¹								
884-1	tʰ a ³⁵								
205-1	k u ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	ʐ ʂ au ⁵⁵								
920-1	u ŋ ³¹								
36-1	pʰ au ŋ ⁵⁵								
12-1	pʰ ʐ a ³¹								
350-1	l w a ŋ ⁵⁵ ³⁵								
4-1	pʰ ɔ n ⁵⁵								
342-1	ʐ u ʔ ⁵⁵								
280-1	a ³⁵								
612-1	t w a ŋ ³¹								
459-1	m ʐ ə ŋ ⁵⁵								
569-1	s ui ³¹								
283-1	a ɔ ³⁵								
148-1	k a n ³¹								
652-1	a ⁵⁵								
220-1	ʐ a ŋ ³¹								
562-1	ʐ s ə ŋ ³¹								
31-1	pʰ pʰ a ʔ ³¹								
386-1	m a t ³¹								
804-1	x ʐ u ŋ ³¹								
369-1	l ə ʔ ⁵⁵								
125-1	t u ŋ ³¹								
314-1	x ʐ w a ⁵⁵ ³¹								
823-1	l a pʰ ⁵⁵								
471-1	n a m ³¹								
40-1	pʰ ʐ ə ŋ ³⁵								
393-1	m a ŋ ³⁵								
272-1	pʰ a ŋ ³⁵								
463-1	m au ⁵⁵								
1-1	pʰ ɔ ⁵⁵								
214-1	tɕ a m ³¹								
665-2		ŋ o ⁵¹							
495-2		n e ²¹							
838-2		j e k ²¹							
438-2		m j o ʔ ²¹							
334-2		l o ʔ ²¹							
360-2		l e ²¹							
394-2		m j i ²¹							
221-2		j i p ²¹							
202-2		k e ²¹							
935-2		e ²¹							
93-2		a ŋ ²¹							
7-2		p a n ²¹							
664-2		k a ŋ ⁵¹							
246-2		k o̱ ʔ ⁵⁵							
547-2		s i k ²¹							
555-2		j i m ⁵¹							
464-2		m e ²¹							
119-2		j i ⁵¹							
835-2		n a p ⁵⁵							
79-2		t a ²¹							
693-2		ŋ a ⁵¹							
477-2		ŋ j a ʔ ²¹							
891-2		i ŋ ⁵⁵							
528-2		a̱ e ⁵¹							
797-2		k j e k ⁵⁵							
493-2		n a k ²¹							
217-2		j a p ²¹							
896-2		e t ⁵⁵							
452-2		m j u k ²¹							
580-2		s e ʔ ⁵⁵							
833-2		n o̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ a ⁵¹							
86-2		t u ŋ ⁵¹							
384-2		m a n ⁵⁵							
61-2		a n ⁵¹							
536-2		s a ʔ ⁵⁵							
731-2		i k ²¹							
779-2		o ⁵¹							
589-2		kʰ a ŋ ⁵¹							
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		k a ʔ ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		e ʔ ⁵¹							
331-2		n o ²¹							
206-2		j o ⁵¹							
930-2		ŋ a p ⁵⁵							
353-2		l a ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		kʰ k u ²¹							
179-2		k j a ʔ ²¹							
194-2		j o ʔ ²¹							
727-2		k a ŋ ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a ⁵¹							
53-2		p a m ⁵¹							
59-2		t o ʔ ²¹							
506-2		p i ʔ ²¹							
29-2		p i ʔ ²¹							
316-2		i o ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ e ²¹							
490-2		ŋ j e ⁵⁵							
436-2		m j o ŋ ²¹							
927-2		ŋ a n ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s e ⁵⁵							
344-2		l a ⁵¹							
666-2		ŋ i ²¹							
595-2		k a ²¹							
660-2		k a ʔ ²¹							
642-2		a ŋ ⁵⁵							
257-2		kʰ j a ⁵¹							
167-2		k j o ²¹							
880-2		t a p ²¹							
337-2		a̱ o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		e ²¹							
718-2		a n ²¹							
811-2		kʰ e ²¹							
458-2		u ŋ ²¹							
884-2		tʃ e ²¹							
205-2		k a̱ ʔ ²¹							
499-2		n e ⁵¹							
706-2		a̱ o ⁵¹							
920-2		i ŋ ²¹							
36-2		p j a p ⁵¹							
12-2		p i ⁵¹							
350-2		l a ŋ ⁵⁵							
4-2		p a n ⁵¹							
342-2		j u k ²¹							
280-2		kʰ j i ʔ ²¹							
638-2		a ʔ ⁵⁵							
729-2		i ²¹							
72-2		j a ²¹							
612-2		i a ŋ ²¹							
459-2		m j i ŋ ⁵¹							
569-2		s u k ²¹							
283-2		kʰ j e ²¹							
501-2		a ⁵⁵							
652-2		a̱ ʔ ⁵¹							
220-2		ŋ j a ŋ ²¹							
233-2		j a ʔ ²¹							
562-2		i s i ŋ ²¹							
31-2		p j o ʔ ²¹							
386-2		m a k ²¹							
684-2		ŋ j o ʔ ²¹							
804-2		kʰ j u ŋ ²¹							
618-2		e ²¹							
565-2		u ²¹							
468-2		n o k ²¹							
369-2		l a k ²¹							
314-2		j o ŋ ⁵¹							
776-2		u k ⁵⁵							
170-2		k j a ⁵⁵							
823-2		l a p ⁵⁵							
471-2		n a ʔ ²¹							
249-2		kʰ a ⁵¹							
367-2		l e ²¹							
414-2		i j i ⁵⁵							
503-2		p o̱ ²¹							
40-2		p j i ŋ ²¹							
647-2		e ⁵¹							
105-2		tʃ j ²¹							
141-2		k e ⁵¹							
272-2		kʰ j a ŋ ⁵⁵							
463-2		a e ⁵¹							
1-2		p o ⁵¹							
349-2		l a ŋ ²¹							
214-2		j a ²¹							
841-2		n e t ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n a ³⁵						
838-3			j a̱ ⁵⁵						
438-3			m j a ʔ ⁵⁵						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			j i ³⁵						
221-3			j a p ³¹						
202-3			k a ³⁵						
935-3			a̱ ³⁵						
93-3			tsʰ a̱ ³¹						
7-3			p a̱ ³⁵						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			j a k ⁵⁵						
555-3			j a m ⁵⁵						
464-3			m a ³⁵						
119-3			j a ŋ ⁵⁵						
835-3			j ɛ̱ ʔ ⁵⁵						
79-3			t a̱ ³⁵						
693-3			ŋ a ⁵⁵						
477-3			n ɛ ʔ ³¹						
891-3			t j ŋ ³⁵						
528-3			a̱ ⁵⁵						
797-3			k j a k ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n a ⁵⁵						
452-3			m j a k ³¹						
580-3			j a ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³⁵						
696-3			ŋ ui ⁵⁵						
86-3			t a ŋ ⁵⁵						
384-3			m a̱ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			j a̱ ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			n a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³⁵						
183-3			k ɛ ³⁵						
785-3			kʰ a ³⁵						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			n ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k a ⁵⁵						
53-3			p a ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a ʔ ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ a̱ ³⁵						
436-3			m j a ³¹						
927-3			n a̱ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j a ⁵⁵						
873-3			n a ŋ ⁵⁵						
371-3			l a ŋ ³⁵						
877-3			s ɛ ³⁵						
344-3			l a ⁵⁵						
666-3			ŋ i ³⁵						
595-3			tʰ ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j a ⁵⁵						
167-3			k j a ³⁵						
880-3			tʃ ɛ̱ ʔ ⁵⁵						
337-3			a̱ a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			v j a m ³⁵						
718-3			ʃ i ³⁵						
811-3			k a ³⁵						
458-3			tʰ a ŋ ³⁵						
884-3			t a̱ ³⁵						
205-3			k a k ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			a ⁵⁵						
920-3			a ŋ ³⁵						
36-3			p j ɔ̃ ⁵⁵						
12-3			p i ³¹						
350-3			l ɔ̃ ³⁵						
4-3			p a̱ ⁵⁵						
342-3			n a k ³¹						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			ʃ a̱ ³⁵						
72-3			t ɔ̃ ³¹						
283-3			kʰ j a ³⁵						
501-3			p i ³⁵						
148-3			k a ³¹						
220-3			j ɔ̃ ³⁵						
233-3			j u k ³¹						
31-3			p j a ʔ ³¹						
386-3			m ɛ ʔ ³¹						
684-3			ŋ j a ʔ ³¹						
804-3			kʰ j a ŋ ³⁵						
618-3			tʃʰ u ³⁵						
565-3			ʃ i ³⁵						
468-3			n a ʔ ³¹						
369-3			l a k ³¹						
776-3			ʃ u k ⁵⁵						
170-3			k j i ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ a ⁵⁵						
414-3			m j a ³⁵						
647-3			tʃʰ i ⁵⁵						
105-3			ɛ ³⁵						
393-3			m ɔ̃ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			v m a ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³⁵						
214-3			j ɛ̃ ³⁵						
841-3			n u ŋ ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n ɔ ³¹					
838-4				j ɔ k ³¹					
438-4				m l ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ɔ ⁵⁵					
394-4				ʃ j ɔ ⁵⁵					
221-4				j ɔ p ³¹					
202-4				k ɔ ³¹					
935-4				ʃ uː ⁵⁵					
93-4				t ɔ k ⁵⁵					
7-4				p a n ⁵⁵					
664-4				ʃ a ŋ ³¹					
246-4				k j ɔ ŋ ⁵⁵					
547-4				j ɔ k ⁵⁵					
555-4				j ɔ m ³¹					
464-4				m ɔ ⁵⁵					
119-4				j ɔ ŋ ³¹					
835-4				n ɔ p ⁵⁵					
79-4				t ɔ ⁵⁵					
693-4				ŋ ɔ ³¹					
477-4				ŋ j ɔ ʔ ³¹					
891-4				t ɔ ŋ ⁵⁵					
528-4				j ɔ ³¹					
797-4				k j ɔ k ⁵⁵					
493-4				n ɔ k ³¹					
217-4				j a p ³¹					
896-4				ʃ ɔ t ⁵⁵					
452-4				m j uː k ³¹					
580-4				ŋ ɔ ⁵⁵					
833-4				n ɔ ³¹					
390-4				m a ŋ ⁵⁵					
696-4				ŋ uː ³¹					
86-4				t ɔ ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t a n ³¹					
536-4				p a n ⁵⁵					
731-4				ʃ ɔ ⁵⁵					
779-4				ʃ ɔː ³¹					
589-4				kʰ uː ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				ʃ a m ³¹					
456-4				m j a ŋ ⁵⁵					
183-4				k ɔ ɔ ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				ʃ uː ³¹					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ ɔ p ⁵⁵					
353-4				l ɔ ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ ɔ ⁵⁵					
179-4				k ɔ ɔ k ⁵⁵					
194-4				j ɔː ʔ ³¹					
727-4				ʃ a ŋ ³¹					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³¹					
53-4				p uː m ³¹					
59-4				t ɔː ʔ ³¹					
506-4				pʰ ɔ k ⁵⁵					
29-4				p ɔ k ³¹					
316-4				ʃ ɔː ʔ ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ ɔ ⁵⁵					
490-4				ŋ j ɔ ⁵⁵					
436-4				m j ɔː ⁵⁵					
927-4				ŋ ɔ n ³¹					
383-4				m ɔː ʔ ³¹					
211-4				j a m ³¹					
873-4				ʃ ɔ ŋ ³¹					
371-4				l ɔ ŋ ⁵⁵					
877-4				ʃ ɔ ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ ɔ ⁵⁵					
595-4				ʃ a ŋ ⁵⁵					
660-4				ʃ uː t ³¹					
642-4				ʃ uː ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j ɔː ⁵⁵					
880-4				t ɔ ʔ ⁵⁵					
337-4				j a ³¹					
484-4				n a ŋ ³¹					
574-4				ɔ uː m ⁵⁵					
718-4				j ɔ n ⁵⁵					
811-4				kʰ ɔ ⁵⁵					
458-4				ʃ uː ŋ ⁵⁵					
884-4				t ɔ ⁵⁵					
499-4				n ɔ ³¹					
706-4				j ɔː ³¹					
920-4				ʃ uː ŋ ⁵⁵					
36-4				p j a ŋ ³¹					
12-4				p j i ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p ɔ n ³¹					
342-4				ʃ uː k ³¹					
280-4				k j ɔ ³¹					
638-4				j a p ⁵⁵					
729-4				j ɔ ³¹					
72-4				t uː t ⁵⁵					
612-4				ʃ a ŋ ⁵⁵					
459-4				m j ɔ ŋ ³¹					
569-4				ʃ ɔ ⁵⁵					
283-4				kʰ j ɔ ⁵⁵					
501-4				pʰ ɔ ⁵⁵					
148-4				k ɔ ⁵⁵					
220-4				j ɔ ŋ ⁵⁵					
233-4				j uː k ³¹					
562-4				j a n ⁵⁵					
386-4				m ɔ ʔ ³¹					
684-4				ŋ j ɔː ʔ ³¹					
804-4				kʰ j uː ŋ ⁵⁵					
618-4				t ɔ ⁵⁵					
565-4				ʃ uː ⁵⁵					
468-4				n ɔː ʔ ³¹					
369-4				l ɔ k ³¹					
125-4				ɔ ɔ ⁵⁵					
314-4				k ɔ a ³¹					
776-4				j uː k ⁵⁵					
170-4				k j ɔ ⁵⁵					
823-4				l ɔ p ⁵⁵					
471-4				n a m ⁵⁵					
249-4				kʰ a m ³¹					
367-4				l ɔ ⁵⁵					
414-4				m j ɔ ⁵⁵					
503-4				p ɔ ⁵⁵					
40-4				p j i ŋ ⁵⁵					
647-4				ʃ ɔ ³¹					
105-4				t ɔ ⁵⁵					
393-4				m ɔ ⁵⁵					
141-4				k ɔ ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				m ɔ ³¹					
1-4				p ɔː ³¹					
349-4				l a ŋ ⁵⁵					
214-4				j a m ⁵⁵					
841-4				n j ɔ t ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u̱ ³¹				
838-5					l a k ³⁵				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ⁵⁵				
394-5					ŋ i ⁵⁵				
221-5					j a̱ ʔ ⁵⁵				
202-5					k u̱ k ⁵⁵				
935-5					ui ³⁵				
93-5					v ɔ k ⁵⁵				
7-5					p ɛ̃ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j a m ³¹				
464-5					m u̱ ⁵⁵				
119-5					u̱ a ŋ ³¹				
835-5					n ɛ̱ ʔ ³¹				
79-5					t ɔ̃ ⁵⁵				
693-5					ŋ u̱ ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ³¹				
528-5					j ɔ̃ ³¹				
797-5					k j a̱ ʔ ³¹				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					v a̱ t ⁵⁵				
452-5					m j a̱ ³¹				
580-5					ŋ ɔ̱ ʔ ³¹				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ɔ̃ ³¹				
86-5					t a ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t ɛ̃ k ³¹				
536-5					s ɔ ʔ ⁵⁵				
731-5					ʃ i ⁵⁵				
779-5					ɔ ³¹				
589-5					t ɔ̃ k ³¹				
680-5					ŋ ɔ̱ ʔ ³¹				
658-5					v ɛ̱ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					l u̱ ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ̱ ʔ ³¹				
353-5					l i k ⁵⁵				
161-5					k ɔ̃ ³¹				
814-5					k ui k ⁵⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					t ɔ ⁵⁵				
389-5					m j ɔ̱̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ ɔ̃ ³⁵				
490-5					ŋ i k k ⁵⁵				
436-5					m j ɔ ⁵⁵				
927-5					ŋ ɛ̱ ³¹				
383-5					m ɔ ʔ ⁵⁵				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					t ɔ̃ ³¹				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ k ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ⁵⁵				
337-5					u̱ ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ̃ n ³⁵				
458-5					tʰ a ŋ ³⁵				
884-5					tʰ i k ⁵⁵				
205-5					k a̱ ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
12-5					p i k ³¹				
350-5					l ɔ̃ ³¹				
4-5					p ɛ̃ ³¹				
342-5					j a̱ ʔ ³¹				
280-5					k j ai k ⁵⁵				
638-5					tʃʰ ɛ ʔ ⁵⁵				
729-5					ʃ i k ³¹				
72-5					t ɔ̃ k ³⁵				
612-5					t ɔ̱̃ ³⁵				
459-5					m j a ŋ ³¹				
569-5					s ui ⁵⁵				
148-5					kʰ ɔ ʔ ³⁵				
652-5					v ai ³¹				
220-5					j ɔ̃ ³⁵				
233-5					j a̱ ʔ ³¹				
562-5					s a ŋ ³⁵				
31-5					p j ɔ ʔ ³¹				
386-5					m ɛ ʔ ³¹				
684-5					ŋ j ɔ ʔ ³¹				
618-5					t u k ⁵⁵				
468-5					n a ʔ ³¹				
369-5					l a k ³¹				
125-5					t u̱ k ⁵⁵				
314-5					kʰ j ɔ k ³¹				
776-5					ʃ a̱ ʔ ⁵⁵				
823-5					l ɛ̱ ʔ ⁵⁵				
249-5					kʰ ɛ̃ ³¹				
367-5					l i k ⁵⁵				
503-5					p ɔ̱ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					m ɔ̃ ⁵⁵				
141-5					k ai ³¹				
272-5					kʰ j ɔ̃ ⁵⁵				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³⁵				
214-5					j ɛ̃ ³⁵				
841-5					n u ⁵⁵				
665-6						ŋ a			
495-6						t ui̯ ʔ			
838-6						j i k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						t i ⁵			
221-6						j i p			
202-6						k ui̯ ⁵			
935-6						mʰ u ⁵			
93-6						tʃʰ a			
7-6						p a t ⁵			
664-6						l a ŋ			
246-6						kʰ a k			
547-6						r i k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						tʃʰ a ɲ ⁵			
835-6						n a p			
79-6						k i ⁵			
693-6						ŋ ui̯			
477-6						t a p ⁵			
891-6						tʰ ʊ ɲ ʔ			
528-6						r ʊ ⁵			
797-6						kʰ r ɔ k			
493-6						t i k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						r u t			
833-6						l a ⁵			
390-6						m a ŋ ⁵			
696-6						ŋ ui̯			
86-6						l u ŋ ⁵			
731-6						r i ⁵			
680-6						n a k			
658-6						l a m			
183-6						k r ʊ ⁵			
714-6						t u			
206-6						j a ⁵			
353-6						l i j			
814-6						kʰ ui̯ ⁵			
179-6						k r a k			
29-6						p i k			
389-6						m r a ŋ			
118-6						m a ʔ ⁵			
490-6						t i j ʔ ⁵			
436-6						m j a ⁵			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						a a			
484-6						t a ŋ			
574-6						r u m			
811-6						kʰ ui̯ ⁵			
205-6						k ɔ k			
350-6						l a ŋ ʔ			
569-6						r ui̯			
501-6						pʰ a ʔ ⁵			
652-6						j ai			
565-6						s i ⁵			
468-6						n a ʔ			
125-6						k u ⁵			
170-6						k j a ʔ			
471-6						n a m ⁵			
367-6						n i j ⁵			
414-6						m i j ʔ			
503-6						pʰ a ⁵			
647-6						t i j			
105-6						tʃʰ i ⁵			
463-6						m ui̯			
841-6						k t i ʔ			
665-7							ŋ a ¹		
495-7							ˀn u ³		
838-7							m j a p ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m j i m ²		
221-7							j a p ⁴		
202-7							g u ²		
935-7							ʔ ui ²		
93-7							dz a ŋ ⁴		
7-7							b a m ²		
664-7							w a ŋ ²		
246-7							ˀk a k ⁴		
547-7							t a p ⁴		
555-7							j i p ¹		
464-7							m u ²		
119-7							t i ŋ ³		
835-7							m a t ⁴		
79-7							d a ŋ ²		
693-7							ŋ u ¹		
477-7							n a t ²		
891-7							ˀt i ŋ ŋ ³		
528-7							ʔ a ¹		
797-7							ˀk r i k ⁴		
493-7							ˀn a p ⁴		
217-7							g ˀj a t ⁴		
896-7							ts a p ⁴		
452-7							m r u k ⁴		
580-7							m ŋ a k ⁴		
833-7							ˀɲ a ŋ ⁴		
390-7							m a ŋ ²		
696-7							ŋ u ²		
86-7							d i ŋ ¹		
384-7							m a m ³		
61-7							d a m ²		
536-7							t a k ⁴		
731-7							ˀs a ŋ ²		
779-7							ʔ a ¹		
589-7							t u ŋ ⁴		
680-7							ˀŋ a k ⁴		
658-7							w a m ²		
456-7							m j a ŋ ²		
183-7							g a ³		
785-7							k a ²		
714-7							dz a ŋ ⁴		
331-7							l a ²		
206-7							j a ¹		
930-7							ŋ a t ¹		
353-7							ˀl i ¹		
161-7							ˀk a ŋ ⁴		
814-7							ˀk i ²		
179-7							g a a k ⁴		
194-7							t a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k j a t ⁴		
144-7							g a m ²		
53-7							b i k ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b a p ⁴		
316-7							k j a t ⁴		
389-7							m j a ŋ ¹		
118-7							m a ŋ ²		
312-7							k a ²		
490-7							n i ŋ ²		
436-7							m j a ŋ ²		
927-7							ŋ a m ¹		
383-7							m a k ⁴		
211-7							j a m ⁴		
873-7							ˀr i ŋ ¹		
371-7							ˀl i ŋ ²		
877-7							s ui ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ ³		
660-7							w u t ⁴		
642-7							tʃ u ŋ ²		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							d a t ⁴		
337-7							ʔ a ¹		
484-7							ˀn a ŋ ¹		
574-7							t u p ²		
718-7							t i k ²		
811-7							ˀk a ²		
458-7							t i ŋ ²		
884-7							ˀt i ŋ ³		
205-7							g u k ⁴		
499-7							ˀn ɛ ¹		
706-7							ʔ a ¹		
920-7							ʔ i ŋ ²		
36-7							b j a ŋ ⁴		
12-7							b i ¹		
350-7							l a ŋ ŋ ³		
4-7							b a m ¹		
342-7							ˀr u k ⁴		
280-7							k j i ³		
638-7							t a t ⁴		
729-7							t i ³		
72-7							d u ŋ ²		
612-7							t a ŋ ²		
459-7							m j i k ¹		
569-7							ʃ ʊ ²		
283-7							k j u ³		
501-7							ˀp a t ³		
148-7							k a k ²		
652-7							w ai ¹		
220-7							ˀɲ ˀj a ŋ ²		
233-7							r u k ⁴		
562-7							t u k ²		
31-7							ˀp j a k ⁴		
386-7							m ui t ²		
684-7							ŋ j a k ⁴		
804-7							k j i ŋ ³		
618-7							d i ¹		
565-7							s u ³		
369-7							l i k ⁴		
125-7							d j u ŋ ²		
314-7							k j a ŋ ¹		
776-7							t u k ⁴		
170-7							g j a t ³		
823-7							ˀl a p ⁴		
471-7							ˀn a m ²		
249-7							k a m ⁴		
367-7							l a ²		
414-7							m ɛ m ³		
503-7							ˀp a ²		
