COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2196-6						n aː l ɛ										
2230-6						s ŋ g										
2533-6						b a l i										
3605-6						k a n aː										
4553-6						t a m g										
4822-6						k m b e										
5254-6						d u l										
503-6						d i n aː										
1356-6						m̩										
1881-6						n u m m e										
2084-6						j aː m b o										
2420-6						g u l ɛ										
3218-6						b u m s uː										
3372-6						n p e										
3718-6						aː l aː										
4135-6						b n b										
4694-6						g u dʒ e										
807-6						g o o										
2320-6						k l o										
2842-6						d i g u ɛ										
3719-6						m̩ a										
4081-6						a p b i										
4313-6						n e m e										
4460-6						s e j e										
5514-6						n ɛ n d iː										
5810-6						p i l uː										
93-6						d a										
890-6						a p i l a										
1336-6						d ŋ g										
1703-6						b iː										
4591-6						d ɔ g										
5605-6						d i n kʷ										
63-6						k r aː										
296-6						s a m b ɛ										
463-6						d m b ɛ										
762-6						b n a m k u m e										
3425-6						j ɛ										
4120-6						k ɔ l										
4423-6						d l										
4759-6						n i j i										
4904-6						n u l e e										
4960-6						d i n aː dʒ i										
5125-6						o n dʒ i										
5339-6						p g e										
5771-6						j g										
5922-6						b i r i										
5938-6						d u n a										
483-6						g ɔ dʒ uː										
1542-6						n iː										
1683-6						s e j ɛ										
2551-6						r e										
2957-6						m a n d i										
3048-6						b i ɛ										
715-7							d u									
1089-7							n aː									
1319-7							n ɔ									
1398-7							s u n i									
1557-7							dʒ i r e									
1626-7							w a g a									
1840-7							t i r̃									
2247-7							g ɔ									
4677-7							k u r ɔ									
5162-7							m i n r̃ ɛ									
5406-7							t aː n d i									
359-7							g a r u									
1577-7							dʒ i r e									
2196-7							n aː r̃ a									
2230-7							s i e									
2533-7							b a r i									
3605-7							k a n d a									
3866-7							ɔ s i									
4553-7							t a a i									
4822-7							k u m b o									
5254-7							d u r a									
503-7							k i n ɛ									
1356-7							m a j i									
1881-7							n u m u									
3372-7							n aː m a									
3718-7							a r i									
4135-7							b a n a									
4694-7							g u s i									
807-7							k ɔ m b i									
2320-7							k a ŋ ɛ									
2476-7							k u									
2842-7							d i j									
3719-7							m i									
4081-7							d a m b i i									
4313-7							n ɛ i									
4460-7							s i j o									
5514-7							n ɛ n d i									
5810-7							p i r ɛ									
93-7							d ɔ									
260-7							b i r e									
385-7							dʒ ɛ m b ɛ									
890-7							a m b i i									
1336-7							t e k e									
1703-7							b ɔ									
1769-7							t ɛ m b i									
2162-7							b ɛ r ɛ									
2635-7							s ɔ									
2735-7							d a n d a									
3031-7							d ɛ g ɛ									
4591-7							k e r i									
5301-7							p ɛ r i									
5605-7							t i m ɛ									
296-7							dʒ a m b i									
463-7							d u m b i									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s i r									
2044-7							d i m b e									
2713-7							t l m ɛ d ɛ ɛ									
3425-7							j u									
4184-7							l ɛ j i									
4423-7							d ɔ r̃ ɔ									
4629-7							n u m a									
4759-7							n i j i									
4904-7							n u m a									
4960-7							dʒ i n aː i									
5059-7							g u r o									
5125-7							ɔ n dʒ i									
5339-7							p a a									
5549-7							t a w a									
5771-7							dʒ u									
5905-7							t i r̃									
5922-7							b i r i									
1-7							p ɛ									
483-7							g u s i									
667-7							ɛ w ɛ									
1542-7							n u									
1683-7							s u e									
1898-7							p u r̃ ɔ									
2551-7							r̃ i									
2901-7							t u ŋ i									
2957-7							m aː n d i									
3048-7							b i j									
3251-7							b a r a									
3885-7							d ɔ r a									
715-8								d u								
1089-8								nʷ a m								
1319-8								n j ɛː								
1398-8								s u g l e								
1557-8								g i r e								
1626-8								w a g i								
1840-8								t eː								
2247-8								g eː								
4677-8								k u l e								
5162-8								m iː n d ɛ								
5406-8								t aː m d i								
359-8								k a r a								
1577-8								g i r e								
2196-8								n a l e								
2230-8								s i g i								
2533-8								b a r e								
3605-8								k aː m d a								
3866-8								o dʒ i								
4553-8								t a g j e								
4822-8								k m b i								
5254-8								d u l ɔ								
1881-8								n a m o								
2084-8								j aː m								
2420-8								k u l ɛ								
3218-8								p u dʒ u								
3372-8								n a m a								
3718-8								a r a								
4694-8								u dʒ u								
2320-8								k a r a								
2476-8								k o								
2842-8								d i g i								
3719-8								m i								
4081-8								t u m b j eː								
4313-8								n a ŋ ɔ								
5514-8								n eː m d i								
385-8								d ɛ m b ɛ								
1336-8								d ɛ g ɛ								
1769-8								t ɛ m b ɛ								
2735-8								d aː m a								
3031-8								k r								
4591-8								t aː r e								
5301-8								p ɛː l								
63-8								k a r a								
1788-8								s i								
2713-8								t n m ɛ dʒ ɛ r ɛ								
4120-8								k o l o								
4184-8								g n								
4759-8								n o j e								
5059-8								g j eː								
5771-8								dʒ u g u								
5938-8								a r n a								
629-8								k r								
1415-8								ɲ ɛː								
1898-8								p u l ɔ								
2551-8								r e								
2957-8								m a n d o								
3048-8								b a j e								
715-9									d u							
1089-9									n aː							
1319-9									n o							
1398-9									s u n							
1557-9									g i r e							
1626-9									w a g a							
1840-9									t i n							
2247-9									g o							
4677-9									k u r o j							
5162-9									m ɛ r e							
5406-9									t aː n							
359-9									g a r u							
1577-9									g i r e							
2196-9									n a r a							
2230-9									s u g o							
2533-9									b a r a							
3605-9									k a n a							
3866-9									o s u							
4553-9									t a g u							
4822-9									k u m o							
5254-9									d u r ɔ							
503-9									k i r e							
1356-9									m a							
1881-9									n u w̃							
2084-9									j aː a a							
2420-9									k u r ɔ							
3218-9									p u dʒ u							
3372-9									n a a a							
3718-9									a r a							
4135-9									b a n							
4694-9									g u s u							
807-9									k o m							
2320-9									k a n e							
2476-9									k u							
2842-9									d i g u							
4081-9									d a m b i							
4313-9									n ɛ m							
4460-9									s u j							
5810-9									p i r u							
93-9									d o							
260-9									b ɛ r ɛ							
385-9									dʒ ɛ m ɛ n							
890-9									a m iː r u							
1336-9									t e g e							
1703-9									b ɔ							
1769-9									t ɛ m ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									d a r i							
5301-9									p ɛ r u							
5605-9									t ɛ a ɛ							
63-9									k a r a							
296-9									dʒ a m a							
463-9									d u m							
762-9									b a n a k u							
1432-9									t a r u							
1474-9									t ɔ n							
1788-9									s i r i							
2044-9									d i m e							
2713-9									t ɛ a a a ɛ r ɛ							
3219-9									p aː dʒ u							
3425-9									j u							
4120-9									k o r o							
4184-9									n aː							
4423-9									d ɔ r ɔ							
4629-9									n u n o							
4759-9									n							
4904-9									n u n							
4960-9									g i n aː dʒ o							
4980-9									t oː							
5059-9									g u r o							
5125-9									ɔ n ɔ							
5339-9									d a g a							
5549-9									t ɔ w ɔ							
5771-9									dʒ u g u							
5905-9									t i r u							
5922-9									b i r ɛ							
1-9									p a							
483-9									g o s u							
629-9									d ɛː							
667-9									ɛ w ɛ							
1254-9									dʒ a n d u r u							
1415-9									n ɛː							
1542-9									n u							
1683-9									s i							
1898-9									p u r̃ o							
2551-9									r a							
2901-9									t u a u							
3251-9									p o r o							
3885-9									t ɛ r ɛ							
715-10										d i						
1089-10										n a a						
1319-10										n i ɛ						
1398-10										s u n u						
1557-10										g i d i						
1626-10										l a g ɛː						
1840-10										d i						
2247-10										g o						
4677-10										g u l o a						
5162-10										m i ɛ						
5406-10										d i n d u						
359-10										g aː l a						
1577-10										g i d ɛ						
2230-10										s u g ɛ						
2533-10										b a d u						
3605-10										g a n d a						
3866-10										o z ɛː						
4822-10										g u m b o						
5254-10										d u l ɔ						
503-10										g i n aː						
1356-10										m a g						
1881-10										n uː m i						
2084-10										j a a b ɛ						
2420-10										g u l aː						
3218-10										b u d u						
3372-10										n a m a						
4135-10										b a n a						
4694-10										g u d m u						
807-10										g o m						
2320-10										g a ŋ ɛ						
2476-10										g i						
2842-10										d i g ɛː						
3719-10										m ɔ						
4081-10										d a m b u						
4313-10										n ɛ m						
4460-10										s i l ɔ						
5514-10										b ɛ m d ɛ						
5810-10										p i l ɛ						
93-10										d ɔ						
260-10										b ɛ d ɛ						
385-10										g ɛ m b i						
890-10										a m ɛ r u						
1336-10										d ɛ g ɛ						
1703-10										b ɔ						
1769-10										t ɛ m b i						
2162-10										b ɛ l ɛ						
2635-10										s o						
2735-10										a n a						
3031-10										d ɛ g ɛ						
4591-10										d ɛ r a						
5301-10										p ɛ r ɛː						
5605-10										d i m e						
63-10										g a d a						
296-10										d a m b u						
463-10										d u m b u						
762-10										b a b a g u l						
1432-10										t a l e						
1474-10										t ɔ n g						
2044-10										d i m b ɛ						
2713-10										t ɛ m i d ɛ r ɛ						
3219-10										b a z a						
3425-10										j e						
4120-10										g o l o						
4423-10										d o r ɔ						
4629-10										n u						
4759-10										n i l ɛ						
4904-10										n u ŋ a						
4960-10										g i n o						
4980-10										t ɔ						
5059-10										g a r o						
5125-10										ɔ n d u						
5339-10										p a g a						
5549-10										t a b a						
5905-10										t a n e						
5922-10										b i d ɛ						
5938-10										a d ɛː e a						
1-10										b ɛ						
483-10										g ɛ d ɛː						
629-10										d ɔ						
667-10										ɛ b ɛ						
1254-10										z a m d u n ɛː						
1415-10										e i						
1542-10										n ɔ						
1683-10										d i ɛ						
1898-10										p a ŋ o						
2551-10										r						
2901-10										t u n g ɔ						
2957-10										m a n d u						
3048-10										b i j ɛ						
3251-10										b a n a						
3885-10										d ɔ r̃ ɔ						
715-11											d u l					
1089-11											a					
1319-11											n d o					
1398-11											s u g u n l o					
1557-11											g u r e					
1626-11											b a g i					
1840-11											t eː l					
2247-11											g u					
4677-11											k u l e j					
5162-11											m iː n d ɛ					
5406-11											t ɔː n d					
1577-11											g u r e					
2196-11											a l e					
2230-11											s u g e					
2533-11											b a g b e					
3605-11											k a n d o					
3866-11											o dʒ i					
4553-11											t a g d o					
4822-11											k u m b u					
5254-11											d u l a					
503-11											k i n b u					
1356-11											m a j e					
1881-11											n u m o					
2084-11											j iː b i					
2420-11											k u l a					
3218-11											p u l dʒ o					
3372-11											n a m a					
3718-11											o r a					
4135-11											b a b					
807-11											k ɔː m b i					
2320-11											k a n u					
2476-11											k ɔː l					
2842-11											d i r o n					
3719-11											m i					
4081-11											d u m b a u					
4313-11											n e m e					
4460-11											j ɔ j o					
5514-11											n eː n d ɛ					
5810-11											d i ɔ l i					
260-11											d ɛː b					
890-11											l o m i l					
1336-11											t e g ɛ					
1703-11											b a					
2735-11											d a l o					
4591-11											b e r e					
63-11											k a r a					
463-11											d u m b a					
762-11											b a a g ɔː l					
1788-11											s a g e					
2713-11											t b m r e n g e d ɛ					
3425-11											j e					
4120-11											k o l o					
4184-11											b e n i					
4423-11											b u l ɔ					
4759-11											ɛː j e					
4980-11											t ɔ b o					
5125-11											b ɔː n dʒ ɛ					
5339-11											b a g o					
5549-11											t a b d o					
5771-11											dʒ u g u n					
5938-11											o d u o					
1415-11											n o					
1542-11											a ɛ					
1683-11											b i b o					
2957-11											a n d e					
3048-11											b i j e					
715-12												d u r̃				
1089-12												n aː a				
1319-12												n i				
1398-12												s u g u r u				
1557-12												g i r i				
1626-12												l a g a				
1840-12												t i n				
2247-12												g o				
4677-12												k u r o j u				
5162-12												m i i r̃ u				
5406-12												t aː n				
359-12												g a r u				
1577-12												g i r u				
2196-12												n a r u				
2230-12												s u g i				
2533-12												b a r a				
3605-12												k a n a				
3866-12												o dʒ u				
4553-12												t a g u				
4822-12												k u m o				
5254-12												d u r ɔ				
503-12												k i				
1356-12												m a				
2084-12												j aː a ɔ ɛ				
2420-12												k u r u				
3218-12												b uː dʒ u				
3718-12												a r u				
4135-12												b a n				
4694-12												g u dʒ r̃ u				
807-12												k o m i				
2320-12												k a ŋ u				
2476-12												k o				
3719-12												m i				
4460-12												s u j				
5514-12												n ɛ n ɛ				
5810-12												p i r u				
93-12												d o				
385-12												d ɛ m ɛ				
890-12												a m i r̃ u				
1769-12												t ɛ m ɛ				
2162-12												b ɛ r ɛ				
2635-12												s o				
3031-12												d ɛ g ɛ				
4591-12												d o r̃ u				
5301-12												p ɛ r				
5605-12												t i m ɛ ɔ				
63-12												k a r a				
296-12												dʒ a m a				
463-12												d u m ɔ u				
762-12												b l n a u k u r̃ u				
1432-12												t a r u				
1474-12												t e ŋ				
2044-12												d i m u				
2713-12												t d m u i ɛ r̃ ɛ				
3219-12												b aː dʒ u				
4120-12												k o r o				
4184-12												d				
4423-12												d ɔ r̃ ɔ				
4629-12												n u ŋ ɛ ɔ				
4904-12												n e u ŋ ɛ ɔ				
4960-12												g i n i dʒ o				
4980-12												t o				
5125-12												ɔ ɲ ɔ				
5549-12												t ɔ w ɔ				
5771-12												dʒ u g u				
5905-12												t i n				
5922-12												b i r ɛ				
1-12												e				
629-12												d e				
667-12												ɛ w ɛ				
1254-12												dʒ a n d u r				
1415-12												ɲ j				
2551-12												r̃ a				
2901-12												t u ŋ u				
3885-12												t ɔ r ɔ				
715-13													u u			
1089-13													n o u			
1319-13													nː o u			
1398-13													s e g u r u			
1557-13													dʒ r i			
1626-13													w g u			
1840-13													t i d			
2247-13													g o u			
4677-13													g u l o j u			
5162-13													m i m n ɛ			
5406-13													t a n u			
359-13													k l a l			
1577-13													dʒ r u			
2196-13													n a n a			
2230-13													s e g o			
2533-13													b a r a a			
3605-13													g a n d a			
3866-13													o d u			
4553-13													t a g u			
4822-13													g u mː b			
5254-13													u l ɔ			
503-13													g i u e			
1356-13													m aː j ɛ			
2084-13													j a a b u			
2420-13													g u l ɛ			
3218-13													b u u d u			
3372-13													n aː nː a			
3718-13													a r a			
4135-13													b a n d			
4694-13													g u dʒ u			
807-13													g u mː			
2320-13													g i n a			
2476-13													g u u u			
2842-13													i g u			
3719-13													j ɔ			
4081-13													a n b a			
4313-13													n ɛ m			
4460-13													s u j e			
5514-13													n ɛ n a			
5810-13													p i l u			
93-13													o			
260-13													b ɛ r a			
385-13													t e m a ɛ a			
1336-13													t e g e			
1703-13													b aː e			
1769-13													t ɛ mː b ɛ			
2162-13													b ɛ l ɛ			
2635-13													s ɔː			
3031-13													ɛ g ɛ			
4591-13													t aː r a			
5301-13													b ɛ l ɛ			
5605-13													t i nː iː m			
63-13													g a r u			
762-13													p t n a a u u			
1432-13													t a l u			
1474-13													t u n u			
1788-13													a u			
2044-13													i mː e			
2713-13													d a dʒ ɛ b a nː ɛ			
3219-13													b o d u			
3425-13													j o			
4120-13													g o l o			
4184-13													iː			
4423-13													ɔ n u			
4629-13													n a nː a ɔ			
4980-13													t o			
5059-13													g u j ɛ			
5125-13													nː dʒ			
5339-13													p a k a			
5905-13													t i d			
5922-13													b r ɛ			
5938-13													t dʒ u n ɔ			
1-13													j ɛ			
483-13													g o d u			
667-13													iː b ɛ			
1254-13													dʒ a d u l u			
1415-13													k a a			
1683-13													i			
2901-13													t u n j ɛ			
3251-13													t a n aː			
3885-13													t ɛ r ɛ			
715-14														t a		
1089-14														n a		
1319-14														n e		
1398-14														s u u r u		
1557-14														g i r u		
1626-14														b a g u		
1840-14														t i r		
2247-14														g a		
4677-14														k u r a j		
5162-14														m i r̃ u		
5406-14														t a u		
359-14														g a r u		
2196-14														n a r̃ a		
2230-14														s a g u		
2533-14														b a r u		
3605-14														k a l a		
3866-14														a s u		
4553-14														t a g u		
4822-14														k u m u		
503-14														tʃ i r e		
1356-14														m a j		
1881-14														n u m		
2084-14														j a u		
2420-14														k u r u		
3372-14														n a m u		
3718-14														a r u		
4135-14														b a r u		
4694-14														g u s u		
807-14														k a m		
2476-14														k u u		
2842-14														t i g u		
3719-14														m u		
4081-14														t a m b u		
4313-14														n e		
4460-14														s u j		
5810-14														p i r u		
93-14														t u		
260-14														b e r u		
385-14														s e m e u		
1703-14														b a u		
2162-14														b e r u		
2635-14														s u		
2735-14														t a u		
3031-14														t e g u		
5301-14														p e r u		
5605-14														t i m e		
296-14														t a u		
1432-14														t a r u		
1474-14														t a		
1788-14														s a r u		
2044-14														t i m u		
3425-14														j̃ u		
4184-14														b e		
4423-14														t a r̃ u		
4629-14														n u a		
4904-14														n u m		
4980-14														t a		
5059-14														g u r u		
5339-14														p a g u		
5905-14														t a r u		
5922-14														b i r u		
5938-14														a a		
483-14														g e s u		
629-14														t e		
1254-14														t a t u r u		
1898-14														p u r		
3251-14														b a r a		
715-15															d i	
1089-15															ɲ ɛ	
1319-15															n ɛ	
1398-15															z u g n o	
1557-15															g i d	
1626-15															w a g a	
1840-15															t i n	
2247-15															g o	
4677-15															k u l ɛ j	
5162-15															m ɛ n j ɛ	
5406-15															t aː n d u	
359-15															g a l u	
1577-15															g i d	
2196-15															n a l	
2230-15															z u g o	
2533-15															b aː d a	
3605-15															k a n a	
3866-15															o o d u	
4553-15															t a g ŋ u	
4822-15															k u m b o	
5254-15															d u l ɔ	
503-15															k i ɲ a	
1356-15															m a j	
1881-15															n u m	
2084-15															j aː b i	
2420-15															k u l a	
3218-15															b u d u	
3372-15															n a m a	
4135-15															b aː n ɛ ŋ	
4694-15															g u d u	
807-15															k o m	
2842-15															d i g u	
3719-15															m	
4081-15															d a m b ŋ i	
4313-15															n a m	
5514-15															n a n d ɛ	
5810-15															p i l u	
93-15															d ɔ	
260-15															b ɛ d ɛ	
385-15															z e m b e	
1336-15															t e g e	
1769-15															t ɛ m b ɛ	
2162-15															b ɛ l ɛ	
2635-15															z o	
2735-15															d a n ŋ a	
3031-15															d ɛ g ɛ	
5605-15															t ɛ m	
63-15															k a d a	
296-15															s a m b i	
762-15															b a n a k u	
1432-15															t a l u	
1474-15															t ɔ	
2044-15															d i m b ɛ	
2713-15															t e m d u ɛ	
3219-15															b d u	
3425-15															j ɔ	
4120-15															k o l	
4423-15															d o n ɔ	
4629-15															n u ŋ u	
4759-15															n j	
4904-15															n u n u	
4960-15															g i n d dʒ u	
4980-15															t ɔ	
5339-15															p a g a	
5549-15															t a b a	
5905-15															t i n e	
5922-15															b i d ɛ	
