COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2859-1	ʂ e n ⁵⁵									
2889-1	tɕ i ³³									
2900-1	k u ³³									
2928-1	tsʰ o ŋ ⁵⁵									
2941-1	kʰ ɯ ⁵⁵									
2998-1	ʈʂ i ³³									
3031-1	tʰ u ³³									
3052-1	ʈʂʰ ə̃ ⁴²									
3064-1	t a ²¹									
3084-1	tʰ a ³³									
3117-1	ʈʂ ə˞ ⁴⁴									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	ʈʂ ɯ ³³									
3172-1	ʈʂ i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e n ⁵⁵									
3340-1	ʈʂ o ³³									
3362-1	ʈʂ ʯ̃ ³⁵									
3409-1	m i ³³									
3454-1	k o ŋ ³⁵									
3493-1	sʰ o ⁴⁴									
3536-1	ʂ o ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	ʂ u ⁵⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l o ²¹									
3779-1	k o ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ʂ e n ³⁵									
3855-1	p ã ²¹									
3885-1	sʰ w i ⁴⁴									
3907-1	pʰ ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	tʰ j ə˞ ⁵⁵									
4023-1	ɕʰ j ə˞ ³⁵									
4034-1	ʈʂ ɯ ³⁵									
4143-1	ʈʂʰ o ⁴²									
4185-1	m a ⁴⁴									
4227-1	ʈʂʰ ə̃˞ ⁵⁵									
4238-1	ʈʂ ou ²¹									
4249-1	k ã ³⁵									
4271-1	ʈʂ ə˞ ⁴⁴									
4304-1	tɕ j o ⁴⁴									
4315-1	ʈʂʰ u									
4336-1	ʈʂʰ e n ⁴²									
4400-1	sʰ a ŋ ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	l ɔ ²¹									
4557-1	kʰ o ŋ ⁵⁵									
4591-1	j o ŋ ³³									
4602-1	ɣ ɯ ³¹									
4687-1	x e n ⁵⁵									
4720-1	k ə˞ ³⁵									
4731-1	ʈʂʰ e ⁴²									
4763-1	ʈʂ ɯ ⁴²									
4918-1	tsʰ ɯ ⁴²									
4976-1	t ɯ ⁴⁴									
4998-1	ʂ w i ³³									
5037-1	t ə̃ ⁴²									
5048-1	ʈʂ ɯ ³³									
5100-1	m o ²¹									
5111-1	p ə˞ ²¹									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ ĩ ⁰									
5192-1	tɕ j o ŋ ²¹									
5225-1	n o ŋ ²¹									
5236-1	tʰ i ³³									
247-1	p u ³¹									
289-1	ʂ i ⁴⁴									
338-1	k w i ⁴²									
378-1	ʈʂ ɯ ²¹									
621-1	k w a ⁴⁴									
632-1	n u ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	tʰ o ŋ ⁵⁵									
809-1	pʰ a ²¹									
853-1	kʰ o ŋ ⁵⁵									
916-1	ʈʂ o ŋ ⁵⁵									
960-1	m e ³⁵									
1001-1	k ɯ ³⁵									
1074-1	x u ²¹									
1130-1	pʰ ə˞ ⁴⁴									
1184-1	ʂ ə̃˞ ⁵⁵									
1230-1	kʰ w ã ³³									
1263-1	m ə̃ ⁰									
1423-1	kʰ o ŋ ⁵⁵									
1433-1	m ə̃ ²¹									
1462-1	w e n ³³									
1629-1	f ʯ ⁵⁵									
1682-1	ɕʰ o ŋ ⁵⁵									
1706-1	tɕ j a ⁴⁴									
1925-1	tɕ i ³³									
1991-1	ʈʂ u ³³									
2040-1	p u ³³									
2107-1	x o ⁴²									
2118-1	p u ³³									
2141-1	ʂ o ŋ ⁴⁴									
2540-1	tɕ j o ²¹									
2576-1	m ə˞ ³³									
2664-1	m ə̃ ⁰									
2753-1	ɕʰ j o ŋ ³⁵									
2848-1	tɕ i ²¹									
2870-1	ɣ ə ³³									
2871-1	s w a ⁴⁴									
2952-1	w a ⁴⁴									
3020-1	p u ³³									
3214-1	p ə̃˞ ³³									
3285-1	tʰ a ³³									
3373-1	tʰ ə˞ ⁴⁴									
3397-1	j a ⁴⁴									
3443-1	k ɯ ²¹									
3566-1	k ə˞ ⁴⁴									
3590-1	s a ⁴⁴									
3601-1	k ə˞ ⁴²									
3634-1	ʈʂ u ³³									
3689-1	k ə̃˞ ³³									
3964-1	x ə˞ ⁵⁵									
4056-1	t a ⁴²									
4102-1	tʰ o ²¹									
4326-1	k ɯ ³³									
4412-1	m ə˞ ²¹									
4511-1	tɕ j ə˞ ⁴⁴									
4581-1	k ɯ ³⁵									
4676-1	ʈʂʰ u ⁵⁵									
4688-1	m ə˞ ²¹									
4708-1	ou ⁴⁴									
4814-1	ʈʂ ə˞ ⁴⁴									
4844-1	tsʰ o ⁴⁴									
4854-1	k u ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n ³⁵									
5027-1	ʈʂ o ³³									
5071-1	m ə̃ ⁰									
5083-1	k w a ⁴⁴									
5248-1	tʰ i ³³									
82-1	ʈʂʰ ou ⁴⁴									
132-1	x ã ⁴²									
141-1	ŋ o ŋ ⁴²									
227-1	tɕʰ i ⁵⁵									
359-1	w e n ²¹									
379-1	p e ²¹									
422-1	tɕ i ³⁵									
979-1	sʰ e ⁴⁴									
1046-1	ts ou ⁴²									
1274-1	ə̃ ³³									
1315-1	ʈʂ w ə˞ ³³									
1337-1	k o ŋ ²¹									
1390-1	j ɯ ⁴⁴									
1651-1	ʈʂ ɯ ²¹									
1693-1	tɕ j a ⁴²									
1742-1	x ɯ ³³									
1851-1	sʰ w a ŋ ⁵⁵									
1958-1	t ɯ ²¹									
1980-1	w e n ³⁵									
32-2		m a ⁴⁴								
53-2		tɕ i ²¹								
93-2		g ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ²²								
267-2		tɕ i ⁴²								
316-2		p ɯ ²²								
327-2		ɣ ɯ ²²								
348-2		t o ⁴⁴								
400-2		z u ²¹								
452-2		q a ⁴⁴								
463-2		qʰ o ⁴⁴								
512-2		d o ⁴²								
534-2		ts u ⁴⁴								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		g o ²¹								
678-2		g o ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		p i ⁴²								
786-2		q ɛ ⁵⁵								
820-2		tɕ o ⁴⁴								
839-2		t i ²¹								
863-2		qʰ o ²²								
896-2		q a ⁵⁵								
929-2		t i ⁴²								
1015-2		ɕ i u ⁵⁵								
1035-2		ts o ²²								
1107-2		s a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ̃ ¹²								
1252-2		l o ²¹								
1294-2		q a ⁵⁵								
1326-2		ts ɥ i ²²								
1348-2		tɕ i ²¹								
1401-2		s ɛ ⁴²								
1451-2		ɕ ɛ ²²								
1473-2		t ɛ ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		ɕ j ɛ ⁵⁵								
1618-2		p u ²¹								
1640-2		k o ⁵⁵								
1671-2		ɕ i ⁴⁴								
1731-2		ɕ j o ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t ɯ ⁴⁴								
1794-2		k u ⁵⁵								
1805-2		z i ⁴²								
1816-2		s o ²²								
1862-2		ts i ⁵⁵								
1885-2		qʰ a ⁴⁴								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		ɕ j ɛ ⁵⁵								
2018-2		ts u ²¹								
2029-2		q a ⁵⁵								
2051-2		tɕ u ²¹								
2074-2		q o ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		t o ⁴²								
2269-2		m ɛ̃ ²²								
2280-2		ɕ o ⁴²								
2291-2		s ɛ ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		tɕ i ²²								
2395-2		tɕʰ j ɛ ⁵⁵								
2406-2		tsʰ a ⁵⁵								
2417-2		q o ⁴²								
2428-2		q a ⁵⁵								
2450-2		t u ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		q o ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j u ⁴⁴								
2632-2		ŋ w a ⁴⁴								
2644-2		ŋ w a ⁴⁴								
2674-2		m o ²²								
2698-2		ɕ o ²²								
2709-2		n ɛ ²¹								
2720-2		tɕ o ⁴²								
2772-2		q a ⁴⁴								
2791-2		tɕ j a ⁵⁵								
2837-2		ts ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tɕ i ²²								
2900-2		q o ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts i ²²								
3031-2		tʰ o ²²								
3052-2		d ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tʰ o ⁵⁵								
3117-2		tɕ i ⁴⁴								
3128-2		q a ⁴²								
3150-2		tʰ ɛ ⁴²								
3161-2		t i ²²								
3172-2		t ɛ ²²								
3263-2		j a ⁴⁴								
3274-2		q a ⁴²								
3308-2		qʰ ɛ ⁵⁵								
3340-2		t o ⁴⁴								
3362-2		t ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q o ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		ɕ o ⁵⁵								
3548-2		f ʯ ⁴²								
3645-2		ʂ u ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		l o ²¹								
3779-2		q o ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p u ²¹								
3885-2		s w i ⁵⁵								
3907-2		pʰ a ⁴⁴								
3942-2		ts i ²²								
3953-2		tʰ ɛ ⁵⁵								
4023-2		s ɛ a ⁵⁵								
4034-2		t ɛ ⁵⁵								
4143-2		t i u ⁴²								
4185-2		m o ⁴⁴								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		t o ²¹								
4249-2		q a ⁵⁵								
4271-2		t ɛ ⁴⁴								
4304-2		dz u ⁵⁵								
4315-2		t u ²²								
4336-2		d ɛ ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		qʰ o ⁵⁵								
4591-2		ɲ i u ²²								
4602-2		ɣ ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		t i ⁴²								
4763-2		t i ⁴²								
4918-2		tsʰ ɯ ⁴²								
4976-2		t ɯ ⁴⁴								
4998-2		ɕ ɥ i ²²								
5037-2		t ɯ ⁴²								
5048-2		t ɛ ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		dz u ²¹								
5225-2		n o ⁴²								
5236-2		tʰ o ²²								
64-2		pʰ a ²¹								
104-2		x w a ⁴⁴								
247-2		p u ²¹								
289-2		ɕ i ⁴⁴								
338-2		q w a ⁵⁵								
378-2		t i ⁵⁵								
412-2		t ɛ ⁵⁵								
621-2		q w a ⁵⁵								
632-2		n ɛ ²²								
645-2		p o ⁴²								
742-2		k a ⁴⁴								
752-2		ŋ u ²¹								
799-2		ts u ⁴²								
809-2		pʰ o ⁴²								
853-2		kʰ u ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		qʰ o ⁴⁴								
1097-2		kʰ u ⁵⁵								
1184-2		s ɛ ⁵⁵								
1230-2		qʰ w a ²²								
1263-2		m ɯ ⁴²								
1423-2		qʰ u ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w ɛ ²²								
1545-2		ts ɛ ²²								
1706-2		tɕ j a ⁴⁴								
1925-2		t ɯ ²²								
1991-2		dz ɛ ²²								
2040-2		b o ²²								
2107-2		x o ⁴²								
2118-2		b ɯ ²²								
2141-2		s o ⁵⁵								
2540-2		z o ²¹								
2576-2		m a ²²								
2742-2		s ɛ ²²								
2753-2		ɕ j u ⁵⁵								
2870-2		ɣ ɯ ²¹								
2871-2		s w a ⁴⁴								
2952-2		ŋ w a ⁴⁴								
3020-2		p ɯ ²²								
3214-2		p ɛ ²²								
3285-2		tʰ o ⁵⁵								
3330-2		n õ ²¹								
3373-2		tɕʰ j o ⁴⁴								
3397-2		j a ⁴⁴								
3433-2		q o ²¹								
3443-2		g ɯ ²¹								
3566-2		q a ⁴⁴								
3590-2		s o ⁴⁴								
3601-2		q a ⁴²								
3634-2		t ɥ i ²²								
3689-2		q ɛ ²²								
3964-2		x a ⁵⁵								
4056-2		tʰ o ⁴²								
4102-2		tʰ o ⁴²								
4412-2		m a ¹²								
4511-2		tɕ j a ⁴⁴								
4581-2		q ɯ ⁵⁵								
4688-2		m a ²¹								
4708-2		u ⁴⁴								
4814-2		t ɛ ²¹								
4844-2		tsʰ o ⁴⁴								
4929-2		j ɯ ²¹								
5027-2		t ɛ ⁴⁴								
5071-2		m ɯ ⁴⁴								
5083-2		q w a ⁵⁵								
5248-2		tʰ i ²²								
4378-2		x ɯ ⁵⁵								
11-2		z o ⁴⁴								
65-2		m ɛ ⁴²								
82-2		tɕʰ j o ⁴⁴								
132-2		x a ⁴²								
141-2		ŋ o ⁴²								
359-2		ŋ w ɛ ²¹								
422-2		tɕ i ⁵⁵								
907-2		n õ ²¹								
979-2		s ɛ ⁵⁵								
1046-2		ts u ⁴²								
1056-2		q a ²²								
1274-2		ɯ ²²								
1315-2		ts w a ²²								
1337-2		q o ²¹								
1390-2		j ɯ ⁴⁴								
1651-2		t i ²¹								
1693-2		tɕ j a ⁴²								
1851-2		s w a ⁵⁵								
32-3			m æ ⁵⁵							
53-3			ts æ ²¹							
93-3			g ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts u ²²							
267-3			ts i ɛ ⁴³							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts u ⁵⁵							
400-3			z ɿ ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			d o ⁴³							
534-3			ts u ⁵⁵							
556-3			qʰ u ²²							
568-3			x ɯ ²⁴							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			g o ²¹							
678-3			g o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p ɥ ɛ ⁴³							
786-3			q ɛ ²⁴							
820-3			tɕ j o ⁴³							
839-3			t j ɯ ²¹							
863-3			qʰ o ⁵⁵							
896-3			q æ ²⁴							
929-3			t j ɯ ⁴³							
1015-3			ɕ ɥ o ²⁴							
1035-3			ts u ²²							
1107-3			ɕ æ ⁵⁵							
1173-3			ɕ ɯ ²²							
1195-3			ɕ ɯ ²²							
1241-3			m ɛ ¹²							
1252-3			l o ²¹							
1294-3			q a ²⁴							
1326-3			ts ɥ i ²²							
1348-3			d i ⁴³							
1401-3			ɕ i ɛ ⁴³							
1451-3			ɕ ɯ ²²							
1473-3			t ɥ i ²²							
1507-3			tsʰ i ⁵⁵							
1532-3			q ɯ ²⁴							
1543-3			ɕ ɯ ²²							
1575-3			ɕ i ɛ ²⁴							
1618-3			b ɯ ²¹							
1640-3			k o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ o ²⁴							
1762-3			s w a ⁴³							
1773-3			t j ɯ ⁵⁵							
1794-3			k o ²⁴							
1805-3			z ɯ ²¹							
1816-3			s o ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ ɯ ²²							
1936-3			p ɯ ²²							
1969-3			ɕ i ɛ ²⁴							
2018-3			ts o ²¹							
2029-3			q a ²⁴							
2051-3			t j o ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			t j o ²¹							
2269-3			m ɛ ²²							
2280-3			ɕ o ⁴³							
2291-3			ɕ i ɛ ⁴³							
2316-3			ts i ⁵⁵							
2364-3			ts i ²²							
2395-3			tʰ æ ²⁴							
2406-3			tɕ j æ ²⁴							
2417-3			q o ⁴³							
2428-3			q a ²⁴							
2450-3			t j o ²¹							
2484-3			ɕ i ²²							
2495-3			q o ²¹							
2565-3			tɕ i ²⁴							
2611-3			j o ⁵⁵							
2632-3			ŋ w a ⁵⁵							
2644-3			ŋ w a ²⁴							
2674-3			m o ²²							
2698-3			ɕ ɯ ²²							
2709-3			n ɛ ²¹							
2720-3			ts o ⁴³							
2772-3			q æ ⁵⁵							
2791-3			ts æ ²⁴							
2837-3			ts ɿ ²⁴							
2859-3			ɕ i ɛ ²⁴							
2889-3			tɕ i ²²							
2900-3			k o ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts ɿ ²²							
3031-3			tʰ o ²²							
3052-3			d ɯ ⁴³							
3064-3			d o ²¹							
3084-3			tʰ æ ⁵⁵							
3117-3			tɕ j æ ⁴³							
3128-3			q æ ⁴³							
3150-3			tʰ ɛ ⁴³							
3161-3			t i ²²							
3172-3			ts ɿ ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ ɿ ²⁴							
3340-3			t u ⁵⁵							
3362-3			ts ɿ ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴							
3493-3			s o ⁵⁵							
3536-3			ɕ j o ²⁴							
3548-3			f o ⁴³							
3645-3			ɕ ɥ ɛ ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			q o ⁴³							
3813-3			x ɛ ²⁴							
3835-3			ɕ i ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			ɕ i u ⁵⁵							
3907-3			pʰ a ²⁴							
3942-3			ts i ²²							
3953-3			tʰ æ ²⁴							
4023-3			ɕ j a ²⁴							
4034-3			t j ɯ ²⁴							
4143-3			t j o ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			t j o ²¹							
4249-3			q a ²⁴							
4271-3			ts æ ⁴³							
4304-3			tɕ j o ⁴³							
4315-3			d o ²²							
4336-3			d i ⁴³							
4400-3			s a ⁵⁵							
4411-3			x i ²⁴							
4441-3			l o ²¹							
4557-3			qʰ o ²⁴							
4591-3			ɲ i u ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			x ɛ ²⁴							
4720-3			q a ²⁴							
4731-3			t j ɛ ²¹							
4763-3			t j ɯ ²¹							
4918-3			tsʰ ɯ ⁴³							
4976-3			t j ɯ ⁵⁵							
4998-3			ɕ ɥ i ²²							
5037-3			t j ɯ ⁴³							
5048-3			t j ɯ ²⁴							
5100-3			m o ¹²							
5111-3			p æ ⁴³							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			ts u ²¹							
5225-3			n o ⁴³							
5236-3			tʰ i ²²							
64-3			pʰ æ ⁴³							
104-3			x w æ ⁵⁵							
247-3			b ɯ ²¹							
289-3			ɕ i ⁵⁵							
338-3			q u ɛ ⁴³							
378-3			t j ɯ ²¹							
412-3			t j æ ²⁴							
621-3			q w a ⁵⁵							
632-3			n o ²²							
645-3			p a ⁴³							
742-3			k æ ⁵⁵							
752-3			ɲ ɯ ²¹							
763-3			tʰ i o ²⁴							
799-3			ts u ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			t j o ²⁴							
960-3			m i ɛ ²⁴							
1001-3			k ɯ ²⁴							
1074-3			x o ²¹							
1086-3			qʰ o ⁵⁵							
1097-3			kʰ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			s ɿ ²⁴							
1230-3			qʰ u a ²²							
1263-3			m ɯ ⁴³							
1423-3			kʰ o ²⁴							
1433-3			m ɯ ¹²							
1462-3			ŋ u ²²							
1545-3			ts ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ o ²⁴							
1706-3			ts j a ⁴³							
1925-3			ts ɯ ²²							
1991-3			ts u ²²							
2040-3			b o ²²							
2107-3			x o ⁴³							
2118-3			b ɯ ²²							
2141-3			ɕ ɥ o ²⁴							
2540-3			ts u ²¹							
2576-3			m æ ²²							
2664-3			m ɯ ⁵⁵							
2742-3			ɕ ɯ ²²							
2753-3			ɕ j o ²⁴							
2848-3			tʰ i ⁴³							
2870-3			ɣ ɯ ²¹							
2871-3			s w a ⁵⁵							
2952-3			ŋ o ⁵⁵							
3020-3			p ɯ ²²							
3214-3			p æ ²²							
3285-3			tʰ o ⁵⁵							
3330-3			n o ²¹							
3373-3			tʰ æ ⁵⁵							
3397-3			j a ⁵⁵							
3433-3			g o ²¹							
3443-3			g ɯ ²¹							
3566-3			q æ ⁵⁵							
3590-3			s o ⁵⁵							
3601-3			q æ ⁴³							
3634-3			ts u ²²							
3689-3			q æ ²²							
3964-3			x æ ⁵⁵							
4056-3			tʰ a ⁴³							
4102-3			tʰ i u ⁴³							
4326-3			q ɯ ²²							
4412-3			m æ ¹²							
4511-3			ts æ ⁵⁵							
4581-3			q ɯ ²⁴							
4676-3			tʰ i u ²⁴							
4688-3			m æ ¹²							
4708-3			u ⁵⁵							
4814-3			ts æ ⁴³							
4844-3			tsʰ o ⁵⁵							
4854-3			u o ⁵⁵							
4929-3			j ɯ ²¹							
4940-3			t ɥ ɛ ²⁴							
5027-3			t u ⁵⁵							
5071-3			m ɯ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			x ɯ ²²							
11-3			ts o ⁴³							
65-3			m æ ⁴³							
82-3			tʰ i u ⁵⁵							
132-3			x a ²²							
141-3			ŋ o ⁴³							
227-3			tsʰ i ⁵⁵							
359-3			ŋ w i ²¹							
379-3			p i ²¹							
422-3			tɕ i ²⁴							
907-3			n o ²¹							
979-3			s ɛ ⁵⁵							
1046-3			ts u ⁴³							
1056-3			q æ ²²							
1274-3			ɯ ²²							
1390-3			j i ⁵⁵							
1651-3			t j ɯ ²¹							
1693-3			dz a ⁴³							
1742-3			x ɯ ²²							
1958-3			d j ɯ ²¹							
1980-3			ʔ u ɛ ²⁴							
32-4				m æ ²⁴						
53-4				ʈʂ i ²²						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts o ŋ ²²						
267-4				dʑ j e n ⁴²						
316-4				b u ²²						
327-4				ɕ i ²²						
348-4				ts u ²⁴						
400-4				z j o ¹²						
452-4				q æ ¹²						
463-4				qʰ a ²⁴						
512-4				d u ⁴²						
534-4				ts u ²⁴						
556-4				qʰ u ²²						
568-4				χ e ²⁴						
588-4				s w a ²⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				g õ ¹²						
678-4				g õ ¹²						
689-4				m æ ⁴²						
700-4				m ɛ ⁴²						
775-4				p ɥ ɛ ⁴²						
786-4				q e ⁵⁵						
820-4				dʑ i ²⁴						
839-4				d i ²⁴						
863-4				qʰ ao ²²						
896-4				q æ ⁵⁵						
929-4				dz i ²⁴						
1015-4				ɕ y ⁵⁵						
1035-4				ʈʂ u ²²						
1107-4				ɕ æ ²⁴						
1173-4				ɕ i ²²						
1195-4				ʂ i ²²						
1241-4				m j ɛ ¹²						
1252-4				l ao ²¹						
1294-4				q a ŋ ⁵⁵						
1326-4				ts u ²²						
1348-4				dʑ i ²¹						
1401-4				ʂ e n ⁴²						
1451-4				ʂ i ²²						
1473-4				t ɥ e n ²²						
1507-4				tɕʰ i ⁵⁵						
1532-4				q e ⁵⁵						
1543-4				ɕ i ²²						
1575-4				ɕ j e n ⁵⁵						
1618-4				b u ¹²						
1640-4				k ao ¹²						
1671-4				s i ²⁴						
1731-4				ɕ ɥ o ŋ ⁵⁵						
1762-4				s w a ŋ ⁴²						
1773-4				t e ²⁴						
1794-4				k o ŋ ¹²						
1805-4				z i ⁴²						
1816-4				s u ²²						
1862-4				ʈʂ i ²²						
1885-4				qʰ æ ²⁴						
1914-4				ɕ i ²²						
1936-4				p u ²²						
1969-4				ɕ j e n ⁵⁵						
2018-4				dz o ŋ ¹²						
2029-4				q a ŋ ⁵⁵						
2051-4				ts o ŋ ¹²						
2074-4				q ao ¹²						
2085-4				m æ ²²						
2130-4				p æ ²⁴						
2245-4				dz u ²⁴						
2269-4				m i ²²						
2280-4				s w a ⁴²						
2291-4				ʂ i ⁴²						
2316-4				tɕ i ¹²						
2364-4				dʑ i ²²						
2395-4				tʰ æ n ⁵⁵						
2406-4				tsʰ a n ⁵⁵						
2417-4				q w o ⁴²						
2428-4				q a ⁵⁵						
2450-4				ts o ŋ ¹²						
2484-4				ɕ i ²⁴						
