COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2203					a kʰ ə n		n a kʰ ə n	
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
908	l j a k p u			l e k p u				j a k p u
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
5						dʒ a ŋ		dʒ a ŋ
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
1629					ŋ o n b u		ŋ o n b u	
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
311		d a			d a	d a	d a	
2445		t̪ a m tʃ u				t̪ a m tʃ u		
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
1807			tʃʰ i n l a			tʃʰ i n l a		
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
635	a t a			a t a				
1486	p a s a g o ŋ			p a s a g o m				
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2638		p e t̪ a r				b e t̪ a r		
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2063		tʰ a kʰ u				tʰ a kʰ u		
2201		n a ʃ u				n a ʃ u		
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2646		h a ŋ j a				h a ŋ j a		
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1805	h a s o k l a							kʰ a s o
2158					p i r kʰ ə n		p i r kʰ ə n	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
373	k o b i	k o b i				k o b i		
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
872	pʰ u ŋ k a			pʰ u ŋ k a				
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2404	pʰ a l o		pʰ a w o					pʰ a l o
1264				z o ɾ				z o ɾ
266	j i			j i				
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
2624	d̪ u n ts i				d u n tʃ i			
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2219		ʃ e ʃ u				ʃ e ʃ u		
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2034						g o k u	g o kʰ e n	
2492		ʃ e ʃ u				ʃ e ʃ u		
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2358			ʔ i w o			ʔ i w o		
962	s e m				s e m			s e m
1672	l e m a			l e m a				
210	g o i	g o i	g o i	g o i	g o i			g o i
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
134	dʒ a p							dʒ a p
856			k j a k p a				k j a k p a	
1088	j o n			j o n				j o n
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
445	n a ɾ i k o l							n a ɾ i k o l
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
854	p a i pʰ u			p a i p u				p e p u
388	g u w a			g o w a				
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
117					kʰ a r i		kʰ a r i	
517	t i ŋ p u			t i ŋ p u				
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2296				tʰ o g tʃʰ a m				t o k p a n
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2608					j a m l o k		j a m l o k	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
1760	s a h̥	s a h̥	s a	s a				
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
74				n a n	n a n			
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2		a ʃ i			a ʃ i		a ʃ i	
2055					u kʰ e n		u kʰ e n	
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
72	d̪ a n		d̪ a n			d̪ a n		
1040	pʰ u i b u			pʰ o i b u				
310	a l e j a k			a l a k				a l j a k
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2416						z i k a n		z i g p a n
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
2784			z i	z i		z i		z i
1133		j u		j u	j u	j u	j u	
580	b l a s a							b l a s a
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
1169	o t p a			o t p a				
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
590	n a			n a				n a
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
1603		r a	r a		ɾ u	r a	ɾ u	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
67				n a n	n a n			
863	s e		s e	s e				
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1627	d̪ u l u l a			d o l u				
1585			l a m	l a m			l a m	
1770		tʃ j a ŋ			o tʃ a n			
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
