COGID	dutch	english	french	german
258-1	b ə + d r ɔ ŋ			
256-1	n ɑ k t			
383-1	s t ə			
207-1	r ɛɪ p			
376-1	d r ɪ ŋ k ə			
2009-1	oː v ə			
2003-1	k ɛ t ə l			
2024-1	p ɑ n			
1321-1	k oː p			
1976-1	t ɑ ŋ			
1243-1	m ɑ l f ɛɪ t			
1265-1	p iː l			
1261-1	z iː v ə			
655-1	b r ʉ t			
650-1	d œy k			
1532-1	k n n t ə			
-36-1	z oː p			
34-1	b oː n			
-1647-1	v ɛɪ ɣ			
-1615-1	d l l			
125-1	v ɛ t			
1659-1	h oː n ɪ k			
1661-1	m ɪ l k			
1676-1	b ɔ d ə r			
480-1	x r ɛɪ d r ɛ ŋ			
1466-1	k l ɛɪ j n ŋ			
2277-1	w ɔ l			
2271-1	v ɪ l t			
2293-1	l aː d ə r			
624-1	s p ɛ n ə			
628-1	s p ʉ n d ə l			
626-1	w eː v ə			
633-1	n aː d ə l			
1185-1	s x eː t ə r r			
1179-1	h ɛ t			
2168-1	k ɑ m			
1952-1	d oː r			
899-1	l ɛɪ d ə r			
922-1	b eː t			
-934-1	l ɑ m p			
916-1	d r ɔ x			
1726-1	v ɛ l t			
2108-1	p l øː ɣ ə			
1133-1	v ɔ r r			
2114-1	s p ɛ t ə			
1272-1	r ɛɪ ɣ ə			
1979-1	x r aː s			
1989-1	h aː			
-2260-1	p l ɑ n t ə			
70-1	b uː k			
-89-1	w ɛɪ n s t			
-12-1	p ɛɪ p			
713-1	z ɑ p			
747-1	n eː t ə l			
308-1	d oː			
289-1	b ɪ n d ə			
1930-1	b r ɛ k ə			
1928-1	s p ɑ s t ə			
858-1	s t r ɛ k ə			
1577-1	d w d + ə			
908-1	w ɔ s ə			
648-1	b oː r			
1855-1	s eː l aː ə			
657-1	h ɑ m ə r			
2058-1	n aː ɣ ə l			
949-1	s l eː t			
1642-1	x ɔ l t			
1640-1	z ɪ l v ə r			
1633-1	iː z ə n			
1630-1	t ɪ n			
1469-2		s ɑː d d		
2047-2		s ɔ n		
2054-2		d aɪ n d r r		
1375-2		l aɪ n		
760-2		w ɪ n d		
756-2		s n k r		
726-2		m aɪ d l̩ r		
1351-2		ɡ r aɪ b f f aɪ d l̩ r		
1353-2		ɡ r aɪ b ə m ɔː d l̩ r		
412-2		s w aɪ n + r aɪ d		
406-2		s w aɪ n + m d ɔː		
1005-2		s d iː f aɪ əʊ d		
1012-2		s d iː ɪ m ɔː d l̩ r		
1016-2		w ɪ d aʊ ə r		
1069-2		ɪ k		
509-2		f ɔː l		
693-2		m ɔː l aɪ		
2179-2		n ɑː s		
1753-2		f ɪ aɪ		
1131-2		w ɔ l		
1198-2		b eɪ r d		
2032-2		h ɑː r n		
2241-2		n əʊ s		
2244-2		l iː p		
610-2		ɡ n ɪ		
945-2		h ɑː r		
1534-2		l ɪ k		
384-2		s aɪ l		
1650-2		n ɔ t		
1663-2		s iː l		
2279-2		l aɪ n		
471-2		s iː		
1385-2		s aɪ d		
792-2		s ɪ		
1111-2		m əʊ d d		
197-2		s aɪ d		
2020-2		l æ ŋ		
867-2		h aɪ n d r		
1970-2		f ɔ l		
1230-2		θ ɑː aɪ d l̩		
2017-2		n aɪ r		
968-2		w ɛ l		
1674-2		l əʊ n d		
1671-2		h aɪ v l̩ l		
829-2		k l iː		
1025-2		w əʊ d l̩ r		
1027-2		s ɪ		
1832-2		r aʊ dʒ		
-1816-2		f s ə j n		
-335-2		l eɪ p n		
1043-2		s t r ɔ m		
423-2		s d ɪ n		
2049-2		m aʊ n d		
2062-2		s d ɔː r m		
2065-2		r ɪ dʒ b ɔː t		
1368-2		s aɪ d d		
1365-2		θ aɪ		
754-2		r ɪ dʒ		
768-2		w ɑː r		
1211-2		f ɔː ə r		
106-2		m ɔː n		
-98-2		b ɪ b aɪ		
719-2		f aɪ d l̩ r		
1341-2		s aɪ n		
-2027-2		d ɑː n d		
-2026-2		n iː f		
409-2		s w aɪ n + r aʊ s		
402-2		s w aɪ n + d aɪ t t		
1014-2		s d iː v aɪ d ɔː t d l̩ r		
1059-2		w ɪ		
120-2		s d ɔː l		
2194-2		ɔ ɪ		
2199-2		k ɑː l aɪ		
2197-2		s iː f p		
1523-2		s aɪ		
512-2		m ɑː r		
2141-2		h ɑː n		
2147-2		ɡ ɑː n s		
814-2		ɡ r eɪ		
810-2		θ iː v		
1758-2		m aʊ s		
1760-2		r aɪ t		
1620-2		f aɪ n		
1282-2		w ɑː l v		
1136-2		f ɔ s		
1309-2		l əʊ s		
1307-2		n ɪ d		
1305-2		f l əʊ		
711-2		w ɑː s p		
1442-2		f l aɪ		
62-2		m ɪ dʒ		
-73-2		m ɪ s k ɪ d		
1810-2		h aɪ d		
1805-2		f l aɪ s		
1813-2		h ɑː r		
1811-2		b l aɪ d		
690-2		r iː p		
2177-2		h iː f d		
246-2		w æ ŋ b r aɪ		
249-2		aɪ z d		
1506-2		n əʊ s n̩ ɔ l l əʊ		
2242-2		m aʊ n d		
2245-2		s ɔ ŋ		
2174-2		s ɔ l d l̩ r		
603-2		ɑː l ɔː		
601-2		h ɑː n d		
615-2		f ɪ ŋ l̩ r		
901-2		k l aɪ		
608-2		f iː t		
596-2		ɡ ɪ n		
937-2		b r aʊ s d		
936-2		n ɪ v l̩ l		
646-2		l ɔ ŋ		
947-2		l ɪ v ɔː r		
1606-2		h iː p		
472-2		n ɪ s		
1535-2		s w ɪ d		
1546-2		s p aɪ k		
1959-2		s l əʊ p		
694-2		s n ɔː r k		
1961-2		d r ɔ		
323-2		l ɪ v		
1885-2		ɡ r ɑː f		
2156-2		ɡ r r k ɑː l d n aɪ		
1903-2		w aʊ n d		
525-2		s w ɑː l ɪ ŋ		
276-2		l əʊ m		
274-2		θ iː p		
278-2		b l aɪ n d		
258-2		b r ɔ ŋ k n n		
256-2		n əʊ d d		
383-2		s t		
207-2		r iː p		
376-2		d r ɪ ŋ k		
2014-2		r aɪ t d		
2009-2		f v		
2003-2		ɡ ɪ k l̩		
2024-2		p ɑː n		
1321-2		k ɔ p		
1976-2		s æ ŋ		
1243-2		m ɛ l aɪ aɪ d		
1265-2		p ɑː l		
1261-2		s ɪ v		
655-2		b r ɔ t		
650-2		θ ɪ		
1532-2		k n n d		
-36-2		s iː p		
34-2		b ɔ n		
-1647-2		f aɪ		
-1615-2		ɔ l		
125-2		f ɑː d		
1659-2		h aɪ n ɪ d		
1661-2		m ɑː l		
1676-2		b ɔ t l̩ r		
480-2		ɡ r æ d k ɪ ŋ		
1466-2		k l aɪ θ ɪ ŋ		
2277-2		w ɔ l		
2271-2		f iː l		
2293-2		l ɔː		
624-2		s p ɪ n		
628-2		s p aɪ n d l̩ l		
626-2		w ɪ v		
633-2		n ɛ l l̩		
1185-2		s ɔ ɑː d l̩ r		
1179-2		h iː θ		
2168-2		k ɑː m		
1952-2		d ɔː r		
899-2		l aɪ d l̩ r		
922-2		b ɑː t		
-934-2		l əʊ m p		
916-2		ɡ r ɔ dʒ		
1726-2		f ɑː l		
2108-2		p l aɪ		
1133-2		f ɔː r		
2114-2		s p ɛ d		
1272-2		r ɔ ɡ		
1979-2		ɡ r eɪ s		
1989-2		h aɪ		
-2260-2		p l əʊ n d		
70-2		b aɪ k		
-89-2		w ɪ d n̩ d		
-12-2		p iː p		
713-2		s ɑː f		
747-2		n ɪ d l̩		
308-2		d aʊ n		
289-2		b aɪ n d		
1930-2		b r ɪ k		
1928-2		s p əʊ aɪ d		
858-2		s ɪ r r k		
1577-2		ɔ p æ h æ ŋ		
908-2		w əʊ s		
648-2		b ɔ r		
1855-2		s z n̩ h iː l		
657-2		h æ m ɔː r		
2058-2		n ɛ d l̩		
949-2		s m ɪ d		
1642-2		s ɑː l		
1640-2		s iː l v ɔː r		
1633-2		aʊ s n̩		
1630-2		s ɪ n		
1469-3			ʃ o t ʀ	
2047-3			ʃ ɑ̃ s	
2054-3			b ɑ̃ t ʀ	
1375-3			l ɑ̃ t	
760-3			v ɑ̃ v ʀ	
756-3			ʀ ɑ̃ s	
726-3				
1351-3			ʀ i ʀ s o ʀ	
1353-3			ʀ o ʀ ɑ̃	
412-3			t e a ɡ ʀ ʀ i v e ʀ	
406-3			t v a ɡ ʀ i ɑ̃ e ʀ	
1005-3			t ɛ b l v o ʀ	
1012-3			t e b v	
1016-3			v a b ʀ	
1069-3			t ʀ	
509-3			f ʀ a	
693-3			a ɔ t ʀ	
2179-3			t ɑ̃ t e	
1753-3			v ɑ̃ s	
1131-3			v a a v	
1198-3			b ʀ i ʀ	
2032-3			t ʀ	
2241-3			t o z	
2244-3			l ə v	
610-3			ʀ t ʀ	
945-3			s ɑ̃ t s	
1534-3			l ɑ̃ k	
384-3			ʃ o ɡ	
1650-3			ʃ o t	
1663-3			ʃ o z	
2279-3			l ɑ̃ l	
471-3			ʃ o	
1385-3			ʃ o b	
792-3			e ɑ̃ k	
1111-3			o z ʀ	
197-3			ʃ o s	
2020-3			ʃ o s	
867-3			e ɑ̃ ʀ i ʀ	
1970-3			v a	
1230-3			t y t ʀ	
2017-3			t ʀ	
2183-3			t ʀ b	
1521-3			v a	
1755-3			s ɑ̃ t ʀ	
1760-3			ʃ i e	
1196-3			ʃ o z	
575-3			e e a l	
2014-3			ʀ i ʀ e	
1321-3			k ɔ	
1265-3			e ɑ̃ a	
1469-4				z a n t
2047-4				z ʊ n
2054-4				d ʊ n d ə r
1375-4				l ɪ x t
760-4				v ɪ n t
756-4				ʃ n ɡ
726-4				m oː t ə r
1351-4				ɡ r a t + f aː d r r
1353-4				ɡ r a t + m oː + r r
412-4				ʃ ɔ r n + b aː n ə r
406-4				ʃ ɔ r n + m uː n ə r
1005-4				ʃ t ai l ɪ f d r r
1012-4				ʃ t iː f + m oː + r r
1016-4				v ai t au v n
1069-4				ɪ x
509-4				f a l ə n
693-4				m aː l l ɛ n
2179-4				n ɛ s t
1753-4				f ɪ ts
1131-4				v ɔ l f
1198-4				b ɪ r t
2032-4				h oː r n
2241-4				n a s
2244-4				l iː p
610-4				k n iː n
945-4				h a r t
1534-4				l ɪ k ə n
384-4				z ɛ ɡ ə n
1650-4				n oː t
1663-4				z a l
2279-4				l iː n ɪ n
471-4				z a ə ə
1385-4				z aː t ə
792-4				j ʊ k
1111-4				m a s t
197-4				z ɛ t ə n
2020-4				l a ŋ
867-4				h ʊ n d ə ʊ t
1970-4				f ɔ l
1230-4				d ɛ r t ə
2017-4				n iː v
968-4				v ɛ r ə l
1674-4				l a n t
1671-4				h aː f ə l
829-4				k l ɪ f
1025-4				v a t ə r
1027-4				z iː
1832-4				r au f
-1816-4				oː s t ə n
-335-4				l aː ɡ ɡ n ə n
1043-4				ʃ t r au m
423-4				ʃ t ai n
2049-4				m aː n
2062-4				ʃ t uː r m
2065-4				r ɛ ɡ ə m + b oː
1368-4				ʃ ɔ t oː ɔy
1365-4				t au
754-4				r ɛ ɡ ə n
768-4				v ɛ r n
1211-4				f ɛ r r
106-4				m a n
-98-4				b eː b iː
719-4				f aː d r r
1341-4				z oː n
-2027-4				ts a n t ə
-2026-4				n aː f
409-4				ʃ ɔ n n + ʃ a n
402-4				ʃ ɔ n n + d ɪ x t l r
1014-4				ʃ t iː f + d oː x t ə r
1059-4				v iː
120-4				ʃ t a l
2183-4				ʃ t iː r
2194-4				ɔ s
2199-4				k a l f
2197-4				ʃ au p f
1523-4				z oː x
1521-4				b oː k
512-4				m ɛ r iː ə
2141-4				h ɛ n
2147-4				ɡ a n s n
814-4				k r aː ə n
810-4				t aː f
1755-4				h ʊ n t
1758-4				m ɛ s
1620-4				f ɪ n
1282-4				v a l f ɪ n
1136-4				f ɔ s
1309-4				l ai ts ə
1307-4				n ai t
1305-4				f l iː
711-4				v a s p
1442-4				f l iː ɡ
62-4				m ʏ k
-73-4				m ʏ ts k iː t
1810-4				h ai t
1805-4				f l ai s
1813-4				h aː r r
1811-4				b l ai t
690-4				r ɪ pf
2177-4				h oː f t
246-4				v ɛ k + + b r n
249-4				oː a l ɪ x t
1506-4				n ʊ ʃ t f l l ɡ ə l
2242-4				m ʊ n t
2245-4				ts ɔ ŋ
1196-4				n ɛ k
2174-4				ʃ ɔ l t ə r
575-4				ʊ ɛ s ə l
603-4				a l ə + b oː n
601-4				h a n t
615-4				f ɪ ŋ ə r
901-4				k l au
608-4				f a t
596-4				ts a n
937-4				b r ʊ s t
936-4				n aː b ə l
646-4				l ɔ ŋ
947-4				l ɛ b ə r
1606-4				h ai pf
472-4				z iː ɪ ə n
1535-4				ʃ v ɛ t ə n
1546-4				ʃ p aː ɡ ə n
1959-4				ʃ l ai p ə n
694-4				ʃ n eː r k ə n
1961-4				t r au m ə n
323-4				l ai f ə n
1885-4				ɡ r aː f
2156-4				f a r + ə n t
1903-4				v ʊ n t
525-4				ʃ v œ l ai ŋ
276-4				l a m
274-4				t au f
278-4				b l ɪ n t
258-4				d r ʊ ŋ k ə n
256-4				n aː x ts t
383-4				ɛ t ə n
207-4				r ai pf
376-4				t r ɪ ŋ k ə n
2014-4				r a ʃ t x
2009-4				oː b ə n
2003-4				k ɛ s ə l
2024-4				p a n
1976-4				ts a ŋ ə
1243-4				m aː l ə n ai
1261-4				z ɛ b ə n
655-4				b r ʏ t
650-4				t a k
1532-4				k n d t ə n
-36-4				ʃ uː p
34-4				b oː n
-1647-4				f ɪ ɡ
-1615-4				l l iː
125-4				f a t
1659-4				h oː n ɪ x
1661-4				m ɛ l k
1676-4				b oː t ə r
480-4				t r ɛ ŋ k
1466-4				k l ai d ɪ k
2277-4				v ɔ l
2271-4				f ɪ l t
2293-4				l ɛ r n
624-4				ʃ p ɪ n ə n
628-4				ʃ p ɪ n t ə l
626-4				v eː b ə n
633-4				n aː l t
1185-4				ʃ ɔ uː n + m aː k ə n
1179-4				h oː ts
2168-4				k a m
1952-4				t au r
899-4				l a t ə r
922-4				b ɛ t
-934-4				l a m pf
916-4				ts r ɔ x
1726-4				f ɪ l t
2108-4				p l oː ɡ ə n
1133-4				f ɛ r ə
2114-4				ʃ p aː d ə n
1272-4				r oː ɡ ə n
1979-4				ɡ r a s
1989-4				h oː ə
-2260-4				p l a n t ə n
70-4				b au k
-89-4				v ɪ ŋ ə r t
-12-4				p ai pf
713-4				ts a p
747-4				n ɛ t ə l
308-4				t oː n
289-4				b ɪ n t ə n
1930-4				b r ɛ k ə n
1928-4				ʃ p l ai t ə n
858-4				ʃ t + r ɛ k ə n
1577-4				ɔ a + h a ŋ ə
908-4				v a s ə n
648-4				b oː r ə n
1855-4				h t l h l l
657-4				h aː m ə r
2058-4				n aː ɡ ə l
949-4				b l ɪ ts
1642-4				ɡ a l t
1640-4				z ɪ l f ə r
1633-4				eː z r n
1630-4				ts ɪ n
