COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
110-2		t e								
116-2		m u n e								
120-2		n o m u								
132-2		k i k u								
139-2		k o r o s u								
140-2		o o g u								
156-2		t a dʑ e r u								
168-2		ts u k i								
169-2		h o s i								
170-2		m i dʑ u								
173-2		i s kʲ kʲ								
180-2		k u m o								
185-2		h w i								
186-2		m o e r u								
187-2		m i tɕ i								
190-2		a k a kʲ								
193-2		k u r o kʲ								
194-2		s i r o kʲ								
195-2		k u r o kʲ								
216-2		m a r u a								
221-2		n a m								
239-2		i ts u								
252-2		m i ts u								
253-2		t o ts u								
254-2		i ts u ts u								
266-2		k a z e								
267-2		n a g a r e r u								
268-2		u m m kʲ								
272-2		a m e w								
276-2		a r a u								
281-2		m u s i								
304-2		ts u b a								
305-2		ts i i								
308-2		h a n a								
309-2		k u s a								
310-2		t o								
311-2		n kʲ								
342-2		t u k i								
346-2		k u r a kʲ								
347-2		k i r u								
348-2		h i r o kʲ								
351-2		t oː i a								
361-2		o m m i a								
379-2		k u s a r a								
394-2		h i d a r i								
395-2		m i g i								
400-2		h i b a r u								
412-2		s a k e r u								
413-2		ts u k i s a s u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a ɴ g a e r u								
430-2		h a k u								
435-2		h u k u								
446-2		s i t a								
447-2		u w kʲ								
458-2		t o s i								
56-2		h i t o								
65-2		k a w a								
70-2		t a n e								
75-2		k a w a								
114-2		k u b i								
119-2		k i m o								
161-2		t u								
171-2		k a a a								
188-2		a m a								
196-2		o r u								
262-2		h i r u m a								
300-2		h e s o								
313-2		d e								
350-2		s e m a kʲ								
352-2		tɕ i k a kʲ								
396-2		h u r u								
401-2		o s u								
420-2		o ts i r kʲ								
424-2		u t a u								
442-2		s i m e t u k e r u								
455-2		i k i i o r u								
22-2		n a kʲ								
24-2		m a ɴ a								
49-2		o n a g o								
78-2		a b u r a m								
89-2		k e								
14-3			k o r e							
18-3			i a r e							
35-3			h i t o							
36-3			h u t a i							
48-3			n a g a							
60-3			t o r i							
63-3			s i a m							
64-3			k i							
67-3			h e							
68-3			n e k							
71-3			ts i							
76-3			h o n e							
83-3			ts u n o							
87-3			h a n e							
95-3			m i m i							
98-3			h a n a							
99-3			k u ts i							
-102-3			s i i a							
103-3			ts u m e							
110-3			t e							
116-3			m u n e							
120-3			n o m							
132-3			k i k u							
139-3			k o o s u							
140-3			o o g							
156-3			t a b e							
168-3			ts u k i							
169-3			h o s i							
170-3			m i i u							
173-3			e s i							
180-3			k u m o							
185-3			h e							
186-3			m o e r u							
187-3			m i i i							
190-3			a k a							
193-3			k i r o							
194-3			s i r o							
195-3			k u r o							
216-3			m a r i							
221-3			n a							
239-3			e ts u							
252-3			m i iː u							
253-3			o iː u							
254-3			e ts u tɕ u							
266-3			k a i e							
267-3			n a g a r e r							
268-3			u m i							
272-3			a m e w a							
276-3			a r a u							
281-3			m u s i							
304-3			ts u a k							
305-3			ts i							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n i							
342-3			ui k i							
346-3			k ui r a							
347-3			k i u							
348-3			h i r o							
351-3			t o i							
361-3			o m o i a							
379-3			k u s a o a							
394-3			h i i a r i							
395-3			m i g i							
400-3			h i tɕ a r							
412-3			s a k e r							
413-3			ts u k i s a s							
414-3			h o r							
422-3			h u k ui r e r							
423-3			k a ɴ g a e r u							
430-3			h a k u							
435-3			h u k							
446-3			ɕ i t a							
447-3			e w							
458-3			t o s i							
56-3			h i i o							
62-3			e iː u							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k u e i							
119-3			k i m o							
134-3			s i b o							
138-3			s i n u							
146-3			a r u k u							
161-3			i u							
171-3			k a w a							
182-3			k e m u r i							
188-3			a m a							
262-3			h i r u m a							
300-3			h e ɕ o							
313-3			d e							
350-3			s e m a							
352-3			i i k a							
396-3			h u r i							
401-3			o s u							
420-3			o i e u							
424-3			u t a u							
442-3			s i m e i u k e							
455-3			e k i i tɕ u							
15-3			a e							
22-3			n a							
49-3			o ɴ n g k							
78-3			a u r a							
89-3			k e							
130-3			m i r							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o o g u						
156-4				t a z o r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i i u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k eː r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui						
221-4				n a m a						
239-4				i t u						
252-4				m i t u						
253-4				j o t u						
254-4				i t u t u						
266-4				k a ui e						
267-4				n a g a r e r u						
268-4				u m b						
272-4				a m e w a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a i						
305-4				t i i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				j u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i a						
361-4				o m m i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i uː a r u						
412-4				s a k e r u						
413-4				t u k i s a s u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u i						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m i						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i uː e r u						
138-4				s i n u						
146-4				a r u k u						
161-4				t u						
171-4				k a w a						
182-4				k e m o s i						
188-4				j a m a						
196-4				j o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r ui						
424-4				u t a u						
442-4				s i m e t u k e r u						
455-4				i k i t e u						
15-4				a r e						
22-4				n a i						
24-4				m n ɴ n a						
49-4				o n n g j						
78-4				a b u r a m i						
89-4				k i						
130-4				m i r u						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o t u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o o ŋ u					
156-5					t a dʑ o r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k eː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a m a					
239-5					i ts u					
252-5					m i ts u					
253-5					j o ts u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m n					
272-5					a m e w a					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a i					
305-5					ts i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					t u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t o i w					
361-5					o m m i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i pː a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					e w					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i g o r u					
138-5					s i n u					
146-5					a r u k u					
161-5					t u					
171-5					k a w a					
182-5					k e m u r i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o w e r u					
424-5					u t a u					
455-5					i k i t o r u					
15-5					a r e					
22-5					n a i					
24-5					m n ɴ n a					
49-5					o n n ŋ k					
78-5					a b u r a m i					
89-5					k e					
130-5					m i r u					
14-6						k u i				
18-6						a i				
35-6						p ɨ t u				
36-6						p ɨ t a ts				
48-6						n a ʃ a				
60-6						t u				
63-6						s ɨ a m				
64-6						k ɨ				
67-6						p a				
68-6						n i				
71-6						ts ɨ				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m ɨ m				
98-6						p a n a				
99-6						k ɨ ts ɨ				
-102-6						s i t a				
103-6						ts ɨ m i				
110-6						t i				
116-6						m ɨ n i				
120-6						n u m ɨ				
132-6						tʃː ɨ ts ɨ				
139-6						k u u s ɨ				
140-6						u u ʃ ɨ				
156-6						t a n u				
168-6						ts ɨ tʃː ɨ				
169-6						p u s ɨ				
170-6						m i u ɨ				
173-6						i s				
180-6						k ɨ m u				
185-6						p i				
186-6						m z i ɨ				
187-6						m ɨ ts ɨ				
190-6						a ts a				
193-6						tʃː ɨ u				
194-6						s ɨ u				
195-6						k ɨ u				
216-6						m a ɨ				
221-6						n a m a				
239-6						i ts ɨ				
252-6						m ɨː n ɨ				
253-6						u p ɨ				
254-6						i ts ɨ ts ɨ				
266-6						k a u i				
267-6						n a ʃ a i ɨ				
268-6						mː m				
272-6						a m u i				
276-6						a a ɨ				
281-6						m ɨ s ɨ				
304-6						ts ɨ v a o				
305-6						ts ɨː				
308-6						p a n a				
309-6						k ɨ s a				
310-6						t u				
311-6						n a				
342-6						ɨ tʃː ɨ				
346-6						k ɨ a				
347-6						tʃː ɨ ɨ				
348-6						p ɨ u				
351-6						t u a				
361-6						u m m i				
379-6						k ɨ s a a				
394-6						p ɨ a ɨ				
395-6						m ɨ ʃ ɨ				
400-6						p ɨ b a ɨ				
412-6						s a k i ɨ				
413-6						ts ɨ k ɨ s a s ɨ				
414-6						p u ɨ				
422-6						p ɨ tʃː ɨ i ɨ				
423-6						k a ʃ a i ɨ				
430-6						p a k ɨ				
435-6						p ɨ ts ɨ				
446-6						s ɨ t a				
447-6						i				
458-6						t u s ɨ				
56-6						p i t u				
62-6						i n				
65-6						k a i a				
70-6						t a n i				
75-6						k a i a				
96-6						m i				
101-6						p a				
119-6						tʃː ɨ m u				
134-6						s ɨ b u				
138-6						s ɨ n				
146-6						a k ɨ				
171-6						k a i a				
182-6						k i m ɨ				
188-6						a m a				
196-6						u ɨ				
401-6						u s ɨ				
420-6						u ts t ɨ				
442-6						s i m i ts ɨ ts u				
24-6						m a n a				
78-6						a a ɨ a m ɨ				
130-6						m ɨ ɨ				
14-7							k o r e			
18-7							d a r e			
35-7							h i t o tɕ u			
36-7							ɸ o t a tɕ u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s i r a m e			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o o ŋ u			
156-7							t a tɕ e r			
168-7							ts u k i			
169-7							h o s i			
170-7							m e z u			
173-7							e s i			
180-7							k u m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a eː			
193-7							k iː r o			
194-7							s i r o i			
195-7							k u r o i			
216-7							m a r iː			
221-7							n a m			
239-7							e tɕ u			
252-7							m i tɕ u			
253-7							o tɕ u			
254-7							e ts u ts u			
266-7							k a z e			
267-7							n a ŋ a r e r u			
268-7							u m e			
272-7							a m e w a			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							u k i			
346-7							k u r a i			
347-7							k i r u			
348-7							h i r o i			
351-7							t oː eː			
361-7							o m o e			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i pː a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							h o r u			
422-7							ɸ u k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							ɸ u k u			
446-7							s i t a			
447-7							e eː			
458-7							t o s i			
56-7							h i t o			
62-7							e n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							ɸ a			
114-7							k u b i			
134-7							s i oː oː r			
138-7							s i n u			
146-7							a r u k u			
161-7							tɕ uː			
171-7							k a w a			
182-7							k e m o i			
188-7							a m a			
196-7							o r u			
262-7							ɸ i r u m			
300-7							ɸ e s o			
313-7							d e			
350-7							s e b a			
352-7							tɕ i k a			
396-7							ɸ u r iː			
401-7							o s u			
420-7							o tɕ e r			
424-7							u t a u			
442-7							s i m e ts u k e r u			
455-7							e k i t e r			
15-7							a r e			
22-7							n a i			
24-7							m e ɴ n a			
78-7							a b u r a m i			
89-7							k e			
130-7							m i r u			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o tɕ u		
36-8								h u t a ts u		
48-8								n a g a		
60-8								t o r i		
63-8								s i r a m e		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								ts i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o o g u		
156-8								t a dʑ o r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k ui r o i		
194-8								s i r o		
195-8								k u r o		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i ts u		
253-8								j o ts u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m		
272-8								a m e w a		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								ts i i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								t u k i		
346-8								k u r a		
347-8								k i r u		
348-8								h i r o i		
351-8								t o a		
361-8								o m m w		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i m a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u w		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i b o r u		
138-8								s i n u		
146-8								a r u k u		
161-8								t u		
171-8								k a w a		
182-8								k e m u r i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a		
352-8								tɕ i k a		
396-8								h u r ui		
401-8								o s u		
420-8								o ts e r u		
424-8								u t a u		
442-8								s i m e ts u u r u		
455-8								i k i t o r		
15-8								a r e		
22-8								n a i		
24-8								m n ɴ n a		
49-8								o n n g k		
78-8								a b u r a m i		
89-8								k e		
130-8								m i r u		
14-9									k u sː i	
18-9									d a sː i	
35-9									h w t u a u	
36-9									h u t a a u	
48-9									n a g a i	
60-9									t u sː i	
63-9									s i r a m i	
64-9									k i	
67-9									h a	
68-9									n i iː ɴ	
71-9									a i	
76-9									h u n i	
83-9									ɕ i n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u a i	
-102-9									s i t a	
103-9									ɕ i m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									tɕ i tɕ u ɴ	
139-9									k u sː u s i	
140-9									u r u g u ɴ	
156-9									t a tː i j u	
168-9									ɕ i tɕ i	
169-9									h u s i	
170-9									m i ɕ i	
173-9									i s i	
180-9									k u m u	
185-9									h w w	
186-9									m u i r u	
187-9									m i a i	
190-9									ʔ tɕ ʔ w ɴ	
193-9									tɕ ɕ r u	
194-9									s i r u i	
195-9									k u r u i	
216-9									m a sː ɕ ɴ a	
221-9									n ʔ m	
239-9									i a i	
252-9									m i ɴ i	
253-9									u ts i	
254-9									i ɕ i a i	
266-9									k a ɕ i	
267-9									n a g a sː i sː u ɴ	
268-9									ʔ m w	
272-9									ʔ m i w	
276-9									ʔ sː a u	
281-9									m u s i	
304-9									ɕ i b a	
305-9									ɕ i	
308-9									h a n a	
309-9									k u s a	
310-9									t u	
311-9									n i ɴ	
342-9									u tɕ i	
346-9									tɕ u r a i	
347-9									tɕ i sː u ɴ	
348-9									h i sː u i	
351-9									t u i w ɴ	
361-9									u m m w ɴ ɴ	
379-9									k u s a sː ʔ iː a	
394-9									h i a sː i	
395-9									m i g i ɴ	
400-9									h i aː a sː u ɴ	
412-9									s ʔ tɕ i sː u ɴ	
413-9									ɕ i k w s s u ɴ	
414-9									h u sː u ɴ	
422-9									h u k u sː i sː u ɴ	
423-9									k a ɴ g ʔ i r u	
430-9									h a k u ɴ	
435-9									h u tɕ u ɴ	
446-9									s i t ʔ	
447-9									i w iː	
458-9									t u s i	
56-9									h i t u	
62-9									i n u	
65-9									k ʔ w ʔ ɴ	
75-9									k ʔ w a i	
96-9									m i	
101-9									h a	
114-9									tɕ u b i	
119-9									tɕ i m u	
134-9									s i g u sː u	
138-9									s i n u ɴ	
146-9									ʔ sː u k u	
161-9									ts d ɴ	
171-9									k ʔ w ʔ ɴ	
182-9									k i m u i i	
196-9									u r u	
262-9									h i sː u m	
300-9									h i s u	
313-9									i ɴ	
350-9									s i m a i	
352-9									a i tɕ a i	
396-9									h u sː ɕ s ɴ	
401-9									u s u	
420-9									u ɕ i i ɴ ɴ	
424-9									u t a u ɴ	
442-9									s i m i ɕ i k i j u	
455-9									i k i oː t j u	
15-9									ʔ sː i	
22-9									n a i ɴ	
24-9									m w ɴ n	
49-9									u ɴ a g u	
89-9									k i	
14-10										k o r e
18-10										d a r e
35-10										h i t o t u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										ts i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u ts i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o o ŋ u
156-10										t a dʑ o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k ui r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i ts u
253-10										t o ts u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e w a
276-10										a r a u
281-10										m u s i
304-10										ts u b a k i
305-10										ts i i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										t u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t o i w
361-10										o m m i
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i pː a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a ɴ ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u w
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m i
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i tː o r u
138-10										s i n u
146-10										a r u k u
161-10										t u
171-10										k a w a
182-10										k e m u r i
188-10										t a m a
196-10										t o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e m a i
352-10										ts i k a i
396-10										h u r ui s
401-10										o s u
420-10										o ts i r u
424-10										u t a u
442-10										s i m e ts u k e r u
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m n ɴ n a
49-10										o n n ŋ k
78-10										a b u r a m i u
89-10										k i
130-10										m i r u
