COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
403		h oː r u		h oː r u	h o r u					
104		a s i	a ɕ	a s i	a s i		a s i	a s i		a s i
386						m a tː oː β u			m a tː oː b a	
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
286								m u k oː z u n e	h w i ɕ a	
106						p ɨ s a			h w i ɕ a	
201	h i g u r u s a r i			h i j a i		p i ʃ i			h w iː s a ɴ	
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
432			s u i u		s uː		s uː	s uː		s uː
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
354	ʔ a tɕ i ɕ a r i	a ts u kʲ a	a i tɕ i	a t ui			a tɕ iː	a ts ui	ʔ a ɕ i s a ɴ	a ts ui
23	ʔ a r a ɴ					a r a ŋ				
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
80		t a m a g o	t a m a g o	t a m a g o	t a m a ŋ o		t a m a ŋ o	t a m a g o		t a m a ŋ o
318		k a k a	o k aː h a ɴ	o k aː s a ɴ	o k aː tɕ a ɴ		k a k a			o k aː s a ɴ
-136				n e r u	n e r u		n e r u	n e b u r u		
340	m a ɕ u					m aː s o			m aː ɕ u	
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
433	s i b u r u r i								ʃ i p u j u ɴ	
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
255		tɕ iː t o					tɕ iː t o			
211				eː	eː		eː	eː		iː
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
288			a ɕ	a s i	a s i		a s i			a s i
450			u r e i t a	u r e t a			o r e t a			
184	u a ts ɨ					u m a ts ɨ				
10	ʔʲ a					vː a			ʔʲ aː	
290			t e		t eː				t iː	
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
192		a o kʲ a	a o	a o i	a o i	a u	a w eː	a o i		a o i
158					a ŋ e r u					a ŋ e r u
280	n a g a m u ɴ								n a g a m u ɴ	
123			k uː				k uː	k uː		
256			s u nː e		s u k e n a i			s u k u n a i		s u k u n a i
437					k o w a ŋ a r u					k o w a ŋ a r u
167	θ e d a					t i d a			t iː d a	
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
5					a ɴ t a					a n a t a
418	n o u r i		n uː	n uː	n uː	n u z ɨ	n oː	n oː		n uː
-107			h iː z a				ɸ u z a			
440	ʔ u θ u r u ɕ a		o t o r o sː e s ui				o s o r e r u		ʔ u t u r u s a	
426		k a m a r u		k a m u						
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
45							k o m eː		g u m a s a ɴ	
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
159				j a r u			j a r u	j a r u		
269	ʔ i x i	i k e		i k e			e k e	i k e		
53			o t o k o	o t o k o	o t o k o		o t o k o	o t o k o		o t o k o
54						b ɨ k i d u m			w i k i g a	
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
38					oː k iː	u k u		oː k iː		oː k iː
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
250		h o k u a	h o k a ɴ	h o k a n o	h o k a n o	p u k a n u	h o k a n o	h o k a n o ɴ		h o k a n o
443		s a g e r u		s a g e r u						
113	w a θ a					b a t a			w a t a	
117				k i m o					tɕ i m u	
73	s i s i					s ɨː s ɨ			s i s i	
86			s iː b o							s i pː o
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
287	h a g i	h a g i				k a r a p a dz ɨ				
21	n uː					n a u			n uː	
