COGID	dutch	english	french	german
1439	z ɛ n d ə	s ɛ n d		
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
1240	h iː l	h iː l		
1237	ɛ ŋ k ə l	æ ŋ k l̩		
776	v ə r + d eː l ə			t ai l ə n
798		s n eɪ l		ʃ n ɛ k ə
467	d ʉ n	θ ɪ n		d ʏ n
1002	k l ɛɪ	k l eɪ		
2202	r ɑ m	r æ m		
1286	v ɛ r	f ɑː r		f ɛ r n
2228	h ɑ l s			h a l s
1661	m ɛ l k	m ɪ l k		m ɪ l x
30	l ɛɪ m			l ai m
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
782	w ɛ x			v ɛ k
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
855	l aː x	l əʊ		
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
305	p aː l			pf aː l
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
-1259	d iː n eː	d ɪ n ə r		
232	k oː p ə			k au f ə n
1397	h ɑu d ə			b ə + h a l t ə n
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
300		f əʊ l d		f a l t ə n
186	s x ʉ l t			ʃ ʊ l t
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
2001		l iː f		l au p
1417	l ɛɪ d ə	l iː d		l ai t ə n
1556	x eː w ə			ɡ a f ə n
1177	d iː p	d iː p		t iː f
2111	x r aː v ə			ɡ r aː b ə n
2107	h ɑ r k			h a r k ə
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
303	w ɛ r k	w ɜː k		
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
1681	d ɑ l			t aː l
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
1719	h ɛ k			ɡ ə + h eː ɡ ə
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
1952	d øː r	d ɔː r		t oː r
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
1447	b oː m			b au m
-2121	r ɔ l ə	r əʊ l		r ɔ l ə n
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
293	d ɑ k			d a x
2125	w ɪ k ə l ə			v ɪ k ə l n
677	t ɛ l ə			ts ɛː l ə n
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1565	m eː r	m ɔː r		m eː r
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
642	b ɑu w ə			b au ə n
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
1075	b l aː z ə	b l əʊ		b l aː z ə n
2216	v l øː ɣ ə l			f l yː ɡ ə l
2127	d r aː j ə			d r eː ə n
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
427	w ɑu t			v a l t
762	w ɔ l k			v ɔ l k ə
-2290	s t ɔ f			ʃ t ɔ f
2168	k ɑ m	k əʊ m		k a m
-934	l ɑ m p	l æ m p		l a m p ə
1972	d eː l			t ai l
1212	r oː k			r au x
1389			ʃ o z	z a x ə
1431	d r aː ɣ ə			t r aː ɡ ə n
517	p aː r t			pf eː r t
-1041	r iː v iː r	r ɪ v ə r		
393	k ɑu w ə			k au ə n
-1785	x r aː n	ɡ r eɪ n		
1692	v ɑ l ə	f ɔː l		f a l ə n
1892	x ɪ f			ɡ ɪ f t
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
1851		f l əʊ		f l iː s ə n
2016		f r aɪ	f ʀ i ʀ	
931	k aː r s			k eː r ts ə
2166	b ɔ r s t ə l			b ʏ r s t ə
-306	p ɔ s t	p əʊ s t		
1267	n iː r			n iː r ə
899	l ɑ d ə r	l æ d ə r		l ai t ə r
528	j øː k			j ʊ k ə n
337	k aː p	k eɪ p		
-350	p aː r	p ɛ ə r		p aː r
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
1828	s x œy m			ʃ au m
1179	h uː t	h æ t		h uː t
566	k l ɪ m ə	k l aɪ m		
1274	h aː j			h ai
1472	m ɔ d ə r	m ʌ d		
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
916	t r ɔ x	t r ɔ f		t r oː k
635	v ɛ r v ə			f ɛ r b ə n
268	d ɛɪ	θ aɪ		
847	h oː x	h aɪ		h oː x
2091	b ə + w aː r ə			b ə + v aː r ə n
877	w eː ɣ ə			v iː ɡ ə n
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
-445		f æ m ə l ɪ		f a m iː l iː ə
1199	s l œy j ə r			ʃ l ai ə r
1895		h iː l		h ai l ə n
2271	v ɪ l t	f ɛ l t		f ɪ l ts
27	v l eː s			f l ai ʃ
-2035		k ʌ z n̩		k uː z iː n ə
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1518	s p ɪ ts			ʃ p ɪ ts ə
280	b oː x			b oː ɡ ə n
2253	k ɛ r v ə	k ɑː v		
1317	r ɔ t	r ɔ t n̩		
1264	s x ɪ l ə			ʃ ɛː l ə n
6011	j ʉ l iː		e t a b l	
633	n aː l t	n iː d l̩		n aː d ə l
-1033	b aː j	b eɪ		
874	m ɑ n	əʊ l d + m æ n		
