COGID	dutch	english	french	german
736	v r ɑu w			f r au
1343	k ɪ n t			k ɪ n t
1719	h ɛ k			ɡ ə + h eː ɡ ə
1002	k l ɛɪ	k l eɪ		
320		d aɪ		t oː t
1548	aː d ə m ə			aː t m ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
27	v l eː s			f l ai ʃ
314	d oː d ə			t ɶː t ə n
431	k l ɪ ŋ k			k l ɪ ŋ k ə
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
566	k l ɪ m ə	k l aɪ m		
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
436	h ɑu t			h ɔ l ts
642	b ɑu w ə			b au ə n
684	t ɛɪ t			ts ai t
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
1411	h ɛ b ə	h æ v		h aː b ə n
-1791	r ɛɪ k	r ɪ tʃ		r ai x
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1669	b ɛ r x			b ɛ r k
1565	m eː r	m ɔː r		m eː r
1417	l ɛɪ d ə	l iː d		l ai t ə n
762	w ɔ l k			v ɔ l k ə
2111	x r aː v ə			ɡ r aː b ə n
-1615	oː l iː	ɔ ɪ l		ɶː l
1979	x r ɑ s	ɡ r ɑː s		ɡ r aː s
122	d iː r			t iː r
1952	d øː r	d ɔː r		t oː r
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
899	l ɑ d ə r	l æ d ə r		l ai t ə r
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
1274	h aː j			h ai
1799	k n oː p			k n ɔ pf
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
70	b øː k	b iː tʃ		b uː x ə
1892	x ɪ f			ɡ ɪ f t
672	d eː k ə			d ɛ k ə
2107	h ɑ r k			h a r k ə
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
30	l ɛɪ m			l ai m
1091	uː v ə r			uː f ə r
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
205	ɑ r m + b ɑ n t			a r m + b a n t
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
1630	t ɪ n	t ɪ n		ts ɪ n
758	l ʉ x t			l ʊ f t
885	d eː l ə			au s + t ai l ə n
271		l eɪ z ɪ		l ɛ s ɪ x
778	p ɑ t	p ɑː θ		pf aː t
116	j ɔ ŋ ə			j ʊ ŋ ə
1828	s x œy m			ʃ au m
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
2253	k ɛ r v ə	k ɑː v		
243	d yː r			t ɔy ə r
-2035		k ʌ z n̩		k uː z iː n ə
2277	w ɔ l	w ʊ l		v ɔ l ə
6011	j ʉ l iː		e t a b l	
1286	v ɛ r	f ɑː r		f ɛ r n
1726	v ɛ l t	f iː l d		f ɛ l t
1052	z ɛɪ			z iː
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
100	v r ɑu w			f r au
2216	v l øː ɣ ə l			f l yː ɡ ə l
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
1199	s l œy j ə r			ʃ l ai ə r
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
1848	r ʉ n t			r ɪ n t + f iː
1223	p ɛ d ə l	p æ d l̩		p a d ə l
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
111	k ɪ n t			k ɪ n t
838		s t eɪ	ʀ ɛ s t e	
588	v l ɑ k		p l a	f l a x
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
1020		s w ɔ m p		z ʊ m pf
169	r ɛɪ ɣ ə r			r ai ə r
352	eː r s t ə			eː r s t ə
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
467	d ʉ n	θ ɪ n		d ʏ n
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
2125	w ɪ k ə l ə			v ɪ k ə l n
2105		r eɪ k		r ɛ x ə n
-425	r ɔ ts	r ɔ k		
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
864		s aɪ d		z ai t ə
287	t ɑu w			t au
700	t w aː l f	t w ɛ l v		ts v œ l f
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
1789	b eː d ə l aː r			b ɛ t l ə r
1240	h iː l	h iː l		
1912	s t ɛ r k			ʃ t a r k
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
1191		b uː t	b ɔ t	
1047	b r ɔ n			b r ʊ n ə n
1696	w ɛ r p ə			v ɛ r f ə n
-12	p ɛɪ p	p aɪ p		pf ai f ə
1194	w ɛɪ t	w aɪ d		
995	v l ɛ x t ə			f l ɛ x t ə n
427	w ɑu t			v a l t
184	b ə + t aː l ə			b ə + ts aː l ə n
-2270	r ɛ s t ə			r ɛ s t
713	s ɑ p	s æ p		z a f t
1447	b oː m			b au m
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
300		f əʊ l d		f a l t ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
837	b l ɛɪ v ə			b l ai b ə n
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
2168	k ɑ m	k əʊ m		k a m
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
125	v ɛ t	f æ t		f ɛ t
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1556	x eː w ə			ɡ a f ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1553	h uː s t ə			h ʊ s t ə n
1300	x ɛ r s t			ɡ ɛ r s t ə
816	l oː n			l oː n
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
280	b oː x			b oː ɡ ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
801		f r ɔ ɡ		f r ɔ ʃ
337	k aː p	k eɪ p		
-306	p ɔ s t	p əʊ s t		
1865	x ə + z ɪ x t			g e + z ɪ x t
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
2202	r ɑ m	r æ m		
1144	k aː l			k aː l
2000	b l ɑ t			b l a t
166	v oː ɣ ə l			f oː ɡ ə l
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1948	s l ɔ t			ʃ l ɔ s
2006	p ɔ t	p ɔ t		
162	aː d ə l aː r			aː d l ə r
727	m ɑ n			m a n
1906	z w ɑ k			ʃ v a x
108	m ɛɪ s j ə			m ɛː t x ə n
782	w ɛ x			v ɛ k
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
1267	n iː r			n iː r ə
528	j øː k			j ʊ k ə n
1692	v ɑ l ə	f ɔː l		f a l ə n
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1472	m ɔ d ə r	m ʌ d		
186	s x ʉ l t			ʃ ʊ l t
1065			t y	d uː
7	w oː n ə			v oː n ə n
51		b r ɪ k	b ʀ i k	
268	d ɛɪ	θ aɪ		
721			p ɛ ʀ	eː ə
612	b eː n			b ai n
677	t ɛ l ə			ts ɛː l ə n
-78	p ɛɪ m + b oː m	p aɪ n		
2055	b l ɪ k s ə m			b l ɪ ts
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
-350	p aː r	p ɛ ə r		p aː r
-1021	m uː r ɑ s			m oː r a s t
919	s t uː l			ʃ t uː l
2293	l eː r	l ɛ ð ə r		l eː d ə r
626	w eː v ə	w iː v		v eː b ə n
