COGID	dutch	english	french	german
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
205	ɑ r m + b ɑ n t			a r m + b a n t
1848	r ʉ n t			r ɪ n t + f iː
-346		r iː f		r ɪ f
2166	b ɔ r s t ə l			b ʏ r s t ə
300		f əʊ l d		f a l t ə n
232	k oː p ə			k au f ə n
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
70	b øː k	b iː tʃ		b uː x ə
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
1568	w ɛɪ n ə x			v eː n ɪ x
1237	ɛ ŋ k ə l	æ ŋ k l̩		
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
427	w ɑu t			v a l t
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
1478	b oː d ə m			b oː d ə n
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
1020		s w ɔ m p		z ʊ m pf
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
467	d ʉ n	θ ɪ n		d ʏ n
1617	s x ʉ p			ʃ ʊ p ə
1630	t ɪ n	t ɪ n		ts ɪ n
1799	k n oː p			k n ɔ pf
1417	l ɛɪ d ə	l iː d		l ai t ə n
308	d uː n	d uː		t uː n
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
2125	w ɪ k ə l ə			v ɪ k ə l n
588	v l ɑ k		p l a	f l a x
431	k l ɪ ŋ k			k l ɪ ŋ k ə
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
20	k l ɛɪ n			k l ai n
1181	m ʉ ts			m ʏ ts ə
2208	h ɑ k ə			ts ɛ r + h a k ə n
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1177	d iː p	d iː p		t iː f
111	k ɪ n t			k ɪ n t
885	d eː l ə			au s + t ai l ə n
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1851		f l əʊ		f l iː s ə n
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
-225	p r ɛɪ s	p r aɪ s		p r ai s
319	s t ɛ r v ə			ʃ t ɛ r b ə n
2055	b l ɪ k s ə m			b l ɪ ts
116	j ɔ ŋ ə			j ʊ ŋ ə
700	t w aː l f	t w ɛ l v		ts v œ l f
-12	p ɛɪ p	p aɪ p		pf ai f ə
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1556	x eː w ə			ɡ a f ə n
721			p ɛ ʀ	eː ə
785	w iː l	w iː l		
-1158	b ɑ l	b ɔː l		
1930	b r eː k ə	b r eɪ k		b r ɛ x ə n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
633	n aː l t	n iː d l̩		n aː d ə l
1267	n iː r			n iː r ə
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
1333		n ɪ ə r		n aː ə
1948	s l ɔ t			ʃ l ɔ s
