COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
212-2		ʔ f n																	
244-2		ʔ a r b b ʔ																	
248-2		m m kʼ r																	
293-2		f ə r ə f																	
373-2		kʼ ɨ m a kʼ																	
408-2		b ə r r r																	
414-2		d ə b a kʼ a																	
642-2		n ɨ f dʒ s																	
60-2		n ə f ə s ə																	
115-2		kʼː ə m																	
209-2		s ɨ m ə sː																	
242-2		ʔ a m ɨ s h																	
415-2		dʒ ɨ s a b																	
450-2		dʒ ə r																	
490-2		tʼ ə b ə																	
645-2		kʼ a kʼ																	
160-2		ə r ə kʼ																	
208-2		ʔ ɨ n kʼ kʼ r m																	
378-2		ʔ a n dʒː ə h																	
379-2		dʒ ə tʼ ə ɲː																	
409-2		ʔ ə h ə r a																	
598-2		k kʼ f b ə																	
646-2		ʔ a n m a																	
210-2		d ə k kʼ n r																	
215-2		ʔ a h g b b kː																	
285-2		m ɨ tʼ a d																	
380-2		ʔ a m a																	
412-2		s a h ɨ n																	
496-2		s ə r b ə h b ə b																	
64-2		d a b o																	
251-2		f ɨ kʼ ə																	
294-2		m ɨ kʼ kʼ																	
597-2		ʔ ə m g b g a																	
7-2		ʔ a f dʒː a																	
158-2		kʼ ə m f s																	
296-2		j ə k ə h a																	
375-2		s ə b																	
541-2		kʼ ə kː ɨ n																	
113-2		b m n a																	
252-2		r ə f ə b ə																	
330-2		kʼ ə kʼː d																	
449-2		ʔ a b ə																	
491-2		d ɨ n g ə h																	
545-2		k ɨ h ə																	
596-2		n ə dʒː ə																	
4-2		dʒː dʒ s b ə																	
106-2		m ə tʃ a																	
254-2		dʒ ɨ m a h																	
290-2		ʔ a g ə dʒ ə																	
602-2		m ɨ n																	
2-2		k m kʼː ɨ																	
3-2		k ɨ rː ə																	
213-2		ʔ a r a sː i																	
486-2		n ə tʼ ə kʼ ə																	
10-2		tʼ ɨ kʼ r r																	
152-2		ʔ a o																	
211-2		m ɨ r ɨ m																	
328-2		s ə d ə b ə																	
333-2		m ɨ sː ɨ r																	
334-2		ʔ a m b ə sː a																	
540-2		ə b a																	
109-2		g m n tʃ ə																	
250-2		ʔ ə h ə																	
289-2		kʼː ɨ dʒ																	
326-2		m ə ʔ o																	
154-2		ʔ ə f r r r r																	
247-2		ʔ ɨ n kʼ m r a r i t																	
286-2		tʃ ə g ə r																	
418-2		b ə r b ə r ɨ																	
416-2		kʼ ɨ ʔ																	
455-2		ʔ ə m a																	
456-2		k ə h m ə b b b ə																	
495-2		fː ə h																	
61-3			ə m																
63-3			ʔ a t m m																
107-3			g a m ə kʼ a																
112-3			a b ə r a																
331-3			t ə g kʼ m																
377-3			b ə kʼ kʼ r ə																
381-3			ʔ a t																
417-3			r kʼ z																
451-3			ʃ ə b a b																
454-3			ʔ a t z r																
484-3			ʃ ə l ə m n																
535-3			ʔ a ʃ ə r																
543-3			ʃ ə kʼ b m																
593-3			ʔ a m kʼ ʃ																
640-3			m a t																
1-3			ə b ə r ə m																
65-3			t kʼ b																
163-3			ʃ ə t ə																
212-3			ʔ e t																
244-3			ʔ a r b g l																
248-3			m kʼ b g																
293-3			kʼ ə r ə z																
373-3			kʼ ə m a r																
408-3			b ə r b ə																
414-3			ə b a kʼ l a																
601-3			ʔ ə r b b																
642-3			t ə kʼ g m																
60-3			t ə t ə m ə																
115-3			ʔ ə m a																
209-3			ʃ ə m kʼ m																
242-3			ʔ a m ə ʃ n																
415-3			z ə r a b																
450-3			z ə r																
490-3			t ə b ə ə																
638-3			m ə r e kʼ																
645-3			kʼ a r																
75-3			ʔ a m b z r																
160-3			ə r ə kʼ																
208-3			ʔ a t kʼ kʼ kʼ r tʃ																
214-3			ʔ a b																
218-3			ʔ ə n z t r																
378-3			ʔ a t g ə n																
379-3			z ə t ə																
409-3			g ə b ə r ə																
497-3			n ə t																
598-3			x kʼ r b																
646-3			ʔ a x b																
164-3			b ə z ə m																
210-3			z ə x r ʔ r ə																
215-3			ʔ a t z b ə t																
256-3			n kʼ m a																
285-3			m ə a																
332-3			ʔ ə g b r																
380-3			ʔ ə a																
412-3			m a t ə t																
496-3			kʼ ə r b ə n b ə a																
64-3			a b kʼ																
67-3			kʼ ə r																
169-3			b ə r ə z ə m ə																
251-3			kʼ ə kʼ ə																
461-3			t ə																
547-3			ʔ ə z a g																
597-3			ʔ ə m ə b ə																
655-3			m ɨ ʃ b																
7-3			ʔ a r g a																
158-3			kʼ ə m z ʃ tʃ																
168-3			ʔ ə m a r																
296-3			ʔ ə x ə g																
372-3			kʼ ə n kʼ ə r																
374-3			b ə kʼ kʼ l kʼ																
375-3			m ə b tʃ																
385-3			x ɨ ə n																
411-3			m ə r a r																
500-3			ʔ ə m ɨ r																
6-3			m ə r kʼ a m a																
17-3			ʔ ə x z r																
123-3			ʃ ə m ə m																
252-3			r ə ə b ə																
421-3			b b b ə																
448-3			kʼ ə a m r ə n b ə a																
449-3			ʔ a g ə																
545-3			x ɨ n ə m																
596-3			n ə g ə																
653-3			b ə a ə g																
4-3			g kʼ r b ə																
254-3			g e m g g																
290-3			ʔ a g ə z ə																
339-3			b ə kʼ ə r																
460-3			x ə g a																
489-3			b ə r r b m a																
552-3			z ə																
652-3			ʔ ə n ə x a																
119-3			ʔ a n g a z a																
298-3			x ə g																
340-3			g kʼ n t ə																
458-3			ə n g ə n ə																
459-3			ʔ a ʃ ə b																
607-3			ʔ ə kʼ a																
609-3			ʔ ɨ x a																
647-3			b ə g ə n																
10-3			ɨ kʼ kʼ r																
15-3			ʔ ɨ n ə m																
18-3			n ə kʼ kʼ ʔ ə																
73-3			ə ə r r ə																
76-3			m kʼ ə b a																
110-3			a g a																
121-3			l ɨ kʼ ə																
167-3			g ɨ l ə																
255-3			kʼ kʼ ə n b ə																
297-3			g kʼ n ə r r																
299-3			g kʼ n ə r r																
338-3			b ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə m ə m																
410-3			kʼ a r e a																
540-3			n ə b a																
550-3			g ə n g ɨ r																
153-3			x ə b ə t ə																
219-3			g ə b a l																
250-3			ʔ ə g ə																
301-3			kʼ kʼ a a r a																
74-3			g x ə b ə																
120-3			a n g a																
122-3			kʼ a x a																
220-3			ə x a z																
245-3			kʼ ə kʼ ə r ə																
300-3			x ə n																
341-3			kʼ ə n ə m ə m																
549-3			l ə z a b kʼ g ə x																
610-3			m ɨ r kʼ b r																
118-3			t ə n ə																
221-3			g ə kʼ ə r ə																
420-3			ʔ ə z a a																
455-3			ʔ e m a																
495-3			t e l																
498-3			b ə t ə kʼ ə																
61-4				d ə m															
63-4				d ə a m															
107-4				g a m e r a															
112-4				d a b ə r ə															
331-4				nː a g r s															
377-4				b ə r b r ə															
381-4				d a ə															
417-4				s ə r															
451-4				s ə b ə nː															
454-4				d ə j i s															
484-4				s a d a s nː															
535-4				d a s a s															
543-4				s e r b															
593-4				j a m s s															
640-4				m ə g															
1-4				d a b ə s ə															
65-4				ə b															
163-4				s ə a															
408-4				b ə s a s															
414-4				d ə b ə r ə															
601-4				ʔ ə s r b															
642-4				g a g g s															
60-4				nː ə ə s ə															
115-4				d ə r ə m															
450-4				r ə s															
490-4				ə b g ə															
638-4				s a s g g															
645-4				r ə r															
75-4				d a m b a r															
160-4				ə s ə r															
378-4				d a nː g ə nː															
379-4				r ə ə															
409-4				g e nː ə s ə															
497-4				nː ə nː															
598-4				x r r j															
646-4				d a x b ə															
164-4				b ə x ə															
332-4				d ə g a s															
380-4				d ə g															
412-4				s a j a nː															
64-4				d a b e															
67-4				j a s															
169-4				b a s ə x ə r ə															
461-4				a															
547-4				j a x a j															
597-4				ʔ e m g nː g ə															
655-4				m a r nː															
158-4				r a m s s															
168-4				d a m a s															
372-4				x ə nː g ə s															
374-4				b ə r r x e															
375-4				s ə b															
385-4				j a ə nː															
411-4				nː a s a s															
500-4				ʔ a m a s															
541-4				r a a g															
6-4				m ə r x a m a															
17-4				d ə a r															
330-4				r a d															
421-4				b a r ə															
449-4				d a b ə															
545-4				x a nː ə															
596-4				nː ə g ə															
653-4				b ə a j															
4-4				g r b r ə															
8-4				r a b a m															
106-4				m ə nː ə															
339-4				b ə r a r															
489-4				b ə s r b m m ə															
652-4				ʔ a nː a d m ə															
119-4				ʔ a nː g a a															
340-4				g r n n ə															
458-4				d ə nː g ə ə															
486-4				n ə ɨ ə r ə															
607-4				ʔ ə x j a															
609-4				ʔ a x a															
15-4				ʔ a a															
18-4				nː a ʔ i j ə															
73-4				ə ʔ r s ə															
76-4				m j ə ʃː a															
110-4				d a r a															
121-4				j a x ə															
167-4				g a j ə															
334-4				d ə b a s ə															
342-4				m e nː a															
344-4				r ə ʃː ə m															
410-4				r a s i															
550-4				g ə nː g a r															
612-4				d a s b r															
120-4				d a nː g a															
122-4				r a j a															
341-4				r ə nː ə m ə															
549-4				j ə j a nː b g ə															
610-4				m a r e a r															
61-5					ə m														
63-5					ʔ a dʒː m m														
107-5					g a m ə f a														
112-5					a b ə s a														
331-5					nː ə g r s														
377-5					b ə k k s ə														
381-5					ʔ a														
417-5					r r f														
451-5					s ə b a b														
454-5					ʔ a f f r														
484-5					s ə dː ə s dː														
535-5					ʔ a s ə r														
543-5					s ə s b s														
593-5					dː a m r s														
640-5					m a g														
1-5					ə b ə r ə m														
65-5					ə b														
163-5					s ə ə														
212-5					ʔ ə dː														
244-5					ʔ a r b g l														
248-5					m ə ɲː r														
293-5					f ə r ə f														
373-5					k ə m a k														
408-5					b ə r r r														
414-5					ə b a k l a														
601-5					ʔ ə r b b														
642-5					dː ə f g s														
60-5					nː ə f ə s ə														
115-5					dː ə m a m														
209-5					s ə m r s														
242-5					ʔ a m ə s dː														
415-5					f ə s a b														
450-5					f ə r														
490-5					dʒː ə b ə														
638-5					s ə r ə k														
645-5					k a f														
75-5					ʔ a m b k r														
160-5					ə r ə k														
208-5					ʔ ə nː k k k r a														
214-5					ʔ a b														
218-5					ʔ ə nː f b s														
378-5					ʔ a nː g ə dː														
379-5					f ə ʔ ə														
409-5					g ə b ə r ə														
497-5					dː ə nː														
598-5					dː k k dʒː														
164-5					b ə f ə														
210-5					ə dː r g s ə														
215-5					ʔ a e b b l														
256-5					dː r m a														
285-5					m ə a														
332-5					ʔ ə g r r														
380-5					ʔ ə r a														
496-5					s ə r b ə nː b ə b														
64-5					a b r														
67-5					dː ə r														
169-5					b ə r ə l ə m ə														
251-5					f ə k ə														
294-5					m k r k														
461-5					ə														
547-5					dː ə f a dː														
597-5					m ə m g nː g														
655-5					m ə s dː														
7-5					ʔ a f g a														
168-5					ʔ ə m a r														
296-5					ʔ ə dː ə dː														
372-5					k ə nː f ə r														
374-5					b ə k k l k														
375-5					s ə b														
385-5					dː ə ə dː														
411-5					m ə r r r														
500-5					ʔ ə m ə r														
6-5					m ə s k a m a														
17-5					ʔ ə ə r														
113-5					b r														
123-5					ʃ ə m ə														
252-5					r ə f ə b ə														
421-5					b ə s ə														
448-5					k ə a m r ə nː b ə l														
449-5					ʔ a s ə														
545-5					dː ə nː ə m														
596-5					nː ə g ə														
653-5					b ə ə dː														
4-5					g f s b ə														
8-5					k ə b ə k														
290-5					ʔ a g ə f ə														
339-5					b ə k ə s														
460-5					dː ə g a														
489-5					b ə r f b m a														
552-5					f ə														
602-5					m ə dː														
652-5					ʔ ə nː ə dː m														
3-5					f ə r ə														
119-5					ʔ a nː g a a														
298-5					dː ə dː ə														
340-5					g r nː nː ə														
458-5					ə nː g ə dː ə														
459-5					ʔ a s ə b														
486-5					nː ə dʒː ə k ə m														
607-5					ʔ ə dː dː a														
609-5					ʔ ə g a														
647-5					dː ə dː ə g														
15-5					ʔ ə nː ə m														
18-5					nː ə k k ə														
73-5					ə f ə r r m														
76-5					m dː ə r a														
110-5					a r a														
121-5					dː ə k ə														
152-5					ʔ a k														
167-5					g ə ʔ ə														
255-5					k k ə nː f ə														
297-5					g ə nː ə s s														
299-5					g ə nː ə s s														
334-5					ʔ a m b ə dʒː a														
338-5					m ə m a s														
342-5					m e nː a														
344-5					k ə s ə m														
410-5					k a r e a														
550-5					g ə nː g b s														
612-5					ʔ a r b b														
219-5					g ə k a l														
250-5					m ə dː ə														
301-5					k ə a s a														
74-5					g dː ə k ə														
120-5					a nː g a														
220-5					ə dː a f														
245-5					k ə m ə r ə														
300-5					dː ə nː														
341-5					k ə nː ə m ə m														
549-5					dː ə dː a m k g														
643-5					g r r														
118-5					ə nː ə														
420-5					ʔ ə f a a														
455-5					ʔ e m a														
495-5					e l														
61-6						d ə m													
63-6						ʔ ə ɨ m													
107-6						g ɨ m ə kʼ ə													
112-6						d ə b ə s ə													
331-6						n ɨ g r s													
377-6						b ə r gː r ə													
381-6						ʔ ə d													
417-6						r r z													
451-6						s ə b ə ħ													
454-6						ʔ ə f f r r													
484-6						s ɨ ħ ɨ s ħ													
535-6						ʔ ə s ɨ r													
543-6						s o s ħ													
593-6						f ə m r s													
640-6						m ə n													
1-6						d ə b ə r ə m													
163-6						s ə ə													
212-6						ʔ e n													
244-6						ʔ ə r b a ħ													
248-6						m ɨ kʼ r ʔ													
293-6						f ə r ə z													
373-6						r ɨ m ə kʼ													
408-6						b ə r r r													
601-6						ʔ ə r b b													
642-6						n ɨ f gː s													
60-6						n ə f ə s ə													
115-6						l ə r ə m													
242-6						ʔ ə m ɨ s ħ													
415-6						z ɨ s ə b													
450-6						z ə r ə													
490-6						ə b ə ə													
638-6						s ɨ r ə r													
645-6						r ə kʼ													
75-6						ʔ ə m b gː r													
208-6						ʔ ɨ n r ʔ r r													
214-6						ʔ ə b ə													
218-6						ʔ ɨ z gː n r													
409-6						g a ħ ə r ə													
497-6						ħ ə n ə													
598-6						k e kʼ ħ ə													
646-6						ʔ ə n ə ə													
215-6						ʔ ɨ gː b ə ħ													
256-6						ħ a b ə													
294-6						m e r ə ə													
655-6						m ɨ s ħ													
158-6						r ə m f s													
372-6						k ə n f ə r													
375-6						s ə b													
411-6						ħ ə r r s o													
500-6						ʔ ɨ m ɨ r													
541-6						r ə ɨ n													
113-6						b ɨ n ə													
252-6						r ə f ə b ə m													
330-6						r ə l d													
448-6						kʼ ə ɨ ħ r ə n b ə ħ													
106-6						m ə s ə													
290-6						ʔ ə gː ə z ə													
460-6						f f g ħ													
552-6						z ɨ													
602-6						m ɨ n													
2-6						ʔ ɨ lː ɨ m													
298-6						ħ ə ħ ə													
486-6						n ə ai̯ ə r ə m													
211-6						m ɨ r ə t													
333-6						m ɨ s ɨ r													
334-6						ʔ ə m b ə s ə													
612-6						ʔ ə r b b													
289-6						l ɨ bː													
326-6						m ə ħ o													
594-6						g ɨ z													
154-6						f ə f ə r ə													
286-6						s ə g ə r													
418-6						b ə r b ə r e													
615-6						m ai̯													
288-6						r ə ʔ a s													
5-6						g ə b s													
61-7							ʃ ə												
63-7							w a tʼ ʃ ə												
107-7							g a ə e k a												
112-7							a k ʃ s a												
331-7							g ʃ g k s												
377-7							k e k k k												
381-7							w a ə												
417-7							s k z												
451-7							s ʃ k a g												
454-7							w a tʼ z s												
484-7							s ʃ ʃ s g												
535-7							w a s ʃ s												
543-7							s e s s s												
593-7							w a ə k s												
640-7							ə ʃ g												
1-7							ʃ k ʃ s ʃ ə												
65-7							k g												
163-7							s ʃ ʃ ə												
212-7							w z g												
244-7							w a s g g g												
248-7							ə k k a ɨ												
293-7							k ʃ s ʃ z												
373-7							k ʃ ə a k												
408-7							k e s a ə												
414-7							ʃ k a k a												
601-7							w ʃ s k k												
642-7							g ʃ k g s ə												
60-7							g ʃ k ʃ s ʃ ə												
115-7							k ʃ s ɨ												
209-7							s ʃ ə k s												
242-7							w a ə ʃ s s												
415-7							z ʃ s a ə ə												
450-7							z ʃ s												
490-7							e k ʃ												
638-7							s ʃ s ʃ ə												
645-7							k a k												
75-7							w a ə k z s												
160-7							ʃ s ʃ k												
208-7							w ʃ g k k k s												
214-7							w a k												
218-7							w ʃ z s k												
378-7							w a g g ʃ g												
379-7							z ʃ tʼ ʃ g												
409-7							g ʃ s ʃ s												
497-7							g ʃ g												
598-7							w k z g												
646-7							w a x g												
164-7							k ʃ k ʃ ə												
210-7							ʃ x k g k												
215-7							w a tʼ z g e s												
256-7							g k ə a												
285-7							ə ʃ a ə												
332-7							w ʃ g s s												
380-7							w ʃ ə a												
412-7							s a ʃ g												
496-7							s ʃ s s ʃ g k g												
64-7							a k ə ə												
67-7							w ʃ s												
169-7							g ʃ z ʃ z ʃ z												
251-7							k ʃ k												
294-7							ə k k k												
461-7							tʼ ʃ ə												
547-7							w ʃ z a g												
597-7							w e s ʃ g ʃ												
655-7							ə ʃ s g ə												
7-7							w a k g a ə												
158-7							k ʃ ə z s ə												
168-7							w ʃ ə a s												
296-7							g ʃ w k g												
372-7							w ʃ g k ʃ s												
374-7							k e k ə x ə ə												
385-7							w z tʼ ʃ g												
411-7							g ʃ s a s ə												
500-7							w ʃ ə s s												
6-7							ə ʃ k k a ə a												
17-7							w ʃ x z s												
123-7							s ʃ ə ʃ ə												
252-7							s ʃ x ʃ k ʃ												
421-7							k ʃ k ʃ												
448-7							k ʃ a g s n k j a												
449-7							g a ə ʃ ə												
491-7							z g ʃ s												
545-7							x ʃ g ə ə												
596-7							g ʃ g ʃ												
653-7							k ʃ a ʃ g												
8-7							k ʃ k ʃ a ə ə												
254-7							z ə g g ə												
290-7							w a g ʃ z ʃ ə												
460-7							x ʃ g a												
489-7							k k s s k ə ə												
552-7							z ʃ ə												
652-7							w ʃ g ʃ x												
3-7							w ʃ s ʃ ə												
119-7							g a g g a z a												
298-7							w ʃ g												
340-7							g k ʃ z ʃ												
458-7							ʃ g g ʃ ʃ												
459-7							w a s ə ə												
486-7							g ʃ tʼ ʃ k ʃ ə												
607-7							g ʃ k w a												
609-7							g ʃ x a												
10-7							tʼ ʃ k k s ə												
15-7							g z ʃ ə ə												
18-7							g ʃ k z g												
73-7							ʃ x k k j												
76-7							ə w j s a												
110-7							a g a ə												
121-7							g z k ʃ												
152-7							w a ə ə												
167-7							g z g ʃ												
255-7							k k ʃ n k												
297-7							g k ʃ k k												
299-7							g k ʃ k k												
338-7							g ʃ ə ʃ k ə												
342-7							ə e n a												
344-7							k ʃ s ʃ ə												
410-7							k a s z ə												
540-7							e k a ə												
550-7							g ʃ n z z s												
153-7							w e w e tʼ e n												
219-7							g ʃ k a g												
250-7							s ʃ w e ə												
301-7							k k a ʃ s a												
326-7							ə ʃ s ə g												
74-7							g w ʃ k ʃ ə												
120-7							a g g a ə												
122-7							k a w a												
220-7							ʃ w a z												
245-7							k ʃ k ʃ s j												
300-7							x ɨ n												
341-7							k ʃ n ʃ ə ʃ ə												
549-7							g ʃ z a g k g ə												
610-7							ə ɨ s k a s												
643-7							g e ə												
118-7							z ʃ g ʃ ə												
221-7							g ʃ k ʃ s ʃ												
420-7							g ə z a a g												
455-7							x e ə a												
495-7							a e g ə												
61-8								ə m											
63-8								ʔ a tʼ ə m											
107-8								dʒ a m ə b a											
112-8								a b ə r a											
331-8								n ə dʒ mː s											
377-8								b ə kʼ kʼ r ə											
381-8								ʔ a											
417-8								r ə z											
451-8								s ə b a g											
454-8								ʔ a h ɨ r											
484-8								s ə ə s h											
535-8								w a s ə r											
543-8								s ə s s s											
593-8								w a m kʼ s											
640-8								m ə dʒ											
1-8								ə b ə r ə m											
65-8								ə b											
163-8								s ə ə											
212-8								w ɨ s											
244-8								w a r b ʔ l											
248-8								m ə b a											
293-8								kʼ ə r ə z											
373-8								kʼ ə m a r											
408-8								b ə r a ə											
414-8								ə b a kʼ l a											
601-8								ʔ ə r b b											
642-8								tʼ ə kʼ dʒ s											
60-8								n ə z ə s ə											
115-8								ʔ ə r a m											
209-8								s ə mː b s											
242-8								ʔ a mː ə s s											
415-8								z ə s a b											
450-8								z ə r											
490-8								ə b ə ə											
638-8								s ə r ə											
645-8								kʼ a r											
75-8								ʔ a m b z r											
160-8								ə r ə kʼ											
208-8								ʔ a n kʼ kʼ r ə											
214-8								w a b											
218-8								w ə b z s r											
378-8								ʔ a n dʒ ə h											
379-8								h ə tʼ ə											
409-8								dʒ ə s ə r ə											
497-8								h ə n											
598-8								w kʼ r h											
646-8								w a dʒ b											
164-8								b ə z ə m											
210-8								ə r ʔ r ə											
215-8								ʔ a tʼ z b ə l											
256-8								h mː a											
285-8								m ə a											
332-8								ʔ ə dʒ b r											
380-8								w ə a											
412-8								s a h ə n											
496-8								s ə r b ə n b ə n											
64-8								a b ə											
67-8								w ə r											
169-8								b ə r ə z ə m ə											
251-8								kʼ ə kʼ ə											
294-8								m kʼ kʼ kʼ											
461-8								tʼ a											
547-8								w ə z a h											
597-8								ʔ ə m dʒ b ə											
655-8								mː ɨ ʃ h											
7-8								ʔ a l dʒ a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ə mː a r											
296-8								ʔ ə w ə g											
374-8								b ə kʼ kʼ l ə											
385-8								w ə tʼ ə h											
500-8								ʔ ə m ɨ r											
6-8								m ə r kʼ a mː a											
17-8								ʔ ə ɨ r											
123-8								ʃ ə m ə											
252-8								r ə ə b ə											
421-8								b ə b ə											
448-8								kʼ ə a m r ə n b ə a											
449-8								ʔ a b ə											
545-8								w ə n ə m											
596-8								n ə dʒ ə											
653-8								b ə t ə h											
4-8								dʒ kʼ s b ə											
8-8								kʼ ə b ə t kʼ											
254-8								dʒ ɨ m g g											
290-8								w a dʒ ə z ə											
339-8								b ə kʼ ə r											
460-8								w ɨ dʒ a											
489-8								b kʼ r r b mː m a											
552-8								z ɨ											
652-8								ʔ ə n ə dʒ ə											
3-8								w ɨ s ə											
119-8								ʔ a n g a z a											
298-8								w ə h ə											
340-8								g b ə n ə											
458-8								ə n g ə ə											
459-8								w a s ə b											
607-8								ʔ ə w a											
609-8								ʔ ɨ dʒ a											
10-8								ə kʼ kʼ r											
15-8								ʔ a ə m											
18-8								n ə kʼ i j ə											
73-8								ə ə r r ə											
76-8								mː w ə s a											
121-8								t a kʼ ə											
167-8								g a h ə											
255-8								kʼ kʼ ə n b ə											
297-8								g ə n ə r r											
299-8								g ə n ə r r											
338-8								mː ə m a r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e											
540-8								n e b a											
550-8								dʒ ə n dʒ b r											
219-8								g ə b a l											
250-8								ʔ ə a ə											
301-8								kʼ ə t ə r a											
74-8								g w ə b ə											
120-8								a n g a											
122-8								kʼ a w a											
220-8								ə w a z											
245-8								kʼ ə r ə r ə											
300-8								w a n											
341-8								kʼ ə n ə m ə m											
549-8								h ə h a n kʼ kʼ ə											
610-8								mː ə r kʼ a r											
643-8								dʒ ə											
118-8								h ə n ə											
221-8								dʒ ə kʼ ə r ə											
420-8								ʔ ə z a a											
455-8								ʔ e m a											
495-8								h e h											
498-8								b ə h ə kʼ ə											
61-9									d ə m										
63-9									ʔ a tʼ ə m										
107-9									g a m ə b a										
112-9									d a b ə s a										
331-9									ɲ ə g g s										
377-9									b ə b b r ə										
381-9									ʔ a ə										
417-9									r ə z										
451-9									s ə b a b										
454-9									ʔ a g z r										
484-9									s z z s ɲ										
535-9									ʔ a s z r										
543-9									s ə s b s										
593-9									ʔ a m ə s										
640-9									m a ɲ										
1-9									d ə b ə r ə										
65-9									ə b										
163-9									s ə ə										
212-9									ʔ z s										
244-9									ʔ a r b a w										
248-9									m ə b a										
293-9									x ə r ə z										
373-9									r ə m a r										
408-9									b ə r a ə										
414-9									d ə b a x ə a										
601-9									ʔ ə r b b										
642-9									ʔ ə x g s										
60-9									ɲ ə x ə s ə										
209-9									s ə m b ɲ										
242-9									ʔ a m z s ɲ										
415-9									z ə s a b										
490-9									ə b g ə										
