COGID	dutch	english	french	german
-934	l ɑ m p	l æ m p		l a m p ə
-306	p ɔ s t	p əʊ s t		
1872	w ɑ ŋ			v a ŋ ə
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
1758	m œy s	m aʊ z		m au s
685		t aɪ m	t ɑ̃	
240	v ə r + k oː p ə			f ɛ r + k au f ə n
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1861	s x eː d ə l			ʃ ɛː d ə l
1305	v l oː	f l iː		f l oː
184	b ə + t aː l ə			b ə + ts aː l ə n
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
1617	s x ʉ p			ʃ ʊ p ə
-36	s uː p	s uː p		z ʊ p ə
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
635	v ɛ r v ə			f ɛ r b ə n
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
135	x l ɛɪ d ə	s l aɪ d		ɡ l ai t ə n
576	z uː k ə	s iː k		z uː x ə n
659	b oː d ə m	b ɔ t ə m		b oː d ə n
293	d ɑ k			d a x
528	j øː k			j ʊ k ə n
566	k l ɪ m ə	k l aɪ m		
874	m ɑ n	əʊ l d + m æ n		
1024	aː d ə r			aː d ə r
1091	uː v ə r			uː f ə r
62	m ʉ x	m ɪ dʒ		m ʏ k ə
1199	s l œy j ə r			ʃ l ai ə r
785	w iː l	w iː l		
1760	r ɑ t	r æ t	ʀ a	
1553	h uː s t ə			h ʊ s t ə n
908	w ɑ s ə	w ɔ ʃ		v a ʃ ə n
1644	x iː t ə			ɡ iː s ə n
947	l eː v ə r	l ɪ v ə r		l eː b ə r
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
1562	v eː l			f iː l
814	k r aː j	k r əʊ		k r ɛː ə
276	l ɑ m	l ɑː m eɪ		l aː m
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
207	r ɛɪ p	r aɪ p		r ai f
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
1333		n ɪ ə r		n aː ə
758	l ʉ x t			l ʊ f t
2094		ʃ ʌ v l̩		ʃ au f ə l
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
-2284	p l aː ts	p l eɪ s		p l a ts
2105		r eɪ k		r ɛ x ə n
1571	m eː n ə x t ə			m ɛ ŋ ə
2199	k ɑ l f	k ɑː f		k a l p
1839	w ɛ + ɣ aː n	ɡ əʊ + aʊ t		au s + ɡ eː ə n
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
314	d oː d ə			t ɶː t ə n
864		s aɪ d		z ai t ə
1811	b l uː t	b l ʌ d		b l uː t
2111	x r aː v ə			ɡ r aː b ə n
590	s ɔ k	s ɔ k		
2228	h ɑ l s			h a l s
125	v ɛ t	f æ t		f ɛ t
1181	m ʉ ts			m ʏ ts ə
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
850	t ɔ p	t ɔ p		
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
1608	b ɔ r s t			b r ʊ s t
320		d aɪ		t oː t
1020		s w ɔ m p		z ʊ m pf
-588	p l ɑ t			p l a t
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
27	v l eː s			f l ai ʃ
-2035		k ʌ z n̩		k uː z iː n ə
287	t ɑu w			t au
2024	p ɑ n	p æ n		pf a n ə
268	d ɛɪ	θ aɪ		
1952	d øː r	d ɔː r		t oː r
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
-2260	p l ɑ n t ə	p l ɑː n t		pf l a n ts ə n
1321	k ɔ p	k ʌ p	k u p	
1836	k ɑ l m	k ɑː m		
646	l ɔ ŋ	l ʌ ŋ		l ʊ ŋ ə
1620	v ɪ n	f ɪ n		f ɪ n ə
2065	r eː ɣ ə m + b oː x	r eɪ n + b əʊ		r eː ɡ ə n + b oː ɡ ə n
1681	d ɑ l			t aː l
70	b øː k	b iː tʃ		b uː x ə
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
1568	w ɛɪ n ə x			v eː n ɪ x
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
2202	r ɑ m	r æ m		
1002	k l ɛɪ	k l eɪ		
323	l eː v ə	ə + l aɪ v		l eː b ə n
51		b r ɪ k	b ʀ i k	
1661	m ɛ l k	m ɪ l k		m ɪ l x
-12	p ɛɪ p	p aɪ p		pf ai f ə
778	p ɑ t	p ɑː θ		pf aː t
1282	w ɑ l v ɪ s	w eɪ l		v aː l
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
1961	d r oː m ə	d r iː m		t r ɔy m ə n
1696	w ɛ r p ə			v ɛ r f ə n
-225	p r ɛɪ s	p r aɪ s		p r ai s
736	v r ɑu w			f r au
1810	h œy t	h aɪ d		h au t
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
638	m aː l ə			m aː l ə n
1439	z ɛ n d ə	s ɛ n d		
1307	n eː t	n ɪ t		n ɪ s ə
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
1532	k n eː d ə	n iː d		k n eː t ə n
1648	s m eː d ə			ʃ m iː d ə n
1193	b r eː t			b r ai t
20	k l ɛɪ n			k l ai n
-445		f æ m ə l ɪ		f a m iː l iː ə
474	d ɪ k	θ ɪ k		d ɪ k
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
1638	k oː p ə r	k ɔ p ə r		
657	h aː m ə r	h æ m ə r		h a m ə r
727	m ɑ n			m a n
1401		ɡ r ɑː s p		ɡ r ai f ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
1518	s p ɪ ts			ʃ p ɪ ts ə
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
1317	r ɔ t	r ɔ t n̩		
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
1542	b r aː k ə			ɛ r + b r ɛ x ə n
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
-350	p aː r	p ɛ ə r		p aː r
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
798		s n eɪ l		ʃ n ɛ k ə
716		b ɑː k		b ɔ r k ə
2049	m aː n	m uː n		m oː n t
1799	k n oː p			k n ɔ pf
1472	m ɔ d ə r	m ʌ d		
-1785	x r aː n	ɡ r eɪ n		
2208	h ɑ k ə			ts ɛ r + h a k ə n
1895		h iː l		h ai l ə n
127	v eː			v iː
-73	m ʉ s k iː t	m ə s k iː t əʊ		m ɔ s k iː t oː
2277	w ɔ l	w ʊ l		v ɔ l ə
3	h ɔ f			h oː f
1989	h oː j	h eɪ		h ɔy
931	k aː r s			k eː r ts ə
2216	v l øː ɣ ə l			f l yː ɡ ə l
2006	p ɔ t	p ɔ t		
816	l oː n			l oː n
1851		f l əʊ		f l iː s ə n
1066	j ɛɪ	j uː		
919	s t uː l			ʃ t uː l
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1892	x ɪ f			ɡ ɪ f t
1726	v ɛ l t	f iː l d		f ɛ l t
2038	n ɪ x t			n ɪ x t ə
1204	v iː r + k ɑ n t			f iː r + ɛ k
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
169	r ɛɪ ɣ ə r			r ai ə r
1065			t y	d uː
256	n aː k t	n eɪ k ɪ d		n a k t
1179	h uː t	h æ t		h uː t
2168	k ɑ m	k əʊ m		k a m
612	b eː n			b ai n
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
1478	b oː d ə m			b oː d ə n
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
-346		r iː f		r ɪ f
1212	r oː k			r au x
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
801		f r ɔ ɡ		f r ɔ ʃ
2141	h ɛ n	h ɛ n		h uː n
1906	z w ɑ k			ʃ v a x
2159	k r ɔ p			k r ɔ pf
347	t w eː d ə			ts v ai t ə
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
243	d yː r			t ɔy ə r
296	b œy ɣ ə			b ɔy ɡ ə n
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
305	p aː l			pf aː l
111	k ɪ n t			k ɪ n t
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1267	n iː r			n iː r ə
1411	h ɛ b ə	h æ v		h aː b ə n
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
319	s t ɛ r v ə			ʃ t ɛ r b ə n
1188	n ɑu w	n æ r əʊ		
782	w ɛ x			v ɛ k
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
1431	d r aː ɣ ə			t r aː ɡ ə n
1211	v yː r	f aɪ ə r		f ɔy ə r
2293	l eː r	l ɛ ð ə r		l eː d ə r
1300	x ɛ r s t			ɡ ɛ r s t ə
164	x iː r			ɡ ai ə r
1821	r ʉ x			r ʏ k ə n
630	v ɑ ŋ ə			f a ŋ ə n
1191		b uː t	b ɔ t	
260	m uː			m yː d ə
2055	b l ɪ k s ə m			b l ɪ ts
