COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
442-5					h oː m											
368-5					ɗ j a ŋ											
1778-5					əː e ʔ											
957-5					a a əː											
1704-5					ʔ i ʔ											
304-5					j e m											
1796-5					dʑ a ŋ											
720-5					dʱ a h											
287-5					k j əː b											
321-5					k əː h											
206-5					ɗ b ʔ											
1950-5					ʔ k ei̯											
665-5					oː a n											
703-5					a ɔ ʔ											
1290-5					m ɨː											
1391-5					k e t											
269-5					k e t											
855-5					dʑ a a											
2078-5					s i n											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a a											
737-5					əː a dʱ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ uː ʔ										
2163-6						k uː r										
2181-6						nʰ a m										
2060-6						ʔ aː m										
410-6						ɗ aː										
1841-6						m o										
2017-6						h i										
1004-6						a aː										
614-6						p o h										
686-6						p a i										
88-6						k a ʔ										
872-6						nʰ ɨː ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						p ɨː p										
594-6						k aː										
1759-6						h a ɲ										
805-6						k iː ŋ										
756-6						h ɨː ʔ										
1201-6						m k ʔ										
2042-6						ʔ aː										
1968-6						ɗ a ʔ										
2000-6						d aː ŋ										
17-6						i e d										
4-6						əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						p r j a ŋ										
1687-6						h uː r										
123-6						aː m										
1652-6						dʑ iː ŋ										
576-6						ŋ iː r										
1738-6						ɗ a k										
442-6						h oː m										
368-6						ɗ j a ŋ										
1778-6						p e d										
957-6						nʰ a j										
1704-6						ʔ i ʔ										
304-6						j e m										
1796-6						dʑ a ŋ										
720-6						d iː h										
287-6						k j iː p										
321-6						əː əː h										
206-6						ɗ o ʔ										
1950-6						ʔ k iː										
665-6						oː a										
703-6						nʰ o ʔ										
1290-6						m aː										
1391-6						k e t										
269-6						k e d										
855-6						dʑ a nʰ										
2078-6						s i n										
2213-6						m iː										
1858-6						s a										
1151-6						k j a r										
737-6						j a d										
1859-7							ŋ ai̯									
175-7							k a									
241-7							ʔ uː ʔ									
2163-7							ai̯ uː									
2181-7							n a m									
2060-7							ʔ ai̯ m									
410-7							t aːi̯									
1841-7							m o									
2017-7							h i									
1004-7							l aː									
614-7							p o h									
686-7							p l i									
88-7							k ai̯ k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p ə p									
594-7							k aː									
1759-7							h a n									
805-7							k iː n									
756-7							h ɨ k									
1201-7							m ɔː d									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							k aː ŋ									
17-7							v a a									
4-7							f m									
788-7							t ai̯									
1219-7							h iː m									
141-7							ʔ aː ŋ									
541-7							p p j a ŋ									
1687-7							h uː									
123-7							aː m									
1652-7							dʑ iː n									
576-7							ŋ ai̯									
1738-7							t a k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							p a a									
957-7							n a ɔː									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							dʑ ɔ ŋ									
720-7							d ai̯ h									
287-7							k j ɔː									
321-7							k o h									
206-7							t o k									
1950-7							ʔ ɔː ai̯									
665-7							ɔː n									
703-7							n o k									
1290-7							m aːi̯									
1391-7							k a d									
269-7							k a d									
855-7							dʑ a n									
2078-7							s i									
2213-7							m ai̯									
1858-7							s a									
1151-7							k j a									
737-7							p p d									
1859-8								ŋ ai̯								
175-8								g a								
241-8								ʔ uː ʔ								
2163-8								kʰ uː n								
2181-8								n a m								
2060-8								ʔ iː m								
410-8								ɗ aːi̯								
1841-8								m								
2017-8								h ei̯								
1004-8								l aː								
614-8								ɓ o h								
686-8								ɓ l ei̯								
88-8								g a k								
872-8								n ɨː ŋ								
1891-8								ɗ aː								
68-8								s iː m								
631-8								ɓ t b								
594-8								g aː								
1759-8								h a ɲ								
805-8								g iː ŋ								
756-8								h uːi̯ ŋ								
1201-8								m ɔː ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								g aː ŋ								
17-8								v a t								
4-8								f m								
788-8								ɗ ai̯								
1219-8								h iː m								
141-8								ʔ aː ŋ								
541-8								ɓ r j a ŋ								
1687-8								h uː n								
123-8								aː m								
1652-8								tɕ iː ŋ								
576-8								ŋ a								
1738-8								ɗ a g								
442-8								h ɔː m								
368-8								ɗ j a ŋ								
1778-8								p a t								
957-8								n a p								
1704-8								ʔ ei̯ ʔ								
304-8								j a m								
1796-8								tɕ a ŋ								
720-8								t iː h								
287-8								g u p b								
321-8								g o h								
206-8								ɗ o k								
1950-8								ʔ ɔː								
665-8								ɔː a n								
703-8								n o ʔ								
1290-8								m aːi̯								
1391-8								g aː ʔ								
269-8								g a t								
855-8								tɕ a n								
2078-8								s ei̯								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p j t								
1859-9									ŋ iːu̯							
175-9									k a							
241-9									ʔ ui̯ ʔ							
2163-9									kʰ ui̯ n							
2181-9									n a m							
2060-9									ʔ ui̯ m							
410-9									ɗ aːi̯							
1841-9									m a							
2017-9									h iː							
1004-9									l ɛː							
614-9									b o h							
686-9									b l iː							
88-9									g a ʔ							
872-9									n aːi̯ ŋ							
1891-9									ɗ ɛː							
68-9									s iː m							
631-9									b ɨː r							
594-9									k ɛː							
1759-9									h a n							
805-9									k iː ŋ							
756-9									h a k							
1201-9									m ɔː ʔ							
2042-9									ʔ ɛː							
1968-9									ɗ a ʔ							
2000-9									d ɛː ŋ							
17-9									v a d							
4-9									ɨː m							
788-9									ɗ iːu̯							
1219-9									a iː m							
141-9									ʔ ɛː ŋ							
541-9									b r j ŋ ŋ							
1687-9									h ui̯ n							
123-9									ɛː m							
1652-9									tɕ iː n							
576-9									ŋ a r							
1738-9									ɗ ɛ k							
442-9									h ɔː m							
368-9									ɗ j ŋ ŋ							
1778-9									b a d							
957-9									n a iː							
1704-9									ʔ iː ʔ							
304-9									j a m							
1796-9									tɕ a ŋ							
720-9									d kʰ h							
287-9									k ə p b							
321-9									k ə h							
206-9									ɗ o k							
1950-9									ʔ k							
665-9									ɔ n n							
703-9									n o ʔ							
1290-9									m aːi̯							
1391-9									k ɛ d							
269-9									k a d							
855-9									tɕ a n							
2078-9									s iː							
2213-9									m iːu̯							
1858-9									s a							
1151-9									k j a n							
737-9									b b d							
1859-10										ŋ iː						
175-10										kʰ a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										a ɔ m						
2060-10										ʔ b m						
410-10										ɗ ɛː						
1841-10										m u						
2017-10										h e						
1004-10										ɔː aː						
614-10										b ɔː h						
686-10										b l e						
88-10										k ɔ ʔ						
872-10										a ɨː ŋ						
1891-10										ɗ aː						
68-10										s e m						
631-10										b ɨː b						
594-10										k aː						
1759-10										h ɔ ŋ						
805-10										k i ŋ						
756-10										h ɨː ʔ						
1201-10										m kʰ r̥						
2042-10										ʔ aː r						
1968-10										ɗ ɔ ʔ						
2000-10										ɔː aː ŋ						
17-10										b ɔ ɗ						
4-10										ə m						
788-10										ɗ iː						
1219-10										h e m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										aː m						
1652-10										dʑ i ŋ						
576-10										ŋ iː r						
1738-10										ɗ ɔ kʰ						
442-10										h ɔː m						
368-10										ɗ j a ŋ						
1778-10										b ɔ ɗ						
957-10										a ɔ b						
1704-10										ʔ e ʔ						
304-10										j ɛ m						
1796-10										dʑ a ŋ						
720-10										d iː h						
287-10										kʰ ə b b						
321-10										k ə h						
206-10										ɗ ɔː ʔ						
1950-10										ʔ kʰ iː						
665-10										ɔː a a						
703-10										a ɔː ʔ						
1290-10										m ɛː						
1391-10										kʰ ɔ d						
269-10										k ɔ d						
855-10										dʑ ɔ a						
2078-10										s e n						
2213-10										m iː						
1858-10										s a						
1151-10										k j a a						
737-10										b r iː						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ uː ʔ					
2163-11											iː uː r					
2181-11											n a m					
2060-11											ʔ ai̯ m					
410-11											t aːi̯					
1841-11											m aː					
2017-11											h ɔi̯					
1004-11											l aː					
614-11											b o h					
686-11											b l ɔi̯					
88-11											k ai̯ n ʔ					
872-11											n ɨ ŋ					
1891-11											t aː					
68-11											s iː m					
631-11											b ai̯ r					
594-11											k aː					
1759-11											h a n					
805-11											k iː n					
756-11											h ɨ k					
1201-11											m uː ʔ ʔ					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											d aː ŋ					
17-11											v a a					
4-11											ɔː m					
788-11											t ai̯					
1219-11											h iː m					
141-11											ʔ aː ŋ					
541-11											b r ə h ŋ					
1687-11											h uː r					
123-11											aː m					
1652-11											dʑ ə n					
576-11											ŋ ai̯ r					
1738-11											t a k					
442-11											h o m					
368-11											aː ə h ŋ					
1778-11											p a a					
957-11											n a iː					
1704-11											ʔ iː ʔ					
304-11											ə a m					
1796-11											dʑ ɔ ŋ					
720-11											d u h					
287-11											k ə ui̯ b					
321-11											k o h					
206-11											t aː n					
1950-11											ʔ ɔː ai̯					
665-11											ɔː a					
703-11											n o n					
1290-11											m aːi̯					
1391-11											k a d					
269-11											k a d ʔ					
855-11											dʑ a n					
2078-11											s i					
2213-11											m ai̯					
1858-11											s a					
1151-11											k ə h n					
737-11											iː ə d					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ u				
2163-12												kʰ u n				
2181-12												n ă m				
2060-12												ʔ u m				
410-12												d ai̯				
1841-12												m u				
2017-12												h e				
1004-12												l ui̯				
614-12												b ou̯ h				
686-12												b l e				
88-12												g au̯ ʔ				
872-12												n ɨ ŋ				
1891-12												d ui̯				
68-12												s i m				
631-12												b ɛ r				
594-12												g ui̯				
1759-12												h ă ɲ				
805-12												g a ɲ				
756-12												h ɨ ʔ				
1201-12												m kʰ ʔ				
2042-12												ʔ ui̯				
1968-12												d ă ʔ				
2000-12												t ui̯ ŋ				
17-12												v ă t				
4-12												ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ui̯ ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ui̯ m				
1652-12												c ɛ ɲ				
576-12												ŋ au̯				
1738-12												d ă g				
442-12												h o m				
368-12												d j a ŋ				
1778-12												b ă t				
957-12												n ă e				
1704-12												ʔ e				
304-12												j ă m				
1796-12												c ɔ ŋ				
720-12												t kʰ h				
287-12												g a e b				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ g ɛ				
665-12												o n n				
703-12												n ou̯ ʔ				
1290-12												m ai̯				
1391-12												k ă t				
269-12												g ă t				
855-12												c a n				
2078-12												s e				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												b ə ɛ				
1859-13													k ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ u m			
410-13													d ai̯			
1841-13													m u			
2017-13													h e			
1004-13													l ui̯			
614-13													b ou̯ h			
686-13													b l e			
88-13													g ɔ ʔ			
872-13													n ɨ k			
1891-13													d ui̯			
68-13													s i m			
631-13													b ɨ r			
594-13													g ui̯			
1759-13													h ă n			
805-13													g a n			
756-13													h ɨ ʔ			
1201-13													m o ʔ			
2042-13													ʔ ui̯			
1968-13													d ă ʔ			
2000-13													ou̯ ui̯ k			
17-13													v ă t			
4-13													ə m			
788-13													d ɛ			
1219-13													h i m			
141-13													ʔ ui̯ k			
541-13													b r j a k			
1687-13													h u n			
123-13													ui̯ m			
1652-13													c a n			
576-13													k au̯			
1738-13													d ă g			
442-13													h o m			
368-13													d j a k			
1778-13													b ă t			
957-13													n ă e			
1704-13													ʔ e ʔ			
304-13													j ă m			
1796-13													c ɔ k			
720-13													t ɛ h			
287-13													g a e			
321-13													g ə h			
206-13													d ou̯ ʔ			
1950-13													ʔ ɔ			
665-13													o n			
703-13													n ou̯ ʔ			
1290-13													m ai̯			
1391-13													g ă ʔ			
269-13													g ă t			
855-13													c a n			
2078-13													s e			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													b ə ɛ			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ uː t		
2163-14														kʰ uː r		
2181-14														n a m		
2060-14														ʔ b m		
410-14														ɗ aːi̯		
1841-14														m au̯		
2017-14														h eː		
1004-14														l aː		
614-14														b o h		
686-14														b l eː		
88-14														g ɔ k		
872-14														n u ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b ɨː b		
594-14														g aː		
1759-14														h a ɲ		
805-14														g ɔ ŋ		
756-14														h uːi̯ k		
1201-14														m uː ʔ		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														dʱ aː ŋ		
17-14														v a t		
4-14														ə m		
788-14														ɗ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h uː r		
123-14														aː m		
1652-14														tɕ iː ŋ		
576-14														ŋ ɔ		
1738-14														ɗ a k		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														b a t		
957-14														n a p		
1704-14														ʔ iː t		
304-14														j a m		
1796-14														tɕ a ŋ		
720-14														dʱ kʰ h		
287-14														k u p b		
321-14														g o h		
206-14														ɗ o k		
1950-14														ʔ ɔː ai̯		
665-14														ɔː n n		
703-14														n o k		
1290-14														m aːi̯		
1391-14														g a t		
269-14														g a t		
855-14														tɕ a n		
2078-14														s eː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j a n		
737-14														b ə v		
1859-15															ŋ ɛː	
175-15															g a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ j m	
410-15															d aːi̯	
1841-15															m ou̯	
2017-15															h ei̯	
1004-15															l uːi̯	
614-15															b a h	
686-15															b l ei̯	
88-15															g a j̊	
872-15															n a ŋ	
1891-15															d uːi̯	
68-15															s ei̯ m	
631-15															b ɨː r	
594-15															g uːi̯	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h uːi̯ j̊	
1201-15															m kʰ ʔ	
2042-15															ʔ uːi̯	
1968-15															d a ʔ	
2000-15															t uːi̯ ŋ	
17-15															v a c	
4-15															a m	
788-15															d ɛː	
1219-15															h ei̯ m	
141-15															ʔ uːi̯ ŋ	
541-15															b r j a ŋ	
1687-15															h u r	
123-15															uːi̯ m	
1652-15															tɕ a ɲ	
576-15															ŋ au̯	
1738-15															d a g	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															b a c	
957-15															n a uːi̯	
1704-15															ʔ ei̯ ʔ	
304-15															j a m	
1796-15															tɕ ɔ ŋ	
720-15															t a h	
287-15															g a uːi̯ b	
321-15															g o h	
206-15															d ou̯ j̊	
1950-15															ʔ g ɛː	
665-15															ou̯ a n	
703-15															n ou̯ ʔ	
1290-15															m aːi̯	
1391-15															g a t	
269-15															g a t	
855-15															tɕ a n	
2078-15															s ei̯	
2213-15															m ɛː	
1858-15															s a	
1151-15															g j a n	
737-15															b a ɛː	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ uː ʔ
2163-16																g uː n
2181-16																n a m
2060-16																ʔ b m
410-16																d aːi̯
1841-16																m j̊
2017-16																h ei̯
1004-16																l aː
614-16																b au̯ h
686-16																b l ei̯
88-16																g ɔ ʔ
872-16																n ɨː ŋ
1891-16																d aː
68-16																s ui̯ m
631-16																b ɨː r
594-16																g aː
1759-16																h a ɲ
805-16																g a n
756-16																h ɨː ʔ
1201-16																m oː ʔ
2042-16																ʔ aː
1968-16																d a ʔ
2000-16																g aː ŋ
17-16																v a t
4-16																f m
788-16																d ɛː
1219-16																h ui̯ m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h uː r
123-16																aː m
1652-16																tɕ ui̯ n
576-16																ŋ ɔ
1738-16																d a g
442-16																h oː m
368-16																d j a ŋ
1778-16																b a t
957-16																n a p
1704-16																ʔ ei̯ ʔ
304-16																j a m
1796-16																tɕ ɔ ŋ
720-16																t a h
287-16																g a ui̯ p
321-16																g o h
206-16																d ou̯ ʔ
1950-16																ʔ ɔː ɛː
665-16																oː n n
703-16																n au̯ ʔ
1290-16																m aːi̯
1391-16																g a t
269-16																g a t
855-16																tɕ a n
2078-16																s ei̯
2213-16																m ɛː
1858-16																s a
1151-16																g j a n
737-16																b r ɛː
