ID	DOCULECT	TOKENS	ALIGNMENT	COGID
162	9	w a	w a	1478
163	1	k ʊ l ɛ	k ʊ l ɛ	1486
164	9	χ ʊ l ɛ	χ ʊ l ɛ	1486
165	10	w u t a	w u t a	1495
166	4	f u t a	f u t a	1495
167	6	f u t a	f u t a	1495
168	2	f u r a	f u r a	1496
169	9	f u r a	f u r a	1496
170	1	ɔ ɔ j a a	ɔ ɔ j a a	1529
171	2	o o j a	o o j - a	1529
172	4	k á l i p	k á l i p	1570
173	8	k á l i	k á l i -	1570
174	4	l w	l w -	1578
175	7	r w a	r w a	1578
176	9	l w a	l w a	1578
177	2	l i l o	l i l o	1607
178	4	l i l o	l i l o	1607
179	9	l i l ɔ	l i l ɔ	1607
180	3	k o ɲ i	k o ɲ i	1631
181	4	k u n i	k u n i	1631
182	7	k u n i	k u n i	1631
183	1	s ɔ ɔ m b a	s ɔ ɔ m b a	1641
184	10	s o o m b a	s o o m b a	1641
185	10	n s a a n o	n s a a n o	1667
186	6	s á n o	- s - á n o	1667
187	1	l ɔ ɔ n d a	l ɔ ɔ n d a	1722
188	2	l o o n d a	l o o n d a	1722
189	3	l ɔ n d ɔ	l ɔ n d ɔ -	1724
190	4	l o n d o l	l o n d o l	1724
191	10	s i t u	s i t u	1734
192	6	ʃ i t u	ʃ i t u	1734
193	6	k u k u	k u k u	1770
194	7	k u k u	k u k u	1770
195	9	k ʊ k ʊ	k ʊ k ʊ	1770
196	1	k u m i i ŋ g a	k u m i i ŋ g a	1800
197	8	k ʊ ŋ g a	k ʊ - - - ŋ g a	1800
198	1	m a n i i l a	m a n i i l a	1814
199	6	m a ɲ i r a	m a ɲ - i r a	1814
200	1	d ɔ t a	d ɔ t a	1849
201	2	tʰ o r a	tʰ o r a	1849
202	3	b o r a	b o r a	1884
203	8	b ʊ r a	b ʊ r a	1884
204	10	b u s i	b u s i	1929
205	2	b u s i	b u s i	1929
206	4	b u ʃ i	b u ʃ i	1929
207	1	s ɔ g a	s ɔ g a	1939
208	8	s o g a	s o g a	1939
209	1	g ʊ ʊ k ʊ	g ʊ ʊ k ʊ	1957
210	2	k u u k a	k u u k a	1957
211	3	k ɔ g ɔ	k ɔ g ɔ	1972
212	6	k o k o	k o k o	1972
213	1	k u u m b á t i l a	k u u m b á t i l a	1980
214	8	k u m b a r i l a	k u - m b a r i l a	1980
215	1	i g w a	i - g w a	2045
216	8	u ŋ g w a	u ŋ g w a	2045
217	10	t i m a	t i m a	2057
218	3	t e m a	t e m a	2057
219	4	t i m a	t i m a	2057
220	1	f i g a	f i g a	2069
221	10	v i g a	v i g a	2069
222	1	ʊ ʊ k i	ʊ ʊ k i	2143
223	8	u k i	u - k i	2143
224	10	u tʃ i	u tʃ i	2144
225	4	u tʃ i	u tʃ i	2144
226	10	s e e ŋ g o	s e e ŋ g o	2156
227	4	s e ŋ g o	s e - ŋ g o	2156
228	2	i k a	i k a	2157
229	8	e g a	e g a	2157
230	2	n dʒ u	n dʒ u	2167
231	9	n̩ tɬ ʊ̀	n̩ tɬ ʊ̀	2167
232	10	l u m e	l u m e	2232
233	4	l u m e	l u m e	2232
234	6	u m e	- u m e	2232
235	1	b i t i	b i t i	2243
236	9	pʰ i r i	pʰ i r i	2243
237	10	t u n u	t u n u	2244
238	2	u ɲ u	- u ɲ u	2244
239	1	ɔ ŋ g ɛ dʒ a	ɔ ŋ g ɛ dʒ a	2263
240	6	o ŋ g e dʒ a	o ŋ g e dʒ a	2263
241	1	g a t i i	g a t i i	2274
242	6	ɣ a t i	ɣ a t - i	2274
243	10	t u u m b o	t u u m b o	2287
244	6	t u m b o	t u - m b o	2287
245	6	v á v a	v á v a	2300
246	9	b á b a	b á b a	2300
247	10	p j o	p j o	2335
248	4	f j o	f j o	2335
249	1	β ʊ l á g a	β ʊ l á g a	2345
250	10	w u l a g a	w u l a g a	2345
251	1	ɲ a a ɲ z a a	ɲ a a ɲ z a a	2404
252	10	ɲ a á s a	ɲ a á - s - a	2404
253	10	s a a m b a	s a a m b a	2441
254	8	s a m b a	s a - m b a	2441
255	1	m ɔ s ɔ	m ɔ s ɔ	2471
256	6	m o s o	m o s o	2471
257	1	l a á m b a	l a á m b a	2496
258	8	l á m b a	l á - m b a	2496
259	10	g o n a	g o n a	2508
260	2	k o n a	k o n a	2508
261	4	l a a l	l a a l	2510
262	5	l a l	l a - l	2510
263	1	t i m a	t i m a	2561
264	6	t i m a	t i m a	2561
265	3	b a	b a -	2564
266	5	ɓ a a	ɓ a a	2564
267	2	s i k e	s i k e	2574
268	6	z i ɣ e	z i ɣ e	2574
269	6	n d a	n d a	2619
270	9	n̩ t a	n̩ t a	2619
271	1	b ʊ ʊ p ʊ	b ʊ ʊ p ʊ	2641
272	10	p u u p u	p u u p u	2641
273	7	k w e d i	k w e d i	2754
274	9	qʰ w e d i	qʰ w e d i	2754
275	5	ɲ ɔ ŋ	ɲ ɔ ŋ	2767
276	9	n a ŋ̍	n a ŋ̍	2767
277	1	s a a m a	s a a m a	2807
278	6	s a m a	s a - m a	2807
279	10	k o s i	k o s i	2840
280	6	g o ʃ i	g o ʃ i	2840
281	3	k ɔ r i	k ɔ r i	2842
282	8	k o r o	k o r o	2842
283	2	x o f u	x o f u	2852
284	6	k u v u	k u v u	2852
285	7	k ô v u	k ô v u	2852
286	6	s i ŋ g o	s i ŋ g o	2876
287	7	t î ŋ g o	t î ŋ g o	2876
288	6	ʃ a	ʃ a	2887
289	9	ʃ a	ʃ a	2887
290	10	l o	l o	2894
291	2	l o	l o	2894
292	10	p u l a	p u l a	2917
293	6	p u a	p u - a	2917
294	6	m w e	m w e	2947
295	7	m w e	m w e	2947
296	1	l u g ʊ l a	l u g ʊ l a	2954
297	10	w u g u l a	w u g u l a	2954
298	10	e e t u	e e t u	2968
299	6	e t u	e - t u	2968
300	3	n dʒ e e	n dʒ e e	2975
301	9	n̩ tɬ ɛ	n̩ tɬ - ɛ	2975
302	2	o o β u l a	o o β u l a	3045
303	9	o b ʊ l a	o - b ʊ l a	3045
304	4	t u	t u	3068
305	9	tʰ ʊ̀	tʰ ʊ̀	3068
306	3	ŋ g u l u	ŋ g u l u	3077
307	7	ŋ g u r u	ŋ g u r u	3077
308	2	β j a a l a	β j a a l a	3123
309	4	β j á l	β j á - l -	3123
310	3	t ɔ g ɔ	t ɔ g ɔ	3138
311	5	tʃ o k	tʃ o k -	3138
312	10	p oː n d a	p oː n d a	3143
313	7	p o n d a	p o n d a	3143
314	7	k ô k a	k ô k a	3166
315	9	χ ɔ χ a	χ ɔ χ a	3166
316	5	t i n d ɛ	t i n d - - ɛ	3178
317	7	t î n d e k a	t î n d e k a	3178
318	2	l o m a n a	l o m a n a	3198
319	6	o m a n a	- o m a n a	3198
320	9	ɔ m á n a	- ɔ m á n a	3198
321	10	w u n a	w u n a	3235
322	6	v u n a	v u n a	3235
323	4	k u l a	k u l a	3254
324	8	k ʊ l a	k ʊ l a	3254
325	2	f w a a n a	f w a - a n a	3298
326	6	f w á n a n a	f w á n a n a	3298
327	2	β a f u	β a f u	3321
328	4	β a f u	β a f u	3321
329	1	l j ɔ	l j ɔ	3330
330	4	l j oː	l j oː	3330
331	6	u m e	- u m e	3334
332	8	d ʊ m e	d ʊ m e	3334
333	1	z i	z i	3385
334	2	s i	s i	3385
335	8	z i	z i	3385
336	1	t ɛ ɛ	t ɛ ɛ	3419
337	4	t e	t e -	3419
338	6	t e	t e -	3419
339	1	n u	- n u	3430
340	2	u ɲ u	u ɲ u	3430
341	6	u ɲ u	u ɲ u	3430
342	10	dʒ e t e	dʒ e t e	3431
343	4	tʃ e l e	tʃ e l e	3431
344	3	k w a	- k w a	3432
345	7	ŋ g w a	ŋ g w a	3432
346	4	m o n	m o n -	3466
347	7	m ô n a	m ô n a	3466
348	8	m o n a	m o n a	3466
349	6	d u r a	d u r a	3493
350	8	k á r a	k á r a	3493
351	2	ŋ e n e	ŋ e n e	3502
352	6	e ɲ e	- e ɲ e	3502
353	8	n e n e	n e n e	3502
354	1	s u m a	s u m a	3550
355	6	tʃ u m a	tʃ u m a	3550
356	3	t o ŋ g a	t o ŋ g a	3553
357	7	t ô ŋ g a	t ô ŋ g a	3553
358	4	s o n	s o n -	3554
359	8	s o n a	s o n a	3554
360	1	n ɔ ɔ l a	n ɔ ɔ l a	3583
361	10	n oː l a	n oː - l a	3583
362	6	n o a	n o - - a	3583
363	4	s o ŋ g o l	s o ŋ g o l -	3586
364	8	s o ŋ g o l a	s o ŋ g o l a	3586
365	1	m ɔ ɔ g a	m ɔ ɔ g a	3596
366	10	m oː g a	m oː - g a	3596
367	2	β e k a	β e k a	3598
368	4	β e	β e - -	3598
369	8	b e g a	b e g a	3598
370	6	e ɲ dʒ a	- e ɲ dʒ a	3601
371	7	ʃ e n d a	ʃ e n d a	3601
372	2	g a β o	g a β o	3622
373	8	g a b o	g a b o	3622
374	6	i n d i	- i n d i	3635
375	7	p î n d i	p î n d i	3635
376	4	ʃ i ʃ i m	ʃ i ʃ i m - - -	3641
377	8	s i s i m ʊ k a	s i s i m ʊ k a	3641
378	1	β ɛ g a	β ɛ g a	3664
379	2	β e k a	β e k a	3664
380	4	β e a	β e - a	3664
381	2	i i x a l a	i i x a l a	3698
382	4	i k a l	i - k a l -	3698
383	8	i k a l a	i - k a l a	3698
384	1	t a a n d a t ʊ	t a a n d a t ʊ	3706
385	4	t a n d a	t a - n d a - -	3706
386	6	t á n d á t u	t á - n d á t u	3706
387	5	k o p	k o p -	3724
388	7	k ô β a	k ô β a	3724
389	8	k o b a	k o b a	3724
390	2	k u l u	k u l u	3735
391	4	u l u	- u l u	3735
392	8	g ʊ l ʊ̀	g ʊ l ʊ̀	3735
393	1	p i i	p i i	3744
394	4	p i	p i -	3744
395	10	k o v i	k o v i	3749
396	6	k o f i	k o f i	3749
397	1	s i i n z a	s i i n z a	3756
398	2	s ìì n dʒ a	s ìì - n dʒ a	3756
399	6	s i n z a	s i - n z a	3756
400	2	tʰ i i tʰ i	tʰ i i tʰ i	3779
401	7	d î d i	d î - d i	3779
402	6	n u k a	n u k a	3807
403	7	n u k a	n u k a	3807
404	2	s i	s i	3817
405	9	s i	s i	3817
406	4	u ʃ i	u ʃ i	3819
407	6	o ʃ i	o ʃ i	3819
408	1	k ɔ l ɔ m a	k ɔ l ɔ m a	3837
409	10	k o l o m a	k o l o m a	3837
410	6	h o r o m a	h o r o m a	3837
411	7	ɣ o n a	ɣ o n a	3842
412	8	g o n a	g o n a	3842
413	9	ɔ n a	- ɔ n a	3842
414	2	b i l o	b i l o	3849
415	8	b i l o	b i l o	3849
416	10	s á v i	s á v i	3857
417	6	s á v i	s á v i	3857
418	1	s a s i	s a s i	3865
419	4	s á s e	s á s e	3865
420	8	s á s e	s á s e	3865
421	2	dʒ a s i	dʒ - a s i	3867
422	9	t ɬʰ á s i	t ɬʰ á s i	3867
423	1	t a á n d ʊ	t a á n d ʊ	3903
424	4	t a n d a	t a - n d a	3903
425	10	v á l a	v á l a	3940
426	2	p á l a	p á l a	3940
427	4	β á l a	β á l a	3940
428	2	a a l a	a a l a	3948
429	9	a l a	a - l a	3948
430	1	n i n a	n i n a	3970
431	8	i nː a	- i nː a	3970
432	6	z i ɣ i	z i ɣ i	4077
433	8	z i g i	z i g i	4077
434	2	k u k u m a	k u k u m a	4083
435	6	g u g u m a	g u g u m a	4083
436	1	ɔ ŋʰ a	ɔ ŋʰ a	4091
437	9	a ɲ a	a ɲ a	4091
438	10	o o ŋ g a	o o ŋ g a	4092
439	4	o n k	o - n k -	4092
440	6	o ŋ k a	o - ŋ k a	4092
441	6	a m w a	- a m w a	4096
442	7	ʝ a m w a	ʝ a m w a	4096
443	1	g u β a	g u β a	4112
444	6	ɣ u v a	ɣ u v a	4112
445	3	k o g o	k o g o	4115
446	5	k o g o	k o g o	4115
447	1	ʊ ʊ β a	ʊ ʊ β a	4124
448	10	u u v a	u u v a	4124
449	4	s u β a	s u β a	4127
450	6	z u v a	z u v a	4127
451	7	ʝ u β a	ʝ u β a	4127
452	10	t u k a n a	t u k a n a	4149
453	7	t u k a	t u k - - a	4149
454	8	s u g a	s u g - - a	4149
455	10	t u k u t a	t u k u t a	4160
456	4	t u k u t	t u k u t -	4160
457	1	p j a á g ʊ l a	p j a á g ʊ l a	4170
458	10	p j a a dʒ i l a	p j a a dʒ i l a	4170
459	10	n d o o l o	n d o o l o	4182
460	8	n d o l o	n d - o l o	4182
461	1	k i l a	k i l a	4203
462	8	k i l a	k i l a	4203
463	10	tʃ i l a	tʃ i l a	4204
464	4	tʃ i l a	tʃ i l a	4204
465	2	f u u l a	f u u l a	4218
466	4	f u u l	f u u l -	4218
467	1	t a á ŋ g ɔ	t a á ŋ g ɔ	4282
468	2	r a a ŋ g o	r a a ŋ g o	4282
469	4	t u ŋ g u	t u ŋ g u	4285
470	7	t u ŋ g i	t u ŋ g i	4285
471	1	n ɔ ɔ t a	n ɔ ɔ t a	4294
472	7	n ô t a	n ô - t a	4294
473	10	i v a	i v a	4305
474	6	i v a	i v a	4305
475	3	l ɔ ɔ	l ɔ ɔ	4307
476	5	l ɔ ɔ	l ɔ ɔ	4307
477	2	tʰ a r u	tʰ a r u	4317
478	3	ts á r o	ts á r o	4317
479	4	k u p a	k u p a	4329
480	7	k u p a	k u p a	4329
481	9	qʰ ʊ f a	qʰ ʊ f a	4329
482	2	x u tʰ u	x u tʰ u	4397
483	9	kʰ u d u	kʰ u d u	4397
484	5	k u l	k u l -	4400
485	8	k u l u	k u l u	4400
486	1	t i i	t i i	4406
487	4	t i	t i -	4406
488	6	t i	t i -	4406
489	1	s u β a a l a	s u β a a l a	4473
490	8	s ʊ b a l a	s ʊ b - a l a	4473
491	10	s i	s i	4508
492	4	ʃ i	ʃ i	4508
493	6	z i	z i	4508
494	1	z w i i	z w i i	4519
495	7	ʝ w i	ʝ w i -	4519
496	1	l ʊ k a	l ʊ k a	4530
497	4	l u k	l u k -	4530
498	7	r u k a	r u k a	4530
499	10	t a p i k a	t a p i k a	4531
500	6	t á h i k a	t á h i k a	4531
501	4	t a	t a	4544
502	6	t a	t a	4544
503	1	i i n z i	i i n z i	4552
504	4	i n ʃ i	i - n ʃ i	4552
505	8	n z i	- - n z i	4552
506	10	s i m a	s i m a	4585
507	6	s i m a	s i m a	4585
508	1	k i i	k i i	4593
509	8	k i	k i -	4593
510	6	v i	v i	4617
511	7	v i	v i	4617
512	1	n a á n i	n a á n i	4621
513	10	a n i	- a - n i	4621
514	6	a n i	- a - n i	4621
515	2	p a p a l i l o	p a p a l i l o	4655
516	8	p o p i l i l o	p o p i l i l o	4655
517	10	e e n u	e e n u	4712
518	6	e ɲ u	e - ɲ u	4712
519	8	i ɲ ʊ	i - ɲ ʊ	4712
