COGID	1	10	2	3	4	5	6	7	8	9
4137-2		m i l a								
4238-2		e s o i								
4316-2		t a t u								
4574-2		w á l a a l a								
3067-2		n t u								
3531-2		a ɲ i g a								
1033-2		k o p o l a								
3185-2		v i k a								
794-2		v e g a								
143-2		v u								
240-2		o k a								
388-2		u m a								
2689-3			ɲ a m a							
893-3			a n a							
1285-3			ŋ w a							
1303-3			ŋ g o m a							
2197-3			dʒ a l a							
2828-3			l i n a							
3572-3			s o n u							
1095-3			l i m a							
1755-3			u e							
1789-3			x a l a ŋ g a							
3207-3			f u l a							
3519-3			tʰ u m a							
3686-3			s e m b a							
4249-3			x u m i							
4451-3			β u s u							
448-3			n u n i							
630-3			β e l e							
1216-3			k a β a							
1228-3			β w a							
1418-3			s i m a							
1475-3			x w a							
3397-3			β o l a							
4003-3			u β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			n o n o							
181-3			k o ŋ g o							
419-3			l o k a							
587-3			o o ŋ g o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			tʰ a a n e a							
1396-3			dʒ o f u							
1666-3			r a n u							
1767-3			x u x u							
1906-3			ìì ŋ g i l a							
2177-3			ŋ g a p i							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			k a n a							
3464-3			w o n a							
3639-3			dʒ e e m a l a							
3981-3			m a x a							
4192-3			f i m b a							
4260-3			s w a							
4350-3			l e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			k o n o							
200-3			β i							
374-3			dʒ a l w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f ìì k o							
2393-3			x a n a							
2665-3			ìì ŋ k i							
2738-3			β e l e							
3675-3			l w e i l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			w a l a l a							
4688-3			w i ŋ w e							
2798-3			n w a							
3067-3			ɲ u							
3531-3			a n e x a							
3767-3			l o							
4632-3			i a s u							
401-3			tʰ a							
2689-4				ɲ a m a						
893-4				a n a						
1285-4				k w a						
3572-4				s ɔ n i						
1755-4				n e						
1789-4				k a l a ŋ g a						
3686-4				i m b a						
4451-4				b i s i						
1216-4				k a b a						
4003-4				i b a						
419-4				l ɔ k a						
1122-4				v i n a						
1430-4				a s ɔ						
1666-4				r á n i						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				b ɔ k ɔ						
2717-4				ŋ g a						
1339-4				r w i i						
4632-4				k á s i						
2689-5					n a m a					
893-5					a n a					
1285-5					n w					
1303-5					ŋ g o m a					
2197-5					t a l a					
2828-5					l i n a					
3572-5					s o n i					
1095-5					l i m a u k					
3207-5					β u l a					
3519-5					t u m a					
3686-5					s i m b a					
4249-5					k u m i					
448-5					n u n i					
630-5					β e l e					
814-5					ŋ o m b e					
1228-5					β w					
1418-5					t i m a u k					
2026-5					t w e					
2775-5					β u m b a					
3397-5					β o l a					
3826-5					ʃ o k					
4040-5					e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u l u					
116-5					f i k a					
587-5					o o ŋ g o					
848-5					k a l a					
1159-5					n a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s u					
1767-5					tʰ u k u					
2286-5					l a					
2317-5					p u β a					
2419-5					ʃ e k					
2750-5					e ʃ i					
3018-5					ʃ i l a u k					
3275-5					k á n					
3441-5					s a ŋ g a					
3885-5					tʃ u m o					
4192-5					β i m b a					
4260-5					s w					
4350-5					l e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k u					
2717-5					g a ŋ g a					
4139-5					m e n a					
200-5					β i					
374-5					l a l w					
508-5					p o p u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ u					
1339-5					t w i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e l e					
2872-5					k o ʃ i					
2893-5					t i k u					
3675-5					l f i l e					
4028-5					w e					
4238-5					i ʃ o ʃ i					
4429-5					β s a					
4485-5					s u					
2798-5					n w					
3531-5					a n e k a					
3767-5					l o					
4632-5					k á s i					
1033-5					k o s o l o					
3185-5					f i k a					
1303-6						ŋ g o m				
1755-6						n e				
448-6						ɲ u n i				
1475-6						g w				
3397-6						p ɔ l ɔ				
2286-6						l ɔ				
278-6						p				
2717-6						ŋ g a ŋ g a				
4137-6						m i l a				
3767-6						l ɔ				
1033-6						k o s o l o				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							ɣ o m a			
2197-7							d a a			
2828-7							n i n a			
3572-7							s o n i			
1095-7							u i m a			
1755-7							n a e			
1789-7							ŋ g á ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							k o m b e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e n i			
84-7							ɣ u r u			
116-7							f i k a			
181-7							ɣ o ŋ g o			
419-7							r u k a			
587-7							o ŋ k o			
660-7							e l a			
848-7							k á r a			
1122-7							v u n a			
1159-7							ɲ a			
1374-7							s a n e á			
1396-7							z o f u			
1430-7							i z u			
1906-7							i ɣ i r a			
2177-7							ɣ a			
2419-7							s e k a			
3018-7							z i a			
3275-7							k a n a			
3441-7							s e ŋ g a			
3464-7							v o n a			
3639-7							d e t e m a			
3885-7							o u m o			
4192-7							v i m b a			
745-7							t á k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ g a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							u m a			
575-7							t a			
1712-7							f u o			
2088-7							v i k a			
2166-7							ɲ u m b a			
2334-7							f i ɣ o			
2393-7							m a ɲ a			
2537-7							o m o			
2665-7							i ɣ i			
2997-7							ŋ g á s a			
4028-7							v w e			
4316-7							t á t u			
4429-7							v á z a			
4688-7							w e w e			
3067-7							ɲ u			
3185-7							v i k a			
794-7							v i k a			
143-7							v u			
388-7							h a ɲ u m a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ŋ g o m a		
2197-8								d a r a		
2828-8								ʝ i n a		
3572-8								t ô n i		
1755-8								n a		
1789-8								k a r a ŋ g a		
3207-8								p u r a		
3519-8								t u m a		
3686-8								i m v a		
4249-8								k u m i		
4451-8								v i t i		
814-8								ŋ ô m b e		
1228-8								β w a		
2026-8								t w e		
2775-8								β u m b a		
3826-8								ʝ o k a		
4040-8								g ɛ n i		
181-8								k ô ŋ g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r j a		
1396-8								ʝ ô v u		
1666-8								t a n u		
2177-8								ŋ g a		
2317-8								p u p a		
4260-8								t w a		
745-8								t á k o		
3971-8								k a m a		
94-8								β u k u		
2717-8								ŋ g a ŋ g a		
4139-8								m i n a		
43-8								d i m u		
575-8								t a		
871-8								d a m a		
1339-8								t w i		
1585-8								a r a		
1872-8								p a		
2893-8								d î k u a		
4028-8								β w e		
4316-8								t á t u		
4440-8								v î r i		
4485-8								t ô		
4688-8								w i ŋ w e		
2798-8								n w a		
794-8								β e k a k a		
2689-9									ɲ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									ŋ g o m a	
2197-9									r a l a	
2828-9									s i n a	
3572-9									r o n i	
1095-9									l i m a	
1789-9									g a l a ŋ g a	
3207-9									b ʊ l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e l e	
814-9									ŋ o m b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									s w e	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b a	
4040-9									g e n i	
4373-9									l i m i	
4384-9									n o n o	
116-9									b i k a	
181-9									g o n g o	
1083-9									l i l a	
1374-9									n a r a n e	
1430-9									n s ʊ	
1666-9									r a n ʊ	
1767-9									g ʊ k ʊ	
1906-9									n g i l a	
2177-9									n g a p i	
2419-9									s e k a	
2750-9									e z i	
3018-9									s i l a	
3441-9									s e ŋ g a	
3885-9									dʒ ʊ m a	
3981-9									i m a	
4260-9									s w a	
4350-9									l e e l o	
278-9									o a	
745-9									n r a	
55-9									ɲ a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2088-9									b i s a	
2166-9									ɲ u m b a	
2334-9									b i g o	
2393-9									m a n a	
2537-9									l o m a	
2665-9									i n g i	
2738-9									b e e l e	
2872-9									k o ʃ i	
2997-9									g a n z a	
3075-9									g ʊ l ʊ b	
4238-9									s o s o z i	
4429-9									p a s a	
4440-9									b ʊ l ʊ	
4485-9									s u	
4574-9									b w á l a	
2798-9									n w a	
3067-9									n k ʊ	
3767-9									l o	
4632-9									k á s i	
1033-9									k o s o l o	
3185-9									o i k a	
240-9									o k a	
401-9									d a	
2689-10										ɲ a m a
893-10										a n a
1285-10										n w á
2197-10										d a l a
2828-10										ʃ i n a
1095-10										l i m a
1755-10										n ɛ
3207-10										f u l a
3519-10										r u m a
448-10										n u n i
630-10										b e l e
1216-10										tsʰ a b a
1418-10										s i m a
2775-10										b u m b a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										χ ʊ l ʊ̀ l u
1083-10										l i l a
1122-10										f u n a
2286-10										l a
2317-10										f ʊ f a
3018-10										ʃ i l a
3275-10										tsʰ á n a
3464-10										b ɔ n a
3639-10										r e r e m a
3885-10										s u m ʊ̀
3981-10										i m a n a
94-10										p ɔ
4139-10										m i n a
43-10										t i m ʊ
374-10										l w á l a
459-10										l u m a
508-10										f ɔ f u
871-10										r a m a
1712-10										f u l ɔ
2893-10										r i χ ʊ
3075-10										ɔ ʊ l ʊ pʰ
3531-10										a n i χ a
794-10										b e χ a
