COGID	1	10	2	3	4	5	6	7	8	9
2689-10										n a m a
893-10										a n a
1285-10										n w a
2197-10										f a l a
2828-10										s i n a
1095-10										l i m a
1755-10										i n e
3207-10										f w u l a
3519-10										r u m a
448-10										j o n i
630-10										b e e l e
1216-10										k a β a
1418-10										s i m a
2775-10										b u u m b a
3397-10										β o l a
4373-10										l i m i
4384-10										i n o
84-10										k u l u
1083-10										l i l a
1122-10										β i n a
2286-10										l a
2317-10										β u β a
3018-10										s i l a
3275-10										k a n a
3464-10										β w ɔ n a
3639-10										r e r e m a
3885-10										f u m o
3981-10										i m a
94-10										b o x o
4139-10										m i n a
43-10										s i m u
374-10										l w á
459-10										l u m a
508-10										β o f u
871-10										r a m a
