COGID	1	10	2	3	4	5	6	7	8	9
401-1	d a									
599-1	t a m b ʊ									
649-1	l ɛ ɛ t ʊ									
755-1	g u l ʊ									
836-1	s ʊ m b i									
969-1	i s a									
994-1	t ɛ l ɛ k a									
1006-1	u ŋ g u									
1032-1	k ɔ l ɔ l a									
1043-1	b a l a									
1110-1	t ɛ m a									
1263-1	t á h a									
1273-1	l ɔ ɔ t									
1329-1	i k a l									
1362-1	k i									
1606-1	ɔ t ɔ									
1617-1	d i k ɔ									
1629-1	k l i									
1744-1	i β a									
1895-1	g a									
1917-1	β ʊ m a									
1969-1	m a m a									
1989-1	s a a g a									
2037-1	k a i á									
2128-1	ɛ m b ɛ									
2186-1	g a n a									
2483-1	ʊ l ʊ									
2592-1	l ɔ ɔ l a									
2615-1	d a									
2700-1	a ŋ g ʊ									
2784-1	g ʊ l i									
2797-1	l ɔ m ɔ									
2884-1	p j a a									
2904-1	g ɛ n d a									
2972-1	s ɛ									
3030-1	l i p a									
3148-1	i t a									
3160-1	l u t a									
3261-1	t ɛ t ɛ									
3364-1	z ɔ ɔ t a									
3385-1	s i									
3419-1	t ɛ									
3430-1	ʊ n ʊ									
3583-1	n ɔ l a									
3664-1	β ɛ g a									
3706-1	t a á n d ʊ									
3756-1	s i n dʒ a									
3837-1	k ɔ l ɔ m a									
3865-1	s á s ɛ									
4406-1	t i									
4530-1	l ʊ k a									
4552-1	n s i									
4621-1	a n i									
2689-2		e a m a								
893-2		a n a								
1303-2		g oː m a								
2197-2		dʒ a l a								
2828-2		s i n a								
3572-2		s o n i								
1095-2		l i m a								
1789-2		g a l a ŋ g a								
3207-2		p u l a								
3519-2		t u m a								
3686-2		i m b a								
4249-2		g u m i								
4451-2		w i s u								
448-2		n u n i n i								
630-2		b e e l e								
814-2		ŋ oː m b e								
1216-2		g a v a								
1228-2		b w a								
1418-2		s i m a s j a								
1475-2		g w a								
2026-2		t w e								
3826-2		oː oː k a								
4003-2		i v a								
4373-2		l i m i								
4384-2		i n o								
84-2		u u l u								
116-2		p i k a								
419-2		l o g a								
587-2		o o ŋ g o								
660-2		l e g a l a								
848-2		k a l a								
1122-2		w i n a								
1159-2		e a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i g i l a								
2419-2		s e e k a								
2750-2		e s i								
3441-2		s e e ŋ g a								
3464-2		b o n a								
3639-2		t e t e m e l a								
3981-2		e m a n a								
4192-2		w i m b a								
4350-2		l e e l o								
278-2		b a								
3971-2		g a m a								
55-2		ɲ a m a								
43-2		d i m u								
93-2		g o n o								
459-2		l u m a								
1137-2		s i k u								
1585-2		a l a								
1872-2		p a								
2166-2		u m b a								
2872-2		k o s i								
2997-2		l a a n a								
3075-2		g u l u b e								
3675-2		l w a i l e								
4137-2		m i l a								
4238-2		i s o i								
4316-2		t a t u								
4574-2		f w a a l a								
3067-2		n t u								
3531-2		a n i g a								
1033-2		k o p o l a								
3185-2		v e k a								
794-2		w i g a								
143-2		w u								
240-2		o g a								
388-2		u m a								
599-2		t a a m b i								
969-2		i a								
994-2		d e l e l a								
1606-2		o t o								
1629-2		l w i								
1895-2		dʒ a								
2592-2		l oː l a								
2884-2		p j a								
3148-2		i t a								
3261-2		d e t e								
3583-2		n o a l a								
3837-2		p o l o m a								
4621-2		a n i								
1929-2		b u s i								
3940-2		p a l a								
860-2		b e ŋ g a								
2057-2		t i m a								
552-2		p u p a								
959-2		p e p o								
1495-2		p u t a								
2689-3			a m a							
893-3			a n a							
1285-3			n w a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			l a							
3572-3			s o							
1095-3			l x a							
1755-3			e							
1789-3			k a l a ŋ g a							
3207-3			o u l a							
3519-3			r u m a							
3686-3			j b a							
4249-3			x u u m							
4451-3			b s u							
448-3			j o n							
630-3			b e l e							
1216-3			k a β a							
1228-3			β w a							
1418-3			s x a							
1475-3			k w a							
3397-3			β o l a							
4003-3			j b a							
4040-3			k e n i							
4373-3			l x							
4384-3			n o							
181-3			g o ŋ g o							
419-3			l o k a							
587-3			o ŋ g o							
660-3			r e r a							
1083-3			l i l a							
1350-3			l j a							
1374-3			s a n e							
1396-3			s o f u							
1666-3			r a n u							
1767-3			x o x o							
1906-3			ŋ k a							
2177-3			ŋ g a p i							
2286-3			l a							
2317-3			f u f a							
2750-3			e s							
3275-3			x a n a							
3464-3			o n a							
3639-3			e m a							
3981-3			e x a							
4192-3			j b a							
4260-3			s w a							
4350-3			l e l o o							
278-3			β a							
745-3			dʒ a x o							
3971-3			x a m a							
93-3			k o n o							
200-3			b i							
374-3			dʒ a l w a							
508-3			f o f u							
528-3			β i l i							
1137-3			s x u							
1585-3			a r a							
1712-3			f u l o							
2088-3			b i s a							
2334-3			f i g o							
2393-3			x e a							
2665-3			i ŋ g i							
2738-3			b i l i i							
3675-3			l w e l e							
4137-3			m l a							
4440-3			b i l i							
4574-3			b w a a l a							
4688-3			w e							
2798-3			n w a							
3067-3			u							
3531-3			a n e x a							
3767-3			l o							
4632-3			x a s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k u l a							
1032-3			k o l o l a							
1043-3			f a l a							
1273-3			l o o r a							
1362-3			k i							
1895-3			a							
2615-3			tʰ a							
2784-3			k u l u							
2904-3			k e e n a							
3385-3			s i							
3430-3			u ɲ u							
3664-3			β e g a							
3756-3			s i n s a							
24-3			r β x a							
542-3			β i l a u x							
564-3			p a k a							
928-3			k o l o							
1181-3			f w a							
1241-3			p u n a							
1607-3			l i l o							
1929-3			b u s							
2852-3			k u f u							
3198-3			o m a a							
3502-3			i i							
3598-3			β i k a							
3698-3			i x a l a							
3735-3			g l u							
3940-3			β a l a							
2689-4				n a m a						
893-4				á á n á dʒ e						
1285-4				n w á						
3572-4				s ɔ n i						
1755-4				i n ɛ						
1789-4				k á ŋ a ŋ g a						
3686-4				i m b a						
4451-4				b i s i						
1216-4				g á b á						
4003-4				i b á						
419-4				ɔ ɔ g á						
1122-4				b i n a						
1430-4				i s ɔ						
1666-4				dʒ á n ɔ						
1767-4				k ɔ g ɔ						
55-4				n a m a						
94-4				b ɔ g ɔ						
2717-4				ŋ a ŋ g a						
1339-4				t w i						
4632-4				k á s i						
2784-4				g o l o						
3160-4				s o r a						
675-4				dʒ e ŋ g a						
860-4				b i ŋ g a						
1151-4				s i						
1631-4				k u n i						
2057-4				t i m a						
2689-5					n a m a					
893-5					a n a					
1285-5					n w a					
1303-5					n oː m					
2197-5					t a l a					
2828-5					s					
3572-5					tʃ oː n i					
1095-5					l i m a					
3207-5					β u l					
3519-5					t u m a					
3686-5					j m b a					
4249-5					k u m					
448-5					n u n i					
630-5					β e l e					
814-5					ŋ oː m β e					
1228-5					β w					
1418-5					s i m s a					
2026-5					t w e					
2775-5					β u m β a					
3397-5					β o l o					
3826-5					s oː k					
4040-5					g e n i					
4373-5					l i m					
4384-5					n oː					
84-5					s u l u					
116-5					j i k a					
587-5					oː n g oː					
848-5					k a l					
1159-5					n a					
1350-5					l j a					
1396-5					s oː f u					
1430-5					s oː					
1767-5					k oː k oː					
2286-5					l a					
2317-5					β u p a					
2419-5					s e k					
2750-5					e ʃ i					
3018-5					s i l a					
3275-5					k n a					
3441-5					s e ŋ g					
3885-5					tʃ u m oː					
4192-5					β ìì m b a					
4260-5					s w					
4350-5					l e l oː					
278-5					β					
745-5					t a k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k o					
2717-5					ŋ g a g a					
4139-5					m u dʒ a					
200-5					β i					
374-5					l w a					
508-5					h oː f u					
528-5					β i l					
575-5					t a					
1137-5					s u k u					
1339-5					t w					
1872-5					p a					
2537-5					l oː m oː					
2738-5					β e l e					
2872-5					k oː ʃ					
2893-5					t i k u					
3675-5					l w e l e					
4028-5					w e					
4238-5					i s oː s					
4429-5					ʃ					
4485-5					s u					
2798-5					n w					
3531-5					a n e k a					
3767-5					l o					
4632-5					k i p					
1033-5					k o s o l o l a					
3185-5					β i k a					
649-5					l e e t a					
1110-5					t e m					
1263-5					t h a					
1273-5					l oː oː r a					
1329-5					i k a l					
1617-5					d k oː					
1917-5					p u m					
1969-5					m a					
2483-5					g u l u					
2615-5					d a					
2700-5					g a n g					
2884-5					p j					
2972-5					s e					
3030-5					l i p a					
3261-5					t e l e					
3419-5					t e					
3664-5					β e k					
3706-5					t a n t u					
3865-5					s s ɛ					
4406-5					t i					
4530-5					l u k					
4552-5					n s					
24-5					l u k a					
542-5					β i l a					
1181-5					f w a					
1241-5					p u n					
1607-5					l i l o					
1929-5					β u ʃ i					
3598-5					β e k					
3698-5					i k i l					
3735-5					g u l u					
3940-5					p l a					
1631-5					k u n u					
2057-5					t i m a					
552-5					w u p a					
959-5					p e p o					
1318-5					k u ŋ g u					
1411-5					β i					
1495-5					w u t a					
1578-5					l w a					
1303-6						ŋ ɔ m				
1755-6						ɲ ɔ				
448-6						ɲ u ɲ i ɲ ɔ				
1475-6						k w				
3397-6						p ɔ l ɔ				
2286-6						l ɔ				
278-6						p				
2717-6						ŋ g a				
4137-6						m i l a				
3767-6						l ɔ				
1033-6						k ɔ s ɔ m ɔ l				
2689-7							ɲ a m a			
893-7							a ɲ a			
1285-7							ɲ w a			
1303-7							ɣ o m a			
2197-7							t a r a			
2828-7							z i ɲ a			
3572-7							z o ɲ i			
1095-7							u i m a			
1755-7							ɲ a			
1789-7							k a ŋ k a			
3519-7							t u m a			
3686-7							j i m b a			
4249-7							g u m i			
4451-7							v i s i			
814-7							ŋ o m b e			
1216-7							k a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u m v a			
3826-7							dʒ o k a			
4003-7							j i v a			
4040-7							ɣ e ŋ i			
84-7							ɣ u			
116-7							v i k a			
181-7							g o ŋ g o			
419-7							o k a			
587-7							o ŋ g o			
660-7							o			
848-7							k a r a			
1122-7							v u ɲ a			
1159-7							ɲ a			
1374-7							s á ɲ e			
1396-7							dʒ o v u			
1430-7							i s o			
1906-7							ŋ dʒ i a			
2177-7							ŋ g a i			
2419-7							z e k a			
3018-7							tʰ i r a			
3275-7							k a ŋ a			
3441-7							s u ŋ g a			
3464-7							v o ɲ a			
3639-7							t e t e m a			
3885-7							z i m o			
4192-7							v i m b a			
745-7							t a ɣ o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ g a ŋ g a			
4139-7							m e ŋ a			
93-7							g o ɲ o			
459-7							u m a			
575-7							t a			
1712-7							v u o			
2088-7							b ìì z a			
2166-7							ɲ u m b a			
2334-7							b i ɣ o			
2393-7							m e ɲ a			
2537-7							o m o			
2665-7							i ŋ g i			
2997-7							k a s a			
4028-7							w e			
4316-7							t a t u			
4429-7							a z a			
4688-7							w i ŋ w e			
3067-7							t u			
3185-7							b i d a			
794-7							v i k a			
143-7							v u			
388-7							h a u m a			
599-7							t a á m b i			
836-7							s u m b i			
969-7							i s a			
1110-7							t e m a			
1263-7							t a h a			
1329-7							i k a r a			
1362-7							g i			
1606-7							o o t o			
1629-7							k v i			
1744-7							i v a			
1917-7							v u m a			
1989-7							s a ɣ a			
2037-7							d a r a			
2128-7							ɣ e m b e			
2186-7							ɣ a ɲ a			
2700-7							g a ŋ g a			
2797-7							o m o			
2904-7							g e e ɲ d a			
2972-7							s e e			
3148-7							i t a			
3364-7							o t a			
3419-7							t e			
3430-7							ɲ u			
3583-7							o o a			
3706-7							t a ŋ d a			
3756-7							z ìì dʒ a			
3837-7							k o o m a			
4406-7							t i			
4621-7							a i			
564-7							a ɣ a			
928-7							g o o			
1181-7							v w a			
1241-7							p u ŋ d a			
2852-7							k o v u			
3198-7							o m á n a			
3502-7							n e n e			
675-7							t u ŋ k a			
1151-7							s i			
959-7							b e h o			
1411-7							v i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								ʝ a r a		
2828-8								ʝ a n a		
3572-8								ʃ o n i		
1755-8								n e		
1789-8								k á r a ŋ g a		
3207-8								β u r a		
3519-8								tʃ u m a		
3686-8								j b a		
4249-8								k i m a		
4451-8								b i t i		
814-8								g r m b e		
1228-8								b w a		
2026-8								t w e		
2775-8								b u m b a		
3826-8								ʝ ô k a		
4040-8								k e n a		
181-8								g o ŋ g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r j a		
1396-8								ʝ o β u		
1666-8								tʃ a n ô		
2177-8								ŋ g a		
2317-8								β u p a		
4260-8								ʝ w a		
745-8								t a k o		
3971-8								k a m a		
94-8								b ô k o		
2717-8								g a ŋ g a		
4139-8								m e n d a		
43-8								ʝ i m u		
575-8								t a		
871-8								tʃ á m a		
1339-8								t w i		
1585-8								a r a		
1872-8								p a		
2893-8								ʝ i k u a		
4028-8								b w e		
4316-8								t a t u		
4440-8								b i r		
4485-8								ʃ u		
4688-8								w e ŋ w e		
2798-8								n w a		
794-8								v e k a		
994-8								t e r k a		
1006-8								n u ŋ g i		
1043-8								β a r a		
1617-8								ʃ k ô		
1969-8								m a m a		
3364-8								r a t a		
4530-8								r u k a		
928-8								k o r o		
2852-8								k u β u		
675-8								t ô ŋ g a		
860-8								v i ŋ g a		
1631-8								ŋ ô n a		
552-8								w u p a		
1318-8								k u ŋ g i		
1578-8								r w a		
2689-9									ɲ a m a	
893-9									a a	
1285-9									ɲ w á	
1303-9									ŋ o m a	
2197-9									r a l a	
2828-9									s i nː a	
3572-9									r o nː i	
1095-9									l i m a	
1789-9									g a l a ŋ g a	
3207-9									b u l a	
4249-9									g ʊ m i	
4451-9									b i s i	
630-9									b i l e	
814-9									ŋ a b e	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									r w e	
2775-9									b ʊ m b a	
3397-9									b o l o	
3826-9									s a g a	
4003-9									i b a	
4040-9									g e nː i	
4373-9									l i m i	
4384-9									o	
116-9									v i k a	
181-9									g a ŋ g a	
1083-9									l i l a	
1374-9									s á nː i a	
1430-9									i s o	
1666-9									r a nː ʊ o	
1767-9									k ʊ k o	
1906-9									ŋ g i l a	
2177-9									ŋ g a	
2419-9									s i g a	
2750-9									i s i	
3018-9									k i l a	
3441-9									s e ŋ g a	
3885-9									r ʊ m ʊ	
3981-9									i m a	
4260-9									s w a	
4350-9									l i l o	
278-9									b a	
745-9									s á g o	
55-9									ɲ a m a	
94-9									b ʊ g o	
4139-9									m ʊ k a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2088-9									b ìì s a	
2166-9									nː ʊ m b a	
2334-9									f i g a	
2393-9									a ɲ a	
2537-9									l a m ɔ	
2665-9									i ŋ g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a s a	
3075-9									k u l u b i	
4238-9									s o s i	
4429-9									b a s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									f w á l a	
2798-9									n w a	
3067-9									ʊ s ʊ	
3767-9									l o	
4632-9									g s i	
1033-9									k o s o m o l a	
3185-9									o i g a	
240-9									o g a	
401-9									d a	
755-9									g u l a	
836-9									r ʊ m b i	
1006-9									ɲ ʊ ŋ g ʊ	
1744-9									i b a	
1989-9									s a g a	
2037-9									ŋ g a r a	
2128-9									g e m b e	
2186-9									g a nː a	
2483-9									ʊ l ʊ	
2592-9									l o l a	
3030-9									l i a	
3160-9									l u r a	
3385-9									s i	
3865-9									s a s e	
4552-9									i nː s i	
564-9									h a g a	
3502-9									ŋ e n e	
3598-9									b e g a	
3698-9									i g a l a	
3735-9									k ʊ l ʊ	
1151-9									s i	
1318-9									k u ŋ g ʊ	
1411-9									o i	
2689-10										n a m a
893-10										a n̩ a
1285-10										n w a
2197-10										d a l a
2828-10										ʃ i n a
1095-10										l i m a
1755-10										n e
3207-10										f ʊ l a
3519-10										tʰ ʊ m a
448-10										n ʊ n i
630-10										ʊ e l e
1216-10										χ a ʊ a n̩ a
1418-10										s i m i s j a
2775-10										pʰ ʊ m b a
3397-10										ʊ ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										χ ʊ l ʊ
1083-10										l i l a
1122-10										pʰ ʊ n̩ a
2286-10										l a
2317-10										ʊ f a
3018-10										d i l a
3275-10										qʰ á n̩ a
3464-10										ʊ ɔ n̩ a
3639-10										t e r e m a l a
3885-10										s i m ɔ
3981-10										i m a
94-10										p ɔ qʰ ɔ
4139-10										m i n a
43-10										d i m ʊ
374-10										l a w a
459-10										l u m a
508-10										f o f ʊ
871-10										r a m a
1712-10										f ʊ l ɔ
2893-10										tʰ i qʰ ʊ
3075-10										ɔ ʊ l u pʰ e
3531-10										a n̩ i qʰ a
794-10										b e k a
1032-10										kʰ o l o l a
2797-10										ɔ m ɔ m
24-10										tʰ ʊ̀ qʰ a
542-10										ʊ i l a ʊ̀ qʰ
1607-10										l i l o
3198-10										ɔ m a n̩ a
1578-10										l w a
