ID	DOCULECT	TOKENS	ALIGNMENT	COGID
88	Yunlong	j ɯ ⁴⁴	j ɯ ⁴⁴	253
89	Eryuan	p ɯ ³¹	p ɯ ³¹	272
90	Heqing	p ɯ ²¹	p ɯ ²¹	272
91	Jianchuan	p o ²¹	p o ²¹	272
92	Qiliqiao	p ɯ ³¹	p ɯ ³¹	272
93	Xiangyun	p ou ²¹	p ou ²¹	272
94	Yunlong	p ɯ ³¹	p ɯ ³¹	272
95	Zhoucheng	p ɯ ³¹	p ɯ ³¹	272
96	Heqing	ts ɿ ³³	ts ɿ ³³	273
97	Jianchuan	ts ɿ ³³	ts ɿ ³³	273
98	Lanping	ts ɿ ⁴⁴	ts ɿ ⁴⁴	273
99	Luobenzhuo	tɕ i ³¹	tɕ i ³¹	273
100	Xiangyun	ts ɿ ³³	ts ɿ ³³	273
101	Eryuan	p e ³³	p e ³³	294
102	Jianchuan	p e ³³	p e ³³	294
103	Eryuan	s e ⁴⁴	s e ⁴⁴	295
104	Qiliqiao	s e ⁴²	s e ⁴²	295
105	Eryuan	p ɯ ⁴⁴	p ɯ ⁴⁴	296
106	Heqing	p ɯ ⁴⁴	p ɯ ⁴⁴	296
107	Lanping	p i ³³	p i ³³	296
108	Luobenzhuo	p ɯ ⁵⁵	p ɯ ⁵⁵	296
109	Zhoucheng	p ɯ ⁴⁴	p ɯ ⁴⁴	296
110	Jianchuan	tɕ i ³¹	tɕ i ³¹	299
111	Lanping	tɕ i ³¹	tɕ i ³¹	299
112	Zhoucheng	tɕʰ ɯ ⁵⁵	tɕʰ ɯ ⁵⁵	299
113	Lanping	kʰ o ⁵⁵	kʰ o ⁵⁵	300
114	Qiliqiao	kʰ ɔ ⁵⁵	kʰ ɔ ⁵⁵	300
115	Luobenzhuo	tɕ ɤ ³³	tɕ ɤ ³³	301
116	Xiangyun	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵	301
117	Yunlong	tɕʰ u ³³	tɕʰ u ³³	301
118	Eryuan	x e ⁴⁴	x e ⁴⁴	327
119	Heqing	x e ³³	x e ³³	327
120	Jianchuan	x e ⁴⁴	x e ⁴⁴	327
121	Lanping	x e ⁴⁴	x e ⁴⁴	327
122	Qiliqiao	x e ⁴⁴	x e ⁴⁴	327
123	Xiangyun	x ɛ ⁴⁴	x ɛ ⁴⁴	327
124	Yunlong	x ɛ ³³	x ɛ ³³	327
125	Eryuan	l ɔ ⁵⁵	l ɔ ⁵⁵	349
126	Jianchuan	l ou ⁵⁵	l ou ⁵⁵	349
127	Lanping	l o ⁵⁵	l o ⁵⁵	349
128	Eryuan	j a ⁴⁴	j a ⁴⁴	350
129	Lanping	j a ⁴⁴	j a ⁴⁴	350
130	Eryuan	t ɯ ⁴²	t ɯ ⁴²	351
131	Heqing	t ɯ ⁴²	t ɯ ⁴²	351
132	Qiliqiao	t ɯ ⁴²	t ɯ ⁴²	351
133	Xiangyun	t ɯ̃ ⁴²	t ɯ̃ ⁴²	351
134	Yunlong	t ɯ ²¹	t ɯ ²¹	351
135	Zhoucheng	t ɯ ³²	t ɯ ³²	351
136	Heqing	m ɔu ³³	m ɔu ³³	352
137	Luobenzhuo	m ɯ̃ ⁵⁵	m ɯ̃ ⁵⁵	352
138	Qiliqiao	m ɯ ³¹	m ɯ ³¹	352
139	Xiangyun	m ɔ ⁴²	m ɔ ⁴²	352
140	Yunlong	m o ³³	m o ³³	352
141	Zhoucheng	m ɯ ³¹	m ɯ ³¹	352
142	Eryuan	p j a ⁴²	p j a ⁴²	374
143	Heqing	p j a ⁴²	p j a ⁴²	374
144	Jianchuan	p j a ⁴²	p j a ⁴²	374
145	Lanping	p j a ⁴²	p j a ⁴²	374
146	Qiliqiao	p j a ⁴²	p j a ⁴²	374
147	Xiangyun	p j a ⁴²	p j a ⁴²	374
148	Yunlong	p j a ⁴²	p j a ⁴²	374
149	Eryuan	p ɯ ⁴⁴	p ɯ ⁴⁴	417
150	Heqing	p ɯ ⁵⁵	p ɯ ⁵⁵	417
151	Jianchuan	p o ⁵⁵	p o ⁵⁵	417
152	Lanping	p u ⁵⁵	p u ⁵⁵	417
153	Qiliqiao	p o ⁵⁵	p o ⁵⁵	417
154	Xiangyun	p ɔ ³⁵	p ɔ ³⁵	417
155	Yunlong	p u ⁵⁵	p u ⁵⁵	417
156	Heqing	p ɯ ³³	p ɯ ³³	418
157	Jianchuan	p o ⁴⁴	p o ⁴⁴	418
158	Lanping	p u ⁵⁵	p u ⁵⁵	418
159	Qiliqiao	p o ⁴⁴	p o ⁴⁴	418
160	Xiangyun	p ou ³³	p ou ³³	418
161	Jianchuan	ts ɿ ³³	ts ɿ ³³	419
162	Zhoucheng	ts ɿ ³³	ts ɿ ³³	419
163	Xiangyun	ɕ ɛ ⁴⁴	ɕ ɛ ⁴⁴	422
164	Yunlong	ʃ ɤ ³³	ʃ ɤ ³³	422
165	Zhoucheng	s e ⁵⁵	s e ⁵⁵	422
166	Jianchuan	s ɤ̃ ³¹	s ɤ̃ ³¹	441
167	Lanping	s ɔ̃ ⁴²	s ɔ̃ ⁴²	441
168	Luobenzhuo	s õ ³¹	s õ ³¹	441
169	Eryuan	tɕ i ³⁵	tɕ i ³⁵	462
170	Heqing	tɕ ĩ ³⁵	tɕ ĩ ³⁵	462
171	Jianchuan	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	462
172	Lanping	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	462
173	Luobenzhuo	ts ẽ ⁵⁵	ts ẽ ⁵⁵	462
174	Xiangyun	tɕ ĩ ³⁵	tɕ ĩ ³⁵	462
175	Yunlong	tɕ i ³⁵	tɕ i ³⁵	462
176	Qiliqiao	ɕ o ⁴²	ɕ o ⁴²	464
177	Zhoucheng	ɕ o ⁴²	ɕ o ⁴²	464
178	Eryuan	ʈʂ ɔ ³¹	ʈʂ ɔ ³¹	483
179	Heqing	ts ɔ̃u ²¹	ts ɔ̃u ²¹	483
180	Jianchuan	ts õu ²¹	ts õu ²¹	483
181	Lanping	ts ɔ ³³	ts ɔ ³³	483
182	Qiliqiao	ts o ²¹	ts o ²¹	483
183	Zhoucheng	ts o ²¹	ts o ²¹	483
184	Luobenzhuo	qʰ ã ⁴²	qʰ ã ⁴²	487
185	Yunlong	kʰ ɤ ³¹	kʰ ɤ ³¹	487
186	Eryuan	ʈʂ ɤ ⁴⁴	ʈʂ ɤ ⁴⁴	496
187	Luobenzhuo	tɕ o ⁵⁵	tɕ o ⁵⁵	496
188	Qiliqiao	ts ɤ ⁴⁴	ts ɤ ⁴⁴	496
189	Xiangyun	tɕ ɛ ⁴⁴	tɕ ɛ ⁴⁴	496
190	Yunlong	tsʰ o ³³	tsʰ o ³³	496
191	Zhoucheng	ts ɤ ⁴⁴	ts ɤ ⁴⁴	496
192	Eryuan	ɕ i ⁴⁴	ɕ i ⁴⁴	497
193	Heqing	s ɿ ⁵⁵	s ɿ ⁵⁵	497
194	Jianchuan	s ɿ ⁵⁵	s ɿ ⁵⁵	497
195	Lanping	s ɛ ⁴⁴	s ɛ ⁴⁴	497
196	Luobenzhuo	ɕ i ⁵⁵	ɕ i ⁵⁵	497
197	Qiliqiao	ɕ i ⁴⁴	ɕ i ⁴⁴	497
198	Xiangyun	ɕ i ⁴⁴	ɕ i ⁴⁴	497
199	Zhoucheng	ɕ i ⁴⁴	ɕ i ⁴⁴	497
200	Heqing	p i ⁵⁵	p i ⁵⁵	498
201	Jianchuan	p i ⁵⁵	p i ⁵⁵	498
202	Lanping	p i ⁴⁴	p i ⁴⁴	498
203	Yunlong	p e ³³	p e ³³	498
204	Eryuan	ts ɿ ⁵⁵	ts ɿ ⁵⁵	517
205	Luobenzhuo	tɕ ɛ̃ ⁵⁵	tɕ ɛ̃ ⁵⁵	517
206	Yunlong	ts ɿ ⁵⁵	ts ɿ ⁵⁵	517
207	Eryuan	f ɤ ⁵⁵	f ɤ ⁵⁵	518
208	Heqing	f ɤ̃ ⁵⁵	f ɤ̃ ⁵⁵	518
209	Jianchuan	f ɤ̃ ⁵⁵	f ɤ̃ ⁵⁵	518
210	Lanping	f ɯ̃ ⁵⁵	f ɯ̃ ⁵⁵	518
211	Qiliqiao	f ɤ ⁵⁵	f ɤ ⁵⁵	518
212	Xiangyun	f ɯ̃ ⁵⁵	f ɯ̃ ⁵⁵	518
213	Yunlong	f ɤ ⁵⁵	f ɤ ⁵⁵	518
214	Zhoucheng	f ɤ ⁵⁵	f ɤ ⁵⁵	518
215	Eryuan	p ɔ ³¹	p ɔ ³¹	531
216	Zhoucheng	p e ²¹	p e ²¹	531
217	Heqing	m i ⁴²	m i ⁴²	532
218	Jianchuan	m i ⁴²	m i ⁴²	532
219	Lanping	m i ³³	m i ³³	532
220	Qiliqiao	m i ⁴⁴	m i ⁴⁴	532
221	Luobenzhuo	d ɯ̃ ³¹	d ɯ̃ ³¹	534
222	Qiliqiao	t ɔ ³⁵	t ɔ ³⁵	534
223	Yunlong	d ɔ ³¹	d ɔ ³¹	534
224	Zhoucheng	t ɔ ³¹	t ɔ ³¹	534
225	Eryuan	f ɤ ⁴⁴	f ɤ ⁴⁴	564
226	Heqing	f ɤ ⁴⁴	f ɤ ⁴⁴	564
227	Jianchuan	f ɤ ⁴⁴	f ɤ ⁴⁴	564
228	Qiliqiao	f ɤ ⁴⁴	f ɤ ⁴⁴	564
229	Xiangyun	f ɤ ⁴⁴	f ɤ ⁴⁴	564
230	Yunlong	f ɤ ⁴⁴	f ɤ ⁴⁴	564
231	Zhoucheng	f ɤ ⁴⁴	f ɤ ⁴⁴	564
232	Lanping	ʐ ɛ ³¹	ʐ ɛ ³¹	565
233	Luobenzhuo	ʐ a ⁴⁴	ʐ a ⁴⁴	565
234	Heqing	ts ɿ ³³	ts ɿ ³³	586
235	Jianchuan	ts ɿ ³³	ts ɿ ³³	586
236	Lanping	ts ɿ ⁵⁵	ts ɿ ⁵⁵	586
237	Heqing	p j ɛ ⁴⁴	p j ɛ ⁴⁴	649
238	Jianchuan	p j ɛ ⁴⁴	p j ɛ ⁴⁴	649
239	Eryuan	t w a ³¹	t w a ³¹	660
240	Heqing	t w a ³¹	t w a ³¹	660
241	Jianchuan	t w a ³¹	t w a ³¹	660
242	Xiangyun	t w e ³³	t w e ³³	660
243	Yunlong	t w a ³¹	t w a ³¹	660
244	Qiliqiao	j i ³¹	j i ³¹	663
245	Zhoucheng	j i ³¹	j i ³¹	663
246	Qiliqiao	m u ³³	m u ³³	664
247	Zhoucheng	m u ³³	m u ³³	664
248	Eryuan	t ɯ ²¹	t ɯ ²¹	702
249	Heqing	t ɯ ²¹	t ɯ ²¹	702
250	Jianchuan	t ɯ ²¹	t ɯ ²¹	702
251	Qiliqiao	t ɯ ²¹	t ɯ ²¹	702
252	Xiangyun	t ou ²¹	t ou ²¹	702
253	Yunlong	t ɯ ²¹	t ɯ ²¹	702
254	Zhoucheng	t ɯ ²¹	t ɯ ²¹	702
255	Lanping	ts e ⁴⁴	ts e ⁴⁴	703
256	Luobenzhuo	ts ɛ ⁴⁴	ts ɛ ⁴⁴	703
257	Eryuan	k u ²¹	k u ²¹	739
258	Jianchuan	k u ²¹	k u ²¹	739
259	Lanping	k u ²¹	k u ²¹	739
260	Qiliqiao	k u ²¹	k u ²¹	739
261	Zhoucheng	k u ²¹	k u ²¹	739
262	Heqing	p j ɛ̃ ²¹	p j ɛ̃ ²¹	740
263	Xiangyun	p ɛ̃ ²¹	p - ɛ̃ ²¹	740
264	Eryuan	pʰ ɔ ²¹	pʰ ɔ ²¹	773
265	Heqing	pʰ ɔu ³¹	pʰ ɔu ³¹	773
266	Jianchuan	p ou ³¹	p ou ³¹	773
267	Lanping	pʰ o ³¹	pʰ o ³¹	773
268	Qiliqiao	pʰ ɔ ³¹	pʰ ɔ ³¹	773
269	Zhoucheng	pʰ ɔ ³¹	pʰ ɔ ³¹	773
270	Luobenzhuo	t ɤ ³³	t ɤ ³³	774
271	Xiangyun	tʰ ɛ̃ ⁵⁵	tʰ ɛ̃ ⁵⁵	774
272	Eryuan	ʈʂ w e ⁴⁴	ʈʂ w e ⁴⁴	822
273	Heqing	ts w e ⁴⁴	ts w e ⁴⁴	822
274	Jianchuan	ts w e ⁴⁴	ts w e ⁴⁴	822
275	Lanping	ts w e ⁴⁴	ts w e ⁴⁴	822
276	Luobenzhuo	t w ɛ ⁵⁵	t w ɛ ⁵⁵	822
277	Xiangyun	ts w e ⁴⁴	ts w e ⁴⁴	822
278	Zhoucheng	ts w e ⁴⁴	ts w e ⁴⁴	822
279	Eryuan	k ɤ ²¹	k ɤ ²¹	823
280	Heqing	k ɯ ²¹	k ɯ ²¹	823
281	Lanping	k u ³¹	k u ³¹	823
282	Qiliqiao	k ɤ ³¹	k ɤ ³¹	823
283	Yunlong	k ɤ ²¹	k ɤ ²¹	823
284	Zhoucheng	k ɤ ³¹	k ɤ ³¹	823
285	Heqing	tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴	840
286	Jianchuan	tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴	840
287	Eryuan	tʰ ɤ ²¹	tʰ ɤ ²¹	859
288	Heqing	tʰ ɔ̃ ³¹	tʰ ɔ̃ ³¹	859
289	Jianchuan	tʰ ɤ̃ ³¹	tʰ ɤ̃ ³¹	859
290	Qiliqiao	tʰ ɤ ²¹	tʰ ɤ ²¹	859
291	Xiangyun	tʰ ɛ̃ ⁴²	tʰ ɛ̃ ⁴²	859
292	Yunlong	tʰ ɤ ²¹	tʰ ɤ ²¹	859
293	Zhoucheng	tʰ ɤ ³¹	tʰ ɤ ³¹	859
294	Heqing	ts ɿ ³³	ts ɿ ³³	882
295	Jianchuan	ts ɿ ³³	ts ɿ ³³	882
296	Xiangyun	ts ɿ ³³	ts ɿ ³³	882
297	Zhoucheng	ts ɿ ³³	ts ɿ ³³	882
298	Eryuan	tɕʰ y ⁵⁵	tɕʰ y ⁵⁵	913
299	Heqing	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵	913
300	Jianchuan	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵	913
301	Lanping	tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵	913
302	Qiliqiao	tɕʰ y ⁵⁵	tɕʰ y ⁵⁵	913
303	Xiangyun	tsʰ ɯ̃ ⁵⁵	tsʰ ɯ̃ ⁵⁵	913
304	Zhoucheng	tɕʰ y ⁵⁵	tɕʰ y ⁵⁵	913
305	Eryuan	ɕ ɔ ³¹	ɕ ɔ ³¹	923
306	Qiliqiao	ɕ ɔ ³¹	ɕ ɔ ³¹	923
307	Xiangyun	c õ ⁴²	c õ ⁴²	923
308	Yunlong	ɕ ɔ ³¹	ɕ ɔ ³¹	923
309	Zhoucheng	ɕ o ³¹	ɕ o ³¹	923
310	Eryuan	t ɯ ⁴²	t ɯ ⁴²	925
311	Heqing	t ɯ ⁴²	t ɯ ⁴²	925
312	Jianchuan	t ɯ ⁴²	t ɯ ⁴²	925
313	Zhoucheng	t ɯ ⁴²	t ɯ ⁴²	925
314	Jianchuan	ts ɿ ³¹	ts ɿ ³¹	926
315	Lanping	ts ɯ ³³	ts ɯ ³³	926
316	Xiangyun	ts ɿ ³³	ts ɿ ³³	926
317	Lanping	k a ⁵⁵	k a ⁵⁵	927
318	Luobenzhuo	q a ⁵⁵	q a ⁵⁵	927
319	Eryuan	j ɛ ⁴²	j ɛ ⁴²	947
320	Heqing	j ɛ̃ ⁴²	j ɛ̃ ⁴²	947
321	Jianchuan	j ɛ ⁴²	j ɛ ⁴²	947
322	Qiliqiao	j ɛ ³²	j ɛ ³²	947
323	Yunlong	j ɛ ⁴²	j ɛ ⁴²	947
324	Zhoucheng	j ɛ ⁴²	j ɛ ⁴²	947
325	Lanping	v ɛ ³³	v ɛ ³³	948
326	Luobenzhuo	v e ³³	v e ³³	948
327	Heqing	p ɔu ³¹	p ɔu ³¹	957
328	Luobenzhuo	b o ⁴⁴	b o ⁴⁴	957
329	Xiangyun	p a ³¹	p a ³¹	957
330	Yunlong	p ao ²¹	p ao ²¹	957
331	Jianchuan	m a ²¹	m a ²¹	958
332	Lanping	m a ²¹	m a ²¹	958
333	Eryuan	a ⁵⁵	a ⁵⁵	966
334	Jianchuan	a ⁵⁵	a ⁵⁵	966
335	Qiliqiao	a ⁵⁵	a ⁵⁵	966
336	Xiangyun	a ⁵⁵	a ⁵⁵	966
337	Zhoucheng	a ⁵⁵	a ⁵⁵	966
338	Eryuan	n i ⁵⁵	n i ⁵⁵	967
339	Heqing	n i ³⁵	n i ³⁵	967
340	Jianchuan	n i ⁵⁵	n i ⁵⁵	967
341	Lanping	n i ⁵⁵	n i ⁵⁵	967
342	Qiliqiao	m i ⁵⁵	m i ⁵⁵	971
343	Xiangyun	m i ⁵⁵	m i ⁵⁵	971
344	Yunlong	m i ⁵⁵	m i ⁵⁵	971
345	Zhoucheng	m i ⁵⁵	m i ⁵⁵	971
346	Eryuan	tɕ i ⁴²	tɕ i ⁴²	983
347	Jianchuan	tɕ i ⁴²	tɕ i ⁴²	983
348	Lanping	tɕ i ³¹	tɕ i ³¹	983
349	Xiangyun	tɕ i ⁴²	tɕ i ⁴²	983
350	Yunlong	k ɛ ³¹	k ɛ ³¹	983
351	Zhoucheng	kʲ i ⁴²	kʲ i ⁴²	983
352	Eryuan	t e ³³	t e ³³	985
353	Lanping	t ẽ ⁴²	t ẽ ⁴²	985
354	Luobenzhuo	t ẽ ³³	t ẽ ³³	985
355	Eryuan	ts ɔ ⁴²	ts ɔ ⁴²	1015
356	Heqing	ts ɔu ⁴²	ts ɔu ⁴²	1015
357	Jianchuan	ts ou ⁴²	ts ou ⁴²	1015
358	Lanping	ts a ⁴²	ts a ⁴²	1015
359	Qiliqiao	ts o ⁴²	ts o ⁴²	1015
360	Yunlong	ts o ⁴²	ts o ⁴²	1015
361	Zhoucheng	ts o ⁴²	ts o ⁴²	1015
362	Luobenzhuo	ʐ a ⁴²	ʐ a ⁴²	1017
363	Xiangyun	z a ³¹	z a ³¹	1017
364	Eryuan	m a ³⁵	m a ³⁵	1036
365	Yunlong	m a ³⁵	m a ³⁵	1036
366	Eryuan	ɲ i ²¹	ɲ i ²¹	1038
367	Yunlong	ɲ i ²¹	ɲ i ²¹	1038
368	Zhoucheng	ɲ i ³³	ɲ i ³³	1038
369	Heqing	s ɿ ⁵⁵	s ɿ ⁵⁵	1039
370	Jianchuan	s ɿ ⁵⁵	s ɿ ⁵⁵	1039
371	Lanping	s ɿ ⁵⁵	s ɿ ⁵⁵	1039
372	Qiliqiao	s ɤ ⁵⁵	s ɤ ⁵⁵	1039
373	Zhoucheng	s ɿ ⁵⁵	s ɿ ⁵⁵	1039
374	Heqing	ts ɿ ³³	ts ɿ ³³	1040
375	Jianchuan	ts ɿ ³³	ts ɿ ³³	1040
376	Lanping	ts ɯ ⁴⁴	ts ɯ ⁴⁴	1040
377	Luobenzhuo	ts ɿ ⁴⁴	ts ɿ ⁴⁴	1040
378	Qiliqiao	ts ɤ ³³	ts ɤ ³³	1040
379	Xiangyun	ts ɿ ³³	ts ɿ ³³	1040
380	Zhoucheng	ts ɿ ³³	ts ɿ ³³	1040
381	Heqing	j ɤ ³³	j ɤ ³³	1041
382	Jianchuan	j ɤ̃ ³³	j ɤ̃ ³³	1041
383	Qiliqiao	n ɤ ³³	n ɤ ³³	1041
384	Heqing	ts ou ⁴⁴	ts ou ⁴⁴	1094
385	Jianchuan	ts ou ⁴⁴	ts ou ⁴⁴	1094
386	Lanping	ts u ⁴⁴	ts u ⁴⁴	1094
387	Qiliqiao	ts o ⁴⁴	ts o ⁴⁴	1094
388	Xiangyun	ts ɔ ⁴⁴	ts ɔ ⁴⁴	1094
389	Yunlong	ts u ⁴⁴	ts u ⁴⁴	1094
390	Zhoucheng	ts o ⁴⁴	ts o ⁴⁴	1094
391	Eryuan	pʰ j ɔ ³¹	pʰ j ɔ ³¹	1163
392	Qiliqiao	pʰ j ɔ ³¹	pʰ j ɔ ³¹	1163
393	Xiangyun	pʰ j ɔ ³¹	pʰ j ɔ ³¹	1163
394	Yunlong	pʰ j ɔ ³¹	pʰ j ɔ ³¹	1163
395	Zhoucheng	pʰ j ɔ ³¹	pʰ j ɔ ³¹	1163
396	Heqing	sʰ e ⁴⁴	sʰ e ⁴⁴	1164
397	Jianchuan	s e ⁴⁴	s e ⁴⁴	1164
398	Lanping	s e ⁴⁴	s e ⁴⁴	1164
399	Luobenzhuo	s æ ⁵⁵	s æ ⁵⁵	1164
400	Eryuan	p e ⁴²	p e ⁴²	1174
401	Jianchuan	p e ⁴²	p e ⁴²	1174
402	Lanping	p e ³³	p e ³³	1174
403	Qiliqiao	p e ³²	p e ³²	1174
404	Zhoucheng	p e ⁴²	p e ⁴²	1174
405	Heqing	k w ã ³⁵	k w ã ³⁵	1175
406	Jianchuan	k w ã ⁵⁵	k w ã ⁵⁵	1175
407	Xiangyun	k w ã ³⁵	k w ã ³⁵	1175
408	Yunlong	kʰ ao ⁵⁵	kʰ - ao ⁵⁵	1175
409	Eryuan	v ɤ ²¹	v ɤ ²¹	1192
410	Heqing	v ɤ ²¹	v ɤ ²¹	1192
411	Jianchuan	v ɤ̃ ²¹	v ɤ̃ ²¹	1192
412	Lanping	v ã ²¹	v ã ²¹	1192
413	Qiliqiao	v ɤ ²¹	v ɤ ²¹	1192
414	Zhoucheng	v ɤ ²¹	v ɤ ²¹	1192
415	Xiangyun	j ɛ̃ ²¹	j ɛ̃ ²¹	1195
416	Yunlong	ɥ ɛ ⁴⁴	ɥ ɛ ⁴⁴	1195
417	Eryuan	p e ²¹	p e ²¹	1214
418	Qiliqiao	pʰ i ²¹	pʰ i ²¹	1214
419	Yunlong	p e ²¹	p e ²¹	1214
