COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
872-2		n ɨ ŋ														
1891-2		d aː														
68-2		s i m														
631-2		b ə n														
594-2		g aː														
1759-2		h a n														
805-2		g ɨ n														
756-2		h ɨ ʔ														
1201-2		m o dʑ														
2042-2		ʔ aː														
1968-2		d a ʔ														
2000-2		b aː ŋ														
17-2		v a d														
4-2		əː m														
788-2		d a														
1219-2		h i m														
141-2		ʔ aː ŋ														
541-2		b ɣ b a ŋ														
1687-2		h o n														
123-2		aː m														
1652-2		dʑ ɨ n														
576-2		ŋ a														
1738-2		d a g														
442-2		h o m														
368-2		d b a ŋ														
1778-2		b a d														
957-2		n a b														
1704-2		ʔ i h														
304-2		j a m														
1796-2		dʑ a ŋ														
720-2		d a h														
287-2		g ə b														
321-2		u ə h														
206-2		d o k														
1950-2		ʔ ɨ														
665-2		o n														
703-2		n o ʔ														
1290-2		m tɕ														
1391-2		g o														
269-2		g a aː														
855-2		dʑ a n														
2078-2		s ui̯														
2213-2		m a														
1111-2		s a														
485-2		ŋ														
1356-2		m u h														
1093-2		d o ŋ														
1063-2		d au̯ m														
648-2		dʑ eː n														
223-2		g u n														
1248-2		dʑ u														
1509-2		d eː n														
504-2		dʑ o h														
2130-2		s ɔi̯														
1-2		ʔ o														
386-2		o ʔ														
1411-2		ʔ o														
1027-2		g a ʔ														
2077-2		m u														
1459-2		g l														
1323-2		m əː														
1859-3			ŋ ai̯													
175-3			ʔ a													
241-3			ʔ u ʔ													
2163-3			kʰ o r													
2181-3			n ə m													
2060-3			ʔ o m													
410-3			d r													
1841-3			m b													
2017-3			h iː													
1004-3			m aː													
614-3			b o h													
686-3			b l iː													
88-3			h a ʔ													
872-3			n u ŋ													
1891-3			d aː													
68-3			s iː m													
631-3			b ə r													
594-3			g aː													
1759-3			h a r													
805-3			g iː r													
756-3			h o ʔ													
1201-3			m o ʔ													
2042-3			ʔ eː													
1968-3			d a ʔ													
2000-3			b aː ŋ													
17-3			v a d													
4-3			o m													
788-3			d ai̯													
1219-3			h iː m													
141-3			ʔ aː ŋ													
541-3			b r j a ŋ													
1687-3			h o r													
123-3			aː m													
1652-3			b iː n													
576-3			ŋ a													
1738-3			d a ʔ													
442-3			h o m													
368-3			d j a ŋ													
1778-3			b r d													
957-3			n a b													
1704-3			ʔ iː ʔ													
304-3			j a m													
1796-3			b a ŋ													
720-3			d a h													
287-3			ʔ ə b													
321-3			g ə h													
206-3			d o ʔ													
1950-3			ʔ o													
665-3			o n													
703-3			n o ʔ													
1290-3			m r													
1391-3			h o													
269-3			g a													
855-3			b a n													
2078-3			s iː													
2213-3			m ai̯													
1858-3			s a													
1151-3			g j l r													
737-3			b ə i													
340-3			s o													
1111-3			s ai̯													
485-3			ŋ													
1356-3			m u h													
1093-3			d o ŋ													
1063-3			d o m													
648-3			b o n													
223-3			g ui̯ n													
1248-3			b s													
1509-3			d r n													
504-3			b o h													
1-3			ʔ o													
386-3			o ʔ													
1411-3			ʔ o													
1027-3			g a ʔ													
2077-3			m u													
1459-3			g l r													
1323-3			m ɨː													
1859-4				ŋ												
175-4				g a												
241-4				ʔ ai̯ ʔ												
2163-4				g o n												
2181-4				n a m												
2060-4				ʔ ɨ m												
410-4				t ai̯												
1841-4				m p												
2017-4				h ɔi̯												
1004-4				ai̯ aː												
614-4				p o h												
686-4				p l iː												
88-4				g ai̯ k												
872-4				n ɨ ŋ												
1891-4				t aː												
68-4				s iː m												
631-4				p a n												
594-4				g aː												
1759-4				h a ŋ												
805-4				g ɨ ŋ												
756-4				h ɨ k												
1201-4				m o ə												
2042-4				ʔ aː												
1968-4				t a ʔ												
2000-4				p aː ŋ												
17-4				v a t												
4-4				əː m												
788-4				t												
1219-4				h iː m												
141-4				ʔ aː ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h a n												
123-4				aː m												
1652-4				p iː ŋ												
576-4				ŋ ɔ												
1738-4				t a g												
442-4				h o m												
368-4				t j a ŋ												
1778-4				p a t												
957-4				n a b												
1704-4				ʔ iː ʔ												
304-4				j a m												
1796-4				p ɔ ŋ												
720-4				d ai̯ h												
287-4				g a p												
321-4				u ə h												
206-4				t o k												
1950-4				ʔ ɨ												
665-4				o												
703-4				n o k												
1290-4				m ai̯												
1391-4				g o d												
269-4				g a d												
855-4				p a n												
2078-4				s i												
2213-4				m ai̯												
1858-4				s a												
1151-4				g j a n												
737-4				p ə												
340-4				s o												
1111-4				s												
485-4				ŋ ai̯												
1356-4				m a h												
1093-4				d o ŋ												
1063-4				t o m												
648-4				p ə ŋ												
223-4				g o n												
1509-4				d ŋ												
504-4				p o h												
2130-4				s iː												
1-4				ʔ au̯												
386-4				o k												
1411-4				ʔ ai̯												
1027-4				g a ʔ												
2077-4				m a												
1459-4				g l ai̯												
1859-5					ŋ ei̯											
175-5					ʔ a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ ɔ n											
2181-5					n a m											
2060-5					ʔ o m											
410-5					ɗ aːi̯											
1841-5					m aːi̯											
2017-5					h ei̯											
1004-5					r̥ aː											
614-5					b o h											
686-5					b l ei̯											
88-5					k ɔ ʔ											
872-5					n ɨ ŋ											
1891-5					ɗ aː											
68-5					s i m											
631-5					b ɨ n											
594-5					k aː											
1759-5					h a nˀ											
805-5					k ɨ n											
756-5					h ɨ ʔ											
1201-5					m o ʔ											
2042-5					ʔ aː											
1968-5					ɗ a ʔ											
2000-5					r̥ aː ŋ											
17-5					ɨ a dʑ											
4-5					ɔ m											
788-5					ɗ ei̯											
1219-5					h i m											
141-5					ʔ aː ŋ											
541-5					b r j a ŋ											
1687-5					h u n											
123-5					aː m											
1652-5					dʑ ɨ nˀ											
576-5					ŋ a											
1738-5					ɗ a ʔ											
442-5					h o m											
368-5					ɗ j a ŋ											
1778-5					b a dʑ											
957-5					n a b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					ɗ a h											
287-5					k ɨ b											
321-5					k əː h											
206-5					ɗ o ʔ											
1950-5					ʔ o											
665-5					o											
703-5					n o ʔ											
1290-5					m r											
1391-5					k o ʔ											
269-5					k a aː											
855-5					dʑ a n											
2078-5					s i											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r ei̯											
340-5					s o											
1111-5					s ei̯											
485-5					ŋ aːi̯											
1356-5					m ɔ h											
1093-5					ɗ o ŋ											
1063-5					ɗ oː m											
648-5					dʑ əː n											
223-5					k ə n											
1248-5					dʑ ɨ											
1509-5					ɗ ei̯ n											
504-5					dʑ o h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ ɔ											
2077-5					m ɔ											
1323-5					m əː											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						k o n										
2181-6						n a m										
2060-6						ʔ w m										
410-6						ɗ aːi̯										
1841-6						m aːi̯										
2017-6						h ei̯										
1004-6						r aː										
614-6						p o h										
686-6						p l ei̯										
88-6						k a ʔ										
872-6						n w ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						p a r										
594-6						k aː										
1759-6						h a nʰ										
805-6						k w ŋ										
756-6						h w ʔ										
1201-6						m ɔ ʔ										
2042-6						ʔ aː										
1968-6						ɗ a ʔ										
2000-6						r aː ŋ										
17-6						ɔ a ɗ										
4-6						əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						p r j a ŋ										
1687-6						h o n										
123-6						aː m										
1652-6						dʑ i nʰ										
576-6						ŋ a										
1738-6						ɗ a k										
442-6						h ou̯ m										
368-6						ɗ j a ŋ										
1778-6						p a ɗ										
957-6						n a p										
1704-6						ʔ i ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						ɗ a h										
287-6						k a p p										
321-6						k o h										
206-6						ɗ o ʔ										
1950-6						ʔ ou̯										
665-6						ou̯ nʰ										
703-6						n o ʔ										
1290-6						m r										
1391-6						k a ʔ										
269-6						k a ʔ										
855-6						dʑ a n										
2078-6						s w										
2213-6						m iː										
1858-6						s a										
1151-6						k j ə n										
737-6						p r iː										
340-6						s ou̯										
1111-6						s iː										
1093-6						ɗ o ŋ										
1063-6						ɗ w m										
648-6						dʑ əː nʰ										
1248-6						dʑ a										
1509-6						ɗ ou̯ nʰ										
504-6						dʑ o h										
2130-6						s i										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m a										
1323-6						m ʔ										
1859-7							ŋ a									
175-7							g a									
241-7							ʔ o									
2163-7							g o n									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t tɕ									
1841-7							m aːu̯									
2017-7							h ɔːi̯									
1004-7							m aː									
614-7							b o h									
686-7							p l ɔːi̯									
88-7							g ai̯ k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p ə n									
594-7							g aː									
1759-7							h a n									
805-7							g ɨ ŋ									
756-7							h ɨ k									
1201-7							m o ə									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							au̯ aː ŋ									
17-7							v a t									
4-7							əː m									
788-7							t iː									
1219-7							h iː m									
141-7							ʔ aː ŋ									
541-7							p ɣ j a ŋ									
1687-7							h a n									
123-7							aː m									
1652-7							p iː n									
576-7							ŋ a									
1738-7							t a g									
442-7							h o m									
368-7							t j a ŋ									
1778-7							b a t									
957-7							n a b									
1704-7							ʔ iː									
304-7							j a m									
1796-7							p ɔ ŋ									
720-7							d a h									
287-7							g ə b									
321-7							g ə h									
206-7							t o k									
1950-7							ʔ ɨ									
665-7							o n									
703-7							n o k									
1290-7							m iː									
1391-7							g o									
269-7							g a d									
855-7							p a n									
2078-7							s iː									
2213-7							m iː									
1858-7							s a									
1151-7							g j a n									
737-7							b ə iː									
340-7							s o									
1111-7							s iː									
485-7							ŋ									
1356-7							m a h									
1093-7							d o ŋ									
1063-7							t o m									
648-7							p a n									
223-7							g ɔːi̯ n									
1248-7							tɕ a									
1509-7							d l n									
504-7							p o h									
2130-7							s iː									
1-7							ʔ o									
386-7							o k									
1411-7							ʔ o									
1027-7							g a ʔ									
1459-7							g l ai̯									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ u ʔ								
2163-8								kʰ o n								
2181-8								n a m								
2060-8								ʔ i m								
410-8								d r								
1841-8								m b								
2017-8								h ei̯								
1004-8								r aː								
614-8								b o h								
686-8								b l eː								
88-8								g a ʔ								
872-8								n u ŋ								
1891-8								d aː								
68-8								s iː m								
631-8								b e n								
594-8								g aː								
1759-8								h a ŋ								
805-8								g i ŋ								
756-8								h o ʔ								
1201-8								m o dʑ								
2042-8								ʔ aː								
1968-8								d a ʔ								
2000-8								b aː ŋ								
17-8								v a ɗ								
4-8								əː m								
788-8								d ai̯								
1219-8								h iː m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h o n								
123-8								aː m								
1652-8								dʑ i ŋ								
576-8								ŋ a r								
1738-8								d a ʔ								
442-8								h o m								
368-8								d j a ŋ								
1778-8								p a ɗ								
957-8								n a p								
1704-8								ʔ a ʔ								
304-8								j a m								
1796-8								dʑ a ŋ								
720-8								t a h								
287-8								k e p								
321-8								g e h								
206-8								d o ʔ								
1950-8								ʔ o								
665-8								o a								
703-8								n o ʔ								
1290-8								m r								
1391-8								h o t								
269-8								g a t								
855-8								dʑ a n								
2078-8								s i								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p ə ei̯								
340-8								s o								
1111-8								s ai̯								
485-8								ŋ j								
1356-8								m u h								
1093-8								t o ŋ								
1063-8								d ɔː m								
648-8								dʑ əː ŋ								
223-8								g au̯ n								
1248-8								dʑ s								
1509-8								t r ŋ								
504-8								dʑ o h								
2130-8								s ai̯								
1-8								ʔ o								
386-8								o ʔ								
1411-8								ʔ o								
1027-8								g a ʔ								
2077-8								m u								
1459-8								g l r								
1323-8								m aː								
1859-9									ŋ iːu̯							
175-9									ʔ a							
241-9									ʔ u ʔ							
2163-9									kʰ u r							
2181-9									n ə ɛːu̯							
2060-9									ʔ u ɛːu̯							
410-9									d							
1841-9									ɛːu̯ b							
2017-9									h i							
1004-9									l ɛː							
614-9									b o h							
686-9									b l i							
88-9									ʔ a ʔ							
872-9									n u ŋ							
1891-9									d ɛː							
68-9									s iː ɛːu̯							
631-9									b ə r							
594-9									g ɛː							
1759-9									h a n							
805-9									g ai̯ ŋ							
756-9									h u ʔ							
1201-9									ɛːu̯ u dʑ							
2042-9									ʔ ɨː							
1968-9									d a ʔ							
2000-9									b ɛː ŋ							
17-9									v l d							
4-9									ɨː ɛːu̯							
788-9									d iːu̯							
1219-9									h iː ɛːu̯							
141-9									ʔ ɛː ŋ							
541-9									b r ai̯ ŋ ŋ							
1687-9									h u r							
123-9									ɛː ɛːu̯							
1652-9									dʑ iː n							
576-9									ŋ a							
1738-9									d a ʔ							
442-9									h o ɛːu̯							
368-9									d ai̯ ŋ ŋ							
1778-9									b l d							
957-9									n a b							
1704-9									ʔ iː ʔ							
304-9									j a ɛːu̯							
1796-9									dʑ a ŋ							
720-9									d l h							
287-9									ʔ ə b							
321-9									g o h							
206-9									d o ʔ							
1950-9									ʔ o							
665-9									o n							
703-9									n o ʔ							
1290-9									ɛːu̯ r							
1391-9									ʔ o d							
269-9									g a d							
855-9									dʑ a n							
2078-9									s ai̯							
2213-9									ɛːu̯ iːu̯							
1858-9									s a							
1151-9									g j l n							
737-9									b r iː							
340-9									s o							
485-9									ŋ							
1356-9									ɛːu̯ u h							
1093-9									d o ŋ							
1063-9									d oː ɛːu̯							
648-9									dʑ ɨː n							
223-9									g ui̯ n							
1248-9									dʑ s							
504-9									dʑ o h							
2130-9									s iː							
1-9									ʔ o							
386-9									o ʔ							
1027-9									g a ʔ							
2077-9									ŋ u							
1459-9									g l r							
1323-9									l ə							
1859-10										ŋ a						
175-10										g a						
241-10										ʔ ɔ ʔ						
2163-10										kʰ o r						
2181-10										ʔ a m						
2060-10										ʔ o m						
410-10										d aː						
1841-10										m b						
2017-10										h e						
1004-10										o aː						
614-10										b o h						
686-10										b l e						
88-10										k a ʔ						
872-10										ʔ ɨ ŋ						
1891-10										ɗ aː						
68-10										s i m						
631-10										b a r						
594-10										k aː						
1759-10										h a ʔ						
805-10										k i ŋ						
756-10										h o ʔ						
1201-10										m o ʔ						
2042-10										ʔ aː						
1968-10										ɗ a ʔ						
2000-10										r aː ŋ						
17-10										k a ɗ						
4-10										e m						
788-10										ɗ a						
1219-10										h i m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h o r						
123-10										aː m						
1652-10										tɕ i ʔ						
576-10										ŋ a r						
1738-10										ɗ a ʔ						
442-10										h o m						
368-10										d j a ŋ						
1778-10										ɓ l ɗ						
957-10										ʔ a ɓ						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										tɕ a ŋ						
720-10										d l h						
287-10										ʔ j ɓ						
321-10										k ə h						
206-10										d o ʔ						
1950-10										ʔ o						
665-10										o n						
703-10										ʔ o ʔ						
1290-10										m r						
1391-10										k a h						
269-10										k a d						
855-10										tɕ a ʔ						
2078-10										s i						
2213-10										m a						
1858-10										s a						
1151-10										k j e						
737-10										ɓ l e						
340-10										s o						
1111-10										s r						
485-10										ŋ aː						
1356-10										m ɔ h						
1093-10										d o ŋ						
1063-10										ɗ ɔː m						
648-10										tɕ e ʔ						
223-10										k a ʔ						
1248-10										tɕ ɨ						
1509-10										d r ʔ						
504-10										dʑ o h						
2130-10										s i						
1-10										ʔ o						
386-10										o ʔ						
1411-10										ʔ ɔ						
1027-10										k a ʔ						
2077-10										m ə						
1323-10										m e						
1859-11											ŋ r					
175-11											k a					
241-11											ʔ o					
2163-11											k o n					
2181-11											n a m					
2060-11											ʔ ɨ m					
410-11											t r					
1841-11											m					
2017-11											h ɔi̯					
1004-11											l aː					
614-11											b aː h					
686-11											b l ɔi̯					
88-11											k ai̯ ʔ					
872-11											n a ŋ					
1891-11											t aː					
68-11											s i m					
631-11											b ə n					
594-11											ɲ aː					
1759-11											h a ŋ					
805-11											ŋ ɨ ŋ					
756-11											h ɨ k					
1201-11											m o n					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											b aː ŋ					
17-11											v a t					
4-11											əː m					
788-11											t iː					
1219-11											i m					
141-11											ʔ aː ŋ					
541-11											b r ə a ŋ					
1687-11											h a n					
123-11											aː m					
1652-11											p i ŋ					
576-11											ŋ ɔ					
1738-11											t a k					
442-11											h o m					
368-11											t ə a ŋ					
1778-11											b a t					
957-11											n ɔ b					
1704-11											ʔ i ʔ					
304-11											ə a m					
1796-11											p ɔ ŋ					
720-11											d a h					
287-11											k ə b					
321-11											ə ə					
206-11											t aː k					
1950-11											ʔ ɨ					
665-11											aː					
703-11											n aː ʔ					
1290-11											m r					
1391-11											k o d					
269-11											ɲ a d					
855-11											p ɔ n					
2078-11											s iː					
2213-11											m ɔi̯					
1858-11											s a					
1151-11											ɲ ə a n					
737-11											b ə ɔi̯					
340-11											s au̯					
1111-11											s iː					
485-11											ŋ					
1356-11											m a h					
1093-11											d o ŋ					
648-11											p eu̯ ŋ					
223-11											ɲ ɔ n					
1248-11											p a					
1509-11											d ɔi̯ ŋ					
504-11											p o h					
2130-11											s iː					
1-11											ʔ au̯					
386-11											aː k					
1411-11											ʔ o					
1027-11											k a ʔ					
2077-11											m a					
1459-11											k l r					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ o n				
2181-12												n a m				
2060-12												ʔ ɨ m				
410-12												d r				
1841-12												m p				
2017-12												h ɛ				
1004-12												m ə				
614-12												p ou̯ h				
686-12												p l ɛ				
88-12												k au̯ ʔ				
872-12												n ɨ ŋ				
1891-12												d ə				
68-12												s i m				
631-12												b ə̆ n				
594-12												g ə				
1759-12												h a n				
805-12												g i ɲ				
756-12												h ɨ ʔ				
1201-12												m o ʔ				
2042-12												ʔ ə				
1968-12												d a ʔ				
2000-12												p ə ŋ				
17-12												v a ə				
4-12												ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ə ŋ				
541-12												p r j a ŋ				
1687-12												h o n				
123-12												ə m				
1652-12												c i n				
576-12												ŋ ɔ				
1738-12												d a k				
442-12												h ou̯ m				
368-12												d j a ŋ				
1778-12												p a ə				
957-12												n ɔ p				
1704-12												ʔ i ʔ				
304-12												j ɔ m				
1796-12												c ɔ ŋ				
720-12												t a h				
287-12												k a p				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ ɨ				
665-12												ou̯ n				
703-12												n ou̯ ʔ				
1290-12												m r				
1391-12												k ə				
269-12												g ɔ t				
855-12												c ɔ n				
2078-12												s i				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j ə n				
737-12												p ə ɛ				
340-12												s ou̯				
1111-12												s ɛ				
485-12												ŋ j				
1356-12												m u h				
1093-12												t o ŋ				
1063-12												d w m				
648-12												c ə n				
223-12												g ɔ n				
1248-12												c s				
1509-12												t n				
504-12												c ou̯ h				
2130-12												s i				
1-12												ʔ w				
386-12												ou̯ ʔ				
1411-12												ʔ o				
1027-12												g a ʔ				
2077-12												m u				
1459-12												g l j				
1323-12												m ə				
1859-13													ŋ ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													kʰ o n			
2181-13													n a m			
2060-13													ʔ ɨ m			
410-13													t i			
1841-13													m p			
2017-13													h ɛ			
1004-13													l ə			
614-13													p ou̯ h			
686-13													b l ɛ			
88-13													k au̯ ʔ			
872-13													n ɨ ŋ			
1891-13													t ə			
68-13													s i m			
631-13													b ə n			
594-13													g ə			
1759-13													h a n			
805-13													g ɨ n			
756-13													h ɨ ʔ			
1201-13													m b ə			
2042-13													ʔ ə			
1968-13													t a ʔ			
2000-13													p ə ŋ			
17-13													v a ə			
4-13													ə m			
788-13													t ɛ			
1219-13													h i m			
141-13													ʔ ə ŋ			
541-13													p r j a ŋ			
1687-13													h u n			
123-13													ə m			
1652-13													c ɨ n			
576-13													ŋ ɔ			
1738-13													t a ʔ			
442-13													h ou̯ m			
368-13													s j a ŋ			
1778-13													p ɛ ə			
957-13													n ɔ p			
1704-13													ʔ i ʔ			
304-13													j ɔ m			
1796-13													c ɔ ŋ			
720-13													t a h			
287-13													ʔ a p			
321-13													g ə			
206-13													t ou̯ ʔ			
1950-13													ʔ ɨ			
665-13													ou̯ n			
703-13													n ou̯ ʔ			
1290-13													m r			
1391-13													k o			
269-13													g ɔ			
855-13													c ɔ n			
2078-13													s ɨ			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j ə n			
737-13													p ə ɛ			
340-13													s ou̯			
1111-13													s ɛ			
485-13													ŋ j			
1356-13													m u h			
1093-13													t o ŋ			
1063-13													t w m			
223-13													g ɔ n			
1248-13													c s			
1509-13													t r n			
504-13													c o h			
2130-13													s i			
1-13													ʔ ou̯			
386-13													ou̯ ʔ			
1411-13													ʔ o			
1027-13													g a ʔ			
2077-13													m u			
1459-13													g l j			
1323-13													l ə			
1859-14														ŋ ai̯		
175-14														ʔ a		
241-14														ʔ u ʔ		
2163-14														kʰ u n		
2181-14														n a m		
2060-14														ʔ o m		
410-14														tʰ j		
1841-14														m b		
2017-14														h eː		
1004-14														l aː		
614-14														b o h		
686-14														b l ai̯		
88-14														k ɔ ʔ		
872-14														n v ŋ		
1891-14														tʰ aː		
68-14														s iː m		
631-14														b ə r		
594-14														g aː		
1759-14														h a ɲ		
805-14														g i ŋ		
756-14														h o ʔ		
1201-14														m o ə		
2042-14														ʔ aː		
1968-14														tʰ a ʔ		
2000-14														b aː ŋ		
17-14														v a ə		
4-14														ə m		
788-14														tʰ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h u r		
123-14														aː m		
1652-14														dʑ iː ŋ		
576-14														ŋ a		
1738-14														tʰ a ʔ		
442-14														h o m		
368-14														d j a ŋ		
1778-14														p l ə		
957-14														n a p		
1704-14														ʔ iː ʔ		
304-14														j a m		
1796-14														dʑ a ŋ		
720-14														d a h		
287-14														ʔ a p		
321-14														g ə h		
206-14														tʰ ui̯ ʔ		
1950-14														ʔ o		
665-14														ui̯ n		
703-14														n ui̯ ʔ		
1290-14														m r		
1391-14														ʔ o d		
269-14														g ɔː d		
855-14														dʑ a n		
2078-14														s iː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j ə n		
737-14														p ə ai̯		
340-14														s ui̯		
1111-14														s ai̯		
485-14														ŋ j		
1356-14														m u h		
1093-14														d o ŋ		
1063-14														tʰ oː m		
648-14														dʑ ə ŋ		
223-14														g ɔː n		
1248-14														dʑ s		
1509-14														d ə ŋ		
504-14														dʑ ui̯ h		
2130-14														s iː		
386-14														ui̯ ʔ		
1411-14														ʔ u		
1027-14														g a ʔ		
2077-14														m ɔ		
1459-14														g l j		
1323-14														m ə		
1859-15															ŋ ɛ	
175-15															ʔ a	
241-15															ʔ u ʔ	
2163-15															kʰ u n	
2181-15															n a m	
2060-15															ʔ əi̯ m	
410-15															d r	
1841-15															m p	
2017-15															h ɔː	
1004-15															l j	
614-15															b ou̯ h	
686-15															b l ɔː	
88-15															k ɔ ʔ	
872-15															n u ŋ	
1891-15															d j	
68-15															s ɨi̯ m	
631-15															b ə n	
594-15															g j	
1759-15															h a n	
805-15															g i n	
756-15															h əi̯ ʔ	
1201-15															m o ʔ	
2042-15															ʔ ou̯	
1968-15															d a ʔ	
2000-15															b j ŋ	
17-15															v a d	
4-15															əa m	
788-15															d ɛ	
1219-15															h ɨi̯ m	
141-15															ʔ j ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															j m	
1652-15															b i n	
576-15															ŋ ɔː	
1738-15															d a ʔ	
442-15															h ou̯ m	
368-15															d j a ŋ	
1778-15															p a d	
957-15															n ɔː p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j ɔ m	
1796-15															b ɔ ŋ	
720-15															t a h	
287-15															ʔ a p	
321-15															g ə h	
206-15															d ou̯ ʔ	
1950-15															ʔ ou̯	
665-15															ou̯ n n	
703-15															n ou̯ ʔ	
1290-15															m r	
1391-15															k o	
269-15															g ɔː t	
855-15															b ɔ n	
2078-15															s i	
2213-15															m ɛ	
1858-15															s a	
1151-15															g j ə n	
737-15															p ə	
340-15															s ou̯	
1111-15															s ɛ	
485-15															ŋ j	
1356-15															m u h	
1093-15															t ou̯ ŋ	
1063-15															d ɔː m	
648-15															b ou̯ n	
223-15															g ɔː n	
1248-15															b s	
1509-15															t ou̯ n	
504-15															b ou̯ h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															ou̯ ʔ	
1027-15															g a ʔ	
2077-15															m u	
1459-15															g l r	
1323-15															l əɯ̯	
1859-16																ŋ ɛː
175-16																ʔ a
241-16																ʔ u ʔ
2163-16																k u n
2181-16																n a m
2060-16																ʔ ɨ m
410-16																d r
1841-16																m p
2017-16																h ei̯
1004-16																l̥ aː
614-16																p ou̯ h
686-16																b l ei̯
88-16																k ɔ ʔ
872-16																n e ŋ
1891-16																d aː
68-16																s iː m
631-16																b ə n
594-16																g aː
1759-16																h a n
805-16																g ɨ n
756-16																h e ʔ
1201-16																m o ə
2042-16																ʔ aː
1968-16																d a ʔ
2000-16																l̥ aː ŋ
17-16																v a i̯
