COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
729-2		k j a ²¹ ²¹							
72-2		l e ²¹							
612-2		k l l ŋ ²¹							
459-2		k l l ŋ ²¹							
569-2		l i ²¹ ²¹							
283-2		k j u̱i ²¹							
501-2		k i ²¹							
652-2		l e ²¹							
220-2		k l a ŋ ²¹							
233-2		j u̱i ²¹							
562-2		k l e ²¹ ²¹							
31-2		k j o ʔ ²¹							
386-2		l a ŋ ⁵¹							
684-2		k j o ʔ ²¹							
804-2		k j e ⁵¹							
618-2		tʰ au ²¹							
565-2		k e ²¹							
468-2		l i ⁵⁵							
369-2		l o ŋ ²¹							
314-2		k j l l ŋ ²¹							
776-2		k j a ²¹ ²¹							
170-2		k j e ⁵⁵							
823-2		l o ŋ ²¹							
471-2		l i ŋ ²¹							
249-2		k j ²¹							
367-2		l ŏ̱ ²¹							
414-2		k a i ⁵¹ ²¹							
503-2		s ²¹							
40-2		k l ŏ̱ ²¹							
647-2		k i ²¹							
105-2		k e ²¹							
141-2		k e ²¹							
272-2		k j o ²¹ ²¹							
463-2		k i ŋ ⁵¹							
1-2		l o ⁵¹							
349-2		l l a ŋ ⁵¹							
214-2		l o ⁵¹							
841-2		l k i ²¹							
123-2		k i ²¹							
646-2		tʰ au ²¹							
433-2		a e ŋ ⁵¹							
512-2		k j o ²¹							
518-2		k j o ²¹							
878-2		l o ²¹							
849-2		k i ²¹							
524-2		k o ʔ ²¹							
90-2		l l ²¹							
541-2		l i ŋ ²¹							
933-2		k ⁵¹ ŋ ²¹							
164-2		k j ŋ ²¹							
686-2		k j u̱i ⁵⁵							
467-2		l ŋ ⁵¹							
201-2		k j e ŋ ⁵¹							
784-2		k j e ⁵¹							
487-2		k ⁵¹ u̱i ²¹							
504-2		p j o ʔ ²¹							
49-2		k j ui ²¹							
822-2		l o ʔ ²¹							
52-2		l o ²¹ ²¹							
281-2		k j u̱i ⁵¹							
46-2		k j u̱i ²¹ ⁵¹							
377-2		l i ŋ ²¹							
127-2		l o ŋ ²¹							
67-2		k l ²¹							
192-2		k j u̱i ⁵⁵							
864-2		l s e ²¹							
126-2		k j o ʔ ²¹							
546-2		l a ŋ ⁵¹							
635-2		l l ²¹ ²¹							
473-2		l a ŋ ²¹							
3-2		k j o ²¹							
98-2		k l o ²¹							
445-2		s s e ²¹							
608-2		l a ŋ ⁵¹							
210-2		j e ⁵⁵							
140-2		k j e ²¹							
868-2		k a ²¹							
520-2		k j ²¹							
166-2		k j e ²¹							
48-2		k j e ²¹ ⁵¹							
270-2		k j u̱i ²¹ ⁵¹							
379-2		l l ⁵⁵							
55-2		s e ²¹							
603-2		s e ²¹							
323-2		k j o ²¹ ²¹							
485-2		l l a̱ ŋ ⁵¹							
432-2		m a ŋ ⁵¹							
76-2		l i ŋ ²¹							
837-2		l o ²¹							
681-2		j a ŋ ²¹							
129-2		l j ²¹							
10-2		l l ŋ ²¹							
697-2		k j i ²¹							
244-2		s e ²¹							
781-2		x a m ⁵¹							
826-2		l a̱ ŋ ⁵¹							
514-2		k j u̱i ²¹							
137-2		k o ʔ ²¹							
895-2		k e ²¹							
844-2		l o ⁵¹							
723-2		l l ²¹							
22-2		k j e ²¹ ²¹							
505-2		m a ŋ ⁵¹							
333-2		l ŏ̱ ²¹							
30-2		l j ŋ ⁵¹							
853-2		k j i ²¹							
507-2		j j ²¹							
308-2		k j o ʔ ⁵⁵							
894-2		k e ²¹							
788-2		k j a ²¹ ²¹							
834-2		j a ²¹							
787-2		k j ²¹							
190-2		k j u̱i ²¹							
552-2		l o ŋ ²¹							
208-2		l i ʔ ²¹							
180-2		k j u̱i ²¹ ⁵¹							
253-2		k l ²¹ ²¹							
665-3			ŋ a ⁵⁵						
495-3			ŋ u ³⁵						
838-3			k j a ⁵⁵						
438-3			m j a ⁵⁵						
334-3			l a ⁵⁵						
360-3			l a ³¹						
394-3			k j i ³¹						
221-3			j a̱ ³¹						
202-3			k u ³¹						
935-3			p u ³¹						
93-3			tʃ u ³¹						
7-3			p a ³¹						
664-3			v ɛ̃ ⁵⁵						
246-3			k j a̱ ⁵⁵						
547-3			p j a ŋ ⁵⁵						
555-3			j ɛ̃ ⁵⁵						
464-3			m u ⁵⁵						
119-3			k j a ŋ ³⁵						
835-3			k j ɛ̱ ⁵⁵						
79-3			t j a ³¹						
693-3			ŋ u ⁵⁵						
477-3			k j ɛ ³¹						
891-3			t a̱ ŋ ³⁵ ³⁵						
528-3			p j a ⁵⁵						
797-3			k j a̱ ⁵⁵						
493-3			p a̱ ⁵⁵						
217-3			k j ɛ ⁵⁵						
896-3			t a̱ ³¹						
452-3			m j a̱ ⁵⁵						
580-3			p j a̱ ⁵⁵						
833-3			p a̱ ⁵⁵						
390-3			m j a ³¹						
696-3			ŋ p u ⁵⁵						
86-3			t u ŋ ³¹						
384-3			m a ³⁵						
61-3			tʃ ɛ̃ ³¹						
536-3			p ʃ a ⁵⁵						
779-3			p a ⁵⁵						
589-3			p u ³¹						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j a ³¹						
183-3			k j a̱ ³¹						
785-3			tʃ a ³¹						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			ŋ ɛ ⁵⁵						
353-3			p a̱ ⁵⁵						
161-3			k j a ⁵⁵						
179-3			k j a ʔ ⁵⁵						
194-3			pʰ j a ʔ ⁵⁵						
727-3			ʃ ɛ̃ ⁵⁵						
260-3			k j ɛ ⁵⁵						
144-3			k j ɛ̃ ⁵⁵						
53-3			p u ³¹						
59-3			t a ³¹						
506-3			p a ŋ ³¹						
29-3			p a ³¹						
316-3			tʰ j a ʔ ⁵⁵						
312-3			k j a ⁵⁵						
436-3			k j a ⁵⁵						
927-3			ŋ ɛ̃ ⁵⁵						
383-3			m a ⁵⁵						
211-3			j ɛ̃ ⁵⁵						
873-3			l a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			p ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ j ɛ̃ ⁵⁵						
660-3			p ɛ ³¹						
642-3			tʃ a ŋ ³⁵						
257-3			k j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			tʃ ɛ ⁵⁵						
337-3			p j a̱ ⁵⁵						
484-3			ŋ j a ⁵⁵						
574-3			p j ɛ̃ ³¹						
718-3			tʃ ʃ a ⁵⁵						
811-3			k u ³¹						
458-3			tʰ u ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k u ʔ ³¹						
499-3			ŋ ɛ ⁵⁵						
706-3			p ʃ a ⁵⁵						
920-3			tʃ u ŋ ³¹						
36-3			p j a ⁵⁵						
12-3			p j a ⁵⁵						
350-3			l tʃ a ⁵⁵ ³⁵						
4-3			p a ⁵⁵						
342-3			l u ⁵⁵						
638-3			p tʃ ɛ ʔ ⁵⁵						
729-3			p j a ⁵⁵						
72-3			t u ŋ ³¹						
283-3			k j u ³⁵						
501-3			p j ³⁵						
148-3			k a ŋ ³¹						
220-3			p j a ⁵⁵						
233-3			j u ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m ɛ ⁵⁵						
684-3			ŋ j a ʔ ⁵⁵						
804-3			k j u ŋ ³¹						
618-3			tʃʰ u ³¹						
565-3			p a̱ ³⁵						
468-3			p a̱ ⁵⁵						
369-3			l a ⁵⁵						
776-3			p j a ŋ ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ ⁵⁵						
249-3			kʰ u ⁵⁵						
414-3			k j a ³⁵ ³⁵						
647-3			p u ⁵⁵						
105-3			t u ³¹						
393-3			m a ⁵⁵						
141-3			k u ⁵⁵						
272-3			kʰ j a ⁵⁵						
463-3			ɛ̃ ³¹						
1-3			p a ⁵⁵						
349-3			l j ɔ̃ ŋ ³¹						
214-3			l ɛ̃ ⁵⁵						
841-3			p p a̱ ⁵⁵						
646-3			j u ³⁵						
433-3			m j a ŋ ⁵⁵						
512-3			p j a̱ ⁵⁵						
878-3			t a̱ ³¹						
524-3			tʃ u ŋ ⁵⁵						
668-3			ŋ a̱ ⁵⁵						
164-3			k u ³¹						
686-3			ŋ j ɛ ⁵⁵						
201-3			k j a̱ ŋ ⁵⁵						
784-3			k j a ʔ ⁵⁵						
487-3			ŋ j a̱ ⁵⁵						
504-3			pʰ j a ʔ ⁵⁵						
49-3			p j ɛ ³¹						
822-3			l a̱ ⁵⁵						
52-3			p u ⁵⁵						
281-3			k j u ⁵⁵						
46-3			p j a ⁵⁵ ⁵⁵						
127-3			tʃ ɛ ³¹						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ j a ʔ ⁵⁵						
656-3			v ɛ̃ ³¹						
546-3			m ɔ̃ ⁵⁵						
473-3			l ɛ̃ ⁵⁵						
3-3			p j a ⁵⁵						
608-3			t ɛ̃ ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			m a ⁵⁵						
166-3			k j a k ³¹						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ŋ ³⁵						
55-3			p ɛ ʔ ⁵⁵						
323-3			k j u ⁵⁵ ⁵⁵						
485-3			k a ³¹						
357-3			l ɛ ⁵⁵						
432-3			m a ⁵⁵						
837-3			l ɔ̃ ⁵⁵						
681-3			ŋ a ʔ ⁵⁵						
129-3			tʃ a ŋ ³⁵						
80-3			t u ³¹						
335-3			v ɛ ʔ ⁵⁵						
649-3			a̱ a̱ ³¹						
781-3			x ɛ̃ ⁵⁵						
826-3			l ɔ̃ ⁵⁵						
514-3			pʰ j a ⁵⁵						
137-3			l a ⁵⁵						
844-3			p a̱ ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j ɛ̃ ⁵⁵						
30-3			p a ŋ ³⁵						
853-3			k j i ⁵⁵						
507-3			p a k ⁵⁵						
308-3			kʰ j a k ⁵⁵						
894-3			tʃ a ³⁵						
788-3			k j a k ⁵⁵						
834-3			l a̱i ⁵⁵						
131-3			tʃ u ŋ ³⁵						
190-3			k j i ⁵⁵						
376-3			l ɛ̃ ⁵⁵						
466-3			n ɛ̃						
75-3			t a ŋ ³¹						
552-3			l a ⁵⁵						
180-3			k j ɛ̃ ³¹						
665-4				j ³³					
495-4				j u ³¹					
838-4				k j j ³¹					
438-4				p j j ³¹					
334-4				l j ŋ ³¹					
360-4				l u ³¹					
394-4				p j u ³¹					
221-4				j j ³¹					
202-4				k j ³¹					
935-4				k u ³³					
93-4				tʃ u ⁵⁵					
7-4				p u ŋ ³¹					
664-4				p u ŋ ³¹					
246-4				k j ə̱ː ³¹					
547-4				k j u ⁵⁵					
555-4				j u ³¹					
464-4				m u ŋ ³¹					
119-4				k j u ŋ ⁵⁵					
835-4				k j u ŋ ³¹					
79-4				k u u ⁵⁵ ³¹					
693-4				j u ³¹					
477-4				p j u ³¹					
891-4				tʃ u ⁵⁵ ⁵⁵					
528-4				k j ³¹					
797-4				k j j ⁵⁵					
493-4				j u ⁵⁵					
217-4				k j j ³¹					
896-4				j u ⁵⁵					
452-4				k j ə̱ː ³¹					
580-4				k j u ⁵⁵ ³¹					
833-4				j u ŋ ³¹					
390-4				m k u ŋ ³¹					
696-4				p ³³ u ⁵⁵ ³¹					
86-4				tʃ u ŋ ³¹					
384-4				m m ŋ ³¹					
61-4				tʃ u ŋ ³¹					
536-4				p u ə̱ː ŋ ³¹					
731-4				j u ³¹					
779-4				³³ m ³³					
589-4				p j ŋ ³¹					
680-4				j u ŋ ⁵⁵					
658-4				m u m ³¹					
456-4				m j ŋ ŋ ³¹					
183-4				k j i ³³					
785-4				k o̱u ³³					
714-4				p u ³¹					
331-4				l a ³³					
206-4				j ³³					
930-4				p ə̱ː ŋ ³¹					
353-4				l u ³¹					
161-4				k j o̱u ŋ ³¹					
814-4				k j m ⁵⁵ ³¹					
179-4				k p u ⁵⁵					
194-4				p j ə̱ː ŋ ³¹					
727-4				p a̱ ŋ ³¹					
260-4				k j ə̱ː ³³ ³¹					
144-4				k u a̱ m ³¹					
53-4				p u m ³¹					
59-4				p ə̱ː ŋ ³¹					
506-4				p j k ³¹					
29-4				t j ⁵⁵					
316-4				p j ə̱ː ³³ ³¹					
389-4				m j m ³¹ ŋ ³¹					
118-4				m j ŋ ³¹					
312-4				k u o̱u ³¹					
490-4				k j j ⁵⁵ ⁵⁵					
436-4				k j ɔː ⁵⁵					
927-4				p ə̱ː ŋ ³¹					
383-4				m j ³¹					
211-4				ʃ a̱ ³¹					
873-4				ʃ j ³³					
371-4				l u ŋ ³¹					
877-4				p u ³¹					
344-4				l a̱ ŋ ³¹					
666-4				p u ³³					
595-4				p u a ŋ ³¹					
660-4				p u ŋ ³¹					
642-4				p u ŋ ³¹					
257-4				k j ə̱ː ⁵⁵ ³¹					
167-4				k j o̱u ³³					
880-4				t ə̱ː ŋ ³¹					
337-4				p m ³¹					
484-4				k j a ³¹					
574-4				k tʃ u m ³³					
718-4				p tʃ ə̱ː ŋ ³¹					
811-4				k u ⁵⁵					
458-4				tʃ u ŋ ³¹					
884-4				p ə̱ː k ³¹					
499-4				m ³¹					
706-4				p j ³¹ ³¹					
920-4				p u ŋ ³¹					
36-4				p j ə̱ː ŋ ³¹					
12-4				p j ə̱ː ³¹					
350-4				l j j ³³ ⁵⁵					
4-4				p j ŋ ³¹					
342-4				j ə̱ː ³¹					
280-4				k j ə̱ː ⁵⁵ ³¹					
638-4				p ə̱ː ³¹ ³¹					
729-4				p j ə̱ː ³¹					
72-4				p ə̱ː ŋ ³¹					
612-4				p m m ŋ ³¹					
459-4				m j ə̱ː ³¹ ³¹					
569-4				j j ³³					
283-4				k j o̱u ⁵⁵					
501-4				p u ³¹					
148-4				p u ŋ ³¹					
220-4				k j ɔː ŋ ³¹					
233-4				j ə̱ː ³¹					
562-4				p tʃ m ŋ ³¹					
386-4				m ə̱ː ŋ ³¹					
684-4				pʰ j ə̱ː ŋ ³¹					
804-4				k j u ŋ ³¹					
618-4				pʰ ə̱ː ³¹					
565-4				p u ⁵⁵					
468-4				j u ŋ ³¹					
369-4				l ə̱ː k ³¹					
125-4				p u u ⁵⁵ ³¹					
314-4				p m m ə̱ː ŋ ³¹					
776-4				p j ə̱ː ⁵⁵ ³¹					
170-4				k j iː ⁵⁵					
823-4				l a ŋ ³¹					
471-4				ʃ u m ³³					
249-4				p a̱ m ³¹					
367-4				l j ŋ ³¹					
414-4				p k u ⁵⁵ ³¹					
503-4				p ⁵⁵					
40-4				p j ə̱ː ŋ ³¹					
647-4				p u ⁵⁵					
105-4				p u ³³					
393-4				m u ŋ ³¹					
141-4				k m ³¹					
272-4				k j ɔː ŋ ³¹					
463-4				k m m ⁵⁵					
1-4				j ³³					
349-4				l m a ŋ ³¹					
214-4				j aːu ³³					
841-4				k j u ³¹					
123-4				j j ⁵⁵					
646-4				p ə̱ː ³¹					
433-4				m j j ³¹					
512-4				pʰ j aːu ³¹					
518-4				p j ə̱ː ³¹					
878-4				j ə̱ː ³³					
849-4				p u ³¹					
524-4				j j ³³					
90-4				m ə̱ː ŋ ³¹					
541-4				j j m ³³					
933-4				k j u ⁵⁵					
668-4				u ³³					
164-4				p j ŋ ³¹					
686-4				p j ə̱ː ³¹ ³¹					
467-4				p ³¹					
201-4				k j iː ⁵⁵					
784-4				k j ə̱ː k ³¹					
487-4				p i ³¹					
504-4				pʰ j ə̱ː ŋ ³¹					
49-4				p j aːu ³¹					
822-4				j a ŋ ³¹					
52-4				j j ³³					
281-4				k j aːu ³¹					
46-4				p j i ³¹ ³¹					
377-4				tʃ u ³³					
127-4				t ə̱ː ⁵⁵					
67-4				p u ³¹ ³¹					
192-4				k j j ⁵⁵					
126-4				pʰ j ə̱ː ⁵⁵					
656-4				j ə̱ː ³¹ ³³					
546-4				m a ŋ ³³					
635-4				p u k ³¹					
473-4				ʃ a̱ m ³³					
3-4				p j ɔː ³¹					
98-4				m ³³ m ³³					
608-4				j j ⁵⁵					
210-4				j ə̱ː ³¹					
140-4				k j o̱u ³¹					
868-4				j a̱ ³³					
520-4				p j ə̱ː ³¹					
48-4				p j u ŋ ³¹					
270-4				k j a ŋ ³¹					
379-4				p u ŋ ³¹					
603-4				m m ³¹					
323-4				k j o̱u ³³ ³³					
485-4				m ³³ a ŋ ³¹					
432-4				m ə̱ː k ³¹					
76-4				tʃ u ³¹					
681-4				j ə̱ː ŋ ³¹					
129-4				t j ŋ ⁵⁵					
80-4				t ə̱ː k ⁵⁵					
10-4				p u ŋ ³¹					
697-4				k j m ⁵⁵					
244-4				³³ m ³¹					
781-4				ʃ a̱ m ³³					
115-4				p u ³¹ ³¹					
826-4				l a ŋ ³¹					
514-4				pʰ j ɔː ³³					
895-4				p u ³¹ ³¹					
844-4				j j ³³					
723-4				p u ³¹					
505-4				pʰ j ŋ ³¹					
33-4				pʰ j ɔː ⁵⁵					
333-4				j a ³³					
30-4				l j ŋ ⁵⁵					
853-4				k j iː ⁵⁵					
507-4				t ə̱ː k ⁵⁵					
788-4				k j ə̱ː k ⁵⁵					
834-4				j m ⁵⁵					
787-4				p u ³¹ ³¹					
190-4				k j ɔː ³³					
253-4				k o̱u m ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					pʰ j ɔ k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a k ⁵⁵				
394-5					m j u k ⁵⁵				
221-5					j ɔ ʔ ⁵⁵				
202-5					k u k ⁵⁵				
935-5					k u ³⁵				
93-5					ts ɔ ⁵⁵				
7-5					p j ³¹				
664-5					l ɔ̃ ³¹				
246-5					k j ɔ ʔ ⁵⁵				
547-5					p j a̱ k ⁵⁵				
555-5					j a ³¹				
464-5					m u k ⁵⁵				
119-5					p j a ŋ ³¹				
835-5					k j ɔ ʔ ⁵⁵				
79-5					t j u ʔ ⁵⁵				
693-5					n u k ³¹				
477-5					n j ɛ ʔ ⁵⁵				
891-5					l a ŋ ⁵⁵ ⁵⁵				
528-5					k j ³¹				
797-5					k j ɔ k ³¹				
493-5					n a k ³¹				
217-5					k j ɛ ʔ ⁵⁵				
896-5					ts u ʔ ⁵⁵				
452-5					m j ɔ k ³¹				
580-5					k j ɔ ʔ ³¹				
833-5					l ɔ ³¹				
390-5					m l ɔ̃ ³¹				
