COGID	1	10	2	3	4	5	6	7	8	9
587-5					o o a o					
848-5					k a l					
1159-5					n a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s o					
1767-5					a o t o					
2286-5					l					
2317-5					f u f					
2419-5					s e k a					
2750-5					e e ʃ i					
3018-5					ʃ i l					
3275-5					k a l a					
3441-5					s ŋ g					
3885-5					s u m o					
4192-5					β i i β p					
4260-5					s w					
4350-5					l e e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					n a m					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m i t a					
200-5					β i					
374-5					a w l w					
508-5					f o f u					
528-5					β i l i					
575-5					t a					
1303-6						a ɔ m				
1755-6						n ɛ				
448-6						n n i				
1475-6						k e				
3397-6						p ɔ l				
2286-6						l				
278-6						p				
2717-6						k ɛ k				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a o a			
2828-7							i i a a			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n e			
1789-7							k a l a ŋ g a			
3519-7							t u m a			
3686-7							i i m a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m m a			
1216-7							ɣ a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u m a a			
3826-7							a o k a			
4003-7							i v m			
4040-7							ɣ e n i			
84-7							u u			
116-7							i i a			
181-7							ɣ o o g o			
419-7							l o g a			
587-7							o ŋ g o			
660-7							l e l a			
848-7							k a l a			
1122-7							v i n a			
1159-7							z a			
1374-7							n a a n			
1396-7							z o v u			
1430-7							i n o			
1906-7							i ŋ ɣ i a a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							ʃ i r a			
3275-7							k a n n			
3441-7							s ŋ g a			
3464-7							v o n a			
3639-7							d e t e a			
3885-7							t u m o			
4192-7							v i m m a			
745-7							t a k o			
3971-7							k a m a			
55-7							z a m a			
2717-7							ŋ a ŋ ŋ a			
4139-7							m i n a			
93-7							k o n o			
459-7							o u m a			
575-7							t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʝ a r a		
2828-8								d î n a		
3572-8								ʃ ô n i		
1755-8								n e		
1789-8								k a r a ŋ g a		
3207-8								b u r a		
3519-8								t u m a		
3686-8								d a b a		
4249-8								k u m î		
4451-8								β i ʃ i		
814-8								ŋ ô m b a		
1228-8								b w a		
2026-8								t w e		
2775-8								v u m b a		
3826-8								t o k a		
4040-8								k e n î		
181-8								k ô ŋ ŋ ɣ		
660-8								r e r a		
848-8								k á r a		
1083-8								r î r a		
1159-8								n a		
1350-8								r w a		
1396-8								ʝ ô v u		
1666-8								t a n n		
2177-8								ŋ ɣ a		
2317-8								v u v a		
4260-8								ʃ w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								β ô k ô		
2717-8								ŋ a ŋ ŋ a a		
4139-8								m d t a		
43-8								ʝ i m u		
575-8								t a		
871-8								i á m a		
2689-9									n a m a	
893-9									a n a	
1285-9									n w a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									i i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a g a	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o m b a	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									t w i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g n n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o k g g o	
1083-9									l i l a	
1374-9									n a l n n	
1430-9									i s o	
1666-9									r á n n o	
1767-9									d o i o	
1906-9									i g k i l	
2177-9									g g á	
2419-9									s e k a	
2750-9									e i i a	
3018-9									s i l a	
3441-9									s e ŋ g a	
3885-9									r u m o	
3981-9									i b a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									t á k o	
55-9									a a m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2689-10										a a m a
893-10										a a a
1285-10										a w a
2197-10										s a l a
2828-10										i i a a
1095-10										l i m a
1755-10										a a
3207-10										f u l a
3519-10										r ʊ m a
448-10										t u a i
630-10										b ɛ ɛ l ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										b ʊ o m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i t ɔ
84-10										ɔ ʊ a u
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										s i l a
3275-10										χ a l a a
3464-10										b ɔ a a
3639-10										tʰ ɛ r ɛ m a
3885-10										dʒ u m ɔ
3981-10										i m a
94-10										b ɔ k ɔ
4139-10										o i n a
43-10										s i o ʊ
374-10										a w l
459-10										l ʊ m a
508-10										ʊ ɔ f u
871-10										tʰ a m a
