COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
2422	j a k p o		j a k p o					
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
635	a t a			a t a				
582	p u r tʃ i			p u r tʃ i				
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1760	s a h̥	s a h̥	s a	s a				
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
1950	z u	z u	z u	z u	z u	z u	z u	z u
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2110	a l o				a l o	ʔ a l o		
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2083			z a m b o		z a m b o			
728	tʰ a ŋ p u							tʰ a ŋ p u
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2203					a kʰ ə n		n a kʰ ə n	
856			k j a k p a				k j a k p a	
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
2407					pʰ a kʰ e n		pʰ a kʰ e n	
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1805	h a s o k l a							kʰ a s o
2		a ʃ i			a ʃ i		a ʃ i	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
2149					n u p kʰ ə n		n u p kʰ ə n	
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
1603		r a	r a		ɾ u	r a	ɾ u	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
2006	s e m tʃ e n							s e m tʃ e n
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2268				s e m pʰ e k a				s e m pʰ e l a n
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1547	j a s			j a s				j a s
2350					tʃ o kʰ ə n			tʃʰ o l a n
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
517	t i ŋ p u			t i ŋ p u				
1049	b u		b u	b u	b u	b u	b u	b u
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
388	g u w a			g o w a				
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
1770		tʃ j a ŋ			o tʃ a n			
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
310	a l e j a k			a l a k				a l j a k
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
373	k o b i	k o b i				k o b i		
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2034						g o k u	g o kʰ e n	
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
454			kʰ u r l a	k u r b a n		kʰ u r l a		
2173		b i n tʃ u		b i n tʃʰ a m				
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
908	l j a k p u			l e k p u				j a k p u
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
562	s a ŋ k a			s a ŋ k a				
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2358			ʔ i w o			ʔ i w o		
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2277			ŋ j e w o			ŋ j e w o		
872	pʰ u ŋ k a			pʰ u ŋ k a				
1646		tʃ o	tʃ o	tʃ o			tʃ o	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
1585			l a m	l a m			l a m	
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
2222					ʃ e kʰ e n		ʃ e kʰ e n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1602	tʃ a			tʃ a				tʃ a
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
463	t o			t o				
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
238	kʰ a l u			kʰ a l u				kʰ a l u
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
2055					u kʰ e n		u kʰ e n	
1627	d̪ u l u l a			d o l u				
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
74				n a n	n a n			
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
1161	a m	a m	a m		a m	a m	a m	a m
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
210	g o i	g o i	g o i	g o i	g o i			g o i
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2219		ʃ e ʃ u				ʃ e ʃ u		
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2053		u n tʃ u		ŭ n tʃʰ a m				
1707	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a m	m o ŋ n a ŋ
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
2492		ʃ e ʃ u				ʃ e ʃ u		
1807			tʃʰ i n l a			tʃʰ i n l a		
