COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
490-1	m̥ ʐ ʑ w ³⁵								
436-1	ʐ a ³¹								
927-1	m̥ a m ⁵⁵								
383-1	m̥ ɔ ʔ ⁵⁵								
211-1	l a m ⁵⁵								
873-1	l ə ŋ ⁵⁵								
877-1	ʂ a ³⁵								
344-1	l a m ⁵⁵								
666-1	s i ³¹								
595-1	k ʐ a m ³⁵								
660-1	l a p ⁵⁵								
642-1	k ə m ³⁵								
257-1	k ȵ a n ⁵⁵								
167-1	tɕ a ³¹								
880-1	k a p ⁵⁵								
484-1	m ʐ a ŋ ⁵⁵								
574-1	w ʐ a ŋ ³¹								
718-1	k ʐ a n ³¹								
811-1	x i ³¹								
458-1	k ə ŋ ³¹								
884-1	k i ³⁵								
205-1	k u ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	w ʂ a ⁵⁵								
920-1	k ə ŋ ³¹								
36-1	p ȵ a ŋ ⁵⁵								
12-1	kʰ ʐ i ⁵⁵								
350-1	l ʐ a m ³⁵								
4-1	p a m ⁵⁵								
342-1	l u ʔ ⁵⁵								
280-1	k i ³⁵								
612-1	k ʐ a ŋ ³¹								
459-1	m ʐ ə ŋ ⁵⁵								
569-1	s a ³¹								
283-1	tɕʰ u ³⁵								
148-1	k a m ³¹								
652-1	i ⁵⁵								
220-1	ȵ a m ³¹								
562-1	k ʐ ə ŋ ³¹								
31-1	p ȵ a k ⁵⁵								
386-1	m̥ a ʔ ⁵⁵								
804-1	k ʐ ə ŋ ³¹								
369-1	l i ʔ ⁵⁵								
125-1	k ʐ a ³¹								
314-1	k ʐ w a ⁵⁵								
823-1	l a p ⁵⁵								
471-1	m̥ a ŋ ³¹								
40-1	k ʐ ə ŋ ³⁵								
393-1	l ə m ³⁵								
272-1	k ȵ a m ³⁵								
463-1	i ⁵⁵								
1-1	p a ⁵⁵								
214-1	l a m ³¹								
123-1	k u ⁵⁵								
512-1	k ɔ ɔ ŋ ⁵⁵								
518-1	k ʐ o ⁵⁵								
878-1	k a ³¹								
849-1	k a t ⁵⁵								
524-1	k au ʔ ⁵⁵								
90-1	k a ³⁵								
541-1	s a ŋ ³¹								
933-1	ȵ̥ w ɔ ³¹								
467-1	k ɔ ⁵⁵								
49-1	k ɔ ɔ m ⁵⁵								
822-1	l ɔ ʔ ³⁵								
52-1	p u ⁵⁵								
377-1	k ə ŋ ⁵⁵								
127-1	ʈʂ a p ⁵⁵								
67-1	k a t ⁵⁵								
864-1	k ʐ a ³¹								
126-1	ʈʂ ʐ a k ⁵⁵								
656-1	l a m ³⁵								
635-1	k ɔ ʔ ⁵⁵								
473-1	m̥ a m ⁵⁵								
98-1	ʂ w a ³¹								
445-1	ȵ ə ⁵⁵								
379-1	l ɔ ŋ ³⁵								
323-1	k ʐ ə p ⁵⁵								
485-1	ɔ ɔ m ⁵⁵								
357-1	l i ⁵⁵								
432-1	m̥ i ʔ ⁵⁵								
80-1	ʈʂ u ³¹								
10-1	k ə ŋ ⁵⁵								
335-1	ʑ a ʔ ⁵⁵								
649-1	s ɔ ³¹								
115-1	ts a ŋ ³¹								
137-1	k ə m ⁵⁵								
844-1	ɔ ɔ ⁵⁵								
723-1	k ə ŋ ⁵⁵								
494-1	tʰ ə ŋ ³¹								
196-1	k ʐ ə k ⁵⁵								
376-1	l u m ⁵⁵								
466-1	ə ɔ ³¹								
75-1	ʈʂ i ŋ ³¹								
552-1	ɔ ŋ ⁵⁵								
208-1	k ə ŋ ⁵⁵								
180-1	ȵ a n ³¹								
253-1	k a t ⁵⁵								
45-1	p ʐ w a ⁵⁵								
665-2		i ŏ̱ ⁵¹							
495-2		k i ²¹							
838-2		p j i ⁵⁵							
438-2		k j i ⁵⁵							
334-2		x i ŋ ²¹							
360-2		l au ²¹							
394-2		k e ⁵¹							
221-2		j i ⁵¹							
202-2		i au ²¹							
935-2		ŋ ŋ							
93-2		i ŏ̱ ²¹							
7-2		x au ²¹							
664-2		x i ⁵¹							
246-2		p x i ʔ ⁵⁵							
547-2		p s i ŋ ⁵⁵							
555-2		j i ⁵¹							
464-2		i au ²¹							
119-2		p i ²¹							
835-2		k x i ŋ ⁵⁵							
79-2		k i ŏ̱ ŋ ⁵¹							
693-2		i i ⁵¹							
477-2		k x i ⁵⁵							
891-2		k au i ⁵⁵							
528-2		k i ŋ ⁵¹							
797-2		j i ʔ ⁵⁵							
493-2		k i ŋ ²¹							
217-2		k x i ⁵⁵							
896-2		k i ŋ ⁵¹							
452-2		p j i ⁵⁵							
580-2		p s i ŋ ⁵⁵							
833-2		i i ⁵¹							
390-2		x e ŋ ⁵⁵							
696-2		k ts i ŋ ⁵⁵							
86-2		k i ²¹							
384-2		x ŏ̱ ²¹							
61-2		x ŏ̱ ²¹							
536-2		p x ŏ̱ ⁵⁵							
731-2		i e ŋ ²¹							
779-2		x o ⁵¹							
589-2		x o ŋ ²¹							
680-2		x i ŋ ⁵¹							
658-2		x i ²¹							
456-2		k x o ⁵¹							
183-2		ŋ u̱i ²¹							
785-2		x ŏ̱ ŋ							
714-2		i i ²¹							
331-2		x ŏ̱ ⁵⁵							
206-2		i ŏ̱							
930-2		x ŏ̱ ⁵¹							
353-2		l i ⁵¹							
161-2		k x ŏ̱ m ⁵⁵							
814-2		k s o ŋ ²¹							
179-2		i ŋ x i ŋ ⁵⁵							
194-2		p x o ⁵⁵							
727-2		x au ⁵¹							
260-2		k x a ʔ ⁵⁵							
144-2		k x ui m ⁵⁵							
53-2		k au ²¹							
59-2		x o ²¹							
506-2		k ui ²¹							
29-2		k i ŋ ²¹							
316-2		p x ŏ̱ ʔ ⁵⁵							
389-2		i au x i ŋ ⁵⁵							
118-2		x i ²¹							
312-2		k ŋ ŏ̱ ²¹							
490-2		k e i ⁵⁵							
436-2		k i ŏ̱ ŋ ⁵¹							
927-2		x au ⁵¹							
383-2		x i ŋ ⁵¹							
211-2		x ŏ̱ ⁵¹							
873-2		k i ŋ ⁵¹							
371-2		tʰ au ⁵⁵							
877-2		s ŏ̱ ŋ							
344-2		x ŏ̱ ⁵¹							
666-2		x ŏ̱ ⁵⁵							
595-2		k x ŏ̱ m ⁵¹							
660-2		x ui ²¹							
642-2		x au ²¹							
257-2		k x ŏ̱ ⁵⁵							
167-2		k j ŏ̱ ²¹							
880-2		x ŏ̱ ²¹							
337-2		k i ŏ̱ ⁵¹							
484-2		k x i ŋ ⁵⁵							
574-2		k s e ŋ ⁵⁵							
718-2		k x ŏ̱ m ⁵¹							
811-2		ŋ ⁵⁵							
458-2		tʰ ŏ̱ ²¹							
884-2		tʰ au ²¹							
205-2		k i ʔ ²¹							
499-2		l o ⁵¹							
706-2		k x o ⁵¹							
920-2		tʰ ŏ̱ ²¹							
36-2		k x o ⁵⁵							
12-2		ts ui ʔ ⁵⁵							
350-2		l x o i ŋ ⁵⁵							
4-2		x ui m ²¹							
342-2		k ui ²¹							
280-2		k e ⁵⁵							
638-2		k x a m ²¹							
729-2		k ts e ⁵⁵							
72-2		x au ²¹							
612-2		k x o m ⁵⁵							
459-2		k k ui ⁵⁵							
569-2		l e ŋ ²¹							
283-2		k j u̱i ²¹							
501-2		x i ²¹							
652-2		i o ²¹							
220-2		k x o ⁵⁵							
233-2		j ŏ̱ ⁵⁵							
562-2		k s e m ²¹							
31-2		p x ŏ̱ ʔ ⁵⁵							
386-2		x au ²¹							
684-2		p x a ⁵⁵							
804-2		k j ŏ̱ m ⁵⁵							
618-2		tʰ au ²¹							
565-2		ŋ ŋ ⁵⁵							
468-2		m i ŋ ⁵⁵							
369-2		l ui ŋ ²¹							
314-2		l x o m ⁵⁵							
776-2		p m ŏ̱ ʔ ⁵⁵							
170-2		x i ⁵⁵							
823-2		x a ŋ ⁵¹							
471-2		x a ŋ ²¹							
249-2		x ŏ̱ ŋ ²¹							
367-2		l au ⁵⁵							
414-2		ŋ a i ⁵⁵							
503-2		x ŏ̱ ²¹							
40-2		k ²¹ o ⁵⁵							
647-2		ts i ŋ ²¹							
105-2		ŋ ⁵⁵							
141-2		l ŏ̱ ⁵¹							
272-2		k x o ⁵⁵							
463-2		k i ŋ ⁵¹							
1-2		x o ⁵¹							
349-2		k x a m ⁵¹							
214-2		x a ²¹							
841-2		au i ŋ ⁵⁵							
123-2		i i ŋ ²¹							
646-2		tʰ au ²¹							
433-2		p i ⁵⁵							
512-2		p j a ʔ ⁵⁵							
518-2		k l o ²¹							
878-2		x e ŋ							
849-2		x i ŋ ²¹							
524-2		k a o ²¹							
90-2		x ŏ̱ ²¹							
541-2		x i m ²¹							
933-2		k ŋ ²¹							
164-2		x au ²¹							
686-2		k x ŏ̱ ⁵⁵							
467-2		l ŏ̱ ²¹							
201-2		j i ⁵⁵							
784-2		p j ŏ̱ ⁵⁵							
487-2		ŏ̱ ⁵¹							
504-2		p x o ʔ ⁵⁵							
49-2		k j ui ⁵⁵							
822-2		k a ŋ ⁵¹							
52-2		ts ui ŋ ²¹							
281-2		k j e ⁵⁵							
46-2		k x a ⁵⁵							
377-2		l a ŋ ²¹							
127-2		x ui o ²¹							
67-2		x ŏ̱ m ²¹							
192-2		p x i ʔ ⁵⁵							
864-2		s e ²¹							
126-2		p x o ʔ ⁵⁵							
546-2		x a m ⁵¹							
635-2		x a ŋ ²¹							
473-2		x a m ⁵¹							
3-2		k x o ²¹							
98-2		k x o ²¹							
445-2		l i i ⁵⁵							
608-2		x i ŋ ⁵¹							
210-2		x a ⁵⁵							
140-2		k s u̱i ²¹							
868-2		x a̱ ŋ							
520-2		k m o ²¹							
166-2		p au ʔ ⁵⁵							
48-2		k j a m ⁵⁵							
270-2		k x o ⁵⁵							
379-2		l au ⁵¹							
55-2		i ŋ ²¹							
603-2		x ŏ̱ ²¹							
323-2		k j a ⁵⁵							
485-2		k o ⁵¹							
432-2		k ui ŋ ²¹							
76-2		k a ŋ ²¹							
837-2		x ui ŋ ⁵¹							
681-2		x a ŋ ⁵¹							
129-2		k a m ²¹							
10-2		k a ²¹							
697-2		ŋ i ŋ ²¹							
244-2		l e ²¹							
781-2		x a ŋ ⁵¹							
826-2		l a ŋ ⁵¹							
514-2		k j u̱i ²¹							
137-2		k o ʔ ²¹							
895-2		x ŏ̱ m ²¹							
844-2		l o ⁵¹							
723-2		k a ŋ ²¹							
22-2		au s e ʔ ⁵⁵							
505-2		x a ŋ ²¹							
333-2		x e ²¹							
30-2		k a m ²¹							
853-2		k i ŋ ²¹							
507-2		k a ŋ ²¹							
308-2		p j ʔ ʔ ⁵⁵							
894-2		x ŏ̱ e ⁵⁵							
788-2		p ŋ o̱ ʔ ⁵⁵							
834-2		m e ŋ							
787-2		x ŏ̱ u̱i ²¹							
190-2		k j u̱i ²¹							
552-2		k ui o ⁵¹							
208-2		i ŋ ŋ ²¹							
180-2		k x o ²¹ ⁵⁵							
253-2		x a m ²¹							
665-3			ŋ a̱ ⁵⁵						
495-3			ŋ a̱ ³⁵						
838-3			k j i k ⁵⁵						
438-3			m j i ʔ ⁵⁵						
334-3			l a ʔ ⁵⁵						
360-3			l au ³¹						
394-3			ŋ j i ³¹						
221-3			j a ʔ ⁵⁵						
202-3			tʰ au ³¹						
935-3			a̱ ³¹						
93-3			tʰ au ³¹						
7-3			tʃ ɛ̃ ŋ ³¹						
664-3			x ɔ̃ ⁵⁵						
246-3			k j i ʔ ⁵⁵						
547-3			k j a k ⁵⁵						
555-3			j ɛ̃ ŋ ⁵⁵						
464-3			m au ³¹						
119-3			tʃ j a ŋ ⁵⁵						
835-3			k ŋ i ʔ ⁵⁵						
79-3			tʃ j i ³¹						
693-3			x a̱ ⁵⁵						
477-3			ŋ j i ʔ ⁵⁵						
891-3			tʃ j ŋ ³⁵						
528-3			tʰ l i ⁵⁵						
797-3			k j i k ⁵⁵						
493-3			ŋ a̱ k ⁵⁵						
217-3			k j i ʔ ⁵⁵						
896-3			tʃ ɛ̃ ʔ ⁵⁵						
452-3			m j i k ⁵⁵						
580-3			k j i ʔ ⁵⁵						
833-3			x a̱ ⁵⁵						
390-3			m j i ³¹						
696-3			ŋ j i ⁵⁵						
86-3			tʃ au ŋ ⁵⁵						
384-3			m ɛ̃ ŋ ³⁵						
61-3			tʃ ɛ̃ ⁵⁵						
536-3			pʰ j ɔ̃ ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʃ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k l u̱ ³¹						
785-3			kʰ a ³¹						
331-3			l ui ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l ɛ̃ ⁵⁵						
161-3			k j ɔ̃ ⁵⁵						
179-3			k l j i ʔ ⁵⁵						
194-3			pʰ j a ʔ ⁵⁵						
727-3			x au ⁵⁵						
260-3			k j ɛ ʔ ⁵⁵						
144-3			k j ɔ̃ ⁵⁵						
53-3			p ɛ̃ ŋ ⁵⁵						
59-3			tʃ a ʔ ⁵⁵						
506-3			tʃ a k ⁵⁵						
29-3			tʃ a k ⁵⁵						
316-3			pʰ j a ʔ ⁵⁵						
312-3			tʰ a̱ ³¹						
436-3			m j i ³¹						
927-3			m au ŋ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j au ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l au ŋ ³¹						
877-3			s a̱ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʃ j ɔ̃ ³⁵						
660-3			j ɛ ʔ ⁵⁵						
642-3			tʃ ɔ̃ ³⁵						
257-3			kʰ j ɔ̃ ⁵⁵						
167-3			tʰ j u̱ ³¹						
880-3			tʃ ɛ̱ ʔ ⁵⁵						
337-3			k j a ⁵⁵						
484-3			ŋ j i ⁵⁵						
574-3			k j i ŋ ³¹						
718-3			tʃ j ɔ̃ ŋ ³¹						
811-3			k i ³¹						
458-3			tʃ au ŋ ³¹						
884-3			tʰ au ³⁵						
205-3			tʃ ɛ̃ k ⁵⁵						
499-3			ŋ a̱ ⁵⁵						
706-3			tʰ au a ⁵⁵						
920-3			tʰ au ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p j ɔ̃ ⁵⁵						
350-3			l j j ³⁵						
4-3			tʃ ɛ̃ ŋ ⁵⁵						
342-3			l ɛ̃ k ⁵⁵						
638-3			pʰ j ɛ ʔ ⁵⁵						
729-3			kʰ x ɔ̃ ³⁵						
72-3			t ɔ̃ ³¹						
283-3			k j u̱ ³⁵						
501-3			p i ³⁵						
148-3			tʃ a ŋ ³¹						
220-3			tʃ j ɔ̃ ³¹						
233-3			j ɛ̃ k ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m au ʔ ⁵⁵						
684-3			ŋ j a ʔ ⁵⁵						
804-3			k j i ŋ ³¹						
618-3			tʰ au ³¹						
565-3			ʃ i ³¹						
468-3			n ɛ̃ ʔ ⁵⁵						
369-3			l a k ⁵⁵						
776-3			pʰ j ɔ̃ k ⁵⁵						
170-3			k j i ³⁵						
823-3			l ɛ̃ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m j i ³⁵						
647-3			k i ⁵⁵						
105-3			k i ³¹						
393-3			m ɔ̃ ³⁵						
141-3			k a̱ ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			k j u̱ ⁵⁵						
1-3			pʰ a ⁵⁵						
349-3			l j ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			k j i ⁵⁵						
646-3			tʰ au ³¹						
433-3			m j a ŋ ⁵⁵						
512-3			kʰ j a ⁵⁵						
878-3			t a̱ ³¹						
524-3			tʃ ɛ̃ k ⁵⁵						
668-3			ŋ a̱ ⁵⁵						
164-3			tʃ ɔ̃ ³¹						
686-3			ŋ j ɔ̃ ʔ ⁵⁵						
201-3			k j i ʔ ⁵⁵						
784-3			p j ɔ̃ k ⁵⁵						
487-3			ŋ ɛ ⁵⁵						
504-3			pʰ j a ʔ ⁵⁵						
49-3			tʃ j i ⁵⁵						
822-3			l u ʔ ⁵⁵						
52-3			tʃ a ⁵⁵						
281-3			kʰ j ɔ̃ ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ⁵⁵						
192-3			k j i ʔ ⁵⁵						
126-3			tʃ j a ʔ ⁵⁵						
656-3			j ɛ̃ ³⁵						
546-3			x ɔ̃ ⁵⁵						
473-3			x ɛ̃ ⁵⁵						
3-3			p j a ³⁵						
608-3			k ɛ̃ ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			l a ³¹						
166-3			k j a k ⁵⁵						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l i ŋ ³¹						
55-3			p ɛ̃ ʔ ⁵⁵						
323-3			k j i ʔ ⁵⁵						
485-3			p j i ⁵⁵						
357-3			l ai ⁵⁵						
432-3			m a k ⁵⁵						
837-3			ŋ ɛ̃ ⁵⁵						
681-3			ŋ a ʔ ⁵⁵						
129-3			tʃ a ŋ ³⁵						
80-3			t a̱ ³¹						
335-3			n a ʔ ⁵⁵						
649-3			ŋ i ⁵⁵						
781-3			x ɛ̃ ⁵⁵						
826-3			l u ŋ ⁵⁵						
514-3			pʰ j a̱ ³⁵						
137-3			tʃ a ⁵⁵						
844-3			pʰ a̱ ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j i ⁵⁵						
30-3			p a ŋ ³⁵						
853-3			p j i ⁵⁵						
507-3			p a k ⁵⁵						
308-3			kʰ j a k ⁵⁵						
894-3			p a ʔ ⁵⁵						
788-3			k j ɔ̃ k ⁵⁵						
834-3			m a̱ ³⁵						
131-3			tʃ a̱ ŋ ⁵⁵						
190-3			k j u̱ ⁵⁵						
376-3			l a̱ ⁵⁵						
466-3			ɛ̃ i ⁵⁵						
75-3			t a ŋ ³¹						
552-3			m a ⁵⁵						
180-3			k j a ³¹						
665-4				j a ³¹					
495-4				j aːu ³¹					
838-4				k j a ³¹ ³¹					
438-4				k j a ³¹ ³¹					
334-4				t a k ³¹					
360-4				j iː ³¹					
394-4				m j a̱ ³¹					
221-4				t iː k ³¹					
202-4				tʃ ə̱ː ⁵⁵					
935-4				t o̱ ³¹					
93-4				t a̱ k ³¹					
7-4				ts ə̱ː ŋ ⁵⁵					
664-4				ʃ a ŋ ³¹					
246-4				k l a̱ ŋ ³¹					
547-4				k m a̱ k ³¹					
555-4				ʃ a̱ ŋ ³¹					
464-4				tʃ a̱ ³¹					
119-4				k tʃ a̱ ³¹ ³³					
835-4				k m i k ³¹					
79-4				k j a̱ ⁵⁵ ³¹					
693-4				ʃ a̱ ³¹					
477-4				m tʃ i ³¹ ³¹					
891-4				t ə̱ː j ⁵⁵ ³¹					
528-4				pʰ j o̱ ³³					
797-4				k j a̱ k ³¹					
493-4				t aːu k ³¹					
217-4				k j i k ³¹					
896-4				t a̱ k ⁵⁵					
452-4				m j o̱u k ³¹					
580-4				k m a̱ k ³¹					
833-4				ʃ i ³¹					
390-4				m ts a ŋ ³¹					
696-4				m pʰ a ŋ ³¹					
86-4				t a̱ ŋ ⁵⁵					
384-4				t i ŋ ³¹					
61-4				tʃ a̱ ŋ ⁵⁵					
536-4				k j a ŋ ³¹					
731-4				tʃ iː ³¹ ³¹					
779-4				t a ³¹					
589-4				t a ŋ ⁵⁵					
680-4				t a̱ k ³¹					
658-4				ʃ a̱ ŋ ³¹					
456-4				m l i ŋ ³¹					
183-4				tʃ j iː ⁵⁵					
785-4				t ə̱ː ³¹					
714-4				t a̱ ³¹ ⁵⁵					
331-4				j a ³¹					
206-4				j ɔː ³¹					
930-4				t i k ³¹					
353-4				ʃ a̱ ³¹					
161-4				k pʰ a ⁵⁵ ³¹					
814-4				k tʃ a ⁵⁵ ³¹					
179-4				j m k a̱ k ³³					
194-4				k ts a k ³¹					
727-4				ʃ a ŋ ³¹					
260-4				k j i k ³¹					
144-4				k pʰ a̱ ⁵⁵ ³¹					
53-4				t a̱ ŋ ⁵⁵					
59-4				t ə̱ː k ⁵⁵					
506-4				t ə̱ː k ⁵⁵					
29-4				t ə̱ː k ⁵⁵					
316-4				k k a ³¹ ³¹					
389-4				j j k a ŋ ³¹					
118-4				tʃ a ³¹ ³¹					
312-4				tʃ j o̱ ⁵⁵					
490-4				m j iː j ³¹ ³¹					
436-4				m j o̱u ³¹					
927-4				ʃ a̱ ŋ ³¹					
383-4				t a k ³¹					
211-4				ʃ i ŋ ³¹					
873-4				ʃ a̱ ŋ ³¹					
371-4				tʃ a̱ ŋ ³¹					
877-4				j i ³¹					
344-4				ʃ a̱ ŋ ³¹					
666-4				j o̱ ³³					
595-4				k tʃ a ⁵⁵ ³¹					
660-4				t aːu k ³¹					
642-4				t ə̱ː ŋ ⁵⁵					
257-4				k ʃ i ⁵⁵ ³¹					
167-4				tʃ j o̱u ⁵⁵					
880-4				t ə̱ː k ⁵⁵					
337-4				pʰ j a ³³					
484-4				m pʰ a ŋ ³¹					
574-4				k tʃ a̱ m ³³					
718-4				k tʃ i ŋ ³¹					
811-4				j o̱ ³³					
458-4				tʃ ə̱ː ŋ ⁵⁵					
884-4				t i ⁵⁵					
499-4				j i ³¹					
706-4				pʰ j a ³³					
920-4				tʃ a̱ ŋ ⁵⁵					
36-4				k ʃ a ⁵⁵ ³¹					
12-4				k j a̱ ⁵⁵ ³¹					
350-4				j k a j ³¹					
4-4				t a̱ ŋ ⁵⁵					
342-4				t aːu k ³¹					
280-4				k j o̱u ⁵⁵ ³¹					
638-4				k k i k ⁵⁵					
729-4				k j aːu ³¹					
72-4				t ə̱ː ŋ ⁵⁵					
612-4				k tʃ a ⁵⁵ ³¹					
459-4				m ʃ a̱ ³¹ ³¹					
569-4				tʃ a̱ ³¹ ³¹					
283-4				tʃ j o̱u ⁵⁵					
501-4				tʃ a̱ ⁵⁵					
148-4				t ə̱ː ŋ ⁵⁵					
220-4				k ts i ŋ ³¹					
233-4				t o̱u k ³¹					
562-4				k tʃ a̱ ³¹ ³¹					
386-4				t aːu k ³¹					
684-4				m j a k ³¹					
804-4				k tʃ a̱ ⁵⁵ ³³					
618-4				tʃ ə̱ː ⁵⁵					
565-4				j o̱ ³³					
468-4				ts a ŋ ³¹					
369-4				t aːu k ³¹					
125-4				k ³¹ ə̱ː ⁵⁵ ³³					
314-4				k k j a ³¹ ³¹					
776-4				k m a̱ k ³¹					
170-4				k j o̱u ⁵⁵ ³³					
823-4				t i k ³¹					
471-4				m i m ³³					
249-4				t a̱ ŋ ⁵⁵					
367-4				tʃ iː ³¹ ³¹					
414-4				m j iː j ³³					
503-4				t ə̱ː ³¹					
40-4				k l a̱ ⁵⁵ ³¹					
647-4				ʃ a̱ ⁵⁵					
105-4				j iː ³³					
393-4				t a ŋ ³³					
141-4				t ə̱ː ³¹					
272-4				k l i ⁵⁵ ³¹					
463-4				k j o̱ ³³					
1-4				t ə̱ː ³¹					
349-4				j tʃ a ŋ ³¹					
214-4				tʃ i ŋ ³¹					
841-4				m k aːu ³¹ ³¹					
123-4				t a̱ k ⁵⁵					
646-4				tʃ ə̱ː ⁵⁵					
433-4				m pʰ a̱ ŋ ³¹					
512-4				k j aːu ³¹ ³¹					
518-4				k j o̱ ⁵⁵					
878-4				t ə̱ː ³¹					
849-4				k i k ⁵⁵					
524-4				t ə̱ː k ⁵⁵					
90-4				t ə̱ː k ⁵⁵					
541-4				tʃ i ŋ ³¹					
933-4				tʃ j o̱ ³³					
668-4				t ə̱ː ³³					
164-4				ts ə̱ː ŋ ⁵⁵					
686-4				m j i k ³¹					
467-4				j o̱ ³¹					
201-4				k ts o̱u ⁵⁵ ³³					
784-4				k l a̱ ŋ ³¹					
487-4				k j o̱ ³³					
504-4				k k a k ³¹					
49-4				k j aːu ³¹					
822-4				m aːu ŋ ³¹					
52-4				t a̱ k ⁵⁵					
281-4				k j a̱ ⁵⁵ ³¹					
46-4				k ʃ a̱ ⁵⁵ ³³					
377-4				tʃ o ³¹ ³¹					
127-4				t ə̱ː k ⁵⁵					
67-4				k i k ⁵⁵					
192-4				k j o̱u k ³¹					
126-4				k k a k ³¹					
656-4				t ə̱ː ŋ ³³					
546-4				ʃ a ŋ ³¹					
635-4				k a̱ k ⁵⁵					
473-4				ʃ a̱ ³³					
3-4				tʃ j a ⁵⁵					
98-4				tʃ j a ³¹					
608-4				t a̱ ³¹					
210-4				t a k ³¹					
140-4				pʰ j o̱u ⁵⁵					
868-4				j a ³¹					
520-4				k j a ⁵⁵					
48-4				k ʃ a̱ ⁵⁵ ³³					
270-4				k ʃ a ⁵⁵ ³¹					
379-4				j o ³¹					
603-4				t a ³¹					
323-4				k j a̱ ⁵⁵ ³³					
485-4				m ts a ŋ ³¹					
432-4				t aːu k ³¹					
76-4				tʃ o m ³¹					
681-4				t a k ³¹					
129-4				t ə̱ː ŋ ⁵⁵					
80-4				t ə̱ː k ⁵⁵					
10-4				k i ³¹ ³¹					
697-4				ʃ j o̱ ³³					
244-4				t ə̱ː ³¹					
781-4				t a̱ ŋ ⁵⁵					
115-4				tʃ ³¹ ³¹ ³³					
826-4				l aːu ŋ ³¹					
514-4				k j o̱u ⁵⁵					
895-4				k i k ⁵⁵					
844-4				j o̱ ³¹					
723-4				j o ³¹					
505-4				t a ŋ ⁵⁵					
33-4				k j ə̱ː ³³ ³³					
