COGID	1	10	2	3	4	5	6	7	8	9
2893-1	s i g u a									
2997-1	g a n a									
3075-1	g ʊ l u m ɛ									
3675-1	l ɛ i ʊ l ɛ									
4028-1	m ɛ i									
4137-1	m i l a									
4238-1	ʃ g ɔ ʃ i									
4316-1	k a g u									
4429-1	l s a a									
4440-1	β i l i									
4485-1	s u									
4574-1	f j a a a									
4688-1	l ɛ									
143-1	β u									
240-1	ɔ ɔ g a									
388-1	l m a a									
401-1	d a									
599-1	t a a m b i									
649-1	l ɛ ɛ dʒ a									
755-1	k ʊ l a									
836-1	s u m m i i									
969-1	ʃ a a									
994-1	s u ɛ g a									
1006-1	n u ŋ g u									
1032-1	ɔ ɔ l ɔ l a									
1043-1	β a l a a									
1110-1	t ɛ m a									
1263-1	t a p a									
1273-1	l ɔ ɔ t a									
1329-1	i k a a a									
1362-1	g i									
1606-1	ɔ g ɔ ɔ									
1617-1	ʃ i g ɔ									
1629-1	k w i									
1744-1	k m a a									
1895-1	s a									
1917-1	z u m a									
1969-1	l a m a									
1989-1	s a a a									
2037-1	k g a t a									
2128-1	s ɛ m ɛ i									
2186-1	g a n a									
2483-1	k l l a									
2592-1	l a a a									
2615-1	n a a									
2700-1	a ɔ ŋ g a									
2784-1	k ʊ a ʊ									
2797-1	l ɔ ɔ u									
2884-1	m m a a									
2904-1	g ɛ u n d a									
2972-1	s ɛ									
3030-1	l a i a									
3148-1	i t a									
3160-1	l n ʊ l									
3261-1	k u i u									
3364-1	s ɔ g a a									
3385-1	ʃ i									
3419-1	t ɛ									
3430-1	l u u									
3583-1	n ɔ a a									
3664-1	ɔ j g a									
3706-1	t a á n a a									
3756-1	s i n s a									
3837-1	g ɔ a ɔ m a									
3865-1	s s i									
4406-1	t i									
4530-1	l u a a									
4552-1	n p ʃ i									
4621-1	l n i									
2689-2		n d m a								
893-2		a a a a								
1303-2		s g m k a								
2197-2		s a a a								
2828-2		s i a a								
3572-2		s o a i								
1095-2		l i m a								
1789-2		k a a a a ŋ k a								
3207-2		w u l a a								
3519-2		t u m a								
3686-2		s m m a a								
4249-2		k u m i								
4451-2		v i s i								
448-2		n n a								
630-2		v e e u a								
814-2		s o o m e								
1216-2		g a a a								
1228-2		v j a a								
1418-2		s i m a								
1475-2		g j a a								
2026-2		t j e								
3826-2		s o k a								
4003-2		t m a a								
4373-2		l i m i								
4384-2		iː n o								
84-2		g u u u								
116-2		s i g a								
419-2		l o k a								
587-2		o o ŋ o o								
660-2		l u k a a								
848-2		k a a a								
1122-2		w i n a a								
1159-2		n								
1350-2		l s a a								
1374-2		n a a n n								
1906-2		n e g i a a								
2419-2		s e k a								
2750-2		e s i								
3441-2		s e e ŋ g a								
3464-2		m o n a a								
3639-2		t e e e m a a								
3981-2		t m a a								
4192-2		v i m m b a								
4350-2		l e e g o								
278-2		w a a								
3971-2		k a m a								
55-2		a k a a								
43-2		s i m u								
93-2		k o o o								
459-2		l u m a								
1137-2		s i k u								
1585-2		l a l a								
1872-2		a a a								
2166-2		t u m m a								
2872-2		k o s i								
2997-2		g a a a								
3075-2		g u d u m j								
3675-2		g s i a g m								
4137-2		m i l a								
4238-2		s e s i i								
4316-2		t a t u								
4574-2		s j a a l a								
3067-2		n t u a								
3531-2		a a a d m								
1033-2		k o o g a								
3185-2		v i k g a								
794-2		w e k a a								
143-2		w u u								
240-2		o g a								
388-2		t u m a								
599-2		t a a m i								
969-2		s g a								
994-2		t e e m k								
1606-2		o o o o								
1629-2		g v i								
1895-2		s i								
2592-2		l o l a								
2884-2		p j a a								
3148-2		iː t a								
3261-2		t e e e								
3583-2		n o o a a								
3837-2		k o l o m a								
4621-2		l a a								
1929-2		m u s i								
3940-2		m a l a a								
860-2		v e e k a a								
2057-2		s i m a a								
552-2		w u a a a								
959-2		p e e o								
1495-2		w u t a								
2689-3			tʰ a m a							
893-3			a n a							
1285-3			f w a							
1303-3			k o m a							
2197-3			g a a a							
2828-3			s i a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			x m							
1789-3			k a a a k a							
3207-3			f u l a							
3519-3			k u m a							
3686-3			tʰ m m a							
4249-3			k u m i							
4451-3			β b s i							
448-3			x u n i							
630-3			β e u u							
1216-3			l a a a							
1228-3			m a a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β a l a							
4003-3			i u a							
4040-3			k e i i							
4373-3			l i m i							
4384-3			i i o							
181-3			k o o k o							
419-3			l o k							
587-3			o o k o							
660-3			l e a a							
1083-3			l i l a							
1350-3			l j a							
1374-3			tʰ a a n d							
1396-3			s o o u							
1666-3			g a n u							
1767-3			k o o o							
1906-3			i i k a l a							
2177-3			s k a							
2286-3			l a							
2317-3			f u β a							
2750-3			s s i							
3275-3			k a a n							
3464-3			β o n a							
3639-3			tʰ u tʰ e m a							
3981-3			x m a							
4192-3			β b i m a							
4260-3			s a a							
4350-3			l e u l o							
278-3			β a							
745-3			g a l o							
3971-3			k a m a							
93-3			k o o o							
200-3			β i i							
374-3			a a l a a							
508-3			f o o u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a a a							
1712-3			f u o o							
2088-3			β b i a							
2334-3			f i k o							
2393-3			m n a							
2665-3			i i k i							
2738-3			β e u u							
3675-3			l e i i l e							
4137-3			m a l							
4440-3			β i l i							
4574-3			f a a a a							
4688-3			tʰ i k o							
2798-3			x a a							
3067-3			i k u							
3531-3			l n d i a							
3767-3			l o							
4632-3			k a s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k a l a							
1032-3			tʰ o o o l a							
1043-3			β a a a							
1273-3			l o o r a							
1362-3			k i i							
1895-3			tʰ							
2615-3			tʰ a							
2784-3			k u a a							
2904-3			k e u d a a							
3385-3			s i							
3430-3			u u							
3664-3			β j a a							
3756-3			s a i a							
24-3			k u l a							
542-3			β a l a							
564-3			o a a							
928-3			k o o o							
1181-3			f w a							
1241-3			f u n tʰ a							
1607-3			l i l o							
1929-3			o β j i							
2852-3			k u β u							
3198-3			o m a a l							
3502-3			f i tʰ i							
3598-3			β i k							
3698-3			i k a l a							
3735-3			u u u a							
3940-3			β a a a							
2689-4				p a ɔ a						
893-4				l a						
1285-4				k w a						
3572-4				k i i i						
1755-4				b u e						
1789-4				k a a a g a						
3686-4				t i m ɔ						
4451-4				b s i i						
1216-4				s ɔ ɔ						
4003-4				k s a						
419-4				k ɔ a						
1122-4				b ɛ i a						
1430-4				k s i						
1666-4				ts a a						
1767-4				k ɔ k ɔ						
55-4				p a m						
94-4				k ɔ k ɔ						
2717-4				s a ŋ w a						
1339-4				b ɛ i i						
4632-4				t á s i i						
2784-4				b o r ɔ						
3160-4				b o a a						
675-4				t u ŋ w a						
860-4				b a ŋ g a						
1151-4				p i i						
1631-4				k o p i i						
2057-4				s r i						
2689-5					t a m a					
893-5					l a					
1285-5					f w a					
1303-5					s o m					
2197-5					ʃ a l					
2828-5					s i					
3572-5					s o n i					
1095-5					l i m a					
3207-5					β u l a					
3519-5					t u m a					
3686-5					s m m a					
4249-5					k u m i					
448-5					k u n i					
630-5					β j u u					
814-5					s o u m m e					
1228-5					β j a					
1418-5					ʃ i m a					
2026-5					t w e					
2775-5					β u u β a					
3397-5					β u l					
3826-5					s o					
4040-5					s u d i					
4373-5					l i m i					
4384-5					i m oː					
84-5					k u u u					
116-5					ʃ i					
587-5					o ŋ g o					
848-5					k a l					
1159-5										
1350-5					l j a					
1396-5					s o β u					
1430-5					i s oː					
1767-5					k o m o					
2286-5					l a					
2317-5					f u β a					
2419-5					s e k					
2750-5					f w i					
3018-5					ʃ i l					
3275-5					k á a					
3441-5					s á m g					
3885-5					s u m oː					
4192-5					β i m m a					
4260-5					s w a					
4350-5					l u u l o					
278-5					β a					
745-5					t k o					
3971-5					k a m a					
55-5					p a m					
94-5					β o k o					
2717-5					s ŋ g a					
4139-5					m e p					
200-5					β i					
374-5					p a l a					
508-5					f oː f u					
528-5					β i l i					
575-5					t a					
1137-5					s i k u					
1339-5					s w i					
1872-5					p a					
2537-5					l u m					
2738-5					β j u u m					
2872-5					k o ʃ i					
2893-5					s i k u					
3675-5					l j e i l m					
4028-5					s w					
4238-5					i e o w i					
4429-5					l ʃ a					
4485-5					s u					
2798-5					f w a					
3531-5					l a n i m					
3767-5					l o					
4632-5					k ʃ i					
1033-5					k o j o l					
3185-5					β i k					
649-5					l f j a					
1110-5					t m u a					
1263-5					t e					
1273-5					l o o a					
1329-5					i k a l					
1617-5					i m					
1917-5					k u β a					
1969-5					a a n					
2483-5					k u l m					
2615-5					a a					
2700-5					k g g					
2884-5					m j a					
2972-5					s f e					
3030-5					l i p					
3261-5					t e e m					
3419-5					t m e					
3664-5					β j g					
3706-5					t a a a i u					
3865-5					s s i					
4406-5					t i					
4530-5					l u k					
4552-5					n ʃ i ʃ					
24-5					k u β a					
542-5					β i a					
1181-5					f j a					
1241-5					f u u n a					
1607-5					l i l o					
1929-5					l u ʃ i					
3598-5					β j g					
3698-5					i u a					
3735-5					k u l u					
3940-5					t l a					
1631-5					k u ŋ					
2057-5					t u m a					
552-5					l u p a					
959-5					f ŋ g oː					
1318-5					k u ŋ g u					
1411-5					β i					
1495-5					f u t					
1578-5					l a a					
1303-6						k m m				
1755-6						ɲ s				
448-6						ɲ ɔ n				
1475-6						ɓ a a				
3397-6						k				
2286-6						l a				
278-6						l				
2717-6						s o d e a				
4137-6						t				
3767-6						l				
1033-6						k o k				
2689-7							s a m a			
893-7							a a a			
1285-7							f w a			
1303-7							g o m a			
2197-7							s a a a			
2828-7							i i a			
3572-7							s o ŋ i			
1095-7							a i m a			
1755-7							m m			
1789-7							k a a a k a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o o m e			
1216-7							ɣ a v a			
1475-7							g w a			
2026-7							t w e			
2775-7							v u b m a			
3826-7							z o k a			
4003-7							i b a			
4040-7							g e i			
84-7							u u u			
116-7							s i a			
181-7							ɣ o o g g o			
419-7							a o ɣ a			
587-7							o ŋ g o			
660-7							r m a a			
848-7							k a a a			
1122-7							v i m a			
1159-7							a			
1374-7							s a a b m			
1396-7							s o v u			
1430-7							i ɣ o			
1906-7							i ŋ g i a a			
2177-7							s g a			
2419-7							s e k a			
3018-7							z i a a			
3275-7							k a a a			
3441-7							s e e g a			
3464-7							v o a			
3639-7							t e t e m a			
3885-7							s u m u			
4192-7							v i m m a			
745-7							s a k o			
3971-7							k a b a			
55-7							s a b a			
2717-7							z a ŋ g a			
4139-7							m i a a			
93-7							k o ŋ o			
459-7							u u m a			
575-7							ɣ a			
1712-7							v u a o			
2088-7							v i s a			
2166-7							m u m m a			
2334-7							s i ɣ o			
2393-7							m a			
2537-7							k o m o			
2665-7							i ŋ g i			
2997-7							ɣ a a a			
4028-7							v e			
4316-7							t a t u			
4429-7							v a s a			
4688-7							d e w			
3067-7							s k u			
3185-7							v i i k			
794-7							v u a m a a			
143-7							v u			
388-7							p u m a			
599-7							t a a m a i			
836-7							s u u m a			
969-7							i ɣ a			
1110-7							t e m a			
1263-7							k a h a			
1329-7							i k a a a			
1362-7							g i			
1606-7							o o t o			
1629-7							k v i			
1744-7							i v a			
1917-7							v u m a			
1989-7							s a			
2037-7							ɣ a a a			
2128-7							g u e m a			
2186-7							ɣ a ɲ a			
2700-7							ɣ a i ɣ			
2797-7							a o m o			
2904-7							g e e ɲ m a			
2972-7							z e e			
3148-7							i t a			
3364-7							o o a			
3419-7							t e e			
3430-7							u u			
3583-7							m o a a			
3706-7							t a a ɲ a a			
3756-7							s i ɲ a			
3837-7							k o ɣ o m a			
4406-7							t i			
4621-7							m n i			
564-7							a a a			
928-7							k u a o			
1181-7							f w a			
1241-7							s u u m i a			
2852-7							k o v u			
3198-7							o b a n a			
3502-7							s e ɲ e			
675-7							tʃ u ŋ g a			
1151-7							z a			
959-7							e o o			
1411-7							v i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								k m m a		
2197-8								k a a		
2828-8								t i a		
3572-8								k ô n d		
1755-8								n d		
1789-8								k a a a g a		
3207-8								ʝ u a a		
3519-8								k u m		
3686-8								d i b a		
4249-8								k u b		
4451-8								v î d i		
814-8								k ô m m o		
1228-8								m w a		
2026-8								k w e		
2775-8								m u m b a		
3826-8								k ô k a		
4040-8								k e i d		
181-8								k ô t g ô		
660-8								r n i		
848-8								k a a		
1083-8								r k a		
1159-8								n		
1350-8								r b a		
1396-8								k o m u		
1666-8								k a n ô		
2177-8								t g a		
2317-8								v u β a		
4260-8								t w a		
745-8								k k ô		
3971-8								k i a		
94-8								m ô k ô		
2717-8								k i ŋ g w		
4139-8								m i n a		
43-8								t i m u		
575-8								k a		
871-8								k w m a		
1339-8								t w i		
1585-8								a a a		
1872-8								p		
2893-8								t i k u		
4028-8								m w e		
4316-8								k o a u		
4440-8								v i		
4485-8								t u		
4688-8								ʝ e i		
2798-8								n b a		
794-8								v e u b a		
994-8								t e e i a		
1006-8								n t u u k		
1043-8								β a a		
1617-8								t i o ô		
1969-8								m a m a		
3364-8								t o a		
4530-8								r u k		
928-8								k ô a ɔ		
2852-8								k ô β u		
675-8								t u ŋ g a		
860-8								v e ŋ g a		
1631-8								k ô n i		
552-8								ʝ u p		
1318-8								k u ŋ g u		
1578-8								r w a		
2689-9									n d ʊ a	
893-9									a a a	
1285-9									k g a	
1303-9									s o b a	
2197-9									s a a a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a a a g a	
3207-9									k ʊ l a	
4249-9									k ʊ b i	
4451-9									b i s i	
630-9									b ɲ ʊ l u	
814-9									s o m b b e	
1228-9									b g a	
1418-9									s i ʊ a	
1475-9									g g a	
2026-9									s g ʊ	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									i ʊ b a	
4040-9									s w i i	
4373-9									l i b i	
4384-9									i n o	
116-9									s i k a	
181-9									s o ŋ g o o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s o	
1666-9									s a a a	
1767-9									k o g o	
1906-9									i e g i a	
2177-9									s g a	
2419-9									s ʊ g a	
2750-9									m s i i	
3018-9									s i l a	
3441-9									s ʊ e g o	
3885-9									s ʊ ʊ ʊ	
3981-9									i ʊ a	
4260-9									s g a	
4350-9									l m ʊ a o	
278-9									b a	
745-9									s a k o	
55-9									k ʊ b a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a b a	
2088-9									b i s a	
2166-9									k ʊ m b a	
2334-9									b i g o	
2393-9									ʊ a a	
2537-9									l o b o	
2665-9									i e g i	
2738-9									b r ʊ l m	
2872-9									k o s i	
2997-9									g a a g a a	
3075-9									k ʊ d ʊ b b	
4238-9									s o g i i	
4429-9									k g s a	
4440-9									b i l i	
4485-9									s ʊ	
4574-9									s w a l l a	
2798-9									n b a	
3067-9									n d ʊ	
3767-9									l o	
4632-9									k b s i	
1033-9									k o g l a	
3185-9									b i i k	
240-9									o o a	
401-9									g a	
755-9									k ʊ l a	
836-9									s ʊ ʊ b i	
1006-9									k u u g ʊ	
1744-9									i b a a	
1989-9									s a	
2037-9									s g a a	
2128-9									g ʊ ʊ b b e	
2186-9									g a a a	
2483-9									k l ʊ a	
2592-9									l o a	
3030-9									l i a	
3160-9									k u g a	
3385-9									s i	
3865-9									s a s i	
4552-9									i e i i	
564-9									l a g a	
3502-9									s ɲ ɲ e	
3598-9									b i g a	
3698-9									i k g l l	
3735-9									g ʊ ʊ o	
1151-9									s a	
1318-9									k ʊ ŋ g ʊ	
1411-9									b i	
2689-10										n a a a
893-10										a a a
1285-10										kʰ w a
2197-10										ʃ a a a
2828-10										s i a a
1095-10										tsʰ i a
1755-10										n̩ ŋ̍
3207-10										kʰ ʊ a a
3519-10										t ʊ b a
448-10										kʰ ʊ n
630-10										f e d l e
1216-10										χ a b a
1418-10										s i i
2775-10										b ʊ ʊ b a
3397-10										ʊ a a a
4373-10										t i i i
4384-10										n̩ i o
84-10										qʰ ʊ l ʊ
1083-10										tsʰ i l a
1122-10										b i a a
2286-10										l a
2317-10										kʰ ʊ b a
3018-10										s i l a
3275-10										χ a a a
3464-10										b o n a
3639-10										t u d ʊ ʊ̀
3885-10										s ʊ ʊ o
3981-10										i i a
94-10										f ɔ χ ɔ
4139-10										kʰ i n a
43-10										s i d u
374-10										a a a a
459-10										l ʊ a
508-10										o o b ʊ
871-10										t a n a
1712-10										kʰ ʊ o
2893-10										s i k ʊ
3075-10										k ʊ l ʊ f e
3531-10										a a n d i
794-10										w i k a
1032-10										kʰ ʊ a o a a
2797-10										o b o
24-10										t ʊ kʰ
542-10										f i a a
1607-10										a i o o
3198-10										o b a a a
1578-10										l w a
