COGID	1	10	2	3	4	5	6	7	8	9
419-3			l o k a							
587-3			o ŋ g o							
660-3			l e r a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a e n a							
1396-3			s o f u							
1666-3			r a n u							
1767-3			x u x u							
1906-3			ŋ k l a							
2177-3			ŋ k a p i							
2286-3			l a							
2317-3			β u β a							
2750-3			i s							
3275-3			x a n a							
3464-3			w o n a							
3639-3			e e m e l a							
3981-3			e x a							
4192-3			β m b a							
4260-3			s w a							
4350-3			l i i l o							
278-3			β a							
745-3			t a x o							
3971-3			x a m a							
93-3			k o n o							
200-3			β i							
374-3			dʒ l w a							
508-3			f o f u							
528-3			β i l i							
1137-3			s x u							
1585-3			a r a							
1712-3			f u l o							
2088-3			f i s a							
2334-3			f i k o							
2393-3			x i a							
2665-3			i ŋ k i							
2738-3			β i l i i							
3675-3			l w e l e							
4137-3			m l a							
4440-3			β i l i							
4574-3			w a l a							
4688-3			w e w e							
2798-3			n w a							
3067-3			u							
3531-3			a n e x a							
3767-3			l o							
4632-3			a s i i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k u l a							
1032-3			k o l o l a							
1043-3			β a l a							
1273-3			l o o r a							
1362-3			k i							
1895-3			a							
2615-3			tʰ a							
2784-3			k u l u							
2904-3			k e n d a							
3385-3			s i							
3430-3			u							
3664-3			β e g a							
3756-3			s i n s a							
24-3			dʒ β x a							
542-3			β i l a u x							
564-3			a k a							
928-3			k o l o							
1181-3			f w a							
1241-3			p u n d a							
1607-3			l i l o							
1929-3			β u s							
2852-3			k u f u							
3198-3			o m a a							
3502-3			i i							
3598-3			β i k a							
3698-3			i x a l a							
3735-3			g l u							
3940-3			β a l a							
2689-4				n a m á						
893-4				á n á						
1285-4				n w á						
3572-4				s ɔ n i						
1755-4				n e						
1789-4				k á s á ŋ g						
3686-4				i m b á						
4451-4				b i s i						
1216-4				g b á f á						
4003-4				i b á						
419-4				ɔ g á						
1122-4				b i n a						
1430-4				i s ɔ						
1666-4				l á n ɔ						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				b ɔ k ɔ						
2717-4				ŋ g a						
1339-4				t w i i						
4632-4				k á s i						
2784-4				g o l o						
3160-4				s o dʒ a						
675-4				dʒ e ŋ g a						
860-4				b i ŋ g a						
1151-4				s i						
1631-4				k u n i						
2057-4				t i m a						
2689-5					ɲ a m a					
893-5					a n a tʃ e					
1285-5					ɲ w					
1303-5					n m a					
2197-5					t a l a					
2828-5					l u n a					
3572-5					s oː n u					
1095-5					l i m a					
3207-5					p u l a					
3519-5					t u m a					
3686-5					s e m β					
4249-5					k u m u					
448-5					n u n i					
630-5					β e l e					
814-5					n m β e					
1228-5					β w					
1418-5					s i m a s j a					
2026-5					t w e					
2775-5					β u p β a					
3397-5					β o l o					
3826-5					s oː k					
4040-5					g e n u					
4373-5					d i m i					
4384-5					i n o					
84-5					s u l u l u					
116-5					f i k a					
587-5					o n g o					
848-5					k l a					
1159-5					n a					
1350-5					l j					
1396-5					tʃ oː f u					
1430-5					s u					
1767-5					k o k o					
2286-5					l a					
2317-5					β u p a					
2419-5					s e k a					
2750-5					e ʃ i					
3018-5					t i l a					
3275-5					k a n a					
3441-5					s a n g a					
3885-5					tʃ u m u					
4192-5					β ìì m β a					
4260-5					s w					
4350-5					l e l o o					
278-5					β a					
745-5					t k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m u n a					
200-5					β i					
374-5					a w l w a					
508-5					β o p u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ u k u					
1339-5					t w e u					
1872-5					p a					
2537-5					l oː m oː					
2738-5					β e l e					
2872-5					k oː ʃ i					
2893-5					s u k u					
3675-5					l w l e					
4028-5					w e					
4238-5					i ʃ o ʃ i					
4429-5					β a					
4485-5					s u					
2798-5					n w					
3531-5					a n e k a					
3767-5					l o					
4632-5					k ʃ i					
1033-5					k o s o l o					
3185-5					f i k					
649-5					l e e t					
1110-5					t e m					
1263-5					t h					
1273-5					l oː oː l					
1329-5					k a l					
1617-5					d k oː					
1917-5					f u m					
1969-5					m					
2483-5					g l u					
2615-5					d					
2700-5					g a n g a					
2884-5					m p j a					
2972-5					s e					
3030-5					l p					
3261-5					t e l e					
3419-5					t e					
3664-5					β e g					
3706-5					t a n t u					
3865-5					s s e					
4406-5					t i					
4530-5					l u k					
4552-5					n s i					
24-5					l u k a					
542-5					β u l a					
1181-5					f w a					
1241-5					p u n					
1607-5					l u l o					
1929-5					β u ʃ i					
3598-5					β e g					
3698-5					i k l					
3735-5					k u l u					
3940-5					f á l a					
1631-5					k u n u					
2057-5					t i m a					
552-5					w u p a					
959-5					f e f o					
1318-5					k u ŋ g u					
1411-5					β i					
1495-5					w u t a					
1578-5					l w a					
1303-6						ŋ ɔ m a				
1755-6						ɲ e				
448-6						ɲ u ɲ i ɲ				
1475-6						g w a				
3397-6						p ɔ l ɔ				
2286-6						l ɔ				
278-6						f				
2717-6						ŋ g a ŋ g a				
4137-6						m i l a				
3767-6						l ɔ				
1033-6						k ɔ s ɔ l ɔ				
2689-7							ɲ a m a			
893-7							a ɲ a			
1285-7							ɲ w a			
1303-7							ŋ o m a			
2197-7							dʒ a r a			
2828-7							z ɲ a			
3572-7							z o ŋ i			
1095-7							u m a			
1755-7							ɲ e			
1789-7							k u a ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							ŋ o m b e			
1216-7							k a v a ɲ a			
1475-7							g w o			
2026-7							t w e			
2775-7							v u m v a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e ŋ i			
84-7							s u u			
116-7							v i k a			
181-7							ɣ o ŋ g o			
419-7							o k a			
587-7							o ŋ g o			
660-7							e r a			
848-7							k a r a			
1122-7							v i ɲ a			
1159-7							ɲ a			
1374-7							s a n e			
1396-7							z o v u			
1430-7							i tʃ o			
1906-7							ŋ ɣ a			
2177-7							ŋ ɣ u			
2419-7							z e k a			
3018-7							z i a			
3275-7							k a ŋ a ŋ			
3441-7							s e ŋ g a			
3464-7							v o ɲ a			
3639-7							t e d e m a			
3885-7							tʃ u m o			
4192-7							v i m b a			
745-7							t u k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ k a ŋ k a			
4139-7							m e ŋ a			
93-7							g o o			
459-7							u m a			
575-7							t a			
1712-7							f u o			
2088-7							v i z a			
2166-7							ɲ u m b a			
2334-7							f i ɣ o			
2393-7							m e ɲ a			
2537-7							o m o			
2665-7							i ŋ ɣ i			
2997-7							k a z a			
4028-7							w e			
4316-7							t a t u			
4429-7							v a z a			
4688-7							w e w e			
3067-7							n u			
3185-7							v i d a			
794-7							v i e k a			
143-7							v u			
388-7							p ɲ u m a			
599-7							t a m b i			
836-7							tʃ u m b i			
969-7							i s a			
1110-7							t e m a			
1263-7							t a h a			
1329-7							i k a r a			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k v i			
1744-7							i v a			
1917-7							v u m a			
1989-7							z a ɣ a			
2037-7							ɣ a t a			
2128-7							ɣ e e m b e			
2186-7							ɣ a ɲ a			
2700-7							ɣ a ŋ g a			
2797-7							o m o			
2904-7							g e e ɲ dʒ a			
2972-7							z e			
3148-7							i t a			
3364-7							o t a			
3419-7							t e			
3430-7							ɲ u			
3583-7							o o a			
3706-7							t a ŋ dʒ a			
3756-7							s ìì ɲ dʒ a			
3837-7							k o m a			
4406-7							t i			
4621-7							a ɲ i			
564-7							a ɣ m a			
928-7							k o o			
1181-7							v w a			
1241-7							p u ŋ d a			
2852-7							k o v u			
3198-7							o m á n a			
3502-7							ŋ e n e			
675-7							t u ŋ k a			
1151-7							z i			
959-7							h e p o			
1411-7							v i			
1495-7							v u t a			
2689-8								n a m a		
1285-8								n w a		
1303-8								g m a		
2197-8								ʝ a r a		
2828-8								ʝ i n a		
3572-8								ʝ ô n		
1755-8								n e		
1789-8								ŋ a r a ŋ g a		
3207-8								w u r a		
3519-8								t u m a		
3686-8								j m b a		
4249-8								k u m i		
4451-8								v i t i		
814-8								g m b e		
1228-8								b w a		
2026-8								t w e		
2775-8								β u m b a		
3826-8								ʝ ô k a		
4040-8								k e n		
181-8								k o ŋ g o		
660-8								r e r a		
848-8								k á r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r j a		
1396-8								ʝ o v u		
1666-8								t a n ô		
2177-8								ŋ g a		
2317-8								p u p a		
4260-8								ʝ w a		
745-8								t á k r		
3971-8								k a m a		
94-8								v o g o		
2717-8								g a ŋ g a		
4139-8								m e n a		
43-8								ʝ i m u		
575-8								t a		
871-8								d a m a		
1339-8								t w e		
1585-8								a r a		
1872-8								p a		
2893-8								ʝ i k u		
4028-8								β w e		
4316-8								t a t u		
4440-8								β r i		
4485-8								ʃ u		
4688-8								w e ŋ w e		
2798-8								n w a		
794-8								v e r e k a		
994-8								t e r k a		
1006-8								n u ŋ k i		
1043-8								β a r a		
1617-8								ʝ k ô		
1969-8								m a m a		
3364-8								t a		
4530-8								r u k a		
928-8								k o r o		
2852-8								k o v u		
675-8								d e ŋ g a		
860-8								v i ŋ g a		
1631-8								ŋ u ɲ a		
552-8								f u p a		
1318-8								k u ŋ g i		
1578-8								r w a		
2689-9									ɲ a m a	
893-9									a n a	
1285-9									ɲ w a	
1303-9									g a m a	
2197-9									s a l a	
2828-9									l i n a	
3572-9									s a n i	
1095-9									l i m a	
1789-9									g a l a ŋ g a	
3207-9									p ʊ l a	
4249-9									g ʊ m i	
4451-9									o ʊ s ʊ	
630-9									b i l e	
814-9									ŋ a m b i	
1228-9									b w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									r w i e	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									dʒ a g a	
4003-9									i o b a	
4040-9									g e nː ʊ	
4373-9									l i m i	
4384-9									i nː g	
116-9									f i g a	
181-9									g a ŋ g g g	
1083-9									l ʊ l a	
1374-9									s a nː	
1430-9									i s a	
1666-9									r a a ʊ o	
1767-9									k ʊ k ʊ	
1906-9									ŋ g i l a	
2177-9									ŋ g a b ʊ	
2419-9									s i g a	
2750-9									i s i	
3018-9									z i l a	
3441-9									s á ŋ g a	
3885-9									r ʊ m a	
3981-9									i m a	
4260-9									s w a	
4350-9									l i e l o	
278-9									b a	
745-9									s a g a	
55-9									ɲ a m a	
94-9									b g k g	
4139-9									m ʊ n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2088-9									b i s a	
2166-9									ʊ m b a	
2334-9									v i g a	
2393-9									a ɲ a	
2537-9									l a m a	
2665-9									i ŋ g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a s a	
3075-9									g u l u b i	
4238-9									s s i	
4429-9									b a s a	
4440-9									b ʊ l ʊ	
4485-9									s ʊ	
4574-9									s w á l a	
2798-9									n w a	
3067-9									n s ʊ	
3767-9									l o	
4632-9									k á s i	
1033-9									g o s l o	
3185-9									b i g a	
240-9									g a	
401-9									d a	
755-9									g u l a	
836-9									r u m b i	
1006-9									ɲ ʊ ŋ g ʊ	
1744-9									i b a	
1989-9									s a g a	
2037-9									g a r a	
2128-9									g e m b e	
2186-9									g a nː a	
2483-9									g l ʊ	
2592-9									l o l a	
3030-9									l i a	
3160-9									l ʊ r a	
3385-9									s i	
3865-9									s á s i	
4552-9									i nː s i	
564-9									h a m a	
3502-9									i ɲ e	
3598-9									b i g a	
3698-9									i g m a l a	
3735-9									g l ʊ	
1151-9									s a	
1318-9									k ʊ ŋ g ʊ	
1411-9									v i	
2689-10										ɲ a m a
893-10										a n̩ a
1285-10										ɲ w a
2197-10										d a l a
2828-10										d i n̩ a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										w ʊ l a
3519-10										r u m a
448-10										j ʊ n i
630-10										ʊ ɛ l ɛ
1216-10										χ a ʊ a ɲ a
1418-10										d i m a s j a
2775-10										ʊ ʊ m b a
3397-10										ʊ o l a
4373-10										l i m i
4384-10										i n o
84-10										s ʊ l ʊ l ʊ
1083-10										l i l a
1122-10										pʰ i ɲ a
2286-10										l a
2317-10										f ʊ f a
3018-10										d i l a
3275-10										k a á n̩ a
3464-10										w ɔ n̩ a
3639-10										r e r ɛ m a
3885-10										dʒ ʊ m ɔ
3981-10										i m a
94-10										β a qʰ a
4139-10										m i n a
43-10										d i m u
374-10										l w a
459-10										l u m a
508-10										f o f ʊ
871-10										r a m a
1712-10										f ʊ l ɔ
2893-10										d i qʰ ʊ
3075-10										χ u l ʊ pʰ ɛ
3531-10										a n̩ i qʰ a
794-10										b e k a k a
1032-10										tsʰ o l o l a
2797-10										l ɔ m ɔ
24-10										tʰ ʊ qʰ a
542-10										ʊ i l a ʊ qʰ
1607-10										l i l o
3198-10										l ɔ m a n̩ a
1578-10										l w a
