COGID	1	10	2	3	4	5	6	7	8	9
4574-2		w a a l a								
3067-2		n t u								
3531-2		a n i g a								
1033-2		k o s o l a								
3185-2		v i k a								
794-2		v i l a g a								
143-2		w u u								
240-2		oː k a								
388-2		u m a								
2689-3			n a m a							
893-3			a n a							
1285-3			n w a							
1303-3			k o m a							
2197-3			tʰ a l a							
2828-3			s i n a							
3572-3			s u n u							
1095-3			l i m a							
1755-3			n e							
1789-3			x a l a ŋ g a							
3207-3			f u l a							
3519-3			tʰ u m a							
3686-3			s u m b a							
4249-3			x u m i							
4451-3			β u s u							
448-3			n u n i							
630-3			β e l e							
1216-3			k a β a							
1228-3			β w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β o l a							
4003-3			u β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			n o							
181-3			k o ŋ g o							
419-3			u o k a							
587-3			o ŋ g o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			s a a n e							
1396-3			s o f u							
1666-3			r a n u							
1767-3			tʰ u x u							
1906-3			ìì ŋ g i l a							
2177-3			ŋ k a p i							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			x a n a							
3464-3			w o n a							
3639-3			tʰ e m a l a							
3981-3			m a n a							
4192-3			f i m b a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			k o n o							
200-3			β i							
374-3			dʒ a l w a							
508-3			f o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f i k o							
2393-3			m e ɲ a							
2665-3			ìì ŋ k i							
2738-3			β e l e							
3675-3			l w e l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			s w a a l a							
4688-3			w e w e							
2798-3			n w a							
3067-3			n u							
3531-3			a n e x a							
3767-3			l o							
4632-3			a s i							
401-3			d a							
2689-4				ɲ a m a						
893-4				a n a						
1285-4				n w a						
3572-4				s o n i						
1755-4				i n i						
1789-4				k a l a a ŋ g a						
3686-4				s i m b a						
4451-4				b i s i						
1216-4				k a b a						
4003-4				i b a						
419-4				l ɔ g a						
1122-4				p u n a						
1430-4				a s ɔ						
1666-4				r a ɲ i						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				v ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				r w i						
4632-4				k á s i						
2689-5					n a m a					
893-5					a n a					
1285-5					n w					
1303-5					ŋ g o m					
2197-5					t a l a					
2828-5					s i n a					
3572-5					s u n i					
1095-5					l i m a					
3207-5					β u l a					
3519-5					t u m					
3686-5					s i m β a					
4249-5					u m i					
448-5					n u n i					
630-5					β e l e					
814-5					ŋ o m b e					
1228-5					β w					
1418-5					t i m a					
2026-5					t w e					
2775-5					β u m β a					
3397-5					β o l o					
3826-5					s o k					
4040-5					e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u l u					
116-5					ʃ i k					
587-5					o ŋ g o					
848-5					k a l a					
1159-5					n a					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s u					
1767-5					tʰ u k u					
2286-5					l a					
2317-5					p u β a					
2419-5					s e k					
2750-5					e ʃ i					
3018-5					ʃ i l a u k					
3275-5					a n a					
3441-5					s a ŋ g a					
3885-5					s u m o					
4192-5					β i m b a					
4260-5					s w					
4350-5					l e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					n a m a					
94-5					β o k o					
2717-5					ŋ g a ŋ g a					
4139-5					m e n					
200-5					β i					
374-5					l w					
508-5					p o p u					
528-5					β i l i u k					
575-5					t a					
1137-5					ʃ i u					
1339-5					t w i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e l e					
2872-5					k o ʃ i					
2893-5					t i k u					
3675-5					l f e l e					
4028-5					w e					
4238-5					i ʃ o ʃ i					
4429-5					β s					
4485-5					s u					
2798-5					n w					
3531-5					a n i k					
3767-5					l o					
4632-5					k á ʃ i					
1033-5					k o p o l a					
3185-5					f i k a					
1303-6						ŋ ɔ m				
1755-6						ɲ e				
448-6						j ɔ ɲ i				
1475-6						k w				
3397-6						p ɔ l ɔ				
2286-6						l ɔ				
278-6						p				
2717-6						ŋ g a ŋ g a				
4137-6						m i l a				
3767-6						l ɔ				
1033-6						k ɔ s ɔ l				
2689-7							n a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a a			
2828-7							i n a			
3572-7							s u n i			
1095-7							i m a			
1755-7							i n i			
1789-7							k a a g a			
3519-7							d u m a			
3686-7							s i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							ɣ o m b e			
1216-7							k a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m v a			
3826-7							z o k a			
4003-7							i v a a			
4040-7							k e n i			
84-7							z u			
116-7							v i k a			
181-7							g o g o			
419-7							u g a			
587-7							o ŋ g o			
660-7							e l a			
848-7							k á a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							s a n e			
1396-7							z u v u			
1430-7							i s u			
1906-7							z i a			
2177-7							g a			
2419-7							z e k a			
3018-7							z i a			
3275-7							k a n a			
3441-7							s e ŋ g a			
3464-7							w o n a			
3639-7							t i d e m a			
3885-7							o i m o			
4192-7							v i m b a			
745-7							t a k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ g a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							u m a			
575-7							t a			
1712-7							f u o			
2088-7							v i k a			
2166-7							u m b a			
2334-7							f i g o			
2393-7							m a n a			
2537-7							o m o			
2665-7							i g i			
2997-7							ŋ g á n z a			
4028-7							w e			
4316-7							t á t u			
4429-7							v á z a			
4688-7							w e			
3067-7							n d u			
3185-7							v i k a			
794-7							v i k a			
143-7							v u			
388-7							p u m a			
2689-8								n a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								d a r a		
2828-8								ʝ i n a		
3572-8								t u n i		
1755-8								n u		
1789-8								k a r a ŋ g a		
3207-8								p u r a		
3519-8								d u m a		
3686-8								î m β a		
4249-8								k u m i		
4451-8								v i t i		
814-8								ŋ ô m b e		
1228-8								β w a		
2026-8								t w e		
2775-8								β u m b a		
3826-8								ʝ ô k a		
4040-8								k u n i		
181-8								k ô ŋ g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								a		
1350-8								r j a		
1396-8								ʝ ô v u		
1666-8								t a n ô		
2177-8								ŋ g a		
2317-8								p u p a		
4260-8								t w a		
745-8								t a k o		
3971-8								k a m a		
94-8								β ô k u		
2717-8								g a ŋ g a		
4139-8								m i n a		
43-8								ʝ i m u		
575-8								t a		
871-8								d a m a		
1339-8								t w i		
1585-8								a r a		
1872-8								p a		
2893-8								d i k u		
4028-8								w e		
4316-8								t a t u		
4440-8								v i r i		
4485-8								ʝ u		
4688-8								w e		
2798-8								n w a		
794-8								β u r e k a		
2689-9									ʊ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									n g m a	
2197-9									r a l a	
2828-9									s i n a	
3572-9									r o n i	
1095-9									l i m a	
1789-9									g a l a g a	
3207-9									b u l a	
4249-9									g ʊ m ʊ	
4451-9									b i s i	
630-9									b e l e	
814-9									ŋ g o m b e	
1228-9									b w a	
1418-9									r i m a	
1475-9									g w a	
2026-9									r w i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									i b a	
4040-9									g e n ʊ	
4373-9									l i m i	
4384-9									n g	
116-9									b i g a	
181-9									g o ŋ g o	
1083-9									l ʊ l a	
1374-9									n z a n e	
1430-9									i n s ʊ	
1666-9									r a n ʊ	
1767-9									g ʊ n o	
1906-9									n z i l a	
2177-9									n g r ʊ	
2419-9									s i g a	
2750-9									i z i	
3018-9									s i l a	
3441-9									s a ŋ g a	
3885-9									s i m g	
3981-9									i m a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									n a g o	
55-9									ɲ a m a	
94-9									b o k g	
4139-9									m ʊ n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2088-9									b i z a	
2166-9									ɲ u m b a	
2334-9									b i g o	
2393-9									m a n a	
2537-9									l o m ʊ̀	
2665-9									n g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a n z a	
3075-9									g ʊ l u b e	
4238-9									s o s e	
4429-9									p a s a	
4440-9									b ʊ l ʊ	
4485-9									s u	
4574-9									b w á l a	
2798-9									n w a	
3067-9									n d ʊ	
3767-9									l o	
4632-9									a s i	
1033-9									k o s o l o	
3185-9									o i g a	
240-9									o g a	
401-9									d a	
2689-10										n a m a
893-10										a n a
1285-10										n w a
2197-10										t a l a
2828-10										i n a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										n u n i
630-10										b e l e
1216-10										χ a á b a
1418-10										s i m a
2775-10										b ʊ m b a
3397-10										b o l a
4373-10										l i m i
4384-10										i n ɔ
84-10										s ʊ l ɔ
1083-10										l i l a
1122-10										b i n a
2286-10										l a
2317-10										f ʊ f a
3018-10										d i l a
3275-10										χ a á n a
3464-10										pʰ ɔ n a
3639-10										r ɛ r ɛ m a
3885-10										f i m ʊ̀
3981-10										i m a
94-10										p ɔ χ a
4139-10										m i n a
43-10										s i m ʊ
374-10										l w á
459-10										l u m a
508-10										f o f u
871-10										r a m a
1712-10										f ʊ l ɔ
2893-10										r i χ ʊ a
3075-10										ɔ ʊ l u pʰ ɛ
3531-10										a n i χ a
794-10										b ʊ l a
