COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
633	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹	j i ŋ ¹	j i ŋ ¹	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹
5569						ȶʰ a ¹					ȶʰ a ¹					
8467	s aːu ¹	s eu ¹	s aːu ¹	s aːu ¹			s aːu ¹	s aːu ¹	s aːu ¹	s aːu ¹			s ɛu ¹	s aːu ¹	s aːu ¹	s aːu ¹
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
5825				p j a ¹			p j a ¹									
7799	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹	j u ¹	j u ¹		j u ¹	j u ¹	j u ¹
21	ȶ ə n ¹		ȶ ə n ¹		ȶ i n ¹	ȶ ə n ¹				ȶ i n ¹				ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
7990			f a ¹							f a ¹					f a ¹	
11071						k ai ¹	k ai ¹									
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
6545		j i ¹		j i ¹									j i ¹			
9340			ɕ aː ŋ ¹		s au ¹			s au ¹	s au ¹		s au ¹					
10450					k u ŋ ¹							k u ŋ ¹				
10688				ts ə m ¹							ts j ə m ¹					
10507						s j aː ŋ ¹				s j aː ŋ ¹		s i ŋ ¹				
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
4535	kʰ u ¹		kʰ u ¹	kʰ u ¹				kʰ u ¹	kʰ u ¹							kʰ u ¹
6510	f o n ¹	f o n ¹	f aː n ¹		f aː n ¹	f aː n ¹		f aː n ¹	f aː n ¹	f aː n ¹	f aː n ¹		f aː n ¹	f o n ¹	f w a n ¹	f aː n ¹
11180	ʔ ai ¹		ʔ i ¹	ʔ ai ¹			ʔ ai ¹	ʔ j au ¹			ʔ i ¹		ʔ ai ¹			ʔ ai ¹
3662	p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹			p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹			p aːu ¹	p aːu ¹	p aːu ¹	p aːu ¹
6309	l o ŋ ¹	q u n ¹	q o n ¹	k u n ¹			q w ə n ¹	m o n ¹	q o n ¹				q u n ¹			l o ŋ ¹
9834	s j e t ¹		s j ə t ¹		s j e t ¹	s j e t ¹		s j e t ¹	s j e t ¹	s j e t ¹	s j e t ¹	s j i t ¹		s j e t ¹		s j e t ¹
4177	m i ŋ ¹	m i ŋ ¹		m i ŋ ¹			m i ŋ ¹						m i ŋ ¹	m i ŋ ¹	m i ŋ ¹	m i ŋ ¹
5807	ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹			ʔ au ¹	ʔ au ¹	ʔ au ¹	ʔ au ¹
5826						h u ¹					h u ¹					
8331								m j aː ŋ ¹	m j aː ŋ ¹							
1712	ɕ a m ¹	kʰ a m ¹														
3953					h ai ¹							h ai ¹				
6020		ŋ e ¹											ŋ e ¹			
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
4304	h aːu ¹		h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹			h aːu ¹	h aːu ¹	h aːu ¹	h aːu ¹
8633					q eu ¹	q eu ¹		q eu ¹			q eu ¹	q eu ¹		q eu ¹		
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
7989		ʔ a n ¹		t w ə n ¹			h w ə n ¹	ʔ a n ¹					h a ŋ ¹			
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
5283	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
8884						h e ¹										h e ¹
2910					q ə ¹	k u ¹										
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
11083	ȶ ə n ¹		ȶ ə n ¹			ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
9784					qʰ eu ¹	qʰ eu ¹	qʰ au ¹				qʰ eu ¹	qʰ eu ¹				
2320					t aː ŋ ¹	t aː ŋ ¹										
7192				qʰ a n ¹			qʰ a n ¹									
7100								kʰ a ŋ ¹	kʰ a ŋ ¹							
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
3824		q aːu ¹											q aːu ¹			
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
2856	ɣ ui ¹	ɣ ui ¹	ɣ ui ¹		ɣ i ¹	ɣ i ¹			ɣ ui ¹	ɣ ui ¹	ɣ i ¹		ɣ ui ¹	ɣ ui ¹		ɣ ui ¹
495								ⁿb i n ¹								ˀb i n ¹
4219		k a ¹			k a ¹							k a ¹				
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
8635										ɕ aː n ¹						ɕ aː n ¹
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
8732				t e k ¹			t e k ¹					t e k ¹				
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
2724			ȵ u ¹							ȵ̥ u ¹				ȵ̥ u ¹	ȵ̥ u ¹	
6022				l i ¹			l i ¹									
7031				ȵ o n ¹	ˀŋ o n ¹	ˀŋ o n ¹	ȵ w ə n ¹									
1749				m o m ¹							m u m ¹					
8208		l j o ¹											l j o ¹			
5189					k a m ¹	k a m ¹										k a m ¹
2266	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		f əi ¹	f e ¹	f e ¹
5101				ȵ a m ¹			ȵ a m ¹									
7870					ts e k ¹							ts e k ¹				
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
4124	f e ¹	f e ¹	f e ¹	f e ¹		f e ¹		f e ¹	f e ¹	f e ¹	f e ¹	f e ¹	f e ¹		v e ¹	f e ¹
10257					ɕ j u ¹	ɕ j u ¹					h j u ¹	ɕ j u ¹				
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
9324					v ə n ¹							v ə n ¹				
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
6488					ʔ u ¹		ʔ u ¹		ʔ u ¹		ʔ u ¹					ʔ u ¹
7030		p u n ¹											p u n ¹			
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
4237					q a ¹	q a ¹					q a ¹	q a ¹				
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
9916	k u n ¹	k u n ¹	k u n ¹			k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹		k u n ¹	k u n ¹	k u n ¹	k u n ¹
7243	h ui ¹			h ui ¹												
10686	u ¹		u ¹												u ¹	
7245			ɣ aː k ¹		ˀɣ aː k ¹	ˀɣ aː k ¹		ɣ aː k ¹	ɣ aː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹		ˀɣ eː k ¹	ˀɣ aː k ¹	ˀɣ aː k ¹
7971	ʔ w e n ¹		ʔ w e n ¹			ʔ w e n ¹				ʔ w e n ¹		ʔ w eː n ¹		ʔ w i n ¹	ʔ w e n ¹	ʔ w e n ¹
2						ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
6617	m aː t ¹	m aː t ¹		m aː t ¹			m aː t ¹					m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹	m aː t ¹
2267		t j aːi ¹											t j aːi ¹			
9855	l i n ¹		l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹		l i n ¹	l i n ¹	l i n ¹	ˀd i n ¹	ˀd i n ¹	l i n ¹		l i n ¹	l j ə n ¹
4235	p a ¹		p a ¹	p a ¹	ʁ a ¹		p a ¹	p a ¹	p a ¹	p a ¹			p a ¹	p a ¹	p a ¹	p a ¹
7537	ʔ ĩ ¹		ʔ ĩ ¹					ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹			ʔ ĩ ¹	ʔ ĩ ¹	ʔ ĩ ¹	
3177		t a ¹					t a ¹						t a ¹			
6810			ⁿb j aːi ¹		ˀb j aːi ¹	ˀb j aːi ¹		ⁿb j aːi ¹	ⁿb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹		m j aːi ¹		ˀb j aːi ¹
9478					q e ¹	q e ¹					q e ¹	q e ¹				
5689				pʰ o ¹			pʰ o ¹	pʰ o ¹								
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
10545				t j ui ¹	ˀd u ¹	ˀd u ¹	t j ui ¹				ˀd u ¹	ˀd u ¹				
10849				k ai ¹			k ai ¹									
11164		m õ ¹											m o ¹			
1519	ŋ̊ aːu ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹		ŋ̊ aː ŋ ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹		ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹
9075		t u n ¹		t w ə n ¹	f ə n ¹		t w ə n ¹						t u n ¹			
2996							t au ¹	ts au ¹	ts au ¹							
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
8140	n̥ j a p ¹		n̥ j a p ¹		ˀn j a p ¹	n̥ j a p ¹	h j a p ¹		pʰ j a p ¹	n̥ j a p ¹	n̥ j a p ¹	n̥ j a p ¹		n̥ j a p ¹		n̥ j a p ¹
172								k a ¹	k a ¹							
2016	m̥ a ¹		m̥ a ¹		m̥ a ¹	m̥ a ¹				m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m̥ a ¹	m̥ a ¹
1416	l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹			l a m ¹	l a m ¹	l a m ¹	l a m ¹
7032											t a ŋ ¹	t a ŋ ¹				
2571												t i ¹	t i ¹	t i ¹		
2889	l j aːu ¹	l j eu ¹	l j aːu ¹		l j au ¹	l j eu ¹			l j eu ¹	l j aːu ¹	l j eu ¹	l j aːu ¹	l j eu ¹	l j eu ¹	l j eu ¹	l j aːu ¹
801						ˀd a ¹						ˀd a ¹				
6809		k ə n ¹			k ə n ¹		k ə n ¹						k ə n ¹		k ə n ¹	
258				tʰ əː t ¹					tʰ j e t ¹							
4360						z a ¹										z a ¹
1975								l j aː n ¹	l j aː n ¹							
2414					h aː n ¹	h aː n ¹					h aː n ¹					
9323				l j u ¹			l j u ¹	l j u ¹	l j u ¹						l j u ¹	
10689					t au ¹							ts ə ¹	ȶ e ¹			
8617								ⁿd ai ¹	ⁿd ai ¹							
10953		pʰ w aː n ¹						pʰ w aː n ¹	pʰ w a n ¹				pʰ w aː n ¹			
7121						ʔ w a ¹						ʔ w a ¹				
7065				j a ¹												j a ¹
3129				k u ŋ ¹			kʰ o ŋ ¹									
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
9365	ˀm ui ¹	m oi ¹	ˀm ui ¹							ˀm ui ¹			m oi ¹	ˀm ui ¹		ˀm ui ¹
3604			q u m ¹	q u m ¹		q u m ¹	h u m ¹		q u m ¹						h u m ¹	
8399			s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹	s a ¹		s a ¹	s a ¹	s a ¹
5335					m o ¹	m o ¹					m o ¹	m o ¹				
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
4536		kʰ aːu ¹											x aːu ¹			
6106				t i p ¹			ⁿd i p ¹									
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
3130								j o ¹	j o ¹							
1018									ⁿb u ¹			ˀb i ¹				
9738	s i t ¹		ɕ i t ¹	s ə t ¹	s j i t ¹	s i t ¹	ɕ i k ¹	ɕ i t ¹	s i t ¹		s i t ¹	s i t ¹	s i t ¹			s i t ¹
5910	t i n ¹		t i n ¹		t i n ¹	t i n ¹		t i n ¹	t i n ¹	t i n ¹	t i n ¹	t i n ¹		t i n ¹	t i n ¹	t i n ¹
9368							ɕ j a ¹				s j e ¹					
470	t u ŋ ¹	t u ŋ ¹						t u ŋ ¹			t u ŋ ¹				t u ŋ ¹	t u ŋ ¹
2340	ȶ e ¹			ȶ e ¹										ȶ e ¹	ȶ e ¹	
6123		m j u ¹		m j u ¹			m j u ¹						m j u ¹		m j u ¹	
493				f a n ¹												f a n ¹
1974					ts j u p ¹				s u p ¹		s u p ¹					
4396		n̥ a ¹	n̥ a ¹							n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹	n̥ a ¹
513				v a ¹				v a ¹								
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
9074	l j u k ¹		l j u k ¹					l j u k ¹	l j u k ¹	l j u k ¹				l j u k ¹	l j u k ¹	l j u k ¹
8141		ŋ u k ¹											ŋ̊ u k ¹			
10829	l u m ¹		l u m ¹	l u m ¹			l u m ¹						l u m ¹	l u m ¹	l u m ¹	l u m ¹
3195		l aːi ¹											l aːi ¹			
3876		l aːi ¹											l aːi ¹			
3952	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	l u ŋ ¹						f u ŋ ¹			f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹
566				t au ¹			t au ¹									
6159		k a ¹			k a ¹							k a ¹				
3627		ȶ aː k ¹											ȶ aː k ¹			
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
6468	ȶ o ŋ ¹		ȶ o ŋ ¹													ȶ o ŋ ¹
3825				ʔ aːu ¹	h aːu ¹	ʔ aːu ¹	ʔ aːu ¹					ʔ aːu ¹				
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
967		q aː ŋ ¹			q aː ŋ ¹	q aː ŋ ¹					q aː ŋ ¹	q aː ŋ ¹				
5706		s e ŋ ¹											s e ŋ ¹			
10484			l aː k ¹						l aː k ¹		l aː k ¹					
9322		ŋ u n ¹				ʁ u n ¹							ŋ u n ¹	ˀŋ u n ¹		
8414	f j e m ¹	f j aː m ¹	f j aː m ¹		f j aː m ¹	f j aː m ¹				f j aː m ¹	ⁿb j aː m ¹	v j aː m ¹	p j aː m ¹	f j aː m ¹	f j a m ¹	f j aː m ¹
816	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹				ʔ u ¹		ʔ u ¹	ʔ u ¹			ʔ u ¹
10738								pʰ u ¹	pʰ u ¹							
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
7902	h aː t ¹	h aː t ¹	h aː t ¹		h aː t ¹	h aː t ¹				h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹
5570										ɕ a ¹			ɕ a ¹	ɕ e ¹		ɕ a ¹
9402		ⁿd j a n ¹			ⁿd j a n ¹	ⁿd j a n ¹					ⁿd j a n ¹					ⁿd j a n ¹
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
4497	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹		ʔ e ¹		ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹			ʔ ẽ ¹	ʔ ẽ ¹	ʔ ẽ ¹
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
255	tʰ j e p ¹	tʰ i p ¹			tʰ j e p ¹	tʰ j e p ¹	tʰ j e p ¹			tʰ j e p ¹			tʰ i p ¹	tʰ i p ¹	tʰ j a p ¹	tʰ j e p ¹
108													t u ŋ ¹	t u ŋ ¹		
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
1381	ˀd j u p ¹													ˀd j u p ¹		ˀd j u p ¹
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
7158	ˀd a ¹	t a ¹			ⁿd a ¹	ˀd a ¹		ⁿd ə ¹		ˀd a ¹	ˀd a ¹	ˀd a ¹		ˀd a ¹	ˀd a ¹	
7734		j aː m ¹	ʔ j aː m ¹		ʔ j aː m ¹	ʔ j aː m ¹		j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹	ʔ j aː m ¹		ʔ j aː m ¹	ʔ j a m ¹	ʔ j aː m ¹
5258	t i ¹			t a ¹			t ai ¹	t i ¹	t i ¹				t i ¹		t i ¹	
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
2821	l j e n ¹		l j aː n ¹		l j aː n ¹	l j aː n ¹	l j e n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹	l j aː n ¹		l j aː n ¹	l j a n ¹	l j aː n ¹
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
9782	v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹		v ə t ¹	v ə t ¹	v ə t ¹		v ə t ¹		v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹	v ə t ¹
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
10736		n̥ u ¹			n̥ au ¹	n̥ au ¹				n̥ u ¹	n̥ au ¹	n̥ au ¹		n̥ u ¹		n̥ u ¹
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
3298								ŋ au ¹	ŋ a ¹							
1784	ŋ au ¹	ŋ au ¹		ŋ au ¹	ŋ au ¹		ŋ au ¹			ŋ au ¹		ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹	ŋ au ¹
10687		n̥ u ¹		n au ¹			n au ¹			n̥ u ¹	n au ¹	n au ¹		n̥ u ¹		n̥ u ¹
10955					ŋ̊ aː n ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹					
6037		p aːu ¹											p aːu ¹			
3448		q a ¹			q a ¹	q a ¹					q a ¹	q a ¹				
3160		l j e ¹											l j e ¹			
3858	n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹			n ui ¹	n ui ¹	n ui ¹	n ui ¹
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
10766		h a ¹		ʔ ai ¹									h a ¹			
10056										f aːi ¹				f aːi ¹		
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
6053	ˀn a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹			ˀn a ŋ ¹	n a ŋ ¹	n a ŋ ¹	n a ŋ ¹	ˀn a ŋ ¹	ˀn a ŋ ¹		n a ŋ ¹	ˀn a ŋ ¹	f aː n ¹	ˀn a ŋ ¹
401	n̥ o ¹	n̥ o ¹	n̥ o ¹		n̥ o ¹	n̥ o ¹				n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹
7029	ʔ u n ¹		ʔ u n ¹					ʔ u n ¹	ʔ u n ¹	ʔ u n ¹				ʔ u n ¹	ʔ u n ¹	ʔ u n ¹
8261		ȶ i n ¹											ȶ i n ¹			
1713			n̥ a ¹		n̥ a ¹	n̥ a ¹				n̥ a ¹	n̥ a ¹	n̥ a ¹		n̥ a ¹	n̥ a ¹	
9115		ȶ oi ¹			ȶ oi ¹	ȶ oi ¹		ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	ȶ oi ¹	
7418	q u m ¹		q a m ¹		q a m ¹	q u m ¹		q u m ¹	q u m ¹	q u m ¹	q u m ¹	k ə m ¹		q u m ¹	q u m ¹	q a m ¹
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
5688	n̥ o ¹	n̥ õ ¹	n̥ o ¹		n̥ o ¹	n̥ o ¹				n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹	n̥ o ¹
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
4356	l w ə ¹			l w ə ¹											l w a ¹	
11132		m õ ¹											m o ¹			
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
3988											ˀd o n ¹		t o ŋ ¹			
5285					ˀd aːu ¹	ˀd aːu ¹					ˀd aːu ¹	ˀd aːu ¹				
9339		kʰ au ¹					kʰ au ¹									
7487		ŋ w a ¹			ŋ w ã ¹		ŋ w a ¹					ŋ w a ¹	ŋ w a ¹		ŋ w a ¹	
10764	n i ¹		n i ¹	n j e ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹	n i ¹	n i ¹		n i ¹	n i ¹	n i ¹
9234			h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹				
5928		tʰ j aːu ¹											tʰ j aːu ¹			
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
2319	j ə n ¹	j ə n ¹	j ə n ¹	j a n ¹		j ə n ¹	j a n ¹	j ə n ¹		j ə n ¹	j ə n ¹		j ə n ¹		j a n ¹	
799	l w ə ¹	l o ¹	l w a ¹	l w ə ¹				l w a ¹	l w a ¹	l w a ¹	l a ¹		l o ¹	l o ¹	l w a ¹	l w a ¹
2413		k aːi ¹										q aːi ¹				
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
10297				ⁿd aː ŋ ¹			ⁿd aː ŋ ¹									
3351	t a ¹	t ə ¹	t e ¹	t e ¹		t e ¹		t e ¹	t e ¹		t e ¹		t ə ¹	t a ¹	t a ¹	t a ¹
9355	l j u m ¹	l j u m ¹	l j u m ¹	l j u m ¹				l j u m ¹	l j u m ¹		l j u m ¹		l j u m ¹		l j u m ¹	
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
8398		pʰ j a ¹											pʰ j a ¹			
