COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
528-4				j uː ³¹					
797-4				kʰ j uː k ⁵⁵					
493-4				n uː k ³¹					
217-4				j a p ³¹					
896-4				tsʰ uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				j uː k ⁵⁵					
833-4				n a ³¹					
390-4				m a ŋ ³³					
696-4				ŋ uː ŋ ³¹					
86-4				t uː ŋ ³³					
384-4				m a n ⁵⁵					
61-4				t a n ³³					
536-4				ʃ a ŋ ⁵⁵					
731-4				s ui ⁵⁵					
779-4				ɔː ³¹					
589-4				pʰ uː ŋ ³¹					
680-4				ŋ uː ʔ ⁵⁵					
658-4				j uː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j aːu ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				pʰ uː t ³³					
331-4				l ɔː ⁵⁵					
206-4				j ɛː ³¹					
930-4				n a p ⁵⁵					
353-4				l e̱i ³³					
161-4				kʰ a ŋ ³¹					
814-4				kʰ uː ⁵⁵					
179-4				pʰ j u k ³¹					
194-4				j ɔː k ³¹					
727-4				s a ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				kʰ a m ³³					
53-4				p u m ³³					
59-4				t ɔ ʔ ³¹					
506-4				pʰ u k ⁵⁵					
29-4				p ə k ³¹					
316-4				pʰ ɔː ⁵⁵					
389-4				m j aː ŋ ³¹					
118-4				m uː ⁵⁵					
312-4				kʰ uː ⁵⁵					
490-4				n j uː ⁵³					
436-4				m j ou ³¹					
927-4				n a n ³¹					
383-4				m ɔː k ³¹					
211-4				j a m ³¹					
873-4				s uː ŋ ³³					
371-4				l e̱i ŋ ³³					
877-4				n uː ⁵³					
344-4				l a m ³³					
666-4				n ɔː ³¹					
595-4				tʰ a ŋ ³³					
660-4				j uː p ³¹					
642-4				tʃ a ŋ ⁵³					
257-4				kʰ j a m ³³					
167-4				k j ɔː ⁵⁵					
880-4				tʃ a̱ː p ⁵⁵					
337-4				j ɛː ³¹					
484-4				n a ŋ ³³					
574-4				j u m ³³					
718-4				ʃ a n ⁵⁵					
811-4				kʰ jː ³¹					
458-4				t a ŋ ⁵⁵					
884-4				t ei ⁵³					
499-4				n uː ³¹					
706-4				ʃ ɔː ³¹					
920-4				a ŋ ⁵⁵					
36-4				p j a ŋ ³³					
665-5					n ai ³¹				
495-5					n a ⁵⁵				
838-5					j a ʔ ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m i k ³¹				
221-5					j a p ⁵⁵				
202-5					k a k ³⁵				
935-5					ai ³⁵				
93-5					n ɔ ⁵⁵				
7-5					p ə ŋ ³⁵				
664-5					v a ³¹				
246-5					k ɔ ʔ ³¹				
547-5					ʃ a k ³¹				
555-5					j a ŋ ³¹				
464-5					m a k ³¹				
119-5					j a ŋ ³¹				
835-5					n ɛ̱ ʔ ³¹				
79-5					t ɔ ³⁵				
693-5					n a k ³¹				
477-5					n ɔ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ai ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɔ ʔ ⁵⁵				
896-5					n a t ⁵⁵				
452-5					m j au k ³¹				
580-5					j au ʔ ³¹				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					n a ³¹				
86-5					t a ŋ ³¹				
384-5					m ɔ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ a ʔ ³¹				
731-5					s a ³⁵				
779-5					ai ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ³¹				
658-5					v a ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ai ³⁵				
714-5					a ³¹				
331-5					l ai ³⁵				
206-5					ɔ̱ ɔ ³¹				
930-5					n ɛ̱ ʔ ³¹				
353-5					l a̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					u ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					l ɔ̃ ³¹				
260-5					kʰ j ɛ̱ ʔ ⁵⁵				
144-5					k a ³¹				
53-5					p a ŋ ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					tʰ j ɔ ⁵⁵				
389-5					m j ɔ ³¹				
118-5					n ɔ ⁵⁵				
312-5					kʰ ai ³⁵				
490-5					n u̱ ⁵⁵				
436-5					m j ɔ k ³⁵				
927-5					n a ŋ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					n ə ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					ʃ ai ³¹				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ⁵⁵				
660-5					v a ʔ ³¹				
642-5					t ɔ̃ ⁵⁵				
257-5					kʰ j a ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ⁵⁵				
337-5					a̱ ai ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ a ŋ ³⁵				
458-5					tʰ a ŋ ³⁵				
884-5					t a k ⁵⁵				
205-5					k a ʔ ³¹				
499-5					n a̱i ³¹				
706-5					ʃ ai ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯ m			
838-6						a a k			
438-6						m j a k			
334-6						l a k			
360-6						lʰ i j ⁵			
394-6						m i ⁵			
221-6						j a m			
202-6						c u ⁵			
935-6						u ⁵			
93-6						c a ⁵			
7-6						c a m			
664-6						w a m			
246-6						c a k			
547-6						j u k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						j a ɲ			
835-6						c a a k			
79-6						t a ⁵			
693-6						n ui̯			
477-6						n a p			
891-6						c a ɲ ʔ			
528-6						a ʊ			
797-6						kʰ j u k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						j u t			
833-6						n a m			
390-6						m a ŋ ⁵			
696-6						ɲʰ u			
86-6						c u m			
731-6						s i j ⁵			
680-6						n a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
206-6						a a			
353-6						lʰ i j			
814-6						t u ⁵			
179-6						k i a k			
29-6						p a k			
389-6						m a a ŋ			
118-6						m a ʔ			
490-6						ɲʰ i j ʔ			
436-6						m j a ⁵			
383-6						r a k			
873-6						r ʊ ɲ			
371-6						lʰ a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						c a a			
484-6						n a ŋ			
574-6						j u m ⁵			
811-6						n u ⁵			
205-6						c u k			
665-7							a a ¹		
495-7							n u ³		
838-7							j a m ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							ˀl i ²		
394-7							m j i ²		
221-7							j i ⁴		
202-7							g u ²		
935-7							ʔ ai ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							g a k ⁴		
547-7							r i k ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							j i ŋ ¹		
835-7							j a p ⁴		
79-7							ˀt o ²		
693-7							n u ¹		
477-7							ˀl a ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i ⁴		
217-7							ˀr j a p ⁴		
896-7							ˀts u t ⁴		
452-7							m j u k ⁴		
580-7							j a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							a u ¹		
86-7							ˀt u ŋ ¹		
384-7							m a n ³		
61-7							d a m ¹		
536-7							j a k ⁴		
731-7							ʃ i ²		
779-7							a ¹		
589-7							d a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							ˀj a m ¹		
456-7							m j a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							ai ¹		
331-7							a a ²		
206-7							a a ¹		
930-7							ˀl a t ⁴		
353-7							ˀl i ¹		
161-7							g a ŋ ¹		
814-7							ˀk u ²		
179-7							g r a k ⁴		
194-7							j a k ⁴		
727-7							ʃ a ŋ ¹		
260-7							k j a p ⁴		
144-7							ˀk a m ¹		
53-7							b u ɛ ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							k j a k ⁴		
389-7							m r a ŋ ¹		
118-7							l a ³		
312-7							k o ²		
490-7							n i ³		
436-7							m j a ²		
927-7							ˀl a m ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀn i ŋ ¹		
371-7							ˀl i ŋ ²		
877-7							s ai ³		
344-7							ˀl a m ¹		
666-7							l a ²		
595-7							t a ŋ ³		
660-7							w a t ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀtʃ a p ⁴		
337-7							a a ¹		
484-7							l a ŋ ¹		
574-7							r u m ²		
718-7							ʃ i a ²		
811-7							dz ai ²		
458-7							t u ŋ ²		
884-7							ˀt i ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							ʃ a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
665-8								ɬ ɛ ²²	
495-8								n o ²²	
838-8								n o ʔ ²²	
438-8								m n ɛ ʔ ⁴	
334-8								ɬ ɛ ʔ ⁴	
360-8								ɬ e ⁵⁵	
394-8								m e ²²	
221-8								j o ʔ ⁴	
202-8								k o ²²	
935-8								t o ⁵⁵	
93-8								m o ²²	
7-8								pʰ o ²²	
664-8								m ɛ ²²	
246-8								o ⁴	
547-8								t θ e ʔ ⁴	
555-8								j e ²²	
464-8								m o ⁵⁵	
119-8								e ²²	
835-8								h n ɛ ʔ ⁴	
79-8								t o ⁵⁵	
693-8								n o ²²	
477-8								n o ⁴	
891-8								t e ⁵³	
528-8								t ɛ o ²²	
797-8								tɕ ɑu ʔ ⁴	
493-8								n e ʔ ²²	
217-8								m ȵ ɛ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j o ʔ ⁴	
580-8								t n o ʔ ⁴	
833-8								n ɑ ²²	
390-8								m ũ ²²	
696-8								n o ²²	
86-8								tɕʰ o ²²	
384-8								m ɑ̃u ⁵⁵	
61-8								sʰ ĩ ²²	
536-8								t θ ɛ ʔ ⁴	
731-8								n e ⁵⁵	
779-8								ɑ ⁵⁵	
589-8								k u ²²	
680-8								n ɛ ʔ ⁴	
658-8								ȵ̥ ɛ ²²	
456-8								m j ɑ̃u ⁵⁵	
183-8								o ²²	
785-8								sʰ ɑ ⁵⁵	
714-8								pʰ e ²²	
331-8								ɬ ɑ ⁵⁵	
206-8								ɛ ɑ ²²	
930-8								j ɑ ʔ ⁴	
353-8								ɬ e ²²	
161-8								d ɑ̃u ²²	
814-8								tɕʰ e ⁵⁵	
179-8								n p ɛ ʔ ⁴	
194-8								j ɛ ʔ ⁴	
727-8								j u ²²	
260-8								h j o ʔ ⁴	
144-8								j ɔ ²²	
53-8								p o ²²	
59-8								t ɛ ʔ ⁴	
506-8								pʰ ɛ ⁴	
316-8								ɔ ʔ ⁴	
389-8								m n p ɛ ²²	
118-8								m ɑ ⁵⁵	
312-8								o ⁵⁵	
490-8								n ũ ⁵³	
436-8								m j o ⁵⁵	
927-8								n ĩ ²²	
211-8								j ɛ ²²	
371-8								ɬ e ⁵⁵	
877-8								sʰ i ⁵⁵	
344-8								ɬ u ²²	
666-8								n ɑ ²²	
595-8								d ɔ ²²	
660-8								j ɛ ʔ ⁴	
642-8								k ɑ̃u ⁵⁵	
257-8								tɕʰ o ²²	
167-8								tɕ ɑ ⁵⁵	
880-8								t ɑ ⁴	
337-8								t tɕ ɛ ²²	
574-8								t n o ⁵⁵	
718-8								t θ ɔ ⁵⁵	
811-8								s o ⁵⁵	
458-8								k ɑ̃u ⁵⁵	
884-8								tʰ e ⁵³	
205-8								k ɑ ʔ ⁴	
499-8								ɬ ɑ ²²	
706-8								t θ ɛ ²²	
920-8								k ɑ̃u ⁵⁵	
36-8								p j i ²²	
665-9									n̥ ɔ ³¹
495-9									n̥ ɔ ⁵⁵
838-9									j ɔ ʔ ⁵⁵
438-9									ʐ ɔ ʔ ³⁵
334-9									l o ʔ ⁵⁵
360-9									l au ³¹
394-9									n i ³¹
221-9									j u ⁵⁵
202-9									k au ⁵⁵
935-9									au ³¹
93-9									s ɔ ³¹
7-9									p au n ³¹
664-9									o ŋ ⁵⁵
246-9									k j a ⁵⁵
547-9									ʂ o ʔ ⁵⁵
555-9									j a n ⁵⁵
464-9									j au ⁵⁵
119-9									i n ⁵⁵
835-9									j a p ⁵⁵
79-9									tʰ au ³¹
693-9									j au ⁵⁵
477-9									n i ³⁵
891-9									tʰ i ŋ ³⁵
528-9									ʐ au ⁵⁵
797-9									ʐ o ʔ ⁵⁵
493-9									n a k ⁵⁵
217-9									j a p ⁵⁵
896-9									s au t ⁵⁵
452-9									j u ʔ ⁵⁵
580-9									ʂ o ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m au ŋ ³¹
696-9									n̥ au ŋ ⁵⁵
86-9									t au ŋ ⁵⁵
384-9									m a n ³⁵
61-9									tʃʰ a n ⁵⁵
536-9									ʂ o ʔ ⁵⁵
731-9									s ui ³¹
779-9									c ɛ ³¹
589-9									k ɔ ŋ ⁵⁵
680-9									ɲ u ʔ ⁵⁵
658-9									ui m ⁵⁵
456-9									m ʐ a ŋ ³¹
183-9									k au ³¹
785-9									c ɔ ³¹
714-9									pʰ au ⁵⁵
331-9									l ɔ ³¹
206-9									ɲ i ⁵⁵
930-9									l̥ a p ⁵⁵
353-9									l ai ⁵⁵
161-9									kʰ ʐ ɔ ŋ ⁵⁵
814-9									au ³¹
179-9									m o ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									s ɔ ŋ ³¹
260-9									ʐ a p ⁵⁵
144-9									k ʐ a ŋ ⁵⁵
53-9									p a m ⁵⁵
59-9									ʈʂ ɔ ʔ ⁵⁵
506-9									pʰ ɔ ʔ ⁵⁵
29-9									pʰ o ʔ ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ɔ m ɔ ŋ ⁵⁵
118-9									l ui ³¹
312-9									k ʐ ɛ ³¹
490-9									n i ³⁵
927-9									n̥ a ŋ ⁵⁵
383-9									j o ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s o ŋ ⁵⁵
371-9									l ai ³¹
877-9									c ɛ ⁵⁵
344-9									l a m ⁵⁵
666-9									n̥ ɔ ³¹
595-9									tʰ ɔ ŋ ³¹
660-9									ʈʂ a p ⁵⁵
642-9									tʃʰ ɔ ŋ ³¹
257-9									kʰ ʐ a ŋ ⁵⁵
167-9									k ʐ ɛ ³¹
880-9									tʰ a p ⁵⁵
337-9									k au o ⁵⁵
484-9									n̥ ɔ ŋ ⁵⁵
574-9									ʂ o ŋ ³¹
718-9									ʂ ɯ ŋ ³¹
811-9									au ³¹
458-9									t o ŋ ³¹
884-9									tʰ ɔ ³¹
205-9									k o ʔ ⁵⁵
499-9									n̥ ɛ ⁵⁵
706-9									ʂ ɛ ³¹
920-9									k o ŋ ³¹
36-9									p a ŋ ⁵⁵
