COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
397-3			tʃʰ e ³				
443-3			n j o ʔ ⁵³				
460-3			s æ ʔ ⁵³				
463-3			j e ³				
464-3			j o ŋ ⁵				
473-3			s ɛ m ³				
476-3			kʰ j o ʔ ³²				
481-3			tsʰ a ³				
494-3			g e ⁴				
496-3			h j ŋ ³²				
516-3			j e ⁴				
522-3			n ɔ ʔ ⁵³				
523-3			pʰ j u ³				
524-3			n a ³				
540-3			kʰ ɔ ⁴				
3-3			b j e ³				
6-3			g e ³				
7-3			d ɛ m ³				
20-3			n æ̰ p ³				
39-3			m j e ³				
51-3			n o e ³				
64-3			g ɔ ³				
65-3			g o ʔ ⁵³				
66-3			d z o ³				
71-3			dʒ i ⁴				
72-3			ʔ a ³				
76-3			j a ³				
77-3			m j ʔ ʔ				
78-3			m au e				
82-3			b o ŋ ⁵				
87-3			n ɔ ʔ ⁵³				
93-3			l a m				
94-3			m j e				
100-3			s o ³ ³				
116-3			l a ³				
119-3			j a m ³				
124-3			b j ɔ ³				
136-3			l ɨ i ³				
137-3			kʰ j ɔ e				
139-3			m oi ⁴				
144-3			s o e ʔ				
145-3			d o ŋ				
146-3			m au ʔ				
150-3			j ɔ ɔ ʔ ³				
154-3			m j i ³				
165-3			g a ŋ ³				
166-3			b j ɔ ³				
169-3			g j a ŋ				
170-3			b j ɔ ³				
171-3			j a ŋ				
174-3			l a m				
181-3			m j ɔ ʔ ³²				
193-3			b ɔ ³				
205-3			n a ʔ ⁵³				
206-3			m j e ⁴				
212-3			tʃʰ ɔ ʔ ⁵³				
214-3			l ɛ m ⁴				
217-3			ʔ o ⁴				
224-3			n j a ɔ ⁵				
228-3			b o ⁵				
238-3			j ɔ ⁵				
241-3			tʃʰ ɔ ³				
246-3			g j e ³				
256-3			ʔ a ³				
257-3			b j ³				
272-3			m ɔ ⁵				
273-3			j a ²				
274-3			m a ŋ				
286-3			kʰ a m ⁴				
289-3			kʰ o ŋ				
294-3			ʔ o ʔ				
301-3			j ɔ ʔ ³				
306-3			kʰ j j ʔ ⁵³				
307-3			n æ̰ p ⁵³				
321-3			tʰ a ŋ				
331-3			m j a ³				
332-3			l a m ³				
335-3			g j ɔ				
336-3			n a ŋ ³				
340-3			ŋ ɔ ³				
342-3			m j ɔ o ³				
360-3			dʒ w ʔ ⁵³				
376-3			s a ⁵¹				
389-3			n j ʔ ³				
395-3			n ɔ ³				
401-3			dʒ e ³				
404-3			d z o ŋ				
408-3			d o ³				
409-3			l ɔ ʔ				
413-3			d ɔ ŋ ³				
421-3			n j ɔ ʔ				
425-3			b a ³				
430-3			tʃʰ e ⁵				
442-3			d o ³				
447-3			tʰ o ŋ ⁵				
456-3			g ɔ ʔ				
458-3			d w ³				
469-3			kʰ au ʔ				
470-3			d a ʔ				
475-3			ŋ ɔ̃ ³				
477-3			n j e ʔ ⁵³				
478-3			s i e ⁵				
480-3			g au ³				
485-3			m j ɔ ʔ				
495-3			ŋ j ³				
499-3			m j o ŋ				
500-3			n j ɔ ʔ				
501-3			tʰ a ³				
506-3			d w a ³				
507-3			n ɔ ʔ ³				
509-3			l o ŋ ⁴				
510-3			b j a ŋ ⁴				
511-3			l ɔ ʔ ³²				
521-3			h a ³				
525-3			n j ɔ a ³				
538-3			tʃʰ w ɔ ³				
539-3			dʒ ɔ ³ ³				
544-3			g j o ʔ ⁵³				
550-3			tʰ ɔ ʔ ³²				
562-3			m j o ŋ				
568-3			g ɔ ³				
2-3			kʰ o ŋ				
11-3			s o ʔ				
12-3			j j ŋ ³¹				
22-3			g ɔ ŋ				
28-3			b j e ³				
29-3			tʰ o ʔ ⁵³				
30-3			j a ŋ				
35-3			l a ŋ ⁵				
38-3			d z ɔ ³				
42-3			b j e ⁵³				
46-3			tʃʰ ɔ ³				
52-3			d ɔ ʔ ³				
55-3			b a m ⁴				
69-3			h o ʔ ⁵³				
79-3			g j ɛ m				
83-3			tʃʰ w e				
86-3			j e ³				
89-3			s a ŋ				
90-3			pʰ j a				
92-3			kʰ ə ³				
106-3			g o k ³				
120-3			tʃʰ a ʔ				
125-3			g ɔ ʔ ʔ				
148-3			d a ŋ				
163-3			d a ² ³				
173-3			b ə ³				
179-3			ʔ o ʔ ³				
186-3			ŋ j ²				
187-3			l a ŋ				
197-3			n j e ʔ				
209-3			kʰ a ŋ ⁴				
210-3			j a m ²				
211-3			d w ³				
213-3			n a ŋ ³				
215-3			tʃʰ w ʔ ³				
220-3			tʰ o ŋ ⁵				
237-3			d ɔ ²				
239-3			n a m ³				
242-3			tsʰ a ³				
248-3			kʰ j e ³				
252-3			g e ³				
255-3			b j ɔ ³				
271-3			tʃʰ oi e ⁵³				
275-3			n o ³				
277-3			tʃʰ z ³				
281-3			kʰ j a ³				
283-3			l a ʔ				
295-3			kʰ o ʔ ⁵³				
300-3			g a ŋ				
302-3			tsʰ ɔ ⁴				
309-3			l ɔ ʔ ³				
312-3			ʔ o ʔ				
313-3			m oi ʔ ⁵				
314-3			tsʰ ɛ m ³				
315-3			tʰ a ŋ				
330-3			l e e				
333-3			d a m ³¹				
338-3			m j ɔ ʔ ³²				
346-3			d w ʔ ³				
348-3			j ɔ ʔ ³				
352-3			kʰ j o ŋ				
353-3			d a ʔ				
356-3			h a m				
357-3			s ɔ ʔ ⁵³				
358-3			tʃʰ a ʔ				
361-3			j j ɔ ʔ ³				
378-3			m j ³²				
379-3			kʰ j e ³				
388-3			g j o ʔ ³				
390-3			j ə ⁴				
398-3			j ɔ ³				
399-3			g e ʔ ⁴				
400-3			n a ŋ				
403-3			b j ɔ ³				
406-3			tʰ o ʔ ⁵³				
407-3			s ɔ ⁵				
410-3			j a ŋ				
414-3			l a ŋ				
418-3			g j ɔ ³				
423-3			j au e				
431-3			g o ŋ ⁴				
435-3			kʰ ɔ ʔ ⁵³				
438-3			tʰ ɔ ʔ				
448-3			d z ɔ ³				
449-3			d o ʔ ⁵³				
453-3			m o ʔ				
465-3			tʰ a ʔ				
471-3			j o ʔ ³				
472-3			j a ³²				
474-3			m i ⁴				
482-3			h ɔ ³				
502-3			b ɔ ³				
503-3			dʒ o ³				
505-3			l a m ³				
512-3			j ɔ ³				
515-3			d a ŋ				
517-3			dʒ a ŋ				
529-3			ʔ a ³				
530-3			s o ʔ ⁵³				
535-3			b a ³				
536-3			d o ³				
542-3			b j ɔ ʔ				
561-3			n ɔ̃ ʔ				
563-3			dʒ e ʔ ³				
569-3			kʰ a ³				
5-3			m ɔ ⁵				
8-3			n o ŋ				
16-3			j a ʔ ³				
21-3			g j ³ ³				
23-3			j ɔ ʔ				
24-3			ʔ a ³				
27-3			d z a ŋ				
34-3			j e ʔ ⁵³				
36-3			b a ŋ				
37-3			l a ³				
40-3			tʰ ɛ m ³				
41-3			b a ʔ ⁵³				
47-3			m j e				
1-4				m o̰ ²			
4-4				l a t			
18-4				m j o n			
19-4				n a ʔ			
44-4				l au ʔ ʔ			
50-4				h a ŋ ²			
62-4				s o ʔ			
70-4				b a n			
75-4				m j o ʔ			
97-4				tʃʰ a ŋ			
112-4				tʃʰ au			
122-4				m j au ʔ			
127-4				kʰ a i			
132-4				ɣ a ʔ			
133-4				n a ²			
135-4				n au ³			
142-4				d z i ²			
143-4				n a ʔ ⁵⁴			
149-4				ɣ au ³			
152-4				n a			
157-4				b au			
183-4				ʔ i			
184-4				n au ʔ ʔ			
185-4				tʃʰ e m			
189-4				m j o ʔ			
192-4				n a			
195-4				n a ²			
200-4				g i ʔ			
216-4				s a ŋ			
218-4				l au ʔ			
225-4				s a ŋ			
235-4				kʰ j t			
244-4				s au i			
253-4				m i ʔ			
270-4				m i			
278-4				m j o ŋ			
279-4				j a			
285-4				j a ŋ			
308-4				d i o			
322-4				m i ²			
325-4				kʰ au			
337-4				m j a ŋ			
341-4				d z o			
347-4				tʃʰ au ʔ			
362-4				ɣ e ʔ			
391-4				j a ³			
394-4				m a ʔ			
397-4				tʃʰ i t			
443-4				m j a ʔ			
460-4				s a t			
463-4				ɣ a ³			
464-4				j au ŋ			
473-4				s a m			
476-4				kʰ j au ʔ			
481-4				tsʰ a			
494-4				g i ⁵			
496-4				h j o ŋ			
516-4				ɣ i ²			
522-4				n a ʔ ³²			
523-4				pʰ j au			
524-4				n a			
540-4				kʰ o ³²			
3-4				b a i			
6-4				kʰ i ²			
7-4				d a			
20-4				n a ʔ			
39-4				m j a			
51-4				n a i			
64-4				g au ʔ			
65-4				kʰ au ʔ			
66-4				d z au			
71-4				tʃʰ i			
72-4				ʔ a			
76-4				j a			
77-4				m j a ʔ			
78-4				m i a			
82-4				pʰ a ŋ			
87-4				n a ʔ			
93-4				l e m			
94-4				m j e			
119-4				ɣ a ³²			
124-4				pʰ j au			
136-4				l e i ²			
137-4				kʰ j au i			
139-4				m i ²			
144-4				s au t ʔ			
145-4				d au ŋ			
146-4				m o̰ t			
150-4				g j o ʔ			
154-4				m j i			
165-4				kʰ j e			
166-4				pʰ j au			
169-4				kʰ j a ŋ			
170-4				b j au			
174-4				l e m			
181-4				m j au ʔ			
193-4				b au ²			
205-4				n a t			
206-4				m i i			
212-4				tʃʰ o ʔ ⁵			
217-4				j a ²			
224-4				n j i ²			
228-4				b au ²			
238-4				ɣ i			
241-4				tʃʰ au			
246-4				kʰ j i ²			
256-4				ʔ a			
257-4				pʰ au ʔ			
272-4				m a			
273-4				ʔ a ³²			
274-4				m a ŋ			
286-4				kʰ a m			
289-4				kʰ au ŋ			
294-4				ʔ au t			
301-4				ɣ o ʔ			
306-4				tʃʰ j a ʔ			
307-4				n ḛ ʔ			
321-4				tʰ a ŋ			
331-4				m j a ²			
332-4				l ḛ m			
335-4				g j a			
336-4				m a m			
340-4				n a			
342-4				m j au i			
360-4				dʒ au u ²			
389-4				n a ʔ ³			
395-4				n a ³			
401-4				tʃʰ i ²			
404-4				d z au ŋ			
408-4				d au ²			
409-4				l o			
413-4				d au ŋ n			
421-4				m j au ʔ			
425-4				b a ²			
430-4				tʃʰ i ²			
442-4				d au			
447-4				tʰ au ŋ			
456-4				g au			
458-4				tʃʰ au ²			
469-4				kʰ au ³			
470-4				d a ²			
475-4				n a			
477-4				n j i t			
478-4				tʃʰ a t ⁵			
480-4				g au			
485-4				m j au ³			
495-4				n i ³			
499-4				m j a ŋ			
500-4				n j a ²			
501-4				tʰ a ²			
507-4				n a ʔ			
510-4				b j a ŋ			
511-4				l o ʔ			
521-4				h a ŋ			
525-4				n j au i			
538-4				tʃʰ au a			
539-4				dʒ i a ŋ			
544-4				kʰ a au ʔ			
550-4				tʰ o ʔ ⁵			
562-4				m j au ŋ			
568-4				g i			
2-4				kʰ au ŋ			
11-4				s au ʔ			
12-4				ɣ a a			
22-4				g au ŋ			
28-4				b au i			
29-4				tʰ au ³			
30-4				j a ŋ			
42-4				pʰ a t			
46-4				tʃʰ au ²			
52-4				d au ʔ ⁵			
55-4				b a m			
69-4				h au ʔ ⁵			
79-4				g e e m			
83-4				tʃʰ au			
86-4				ɣ i ʔ ²			
89-4				s a ŋ			
90-4				pʰ a a			
91-4				ʔ a n			
92-4				kʰ a t			
106-4				g au ʔ			
125-4				g a a ʔ			
148-4				d a ŋ			
163-4				tʃʰ a n ³²			
173-4				pʰ a ²			
179-4				ʔ a t			
186-4				n a ²			
187-4				l a ŋ			
197-4				n a ʔ t			
211-4				d au ²			
220-4				tʰ au ŋ			
237-4				tʃʰ e			
239-4				n a m			
242-4				tsʰ i			
248-4				kʰ j i			
252-4				g i ²			
255-4				b j i			
271-4				tʃʰ au t			
275-4				n a ŋ			
277-4				tʃʰ a ŋ			
281-4				kʰ j a ²			
283-4				l a e			
295-4				kʰ au ʔ			
300-4				g a ³²			
302-4				tʃʰ au ⁵			
309-4				l au ʔ			
312-4				ʔ au			
314-4				tsʰ a m			
315-4				tʃʰ au ŋ			
330-4				l i ʔ			
333-4				tʃʰ e m			
338-4				m j au ʔ			
346-4				tʃʰ a t			
348-4				ɣ a ʔ			
352-4				kʰ j au ŋ			
353-4				d a ʔ			
356-4				h e m ³			
357-4				s o ʔ			
358-4				tʃʰ a t			
361-4				j a ʔ ³			
378-4				m j a ³			
379-4				kʰ j e			
388-4				g j au ʔ			
390-4				j i i			
399-4				g a ʔ			
400-4				n a n			
403-4				b j au ²			
405-4				j ḛ ʔ			
406-4				tʰ au ʔ			
407-4				s au ³²			
410-4				j a ŋ			
418-4				g j o ²			
423-4				ɣ a a			
431-4				g au ŋ			
435-4				kʰ a ³			
438-4				tʰ au ³			
448-4				dʒ a ʔ			
449-4				dʒ au ʔ			
453-4				m au ³			
465-4				tʰ a ʔ			
471-4				j au ʔ			
502-4				b au			
503-4				tsʰ au ²			
505-4				l e m			
512-4				j au			
515-4				d a			
517-4				dʒ a ŋ			
529-4				ʔ e			
530-4				s o ʔ			
535-4				b a ŋ			
536-4				d au			
542-4				b a a ʔ			
561-4				n a ʔ			
563-4				dʒ i t			
569-4				kʰ a ʔ			
8-4				n a ³²			
21-4				g j a t			
23-4				j o ʔ			
24-4				ʔ a ʔ			
27-4				d z a n			
34-4				ɣ a ²			
36-4				b a ŋ			
37-4				l i			
40-4				tʰ a m ³			
41-4				b au ʔ			
47-4				m j i			
1-5					m o ³¹		
4-5					l o ⁵⁵		
18-5					m a		
19-5					n e i ³¹		
44-5					l o k ³¹		
50-5					h a ŋ		
62-5					ʃ o ʔ ⁵⁵		
70-5					p i ³¹ ³¹		
75-5					m j o ʔ		
97-5					tsʰ ə ŋ ³¹		
112-5					tʰ ə ³¹		
122-5					m j o k ⁵⁵		
127-5					k w i ³¹		
132-5					j ə ʔ ⁵⁵		
133-5					n ə ³¹		
135-5					n o ³¹		
142-5					i ³¹ ³¹		
143-5					k o ʔ ⁵⁵		
149-5					j o ³¹		
152-5					k ə ⁵⁵		
157-5					p ə ³¹		
183-5					ʔ ə ³¹		
184-5					ə ʔ ʔ		
185-5					tʰ i		
189-5					m j o ʔ ⁵⁵		
192-5					j		
195-5					n ə ³¹		
200-5					k i ³¹ ³¹		
216-5					ʃ a ³¹		
218-5					l o ʔ ⁵⁵		
225-5					ʃ o ³¹		
235-5					k j i ³¹		
244-5					ʃ ə i ³¹		
253-5					m j i		
270-5					m o ³¹		
278-5					m j o ⁵⁵		
279-5					j o ³¹		
285-5					j ə		
308-5					p i ə ³¹		
322-5					m o ³¹		
325-5					k o ³¹		
337-5					m j ə ŋ ³¹		
341-5					o ³¹		
347-5					s o ⁵⁵ ³¹		
362-5					ɹ i ³¹		
391-5					j i ʔ ⁵⁵		
394-5					m o ʔ ⁵⁵		
397-5					tsʰ i ³¹		
443-5					j w ³¹ ⁵⁵		
