ID	DOCULECT	TOKENS	ALIGNMENT	COGID
51	ProtoBurmish	b j e ²	b j e - ²	22
52	Rangoon	p e ⁵⁵	p - e - ⁵⁵	22
53	Xiandao	p i ³¹	p - i - ³¹	22
54	AchangLongchuan	p ə k ⁵⁵	p ə k ⁵⁵	29
55	Atsi	p i k ²¹	p i k ²¹	29
56	Bola	p a k ³¹	p a k ³¹	29
57	Lashi	p əː ³¹	p əː - ³¹	29
58	Maru	p a k ³¹	p a k ³¹	29
59	OldBurmese	p a c	p a c -	29
60	ProtoBurmish	b i k ⁴	b i k ⁴	29
61	Xiandao	p i ⁵⁵	p i - ⁵⁵	29
62	Atsi	p i ŋ ⁵⁵	p i ŋ ⁵⁵	30
63	Bola	p a ŋ ³⁵	p a ŋ ³⁵	30
64	Lashi	p ə ŋ ⁵⁵	p ə ŋ ⁵⁵	30
65	Maru	p a ŋ ⁵⁵	p a ŋ ⁵⁵	30
66	ProtoBurmish	b i ŋ ³	b i ŋ ³	30
67	AchangLongchuan	p ʐ a ŋ ⁵⁵	p ʐ a ŋ ⁵⁵	31
68	Atsi	p j o̱ ʔ ⁵⁵	p j o̱ ʔ ⁵⁵	31
69	Bola	p j a ʔ ³¹	p j a ʔ ³¹	31
70	Maru	p j ɔ ʔ ³¹	p j ɔ ʔ ³¹	31
71	ProtoBurmish	b j a k ⁴	b j a k ⁴	31
72	Rangoon	p ɑ ⁵⁵	p - ɑ - ⁵⁵	31
73	Xiandao	pʰ ʐ a ³⁵	pʰ ʐ a - ³⁵	31
74	Bola	p j ɛ̃ ⁵⁵	p j ɛ̃ - ⁵⁵	33
75	Lashi	p j aː p ³¹	p j aː p ³¹	33
76	Maru	p j ɛ̃ ³¹	p j ɛ̃ - ³¹	33
77	OldBurmese	p j a m	p j a m -	33
78	ProtoBurmish	b j a m ¹	b j a m ¹	33
79	AchangLongchuan	pʰ a k ³⁵	pʰ - a k ³⁵	36
80	Atsi	p j a ŋ ⁵¹	p j a ŋ ⁵¹	36
81	Bola	p j ɔ̃ ⁵⁵	p j ɔ̃ - ⁵⁵	36
82	Lashi	p j a̱ p ⁵⁵	p j a̱ p ⁵⁵	36
83	Maru	p j ɔ̃ ³¹	p j ɔ̃ - ³¹	36
84	ProtoBurmish	b j a ŋ ¹	b j a ŋ ¹	36
85	Rangoon	ẽ ²²	- - ẽ - ²²	36
86	Xiandao	k a ŋ ³¹	k - a ŋ ³¹	36
87	Bola	p j a k ³¹	p j a k ³¹	38
88	Maru	p j a k ³¹	p j a k ³¹	38
89	ProtoBurmish	b j i k ⁴	b j i k ⁴	38
90	AchangLongchuan	p ʐ ə ŋ ³⁵	p ʐ ə ŋ ³⁵	40
91	Atsi	p j i ŋ ⁵⁵	p j i ŋ ⁵⁵	40
92	Lashi	p j əː ŋ ⁵⁵	p j əː ŋ ⁵⁵	40
93	Maru	p j a ŋ ⁵⁵	p j a ŋ ⁵⁵	40
94	ProtoBurmish	b r i ŋ ³	b r i ŋ ³	40
95	Rangoon	p j e ⁵³	p j e - ⁵³	40
96	Xiandao	p ɯ ŋ ³⁵	p - ɯ ŋ ³⁵	40
97	Bola	p j a ŋ ³⁵	p j a ŋ ³⁵	41
98	ProtoBurmish	b j i ŋ ³	b j i ŋ ³	41
99	OldBurmese	p l a ɲ ʔ	p l a ɲ ʔ -	42
100	ProtoBurmish	b l i ŋ ³	b l i ŋ - ³	42
101	AchangLongchuan	p a ⁵⁵	p a ⁵⁵	43
102	ProtoBurmish	b ɛ ¹	b ɛ ¹	43
103	Bola	p j ɛ ⁵⁵	p j ɛ ⁵⁵	44
104	Lashi	p i ³¹	p - i ³¹	44
105	ProtoBurmish	b j ɛ ¹	b j ɛ ¹	44
106	Xiandao	p a ⁵⁵	p - a ⁵⁵	44
107	AchangLongchuan	p ʐ w a ⁵⁵	p ʐ w a ⁵⁵	45
108	Maru	p j ɔ ³¹	p j - ɔ ³¹	45
109	OldBurmese	p r a	p r - a -	45
110	ProtoBurmish	b r a ¹	b r - a ¹	45
111	Atsi	p j o ⁵¹	p j o - ⁵¹	46
112	Bola	p j a ⁵⁵	p j a - ⁵⁵	46
113	Lashi	p j u ³¹	p j u - ³¹	46
114	ProtoBurmish	b j a ¹	b j a - ¹	46
115	Rangoon	n ɛ ʔ ⁴	- n ɛ ʔ ⁴	46
116	Xiandao	p ʐ ɔ ⁵⁵	p ʐ ɔ - ⁵⁵	46
117	AchangLongchuan	p ʐ ə ŋ ⁵⁵	p ʐ ə ŋ ⁵⁵	47
118	Maru	p j a ŋ ³¹	p j a ŋ ³¹	47
119	OldBurmese	p r a ɲ	p r a ɲ -	47
120	ProtoBurmish	b r i ŋ ¹	b r i ŋ ¹	47
121	Atsi	p j i ŋ ⁵¹	p j i ŋ ⁵¹	48
122	Bola	p j a ŋ ⁵⁵	p j a ŋ ⁵⁵	48
123	Lashi	p j i ŋ ³¹	p j i ŋ ³¹	48
124	ProtoBurmish	b j i ŋ ¹	b j i ŋ ¹	48
125	Rangoon	p j i ²²	p j i - ²²	48
126	Xiandao	p ɯ ŋ ⁵⁵	p - ɯ ŋ ⁵⁵	48
127	AchangLongchuan	p au ³¹	p - au - ³¹	49
128	Atsi	p u ²¹	p - u - ²¹	49
129	Bola	p u ³¹	p - u - ³¹	49
130	Lashi	p j i ³³	p j i - ³³	49
131	Maru	p u k ³¹	p - u k ³¹	49
132	Xiandao	p ɛ ⁵⁵	p - ɛ - ⁵⁵	49
133	AchangLongchuan	p au ⁵⁵	p au ⁵⁵	50
134	ProtoBurmish	b u ¹	b u ¹	50
135	AchangLongchuan	p ui ⁵⁵	p ui - ⁵⁵	52
136	Atsi	tʃʰ o ʔ ⁵⁵	tʃʰ o ʔ ⁵⁵	52
137	Bola	tʃʰ a ʔ ⁵⁵	tʃʰ a ʔ ⁵⁵	52
138	Lashi	p ei ³¹	p ei - ³¹	52
139	Maru	p a ³¹	p a - ³¹	52
140	ProtoBurmish	b ui ¹	b ui - ¹	52
141	AchangLongchuan	p u m ⁵⁵	p u m ⁵⁵	53
142	Atsi	p u m ⁵¹	p u m ⁵¹	53
143	Bola	p a m ⁵⁵	p a m ⁵⁵	53
144	Lashi	p ɔ m ³¹	p ɔ m ³¹	53
145	Maru	p a m ³¹	p a m ³¹	53
146	ProtoBurmish	b u m ¹	b u m ¹	53
147	Rangoon	p õ ²²	p õ - ²²	53
148	Xiandao	p u m ⁵⁵	p u m ⁵⁵	53
149	Atsi	p u p ²¹	p u p ²¹	55
150	Bola	p a p ³¹	p a p ³¹	55
151	Maru	p a p ³¹	p a p ³¹	55
152	OldBurmese	p u p	p u p -	55
153	ProtoBurmish	b u p ⁴	b u p ⁴	55
154	Rangoon	p o ʔ ⁴	p o ʔ ⁴	55
155	Bola	p u ŋ ³¹	p u ŋ ³¹	57
156	Lashi	p u ŋ ³¹	p u ŋ ³¹	57
157	Rangoon	b u ⁵³	b u - ⁵³	57
158	AchangLongchuan	t ɔ ʔ ⁵⁵	t ɔ ʔ ⁵⁵	59
159	Atsi	t o ʔ ²¹	t o ʔ ²¹	59
160	Bola	t a ʔ ³¹	t a ʔ ³¹	59
161	Lashi	t ɔː ʔ ³¹	t ɔː ʔ ³¹	59
162	Maru	t ɔ ʔ ³¹	t ɔ ʔ ³¹	59
163	ProtoBurmish	d a k ⁴	d a k ⁴	59
164	Rangoon	t ɛ ʔ ⁴	t ɛ ʔ ⁴	59
165	Xiandao	t ɔ ʔ ⁵⁵	t ɔ ʔ ⁵⁵	59
166	Bola	t ɛ ʔ ³¹	t ɛ ʔ ³¹	66
167	Maru	t ɛ ʔ ³¹	t ɛ ʔ ³¹	66
168	ProtoBurmish	d a p ⁴	d a p ⁴	66
169	AchangLongchuan	t a t ⁵⁵	t a t ⁵⁵	67
170	Atsi	t a t ²¹	t a t ²¹	67
171	Lashi	t a̱ː p ⁵⁵	t a̱ː p ⁵⁵	67
172	ProtoBurmish	d a t ⁴	d a t ⁴	67
173	Rangoon	t ɑ ʔ ⁴	t ɑ ʔ ⁴	67
174	Xiandao	ʈʂ a p ³⁵	ʈʂ a p ³⁵	67
175	OldBurmese	j a ŋ	j a ŋ -	70
176	ProtoBurmish	ˀj a ŋ ¹	ˀj a ŋ ¹	70
177	Bola	j ɔ̃ ⁵⁵	j ɔ̃ - ⁵⁵	71
178	Maru	j ɔ̃ ³¹	j ɔ̃ - ³¹	71
179	ProtoBurmish	j a ŋ ¹	j a ŋ ¹	71
180	Atsi	v u t ²¹	v u t ²¹	72
181	Bola	t ɔ̃ ³¹	t ɔ̃ - ³¹	72
182	Lashi	j uː t ³¹	j uː t ³¹	72
183	Maru	t ɔ̃ ³⁵	t ɔ̃ - ³⁵	72
184	ProtoBurmish	d a ŋ ²	d a ŋ ²	72
185	Rangoon	j ĩ ²²	j ĩ - ²²	72
186	Xiandao	ʈʂ a m ⁵⁵	ʈʂ a m ⁵⁵	72
187	AchangLongchuan	ʈʂ a m ⁵⁵	ʈʂ a m ⁵⁵	73
188	ProtoBurmish	dʒ a m ¹	dʒ a m ¹	73
189	AchangLongchuan	t ə ŋ ³¹	t ə ŋ ³¹	75
190	Bola	t a ŋ ³¹	t a ŋ ³¹	75
191	Maru	t a ŋ ³⁵	t a ŋ ³⁵	75
192	ProtoBurmish	d i ŋ ²	d i ŋ ²	75
193	Atsi	ts u ŋ ²¹	ts u ŋ ²¹	76
194	Lashi	t ə ŋ ³³	t ə ŋ ³³	76
195	OldBurmese	c a ɲ ⁵	c a ɲ ⁵	76
196	Rangoon	tɕʰ ẽ ⁵⁵	tɕʰ ẽ - ⁵⁵	76
197	Xiandao	t ɤ ŋ ³¹	t ɤ ŋ ³¹	76
198	Maru	tsʰ a ŋ ³¹	tsʰ a ŋ ³¹	77
199	ProtoBurmish	ts i ŋ ¹	ts i ŋ ¹	77
200	AchangLongchuan	t au ³¹	t au - ³¹	80
201	Bola	t au ³¹	t au - ³¹	80
202	Lashi	t ou ³³	t ou - ³³	80
203	Maru	t u k ³¹	t u k ³¹	80
204	ProtoBurmish	d u ²	d u - ²	80
205	Bola	t u ⁵⁵	t u ⁵⁵	81
206	ProtoBurmish	d u ¹	d u ¹	81
207	Bola	t u ³¹	t u ³¹	83
208	ProtoBurmish	dz u ²	dz u ²	83
209	Atsi	ts a ŋ ²¹	ts a ŋ ²¹	87
210	Bola	m i ³¹	m i - ³¹	87
211	Lashi	ts o ³¹	ts o - ³¹	87
212	Maru	ts ɔ ³¹	ts ɔ ³¹	88
213	OldBurmese	c a	c a -	88
214	ProtoBurmish	dz a ¹	dz a ¹	88
215	AchangLongchuan	tʰ ɔ ³⁵	tʰ ɔ - ³⁵	90
216	Atsi	t o̱ ʔ ⁵⁵	t o̱ ʔ ⁵⁵	90
217	Lashi	t ɔ̱ː ⁵³	t ɔ̱ː - ⁵³	90
218	Maru	t ɔ̱ ⁵⁵	t ɔ̱ - ⁵⁵	90
219	ProtoBurmish	ˀt a ³	ˀt a - ³	90
220	Rangoon	tʰ ɑ ⁵³	tʰ ɑ - ⁵³	90
221	Xiandao	tʰ ɔ ʔ ⁵⁵	tʰ ɔ ʔ ⁵⁵	90
222	Bola	tʰ a ³⁵	tʰ a ³⁵	91
223	ProtoBurmish	t a ³	t a ³	91
224	AchangLongchuan	ʈʂ w a ³¹	ʈʂ w a ³¹	94
225	Bola	tʃ a ³¹	tʃ - a ³¹	94
226	ProtoBurmish	dʒ a ²	dʒ - a ²	94
227	Maru	t ɔ ³⁵	t ɔ ³⁵	95
228	ProtoBurmish	d a ²	d a ²	95
229	AchangLongchuan	s ɔ ³¹	s ɔ ³¹	96
230	OldBurmese	s a ⁵	s a ⁵	96
231	AchangLongchuan	ʂ w a ³¹	ʂ w a ³¹	98
232	Atsi	ʃ o ²¹	ʃ - o ²¹	98
233	Lashi	ʃ o ⁵⁵	ʃ - o ⁵⁵	98
234	Maru	ʃ ɔ ³⁵	ʃ - ɔ ³⁵	98
235	ProtoBurmish	ʃ a ²	ʃ - a ²	98
236	Xiandao	s ɔ ³¹	s - ɔ ³¹	98
237	Maru	ts ɔ ⁵⁵	ts ɔ - ⁵⁵	99
238	OldBurmese	c a ʔ	c a ʔ -	99
239	Bola	tʃ a ³⁵	tʃ a ³⁵	100
240	ProtoBurmish	dʒ a ³	dʒ a ³	100
241	AchangLongchuan	t i ³¹	t i ³¹	102
242	Bola	t ai ³¹	t ai ³¹	102
243	ProtoBurmish	d ai ²	d ai ²	102
244	AchangLongchuan	ts i ³¹	ts i ³¹	103
245	ProtoBurmish	dz ai ²	dz ai ²	103
246	AchangLongchuan	ʈʂ ui ³¹	ʈʂ ui ³¹	104
247	Bola	tʃ ui ³¹	tʃ ui ³¹	104
248	Maru	tʃ ui ³⁵	tʃ ui ³⁵	104
249	ProtoBurmish	dʒ ui ²	dʒ ui ²	104
250	Atsi	tʃ i ²¹	tʃ i ²¹	105
251	Bola	t i ³¹	t i ³¹	105
252	Lashi	tʃ jː ³³	tʃ jː ³³	105
253	OldBurmese	c i ⁵	c i ⁵	105
254	ProtoBurmish	dz e ²	dz e ²	105
255	Rangoon	t i ²²	t i ²²	105
256	Xiandao	ts i ³¹	ts i ³¹	105
257	AchangLongchuan	tɕ e n ³¹	tɕ e n ³¹	115
258	Lashi	pʰ ɔ n ⁵⁵	pʰ ɔ n ⁵⁵	115
259	ProtoBurmish	dz a n ²	dz a n ²	115
260	Rangoon	tɕ ĩ ²²	tɕ ĩ - ²²	115
261	Xiandao	t ɛ n ³¹	t ɛ n ³¹	115
262	AchangLongchuan	m ɔ ʔ ³¹	m ɔ ʔ ³¹	118
263	Atsi	m o ⁵⁵	m o - ⁵⁵	118
264	Lashi	m o ⁵⁵	m o - ⁵⁵	118
265	Maru	m ɔ ⁵⁵	m ɔ - ⁵⁵	118
266	OldBurmese	m a ʔ	m a ʔ -	118
267	ProtoBurmish	m a ³	m a - ³	118
268	Rangoon	m ɑ ⁵³	m ɑ - ⁵³	118
269	Xiandao	m ɔ ³¹	m ɔ - ³¹	118
270	Maru	l ɔ̱̃ ³¹	l ɔ̱̃ - ³¹	121
271	ProtoBurmish	ˀl a ŋ ¹	ˀl a ŋ ¹	121
272	AchangLongchuan	t u ⁵⁵	t u - ⁵⁵	123
273	Atsi	t u t ²¹	t u t ²¹	123
274	Lashi	t uː ³¹	t uː - ³¹	123
275	Maru	t ø ʔ ³¹	t ø ʔ ³¹	123
276	OldBurmese	t u	t u - -	123
277	ProtoBurmish	d ʊ ¹	d ʊ - ¹	123
278	Xiandao	t u t ⁵⁵	t u t ⁵⁵	123
279	AchangLongchuan	p a n ³¹	- p a n ³¹	125
280	Lashi	t uː ³³	t - uː - ³³	125
281	Maru	t au ³⁵	t - au - ³⁵	125
282	OldBurmese	t u ⁵	t - u - ⁵	125
283	ProtoBurmish	d ʊ ²	d - ʊ - ²	125
284	Rangoon	t u ⁵⁵	t - u - ⁵⁵	125
285	Xiandao	tʰ j au ⁵¹	tʰ j au - ⁵¹	125
286	AchangLongchuan	ʈʂ w a ʔ ⁵⁵	ʈʂ w a ʔ ⁵⁵	126
287	Atsi	tʃ o ʔ ²¹	tʃ - o ʔ ²¹	126
288	Bola	tʃ a ʔ ³¹	tʃ - a ʔ ³¹	126
289	Lashi	tʃ ɔː ³¹	tʃ - ɔː - ³¹	126
290	Maru	tʃ ɔ ʔ ³¹	tʃ - ɔ ʔ ³¹	126
291	ProtoBurmish	dʒ a k ⁴	dʒ - a k ⁴	126
292	AchangLongchuan	ʈʂ a p ⁵⁵	ʈʂ a p ⁵⁵	127
293	Atsi	tʃ a p ²¹	tʃ a p ²¹	127
294	Bola	tʃ ɛ ʔ ³¹	tʃ ɛ ʔ ³¹	127
295	Lashi	tʃ aː p ³¹	tʃ aː p ³¹	127
296	Maru	tʃ ɛ ʔ ³¹	tʃ ɛ ʔ ³¹	127
297	ProtoBurmish	dʒ a p ⁴	dʒ a p ⁴	127
298	Atsi	tʃ i ŋ ⁵⁵	tʃ i ŋ ⁵⁵	129
299	Bola	tʃ a ŋ ³⁵	tʃ a ŋ ³⁵	129
300	Lashi	tʃ əː ŋ ⁵⁵	tʃ əː ŋ ⁵⁵	129
301	Maru	tʃ a ŋ ⁵⁵	tʃ a ŋ ⁵⁵	129
302	ProtoBurmish	dʒ i ŋ ³	dʒ i ŋ ³	129
303	Maru	tʃ a m ³¹	tʃ a m ³¹	130
304	ProtoBurmish	dʒ u m ¹	dʒ u m ¹	130
305	Bola	tʃ a m ⁵⁵	tʃ a m ⁵⁵	131
306	OldBurmese	c i m	c i m -	131
307	ProtoBurmish	dʒ i m ¹	dʒ i m ¹	131
308	Rangoon	s ẽ ²²	s ẽ - ²²	131
309	Xiandao	ts i n ⁵⁵	ts i n ⁵⁵	131
310	AchangLongchuan	ts i n ⁵⁵	ts i n ⁵⁵	132
311	ProtoBurmish	dz i m ¹	dz i m ¹	132
312	Bola	tʃ u ŋ ³¹	tʃ u ŋ ³¹	134
313	Lashi	tʃ u ŋ ³³	tʃ u ŋ ³³	134
314	Xiandao	ʈʂ u ŋ ³¹	ʈʂ u ŋ ³¹	134
315	AchangLongchuan	x o ³⁵	x o ³⁵	135
316	ProtoBurmish	ˀk o ³	ˀk o ³	135
317	AchangLongchuan	k ɔ ⁵⁵	k ɔ - ⁵⁵	137
318	Atsi	k o ⁵¹	k o - ⁵¹	137
319	Bola	k a ⁵⁵	k a - ⁵⁵	137
320	Maru	k ɔ ³¹	k ɔ - ³¹	137
321	Xiandao	k ɔ ŋ ³¹	k ɔ ŋ ³¹	137
322	AchangLongchuan	tɕ i ⁵⁵	- tɕ i ⁵⁵	138
323	ProtoBurmish	g j ai ¹	g j ai ¹	138
324	Atsi	k j i ²¹	k j i ²¹	140
325	Lashi	k j i̱ ⁵⁵	k j i̱ ⁵⁵	140
326	Maru	k j i ³¹	k j i ³¹	140
327	ProtoBurmish	g j e ¹	g j e ¹	140
328	Rangoon	tɕ i ⁵⁵	- tɕ i ⁵⁵	140
329	Xiandao	c i ⁵⁵	- c i ⁵⁵	140
330	Atsi	k e ⁵¹	k e ⁵¹	141
331	Bola	k ai ⁵⁵	k ai ⁵⁵	141
332	Lashi	k ɛː ³¹	k ɛː ³¹	141
333	Maru	k ai ³¹	k ai ³¹	141
334	ProtoBurmish	g ai ¹	g ai ¹	141
335	Rangoon	tɕ ɑ ⁵⁵	tɕ ɑ ⁵⁵	141
336	Xiandao	c ɛ ⁵⁵	c ɛ ⁵⁵	141
337	AchangLongchuan	k ɔ ʔ ⁵⁵	k ɔ ʔ ⁵⁵	143
338	Atsi	k o ʔ ²¹	k o ʔ ²¹	143
339	Maru	k ɔ ʔ ³¹	k ɔ ʔ ³¹	143
340	Xiandao	k o ʔ ⁵⁵	k o ʔ ⁵⁵	143
341	AchangLongchuan	ts e ŋ ⁵⁵	ts - e ŋ ⁵⁵	144
342	Atsi	k a m ⁵¹	k - a m ⁵¹	144
343	Bola	k ɛ̃ ⁵⁵	k - ɛ̃ - ⁵⁵	144
344	Lashi	k a m ³¹	k - a m ³¹	144
345	Maru	k ɛ̃ ³¹	k - ɛ̃ - ³¹	144
346	ProtoBurmish	g a m ¹	g - a m ¹	144
347	Rangoon	kʰ w ɛ ⁵⁵	kʰ w ɛ - ⁵⁵	144
348	Xiandao	ʈʂ ɯ ŋ ⁵⁵	ʈʂ - ɯ ŋ ⁵⁵	144
349	OldBurmese	k a n	k a n -	145
350	ProtoBurmish	g a n ¹	g a n ¹	145
351	OldBurmese	kʰ a ʔ	kʰ a ʔ -	146
352	ProtoBurmish	ˀk a ³	ˀk a - ³	146
353	Bola	kʰ a ³⁵	kʰ a ³⁵	147
354	ProtoBurmish	k a ³	k a ³	147
355	AchangLongchuan	k a n ³¹	k a n ³¹	148
356	Bola	kʰ a ʔ ⁵⁵	kʰ a ʔ ⁵⁵	148
357	Lashi	kʰ a ʔ ⁵⁵	kʰ a ʔ ⁵⁵	148
358	Maru	k a ŋ ³⁵	k a ŋ ³⁵	148
359	ProtoBurmish	g a n ²	g a n ²	148
360	Rangoon	k ɑ̃ ⁵⁵	k ɑ̃ - ⁵⁵	148
361	Xiandao	k a n ⁵¹	k a n ⁵¹	148
362	AchangLongchuan	ȵ i n ³¹	- ȵ i n ³¹	149
363	ProtoBurmish	m j i m ²	m j i m ²	149
364	AchangLongchuan	k ə ŋ ³¹	k ə ŋ ³¹	160
365	Rangoon	p ĩ ⁵⁵	p ĩ - ⁵⁵	160
366	Xiandao	p ɔ ŋ ³¹	p ɔ ŋ ³¹	160
367	AchangLongchuan	k w a ŋ ⁵⁵	k w a ŋ ⁵⁵	161
368	Atsi	k a ŋ ⁵¹	k - a ŋ ⁵¹	161
369	Bola	k ɔ̃ ⁵⁵	k - ɔ̃ - ⁵⁵	161
370	Lashi	k aː ŋ ³¹	k - aː ŋ ³¹	161
371	Maru	k ɔ̃ ³¹	k - ɔ̃ - ³¹	161
372	ProtoBurmish	g a ŋ ¹	g - a ŋ ¹	161
373	Rangoon	b ɑ ʔ ⁴	b - ɑ ʔ ⁴	161
374	Xiandao	p ɔ ŋ ⁵⁵	p - ɔ ŋ ⁵⁵	161
375	AchangLongchuan	k o ⁵⁵	k o ⁵⁵	162
376	ProtoBurmish	g o ¹	g o ¹	162
377	OldBurmese	k u	k u -	163
378	ProtoBurmish	g ʊ ¹	g ʊ ¹	163
379	Atsi	k a ŋ ²¹	k a ŋ ²¹	164
380	Bola	k ɔ̃ ³¹	k ɔ̃ - ³¹	164
381	Lashi	k a ŋ ³³	k a ŋ ³³	164
382	Maru	k ɔ̃ ³⁵	k ɔ̃ - ³⁵	164
383	ProtoBurmish	g a ŋ ²	g a ŋ ²	164
384	Rangoon	k u ²²	k u - ²²	164
385	Xiandao	k au ⁵⁵	k au - ⁵⁵	164
386	OldBurmese	k a n ʔ	k a n ʔ -	165
387	ProtoBurmish	g a n ³	g a n - ³	165
388	Atsi	k i k ²¹	k - i k ²¹	166
389	Bola	k a k ³¹	k - a k ³¹	166
390	Maru	k a k ³¹	k - a k ³¹	166
391	ProtoBurmish	g i k ⁴	g - i k ⁴	166
392	Rangoon	k ɔ ²²	k - ɔ - ²²	166
393	Xiandao	k ʐ a k ³⁵	k ʐ a k ³⁵	166
394	AchangLongchuan	tɕ ɔ ³¹	- tɕ ɔ ³¹	167
395	Atsi	k j o ²¹	k j o ²¹	167
396	Bola	k j a ³¹	k j a ³¹	167
397	Lashi	k j ɔː ³³	k j ɔː ³³	167
398	Maru	k j ɔ ³⁵	k j ɔ ³⁵	167
399	ProtoBurmish	g j a ²	g j a ²	167
400	Rangoon	tɕ ɑ ⁵⁵	- tɕ ɑ ⁵⁵	167
401	Xiandao	k ʐ ɔ ³¹	k ʐ ɔ ³¹	167
402	AchangLongchuan	k ʐ w a ³¹	k ʐ w a ³¹	168
403	OldBurmese	k r a ⁵	k r - a ⁵	168
404	ProtoBurmish	g r a ²	g r - a ²	168
405	AchangLongchuan	k ʐ w a ³⁵	k ʐ w a ³⁵	169
406	Maru	k j ɔ ⁵⁵	k j - ɔ ⁵⁵	169
407	ProtoBurmish	g r a ³	g r - a ³	169
408	Atsi	k j o ⁵⁵	k j o - ⁵⁵	170
409	Bola	k j a ³⁵	k j a - ³⁵	170
410	Lashi	k j ɔː ⁵⁵	k j ɔː - ⁵⁵	170
411	OldBurmese	k j a ʔ	k j a ʔ -	170
412	ProtoBurmish	g j a ³	g j a - ³	170
413	Rangoon	tɕ ɑ ⁵³	- tɕ ɑ - ⁵³	170
414	Xiandao	k ʐ ɔ ³⁵	k ʐ ɔ - ³⁵	170
415	Maru	k j a m ³¹	k j a m ³¹	171
416	ProtoBurmish	g j u m ¹	g j u m ¹	171
417	Bola	k j i ³¹	k j i ³¹	175
418	ProtoBurmish	g j i ²	g j i ²	175
419	Rangoon	j ɑ ⁵⁵	j ɑ ⁵⁵	176
420	Xiandao	k ɯ ³¹	k ɯ ³¹	176
421	AchangLongchuan	k ʐ w a ʔ ⁵⁵	k ʐ w a ʔ ⁵⁵	179
422	Atsi	v o ʔ ²¹	- v - o ʔ ²¹	179
423	Bola	ɣ a ʔ ³¹	- ɣ - a ʔ ³¹	179
424	Lashi	k j ɔ ʔ ³¹	k j - ɔ ʔ ³¹	179
425	OldBurmese	k r a k	k r - a k -	179
426	ProtoBurmish	g r a k ⁴	g r - a k ⁴	179
427	Rangoon	tɕ ɛ ʔ ⁴	- tɕ - ɛ ʔ ⁴	179
428	Xiandao	k ʐ ɔ ʔ ⁵⁵	k ʐ - ɔ ʔ ⁵⁵	179
429	AchangLongchuan	tɕ a m ³¹	- tɕ a m ³¹	180
430	Atsi	k j a m ²¹	k j a m ²¹	180
431	Bola	k j ɛ̃ ³¹	k j ɛ̃ - ³¹	180
