COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
19-3			n j e ʔ ³²				
44-3			l o ʔ ³²				
50-3			o ŋ ⁴				
62-3			s ə k ⁵³				
70-3			b æ n ⁵²				
75-3			m j o ŋ ³²				
97-3			tʃʰ a ŋ ⁵				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ³²				
127-3			kʰ e ⁴				
132-3			j ɔ k ³				
133-3			n j o ŋ ³				
135-3			n au ŋ ³				
142-3			d z ɛ i ³¹				
143-3			ŋ ɔ̃ ʔ ³				
149-3			w u ⁵³				
152-3			n o ³				
157-3			b ɔ ⁴				
183-3			ʔ u ⁴				
184-3			n o ⁵³				
185-3			tsʰ æ m ⁵¹				
189-3			m j ɔ̃ ʔ ³²				
192-3			n o ³				
195-3			n o ³				
200-3			e ⁵				
216-3			s e ŋ ⁴				
218-3			l ɔ ʔ ³				
225-3			s ə ŋ ⁵				
235-3			kʰ j e ³²				
244-3			s e ⁴¹				
253-3			m e ³¹				
270-3			m j e ʔ ³²				
278-3			m j o ŋ ⁵¹				
279-3			u ɔ ³				
285-3			j ɛ m ⁵¹				
308-3			pʰ j u ⁴				
322-3			m e ⁴				
325-3			kʰ au ³				
337-3			m j o ŋ ³¹				
341-3			d z o ⁴				
347-3			ʃ o ʔ ³²				
362-3			j e ⁵¹				
391-3			j ɛ k ⁵³				
394-3			m ɔ ʔ ³				
397-3			tʃʰ e ⁴³				
443-3			m j o p ⁵³				
460-3			s ai ʔ ⁵³				
463-3			j e ⁵¹				
464-3			w ə ŋ ⁴				
473-3			s ɛ m ⁵¹				
476-3			kʰ j o̰ k ³²				
481-3			tsʰ u ⁴³				
494-3			k e ⁴				
496-3			j ə ŋ ⁴				
516-3			w e ⁴				
1-4				m o k ⁴³			
4-4				l ai ⁵			
18-4				m ɪ n ³			
19-4				n i ʔ ⁵⁴			
44-4				l a̰ k ³¹			
50-4				ɣ a ŋ ³¹			
62-4				ʃ a̰ k ⁵⁴			
70-4				b j ɪ n ³¹			
75-4				m j ɔ ʔ ³			
97-4				a ³²			
112-4				ʃ ɔ ³			
122-4				m j æu ʔ ⁴²			
127-4				kʰ ø i ³¹			
132-4				j o k ⁵⁴			
133-4				n u k ³²			
135-4				n o ʔ ³²			
142-4				d z œ i ³¹			
143-4				ŋ ɔ ʔ ⁵⁴			
149-4				ʔ au ²			
152-4				ŋ a ²³			
157-4				b o ³			
183-4				ʔ au ³¹			
184-4				n a̰ ʔ ⁵⁴			
185-4				j e ⁴¹			
189-4				m j ɔ ʔ ³			
192-4				n ɔ ²³			
195-4				n ɔ ³			
200-4				ɪ ⁵⁴			
216-4				ʃ ɪ n ³⁴			
218-4				l o ʔ ³			
225-4				ʃ ɪ ŋ ²			
235-4				kʰ i ʔ ²³			
244-4				ʃ œ i ³			
253-4				m o̰i ⁴³			
270-4				m i ʔ ⁵⁴			
278-4				m a̰ ŋ ³			
279-4				e ɔ ³			
285-4				j a̰ m ³¹			
308-4				i ³			
322-4				m i ⁴³			
325-4				kʰ u k ⁴³			
337-4				m j a ³²			
341-4				d ɔ ⁴			
347-4				ʃ j ɔ k ⁵³			
362-4				ɣ i ʔ ²³			
391-4				j a̰ p ³			
394-4				m ɔ ʔ ³²			
397-4				tʃʰ i t ⁵⁴			
443-4				n j a̰ p ³			
460-4				ʃ e ʔ ⁵⁴			
463-4				j u k ²³			
464-4				ʔ au ŋ ³¹			
473-4				ʃ a m ³			
476-4				kʰ j ɔ ʔ ³¹			
481-4				tsʰ ai ³¹			
494-4				g ɔ ⁵			
496-4				ɣ j ɪ ŋ ³			
516-4				v e ⁴			
1-5					m u ³¹		
4-5					l a ³¹		
18-5					ŋ j e ³¹		
19-5					n j ai ʔ ³¹		
44-5					l o ʔ ⁵⁵		
50-5					ʃ a		
62-5					ʃ e ʔ ³¹		
70-5					p w o ³¹		
75-5					m j u ³¹		
97-5					ʃ o ³¹		
112-5					tsʰ a ³¹		
122-5					ŋ ai ʔ ⁵⁵		
127-5					kʰ w ai		
132-5					l u ʔ ³¹		
133-5					ŋ u ³¹		
135-5					ŋ ai ³¹		
142-5					ʃ i		
143-5					ŋ u ʔ ³¹		
149-5					ʔ ai ʔ ³¹		
152-5					l a ʔ ³¹		
157-5					p a ³¹		
183-5					ʔ ai		
184-5					u ʔ ⁵⁵		
185-5					ʃ o ⁵⁵		
189-5					m j u ʔ ³¹		
192-5					j u ʔ ⁵⁵		
195-5					n ɛ ³¹		
200-5					o ³¹		
216-5					ʃ ai ³¹		
218-5					l o ʔ ³¹		
225-5					ʃ o ŋ ³¹		
235-5					x e ⁵⁵		
244-5					ʃ w a		
253-5					m i		
270-5					m ai ³¹		
278-5					ŋ j e ³¹		
279-5					l a ³¹		
285-5					ai ŋ ³¹		
308-5					a ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					ŋ j o ⁵⁵		
341-5					sʰ u ³¹		
347-5					ʃ e		
362-5					j a ʔ ⁵⁵		
391-5					j e ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ i ³¹		
443-5					ŋ j ai ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					l e ʔ ⁵⁵		
464-5					ʔ ɔ ŋ		
473-5					ʃ a ŋ ³¹		
476-5					x o ʔ ³¹		
481-5					ʃ ai ³¹		
494-5					a		
496-5					j ai ŋ ³¹		
516-5					w i		
1-6						m w iː	
4-6						l aː	
18-6						m r a	
19-6						n r e	
44-6						kʰ j a k	
50-6						s j a ɲ	
62-6						s a ts	
70-6						p a n	
75-6						m r a t	
97-6						kʰ j a ŋ	
112-6						tsʰ aː	
122-6						m r a ts	
127-6						kʰ r iː	
132-6						kʰ w a ts	
133-6						n a	
135-6						n w a	
142-6						aː iː	
143-6						k ŋ a k	
149-6						ʔ a	
152-6						n a	
157-6						p aː	
183-6						ʔ aː	
184-6						h n aː	
185-6						tsʰ a m	
189-6						m j a k	
192-6						h n a	
195-6						n aː	
200-6						kʰ e	
216-6						s j a n	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r e	
244-6						s w iː	
253-6						m e	
270-6						m e	
278-6						m r aː ŋ	
279-6						a aː	
285-6						kʰ r a m	
308-6						kʰ p aː	
322-6						m r iː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						w aː	
347-6						s w i k	
362-6						r e	
391-6						j a p	
394-6						m a k	
397-6						tsʰ e	
443-6						m r a ts	
460-6						s e ts	
463-6						kʰ r e	
464-6						ʔ a ŋ	
473-6						s a m	
476-6						k j a ts	
481-6						tsʰ i	
494-6						k r iː	
496-6						kʰ r aː ŋ	
516-6						j aː	
1-7							m au ³²
4-7							l ə ³
18-7							m j i n ³¹
19-7							n ɔ ³¹
44-7							l u ʔ ³²
50-7							ʃ i ŋ ³
62-7							s ɪ k ⁵⁴
70-7							b i n ³
75-7							m j ɔ ʔ ³²
97-7							tʃʰ a ŋ ³¹
112-7							tsʰ ɔ ³¹
122-7							m j u ʔ ³¹
127-7							kʰ w i ³¹
132-7							β w ɔ ʔ ³²
133-7							n au ³²
135-7							n au ³²
142-7							d z w i ³¹
143-7							ŋ ɔ ʔ ⁵⁴
149-7							ʔ u ʔ ³²
152-7							ŋ a ³
157-7							b u ³¹
183-7							ʔ u ³
184-7							n u ⁴³
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							w ɔ ³¹
195-7							n e ³
200-7							i ⁴³
216-7							s i ŋ ³¹
218-7							l ɔ ʔ ³²
225-7							ʃ i ŋ ³¹
235-7							kʰ i ³
244-7							s w i ³¹
253-7							m w i ³¹
270-7							m i ³¹
278-7							m i ŋ ³¹
279-7							w a ³¹
285-7							β i m ⁵³
308-7							j i ³¹
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a̰ ŋ ³¹
341-7							d z ɔ ³¹
347-7							s ʊ ʔ ³²
362-7							β w i t ³
391-7							j ʊ p ⁴³
394-7							m ɔ ʔ ³²
397-7							tʃʰ i ⁵³
443-7							m j ʊ p ⁵
460-7							ʃ e t ⁵⁴
463-7							w i t ³¹
464-7							h a ŋ ³
473-7							ʃ e m ⁵⁴
476-7							kʰ j u ʔ ³¹
481-7							tsʰ e ³¹
494-7							k ḭ ³¹
496-7							m i ŋ ³¹
516-7							w a ³²
