COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
684-2		ɲ aː l i														
742-2		dʒ a r a														
787-2		n i t e														
1126-2		n iː														
1204-2		k e r i														
1373-2		k ɔ s														
1787-2		n ɔː														
1969-2		j u g ɔ r ɔ														
2283-2		b ɛ r u														
2441-2		l aː														
2598-2		j														
2773-2		b a r m i														
2863-2		dʒ i j ɔ														
3011-2		b a l a														
3176-2		tʃ ɔ r ɔ														
3319-2		b u s a m														
715-3			t u													
1089-3			n ŋ													
1319-3			n oː													
1398-3			s ɛ ŋ ɛ dʒ u													
1557-3			g ɛ r eː													
1626-3			w ŋ g e													
1840-3			t ɛ n i													
2247-3			g dʒ													
4677-3			k ɛ lː e n													
5162-3			m ɛ n ɛ													
5406-3			t t n d i													
359-3			k i lː ʔ													
1577-3			g eː r e													
2196-3			n i l e													
2533-3			b i r e													
3866-3			e dʒ ɛ													
4553-3			t i g i													
5254-3			t ɛ lː u													
503-3			k ɛ n i													
1881-3			n u m ɛ													
2084-3			j a p i													
2420-3			k ɛ l ɛ													
3218-3			p u t ɛ													
3372-3			n i m ŋ													
3718-3			i r ʔ													
2320-3			k i p ɛ													
2476-3			k t													
3719-3			m i													
4460-3			k u j													
5514-3			n ɛ n d ɛ													
890-3			i m b eː dʒ													
1336-3			t ɛ g e													
1703-3			b t													
2162-3			b ɛ r ɛ													
2635-3			k dʒ													
2735-3			d a n i													
762-3			b i n i k t r													
1788-3			s e													
2713-3			t ɛ m d d r d													
3219-3			p b dʒ u													
4629-3			n ɛ j ɛ													
4904-3			n ɛ j e													
5125-3			u n dʒ ɛ													
5771-3			dʒ u g ɛ													
5938-3			i t u n ʔ													
1898-3			p ɛ dʒ dʒ													
2901-3			t ɛ aː k													
2957-3			m a n d e													
3048-3			b i j e													
5081-3			b eː n d ɛ													
6006-3			p ɛ r e													
716-3			j ɛ													
1152-3			t ɛ b ɛ													
1789-3			n ɛ m dʒ													
2083-3			k a n e													
2108-3			n i j													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ u g													
2941-3			b ɛ l ɛ													
3405-3			ɛ m ɛ													
3811-3			l ɛ													
5583-3			t e s g													
5751-3			t i j ɛ													
2442-3			n u m dʒ													
2496-3			n u n													
4921-3			s a m b e													
196-3			k u l ɛ													
3639-3			t d w dʒ													
3905-3			n e													
3977-3			m dʒ n dʒ e													
3978-3			m a n dʒ e													
4361-3			t eː g eː													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			m b b l l													
2143-3			b ŋ													
2774-3			k a n a													
3198-3			s ɛ m ɛ													
3534-3			d ɛ n ɛ													
3550-3			i n i													
3684-3			k i n dʒ a													
3943-3			p a l ɛ													
4259-3			g u m ɛ													
4611-3			k ɔː m ɔ													
4983-3			s oː n lː i													
5656-3			m dʒ n dʒ i													
5830-3			j ɛ													
1026-3			l eː													
1170-3			g a n dʒ e													
1187-3			u r u													
1275-3			t t													
1454-3			s eː l e													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k ɔ b k a													
3301-3			e b a													
3498-3			n i													
4442-3			t i j ɛ													
4479-3			k ɛː													
5038-3			k ɔ l ɛ													
5391-3			dʒ oː													
5888-3			j ɛ													
6007-3			p u n a													
178-3			k e m k ɔ l													
684-3			p ŋ n ɛ													
1257-3			k ɔ l ɔ ɔ													
1433-3			p e l e													
1501-3			n i g e													
1684-3			s i w e													
1864-3			k ɔ g u l ɛ													
1988-3			p u n d d													
2046-3			g e n d e													
2127-3			n ʔ l e													
2599-3			i g e													
2756-3			w a l a													
2775-3			b a r i m i													
3254-3			d a l m m													
715-4				d i												
1089-4				n aː												
1319-4				n o												
1398-4				s u ɣ u r u												
1557-4				ɣ i r ɛ												
1626-4				w a ɣ a												
1840-4				t i n												
2247-4				ɣ oː												
4677-4				k u r oː j												
5162-4				m i r̃ ɛ												
5406-4				t aː n d ɛː												
359-4				ɣ a r u												
1577-4				ɣ i r ɛ												
2196-4				n a r̃ a												
2230-4				s u ɣ o												
2533-4				b a r a												
3605-4				k a n d a												
3866-4				o dʒ u												
4553-4				t a ɣ u												
4822-4				k u m b o												
5254-4				d u r ɔ												
503-4				k i r̃ a												
1356-4				m aː j												
1881-4				n s m ɛː												
2084-4				j aː b u												
2420-4				k u r̃ ɔ												
3218-4				t s t u												
3718-4				a r r̃												
4135-4				b a r̃ u												
4694-4				ɣ u s u												
807-4				k oː m												
2320-4				k a ɲ ɛ												
2842-4				d i ɣ u												
4313-4				n ɛ m												
4460-4				s ɔ j												
5514-4				n ɛ n d ɛ												
5810-4				p i r̃ u												
93-4				d ɔ												
260-4				b ɛ r e												
385-4				dʒ ɛ m k ɛ												
890-4				a m b r r												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a n u												
3031-4				d ɛ ɣ ɛ												
5301-4				t ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m b i												
463-4				d u m b u												
762-4				b a n a k tʃ r												
1432-4				t a r u												
1474-4				t ɔ r												
2044-4				d i m k e												
3219-4				t aː s u												
4120-4				k o r̃ o												
4184-4				ɲ o												
4423-4				d ɔ r̃ ɔ												
4629-4				n u j ɔ												
4759-4				n i j e												
4904-4				n u ŋ ɔ												
4960-4				ɣ i n aː dʒ u												
4980-4				t oː												
5059-4				ɣ u r o												
5125-4				ɔ ɲ d s												
5549-4				t a w a												
5771-4				dʒ u ɣ u												
5922-4				b i r ɛ												
1-4				p ɛː												
629-4				d o												
667-4				ɛ w ɛ												
1254-4				dʒ a r̃ d u r u												
1415-4				ɲ ɛː												
1542-4				n oː												
1683-4				s e												
1898-4				t u r o												
2551-4				r i												
3251-4				tʃ a r a												
3885-4				d ɛ r ɛ												
5622-4				p ɛ r i j												
6006-4				t s r a												
43-4				s aː												
135-4				t u n d u												
158-4				m ɔ s u												
221-4				ɛ s u												
650-4				b e s i												
1374-4				k ɔ ŋ r												
1452-4				ɣ aː r a												
1789-4				n u m ɔ												
1862-4				i s i												
2108-4				n a j												
2636-4				m												
3113-4				t e ɣ e												
3136-4				j a r a												
3751-4				p ɛ												
4888-4				s a m n a												
5180-4				s ɛ m b ɛ												
5583-4				t a ŋ ɣ a												
5981-4				a r̃ a												
25-4				a r r̃ k ɛ ɣ ɛ												
114-4				d ɔ j												
702-4				ɔ ɣ ɔ ɲ ɔ j ɔ												
851-4				ɣ s												
872-4				ɛ n dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m o												
3448-4				b uː d u												
3482-4				m i s i d ɛ												
3497-4				n aː r												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ b ɔ												
4520-4				p e dʒ u												
4609-4				k ɔ r ɔ r												
4740-4				ɣ u n ɔ												
4781-4				tʃ a dʒ dʒ												
5982-4				ɣ u s u												
196-4				k i n a												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m b u												
1070-4				l u ɣ o												
1298-4				ɣ u r u m tʃ a												
1989-4				m ɛ n ɛ												
2145-4				dʒ oː												
2306-4				a m tʃ												
2456-4				k ɔ tʃ u												
2514-4				d u s u												
3132-4				d u ŋ ɣ												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s s												
4039-4				d ɔ r u												
4278-4				k u n dʒ u												
4361-4				t e ɣ e												
4570-4				ɣ ɔ tʃ												
5318-4				d ɔ r ɔ												
5673-4				d ɛ m k												
5752-4				t ɛː												
521-4				k o dʒ i												
685-4				b o n ɔ												
744-4				l a b a												
1646-4				ɔ ɣ u												
1745-4				dʒ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				u r ɔ												
2579-4				d oː												
2958-4				m o												
3197-4				k oː												
3339-4				k a r a												
3812-4				tʃ i ɲ ɛ i												
4219-4				t ɛ m b ɛ												
4337-4				s ɔ m												
5197-4				ɛ r u												
5531-4				i a e												
5733-4				n i												
409-4				ɣ o r u												
1002-4				r ɛ												
1022-4				b i r i												
1238-4				i s u												
1612-4				n u m b ɔ												
2334-4				ɛ s u												
2396-4				n ɛ												
2553-4				b a w a												
2671-4				n d oː												
2798-4				e r̃ ɛ												
2978-4				k u r ɔ												
3407-4				ɛ m												
3551-4				b o j												
3683-4				tʃ i r̃ e												
4220-4				k t												
4383-4				k ɛː												
4440-4				t i												
4651-4				d ɛ ɲ												
4711-4				j a r e												
4821-4				k u												
5272-4				t e ɣ u												
5375-4				m aː n ɛ												
5465-4				m u j o												
5481-4				j o ɣ o												
5497-4				ɛ w												
5641-4				l ɔ j												
5692-4				a l a												
347-4				tʃ ɛ r u												
448-4				n ɛ m												
567-4				ɲ i n ɛ												
613-4				m aː												
787-4				n i w̃ e												
1126-4				n i												
1208-4				ɣ a m a												
1502-4				d u ŋ u												
1669-4				d e m b ɛː r e												
1971-4				b u tʃ ɔ w												
2283-4				b ɛ r i												
2354-4				t i r ɛ												
2619-4				tʃ i r̃ a												
2714-4				tʃ u m												
3011-4				b a l a												
3159-4				j ɛ l ɛ												
3199-4				k ɔ r ɔ m												
3319-4				b s s a m												
3358-4				ŋ s												
715-5					d u											
1089-5					n e											
1319-5					n ɛː											
1398-5					s ɛ ŋ u r ɛ											
1557-5					g i r e											
1626-5					w a g e											
1840-5					t ãː n											
2247-5					g ɛː											
4677-5					k ɛ l ɛː j											
5162-5					m i n ɛ											
5406-5					t d n d											
359-5					g a r a											
1577-5					g i r e											
2196-5					n a l e											
2230-5					s i g e											
3605-5					k a n d a											
3866-5					o dʒ d											
4553-5					t a g e											
4822-5					k ɛ m b											
5254-5					d ɛ l ɔ											
1356-5					m a j											
1881-5					n d m											
2084-5					j oː b g											
2420-5					k ɛ l ɛ											
3218-5					b d k d											
3372-5					n a m a											
3718-5					a r a											
4135-5					b i n a											
4694-5					g ɛ k ɛ											
2476-5					k d											
2842-5					d i g i											
3719-5					m i											
4081-5					d a m b i											
5514-5					n ɛ n d ɛ											
260-5					b ɛ r d											
385-5					k ɛ m k ɛ											
890-5					a m b ɛː r u											
1703-5					b d											
1769-5					t ɛ m b i											
2735-5					d a n a											
4591-5					t aː r e											
5301-5					p ɛ r ɛ											
63-5					k a r a											
296-5					k a m k i											
463-5					d ɛ m b ɛ											
762-5					b a n a k k ɔ											
1788-5					s e											
3219-5					b oː k a											
4120-5					k o l o											
4759-5					n ãː j ɛ											
4960-5					k u n d dʒ ɛ											
5059-5					g ɛ j ɛː											
5549-5					t a b e											
5771-5					dʒ u g u											
5905-5					t ãː n ɛ											
5938-5					a d u n a											
1415-5					d ɛː											
1542-5					n ɛː											
1898-5					p u r o											
2551-5					r ɛ											
2957-5					m a n d e											
3048-5					b i j											
4402-5					j e											
5081-5					b i n d i											
6006-5					p e r e											
135-5					t u n d u											
194-5					b ɛ r											
716-5					j ɛ											
2083-5					k a n e											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u											
3113-5					t e g e											
3136-5					j a r a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r a											
4535-5					s u w ɔ											
5751-5					t i j ɛ											
851-5					k ɔ											
2179-5					n d ɛ											
2351-5					b e b e											
2496-5					n u n											
3448-5					b p d d											
4781-5					s a dʒ o											
4921-5					s a m b e											
196-5					k u l e											
789-5					g a n a											
931-5					b e r											
1298-5					g i r m m b a											
2145-5					k ɛː											
3639-5					t d w a											
3977-5					m o n dʒ i											
3978-5					m n n dʒ e											
4260-5					ɔ m k a											
5200-5					ɛ l											
5532-5					i n i											
5866-5					k a r a											
432-5					k a n											
446-5					g ɛː n g e r ɛː											
521-5					k oː dʒ ɔ											
1124-5					e l e											
1237-5					i n k dʒ											
1579-5					m b u l dʒ											
1748-5					j ɛ											
2774-5					k a n a											
3198-5					s ɛ m ɛ											
3339-5					k n r n											
3534-5					k ɛ n ɛ											
3550-5					u n u											
3684-5					k i n dʒ a											
3944-5					k ɔ r ɛ											
4611-5					k oː m ɔ											
4738-5					g u n d a											
4983-5					s oː n d i											
5447-5					g i k e											
5656-5					m o n dʒ i											
5830-5					j ɛː											
1074-5					n u g o											
1170-5					g a dʒ k											
1187-5					u r o u											
1454-5					s e l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k o m k a											
3252-5					n m b ɛ											
3301-5					e b a											
3463-5					w ɛː											
3498-5					n iː											
4363-5					d a m											
5038-5					k ɔ l ɔ											
5228-5					b a n d i											
5229-5					b a n e											
5391-5					dʒ o m											
5481-5					j o g o											
5793-5					t o m b e											
5888-5					j ɛ											
6007-5					p u n a											
178-5					k o b k l i											
568-5					n e n d i g e											
569-5					n e n d i l											
1257-5					k o l o m ɛ											
1433-5					p o l e											
1501-5					n i g e											
1684-5					s i w o											
1787-5					n ɛː											
1864-5					k ɔ g ɔ l ɛ											
1923-5					g e n a											
1988-5					p u n d d											
2046-5					g e n d e											
2067-5					i d d											
2109-5					k ɛ dʒ ɛ j											
2127-5					n o l o											
2372-5					b e r a											
2599-5					iː g e											
2756-5					b a l a											
2775-5					b a r m i											
3254-5					d a l a a											
3319-5					b d s a m											
3358-5					d aː											
715-6						d u										
1089-6						n a										
1319-6						n o										
1398-6						s ɛ g ɛ l ɛ										
1557-6						g i dʒ i										
1626-6						p a g a										
1840-6						t i n										
2247-6						g o										
4677-6						k ɛ l o j										
5162-6						m i n e										
5406-6						t a n d i										
359-6						k a dʒ ɛ										
1577-6						g i dʒ e										
2196-6						n a l a										
2230-6						s ɛ g o										
2533-6						b a dʒ i										
3605-6						k a n d a										
4553-6						t a g uː										
4822-6						k ɛ m b o										
5254-6						d ɛ l ɔ										
503-6						k i dʒ e										
1356-6						m a j										
1881-6						n d m ɛ										
2084-6						j a p i										
2420-6						k ɛ l ɛ										
3218-6						p u dʒ ɛ										
3372-6						n a m a										
3718-6						a dʒ a										
4135-6						b a n ɛ										
4694-6						g ɛ s ɛ										
807-6						k o m										
2320-6						k a n ɛ										
2842-6						d i g uː										
3719-6						m i										
4081-6						d a m b i										
4313-6						n e m										
4460-6						s ɔ j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛ										
93-6						d o										
890-6						a m b dʒ dʒ										
1336-6						t e g e										
1703-6						b a										
4591-6						t d dʒ i										
5605-6						t i m e										
63-6						k a dʒ a										
296-6						dʒ a m b										
463-6						d ɛ m b ɛ										
762-6						b a n a k t										
3425-6						j d										
4120-6						k o l o										
4423-6						d ɔ dʒ ɔ										
4759-6						n i j i										
4904-6						n ɛ ŋ a										
4960-6						k i n a dʒ i										
5125-6						o n dʒ o										
5339-6						p a g a										
5771-6						dʒ ɛ g u										
5922-6						b i dʒ e										
5938-6						a d ɛ n a										
483-6						g ɛ s ɛ										
1542-6						n d										
1683-6						s i j										
2551-6						dʒ i										
2957-6						m a n d o										
3048-6						b i j e										
4402-6						j i										
5081-6						b i n dʒ i										
5622-6						p i dʒ i j										
650-6						b e s i										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n ɛ m o										
1862-6						i s i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u g										
2924-6						p o l										
3136-6						j a dʒ a										
3405-6						ɛ m ɛ										
3811-6						l ɛ										
4535-6						s u g ɔ										
4888-6						s a m n a										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n ɛ m o										
3482-6						m i s i d i										
4202-6						g o l o										
4781-6						s a dʒ ɛ										
4921-6						s a m b a										
5982-6						k ɛ dʒ ɛ										
408-6						j o m b i										
526-6						d a dʒ a g										
789-6						g a m a										
1298-6						g u l u m b a										
1942-6						j iː										
2666-6						s ɛ g i										
3015-6						n a n d a										
3905-6						n i										
3977-6						m n n dʒ i										
3978-6						m n n dʒ o										
4152-6						k i o e										
4334-6						s dʒ l										
4648-6						j o										
5200-6						ɛ l										
5318-6						d ɔ dʒ o										
5532-6						i n i										
5673-6						dʒ e m k										
5866-6						k a dʒ a										
66-6						k a										
432-6						k a n										
446-6						g o n g o dʒ o										
1579-6						m m u l l										
1748-6						j o										
1823-6						g o o										
2902-6						j ɛ										
3684-6						k i n dʒ										
3812-6						p i n g										
3943-6						p a dʒ ɛ										
4259-6						g ɔ m ɛ										
4611-6						k d m o										
4738-6						g u n d a										
4983-6						b o n d i										
5447-6						g i dʒ iː										
5656-6						m n n dʒ i										
5830-6						j d										
5868-6						k a										
348-6						k e dʒ e										
998-6						p o										
1023-6						j o										
1074-6						n i g ɛ										
1172-6						g ɛ l o										
1205-6						j iː										
1668-6						b i n i										
1841-6						g o										
2063-6						i dʒ i										
2671-6						n d a										
2977-6						k o b i										
3256-6						i m e										
3287-6						b n ɛ										
3301-6						o b a										
3498-6						n eː										
4363-6						d a m										
4442-6						t uː j ɛ										
4941-6						ɔ j ɔ										
5228-6						b i n dʒ										
5229-6						i n d o										
5391-6						dʒ d										
5793-6						dʒ m m k o										
5888-6						j d										
1373-6						k ɛ s										
1727-6						j o										
1899-6						p u n										
1923-6						g eː n e										
1971-6						p ɛ t e										
2046-6						g o n d o										
2109-6						k ɛ dʒ o										
2127-6						n o l o										
2268-6						i l ɛ										
2714-6						s uː n										
2863-6						dʒ e j ɛ										
2999-6						d ɔ g ɔ										
3318-6						n ɔː n d i										
715-7							d i									
1089-7							n aː									
1319-7							n ɔ									
1398-7							s u g u r i									
1557-7							g i r ɛː									
1626-7							w a g a									
1840-7							t i n									
2247-7							g o									
