COGID	dutch	english	french	german
2208	h ɑ k ə			ts ɛ r + h a k ə n
-1021	m uː r ɑ s			m oː r a s t
1472	m ɔ d ə r	m ʌ d		
169	r ɛɪ ɣ ə r			r ai ə r
1408	n eː m ə			n eː m ə n
1666	v l ɑ k t ə			f l ɛ x ə
27	v l eː s			f l ai ʃ
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
2144	k œy k ə	tʃ ɪ k ɪ n		
1836	k ɑ l m	k ɑː m		
1401		ɡ r ɑː s p		ɡ r ai f ə n
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1681	d ɑ l			t aː l
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1638	k oː p ə r	k ɔ p ə r		
20	k l ɛɪ n			k l ai n
569	v ə r + ɑ n d ə r ə			f ɛ r + ɛ n d ə r n
1199	s l œy j ə r			ʃ l ai ə r
2216	v l øː ɣ ə l			f l yː ɡ ə l
51		b r ɪ k	b ʀ i k	
1065			t y	d uː
1052	z ɛɪ			z iː
1906	z w ɑ k			ʃ v a x
1431	d r aː ɣ ə			t r aː ɡ ə n
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
1720	b uː r			b au ə r
100	v r ɑu w			f r au
1002	k l ɛɪ	k l eɪ		
-425	r ɔ ts	r ɔ k		
-1158	b ɑ l	b ɔː l		
514	h ɛ ŋ s t			h ɛ ŋ s t
1439	z ɛ n d ə	s ɛ n d		
431	k l ɪ ŋ k			k l ɪ ŋ k ə
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
1608	b ɔ r s t			b r ʊ s t
1509	s n ɔ t	s n ɔ t		
1562	v eː l			f iː l
436	h ɑu t			h ɔ l ts
776	v ə r + d eː l ə			t ai l ə n
2016		f r aɪ	f ʀ i ʀ	
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
-1259	d iː n eː	d ɪ n ə r		
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1617	s x ʉ p			ʃ ʊ p ə
352	eː r s t ə			eː r s t ə
1144	k aː l			k aː l
1571	m eː n ə x t ə			m ɛ ŋ ə
885	d eː l ə			au s + t ai l ə n
243	d yː r			t ɔy ə r
-78	p ɛɪ m + b oː m	p aɪ n		
1295	h aː v ə r			h aː f ə r
1267	n iː r			n iː r ə
260	m uː			m yː d ə
736	v r ɑu w			f r au
1948	s l ɔ t			ʃ l ɔ s
638	m aː l ə			m aː l ə n
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
1568	w ɛɪ n ə x			v eː n ɪ x
-445		f æ m ə l ɪ		f a m iː l iː ə
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
427	w ɑu t			v a l t
1548	aː d ə m ə			aː t m ə n
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
1530	k oː n ɛɪ n			k a n iː n + x ə n
758	l ʉ x t			l ʊ f t
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
2000	b l ɑ t			b l a t
1542	b r aː k ə			ɛ r + b r ɛ x ə n
612	b eː n			b ai n
684	t ɛɪ t			ts ai t
816	l oː n			l oː n
931	k aː r s			k eː r ts ə
1651	z ɑ l f			z a l b ə
1872	w ɑ ŋ			v a ŋ ə
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
1317	r ɔ t	r ɔ t n̩		
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
116	j ɔ ŋ ə			j ʊ ŋ ə
6011	j ʉ l iː		e t a b l	
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
271		l eɪ z ɪ		l ɛ s ɪ x
1939	v l uː r	f l ɔː r		
-346		r iː f		r ɪ f
2097		h əʊ		h a k ə
1821	r ʉ x			r ʏ k ə n
877	w eː ɣ ə			v iː ɡ ə n
2127	d r aː j ə			d r eː ə n
-2270	r ɛ s t ə			r ɛ s t
2219	v ə r + z aː m ə l ə			z a m ə l n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1240	h iː l	h iː l		
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1024	aː d ə r			aː d ə r
305	p aː l			pf aː l
1274	h aː j			h ai
2038	n ɪ x t			n ɪ x t ə
3	h ɔ f			h oː f
1397	h ɑu d ə			b ə + h a l t ə n
293	d ɑ k			d a x
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
133	x aː n	ɡ əʊ		
2202	r ɑ m	r æ m		
1828	s x œy m			ʃ au m
1900	z iː k	s ɪ k		
1851		f l əʊ		f l iː s ə n
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1300	x ɛ r s t			ɡ ɛ r s t ə
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1912	s t ɛ r k			ʃ t a r k
2111	x r aː v ə			ɡ r aː b ə n
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
1193	b r eː t			b r ai t
7	w oː n ə			v oː n ə n
122	d iː r			t iː r
2055	b l ɪ k s ə m			b l ɪ ts
798		s n eɪ l		ʃ n ɛ k ə
184	b ə + t aː l ə			b ə + ts aː l ə n
919	s t uː l			ʃ t uː l
2094		ʃ ʌ v l̩		ʃ au f ə l
1047	b r ɔ n			b r ʊ n ə n
1848	r ʉ n t			r ɪ n t + f iː
337	k aː p	k eɪ p		
159	h aː v ɪ k			h aː b ɪ x t
1895		h iː l		h ai l ə n
-306	p ɔ s t	p əʊ s t		
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
-1041	r iː v iː r	r ɪ v ə r		
855	l aː x	l əʊ		
785	w iː l	w iː l		
1689		l ɪ f t	l ə v e	
205	ɑ r m + b ɑ n t			a r m + b a n t
2001		l iː f		l au p
320		d aɪ		t oː t
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
