COGID	1	10	2	3	4	5	6	7	8	9
4137-2		m i l a								
4238-2		s s s s i								
4316-2		t a t u								
4574-2		w a á a l a								
3067-2		n d u								
3531-2		a a n g a								
1033-2		k k o o l a								
3185-2		v i k k								
794-2		v i k a a								
143-2		w u u								
240-2		o g a								
388-2		u u m a								
599-2		t a a m i								
969-2		s a								
994-2		t e e e a a								
1606-2		o t t o								
1629-2		k w i								
1895-2		t a								
2592-2		l o l a								
2884-2		p j a								
3148-2		iː t a								
3261-2		t e t e								
2689-3			o a m a							
893-3			l a a a							
1285-3			n dʒ a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			s i n a							
3572-3			s o o i							
1095-3			l i m a							
1755-3			n n							
1789-3			x a a a ŋ g a							
3207-3			f u l a							
3519-3			tʰ u m a							
3686-3			s m m a							
4249-3			x u m i							
4451-3			β s s i							
448-3			u o n a							
630-3			β e e l e							
1216-3			k a a a							
1228-3			β w a a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β a a a							
4003-3			s β a							
4040-3			k e a i							
4373-3			l a m i							
4384-3			i n o							
181-3			g o o k o							
419-3			l o k a							
587-3			o ŋ g o							
660-3			l l a a							
1083-3			l a l a							
1350-3			l j a							
1374-3			n n a n a							
1396-3			s o f u							
1666-3			tʰ a n u							
1767-3			k o k o							
1906-3			i i β a l a							
2177-3			g k a a							
2286-3			l a							
2317-3			f u β a a							
2750-3			tʰ s i							
3275-3			x a a n a							
3464-3			β o n a							
3639-3			tʰ e r e m a							
3981-3			l m a							
4192-3			β a i m b							
4260-3			s w a a							
4350-3			l e k o							
278-3			β a							
745-3			l a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β a i							
374-3			p a l w a							
508-3			p f u							
528-3			β a l i							
1137-3			s i k							
1585-3			l a l a							
1712-3			f u u o							
2088-3			β ìì s a							
2334-3			p a k o							
2393-3			m a n a							
2665-3			i i g a							
2738-3			β e e l e							
3675-3			l w e u l							
4137-3			m i l a							
4440-3			β a l i							
4574-3			p w a l l							
4688-3			l e e e							
2798-3			n dʒ a a							
3067-3			tʰ l u							
3531-3			a a a a a							
3767-3			l o							
4632-3			x a s i							
401-3			tʰ a							
649-3			l e e r a							
755-3			k u l a							
1032-3			k a a l a a							
1043-3			β a l							
1273-3			l o o r a							
1362-3			k a i							
1895-3			β a							
2615-3			tʰ a a							
2784-3			k u l							
2904-3			k e e n d a							
2689-4				n a m a						
893-4				a n a						
1285-4				n w a						
3572-4				s ɔ n i						
1755-4				n e e						
1789-4				k a a a g a						
3686-4				s m m a						
4451-4				b a s i						
1216-4				l b a						
4003-4				i b a						
419-4				l ɔ a						
1122-4				b n n a						
1430-4				s s a						
1666-4				t a n a						
1767-4				k ɔ k o						
55-4				k m a						
94-4				b ɔ k ɔ						
2717-4				k ɔ ŋ g a						
1339-4				t e e						
4632-4				k s a						
2784-4				k o r						
3160-4				k o a						
2689-5					n n m					
893-5					a n a					
1285-5					n a a					
1303-5					k o m					
2197-5					s a l					
2828-5					s i n					
3572-5					s o n i					
1095-5					s i m					
3207-5					f u l					
3519-5					t u m					
3686-5					s m m a					
4249-5					k u m i					
448-5					n o n i					
630-5					β e l					
814-5					k o n m e e					
1228-5					f w a					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					f u m m a					
3397-5					β o l					
3826-5					s o k					
4040-5					k e n i					
4373-5					s i m i					
4384-5					i d o					
84-5					s u u u l					
116-5					ʃ i k					
587-5					o n g o					
848-5					k á l					
1159-5					n a					
1350-5					l j a					
1396-5					s f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l					
2317-5					f u β a					
2419-5					s e k a					
2750-5					t ʃ i					
3018-5					ʃ i l					
3275-5					k a n					
3441-5					s á ŋ g a					
3885-5					s u m o					
4192-5					β i n m a					
4260-5					s a a					
4350-5					l e l o					
278-5					β a					
745-5					t a k o					
3971-5					k m a					
55-5					n a m					
94-5					β o k o					
2717-5					k o ŋ g a					
4139-5					ʃ i n					
200-5					β i					
374-5					t a a a					
508-5					β f u					
528-5					β i l i					
575-5					t a					
1137-5					s i k u					
1339-5					t w e					
1872-5					p a					
2537-5					l n m o					
2738-5					β e l					
2872-5					k o ʃ i					
2893-5					s i k u					
3675-5					l w e l l e					
4028-5					f e e					
4238-5					i ʃ o ʃ i					
4429-5					β s a					
4485-5					s u					
2798-5					n a a					
3531-5					a n d a a					
3767-5					l o					
4632-5					k á i i					
1033-5					k o s o l					
3185-5					f i k a					
649-5					l e t					
1110-5					t e a					
1263-5					t a a					
1273-5					l o n t					
1329-5					i k a a					
1617-5					s o					
1917-5					f u m					
1969-5					a					
2483-5					k u l					
2615-5					a					
2700-5					a n g a					
2884-5					p j j a					
2972-5					s e					
3030-5					l i p					
3261-5					t e t e					
1303-6						k ɔ b				
1755-6						n d				
448-6						k i n a				
1475-6						k o				
3397-6						s ɔ l				
2286-6						l				
278-6						p				
2717-6						k ɔ n o				
4137-6						ɓ i l				
3767-6						l ɔ				
1033-6						k ɔ s i l				
2689-7							n a m a			
893-7							a n a			
1285-7							n f a			
1303-7							k o m a			
2197-7							z a a			
2828-7							s i a			
3572-7							s o n i			
1095-7							z i m a			
1755-7							z e			
1789-7							k a a a g a			
3519-7							t u m a			
3686-7							s m b a			
4249-7							k u m i			
4451-7							v i z i			
814-7							k o m m e			
1216-7							a a v a			
1475-7							g g a			
2026-7							t w e			
2775-7							v u m a a			
3826-7							z o k a			
4003-7							i a a			
4040-7							g e i			
84-7							u u u			
116-7							s i a			
181-7							ɣ o ŋ ŋ g o			
419-7							r o ɣ a			
587-7							o ŋ g o			
660-7							a a			
848-7							h a			
1122-7							v i n a			
1159-7							h a			
1374-7							n a n a			
1396-7							z f u			
1430-7							i s o			
1906-7							i ŋ g i a			
2177-7							ŋ g a			
2419-7							s i a a			
3018-7							z i a			
3275-7							h a n a			
3441-7							s e ŋ g a			
3464-7							v o n a			
3639-7							t e t e m			
3885-7							s u m o			
4192-7							v i b b a			
745-7							a a k o			
3971-7							k m a a			
55-7							n n a a			
2717-7							k g ŋ g a			
4139-7							m i a			
93-7							k o n o			
459-7							u u m a			
575-7							t a			
1712-7							f u u o			
2088-7							v i s a			
2166-7							u u m b a			
2334-7							v i ɣ o			
2393-7							s a a			
2537-7							r o m o			
2665-7							i ŋ g i			
2997-7							a a z a a			
4028-7							f e			
4316-7							d i t u			
4429-7							h á s a			
4688-7							s e			
3067-7							n n u			
3185-7							v i i k			
794-7							v i a a			
143-7							v u			
388-7							z e m m a			
599-7							t a n m o i			
836-7							s u b m i			
969-7							i a			
1110-7							t e m			
1263-7							a á h			
1329-7							i a a a			
1362-7							g i			
1606-7							o o t o			
1629-7							g t i			
1744-7							i v a			
1917-7							f u m			
1989-7							s a			
2037-7							a a a			
2128-7							d e e m a			
2186-7							ɣ a a			
2700-7							a ŋ g a a			
2797-7							h o m a			
2904-7							g e d a a			
2972-7							z e			
3148-7							i t a			
3364-7							z ʃ a			
2689-8								n a m a		
1285-8								n w a		
1303-8								k ô m a		
2197-8								ʝ a a a		
2828-8								t n a		
3572-8								ʃ ô n		
1755-8								n d		
1789-8								k a a a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								ʃ m m a a		
4249-8								k u m		
4451-8								β i d i		
814-8								k ô m b e		
1228-8								f w a		
2026-8								t w e		
2775-8								f u m b a		
3826-8								ʝ k k a		
4040-8								t n n		
181-8								k ô ô ŋ o a		
660-8								r a		
848-8								k a a		
1083-8								r i a a		
1159-8								β a		
1350-8								a a a		
1396-8								ʝ ô v u		
1666-8								t a n n		
2177-8								ŋ g a a		
2317-8								f u β a		
4260-8								ʝ w a		
745-8								t k ô		
3971-8								k a m a		
94-8								β k ô		
2717-8								k g ŋ g g a		
4139-8								m i n a		
43-8								ʃ i m m		
575-8								t a		
871-8								t u a a		
1339-8								t w i		
1585-8								a a a		
1872-8								p a		
2893-8								ʃ u k u		
4028-8								f w e		
4316-8								t r ô u		
4440-8								β i		
4485-8								ʝ u		
4688-8								t e		
2798-8								n p a		
794-8								v e a e a		
994-8								t e k a		
1006-8								n u ô ô u		
1043-8								β a a		
1617-8								k o o a		
1969-8								m a m a		
3364-8								ʃ t a		
2689-9									n m a a	
893-9									a a a	
1285-9									n b a	
1303-9									g o m a	
2197-9									s a l	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a g a	
3207-9									k u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									s e e l e	
814-9									g o m b m e	
1228-9									b b a	
1418-9									s i m a a	
1475-9									k g w a	
2026-9									s w e	
2775-9									k u m b a	
3397-9									b o l a	
3826-9									s o g a	
4003-9									i a a a	
4040-9									g n n i	
4373-9									s i m i	
4384-9									n n a	
116-9									b i g a	
181-9									g o ŋ g o	
1083-9									l i l a	
1374-9									n a n n e	
1430-9									i s i	
1666-9									s a n a	
1767-9									g o g o	
1906-9									n g i a	
2177-9									g g a a	
2419-9									s e g a	
2750-9									n s i i	
3018-9									s i l a	
3441-9									s e ŋ g a	
3885-9									s ʊ ʊ o	
3981-9									z ʊ a a	
4260-9									s b a	
4350-9									l e e l o	
278-9									b a	
745-9									s a a o	
55-9									n a m a	
94-9									b g o	
4139-9									m i z a	
200-9									b i	
528-9									b i l i	
871-9									s a b a	
2088-9									b s a	
2166-9									u ʊ m b a	
2334-9									b i g a	
2393-9									b a a a	
2537-9									l o m o	
2665-9									i ŋ g i	
2738-9									b e e l e	
2872-9									g o s i	
2997-9									g a n z a a	
3075-9									k u d u s w a	
4238-9									s z s i i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									k b a a l	
2798-9									n b a	
3067-9									n d u	
3767-9									l o	
4632-9									k á i i	
1033-9									k o o a l	
3185-9									b i i a	
240-9									o g a	
401-9									g a	
755-9									g ʊ l	
836-9									s u ʊ b i	
1006-9									m u ŋ g u	
1744-9									i b a a	
1989-9									s a a	
2037-9									k o a a a	
2128-9									g ŋ m b m e	
2186-9									g á a a	
2483-9									g ʊ l	
2592-9									l l l a	
3030-9									l l a a	
3160-9									l u ʊ a	
2689-10										b a a a
893-10										á n a
1285-10										n̩ tɬ a
2197-10										s i l a
2828-10										s i a a
1095-10										ɔ i a a
1755-10										n̩ e
3207-10										tʰ ʊ l a
3519-10										tʰ ʊ χ a
448-10										ɔ u n
630-10										s ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										tʰ ʊ ʊ̀ á a
3397-10										pʰ o l a
4373-10										r i s i
4384-10										n̩ a a
84-10										ɔ ʊ l ʊ
1083-10										ɔ i l a
1122-10										b á n a
2286-10										l a
2317-10										tʰ ʊ f a
3018-10										s i l a
3275-10										χ á n a
3464-10										χ o b a
3639-10										r ʊ̀ r ʊ̀ m a
3885-10										tɬ ʊ̀ ʊ̀ a
3981-10										s m a
94-10										b qʰ o
4139-10										s i i a
43-10										s i m u
374-10										l l a a
459-10										l m á a
508-10										ɔ a tʰ ʊ̀
871-10										r m a a
1712-10										tʰ ʊ̀ ɔ a
2893-10										s i k ʊ
3075-10										χ ʊ l u tɬ ɛ
3531-10										á n n k χ
794-10										b ʊ̀ k a
1032-10										χ a ɔ o l a
2797-10										ɔ m m a
