COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
156-2		t a n e r u								
168-2		tɕ u k i								
169-2		h o s i								
170-2		m i z u								
173-2		i s i kʲ								
180-2		k u m o								
185-2		h a i								
186-2		m o e r u								
187-2		m i tɕ i								
190-2		a k a kʲ								
193-2		k i r o kʲ								
194-2		s i r o kʲ a								
195-2		k u r o kʲ a								
216-2		m a r u kʲ								
221-2		n a m								
239-2		i tɕ u kʲ								
252-2		m i ts u								
253-2		ts o ts u								
254-2		i tɕ u tɕ u kʲ								
266-2		k a z e								
267-2		n a g a r e r u								
268-2		u m i								
272-2		a m e kʲ								
276-2		a r a u kʲ								
281-2		m u s i								
304-2		tɕ u b a k								
305-2		tɕ i tɕ i								
308-2		h a n a								
309-2		k u s a								
310-2		t o								
311-2		n i								
342-2		e u k i								
346-2		k u r a kʲ a								
347-2		k i r u m								
348-2		h i r o kʲ a								
351-2		t oː kʲ a								
361-2		o m o kʲ a								
379-2		k u s a r u								
394-2		h i d a r i								
395-2		m i g i								
400-2		h i pː a r u								
412-2		s a k e r u								
413-2		tɕ u k i s a s u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a ɴ g a e r u								
430-2		h a k u m								
435-2		h u k u								
446-2		s i t a								
447-2		u w								
458-2		t o s i								
56-2		h u o								
65-2		k a t a								
70-2		a n e								
75-2		k a t a								
114-2		k u b i								
119-2		k i m o								
161-2		r o								
171-2		k a a a								
188-2		tɕ a m a								
196-2		ts o r u								
262-2		h i r u m a								
300-2		h e s o								
313-2		d e								
350-2		s e m a kʲ a								
352-2		tɕ i k a kʲ a								
396-2		h u r u kʲ								
401-2		o s u kʲ								
420-2		o tɕ o r u								
424-2		u t a u								
442-2		s i m e ts u k e r								
455-2		i k i t o r u								
22-2		n a kʲ								
24-2		m i ɴ n a								
49-2		o n a g o								
78-2		a b u r a								
89-2		k e								
14-3			k o r e							
18-3			d a r e							
35-3			h i t o tɕ							
36-3			h u t u tɕ							
48-3			n a g a							
60-3			t o r i							
63-3			s i r a m							
64-3			k iː							
67-3			h a							
68-3			n e							
71-3			tɕ i							
76-3			h o n e							
83-3			tɕ ui n o							
87-3			h a n e							
95-3			m i m i							
98-3			h a n a							
99-3			k u tɕ i							
-102-3			s i t a							
103-3			tɕ ui m e							
110-3			t e							
116-3			m u n e							
120-3			n o m							
132-3			k i k u							
139-3			k o r o s							
140-3			o ui o g							
156-3			t a t tɕ							
168-3			tɕ ui k i							
169-3			h o s i							
170-3			m i i ui							
173-3			pː s i							
180-3			k u m o							
185-3			h a i							
186-3			m o e r							
187-3			m i tɕ i							
190-3			a k a							
193-3			k i z o							
194-3			s i r o							
195-3			k u r o							
216-3			m a r i							
221-3			n a							
239-3			pː tɕ u							
252-3			m i oː ui							
253-3			k o oː ui							
254-3			pː tɕ u tɕ u							
266-3			k a i e							
267-3			n a g a r e r							
268-3			u m pː							
272-3			a m e u							
276-3			a z a u							
281-3			m u s i							
304-3			tɕ ui i a k							
305-3			tɕ i							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n pː							
342-3			u k i							
346-3			k r a							
347-3			k i r							
348-3			h i o							
351-3			t oː k							
361-3			o m o							
379-3			k u s a j a							
394-3			h i d a r i							
395-3			n i g i							
400-3			h i e a r u							
412-3			s a k e r							
413-3			tɕ ui k i s s							
414-3			h o r							
422-3			h u k ui r e r u							
423-3			k a ɴ g a e r							
430-3			h a k u							
435-3			h u k							
446-3			s i i a							
447-3			iː e							
458-3			t o s i							
56-3			h i t o							
62-3			pː n							
65-3			k a w w							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k i							
119-3			k i m o							
134-3			s i o							
138-3			s i n ui							
146-3			a r k u							
161-3			pː u							
171-3			k a i a							
182-3			k e m ui i							
188-3			k a m a							
262-3			h i r m a							
300-3			h e s o							
313-3			d e							
350-3			s e i a							
352-3			tɕ i k a							
396-3			h r i							
401-3			o s u							
420-3			o tɕ iː r u							
424-3			u t a ui							
442-3			s i m e u u k e							
455-3			pː k pː i tɕ o							
15-3			a z e							
22-3			n a							
49-3			o n n a							
78-3			a r a							
89-3			k e							
130-3			m pː r							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t						
36-4				h u t a t						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o r o g u						
156-4				t a ui uː r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i i u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k ui r o						
194-4				s i r o						
195-4				k u r o						
216-4				m a r ui						
221-4				n a r						
239-4				i t u						
252-4				m i a u						
253-4				t o ui u						
254-4				i t u t u						
266-4				k a b e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i t						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				t u k i						
346-4				k u r a						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i pː a r u						
412-4				s a k e r u						
413-4				t u k i s a u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u w						
458-4				t o s i						
56-4				h u t o						
62-4				i n o						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i r o r u						
138-4				s i n u						
146-4				a r u k u						
161-4				r u						
171-4				k a w a						
182-4				k e m u r i						
188-4				t a m a						
196-4				t o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r ui						
424-4				u t a u						
442-4				s i m e t u k e r u						
455-4				i k i t j r u						
15-4				a r e						
22-4				n a i						
24-4				m i ɴ n a						
49-4				o n n a o						
78-4				a b u r a n i						
89-4				k e						
130-4				m i r u						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o iː o ŋ u					
156-5					t a ts e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a m					
239-5					i ts u					
252-5					m i ui u					
253-5					j o ui u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i r					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					j u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i a					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i pː a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h u t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i ui o r u					
138-5					s i n u					
146-5					a r u k u					
161-5					e u					
171-5					k a w a					
182-5					k e m u r i					
188-5					j a m a					
196-5					j o r u					
262-5					h iː r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e m a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o t i r u					
424-5					u t a u					
455-5					i k iː t o r u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o n n a o					
78-5					a b u r a n i					
89-5					k e					
130-5					m iː r u					
14-6						k u i				
18-6						a				
35-6						p ɨː ts u ts				
36-6						p ɨ ts a ts				
48-6						n a r a				
60-6						t u				
63-6						s ɨː a m i z				
64-6						k ɨː				
67-6						p a				
68-6						n i				
71-6						ts i				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i z				
95-6						m ɨː m ɨː				
98-6						p a n a				
99-6						k ɨ ts				
-102-6						s ɨː ts a z				
103-6						ts ɨ m i				
110-6						t i				
116-6						m i n i				
120-6						n u m ɨ				
132-6						k i k ɨ				
139-6						k u u s ɨ z				
140-6						u tʃː u r ɨ				
156-6						t a z ɨ				
168-6						ts ɨ k ɨː				
169-6						p u s ɨː				
170-6						m i dz ɨ				
173-6						i s				
180-6						k ɨ m u				
185-6						p a				
186-6						m u i z				
187-6						m ɨː ts				
190-6						a k a				
193-6						k u u				
194-6						s ɨː u				
195-6						k ɨ u				
216-6						m a ɨ				
221-6						n a				
239-6						i ts ɨ				
252-6						m ɨː ɨ ɨ				
253-6						ts u ɨ ɨ				
254-6						ɨː ts ɨ ts ɨ				
266-6						k a ɨː i				
267-6						n a r a i ɨ				
268-6						mː m ɨː				
272-6						a m i z				
276-6						a a z				
281-6						m s ɨː				
304-6						ts ɨ b a z				
305-6						ts ɨː n				
308-6						p a n a				
309-6						k ɨ s a				
310-6						t u				
311-6						n				
342-6						i i k				
346-6						k ɨ a				
347-6						k ɨː ɨ				
348-6						p ɨ z				
351-6						t u				
361-6						u m u				
379-6						k ɨ s a a				
394-6						p ɨ i a ɨː				
395-6						n i r				
400-6						p ɨː vː a				
412-6						s a k i ɨ				
413-6						ts ɨ ts ɨː s s				
414-6						p u ɨ				
422-6						p ɨ k ɨ i				
423-6						k a n r a				
430-6						p a k ɨ				
435-6						p ɨ k ɨ				
446-6						s ɨː ts a				
447-6						i b z				
458-6						t u s ɨː				
56-6						p u				
62-6						ɨː n				
65-6						k a u a z				
70-6						ts a n i z				
75-6						k a u a z				
96-6						m i				
101-6						p a				
119-6						ts ɨː m u				
134-6						s ɨː z ɨ				
138-6						s i n				
146-6						a ɨ k ɨ				
171-6						k a u a				
182-6						k i m ɨ				
188-6						tʃː a m a z				
196-6						ts u ɨ				
401-6						u ɨ z				
420-6						u ts u ɨ				
442-6						s ɨː m i ts ɨ tʃː				
24-6						m n iː n a				
78-6						a b ɨ a n				
130-6						m ɨː ɨ				
14-7							k o r e			
18-7							d a r e			
35-7							h i t o tɕ			
36-7							ɸ u t a ts u			
48-7							n a ŋ a eː			
60-7							t o r i			
63-7							s i r a m			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k u tɕ e			
-102-7							s e t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k e k u			
139-7							k o r o s u			
140-7							o tɕ o ŋ u			
156-7							t a e r			
168-7							ts u k e			
169-7							h o s e			
170-7							m e z u			
173-7							e s i			
180-7							k u m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a eː			
193-7							k i r o			
194-7							s i r o eː			
195-7							k u r o eː			
216-7							m a r iː			
221-7							n a			
239-7							e tɕ u			
252-7							m i d u			
253-7							u o d u			
254-7							i ts u tɕ u			
266-7							k a z e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e eː			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n eː			
342-7							u u k e			
346-7							k o r a eː			
347-7							k i r u			
348-7							ɸ i r o eː			
351-7							t oː			
361-7							o m o			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i pː a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							h o r u			
422-7							h u k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							ɸ u k u			
446-7							s e t a			
447-7							u e			
458-7							t o s i			
56-7							h e t o			
62-7							e n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							h a			
114-7							k u b e			
134-7							s i o r			
138-7							s e n u			
146-7							a r u k u			
161-7							e uː			
171-7							k a w a			
182-7							k e m u i			
188-7							tɕ a m a			
196-7							tɕ o r u			
262-7							ɸ i r u m a			
300-7							ɸ e s o			
313-7							d e			
350-7							s e b a eː			
352-7							tɕ i k a eː			
396-7							h u r iː			
401-7							o s u			
420-7							o tɕ e r			
424-7							u t a u			
442-7							s e m e ts u k e			
455-7							i k i t e r			
15-7							a r e			
22-7							n a i			
24-7							m i ɴ n a			
78-7							a b u r a n i			
89-7							k e			
130-7							m i r u			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o t o g u		
156-8								t a t o r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m e z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k ui r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i oː u		
253-8								t o ui u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								ts i t i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								t u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i		
361-8								o m o t a		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i pː a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u w		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i ui o r u		
138-8								s i n u		
146-8								a r u k u		
161-8								t u		
171-8								k a w a		
182-8								k e m u b i		
188-8								t a m a		
196-8								t o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e b a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o tɕ tː r u		
424-8								u t a u		
442-8								s i m e r u e u		
455-8								i k i t o r u		
15-8								a r e		
22-8								n a i		
24-8								m i ɴ n a		
49-8								o n a g o		
78-8								a b u r a i		
89-8								k e		
130-8								m i r u		
14-9									k u sː i	
18-9									d a sː i	
35-9									h tsː t u ts u	
36-9									h u t a ts u	
48-9									n a g a ɴ	
60-9									t u sː w ɴ	
63-9									ʃ w sː a m tsː	
64-9									k w	
67-9									h a	
68-9									n i	
71-9									a w	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m w m	
98-9									h a n a ɴ	
99-9									k u w	
-102-9									ʃ i t a	
103-9									ts i m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									tɕ w tɕ u ɴ	
139-9									k u sː u ʃ u	
140-9									u ʔ u g u ɴ	
156-9									t a t i j u	
168-9									ts u tɕ w ɴ	
169-9									h u ʃ w	
170-9									m i z u	
173-9									i ʃ w ɴ	
180-9									k u m u	
185-9									h a	
186-9									m u i sː u ɴ	
187-9									m i w	
190-9									a k a tsː	
193-9									tɕ w sː u ɴ	
194-9									ʃ w sː u	
195-9									k u sː u	
216-9									m a sː ɕ ɴ	
221-9									n a ɴ	
239-9									i ts u	
252-9									m w j u	
253-9									ts u ɕ u	
254-9									i ts u ts u	
266-9									k a b i	
267-9									n a g a sː i sː u ɴ	
268-9									ʔ m tsː ɴ	
272-9									ʔ m i j	
276-9									ʔ sː a u ɴ	
281-9									m u ʃ i ɴ	
304-9									ts u b a ɴ	
305-9									ts i	
308-9									h a n a	
309-9									k u ʃ a	
310-9									t u	
311-9									n ɴ	
342-9									ts u tɕ i	
346-9									k u sː a	
347-9									tɕ i sː u ɴ	
348-9									h i sː u ɴ	
351-9									t uː i a ɴ	
361-9									ui m u ɴ	
379-9									k u ʃ a r ʔ iː	
394-9									h i d a sː	
395-9									m w g w ɴ	
400-9									h i o a j u ɴ	
412-9									ʃ a k i sː u ɴ	
413-9									j i tɕ i ʃ ʃ u	
414-9									h u sː u ɴ	
422-9									h u k u sː i sː u ɴ	
423-9									k a tː g ʔ i sː u ɴ	
430-9									h a k u ɴ	
435-9									h u tɕ u ɴ	
446-9									ʃ w t a	
447-9									ʔ i iː	
458-9									t u ʃ i	
56-9									h i t u ɴ	
62-9									i n u	
65-9									k ʔ w a ɴ	
75-9									k ʔ w ʔ ɴ	
96-9									m i	
101-9									h ʔ ɴ	
114-9									k u b w	
119-9									tɕ i m u	
134-9									ʃ i j i sː i	
138-9									ʃ w n u ɴ	
146-9									ʔ sː u k u ɴ	
161-9									ʔ u ɴ	
171-9									k ʔ w a ɴ	
182-9									k i m u s i	
196-9									ts u sː u	
262-9									h w sː u m	
300-9									h i ʃ u	
313-9									d i ɴ	
350-9									ʃ i b a tsː	
352-9									t w tɕ a tsː	
396-9									h u sː a ɴ ɴ	
401-9									u ʃ u ɴ	
420-9									u t t j u ɴ	
424-9									u t ʔ u ɴ	
442-9									ʃ w m i j u ɴ i ɴ u	
455-9									i k i ts aː j u	
15-9									ʔ sː i ɴ	
22-9									n a tsː	
24-9									m tsː a n a	
49-9									ui n a g u	
89-9									k i ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o t o ŋ u
156-10										t a n o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k ui r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i ui u
253-10										t o ui u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a k
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										t u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i a
361-10										o m o t a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i pː a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a ɴ ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i r u r u
138-10										s i n u
146-10										a r u k u
161-10										r u
171-10										k a w a
182-10										k e m u r i
188-10										t a m a
196-10										t o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r ui
401-10										o s u
420-10										o tɕ i r u
424-10										u t a u
442-10										s i m e r u k e r
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m i ɴ n a
49-10										o n a ŋ o
78-10										a b u r a
89-10										k e
130-10										m i r u
