COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s e t s														
593-5					ʔ a m w ə s														
640-5					m w														
1-5					d ə bː ə r ə														
65-5					t ɨ b														
163-5					s ə tʃʼ ə m														
212-5					ʔ ɨ nː														
244-5					ʔ a r b ə t														
248-5					m w e														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b a r e														
414-5					d ɨ bː a t														
601-5					ʔ a r b														
642-5					n ə f a s														
60-5					n ə fː ə s ə m														
115-5					ʔ a r a m														
209-5					s ɨ mː u t														
242-5					ʔ a mː ɨ sː														
415-5					z ɨ x a b														
450-5					z ə r														
490-5					tʼ ə bː ə														
61-6						d ə m ə													
63-6						ʔ a s ɨ m													
107-6						g ə l e													
112-6						d ə b ə n ə													
331-6						n ə g ɨ s													
377-6						b ɨ kʼ ɨ l													
381-6						ʔ a ħ u													
417-6						r ɨ z													
451-6						s ə b a t													
454-6						ʔ a tʼː ɨ r													
484-6						s ə ʔ ɨ s t													
535-6						ʔ a s ɨ r													
543-6						s ə l ʔ ə s													
593-6						ʔ a m ɨ s													
640-6						m ɨ n t													
1-6						d ə bː ə r ə													
163-6						s ə tʼː ə													
212-6						ʔ əi̯ n u													
244-6						ħ ə r b a													
248-6						m ɨ l ʔ ə													
293-6						f ə r ə z													
373-6						kʼ ɨ b a r													
408-6						b ɨ r a													
601-6						ʔ ə r b													
642-6						n ə f a s													
60-6						n ə f ə s ə													
115-6						ʔ a nː ə m													
242-6						ʔ a mː ʔ ɨ s													
415-6						z ɨ n a b													
450-6						z ə													
490-6						tʼ ə bː ɨ ʔ ə													
61-7							d ə m												
63-7							ʔ a t ɨ m												
107-7							g a m e												
112-7							d a ə n a												
331-7							n ɨ g u s												
377-7							b ə kʼ ɨ r												
381-7							ʔ a t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ tː s												
535-7							ʔ a sː ɨ r												
543-7							s ə ʃ t												
593-7							ʔ a mː u s												
640-7							m w ə n												
1-7							d ə pː ə r ə m												
65-7							t ɨ b												
163-7							s ə tʃʼ e												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m w a												
293-7							f ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b ɨ r a												
414-7							d ə bː a kʼ												
601-7							ʔ a r b												
642-7							n ə f a s												
60-7							n ə fː ə s ə m												
115-7							ʔ a r m a												
209-7							s ɨ mː u t												
242-7							ʔ a mː ɨ s												
415-7							z ɨ n a b												
450-7							z ə r												
490-7							t ə pː a												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r											
112-8								d ə n ə r a											
331-8								n ɨ g w ɨ s											
377-8								b ə kʼ u r											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a n tʃʼ ɨ r											
484-8								s ɨ t ɨ s t											
535-8								ʔ a sː ɨ r											
543-8								ʃ e t s											
593-8								ʔ a m w ə s											
640-8								m w ə n											
1-8								d ə p ə r ə m											
65-8								tʼ u b											
163-8								s ə tʃʼ e											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m w e r											
293-8								f ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ə r a											
414-8								tʼ ɨ b a kʼ u											
601-8								ʔ a r b											
642-8								n ə f a s											
60-8								n ə f ə s ə m											
115-8								ʔ a m a											
209-8								s ɨ mː u t											
242-8								ʔ a mː ɨ s											
415-8								z ɨ n a b											
450-8								z ə r											
490-8								tʼ ə p ə m											
61-9									d ə m										
63-9									ʔ a tʼ										
107-9									g a r ə r a										
112-9									d a b ə r a										
331-9									n ɨ g u s										
377-9									b w kʼ u r										
381-9									ʔ a t a										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a s ɨ r										
484-9									s ɨ tː ə s										
535-9									ʔ a s ə										
543-9									s e t										
593-9									ʔ a m ə s										
640-9									m w a										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃ ə										
212-9									ʔ e n										
244-9									ʔ a r ɨ b ə t										
248-9									m w e r										
293-9									f ə r ə z a s										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									tʼ ɨ p a kʼ u lː										
601-9									ʔ a r ɨ b										
642-9									n ə f a s										
60-9									n ə f ə s ə										
209-9									s ə mː ə t										
242-9									ʔ a mː ɨ s										
415-9									z ɨ n a b										
490-9									tʼ ə p										
61-10										d ə m									
63-10										ʔ a tʼ ə m									
107-10										g ə m aː l									
112-10										d ə r b ə t									
331-10										g u s									
377-10										b ə kʼ l ə									
381-10										ʔ a ħ a d									
417-10										ħ u z									
451-10										s ə b ʔ a									
454-10										ʔ i tʃʼ u r									
484-10										s ə d u s									
535-10										ʔ a sː ɨ r									
543-10										s eː s									
593-10										ħ a m ə s									
640-10										m u n									
1-10										d ə b ə r o									
65-10										tʼ u b									
163-10										s ə tʃʼ a									
212-10										ʔ aːi̯									
244-10										ʔ a r aː b a									
248-10										m u l a									
293-10										f ə r ə z ə ʃ									
373-10										kʼ u m a r									
408-10										b ə ʔ ə r									
414-10										d ə b a kʼ u									
601-10										ħ a r b i									
115-10										ʔ a l ħ a									
209-10										s ə mː u									
242-10										ʔ a mː ə s									
415-10										z u ħ a b									
490-10										tʼ ə b u									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g ə m ə r								
112-11											d a n ə r ə ʔ a								
331-11											n ə g w u s								
377-11											b ə ʔ ə r ə ʔ ə								
381-11											ʔ a t e								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a n tʃ ɨ r								
484-11											s ɨ t ɨ s t								
535-11											ʔ a sː ɨ r								
543-11											s ə ʃ t								
593-11											ʔ a m w ə s								
640-11											m w ə n								
1-11											d ə p ə r ə								
65-11											tʼ ɨ b								
163-11											s ə tʃ ə								
212-11											ʔ ə n ə								
244-11											ʔ a r b ə t								
248-11											m w ə r								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b ə r a								
414-11											d ə b a ʔ u lː								
601-11											ʔ a r ɨ w								
642-11											n ə f a s								
60-11											n ə f ə s ə								
115-11											ʔ a m a								
209-11											s u m ʔ								
242-11											ʔ a m ə s								
450-11											z ə								
490-11											tʼ ə p ə								
61-12												d ə m							
63-12												ʔ a tʼ i m							
107-12												g ə n ə l a							
112-12												d ə n b ə t							
331-12												n ɨ g u s							
377-12												b ə kʼ u l							
381-12												ʔ a t ə t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a n tʃʼ ɨ r							
484-12												s ə dː ɨ s							
535-12												ʔ a sː ɨ r							
543-12												s ə ʃ t							
593-12												ʔ a m ə s							
640-12												m w a n							
1-12												d ə bː ə r ə m							
65-12												tʼ u b							
163-12												s ə tʃ ə							
212-12												ʔ a n e							
244-12												ʔ a r b ə t							
248-12												m u lː a							
293-12												f ə r ə z ə s ə							
373-12												kʼ ɨ m a l							
408-12												b ə r a							
414-12												d ə bː a kʼ u							
601-12												ʔ a r b i							
642-12												n ə f a s							
60-12												n ə fː ə s ə n b ə t							
115-12												ʔ a n k ə m							
209-12												s ə n							
242-12												ʔ a mː ɨ s							
415-12												z ɨ n a b							
450-12												z i							
490-12												tʼ ə bː ə w ə							
61-13													d ə m						
63-13													ʔ a tʼ i						
107-13													g a m ə r a						
112-13													d ə b ə n a						
331-13													n ɨ g u s						
377-13													b ə kʼ u r ə						
381-13													ʔ a tː i						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a n tʃʼ ɨ r						
484-13													s ə dː i s						
535-13													ʔ a sː ɨ r						
543-13													s ə						
593-13													ʔ a m ə s						
640-13													m w a						
1-13													d ə bː ə r ə						
65-13													tʼ u b						
163-13													s ə tʃː e						
212-13													ʔ e n						
244-13													ʔ a r ɨ b ə t						
248-13													m w e						
293-13													f ə r ə z						
373-13													kʼ ɨ m a r						
408-13													b a r a						
414-13													tʼ ə b a kʼ u						
601-13													ʔ a r ɨ b						
642-13													n ə f a s						
60-13													n ə fː ə s ə						
115-13													ʔ a nː a						
209-13													s u m u t						
242-13													ʔ a mː ɨ s						
415-13													z ɨ						
450-13													z ə						
490-13													tʼ ə bː w ə						
61-14														d ə m					
63-14														ʔ a tʼ e m					
107-14														g ə m a l					
112-14														d ə n ə n a					
331-14														n ɨ g u s					
377-14														b ə ʔ kʼ ɨ l					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a n tʃʼ ɨ r					
484-14														s ɨ dː ɨ s					
535-14														ʔ a sː ɨ r					
543-14														s ə rː ɨ s					
593-14														ʔ a mː ə s					
640-14														m w a n					
1-14														d ə bː ə n ə m					
65-14														tʼ u b					
163-14														s ə tʃ ə					
212-14														ʔ ɨ n					
244-14														ʔ a r e b ə t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a r					
408-14														b ɨ r a					
414-14														d ə bː a ʔ					
601-14														ʔ a r aː b					
642-14														n ə f a s					
60-14														n ə fː ə s ə n b ə t					
115-14														l a n					
209-14														s ɨ mː u n					
242-14														ʔ a mː ɨ s					
415-14														z ɨ n a b					
450-14														z ə					
490-14														tʼ ə bː ə m					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															g i				
112-15															d a b ə r a				
331-15															n ɨ g i s				
377-15															b ə kʼː ɨ l o				
381-15															ʔ a tː ai̯				
417-15															r u z				
451-15															s ə b a t				
454-15															ʔ a n tʃʼ ɨ r				
484-15															s ɨ d ɨ s				
535-15															ʔ a r u s				
543-15															s ə l s				
593-15															ʔ a m ə s				
640-15															m w ə n				
1-15															d ə b ə r ə				
65-15															tʼ ɨ b				
163-15															s ə tʃ e				
212-15															ʔ ai̯ r				
244-15															ʔ a r b a t				
248-15															m u l a				
293-15															f ə r ə z ə				
373-15															kʼ u m a r				
414-15															d ə b a kʼ				
601-15															ʔ a r b o				
642-15															ʔ ɨ f a s				
60-15															r ə fː ə s ə				
115-15															ʔ a m a				
209-15															s ə n				
242-15															ʔ a mː ɨ sː o				
415-15															z ɨ r a b				
450-15															z ə r				
490-15															tʼ ə b u ə				
61-16																d ə m			
63-16																ʔ a s e			
107-16																g ə m l e			
112-16																d ə n b ə n a			
331-16																n ə g ə s			
377-16																b ə kʼ ɨ l			
381-16																ʔ a ħ a t			
417-16																r a z			
451-16																s ə b a t			
454-16																ʔ a tʼ ə r			
484-16																s ɨ ʔ ɨ s t			
535-16																ʕ a s ɨ r			
543-16																s ə ʃ t			
593-16																ħ ɨ m ə s			
640-16																m w ə n			
65-16																tʼ ɨ b ɨ t			
163-16																s e tʼ e			
212-16																ʔ a j a n			
244-16																ʔ a r b a t			
248-16																m ɨ r			
293-16																f ə r ə z			
373-16																kʼ ɨ m a r			
408-16																b ə r e			
414-16																d ə b a kʼ			
601-16																r ə b ə t a			
642-16																ʔ ɨ f a s			
209-16																s ɨ m a t			
242-16																ʔ a m s t			
415-16																z ɨ			
450-16																z ə r			
61-17																	d ə m		
63-17																	ʔ a s j i		
107-17																	g ə m l a		
112-17																	d ə n b ə t		
331-17																	n ɨ g u s		
377-17																	b u q u		
381-17																	ʔ a t ə		
417-17																	r u z		
451-17																	s ə b t ai̯		
454-17																	ʔ a tʼː n i		
484-17																	s ɨ dː i s		
535-17																	ʔ a sː i		
543-17																	s ə l t ai̯		
593-17																	ħ a m ɨ ʃ		
640-17																	m u n		
1-17																	d ə bː ə r ə		
65-17																	tʼ u b t ai̯		
163-17																	s ə tʼː ə j ə		
212-17																	ʔ a jː ə n		
244-17																	ʔ a r b i		
248-17																	m u l a		
293-17																	f ə r ə z		
373-17																	q ɨ m a r		
408-17																	b ɨ r a		
414-17																	d ə bː a q u		
601-17																	ʔ a r b i		
642-17																	n ə f a s		
60-17																	n ə fː ə s ə		
115-17																	l a r a m		
209-17																	s u mː u		
415-17																	z ɨ zː a b		
450-17																	z ə zː i		
61-18																		d ə m i	
63-18																		ʔ a tʼ ɨ m	
107-18																		g ə m e	
112-18																		d a b ə n ə	
331-18																		n ɨ g u s	
377-18																		b aː kʼː u l o	
381-18																		ʔ a tː ə	
417-18																		r u z	
451-18																		s ə b a t	
454-18																		ʔ a s ɨ r	
484-18																		s ɨ d ɨ s	
535-18																		ʔ a s ɨ r	
543-18																		s ə l s	
593-18																		ʔ a mː ə s	
640-18																		m a n	
1-18																		d ə bː ə r ə	
65-18																		tʼ ɨ b u	
163-18																		s ə tʃʼ e	
212-18																		ʔ ai̯ n e	
244-18																		ʔ a r b ə t	
248-18																		m u l a	
293-18																		f ə r ə z ə	
373-18																		kʼ u m a r	
408-18																		b o r a	
414-18																		d ɨ bː a kʼ ə	
601-18																		ʔ a r b o t	
642-18																		ʔ ɨ f a s	
60-18																		r ə fː ə s ə	
115-18																		ʔ a r a	
209-18																		s ə n	
242-18																		ʔ a mː ə s	
415-18																		z ɨ r a b	
450-18																		z i	
490-18																		tʼ ə bː ə	
61-19																			d ə m aː
63-19																			ʔ u t ɨ m
107-19																			g ə m ə l ə
112-19																			d a b ə n o
331-19																			n ɨ g ə s
377-19																			b u kʼ u l a
381-19																			ʔ a t
417-19																			ʔ u z
451-19																			s ə b ə t
454-19																			ʔ a t ɨ r
484-19																			s ɨ d ɨ s t
535-19																			ʔ a s ɨ r
543-19																			s ə s t
593-19																			ʔ a m ə s
640-19																			m w ə n
1-19																			d ə bː ə r ə
65-19																			t u b
163-19																			s ə t ə
212-19																			ʔ ai̯
244-19																			ʔ a r b u
248-19																			m uː l ə
293-19																			f ə r ə z
373-19																			kʼ u m a r
408-19																			b a r a
414-19																			d ə bː a kʼ u
601-19																			ʔ a r aː b u
642-19																			ʔ ɨ f ə s
60-19																			l ə fː ə s ə
115-19																			ʔ a n ə
209-19																			s ə n t
242-19																			ʔ a m ə s
415-19																			z ɨ l a b
450-19																			z ə r
490-19																			t ə bː u
