COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-2		ʔ o ʔ														
2163-2		kʰ o n														
2181-2		n ə														
2060-2		ʔ au̯														
410-2		d kʰ														
1841-2		ʔ														
2017-2		h ɔi̯														
1004-2		l dʑ														
614-2		b o h														
686-2		b l ɔːi̯														
88-2		g ɨ ʔ														
872-2		n ɨ ŋ														
1891-2		d dʑ														
68-2		m ɨ														
631-2		b ə n														
594-2		k dʑ														
1759-2		h a n														
805-2		kʰ a n														
756-2		h ɨ g														
1201-2		o ʔ														
2042-2		ʔ a														
1968-2		d a ʔ														
2000-2		dʑ ŋ														
17-2		n a ʔ														
4-2		əː														
788-2		d ə														
1219-2		h ɨ														
141-2		ʔ dʑ ŋ														
541-2		b t o a ŋ														
1687-2		h o n														
123-2		dʑ														
1652-2		dʑ a n														
576-2		ŋ a														
1738-2		d a k														
442-2		h o														
368-2		o o a ŋ														
1778-2		b a ʔ														
957-2		n a b														
1704-2		ʔ a ʔ														
304-2		j a														
1796-2		dʑ a ŋ														
720-2		ɨ a h														
287-2		k ə b														
321-2		kʰ ə h														
206-2		d o ʔ														
1950-2		ʔ n														
665-2		au̯ n														
703-2		n o ʔ														
1290-2		kʰ														
1391-2		g ə ʔ														
269-2		kʰ a ʔ														
855-2		dʑ a n														
2078-2		m ə														
2213-2		a														
1111-2		m ə														
485-2		ŋ kʰ														
1356-2		m a h														
1093-2		ɨ o ŋ														
1063-2		d au̯														
648-2		dʑ əː n														
223-2		kʰ p n														
1248-2		dʑ a														
1509-2		ʔ ɔːi̯ n														
504-2		dʑ o h														
2130-2		m ɔːi̯														
1-2		ʔ au̯														
386-2		o k														
1411-2		ʔ o														
1027-2		k a ʔ														
2077-2		a h														
1459-2		kʰ l kʰ														
1323-2		ə o														
975-2		ʔ a h														
940-2		ŋ ɨ h														
1476-2		ʔ ə h														
1923-2		n ɨ														
105-2		n a ŋ														
1431-2		ʔ ɔi̯														
37-2		dʑ ŋ														
1152-2		b l n														
1814-2		m a n														
1183-2		n ɔ n														
1430-2		d a														
1721-2		ʔ ɔi̯ ʔ														
1617-2		b o ʔ														
1564-2		b p ʔ														
2111-2		l o														
1563-2		m a														
1859-3			ŋ ai̯													
175-3			h a													
241-3			ʔ o ʔ													
2163-3			kʰ o n													
2181-3			n ə m													
2060-3			ʔ s m													
410-3			əː kʰ													
1841-3			m kʰ													
2017-3			h i													
1004-3			k s													
614-3			b o h													
686-3			b k i													
88-3			h a ʔ													
872-3			n ə ŋ													
1891-3			əː s													
68-3			s s m													
631-3			b ə													
594-3			g s													
1759-3			h ə n													
805-3			g a n													
756-3			h r h													
1201-3			m o ʔ													
2042-3			ʔ a													
1968-3			əː a ʔ													
2000-3			r s ŋ													
17-3			n a ʔ													
4-3			ɨː m													
788-3			əː ai̯													
1219-3			h s m													
141-3			ʔ s ŋ													
541-3			b r j a ŋ													
1687-3			h o n													
123-3			s m													
1652-3			t a n													
576-3			ŋ a													
1738-3			əː a h													
442-3			h ɔ m													
368-3			i j a ŋ													
1778-3			b a ʔ													
957-3			n a b													
1704-3			ʔ s ʔ													
304-3			j a m													
1796-3			t a ŋ													
720-3			d r h													
287-3			h ə b													
321-3			g ə h													
206-3			əː o ʔ													
1950-3			ʔ n													
665-3			o n													
703-3			n o ʔ													
1290-3			m kʰ													
1391-3			h ɨː ʔ													
269-3			g a ʔ													
855-3			t a n													
2078-3			s ə													
2213-3			m ai̯													
1858-3			s a													
1151-3			g j a n													
737-3			b ə r													
340-3			s a													
1111-3			s ai̯													
485-3			ŋ kʰ													
1356-3			b r h													
1093-3			d o ŋ													
1063-3			əː ɨː m													
648-3			t ɨː n													
223-3			g ɔ n													
1248-3			t a													
1509-3			d i n													
504-3			əː o h													
1-3			ʔ k													
386-3			o h													
1411-3			ʔ o													
1027-3			g a ʔ													
2077-3			a ə													
1459-3			g k kʰ													
1323-3			r ɨː													
1538-3			r j a h													
975-3			n a h													
940-3			ŋ r h													
1476-3			ʔ ə h													
105-3			n a ŋ													
1431-3			ʔ i													
37-3			s ŋ													
1152-3			b l a n													
1814-3			m ə n													
1890-3			s ə													
1430-3			h a													
1721-3			h i h													
1617-3			b o ʔ													
1564-3			b o ʔ													
1028-3			ʔ a													
1563-3			s ə													
1859-4				ŋ												
175-4				g a												
241-4				ʔ o ʔ												
2163-4				n o n												
2181-4				n a m												
2060-4				ʔ ɨ m												
410-4				t t												
1841-4				m aːu̯												
2017-4				h ə												
1004-4				l w												
614-4				b o h												
686-4				p l ə												
88-4				g ɨ ʔ												
872-4				n ɨ ŋ												
1891-4				t w												
68-4				s i m												
631-4				p ə n												
594-4				g w												
1759-4				h a n												
805-4				g a n												
756-4				h ɨ g												
1201-4				m ə ʔ												
2042-4				ʔ w												
1968-4				t a ʔ												
2000-4				ai̯ w ŋ												
17-4				ai̯ a ʔ												
4-4				əː m												
788-4				t												
1219-4				h i m												
141-4				ʔ w ŋ												
541-4				p ai̯ j a ŋ												
1687-4				h o n												
123-4				w m												
1652-4				ai̯ a n												
576-4				ŋ ɔ												
1738-4				t a g												
442-4				h o m												
368-4				t j a ŋ												
1778-4				p a ʔ												
957-4				n a p												
1704-4				ʔ a ʔ												
304-4				j a m												
1796-4				ai̯ ɔ ŋ												
720-4				d a h												
287-4				g ə p												
321-4				g ə h												
206-4				t o ʔ												
1950-4				ʔ ə												
665-4				ɨ n												
703-4				n o ʔ												
1290-4				m i												
1391-4				g ə ʔ												
269-4				g eu̯ ʔ												
855-4				ai̯ a n												
2078-4				s ə												
2213-4				m												
1858-4				s a												
1151-4				g j a n												
737-4				p ə												
340-4				s ɨ												
1111-4				s												
485-4				ŋ aːu̯												
1356-4				m ai̯ h												
1093-4				d o ŋ												
1063-4				t eu̯ m												
648-4				ai̯ eu̯ n												
223-4				g əː n												
1509-4				d o n												
504-4				n o h												
2130-4				s əː												
1-4				ʔ ɨ												
386-4				o ʔ												
1411-4				ʔ o												
1027-4				g a ʔ												
2077-4				m a h												
1459-4				g l aːu̯												
975-4				n a h												
940-4				ŋ ɨ h												
1476-4				ʔ ɔ h												
1923-4				n i												
105-4				n ɔ ŋ												
1431-4				ʔ i												
37-4				s ŋ												
1152-4				p a a n												
1183-4				n əː n												
1430-4				t a												
1721-4				ʔ o ʔ												
1617-4				p o ʔ												
1028-4				ʔ a												
2111-4				l o												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ o ʔ											
2163-5					kʰ o n											
2181-5					nˀ a m											
2060-5					ʔ oː m											
410-5					ɗ l											
1841-5					m s											
2017-5					h ei̯											
1004-5					l a											
614-5					b o h											
686-5					b l ei̯											
88-5					k r ʔ											
872-5					nˀ r ŋ											
1891-5					ɗ a											
68-5					s s m											
631-5					b ə											
594-5					k a											
1759-5					h a ŋ											
805-5					k ɨ ŋ											
756-5					h o ʔ											
1201-5					m ɔ ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					ŋ											
17-5					ɓ a ʔ											
4-5					ɔ m											
788-5					ɗ ei̯											
1219-5					h s m											
141-5					ʔ ŋ											
541-5					b r j a ŋ											
1687-5					h o n											
123-5					m											
1652-5					dʑ ɨ ŋ											
576-5					ŋ a											
1738-5					ɗ ɨ k											
442-5					h ɔ m											
368-5					ɗ j a ŋ											
1778-5					b a ʔ											
957-5					nˀ əː b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ ɔ ŋ											
720-5					t ei̯ h											
287-5					k j b											
321-5					k o h											
206-5					ɗ o ʔ											
1950-5					ʔ ɔ ei̯											
665-5					oː nˀ											
703-5					nˀ o ʔ											
1290-5					m ei̯											
1391-5					k əː ʔ											
269-5					k əː ʔ											
855-5					dʑ a nˀ											
2078-5					s ei̯											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a											
737-5					b dʑ ei̯											
340-5					s r											
1111-5					s ei̯											
485-5					ŋ l											
1356-5					m r h											
1093-5					k o ŋ											
1063-5					ɗ əː m											
648-5					dʑ ei̯ ŋ											
223-5					k ɔ nˀ											
1248-5					dʑ a											
1509-5					ʔ ei̯ ŋ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ o											
2077-5					m ɔ h											
1323-5					r əː											
1538-5					r j a h											
1923-5					nˀ i											
37-5					ŋ											
1152-5					b l r											
1814-5					m a ŋ											
1890-5					s a											
1564-5					b o ʔ											
1597-5					s ɔ ŋ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						kʰ o n										
2181-6						nʰ ə m										
2060-6						ʔ o m										
410-6						ɗ s										
1841-6						m s										
2017-6						h ei̯										
1004-6						r a										
614-6						b o h										
686-6						b l ei̯										
88-6						k o ʔ										
872-6						nʰ o ŋ										
1891-6						ɗ a										
68-6						s i m										
631-6						b ə n										
594-6						k a										
1759-6						h a ʔ										
805-6						k a ŋ										
756-6						h o k										
1201-6						m o ʔ										
2042-6						ʔ a										
1968-6						ɗ a ʔ										
2000-6						aːi̯ ŋ										
17-6						r a ʔ										
4-6						əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aːi̯ ŋ										
541-6						b r j a ŋ										
1687-6						h o n										
123-6						aːi̯ m										
1652-6						dʑ a ŋ										
576-6						ŋ a										
1738-6						ɗ ə k										
442-6						h o m										
368-6						ɗ j a ŋ										
1778-6						p ə ʔ										
957-6						nʰ a p										
1704-6						ʔ a ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						ɨ s h										
287-6						k ʔ p										
321-6						k əː h										
206-6						ɗ o ʔ										
1950-6						ʔ nʰ iː										
665-6						o nʰ										
703-6						nʰ o ʔ										
1290-6						m o										
1391-6						k əː ʔ										
269-6						k a ʔ										
855-6						dʑ a nʰ										
2078-6						s eːi̯										
2213-6						m iː										
1858-6						s a										
1151-6						k j a n										
737-6						p r iː										
340-6						s a										
1111-6						s iː										
1093-6						j o ŋ										
1063-6						ɗ o m										
648-6						dʑ ei̯ ŋ										
1248-6						dʑ a										
1509-6						ʔ ei̯ ŋ										
504-6						dʑ o h										
2130-6						s ei̯										
1-6						ʔ d										
1411-6						ʔ o										
2077-6						m a										
1323-6						r dʑ										
1538-6						r j a h										
1923-6						nʰ i n										
37-6						aːi̯ ŋ										
1152-6						b l a nʰ										
1814-6						m a ŋ										
1597-6						s ɔ ŋ										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ o ʔ									
2163-7							j o n									
2181-7							n a m									
2060-7							ʔ ə m									
410-7							t l									
1841-7							m aːu̯									
2017-7							h ɔːi̯									
1004-7							l a									
614-7							b o h									
686-7							b l ɔːi̯									
88-7							g a ʔ									
872-7							n ɨ ŋ									
1891-7							t a									
68-7							s iː m									
631-7							b ə n									
594-7							g a									
1759-7							h a n									
805-7							g a n									
756-7							h ɨ g									
1201-7							m o ʔ									
2042-7							ʔ a									
1968-7							t a ʔ									
2000-7							s ŋ									
17-7							n a a									
4-7							əː m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ s ŋ									
541-7							b j j a ŋ									
1687-7							h o n									
123-7							s m									
1652-7							a ə n									
576-7							ŋ a									
1738-7							t a g									
442-7							h o m									
368-7							t j a ŋ									
1778-7							b a a									
957-7							n a b									
1704-7							ʔ a ʔ									
304-7							j a m									
1796-7							a a ŋ									
720-7							d ə h									
287-7							g ə b									
321-7							g ə h									
206-7							t o ʔ									
1950-7							ʔ əː									
665-7							o n									
703-7							n o ʔ									
1290-7							m ɛː									
1391-7							g a ʔ									
269-7							g a ʔ									
855-7							a a n									
2078-7							s ə									
2213-7							m ɛː									
1858-7							s a									
1151-7							g j a n									
737-7							b ə ɛː									
340-7							s a									
1111-7							s ɛː									
485-7							ŋ l									
1356-7							m ɔ h									
1093-7							d o ŋ									
1063-7							t o m									
648-7							a eu̯ n									
223-7							g əː n									
1248-7							a a									
1509-7							d o n									
504-7							a o h									
2130-7							s iː									
1-7							ʔ ɨ									
386-7							o ʔ									
1411-7							ʔ o									
1027-7							g a ʔ									
1459-7							g l l									
975-7							n a h									
940-7							ŋ s h									
1476-7							ʔ ə h									
1923-7							n s									
105-7							n ɔ ŋ									
1431-7							ʔ iː									
37-7							s ŋ									
1152-7							b l a n									
1183-7							n əː n									
1890-7							s a									
1430-7							t a									
1721-7							ʔ o ʔ									
1617-7							b o ʔ									
1028-7							ʔ a									
2111-7							l o									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ o ʔ								
2163-8								kʰ o n								
2181-8								n a m								
2060-8								ʔ ɔː m								
410-8								d s								
1841-8								m kʰ								
2017-8								h eː								
1004-8								l aː								
614-8								b o h								
686-8								b l eː								
88-8								kʰ r ʔ								
872-8								n i ŋ								
1891-8								d aː								
68-8								s i m								
631-8								b e n								
594-8								g aː								
1759-8								h a ŋ								
805-8								g a ŋ								
756-8								h i ŋ								
1201-8								m o ʔ								
2042-8								ʔ aː								
1968-8								d a ʔ								
2000-8								aː ŋ								
17-8								b a dʑ								
4-8								ə m								
788-8								d ai̯								
1219-8								l i m								
141-8								ʔ aː ŋ								
541-8								b r o a ŋ								
1687-8								h o n								
123-8								aː m								
1652-8								dʑ a ŋ								
576-8								ŋ a								
1738-8								d a k								
442-8								h o m								
368-8								d o a ŋ								
1778-8								p a dʑ								
957-8								n a p								
1704-8								ʔ i ʔ								
304-8								dʑ a m								
1796-8								dʑ a ŋ								
720-8								t a h								
287-8								k e p								
321-8								g e ʔ								
206-8								d o ʔ								
1950-8								ʔ ə								
665-8								ɔː n								
703-8								n o ʔ								
1290-8								m ai̯								
1391-8								h ə ʔ								
269-8								g ə t								
855-8								dʑ a n								
2078-8								s ə								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p e ai̯								
340-8								s o								
1111-8								s ai̯								
485-8								ŋ l								
1356-8								m o h								
1093-8								t o ŋ								
1063-8								d ɔː m								
648-8								dʑ ə ŋ								
223-8								g ɔ n								
1248-8								dʑ i								
1509-8								t eː ŋ								
504-8								dʑ o h								
2130-8								s eː								
1-8								ʔ ɔː								
386-8								o ʔ								
1411-8								ʔ o								
1027-8								g a ʔ								
2077-8								m a								
1459-8								g l ai̯								
1323-8								r ə								
1538-8								r j a h								
975-8								ŋ a h								
940-8								ŋ r h								
1476-8								ʔ a h								
1923-8								n i								
105-8								b a ŋ								
1431-8								ʔ t								
37-8								aː ŋ								
1152-8								b a a n								
1183-8								n ɔ n								
1890-8								s a								
1430-8								d o								
1564-8								b o ʔ								
1028-8								ʔ a								
2111-8								l o								
1563-8								s a								
1597-8								s a ŋ								
1859-9									ŋ i							
175-9									ŋ i							
241-9									ʔ u ʔ							
2163-9									kʰ u							
2181-9									n a m							
2060-9									ʔ oː m							
410-9									əː kʰ							
1841-9									m kʰ							
2017-9									h i							
1004-9									l i							
614-9									b u h							
686-9									b l i							
88-9									g a ʔ							
872-9									n u ŋ							
1891-9									əː i							
68-9									s ai̯ m							
631-9									b ə							
594-9									g i							
1759-9									h i n							
805-9									g a n							
756-9									h u ŋ							
1201-9									m u ʔ							
2042-9									ʔ i							
1968-9									əː a ʔ							
2000-9									s ŋ							
17-9									b l ʔ							
4-9									ɨː m							
788-9									t i							
1219-9									ʔ ai̯ m							
141-9									ʔ s ŋ							
541-9									b r o i ŋ							
1687-9									h u n							
123-9									s m							
1652-9									dʑ a n							
576-9									ŋ i							
1738-9									t a ŋ							
442-9									h ɔ m							
368-9									t o i ŋ							
1778-9									b l ʔ							
957-9									n a ʔ							
1704-9									ʔ ʔ							
304-9									dʑ a m							
1796-9									dʑ ɔi̯ ŋ							
720-9									d l h							
287-9									l ə b							
321-9									g ɨː h							
206-9									t u ʔ							
1950-9									ʔ n							
665-9									oː n							
703-9									n u ʔ							
1290-9									m i							
1391-9									kʰ a ʔ							
269-9									g t ʔ							
855-9									dʑ i n							
2078-9									s i							
2213-9									m i							
1858-9									s a							
1151-9									g oːi̯ i							
737-9									b ə l							
340-9									s o							
485-9									ŋ kʰ							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									əː oː m							
648-9									dʑ iː n							
223-9									g i n							
1248-9									dʑ ɯː							
504-9									dʑ o h							
2130-9									s i							
1-9									ʔ oː							
386-9									o ʔ							
1027-9									g a ʔ							
2077-9									m i h							
1459-9									g l kʰ							
1323-9									l ɨː							
1538-9									r oːi̯ i h							
975-9									ʔ i h							
940-9									ŋ a h							
1476-9									ʔ i h							
105-9									b ɔi̯ ŋ							
1431-9									ʔ ai̯							
37-9									s ŋ							
1152-9									b l							
1814-9									m i n							
1430-9									ʔ a							
1721-9									ʔ i ʔ							
1617-9									b o ʔ							
1564-9									b i ʔ							
1028-9									ʔ a							
1597-9									s ɔi̯ ŋ							
1859-10										ŋ iː						
175-10										g a						
241-10										ʔ o ʔ						
2163-10										g o						
2181-10										ʔ a m						
2060-10										ʔ ɔː m						
410-10										ɗ l						
1841-10										m h						
2017-10										h e						
1004-10										l a						
614-10										b o h						
686-10										b l e						
88-10										g a ʔ						
872-10										ʔ u ŋ						
1891-10										ɗ a						
68-10										s i m						
631-10										b a						
594-10										g a						
1759-10										h a ʔ						
805-10										g i ʔ						
756-10										h o g						
1201-10										m ɔ ʔ						
2042-10										ʔ e						
1968-10										ɗ a ʔ						
2000-10										e ŋ						
17-10										b a ʔ						
4-10										e m						
788-10										ɗ iː						
1219-10										h i m						
141-10										ʔ e ŋ						
541-10										b r j a ŋ						
1687-10										h o r						
123-10										e m						
1652-10										dʑ i ʔ						
576-10										ŋ a						
1738-10										ɗ a g						
442-10										h ɔ m						
368-10										ɗ j a ŋ						
1778-10										ɓ a ʔ						
957-10										ʔ a ɓ						
1704-10										ʔ iː ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										d s h						
287-10										g a ɓ						
321-10										g o h						
206-10										ɗ o ʔ						
1950-10										ʔ e						
665-10										ɔː ʔ						
703-10										ʔ o ʔ						
1290-10										m l						
1391-10										g e ʔ						
269-10										g e ʔ						
855-10										dʑ a ʔ						
2078-10										s e						
2213-10										m iː						
1858-10										s a						
1151-10										g j a						
737-10										ɓ r l						
340-10										s a						
1111-10										s iː						
485-10										ŋ l						
1356-10										m a h						
1093-10										d o ŋ						
1063-10										ɗ e m						
648-10										dʑ e ʔ						
223-10										g e ʔ						
1248-10										dʑ b						
1509-10										d e ʔ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔː						
386-10										o g						
1411-10										ʔ o						
1027-10										g i ʔ						
2077-10										m ə						
1323-10										r e						
1538-10										r j a h						
37-10										e ŋ						
1152-10										b l						
1814-10										m a ʔ						
1890-10										s a						
1028-10										ʔ i						
1563-10										s a						
1859-11											ŋ ɔi̯					
175-11											k a					
241-11											ʔ o ʔ					
2163-11											j o n					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t ɔ					
1841-11											m̥ aːu̯					
2017-11											h ɔi̯					
1004-11											l ʔ					
614-11											b o h					
686-11											b l ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t ʔ					
68-11											s a m̥					
631-11											b a n					
594-11											k ʔ					
1759-11											h a n					
805-11											k a n					
756-11											h ɨ k					
1201-11											m̥ o ʔ					
2042-11											ʔ a					
1968-11											t a ʔ					
2000-11											i ŋ					
17-11											n a a					
4-11											əː m̥					
788-11											t s					
1219-11											h a m̥					
141-11											ʔ i ŋ					
541-11											b j j a ŋ					
1687-11											h o n					
123-11											i m̥					
1652-11											a a n					
576-11											ŋ a					
1738-11											t a k					
442-11											h o m̥					
368-11											t j a ŋ					
1778-11											b a a					
957-11											n a b					
1704-11											ʔ a ʔ					
304-11											j a m̥					
1796-11											a a ŋ					
720-11											d ə h					
287-11											k ə b					
321-11											ɨ ə h					
206-11											t o ʔ					
1950-11											ʔ əː					
665-11											tʰ n					
703-11											n o ʔ					
1290-11											m̥ ɔi̯					
1391-11											k a ʔ					
269-11											k a ʔ					
855-11											a a n					
2078-11											s a					
2213-11											m̥ ɔi̯					
1858-11											s a					
1151-11											k j a n					
737-11											b ə ɔi̯					
340-11											s ɨ					
1111-11											s ɔi̯					
485-11											ŋ aːu̯					
1356-11											m̥ a h					
1093-11											d o ŋ					
648-11											a əː n					
223-11											k əː n					
1248-11											a a					
1509-11											d ɔi̯ n					
504-11											a o h					
2130-11											s ɔi̯					
1-11											ʔ ɨ					
386-11											o ʔ					
1411-11											ʔ o					
1027-11											k a ʔ					
2077-11											m̥ a h					
1459-11											k l aːu̯					
1538-11											i j a h					
975-11											n a h					
940-11											ŋ ɨ h					
1476-11											ʔ a h					
1923-11											n iː					
105-11											n a ŋ					
1431-11											ʔ iː					
37-11											s ŋ					
1152-11											p a a n					
1183-11											n əː n					
1890-11											s a					
1430-11											t a					
1721-11											ʔ a ʔ					
1617-11											b o ʔ					
1028-11											ʔ a					
2111-11											l o					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ o n				
2181-12												n a m				
2060-12												ʔ w m				
410-12												əː kʰ				
1841-12												m kʰ				
2017-12												h				
1004-12												b ʔ				
614-12												b o h				
686-12												b a				
88-12												k au̯ ʔ				
872-12												n ɨ ŋ				
1891-12												ʔ				
68-12												s ɨ m				
631-12												b ə̆				
594-12												g ʔ				
1759-12												h a n				
805-12												g a ɲ				
756-12												h ɨ k				
1201-12												m ə ʔ				
2042-12												ʔ w				
1968-12												əː a ʔ				
2000-12												r ʔ ŋ				
17-12												v a ʔ				
4-12												ə m				
788-12												s ɛ				
1219-12												k ɨ m				
141-12												ʔ ʔ ŋ				
541-12												b r j a ŋ				
1687-12												h o n				
123-12												ʔ m				
1652-12												c a n				
576-12												ŋ a				
1738-12												s a k				
442-12												h s m				
368-12												o j a ŋ				
1778-12												p a ʔ				
957-12												n ə p				
1704-12												ʔ ɛ ʔ				
304-12												j a m				
1796-12												c a ŋ				
720-12												t a h				
287-12												k j p				
321-12												g ə ʔ				
206-12												s o ʔ				
1950-12												ʔ j				
665-12												w n				
703-12												n o ʔ				
1290-12												m kʰ				
1391-12												k ə ʔ				
269-12												g ə ʔ				
855-12												c a n				
2078-12												s ə				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p ə̆ ɛ				
340-12												s ɨ				
1111-12												s ɛ				
485-12												ŋ kʰ				
1356-12												m u h				
1093-12												t o ŋ				
1063-12												s w m				
648-12												c ə n				
223-12												g ɛ n				
1248-12												c a				
1509-12												t n				
504-12												c o h				
2130-12												s				
1-12												ʔ w				
386-12												o ʔ				
1411-12												ʔ o				
1027-12												g a ʔ				
2077-12												m a				
1459-12												g a kʰ				
1323-12												r ə				
1538-12												r j a h				
975-12												ɲ a h				
940-12												ŋ r h				
1476-12												ʔ a h				
1923-12												n s				
105-12												v a ŋ				
1431-12												ʔ s				
1814-12												m a n				
1183-12												n au̯ n				
1890-12												s a				
1430-12												ʔ a				
1721-12												ʔ o ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												l o				
1563-12												s a				
1597-12												s a ŋ				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ o ʔ			
2163-13													kʰ o			
2181-13													n a m			
2060-13													ʔ w m			
410-13													s kʰ			
1841-13													m j			
2017-13													ɛ			
1004-13													l s			
614-13													p o			
686-13													p l ɛ			
88-13													k ɛ ʔ			
872-13													n ɨ k			
1891-13													s s			
68-13													s ɨ m			
631-13													p a			
594-13													g s			
1759-13													a n			
805-13													g a n			
756-13													ɨ k			
1201-13													m ə ʔ			
2042-13													ʔ j			
1968-13													s a ʔ			
2000-13													r s k			
17-13													v a ʔ			
4-13													ə m			
788-13													s ɛ			
1219-13													k ɨ m			
141-13													ʔ s k			
541-13													p r j a k			
1687-13													o r			
123-13													s m			
1652-13													c a n			
576-13													k a			
1738-13													s a k			
442-13													w m			
368-13													o j a k			
1778-13													p a ʔ			
957-13													n ə p			
1704-13													ʔ ɨ ʔ			
304-13													j a m			
1796-13													c a k			
720-13													t a			
287-13													k j p			
321-13													g ə ʔ			
206-13													h o ʔ			
1950-13													ʔ j			
665-13													w n			
703-13													n o ʔ			
1290-13													m ɛ			
1391-13													k ə ʔ			
269-13													g ə ʔ			
855-13													c a n			
2078-13													s ə			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ə ɛ			
340-13													s ɨ			
1111-13													s ɛ			
485-13													k			
1356-13													m ɛ			
1093-13													t o k			
1063-13													s w m			
223-13													g ə n			
1248-13													c a			
1509-13													t ə n			
504-13													c o			
2130-13													s ə			
1-13													ʔ w			
386-13													o ʔ			
1411-13													ʔ o			
1027-13													g a ʔ			
2077-13													m a			
1459-13													g l kʰ			
1323-13													r ə			
1538-13													r j a			
975-13													n a			
940-13													k ɛ			
1476-13													ʔ a			
1923-13													n ɨ			
105-13													v a k			
1431-13													ʔ ɨ			
1814-13													m a n			
1183-13													n ə n			
1890-13													s a			
1721-13													ʔ o ʔ			
1617-13													p o ʔ			
1564-13													p o ʔ			
1028-13													ʔ a			
2111-13													l o			
1563-13													s a			
1597-13													s a k			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ o ʔ		
2163-14														kʰ o n		
2181-14														n a m		
