COGID	1	10	2	3	4	5	6	7	8	9
374-3			l a a l w a a							
508-3			l o f u							
528-3			β i l i							
2689-4				t a s a						
893-4				dʒ e n dʒ e a						
1285-4				k u a a						
3572-4				t o s i						
1755-4				b e a						
1789-4				k a l e o ŋ g a						
3686-4				t e ŋ g a						
4451-4				b e s a						
1216-4				k e ɔ e i a						
4003-4				s e ɔ i a						
419-4				l u i i						
1122-4				b u e a						
1430-4				k n s a						
1666-4				t o o i a						
1767-4				k u r i						
55-4				b e s a						
94-4				b ŋ r a						
2717-4				ŋ g o ŋ g a						
2689-5					n a m					
893-5					a n i t					
1285-5					n w a					
1303-5					ŋ k o m					
2197-5					ʃ a l					
2828-5					l i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					β u l					
3519-5					t u m					
3686-5					ʃ i m p a					
4249-5					k u m i					
448-5					t u n i					
630-5					β e e l e					
814-5					k o m p e					
1228-5					p w					
1418-5					ʃ i m i i l					
2026-5					t w e					
2775-5					f u m p					
3397-5					β o l					
3826-5					s o k					
4040-5					e n i					
4373-5					l i ʃ i					
4384-5					i n o					
84-5					t u k u l u					
116-5					f i k					
587-5					o n k o					
848-5					k u l					
1159-5					t					
1350-5					l j a					
1396-5					s o f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l					
2317-5					β u β					
2419-5					s e k					
2750-5					e e ʃ i					
3018-5					ʃ i l					
3275-5					t a n					
3441-5					s e n g					
3885-5					t i m o					
4192-5					β i i m p					
4260-5					s w a					
4350-5					l e e l o o					
278-5					β					
745-5					t a k o					
3971-5					k m a					
55-5					l m					
94-5					k o k o					
2717-5					k k u ŋ g u					
4139-5					m i n					
200-5					β i					
374-5					t a l w a					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1303-6						k k ɔ				
1755-6										
448-6						k ɔ				
1475-6						k l				
3397-6						k ɔ l				
2286-6						l ɔ				
278-6						l				
2717-6						k ɔ				
2689-7							a m a			
893-7							a t a			
1285-7							w a a			
1303-7							o m a			
2197-7							z a a			
2828-7							i n a			
3572-7							z o n i			
1095-7							i m a			
1755-7							u ɲ e			
1789-7							k a n g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							o m b e			
1216-7							ɣ a v a n a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							i v a			
4040-7							ɣ e ɲ i			
84-7							u ɣ u u			
116-7							i k a			
181-7							ɣ o ŋ g o			
419-7							o ɣ a			
587-7							o ŋ g o			
660-7							e a			
848-7							k a a			
1122-7							v u n a			
1159-7							a			
1374-7							s a n a			
1396-7							z o v u			
1430-7							i z o			
1906-7							i ɣ i a			
2177-7							ŋ g a t a			
2419-7							z e k a			
3018-7							i a			
3275-7							k a n a			
3441-7							z e ŋ g a			
3464-7							v o n a			
3639-7							t i t m e a			
3885-7							i m a			
4192-7							f i m b a			
745-7							t u k a			
3971-7							k u m a			
55-7							u m a			
2717-7							k e ŋ g a			
4139-7							i v a			
93-7							h o n o			
459-7							u m a			
575-7							t a			
2689-8								n a m a		
1285-8								n w a a		
1303-8								k m a		
2197-8								t w a r a		
2828-8								r n a		
3572-8								t u n a		
1755-8								k w a		
1789-8								k a r a a ŋ g a		
3207-8								k u r a		
3519-8								t u m a		
3686-8								t i m p a		
4249-8								k u m a		
4451-8								β i r a		
814-8								k ô m p a		
1228-8								p w a		
2026-8								t w e a		
2775-8								v u m b a		
3826-8								r î k a		
4040-8								k e n a		
181-8								k ô ŋ g a		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								a		
1350-8								r a a		
1396-8								ʝ ô v u		
1666-8								t a n a		
2177-8								n k a a		
2317-8								k u p a		
4260-8								ʃ w i a		
745-8								t u k a		
3971-8								k ô m a		
94-8								k ŋ k a		
2717-8								ŋ g u ŋ g a		
4139-8								m ô n a		
43-8								t a		
575-8								t a a		
871-8								t a a		
2689-9									n a m a	
893-9									a n b a	
1285-9									n w a a	
1303-9									k o m a	
2197-9									s a l a	
2828-9									l i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l ŋ g a	
3207-9									b ʊ l a	
4249-9									k m i	
4451-9									b i s i	
630-9									b e l e	
814-9									o m b a	
1228-9									b w a a	
1418-9									s i i l a	
1475-9									g l a	
2026-9									i a	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b a	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g a	
1083-9									l i l a	
1374-9									n s n a	
1430-9									i s a	
1666-9									b n a	
1767-9									k o k o	
1906-9									i g i l a	
2177-9									ŋ g a b a	
2419-9									s k a	
2750-9									e s i	
3018-9									s i l a	
3441-9									s a ŋ g a	
3885-9									g i m a	
3981-9									i m b b a	
4260-9									s o a a	
4350-9									l e l o o	
278-9									b a	
745-9									b a k a	
55-9									s m a	
94-9									b o k a	
4139-9									m i n a	
200-9									b i i	
528-9									b i l i	
871-9									k a m a	
2689-10										l a l a
893-10										a n a l a
1285-10										n w a a
2197-10										t l a l a
2828-10										l i n a
1095-10										l i l a
1755-10										ɔ n a
3207-10										f ʊ l a
3519-10										l ʊ l a
448-10										l ʊ n i
630-10										b l l l a
1216-10										l a b ɛ l a
1418-10										s i l i l a
2775-10										b ʊ l m n a
3397-10										b ɔ l a
4373-10										l i l i
4384-10										i l a
84-10										l ʊ l ʊ l a
1083-10										l i l a
1122-10										b ʊ l a
2286-10										l a
2317-10										b ʊ l a
3018-10										l i l a
3275-10										χ a n a
3464-10										b ɔ l a
3639-10										b i l i m ɛ l a
3885-10										l i m a
3981-10										i i l l a
94-10										ʊ χ a
4139-10										m ɔ n a
43-10										χ i l k a
374-10										l a i l a l a
459-10										l ʊ m a
508-10										l ɔ l a
871-10										χ a n a
