COGID	1	10	2	3	4	5	6	7	8	9
200-5					β i					
374-5					k a l i a k					
508-5					β i f u					
528-5					β i l i					
575-5					t					
1303-6						k u ɔ ɔ				
1755-6						ɔ a a				
448-6						i i n ɔ				
1475-6						k u l				
3397-6						k ɔ l				
2286-6						l ɔ				
278-6						k u				
2717-6						o k n ɔ				
2689-7							r a m a			
893-7							a n d			
1285-7							w a a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							i n a			
3572-7							z o n i			
1095-7							t i m a			
1755-7							i n e			
1789-7							k a a ŋ g a			
3519-7							t u m a			
3686-7							b i m ʃ a			
4249-7							k u m i			
4451-7							v i s i			
814-7							o m b e			
1216-7							ɣ a f d			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							u m b a			
3826-7							t o k a			
4003-7							b i v			
4040-7							ɣ e n i			
84-7							s ŋ ɣ u r u			
116-7							s i k a			
181-7							ɣ o ŋ g o			
419-7							o ɣ a			
587-7							o ŋ g o			
660-7							a			
848-7							k a a			
1122-7							v u a			
1159-7							a			
1374-7							n s a n e			
1396-7							z o v u			
1430-7							i v z o			
1906-7							ŋ g i r a			
2177-7							ŋ g a v i			
2419-7							z e k a			
3018-7							z i a			
3275-7							h a n a			
3441-7							z e ŋ g a			
3464-7							v o n a			
3639-7							t i t m d			
3885-7							t i m e			
4192-7							á i m d a			
745-7							u k o			
3971-7							k u m a			
55-7							b u m a			
2717-7							b b u a b a			
4139-7							u a e			
93-7							g o n o			
459-7							r u m a			
575-7							t á			
2689-8								t a		
1285-8								n w i		
1303-8								t ô a		
2197-8								ʃ i r a		
2828-8								r n i		
3572-8								ʃ n i		
1755-8								w e		
1789-8								k ô r ŋ g a		
3207-8								t u r a		
3519-8								t u a		
3686-8								t p a		
4249-8								k u u		
4451-8								v i i		
814-8								t a p e		
1228-8								p w		
2026-8								t w		
2775-8								v u n d i		
3826-8								ʃ u k a		
4040-8								t n i		
181-8								t ô n d o		
660-8								r ô r a		
848-8								k ô r u		
1083-8								r ô r i		
1159-8								t a		
1350-8								r a		
1396-8								ʃ ô n u		
1666-8								t ô n a		
2177-8								t ô n d i		
2317-8								t u n a		
4260-8								ʃ w i		
745-8								t u k o		
3971-8								k ô u		
94-8								t ŋ k o		
2717-8								ŋ g n ŋ g a		
4139-8								t î n a		
43-8								t i u		
575-8								t a		
871-8								t n a		
2689-9									a m o	
893-9									á a	
1285-9									n ʊ r a	
1303-9									ŋ b o m o	
2197-9									s á l a	
2828-9									l i n a	
3572-9									s o n i	
1095-9									l i m o	
1789-9									k á l d ŋ g a	
3207-9									b ʊ l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e l e	
814-9									ŋ o m b e	
1228-9									b ʊ nː a	
1418-9									s i n i ʊ nː a	
1475-9									k t a	
2026-9									ʊ r e	
2775-9									b u m b a	
3397-9									b o l ʊ̀	
3826-9									o k a	
4003-9									i b a	
4040-9									e n i	
4373-9									l i z i	
4384-9									i w ʊ̀	
116-9									b i k a	
181-9									k o ŋ g o	
1083-9									l i l a	
1374-9									d n e	
1430-9									i s a	
1666-9									á á n ʊ̀	
1767-9									g o k ʊ̀	
1906-9									i ŋ k i l a	
2177-9									ŋ k a r i	
2419-9									s a k a	
2750-9									e z i	
3018-9									s i l a	
3441-9									s a ŋ g a	
3885-9									b i m o	
3981-9									i n g m nː a	
4260-9									s ʊ nː a	
4350-9									l e l k o	
278-9									b a	
745-9									e a k o	
55-9									d m o	
94-9									b o k a	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									á nː a	
2689-10										a ɛ m a
893-10										a ɛ a ɛ d a
1285-10										n w d a
2197-10										ɛ a ɛ l a
2828-10										l ɛ n a
1095-10										l i m a
1755-10										a n a
3207-10										f ʊ l a
3519-10										a ʊ m a
448-10										a u a ɛ d a
630-10										ɛ a ɛ l a
1216-10										a ɛ b ɛ d a
1418-10										s i a i ɛ d a
2775-10										b ʊ ʊ m d a
3397-10										b a l a
4373-10										l i d a
4384-10										i a a
84-10										a ɛ a ʊ l a
1083-10										l i l a
1122-10										b ʊ d a
2286-10										l a
2317-10										b ʊ b a
3018-10										a i l a
3275-10										a a a d a
3464-10										b ɛ d a
3639-10										a i a i m ɛ d a
3885-10										a i m a
3981-10										i i a ɛ d a
94-10										a a χ a
4139-10										m a n a
43-10										ɛ i ɛ d a
374-10										a a a l d d a
459-10										l ʊ m a
508-10										b a f a
871-10										a a d a
