ID	DOCULECT	TOKENS	ALIGNMENT	COGID
80	Khoina	t a ŋ	t a ŋ	35
81	Rupa	t a ŋ	t a ŋ	35
82	Duhumbi	s	s	38
83	Khispi	ɕ	ɕ	38
84	Khoina	ɕ	ɕ	38
85	Rupa	s	s	38
86	Duhumbi	kʰ a	kʰ a	39
87	Khispi	kʰ a	kʰ a	39
88	Jerigaon	pʰ i ŋ	pʰ i ŋ	40
89	Khispi	pʰ u ŋ	pʰ u ŋ	40
90	Khoina	pʰ i ŋ	pʰ i ŋ	40
91	Rupa	pʰ y ŋ	pʰ y ŋ	40
92	Shergaon	pʰ u ŋ	pʰ u ŋ	40
93	Jerigaon	r ə	r ə	41
94	Khispi	l a	l a	41
95	Khoina	r ə	r ə	41
96	Rupa	r ə	r ə	41
97	Shergaon	r u	r u	41
98	Khoina	m ø	m ø	43
99	Rahung	m ø	m ø	43
100	Rupa	m øˀ	m øˀ	43
101	Shergaon	m eˀ	m eˀ	43
102	Jerigaon	tʰ ɔ̃ ŋ	tʰ ɔ̃ ŋ	44
103	Khoina	tʰ ɔː	tʰ ɔː -	44
104	Rahung	tʰ ə	tʰ ə -	44
105	Duhumbi	kʰ a	kʰ a	45
106	Khispi	kʰ a	kʰ a	45
107	Khoitam	kʰ uː	kʰ uː	45
108	Rahung	kʰ uː	kʰ uː	45
109	Rupa	kʰ uː	kʰ uː	45
110	Duhumbi	m	m -	46
111	Khispi	m ɔː	m ɔː	46
112	Rahung	m	m -	46
113	Jerigaon	s ɛ̃ː n	s ɛ̃ː n	47
114	Khispi	ɕ ɛ l	ɕ ɛ l	47
115	Khoina	ʂ ɛ̃ː n	ʂ ɛ̃ː n	47
116	Rahung	s ɛ̃ː n	s ɛ̃ː n	47
117	Rupa	s ɛ̃ː n	s ɛ̃ː n	47
118	Jerigaon	dʑ i	dʑ i	48
119	Khispi	p i	p i	48
120	Khoina	dʑ i	dʑ i	48
121	Khoitam	j ɔ	j ɔ	48
122	Rahung	dʑ i	dʑ i	48
123	Rupa	dʑ i	dʑ i	48
124	Jerigaon	h i ŋ	h i ŋ	49
125	Khoitam	h i ŋ	h i ŋ	49
126	Rahung	h y ŋ	h y ŋ	49
127	Rupa	h ĩː	h ĩː -	49
128	Shergaon	h ĩː	h ĩː -	49
129	Duhumbi	tʰ ɛ m	tʰ - ɛ m	50
130	Jerigaon	tʰ ə	tʰ - ə -	50
131	Khispi	tʰ j e	tʰ j e -	50
132	Khoina	tʰ ɛ m	tʰ - ɛ m	50
133	Rahung	tʰ a m	tʰ - a m	50
134	Duhumbi	b a ŋ	b a ŋ	51
135	Jerigaon	b a ŋ	b a ŋ	51
136	Khispi	m a ŋ	m a ŋ	51
137	Khoina	b a ŋ	b a ŋ	51
138	Rahung	b a ŋ	b a ŋ	51
139	Duhumbi	b i r	b i r	57
140	Khispi	b i l	b i l	57
141	Duhumbi	tɕʰ a ŋ	tɕʰ a ŋ	58
142	Jerigaon	tɕʰ ɔ̃ː ŋ	tɕʰ ɔ̃ː ŋ	58
143	Khispi	tɕʰ a ŋ	tɕʰ a ŋ	58
144	Khoina	tsʰ ɔ̃ː ŋ	tsʰ ɔ̃ː ŋ	58
145	Khoitam	tɕʰ ũː ŋ	tɕʰ ũː ŋ	58
146	Duhumbi	m a n	m a n	59
147	Khispi	m a n	m a n	59
148	Khoina	m ɐ̃ː	m ɐ̃ː -	59
149	Khoitam	m ɔ̃ː	m ɔ̃ː -	59
150	Rahung	m ɔ̃ː	m ɔ̃ː -	59
151	Rupa	m ɔ̃ː	m ɔ̃ː -	59
152	Duhumbi	l a	l a	62
153	Khispi	l a	l a	62
154	Khoina	l a	l a	62
155	Rahung	l a	l a	62
156	Rupa	d ə	d ə	62
157	Jerigaon	n y	n y	64
158	Khoina	n a	n a	64
159	Khoitam	n y	n y	64
160	Rahung	n y	n y	64
161	Jerigaon	j ɔ	j ɔ	65
162	Khoina	j ɔ	j ɔ	65
163	Khoitam	j ɔ	j ɔ	65
164	Shergaon	h o	h o	65
165	Jerigaon	t ɛ n	t ɛ n	66
166	Khoina	t ø n	t ø n	66
167	Duhumbi	ɔˀ	ɔˀ	67
168	Khispi	ɔ	ɔ	67
169	Khoitam	ɔ	ɔ	67
170	Rahung	ɔ	ɔ	67
171	Rupa	ɔ̃	ɔ̃	67
172	Duhumbi	u	u	68
173	Khispi	ɔ	ɔ	68
174	Khoitam	a	a	68
175	Rahung	a	a	68
176	Rupa	a	a	68
177	Shergaon	a	a	68
178	Duhumbi	kʰ a ŋ	kʰ a ŋ	69
179	Khispi	h a ŋ	h a ŋ	69
180	Khoitam	h a ŋ	h a ŋ	69
181	Rahung	h a ŋ	h a ŋ	69
182	Rupa	h a ŋ	h a ŋ	69
183	Shergaon	h a ŋ	h a ŋ	69
184	Khoina	tʰ ɔ n	tʰ ɔ n	71
185	Khoitam	tʰ ɔ m	tʰ ɔ m	71
186	Rahung	tʰ ɔ m	tʰ ɔ m	71
187	Rupa	tʰ ɔ m	tʰ ɔ m	71
188	Shergaon	tʰ ɔ m	tʰ ɔ m	71
189	Duhumbi	m ɛ s	m ɛ s	76
190	Jerigaon	m ə	m ə -	76
191	Jerigaon	z y k	z y k	77
192	Khoina	ʐ y k	ʐ y k	77
193	Khoitam	z y k	z y k	77
194	Rahung	z i k	z i k	77
195	Rupa	z ə	z ə -	77
196	Shergaon	z ə	z ə -	77
197	Jerigaon	l y ŋ	l y ŋ	78
198	Khoina	l y ŋ	l y ŋ	78
199	Khoitam	l i ŋ	l i ŋ	78
200	Rahung	l i ŋ	l i ŋ	78
201	Rupa	l i k	l i k	78
202	Shergaon	l i k	l i k	78
203	Duhumbi	tsʰ i k	tsʰ i k	79
204	Khispi	tsʰ i k	tsʰ i k	79
205	Khoina	tsʰ i k	tsʰ i k	79
206	Khoitam	tɕʰ i k	tɕʰ i k	79
207	Rahung	tɕʰ i k	tɕʰ i k	79
208	Rupa	tsʰ i k	tsʰ i k	79
209	Duhumbi	pʰ ɛ t	pʰ ɛ t	82
210	Jerigaon	pʰ ɛ ʔ	pʰ ɛ ʔ	82
211	Khispi	pʰ ɛ t	pʰ ɛ t	82
212	Khoina	pʰ ɛ t	pʰ ɛ t	82
213	Khoitam	pʰ ɛ t	pʰ ɛ t	82
214	Rahung	pʰ ɛ t	pʰ ɛ t	82
215	Duhumbi	dʑ a ŋ	dʑ a ŋ	85
216	Jerigaon	dʑ a ŋ	dʑ a ŋ	85
217	Khoina	dʑ a ŋ	dʑ a ŋ	85
218	Rahung	dʑ a ŋ	dʑ a ŋ	85
219	Duhumbi	dʑ i k	dʑ i k	88
220	Khispi	dʑ i k	dʑ i k	88
221	Khoina	ʐ i k	ʐ i k	88
222	Khoitam	z i k	z i k	88
223	Rahung	z i k	z i k	88
224	Rupa	z i k	z i k	88
225	Jerigaon	k u ŋ	k u ŋ	94
226	Khoina	g u ŋ	g u ŋ	94
227	Rupa	kʰ u ŋ	kʰ u ŋ	94
228	Shergaon	kʰ u ŋ	kʰ u ŋ	94
229	Jerigaon	n a	n a	95
230	Khoina	n a	n a	95
231	Rupa	ɲ a	ɲ a	95
232	Shergaon	ɲ a	ɲ a	95
233	Khispi	kʰ i ɕ	kʰ i ɕ	96
234	Khoitam	kʰ eː	kʰ eː -	96
235	Rahung	kʰ eː	kʰ eː -	96
236	Rupa	kʰ eː	kʰ eː -	96
237	Khoitam	l i	l i	97
238	Rahung	l a	l a	97
239	Rupa	l ə	l ə	97
240	Jerigaon	dʑ i	dʑ i	99
241	Khoina	dʑ i	dʑ i	99
242	Duhumbi	ʑ a n	ʑ a n	100
243	Khispi	ʑ a n	ʑ a n	100
244	Khoina	ʐ ɐ̃ː	ʐ ɐ̃ː -	100
245	Khoitam	z ɔ̃ː	z ɔ̃ː -	100
246	Rahung	z ɔ̃ː	z ɔ̃ː -	100
247	Rupa	z ɔ̃ː	z ɔ̃ː -	100
248	Jerigaon	s u ŋ	s u ŋ	103
249	Khoina	s u ŋ	s u ŋ	103
250	Khoitam	s u ŋ	s u ŋ	103
251	Rahung	s u ŋ	s u ŋ	103
252	Rupa	s u ŋ	s u ŋ	103
253	Shergaon	s u ŋ	s u ŋ	103
254	Jerigaon	r ɔ̃ː	r ɔ̃ː	105
255	Khoitam	n ũː	n ũː	105
256	Rahung	n ũː	n ũː	105
257	Jerigaon	pʰ ɔ̃ː	pʰ - ɔ̃ː -	109
258	Khoina	pʰ l ɔ̃ː	pʰ l ɔ̃ː -	109
259	Rahung	pʰ ɔ m	pʰ - ɔ m	109
260	Rupa	pʰ l ɔ̃ː	pʰ l ɔ̃ː -	109
261	Jerigaon	tɕʰ a	tɕʰ a -	110
262	Khoina	dʑ ə	dʑ ə -	110
263	Rahung	tɕʰ a m	tɕʰ a m	110
264	Rupa	tɕʰ a m	tɕʰ a m	110
265	Duhumbi	pʰ a	pʰ a	111
266	Khispi	pʰ a	pʰ a	111
267	Khoitam	pʰ ɔː	pʰ ɔː	111
268	Jerigaon	b a	b - a -	113
269	Khispi	b i n	b - i n	113
270	Khoina	b a	b - a -	113
271	Khoitam	b ɛ	b - ɛ -	113
272	Rahung	b ɛ	b - ɛ -	113
273	Rupa	pʰ l a	pʰ l a -	113
274	Duhumbi	m a k	m a k	116
275	Jerigaon	w ɐ k	w ɐ k	116
276	Khispi	m a k	m a k	116
277	Khoina	w ɐ k	w ɐ k	116
278	Rahung	m a k	m a k	116
279	Rupa	m a k	m a k	116
280	Duhumbi	l i s	l i s	118
281	Khispi	l i ɕ	l i ɕ	118
282	Rahung	l eː	l eː -	118
283	Rupa	l eː	l eː -	118
284	Duhumbi	k i	k i	126
285	Jerigaon	tɕ ɛˀ	tɕ ɛˀ	126
286	Khispi	k i	k i	126
287	Khoitam	tɕ i	tɕ i	126
288	Duhumbi	kʰ a s	kʰ a s	127
289	Jerigaon	k a	k a -	127
290	Khispi	kʰ a s	kʰ a s	127
291	Khoitam	kʰ a	kʰ a -	127
292	Duhumbi	kʰ u n	kʰ u n	128
293	Khispi	kʰ u n	kʰ u n	128
294	Rahung	kʰ eː	kʰ eː -	128
295	Rupa	kʰ eː	kʰ eː -	128
296	Jerigaon	b yː	b yː	129
297	Khoina	b yː	b yː	129
298	Khoitam	b yː	b yː	129
299	Rahung	b yː	b yː	129
300	Rupa	b yː	b yː	129
301	Shergaon	b iː	b iː	129
302	Duhumbi	k a m	k a m	133
303	Shergaon	k a m	k a m	133
304	Duhumbi	d ɔ ŋ	d ɔ ŋ	139
305	Khispi	d ɔ ŋ	d ɔ ŋ	139
306	Khoina	r u ŋ	r u ŋ	139
307	Duhumbi	z j ɛ k	z j ɛ k	142
308	Khispi	z ɛ k	z - ɛ k	142
309	Khoitam	z ɛ k	z - ɛ k	142
310	Rahung	z ɛ k	z - ɛ k	142
311	Rupa	z ɛ k	z - ɛ k	142
312	Shergaon	z ɛ k	z - ɛ k	142
313	Duhumbi	t aˀ	t aˀ	144
314	Khispi	t a	t a	144
315	Khoina	t u	t u	144
316	Khoitam	t u	t u	144
317	Rupa	t u	t u	144
318	Khoitam	r ɛˀ	r ɛˀ	148
319	Rahung	r ɛˀ	r ɛˀ	148
320	Rupa	r aˀ	r aˀ	148
321	Shergaon	r a	r a	148
322	Khoina	f ɔː	f ɔː	150
323	Khoitam	f yː	f yː	150
324	Rahung	h yː	h yː	150
325	Jerigaon	l y ŋ	l y ŋ	151
326	Khoina	l y ŋ	l y ŋ	151
327	Khoitam	l y ŋ	l y ŋ	151
328	Rahung	l y ŋ	l y ŋ	151
329	Rupa	l y ŋ	l y ŋ	151
330	Shergaon	l u ŋ	l u ŋ	151
331	Duhumbi	kʰ ɹ a ŋ	kʰ ɹ a ŋ	155
332	Khispi	kʰ a ŋ	kʰ - a ŋ	155
333	Khoina	kʰ a ŋ	kʰ - a ŋ	155
334	Khoitam	kʰ a ŋ	kʰ - a ŋ	155
335	Rahung	kʰ a ŋ	kʰ - a ŋ	155
336	Rupa	kʰ a ŋ	kʰ - a ŋ	155
337	Jerigaon	l a	l a	156
338	Khoitam	l ə	l ə	156
339	Rahung	l a	l a	156
340	Rupa	l ə	l ə	156
341	Duhumbi	t ɔ m	t ɔ m	157
342	Jerigaon	t u ŋ	t u ŋ	157
343	Khispi	t ɔ m	t ɔ m	157
344	Khoina	t u ŋ	t u ŋ	157
345	Jerigaon	i	i	160
346	Khoina	a	a	160
347	Khoitam	a	a	160
348	Rahung	ə	ə	160
349	Rupa	ə	ə	160
350	Duhumbi	l ɔi	l ɔi	162
351	Khispi	l ui	l ui	162
352	Khoitam	l ɛː	l ɛː	162
353	Rupa	l aː	l aː	162
354	Duhumbi	l a k	l a k	165
355	Khispi	l a k	l a k	165
356	Duhumbi	l a k	l a k	166
357	Jerigaon	l ɐ k	l ɐ k	166
358	Khispi	l a k	l a k	166
359	Khoina	l ɐ k	l ɐ k	166
360	Khoitam	l a k	l a k	166
361	Rahung	l a k	l a k	166
362	Jerigaon	k ɹ iː	k ɹ iː	169
363	Khoina	k ɹ aː	k ɹ aː	169
364	Duhumbi	ɕ a m	ɕ a m	174
365	Khoina	s ɔ̃ː	s ɔ̃ː -	174
366	Khoitam	s ũː ŋ	s ũː ŋ	174
367	Rupa	s ũː	s ũː -	174
368	Jerigaon	tɕʰ uː	tɕʰ uː	175
369	Khoina	tɕʰ uː	tɕʰ uː	175
370	Khoitam	tɕʰ uː	tɕʰ uː	175
371	Rahung	tɕʰ uː	tɕʰ uː	175
372	Rupa	tɕʰ u	tɕʰ u	175
373	Khoitam	b ɛˀ	b ɛˀ	177
374	Rahung	b ɛˀ	b ɛˀ	177
375	Rupa	b u	b u	177
376	Shergaon	b u	b u	177
377	Jerigaon	j ɛˀ	j ɛˀ	178
378	Khoina	j a	j a	178
379	Duhumbi	d aˀ	d aˀ	179
380	Khispi	d a	d a	179
381	Duhumbi	j a ŋ	j a ŋ	184
382	Khispi	j a ŋ	j a ŋ	184
383	Jerigaon	dʑ eː	dʑ eː	192
384	Khoina	ɖʐ eː	ɖʐ eː	192
385	Khoitam	z eː	z eː	192
386	Rahung	z eː	z eː	192
387	Rupa	g yː	g yː	192
388	Shergaon	g eː	g eː	192
389	Duhumbi	j a ŋ	j a ŋ	194
390	Khispi	j a ŋ	j a ŋ	194
391	Duhumbi	d i	d i	195
392	Khispi	d i	d i	195
393	Khoina	r iː	r iː	195
394	Khoitam	r iː	r iː	195
395	Rupa	r iː	r iː	195
396	Duhumbi	p i	p - i -	197
397	Rupa	p y ŋ	p - y ŋ	197
398	Shergaon	p l i ŋ	p l i ŋ	197
399	Jerigaon	tɕʰ a m	tɕʰ a m	198
400	Khoina	tsʰ a m	tsʰ a m	198
401	Khoitam	tɕʰ a m	tɕʰ a m	198
402	Rahung	tɕʰ a m	tɕʰ a m	198
403	Rupa	ʨ a m	ʨ a m	198
404	Shergaon	tɕʰ a m	tɕʰ a m	198
405	Jerigaon	z yː	z yː	205
406	Khoina	ʐ yː	ʐ yː	205
407	Khoitam	z yː	z yː	205
408	Rahung	z yː	z yː	205
409	Rupa	z yː	z yː	205
410	Shergaon	z iː	z iː	205
411	Duhumbi	ɕ a	ɕ a	207
412	Khispi	ɕ a	ɕ a	207
413	Khoina	ʂ uː	ʂ uː	207
414	Rupa	s	s -	207
415	Shergaon	s	s -	207
416	Jerigaon	h uː	h uː	208
417	Khoitam	h uː	h uː	208
418	Rahung	h uː	h uː	208
419	Rupa	p uː	p uː	208
420	Shergaon	p uː	p uː	208
421	Duhumbi	p a t	p a t	212
422	Khispi	p a t	p a t	212
423	Shergaon	p a t	p a t	212
424	Duhumbi	m ɔu	m ɔu	214
425	Khoina	m a	m a	214
426	Khoitam	m u	m u	214
427	Rahung	m ou	m ou	214
428	Rupa	m ə	m ə	214
429	Khoina	w ɔ	w ɔ	215
430	Khoitam	w ɔ	w ɔ	215
431	Rupa	j au	j au	215
432	Jerigaon	pʰ	pʰ	216
433	Khoitam	pʰ	pʰ	216
434	Rahung	pʰ	pʰ	216
435	Jerigaon	l ə	l ə	222
436	Khoina	l a	l a	222
437	Khoitam	l ə	l ə	222
438	Rahung	l a	l a	222
439	Jerigaon	n ə	n ə	223
440	Khoina	n ə	n ə	223
441	Khoitam	n ə	n ə	223
442	Rupa	n ə	n ə	223
443	Shergaon	n ə	n ə	223
444	Jerigaon	n y	n y -	225
445	Khispi	h i n	h i n	225
446	Khoina	n y	n y -	225
447	Khoitam	n ə	n ə -	225
448	Rahung	m a	m a -	225
449	Jerigaon	j ɔ	j ɔ	228
450	Khoina	j u	j u	228
451	Khoitam	w u	w u	228
452	Rahung	w u	w u	228
453	Jerigaon	kʰ uː	kʰ uː -	229
454	Khispi	k u l	k u l	229
455	Khoina	kʰ uː	kʰ uː -	229
456	Jerigaon	kʰ ɛː	kʰ ɛː	230
457	Rahung	r ɛː	r ɛː	230
458	Jerigaon	s a ŋ	s a ŋ	232
459	Khoina	s a ŋ	s a ŋ	232
460	Khoitam	ts i ŋ	ts i ŋ	232
461	Rahung	s a ŋ	s a ŋ	232
462	Rupa	s a ŋ	s a ŋ	232
463	Shergaon	s a ŋ	s a ŋ	232
464	Jerigaon	g ə	g ə	234
465	Khoina	g ə	g ə	234
466	Khoitam	g ə	g ə	234
467	Rupa	g ə	g ə	234
468	Shergaon	k ə	k ə	234
469	Khoina	n ø n	n ø n	236
470	Khoitam	n ɔ m	n ɔ m	236
471	Shergaon	ɲ ɔ m	ɲ ɔ m	236
472	Khoina	s	s -	237
473	Khoitam	s u	s u	237
474	Shergaon	s ə	s ə	237
475	Duhumbi	ts a ŋ	ts a ŋ	238
476	Khispi	ts a ŋ	ts a ŋ	238
477	Khoina	s a n	s a n	238
478	Rahung	s a m	s a m	238
479	Rupa	s a m	s a m	238
480	Jerigaon	n u	n u	239
481	Khoina	n u	n u	239
482	Khoitam	n u	n u	239
483	Rahung	n u	n u	239
484	Rupa	ɲ u	ɲ u	239
485	Khoina	p ɛː	p ɛː	241
486	Khoitam	p eː	p eː	241
487	Rahung	p eː	p eː	241
488	Rupa	b eː	b eː	241
489	Shergaon	b eː	b eː	241
490	Rupa	tɕ ɔ p	tɕ ɔ p	242
491	Shergaon	tɕ ɔ p	tɕ ɔ p	242
492	Jerigaon	s	s - -	247
493	Khoina	ʂ	ʂ - -	247
494	Khoitam	s y ŋ	s y ŋ	247
495	Rahung	s y n	s y n	247
496	Rupa	s ə	s ə -	247
497	Shergaon	s i n	s i n	247
498	Khoitam	pʰ yː	pʰ yː	249
499	Rahung	b a	b a	249
500	Rupa	b ə	b ə	249
501	Shergaon	b u	b u	249
502	Khispi	d u ŋ	d u ŋ	250
503	Khoitam	l u ŋ	l u ŋ	250
504	Rahung	ɹ u ŋ	ɹ u ŋ	250
505	Rupa	l u ŋ	l u ŋ	250
506	Shergaon	l u ŋ	l u ŋ	250
507	Duhumbi	d ɔ k	d ɔ k	251
508	Khispi	d ɔ k	d ɔ k	251
509	Khoina	d ɔ k	d ɔ k	251
510	Rupa	d ɔ k	d ɔ k	251
511	Shergaon	d ɔ k	d ɔ k	251
512	Jerigaon	u	u -	256
513	Khispi	u n	u n	256
514	Khoina	u	u -	256
515	Khoitam	u n	u n	256
516	Rahung	u n	u n	256
517	Duhumbi	ɕ ɔ k	ɕ ɔ k	258
518	Jerigaon	s ɔ k	s ɔ k	258
519	Khispi	ɕ ɔ k	ɕ ɔ k	258
520	Khoitam	s ɔ k	s ɔ k	258
521	Rahung	s ɔ k	s ɔ k	258
522	Khispi	d ɔ ŋ	d ɔ ŋ	259
523	Khoina	tʰ y ŋ	tʰ y ŋ	259
524	Rupa	tʰ u ŋ	tʰ u ŋ	259
525	Shergaon	tʰ u ŋ	tʰ u ŋ	259
526	Jerigaon	pʰ ɐ	pʰ - ɐ	265
527	Khoina	pʰ ɐ	pʰ - ɐ	265
528	Khoitam	pʰ l ɔ	pʰ l ɔ	265
529	Rahung	pʰ	pʰ - -	265
530	Rupa	pʰ w ɔ	pʰ w ɔ	265
531	Jerigaon	h ɐ m	h ɐ m	266
532	Khoina	x ɐ m	x ɐ m	266
533	Khoitam	h a m	h a m	266
534	Rahung	h a ŋ	h a ŋ	266
535	Rupa	h ɐ ŋ	h ɐ ŋ	266
536	Duhumbi	tsʰ u	tsʰ u	268
537	Khispi	tsʰ u	tsʰ u	268
538	Khoina	tsʰ yː	tsʰ yː	268
539	Khoitam	tɕʰ yː	tɕʰ yː	268
540	Rahung	tɕʰ yː	tɕʰ yː	268
541	Rupa	tɕʰ yː	tɕʰ yː	268
542	Duhumbi	tʰ j ɛ ŋ	tʰ j ɛ ŋ	270
543	Rupa	tʰ ɛ ŋ	tʰ - ɛ ŋ	270
544	Jerigaon	kʰ yː	kʰ yː	272
545	Khoina	kʰ yː	kʰ yː	272
546	Khoitam	kʰ yː	kʰ yː	272
547	Rahung	kʰ yː	kʰ yː	272
548	Shergaon	kʰ iː	kʰ iː	272
549	Jerigaon	h ɔ	h ɔ -	273
550	Khispi	h a ŋ	h a ŋ	273
551	Khoina	f ɔ	f ɔ -	273
552	Khoitam	h u	h u -	273
553	Rahung	h ɔ	h ɔ -	273
554	Jerigaon	ɔ̃ː	- ɔ̃ː	274
555	Khispi	ŋ a	ŋ a	274
556	Khoina	ɔ̃ː	- ɔ̃ː	274
557	Khoitam	ɔ̃ː	- ɔ̃ː	274
558	Rahung	ɔ̃ː	- ɔ̃ː	274
559	Jerigaon	tʰ u ŋ	tʰ u ŋ	276
560	Khoina	tʰ u ŋ	tʰ u ŋ	276
561	Rahung	tʰ u ŋ	tʰ u ŋ	276
562	Rupa	tʰ u ŋ	tʰ u ŋ	276
563	Shergaon	tʰ u ŋ	tʰ u ŋ	276
564	Duhumbi	b ɔ s	b ɔ s	279
565	Khoina	b øˀ	b øˀ -	279
566	Khoitam	b eˀ	b eˀ -	279
567	Rahung	b øˀ	b øˀ -	279
568	Duhumbi	dʑ a m p	dʑ a m p	280
569	Khispi	dʑ a m p	dʑ a m p	280
570	Khoina	dʑ a	dʑ a - -	280
571	Khoitam	dʑ a p	dʑ a - p	280
572	Rahung	dʑ a p	dʑ a - p	280
573	Jerigaon	s uː	s uː	282
574	Khoina	ʂ uː	ʂ uː	282
575	Khoitam	s uː	s uː	282
576	Rahung	s uː	s uː	282
577	Rupa	s uː	s uː	282
578	Shergaon	s uː	s uː	282
579	Jerigaon	tʰ y ŋ	tʰ y ŋ	283
580	Khoina	tʰ y ŋ	tʰ y ŋ	283
581	Khoitam	tʰ y ŋ	tʰ y ŋ	283
582	Rahung	tʰ y ŋ	tʰ y ŋ	283
583	Rupa	tʰ y ŋ	tʰ y ŋ	283
584	Duhumbi	tɕʰ a m	tɕʰ a m	285
585	Khispi	tɕʰ a m	tɕʰ a m	285
586	Khoina	tɕʰ a n	tɕʰ a n	285
587	Khoitam	tɕʰ a m	tɕʰ a m	285
588	Rahung	tɕʰ a m	tɕʰ a m	285
589	Rupa	tɕʰ a m	tɕʰ a m	285
590	Duhumbi	kʰ j ɛ ŋ	kʰ j ɛ ŋ	286
591	Khispi	kʰ ɛ ŋ	kʰ - ɛ ŋ	286
592	Rahung	tɕʰ ɛ ŋ	- tɕʰ ɛ ŋ	286
593	Rupa	kʰ ɛ ŋ	kʰ - ɛ ŋ	286
594	Shergaon	kʰ ɛ ŋ	kʰ - ɛ ŋ	286
595	Duhumbi	l i ŋ	l i ŋ	301
596	Khispi	b i n	b i n	301
597	Duhumbi	b j ɛ ŋ	b j ɛ ŋ	302
598	Khispi	b ɛ ŋ	b - ɛ ŋ	302
599	Khoitam	pʰ a ŋ	pʰ - a ŋ	302
600	Rupa	b ɛ ŋ	b - ɛ ŋ	302
601	Jerigaon	dʑ r yː	dʑ r yː	306
602	Khoina	ɖʐ yː	ɖʐ - yː	306
603	Khoitam	dʑ r yː	dʑ r yː	306
604	Rahung	dʑ r yː	dʑ r yː	306
605	Rupa	g yː	- g yː	306
606	Shergaon	g iː	- g iː	306
607	Jerigaon	s	s	307
608	Khoitam	s	s	307
609	Rahung	s	s	307
610	Rupa	s	s	307
611	Shergaon	s	s	307
612	Jerigaon	s ə	s ə	312
613	Khispi	ɕ a	ɕ a	312
614	Khoina	s y	s y	312
615	Khoitam	dʑ ə	dʑ ə	312
616	Khispi	dʑ u ŋ	dʑ u ŋ	313
617	Khoina	dz y k	dz y k	313
618	Khoitam	z y k	z y k	313
