COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
206-3			n n au ⁵				
212-3			ɔ ʔ ⁵³				
214-3			l o ŋ ²				
217-3			m u ³				
224-3			n j au ⁵				
228-3			b a ŋ ⁵³				
238-3			j au ⁵				
241-3			ʃ u ³²				
246-3			g o u ⁵¹				
256-3			ʔ ə ⁵³				
257-3			b o ³ ⁵¹				
272-3			j ɔ ³				
273-3			ʔ ə ³				
274-3			l a ŋ ³				
286-3			kʰ ɛ m ⁵¹				
289-3			kʰ a ŋ ⁵³				
294-3			b a ʔ ⁵³				
301-3			j o ʔ ³				
306-3			kʰ j o ³²				
307-3			n ə ʔ ⁵²				
321-3			tʰ a ŋ ³				
331-3			m o o ³				
332-3			l a ŋ ³				
335-3			g j ɔ ⁴				
336-3			n j a ŋ ³¹				
340-3			n au ⁵				
342-3			m j au ⁵				
360-3			tʃʰ w au ⁵				
376-3			m ʔ o ʔ ⁵³				
389-3			n au ʔ ⁵⁴				
395-3			n a ³				
401-3			s e ³¹				
404-3			a ŋ ³¹				
408-3			d ɔ ⁵¹				
409-3			l a ³				
413-3			tʃʰ j au n ⁵¹				
421-3			m j ɔ ʔ ⁵²				
425-3			j au ⁵				
430-3			dʒ ə ⁵³				
442-3			tʰ u ⁵³				
447-3			tʰ u ŋ ⁵³				
456-3			b a ³				
458-3			ʃ ɔ ⁵⁴				
469-3			kʰ au ⁵				
470-3			b j ʔ ⁵³				
475-3			j e ²¹				
477-3			n ə ɛ k ⁵²				
478-3			d j au ⁵³				
480-3			g au ³²				
485-3			n j ɔ ⁵¹				
495-3			m o ⁵				
499-3			m j a ŋ ³				
500-3			n j j ɛ ŋ ⁵¹				
501-3			tʰ u ⁵³				
506-3			o ³¹				
507-3			s ə ʔ ³				
509-3			l o ŋ ³¹				
510-3			b j o ŋ ³¹				
511-3			l o ʔ ³				
521-3			kʰ au ³¹				
525-3			n j au ⁵				
538-3			au ⁵				
539-3			g j e ŋ ³²				
544-3			kʰ j o k ³²				
550-3			d au ³²				
562-3			m j o ŋ ³¹				
568-3			kʰ a ⁵³				
2-3			kʰ a ŋ ³				
11-3			tsʰ o ŋ m ⁴¹				
12-3			j au ³				
22-3			g ə ŋ ³²				
28-3			b m ɔ ³¹				
1-4				m u k ⁵⁴			
4-4				l o ³²			
18-4				m j ɪ n ⁵			
19-4				n ḭ t ⁵⁴			
44-4				l æu ʔ ³²			
50-4				ʃ o ⁵			
62-4				s a ʔ ⁵			
70-4				b g a ⁴			
75-4				m j æu ʔ ³²			
97-4				a ³²			
112-4				tsʰ o ³²			
122-4				m j æu ʔ ³²			
127-4				kʰ u o ³¹			
132-4				d j o̰ ʔ ³²			
133-4				n o̰ k ⁵⁴			
135-4				n o̰ k ⁵⁴			
142-4				d z o̰ ɔ ³¹			
143-4				l ɔ ʔ ³²			
149-4				n au k ³			
152-4				n ɪ ³			
157-4				b o ³			
183-4				ʔ o ³			
184-4				n au t ⁵⁴			
185-4				tsʰ a ³			
189-4				m j ɔ ʔ ³²			
192-4				n o̰ k ⁵⁴			
195-4				n o ²			
200-4				ɔ ⁵⁴			
216-4				kʰ a n ⁵			
218-4				l o ʔ ³²			
225-4				s a ŋ ⁵⁴			
235-4				kʰ j ɪ ʔ ⁵⁴			
244-4				s e o ⁵⁴			
253-4				m ɔ ⁵⁴			
270-4				m o̰ ʔ ⁵⁴			
278-4				m j a ³²			
279-4				j o ⁵			
285-4				j a ³			
308-4				d o ³¹			
322-4				n o ³²			
325-4				kʰ o̰ k ⁵⁴			
337-4				m j a ³²			
341-4				d z u ⁵			
347-4				ʃ æu ʔ ⁵⁴			
362-4				j o̰ k ⁵⁴			
391-4				j au ʔ ³			
394-4				n o ʔ ³²			
397-4				dʒ a t ⁵⁴			
443-4				m j e ʔ ³²			
460-4				s a ʔ ⁵⁴			
463-4				l o̰ k ⁵⁴			
464-4				tsʰ a ²			
473-4				s a ³			
476-4				kʰ j æu ʔ ³²			
481-4				tsʰ au ⁵⁴			
494-4				kʰ o ³¹			
496-4				kʰ a ŋ ³²			
516-4				ʒ o ³²			
522-4				n o ʔ ³²			
523-4				b j u t ⁵⁴			
524-4				n o ²			
540-4				b o ³			
3-4				b l a t ⁵			
6-4				kʰ o ³¹			
7-4				d au ³			
20-4				n ɪ ʔ ³			
39-4				m j ɪ t ⁵⁴			
51-4				n ḭ ⁵			
64-4				kʰ o ŋ ⁵⁴			
65-4				g æu ʔ ⁵⁴			
66-4				d z o ³²			
71-4				tsʰ a ³²			
72-4				b o ²			
76-4				a a ³			
77-4				m ḭ ʔ ⁵			
78-4				m u k ⁵⁴			
82-4				b a ²			
87-4				ŋ ɔ ³²			
93-4				l a ³			
94-4				n ḭ ʔ ⁵⁴			
119-4				j ɛ ³			
124-4				pʰ j o̰ k ⁵⁴			
136-4				l ʃ ɔ ³¹			
137-4				kʰ j o ʔ ⁵			
139-4				m ɪ ³¹			
144-4				s o̰ ʔ ⁵⁴			
145-4				tʰ au ²			
146-4				m o̰ k ⁵⁴			
150-4				g j ɔ ʔ ⁵⁴			
154-4				n o ³¹			
165-4				kʰ ɪ n ⁵⁴			
166-4				b j o ³¹			
169-4				g j a ⁴¹			
170-4				b j o ³¹			
174-4				l a ²			
181-4				m j ɔ ʔ ³²			
193-4				b o ³			
205-4				n a ḭ t ⁵⁴			
206-4				n ʃ u t ⁵			
212-4				ɔ ʔ ⁵⁴			
217-4				ʔ au ³²			
224-4				n j o ŋ ⁵⁴			
228-4				b ə ³²			
238-4				j o̰ ʔ ⁵⁴			
241-4				tsʰ a ³²			
246-4				g j o ³²			
256-4				ʔ u t ³²			
257-4				b au ʔ ³²			
272-4				l a ³			
273-4				ʔ ə ³²			
274-4				l a ²			
286-4				kʰ a ²			
289-4				kʰ a ³			
294-4				ʔ au ⁵			
301-4				j ɔ ʔ ³²			
306-4				kʰ j æu ʔ ³			
307-4				n a ⁵⁴			
321-4				tʰ a ²			
331-4				m j o ³²			
332-4				l a ³			
335-4				g j o ⁵			
336-4				n j a ³²			
340-4				ŋ o̰ k ⁵⁴			
342-4				n j o ŋ ⁵			
360-4				b a t ⁵⁴			
389-4				n e ŋ t ⁵			
395-4				s a ⁵⁴			
401-4				s a t ⁵⁴			
404-4				d z a ²			
408-4				d u ³¹			
409-4				l a ⁵⁴			
413-4				tʃʰ a n ³¹			
421-4				m j ɔ ʔ ³²			
425-4				ɪ ʔ ⁵⁴			
430-4				tʰ u t ³²			
442-4				tʰ au ⁴			
447-4				tʰ a ²			
456-4				kʰ o ³			
458-4				ʃ u ³			
469-4				kʰ o̰ k ⁵⁴			
470-4				b au k ³²			
475-4				j ɪ ³²			
477-4				n a ɔ ŋ ⁵ ⁵⁴			
478-4				d ʃ o̰ t ⁵⁴			
480-4				g o k ⁵			
485-4				n j o ³¹			
495-4				tsʰ o ³²			
499-4				m j a ³²			
500-4				n j a ³¹			
501-4				tʰ au ⁵⁴			
507-4				s a ʔ ³²			
510-4				g au a ŋ ⁵⁴			
511-4				j au ʔ ³²			
521-4				tʃʰ o̰ k ⁵⁴			
525-4				n j o ⁵			
538-4				a u ʔ ⁵⁴			
539-4				kʰ a n ⁵⁴			
544-4				kʰ j æu ʔ ³²			
550-4				d o ʔ ⁵⁴			
562-4				m j a ³			
568-4				kʰ au ³			
2-4				kʰ au ²			
11-4				tsʰ au ŋ ⁵⁴			
12-4				d j i ʔ ⁵⁴			
22-4				g u ³²			
28-4				b u ³²			
1-5					m o ³¹		
4-5					ɹ a		
18-5					m a ³¹		
19-5					m o ʔ ⁵⁵		
44-5					j a ʔ ⁵⁵		
50-5					ʃ j j i ⁵⁵		
62-5					ʃ e ʔ ³¹		
70-5					ʔ o ŋ ³¹		
75-5					m i ʔ ⁵⁵		
97-5					i		
112-5					ʃ a ³¹		
122-5					m a ʔ ⁵⁵		
127-5					ə a		
132-5					j o ʔ ³¹		
133-5					ʃ j ʔ ⁵⁵		
135-5					ʃ o ⁵⁵		
142-5					m o a ³¹		
143-5					m o ʔ ³¹		
149-5					h ai ʔ ³¹		
152-5					ʃ ŋ ⁵⁵		
157-5					k a ³¹		
183-5					ʃ a ³¹		
184-5					j a ʔ ⁵⁵		
185-5					ʃ ai ⁵⁵		
189-5					m e ʔ ⁵⁵		
192-5					j o ʔ ⁵⁵		
195-5					ʃ a ³¹		
200-5					⁵⁵		
216-5					ʃ m o ⁵⁵		
218-5					j e ʔ ³¹		
225-5					ʃ ai		
235-5					j a ʔ ⁵⁵		
244-5					ʃ o a		
253-5					m ³¹		
270-5					m o ⁵⁵		
278-5					m a ŋ ⁵⁵		
279-5					a a ³¹		
285-5					i a ³¹		
308-5					e i ³¹		
322-5					m a ³¹		
325-5					o ³¹		
337-5					m a ⁵⁵		
341-5					ʃ a		
347-5					ʃ a ʔ ³¹		
362-5					j a ʔ ⁵⁵		
391-5					e ³¹		
394-5					m e ʔ ³¹		
397-5					ai ⁵⁵		
443-5					m i ʔ ³¹		
460-5					ʃ e ³¹		
463-5					e ʔ ⁵⁵		
464-5					ʔ ai		
473-5					ʃ e		
476-5					a ʔ ⁵⁵		
481-5					ʃ ai ŋ ⁵⁵		
494-5					a		
496-5					m j a ³¹		
516-5					ai a		
522-5					m e ʔ ³¹		
523-5					a ⁵⁵		
524-5					ʃ a ³¹		
540-5					k a ³¹		
39-5					m ʔ ³¹		
64-5					o ³¹		
65-5					k o ʔ ⁵⁵		
66-5					ʃ a ³¹		
71-5					ʃ a ³¹		
72-5					e		
76-5					a a ³¹		
77-5					m j e ⁵⁵		
78-5					m j o ʔ ⁵⁵		
82-5					k o ⁵⁵		
87-5					m o ʔ ³¹		
93-5					l e ⁵⁵		
100-5					s a ³¹		
116-5					ai a ³¹		
119-5					ai e ⁵⁵		
124-5					a ʔ ⁵⁵		
136-5					m i ai		
139-5					m j		
144-5					ʃ j ʔ ³¹		
145-5					k i		
146-5					m o ⁵⁵		
165-5					tʰ j a ŋ ³¹		
171-5					j a ⁵⁵		
193-5					p a ³¹		
212-5					a ʔ ³¹		
214-5					j a ³¹		
238-5					m o ʔ ⁵⁵		
241-5					ʃ a ³¹		
246-5					ə		
256-5					m i ³¹		
257-5					ʃ e ³¹		
272-5					ʃ a ³¹		
274-5					m ai		
289-5					k a		
294-5					ʃ ai ⁵⁵		
301-5					j a ʔ ³¹		
306-5					a ʔ ³¹		
321-5					k i ³¹		
331-5					m a a ³¹		
332-5					⁵⁵		
336-5					ʃ o a ⁵⁵		
340-5					ʃ o ʔ ⁵⁵		
360-5					o ⁵⁵		
376-5					m h a ʔ ³¹		
395-5					j a ʔ ⁵⁵		
401-5					ʃ e		
409-5					j e ³¹ ⁵⁵		
425-5					j o ʔ ⁵⁵		
430-5					i ³¹		
442-5					k i ⁵⁵		
447-5					k i		
456-5					k a ³¹		
458-5					s e ³¹		
469-5					o ³¹		
470-5					kʰ e ⁵⁵		
478-5					j ai ³¹		
495-5					ʃ k o		
501-5					k i ⁵⁵		
506-5					j a ʔ ³¹		
507-5					ʃ e ʔ ³¹		
509-5					j a ³¹		
510-5					a o ³¹		
511-5					j e ʔ ⁵⁵		
521-5					ʔ ⁵⁵		
538-5					o ʔ ⁵⁵		
539-5					j o ŋ ³¹		
544-5					a ʔ ⁵⁵		
550-5					k o ³¹		
562-5					m j a ⁵⁵		
568-5					ʃ ai ⁵⁵		
11-5					ʃ a ʔ ⁵⁵		
12-5					i o ⁵⁵		
1-6						m w iː	
4-6						l aː	
18-6						m j a	
19-6						n r a	
44-6						h l a k	
50-6						tsʰ j w a ŋ	
62-6						s a ts	
70-6						kʰ j a	
75-6						m l a t	
97-6						h a	
112-6						tsʰ aː	
122-6						m r au k	
127-6						k j aː	
132-6						l a t	
133-6						n a	
135-6						n w iː	
142-6						tsʰ a aː	
143-6						h n a k	
149-6						tʰ au k	
152-6						n a	
157-6						p aː	
183-6						ʔ aː	
184-6						h n uˀ	
185-6						tsʰ u	
189-6						n r a t	
192-6						h n a	
195-6						n aː	
200-6						p j a m	
216-6						kʰ j a	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r a	
244-6						s a aː	
253-6						n a w eː	
270-6						m iː	
278-6						m j a ŋ	
279-6						h j aː	
285-6						k j a m	
308-6						h a aː	
322-6						n j aː	
325-6						k w iː	
337-6						m j a ŋ	
341-6						tsʰ aː	
347-6						s au	
362-6						kʰ j a	
391-6						j a p	
394-6						n a k	
397-6						tsʰ a	
443-6						m r a t	
460-6						s a p	
463-6						tsʰ r a	
464-6						t a ŋ	
473-6						s a n	
476-6						k j au k	
481-6						tsʰ u	
494-6						k w aː	
496-6						kʰ r a ŋ	
516-6						j aː	
522-6						n a k	
523-6						k r u	
524-6						n aː	
540-6						p aː	
3-6						pʰ w u	
6-6						k w eː	
7-6						t au	
20-6						n a k	
39-6						m w a	
51-6						n tsʰ a	
64-6						kʰ w a ŋ	
65-6						k iː	
66-6						tsʰ u	
71-6						tsʰ aː	
72-6						ʔ aː	
76-6						j aː	
77-6						m r iː t	
78-6						h m w iː	
82-6						k au	
87-6						h n a	
93-6						n a	
94-6						n r a t	
100-6						tsʰ a m	
116-6						h j a	
119-6						w a	
124-6						k r iː	
137-6						kʰ a w iː	
139-6						s j a	
144-6						s a t	
145-6						t au ŋ	
146-6						m iː	
150-6						k j a k	
154-6						n r i a	
165-6						kʰ r a	
166-6						k j aˀ	
169-6						kʰ j a ŋ	
170-6						j u	
171-6						l a	
174-6						l a	
181-6						n j a k	
193-6						p aː	
205-6						n aˀ a	
206-6						n w iː	
212-6						h b a k	
214-6						l uˀ	
217-6						tsʰ u	
224-6						n aˀ w iː m	
228-6						p aˀ	
238-6						r iː	
241-6						tsʰ aː	
246-6						tsʰ j u	
257-6						p aː k	
272-6						j aː	
273-6						h aˀ	
274-6						n a ŋ	
286-6						k a	
289-6						t a ŋ	
294-6						tsʰ u	
301-6						j a k	
306-6						k l au	
307-6						n a	
321-6						t au ŋ	
331-6						h m a a	
332-6						h l a	
335-6						k j aˀ	
336-6						n a a	
340-6						n w iː	
342-6						n j w iː m	
360-6						tsʰ iː	
376-6						tsʰ j u t	
389-6						n w a k a	
395-6						n aˀ	
401-6						s a ts	
404-6						tsʰ a ŋ	
408-6						tsʰ w iː	
409-6						l a	
413-6						kʰ r iː	
421-6						n r au k	
425-6						kʰ j a	
442-6						t a	
447-6						t au ŋ	
456-6						p aː	
469-6						kʰ w iː	
470-6						tsʰ i k	
475-6						n a	
477-6						h n a a a	
480-6						k w iː	
485-6						n j aˀ	
495-6						tsʰ r u	
499-6						n j a m	
500-6						n j a m	
501-6						t au	
506-6						k tsʰ a	
507-6						s a k	
509-6						l uˀ ŋ	
510-6						p j w a ŋ	
511-6						l a k	
521-6						tsʰ w iː	
525-6						n aˀ w iː	
538-6						h tsʰ w iː	
539-6						kʰ j a	
544-6						k j au k	
550-6						tʰ iː	
562-6						m j au ŋ	
568-6						kʰ aˀ	
2-6						t au ŋ	
11-6						tsʰ a ŋ	
1-7							m i ³²
4-7							l ɔ ⁵³
18-7							m i ŋ ⁵³
19-7							n i ⁵
44-7							l a ʔ ³²
50-7							ʃ u ŋ ³
62-7							s ɪ ⁵⁴
70-7							d z u ŋ ³
75-7							m j ɔ t ³²
97-7							u ŋ ³¹
112-7							tsʰ ɔ ⁴³
122-7							m j u ʔ ³²
127-7							kʰ i ɔ ³²
132-7							d l ɔ ʔ ³
133-7							n i ⁵
135-7							n i ³
142-7							d z i ɔ ³¹
143-7							l ɔ ʔ ⁵
149-7							tʰ ʊ ⁵⁴
152-7							n a̰ t ³
157-7							tsʰ ɔ ³¹
183-7							ʔ ɔ ³
184-7							n ɔ m ³ ⁵
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n ɔ ⁵³
195-7							j ɔ ³¹
200-7							i ⁵
216-7							g u ŋ ⁵³
218-7							l a ʔ ³²
225-7							s ɪ ŋ ⁴
235-7							kʰ i ³¹
244-7							s a ɔ ⁵⁴
253-7							m ɔ ³¹
270-7							m ɔ ⁵³
278-7							m i ŋ ³
