COGID	1	10	2	3	4	5	6	7	8	9
2177-3			k a a i							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i							
3275-3			x a a a							
3464-3			β o n a							
3639-3			tʰ e r e m a							
3981-3			i m a							
4192-3			β i m m b							
4260-3			s a a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a l w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			p i k o							
2393-3			m a n a							
2665-3			i a k i							
2738-3			β e e l e							
3675-3			l l e u l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			f a a a a							
4688-3			i i k							
2798-3			n a a							
3067-3			tʰ a u							
3531-3			a a x a							
3767-3			l o							
4632-3			x á s i							
401-3			d a							
2689-4				b a m a						
893-4				a a a						
1285-4				b a a						
3572-4				s o ɲ i						
1755-4				t a						
1789-4				k á l a a g a						
3686-4				b m m						
4451-4				b e s a						
1216-4				k a b a						
4003-4				p b a						
419-4				l ɔ						
1122-4				b a n a						
1430-4				k s a						
1666-4				t a a i						
1767-4				k ɔ g ɔ						
55-4				b a m a						
94-4				b ɔ g ɔ						
2717-4				k a ŋ g a						
1339-4				t p i						
4632-4				k ɔ s i						
2689-5					a a m					
893-5					a n a					
1285-5					l w					
1303-5					a o m					
2197-5					s a l					
2828-5					i i a					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m					
3686-5					i i m a					
4249-5					k u m i					
448-5					t o n i					
630-5					β e l l					
814-5					g o m m e					
1228-5					b w					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					β u m m					
3397-5					β o l					
3826-5					s o k					
4040-5					t e n i					
4373-5					l i m i					
4384-5					i d o					
84-5					s u u l					
116-5					i i k					
587-5					o o a o					
848-5					k a l					
1159-5					d a					
1350-5					l a a					
1396-5					s o f u					
1430-5					i s o					
1767-5					t o k o					
2286-5					l a					
2317-5					f u β a					
2419-5					s e k a					
2750-5					e ʃ i i					
3018-5					ʃ i l					
3275-5					k a n a					
3441-5					s a ŋ a					
3885-5					s u m o					
4192-5					β i m m a					
4260-5					s w					
4350-5					l e e l o					
278-5					β a					
745-5					t k o					
3971-5					k a m					
55-5					n a m					
94-5					β o k o					
2717-5					a a a a a					
4139-5					m i n					
200-5					β i					
374-5					l a l w					
508-5					β o f u					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u					
1339-5					t w i i					
1872-5					p a					
2537-5					l o m o					
2738-5					β e l l					
2872-5					k o ʃ i					
2893-5					ʃ i k u					
3675-5					l w i l l e					
4028-5					f e					
4238-5					i ʃ o ʃ i					
4429-5					β ʃ a					
4485-5					s u					
2798-5					l w					
3531-5					a n d k a					
3767-5					l o					
4632-5					k ʃ i					
1033-5					k o s o l					
3185-5					β i k a					
1303-6						l ɔ p a				
1755-6						t a				
448-6						l ɔ n i				
1475-6						l l				
3397-6						p o				
2286-6						l a				
278-6						p				
2717-6						a a a a a				
4137-6						ɓ i a				
3767-6						l ɔ				
1033-6						k o s u				
2689-7							m m m a			
893-7							a n a			
1285-7							n a a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							z n a a			
3572-7							z o n i			
1095-7							a i m a			
1755-7							n			
1789-7							k a a a a g a			
3519-7							t u m a			
3686-7							i b b a			
4249-7							k u m i			
4451-7							v i z i			
814-7							g o m b i			
1216-7							k a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u b a			
3826-7							z o k a			
4003-7							i v a a			
4040-7							ɣ n n i			
84-7							u u			
116-7							s i k a			
181-7							ɣ o o g g o			
419-7							r o ɣ a			
587-7							o ŋ g o			
660-7							v e a			
848-7							k á a			
1122-7							v i n a			
1159-7							n a			
1374-7							n a a n			
1396-7							o o v u			
1430-7							i s o			
1906-7							i ɣ g i a			
2177-7							ŋ ɣ a			
2419-7							z k a			
3018-7							z i a a			
3275-7							k a a a			
3441-7							s á ŋ g a			
3464-7							v o n a			
3639-7							t e t e m a a			
3885-7							z u m o			
4192-7							v i b b i			
745-7							t k o			
3971-7							k m m a			
55-7							n m m a			
2717-7							ŋ a a ŋ a a			
4139-7							m i n a			
93-7							k o n o			
459-7							o m m a			
575-7							t a			
1712-7							f u l o			
2088-7							v i k a			
2166-7							u u m b a			
2334-7							p i ɣ o			
2393-7							m a ɲ a			
2537-7							r m m o			
2665-7							i ɣ g i			
2997-7							a a a a a			
4028-7							v e			
4316-7							t á t u			
4429-7							p s a			
4688-7							z a g			
3067-7							n u u			
3185-7							v i i k			
794-7							v i a k a			
143-7							v u			
388-7							h a m m			
2689-8								n a a a		
1285-8								n w a		
1303-8								ɣ o m a		
2197-8								ʝ a r a		
2828-8								ʝ n a a		
3572-8								ʝ o n i		
1755-8								n a		
1789-8								k a r a a g a a		
3207-8								f u r a		
3519-8								tʃ u m a		
3686-8								tʃ i b a a		
4249-8								k u m i		
4451-8								v i v i		
814-8								ɣ o m b ʃ		
1228-8								v w a		
2026-8								t w i		
2775-8								v u m b a		
3826-8								ʝ ô k a		
4040-8								ɣ ʃ n		
181-8								ɣ o ŋ g o		
660-8								r ʃ r a		
848-8								k á r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r a a		
1396-8								ʝ ô f u		
1666-8								t a a a		
2177-8								ɣ a a		
2317-8								v u β a		
4260-8								ʝ w a		
745-8								t a k ô		
3971-8								k a a a		
94-8								β ô k ô		
2717-8								ɣ a a g g a		
4139-8								m i n a		
43-8								ʝ i a		
575-8								t a a		
871-8								tʃ m a a		
1339-8								t w i		
1585-8								a r r a		
1872-8								p a		
2893-8								ʝ k u		
4028-8								β w e		
4316-8								t a t u		
4440-8								v i r		
4485-8								ʝ u		
4688-8								w e		
2798-8								n w a		
794-8								v i r a k a		
2689-9									n m b a	
893-9									a a a	
1285-9									n p a	
1303-9									g o m a	
2197-9									z a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a a a a	
3207-9									b ʊ l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e ɲ l e	
814-9									g o m b i	
1228-9									b p a	
1418-9									z i m a	
1475-9									k g w	
2026-9									k l w	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b a a	
4040-9									g ɲ n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k	
181-9									g o ŋ g o o	
1083-9									l i l a	
1374-9									n a a a a	
1430-9									i s a	
1666-9									k a a a	
1767-9									k o k o	
1906-9									u g i i l	
2177-9									g g a	
2419-9									s e k	
2750-9									e z i i	
3018-9									z i l a	
3441-9									s a a g a	
3885-9									s u m o	
3981-9									m m a	
4260-9									s g a	
4350-9									l e ɲ l o	
278-9									b a	
745-9									a a k o	
55-9									z m m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									a m m a	
2088-9									b i s a	
2166-9									z ʊ m b a	
2334-9									b i g o	
2393-9									b a n a	
2537-9									l m m o	
2665-9									i g a i	
2738-9									b e ɲ l e	
2872-9									k o s i	
2997-9									g a a z a	
3075-9									k ʊ ʊ ʊ b a	
4238-9									i z s i i	
4429-9									b s a	
4440-9									b i l i	
4485-9									s u	
4574-9									k g a l a a	
2798-9									n p a	
3067-9									n a ʊ	
3767-9									l o	
4632-9									k i i	
1033-9									k o ŋ o l	
3185-9									b i i a	
240-9									o g	
401-9									n a	
2689-10										n̩ a m a
893-10										a a a a
1285-10										n̩ w a
2197-10										ʃ a l a
2828-10										pʰ i a a
1095-10										l i m a
1755-10										n̩ a
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										n̩ u u i
630-10										b ɛ i l ɛ
1216-10										χ a b a
1418-10										ʃ i m a
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i t ɔ
84-10										ʊ ʊ ʊ ʊ̀
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										f ʊ b a
3018-10										ʃ i l a
3275-10										χ a a a a
3464-10										b a a a
3639-10										r i r i m a
3885-10										qʰ ʊ m ɔ
3981-10										i m a
94-10										b ɔ χ ɔ
4139-10										m i a a
43-10										pʰ i i ʊ
374-10										l l l a
459-10										l o m a
508-10										b ɔ f u
871-10										r a m a
1712-10										f ʊ l ʊ̀
2893-10										pʰ i k ʊ
3075-10										kʰ ʊ l á b ɛ
3531-10										a a i a a
794-10										b i χ a
