COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
5189					k a m ¹	k a m ¹										k a m ¹
3988											ˀd o n ¹		t o ŋ ¹			
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
10542	l u ¹		l u ¹	l u ¹			l u ¹	l u ¹	l u ¹	l u ¹			l aːu ¹	l u ¹		l u ¹
6417	ʔ w o ŋ ¹		ʔ w aː ŋ ¹							ʔ w aː ŋ ¹					ʔ w a ŋ ¹	ʔ w aː ŋ ¹
5335					m o ¹	m o ¹					m o ¹	m o ¹				
3160		l j e ¹											l j e ¹			
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
8381		kʰ u ¹			qʰ o ¹	qʰ o ¹					qʰ o ¹	qʰ o ¹				
4538						f u ¹				f u ¹				f u ¹	f u ¹	
1713			n̥ a ¹		n̥ a ¹	n̥ a ¹				n̥ a ¹	n̥ a ¹	n̥ a ¹		n̥ a ¹	n̥ a ¹	
7621					t u m ¹	t u m ¹		ⁿd u m ¹	ⁿd u m ¹	ⁿd u m ¹	t u m ¹	t ə m ¹			ⁿd u m ¹	
9182		t j ə t ¹	t j ə t ¹							t j ə t ¹			t j ə t ¹			
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
7466		ɣ a t ¹	ɣ a t ¹	ɣ a t ¹	ɣ ə t ¹		ɣ a t ¹		ɣ a t ¹	ɣ a t ¹			ɣ ə t ¹	ɣ ə t ¹		ɣ ɜ t ¹
470	t u ŋ ¹	t u ŋ ¹						t u ŋ ¹			t u ŋ ¹				t u ŋ ¹	t u ŋ ¹
7620			t j aː ŋ ¹	t j ə ŋ ¹			t j ə ŋ ¹	t j aː ŋ ¹	t j aː ŋ ¹							
5570										ɕ a ¹			ɕ a ¹	ɕ e ¹		ɕ a ¹
4219		k a ¹			k a ¹							k a ¹				
10168	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹					kʰ u ŋ ¹	kʰ u ŋ ¹			kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹	kʰ u ŋ ¹
2414					h aː n ¹	h aː n ¹					h aː n ¹					
1976										ts aː n ¹						ts aː n ¹
8468					kʰ aː ŋ ¹	kʰ aː ŋ ¹					kʰ aː ŋ ¹	kʰ aː ŋ ¹				
173								p aː ŋ ¹	p aː ŋ ¹							
2569		n u n ¹	n u n ¹		n u n ¹			n u n ¹	n u n ¹	n u n ¹	n u n ¹			n u n ¹	n u n ¹	
5706		s e ŋ ¹											s e ŋ ¹			
7192				qʰ a n ¹			qʰ a n ¹									
6313														ts u t ¹	pʰ u t ¹	
6855				t au ¹			t au ¹									
2249		t j aːi ¹											t j aːi ¹			
9077					ʔ a ŋ ¹	ʔ a ŋ ¹					ʔ a ŋ ¹	ʔ a ŋ ¹				
1852		ɕ a ¹			ɕ a ¹	ɕ a ¹				ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ a ¹	ɕ e ¹		ɕ a ¹
7209					t j e m ¹						t j e m ¹	t j e m ¹				
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
2941		m ai ¹											m ai ¹			
2016	m̥ a ¹		m̥ a ¹		m̥ a ¹	m̥ a ¹				m̥ a ¹	m̥ a ¹	m̥ a ¹		m̥ a ¹	m̥ a ¹	m̥ a ¹
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
3294		t j a k ¹			t a k ¹			ⁿd j a k ¹					ⁿd j a k ¹			
9402		ⁿd j a n ¹			ⁿd j a n ¹	ⁿd j a n ¹					ⁿd j a n ¹					ⁿd j a n ¹
4880	ˀb o ŋ ¹				ˀb o ŋ ¹	ˀb o ŋ ¹		ⁿb o ŋ ¹	ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹	ˀb u ŋ ¹		ⁿb o ŋ ¹	ˀb o ŋ ¹	ˀb o ŋ ¹
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
106	k a m ¹		k a m ¹	k a m ¹		k a m ¹		k a m ¹	k a m ¹	k a m ¹	k a m ¹				k a m ¹	k a m ¹
225	ȶʰ i ¹	ȶʰ i ¹											ȶʰ i ¹			
3627		ȶ aː k ¹											ȶ aː k ¹			
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
6243		l i n ¹											l i n ¹			
6856					j j u ¹	j j u ¹					j j u ¹	j u ¹				
9018	ŋ ai ¹		ŋ̊ ai ¹							ŋ̊ ai ¹	ŋ̊ ai ¹			ŋ̊ əi ¹	ŋ̊ ai ¹	ŋ̊ ai ¹
3628					ts ai ¹	ts ai ¹		ts ai ¹		ts ai ¹	ts ai ¹	ts ai ¹				
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
1973					l u ¹			l u ¹			l u ¹	l u ¹			l u ¹	
7486	j eu ¹		j eːu ¹	j j u ¹					j j u ¹	j j u ¹				j j u ¹		j j eu ¹
7160			l a ¹				l ə ¹		l a ¹							l a ¹
9444					l a ¹							l a ¹				
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
9529		ȵ a p ¹		j a p ¹	kʰ a p ¹		ⁿd a p ¹					qʰ a p ¹	ȵ a p ¹			
4176	s i ¹	s ɿ ¹		ɕ i ŋ ¹									s i ¹	s ɿ ¹	s ɿ ¹	s ɿ ¹
1572		q a m ¹											q a m ¹			
3499		k aːu ¹											k aːu ¹			
8209	l j e m ¹								l j aː m ¹		l j aː m ¹	l j aː m ¹		l j aː m ¹		
174										j aːu ¹	j aːu ¹		j aːu ¹	j aːu ¹		
9075		t u n ¹		t w ə n ¹	f ə n ¹		t w ə n ¹						t u n ¹			
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
10734	u ¹		u ¹												u ¹	
7030		p u n ¹											p u n ¹			
8783		ɣ o ¹					ɣ o ¹						ɣ o ¹			
10451						ɕ o ¹		h j o ¹	h j o ¹		h o ¹		ɕ o ¹	ɕ o ¹		
5001		p aːu ¹											p j a ¹			
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
402				h̃ o ¹				h o ¹	h õ ¹							
3952	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	l u ŋ ¹						f u ŋ ¹			f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹
6309	l o ŋ ¹	q u n ¹	q o n ¹	k u n ¹			q w ə n ¹	m o n ¹	q o n ¹				q u n ¹			l o ŋ ¹
3129				k u ŋ ¹			kʰ o ŋ ¹									
2267		t j aːi ¹											t j aːi ¹			
7012	ȵ̥ u ¹		ȵ̥ u ¹							ȵ̥ ũ ¹				ȵ̥ u ¹	ȵ̥ u ¹	ȵ̥ u ¹
3176	n aːu ¹			n aːu ¹										n aːu ¹		n aːu ¹
10849				k ai ¹			k ai ¹									
10448		l j eu ¹			ɬ o ¹										l j o ¹	
4397				pʰ j a ¹			pʰ j a ¹	pʰ a ¹	pʰ a ¹							
10953		pʰ w aː n ¹						pʰ w aː n ¹	pʰ w a n ¹				pʰ w aː n ¹			
8784			h j au ¹	h j au ¹				h j au ¹	h j au ¹							
9368							ɕ j a ¹				s j e ¹					
3297							h au ¹		h au ¹							
1974					ts j u p ¹				s u p ¹		s u p ¹					
11164		m õ ¹											m o ¹			
8314					ˀd a p ¹		ⁿd a p ¹									
7751			v j aː t ¹			v j aː t ¹		v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹				
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
3533		t aːu ¹											t aːu ¹			
3603		n u ¹			n o ¹		n u ¹	n u ¹					n u ¹	n u ¹	n u ¹	
3195		l aːi ¹											l aːi ¹			
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
801						ˀd a ¹						ˀd a ¹				
8279			l a ¹				l a ¹			l a ¹						
11133			q a ¹	q o ¹		k o ¹	k o ¹	q a ¹	q a ¹			ɣ o ¹	q ə ¹			
3909	l a ŋ ¹	l a ŋ ¹								l a ŋ ¹				l a ŋ ¹		
8312				h a ¹		h a ¹					h a ¹	h a ¹				
7800		k u ¹											k u ¹			
1853				l j e ¹			l j a ¹								l j a ¹	
4537					x o ¹						x o ¹	h o ¹				
291				q au ¹				q o ¹	q ə ¹							
7750	l o t ¹	l o t ¹											l o t ¹	l u t ¹		l w aː t ¹
6854	ȶʰ j u ¹	kʰ j u ¹	ɕ j u ¹	s j u ¹			ɕ j u ¹	ɕ j u ¹	ɕ j u ¹	ȶʰ j u ¹			h j u ¹			
3181										s j e ¹	s j e ¹					
7420		p j a ¹					p j a ¹						p j a ¹			
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
3915						v j au ¹					v j au ¹					
7242	ȶ e ¹			ȶ e ¹												
9806	t i n ¹	t i n ¹		t i n ¹			t i n ¹	t i n ¹	t i n ¹		t i n ¹		t i n ¹		t i n ¹	t i n ¹
11132		m õ ¹											m o ¹			
9355	l j u m ¹	l j u m ¹	l j u m ¹	l j u m ¹				l j u m ¹	l j u m ¹		l j u m ¹		l j u m ¹		l j u m ¹	
6734				p o ¹		p o ¹	pʰ au ¹	p o ¹	p o ¹	p o ¹		p o ¹		p o ¹		p o ¹
7937					tʰ o ŋ ¹	tʰ o ŋ ¹						tʰ o ŋ ¹				
9565		l ui ¹											l ui ¹			
1090				t a ¹	t a ¹	t a ¹	t a ¹			ȶ i ¹	t a ¹	t a ¹		t ə ¹		
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
10056										f aːi ¹				f aːi ¹		
2571												t i ¹	t i ¹	t i ¹		
259								l ə t ¹			l ə t ¹					
7991					n̥ i ¹	n̥ i ¹				n̥ i ¹	n̥ i ¹	n̥ i ¹				
344		kʰ a m ¹	h j a m ¹	h j a m ¹						ɕ a m ¹	qʰ a m ¹	qʰ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹	ɕ a m ¹
10830		kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹		kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹	kʰ aː ŋ ¹			kʰ aː ŋ ¹	kʰ aː ŋ ¹
227				ɕ i ¹			ɕ i ¹									
5877		l au ¹											l au ¹			
2413		k aːi ¹										q aːi ¹				
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
1954	ʔ j a m ¹	j aː m ¹											j aː m ¹	ʔ j a m ¹		
4236		ȶ au ¹		t a ¹												
2089			s aː n ¹			s aː n ¹	s a n ¹	s aː n ¹	s aː n ¹		s aː n ¹					
10620			h j ai ¹	h j a ŋ ¹			h j u ¹	h j ai ¹								
68					q a ¹							q a ¹				
9200		t j ə t ¹											t j ə t ¹			
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
8635										ɕ aː n ¹						ɕ aː n ¹
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
1678	k aː m ¹		k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹
8261		ȶ i n ¹											ȶ i n ¹			
2589	m o n ¹						m w ə n ¹						m u n ¹	m u n ¹		m o n ¹
3625	k w aː k ¹		k w aː k ¹	k o k ¹			k w ə k ¹		k w aː k ¹	k w aː k ¹				k w aː k ¹	k w a k ¹	k w aː k ¹
2320					t aː ŋ ¹	t aː ŋ ¹										
8158		v e ¹	p əi ¹										v e ¹	f əi ¹		
2590		n̥ aː ŋ ¹	n̥ aː ŋ ¹			n̥ aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹	n̥ aː ŋ ¹	n̥ aː ŋ ¹	n̥ o n ¹			n̥ aː ŋ ¹	
1574				q oi ¹			q oi ¹									
4143		ȶ o ¹											ȶ o ¹			
9427		s o ŋ ¹											s o ŋ ¹			
5258	t i ¹			t a ¹			t ai ¹	t i ¹	t i ¹				t i ¹		t i ¹	
9234			h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹				
3051	ˀd j u p ¹	l j u p ¹				ˀd j u p ¹				ˀd j u p ¹			l j ʊ p ¹			
534					ʁ a ¹	ʁ a ¹					ʁ a ¹	ʁ a ¹				
3482		ȵ o n ¹	ȵ o n ¹		ȵ o n ¹	ȵ o n ¹		ȵ w a n ¹	ȵ o n ¹	ȵ o n ¹	ȵ o n ¹		ȵ u n ¹		ȵ o n ¹	
4356	l w ə ¹			l w ə ¹											l w a ¹	
6735				tsʰ aːi ¹		tsʰ aːi ¹	s ai ¹	tsʰ aːi ¹	tsʰ aːi ¹	tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹
6418		ȶ aːi ¹												ȶ aːi ¹		
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
2995							n au ¹	n aːu ¹	n aːu ¹							
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
8006	ɕ u ŋ ¹	t u ŋ ¹	h j u ŋ ¹							ɕ u ŋ ¹			t u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹	ɕ u ŋ ¹
6211					t i ¹			t i ¹	t i ¹		t i ¹	t i ¹				
6159		k a ¹			k a ¹							k a ¹				
10297				ⁿd aː ŋ ¹			ⁿd aː ŋ ¹									
9546				h e ¹							h e ¹					
3177		t a ¹					t a ¹						t a ¹			
4254	z a ¹		z a ¹	z a ¹				z a ¹	z a ¹	z a ¹		z a ¹		z a ¹	z a ¹	z a ¹
5689				pʰ o ¹			pʰ o ¹	pʰ o ¹								
8331								m j aː ŋ ¹	m j aː ŋ ¹							
8550					ɣ aː ŋ ¹	ɣ aː ŋ ¹						ɣ aː ŋ ¹				
4965					ʁ e p ¹	ʁ e p ¹					ɣ e p ¹	ʁ e p ¹				
3790	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
10257					ɕ j u ¹	ɕ j u ¹					h j u ¹	ɕ j u ¹				
8617								ⁿd ai ¹	ⁿd ai ¹							
6546	ʔ i ¹						ʔ i ¹								ʔ i ¹	
8141		ŋ u k ¹											ŋ̊ u k ¹			
2907	t a ¹	t a ¹								t a ¹				t a ¹	t a ¹	
7867	n aː k ¹	n a k ¹											n aː k ¹	n aː k ¹		n aː k ¹
10330	f j ə t ¹													f ə t ¹	f i t ¹	
6022				l i ¹			l i ¹									
3918		ɣ ə t ¹													ɣ ə t ¹	
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
5808					ⁿd au ¹	ˀd au ¹					ˀd au ¹	ˀd au ¹				
10484			l aː k ¹						l aː k ¹		l aː k ¹					
3602	ˀm au ¹	m au ¹								ˀm au ¹						ˀm au ¹
8938	tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹				tʰ a ¹	tʰ a ¹	tʰ a ¹		tʰ a ¹		tʰ a ¹	tʰ a ¹
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
5928		tʰ j aːu ¹											tʰ j aːu ¹			
10738								pʰ u ¹	pʰ u ¹							
5100		t j aː n ¹											t j aː n ¹			
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
3935			f j a ¹	f j e ¹	f a ¹	f j a ¹		f j a ¹	f j a ¹		f j a ¹	f a ¹				
7868		t a t ¹	t a t ¹			t a t ¹				t a t ¹	t a t ¹				t a t ¹	
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
9037							ŋ a ¹						ŋ a ¹			
7013		n j a n ¹			ˀȵ i n ¹	ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹	ȵ ə n ¹			
5284		h aːu ¹											h aːu ¹			
9703	l ui ¹		l ui ¹					l ui ¹	l ui ¹	l ui ¹				l ui ¹	l ui ¹	l ui ¹
4178			ⁿb i ¹		ⁿb i ¹	ⁿb i ¹		ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹	ⁿb i ¹				
3916		t j au ¹											ȶʰ a ¹		ȶʰ a ¹	
5723		kʰ a ¹											x a ¹			
8449		k ə ¹													q ə ¹	
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
1679		ȶ ai ¹			ȶ ai ¹	ȶ ai ¹	ȶ ai ¹				ȶ ai ¹	ȶ ai ¹	ȶ ai ¹			
6618			j o ¹		j o ¹	j o ¹		j o ¹	j o ¹	j o ¹	j o ¹					
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
137		ɣ aː ŋ ¹			ɣ aː ŋ ¹	ɣ aː ŋ ¹					ɣ aː ŋ ¹	ɣ aː ŋ ¹	ɣ aː ŋ ¹			
2268		m j aː k ¹											m j aː k ¹			
9339		kʰ au ¹					kʰ au ¹									
4829					p j a ¹	p j a ¹					p j a ¹	p j a ¹				
8633					q eu ¹	q eu ¹		q eu ¹			q eu ¹	q eu ¹		q eu ¹		
6810			ⁿb j aːi ¹		ˀb j aːi ¹	ˀb j aːi ¹		ⁿb j aːi ¹	ⁿb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹		m j aːi ¹		ˀb j aːi ¹
9201			ts aː p ¹					ts aː p ¹	ts aː p ¹	ts aː p ¹				ts aː p ¹	ts aː p ¹	
10331	f j e ¹													f j e ¹	f j a ¹	
9323				l j u ¹			l j u ¹	l j u ¹	l j u ¹						l j u ¹	
3953					h ai ¹							h ai ¹				
7467	ȶ ə n ¹			ȶ a n ¹	ȶ a n ¹					ȶ ə n ¹					ȶ a n ¹	
2994		p aː n ¹									kʷ e n ¹		p aː n ¹	pʰ ə ŋ ¹		
2000					ts j e n ¹	ts j e n ¹	t e ŋ ¹		ts e n ¹							
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
8157	l i ¹					l i ¹				l i ¹					l i ¹	l i ¹
226			h j a ŋ ¹											ɕ a ŋ ¹		ɕ a ŋ ¹
8329	ˀŋ w a ¹		ˀŋ w a ¹							ˀŋ w a ¹				ˀŋ w a ¹	ˀŋ w a ¹	ˀŋ w a ¹
3793					t u ¹	t u ¹					t u ¹					
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
2890				t i ¹			t i ¹									
2358				qʰ ui ¹			qʰ ui ¹									
4881		v a ŋ ¹	l aː n ¹	l aː n ¹			l aː n ¹						v a ŋ ¹			
3792		h aːu ¹											h aːu ¹			
7903				s a ¹			s a ¹									
8208		l j o ¹											l j o ¹			
9918					t aː k ¹							ⁿd aː k ¹				
6400		kʷ aː ŋ ¹											kʷ aː ŋ ¹			
2322													p j aːi ¹	p j aːi ¹		
3934	ˀm aː n ¹	m aː n ¹								ˀm aː n ¹			m aː n ¹	ˀm aː n ¹	ˀm aː n ¹	ˀm aː n ¹
2910					q ə ¹	k u ¹										
8007				pʰ j u ¹			pʰ j o ŋ ¹	pʰ j u ŋ ¹	pʰ j o ŋ ¹		l j o ŋ ¹					
11181		ʔ j u ¹			ʔ j u ¹	ʔ j u ¹			ʔ j u ¹	j u ¹		j u ¹		ʔ j e ¹		
800					ɕ o n ¹		s w ə n ¹									
6037		p aːu ¹											p aːu ¹			
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
169				m j u ¹		ˀm j u ¹					ˀm j u ¹	ˀm j u ¹	m j u ¹			
7121						ʔ w a ¹						ʔ w a ¹				
1801					h u p ¹	h u p ¹					h u p ¹	h ə p ¹				
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
11083	ȶ ə n ¹		ȶ ə n ¹			ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
9338	kʰ aː ŋ ¹					x aː ŋ ¹				kʰ aː ŋ ¹		x aː ŋ ¹		kʰ aː ŋ ¹		kʰ aː ŋ ¹
3053	k w a n ¹					k w a n ¹										
10507						s j aː ŋ ¹				s j aː ŋ ¹		s i ŋ ¹				
4305		qʰ aːu ¹			qʰ aːu ¹	qʰ aːu ¹					qʰ aːu ¹	qʰ aːu ¹				
6071				kʰ i n ¹			kʰ i n ¹				kʰ i n ¹					
566				t au ¹			t au ¹									
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
8732				t e k ¹			t e k ¹					t e k ¹				
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
7029	ʔ u n ¹		ʔ u n ¹					ʔ u n ¹	ʔ u n ¹	ʔ u n ¹				ʔ u n ¹	ʔ u n ¹	ʔ u n ¹
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
10276				l o ¹			l o ¹					l ə ¹				
1571	l o ¹				l o ¹						l o ¹	l o ¹				
10687		n̥ u ¹		n au ¹			n au ¹			n̥ u ¹	n au ¹	n au ¹		n̥ u ¹		n̥ u ¹
5283	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
1519	ŋ̊ aːu ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹		ŋ̊ aː ŋ ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹		ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹
